,CARD,DECK,BALLOT,S224.Q1,S224.Q2,S224.Q3,S224.Q4A,S224.Q4B,S224.Q4C,S224.Q5A,S224.Q5B,S224.Q6A,S224.Q6B,S224.Q6C,S224.Q6D,S224.Q6E,S224.Q6F,S224.Q7A,S224.Q7B.n,S224.Q8,S224.Q9,S224.Q10A,S224.Q10B,S224.Q10C,S224.Q11A.n,S224.Q11B.n,S224.Q12A,S224.Q12B,S224.Q12C,S224.Q12D,S224.Q13A,S224.Q13B,S224.Q14A,S224.Q14B,S224.Q15,S224.Q16,S224.Q17A,S224.Q17B,S224.Q18A,S224.Q18B,S224.Q19A,S224.Q19B,S224.Q20.n,S224.Q21A,S224.Q21B,S224.Q22,S224.Q23,S224.Q24,S224.Q25,S224.V26,S224.V27,S224.V28
400,1.0,224.0,401.0,3.0,3.0,6.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,,3.0,1.0,2.0,3.0,2.0,,,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,4.0,1.0,5.0,5.0,1.0,1.0,4.0,0.0,,3.0,3.0,0.0,4.0,3.0,2.0,3.0,7.0,6.0
401,1.0,224.0,402.0,2.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,1.0,1.0,,,0.0,7.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,4.0,3.0,2.0,3.0,7.0,18.0
402,1.0,224.0,403.0,2.0,3.0,5.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,,0.0,2.0,4.0,1.0,1.0,,,1.0,7.0,0.0,0.0,0.0,5.0,1.0,1.0,4.0,0.0,5.0,5.0,1.0,0.0,5.0,0.0,,0.0,0.0,1.0,4.0,3.0,2.0,1.0,1.0,39.0
403,1.0,224.0,404.0,3.0,3.0,6.0,3.0,2.0,1.0,2.0,8.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,,3.0,3.0,4.0,6.0,2.0,,,1.0,1.0,1.0,1.0,0.0,5.0,1.0,3.0,4.0,2.0,5.0,5.0,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,15.0
404,1.0,224.0,405.0,2.0,3.0,7.0,3.0,5.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,,3.0,2.0,1.0,1.0,5.0,,,5.0,6.0,6.0,4.0,1.0,2.0,3.0,1.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,2.0,,1.0,3.0,0.0,4.0,3.0,1.0,1.0,1.0,103.0
405,1.0,224.0,406.0,4.0,3.0,6.0,3.0,4.0,1.0,2.0,7.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,,1.0,2.0,1.0,3.0,3.0,,,5.0,4.0,6.0,4.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,5.0,0.0,,3.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,19.0
406,1.0,224.0,407.0,4.0,3.0,5.0,3.0,2.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,,1.0,2.0,3.0,3.0,3.0,,,4.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,0.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,,3.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,97.0
407,1.0,224.0,408.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,4.0,4.0,4.0,0.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,,3.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,8.0
408,1.0,224.0,409.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,,,4.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,,3.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,69.0
409,1.0,224.0,410.0,4.0,3.0,6.0,5.0,3.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,,1.0,2.0,1.0,2.0,3.0,,,4.0,2.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,3.0,4.0,1.0,,3.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,29.0
410,1.0,224.0,411.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,5.0,4.0,5.0,4.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,,3.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,59.0
411,1.0,224.0,412.0,2.0,0.0,4.0,6.0,3.0,1.0,2.0,7.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,,1.0,2.0,1.0,1.0,1.0,,,4.0,4.0,4.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,5.0,3.0,,3.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,40.0
412,1.0,224.0,413.0,4.0,3.0,7.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,,1.0,2.0,3.0,2.0,3.0,,,5.0,5.0,5.0,4.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,5.0,3.0,5.0,1.0,,3.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,100.0
413,1.0,224.0,414.0,2.0,3.0,5.0,6.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,5.0,,,4.0,4.0,5.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,4.0,4.0,3.0,,3.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,31.0
414,1.0,224.0,415.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,5.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,2.0,,,4.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,5.0,1.0,,3.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,14.0
415,1.0,224.0,416.0,5.0,3.0,3.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,3.0,,,4.0,7.0,0.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0,,3.0,0.0,0.0,4.0,3.0,2.0,1.0,1.0,43.0
416,1.0,224.0,417.0,1.0,3.0,6.0,5.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,2.0,2.0,1.0,,,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,2.0,3.0,,3.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,79.0
417,1.0,224.0,418.0,1.0,3.0,6.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,2.0,,,4.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,93.0
418,1.0,224.0,419.0,2.0,3.0,5.0,6.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,,1.0,0.0,5.0,2.0,3.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,,3.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,46.0
419,1.0,224.0,420.0,3.0,3.0,6.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,,1.0,2.0,5.0,1.0,1.0,,,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,20.0
420,1.0,224.0,421.0,2.0,2.0,4.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,2.0,1.0,1.0,1.0,,,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,,3.0,3.0,1.0,3.0,3.0,2.0,4.0,1.0,42.0
421,1.0,224.0,422.0,3.0,3.0,5.0,1.0,6.0,1.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,3.0,2.0,3.0,,,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,5.0,3.0,5.0,2.0,,3.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,9.0
422,1.0,224.0,423.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,3.0,3.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,5.0,1.0,1.0,5.0,1.0,,3.0,3.0,2.0,3.0,3.0,1.0,4.0,1.0,48.0
423,1.0,224.0,424.0,2.0,3.0,6.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,2.0,2.0,2.0,1.0,,,6.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,2.0,5.0,5.0,0.0,0.0,5.0,0.0,,3.0,3.0,0.0,3.0,3.0,2.0,4.0,1.0,76.0
424,1.0,224.0,425.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,4.0,1.0,3.0,1.0,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,1.0,1.0,2.0,3.0,,3.0,3.0,1.0,3.0,3.0,2.0,4.0,1.0,66.0
425,1.0,224.0,426.0,4.0,2.0,6.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,3.0,2.0,3.0,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,,3.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,51.0
426,1.0,224.0,427.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,,3.0,2.0,2.0,1.0,2.0,,,0.0,7.0,4.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,62.0
427,1.0,224.0,428.0,2.0,3.0,7.0,1.0,1.0,1.0,2.0,7.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,,1.0,4.0,2.0,2.0,2.0,,,6.0,6.0,6.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,1.0,1.0,5.0,1.0,,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,90.0
428,1.0,224.0,429.0,4.0,2.0,6.0,1.0,6.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,0.0,,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,32.0
429,1.0,224.0,430.0,3.0,2.0,4.0,3.0,6.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,,,0.0,7.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,3.0,3.0,1.0,3.0,3.0,1.0,2.0,8.0,45.0
430,1.0,224.0,431.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,0.0,1.0,1.0,1.0,,,4.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,0.0,,3.0,3.0,1.0,3.0,3.0,1.0,2.0,8.0,108.0
431,1.0,224.0,432.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,5.0,1.0,3.0,1.0,1.0,,3.0,3.0,1.0,3.0,3.0,1.0,2.0,8.0,124.0
432,1.0,224.0,433.0,4.0,2.0,5.0,1.0,6.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,3.0,3.0,2.0,3.0,2.0,,,1.0,1.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,5.0,5.0,1.0,1.0,3.0,3.0,,3.0,3.0,1.0,3.0,3.0,1.0,2.0,8.0,28.0
433,1.0,224.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,,0.0,4.0,2.0,1.0,1.0,,,6.0,6.0,6.0,4.0,1.0,1.0,2.0,1.0,4.0,2.0,4.0,0.0,1.0,4.0,4.0,2.0,,2.0,2.0,0.0,3.0,3.0,2.0,2.0,8.0,70.0
434,1.0,224.0,435.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,,1.0,2.0,1.0,3.0,3.0,2.0,2.0,8.0,56.0
435,1.0,224.0,436.0,2.0,1.0,5.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,2.0,2.0,3.0,3.0,,,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,5.0,1.0,1.0,4.0,2.0,,3.0,2.0,1.0,3.0,3.0,2.0,2.0,8.0,30.0
436,1.0,224.0,437.0,2.0,2.0,4.0,3.0,3.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,,,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,,3.0,3.0,1.0,3.0,3.0,2.0,2.0,8.0,53.0
437,1.0,224.0,438.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,2.0,5.0,5.0,1.0,1.0,1.0,3.0,,3.0,3.0,0.0,3.0,3.0,1.0,2.0,8.0,20.0
438,1.0,224.0,439.0,2.0,3.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,,3.0,4.0,2.0,1.0,4.0,,,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,2.0,5.0,5.0,1.0,1.0,2.0,1.0,,1.0,3.0,1.0,3.0,3.0,1.0,2.0,8.0,131.0
439,1.0,224.0,440.0,2.0,1.0,7.0,6.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,,2.0,2.0,2.0,3.0,3.0,1.0,2.0,8.0,64.0
440,1.0,224.0,441.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,0.0,2.0,2.0,2.0,1.0,,,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,,3.0,0.0,0.0,3.0,3.0,2.0,2.0,8.0,125.0
441,1.0,224.0,442.0,2.0,2.0,7.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,,1.0,2.0,0.0,1.0,2.0,,,1.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,5.0,5.0,1.0,1.0,5.0,0.0,,0.0,3.0,1.0,3.0,3.0,1.0,2.0,8.0,7.0
442,1.0,224.0,443.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,3.0,,,1.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,3.0,5.0,0.0,,3.0,3.0,1.0,3.0,3.0,2.0,2.0,8.0,133.0
443,1.0,224.0,444.0,5.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,,3.0,3.0,2.0,3.0,3.0,1.0,2.0,8.0,121.0
444,1.0,224.0,445.0,5.0,2.0,6.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,5.0,1.0,,3.0,2.0,1.0,3.0,3.0,2.0,2.0,8.0,22.0
445,1.0,224.0,446.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,5.0,5.0,1.0,1.0,5.0,0.0,,3.0,3.0,1.0,3.0,3.0,2.0,2.0,8.0,113.0
446,1.0,224.0,447.0,4.0,2.0,6.0,1.0,5.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,,1.0,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,3.0,3.0,1.0,3.0,3.0,1.0,2.0,8.0,126.0
447,1.0,224.0,448.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,,1.0,2.0,0.0,2.0,1.0,,,1.0,1.0,1.0,1.0,3.0,4.0,3.0,0.0,0.0,2.0,5.0,5.0,0.0,1.0,5.0,0.0,,3.0,3.0,1.0,3.0,3.0,2.0,2.0,8.0,4.0
448,1.0,224.0,449.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,6.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,,3.0,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,,3.0,3.0,1.0,3.0,3.0,1.0,2.0,8.0,13.0
449,1.0,224.0,450.0,4.0,2.0,7.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,3.0,3.0,2.0,,,1.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,5.0,5.0,4.0,3.0,2.0,3.0,,3.0,2.0,1.0,3.0,3.0,1.0,2.0,8.0,136.0
450,1.0,224.0,451.0,4.0,2.0,6.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,,3.0,3.0,1.0,3.0,3.0,1.0,2.0,8.0,58.0
451,1.0,224.0,452.0,1.0,3.0,7.0,6.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,,3.0,3.0,1.0,3.0,3.0,2.0,2.0,8.0,116.0
452,1.0,224.0,453.0,2.0,3.0,7.0,6.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,2.0,1.0,,,1.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,,1.0,2.0,2.0,3.0,3.0,1.0,2.0,8.0,68.0
453,1.0,224.0,454.0,2.0,3.0,5.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,5.0,0.0,3.0,5.0,3.0,,3.0,3.0,1.0,3.0,3.0,2.0,2.0,8.0,37.0
454,1.0,224.0,455.0,3.0,2.0,8.0,5.0,5.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,,3.0,4.0,1.0,2.0,1.0,,,4.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,3.0,5.0,3.0,1.0,2.0,,2.0,2.0,0.0,3.0,3.0,1.0,3.0,8.0,46.0
455,1.0,224.0,456.0,2.0,2.0,6.0,6.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,,,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,,3.0,3.0,1.0,3.0,3.0,1.0,3.0,8.0,47.0
456,1.0,224.0,457.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,3.0,1.0,3.0,8.0,18.0
457,1.0,224.0,458.0,2.0,3.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,,3.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,0.0,5.0,5.0,1.0,3.0,2.0,1.0,,3.0,3.0,0.0,3.0,3.0,1.0,3.0,8.0,33.0
458,1.0,224.0,459.0,3.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,3.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,0.0,2.0,5.0,5.0,1.0,1.0,5.0,0.0,,0.0,0.0,1.0,3.0,3.0,2.0,3.0,8.0,12.0
459,1.0,224.0,460.0,4.0,2.0,5.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,,1.0,2.0,3.0,2.0,2.0,,,1.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,,3.0,0.0,1.0,3.0,3.0,2.0,3.0,8.0,15.0
460,1.0,224.0,461.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,,1.0,2.0,2.0,2.0,3.0,,,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,,3.0,3.0,1.0,3.0,3.0,2.0,3.0,8.0,37.0
461,1.0,224.0,462.0,5.0,1.0,6.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,4.0,1.0,1.0,1.0,,,1.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,5.0,5.0,1.0,1.0,5.0,0.0,,3.0,3.0,1.0,3.0,3.0,1.0,1.0,9.0,40.0
462,1.0,224.0,463.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,,3.0,2.0,2.0,1.0,1.0,,,1.0,7.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,5.0,5.0,1.0,2.0,5.0,1.0,,3.0,3.0,1.0,3.0,3.0,2.0,2.0,9.0,45.0
463,1.0,224.0,464.0,4.0,2.0,6.0,1.0,5.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,0.0,1.0,1.0,1.0,,,0.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,5.0,5.0,1.0,1.0,5.0,0.0,,3.0,3.0,0.0,3.0,3.0,1.0,2.0,9.0,37.0
464,1.0,224.0,465.0,3.0,2.0,2.0,5.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,2.0,1.0,1.0,1.0,,,0.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,5.0,5.0,2.0,3.0,1.0,0.0,,3.0,3.0,1.0,3.0,3.0,2.0,3.0,9.0,32.0
465,1.0,224.0,466.0,4.0,1.0,6.0,2.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,4.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,5.0,5.0,1.0,0.0,3.0,3.0,,3.0,3.0,1.0,3.0,3.0,1.0,3.0,9.0,62.0
466,1.0,224.0,467.0,5.0,2.0,4.0,3.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,3.0,,3.0,3.0,2.0,3.0,3.0,2.0,3.0,9.0,68.0
467,1.0,224.0,468.0,4.0,2.0,7.0,3.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,3.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,5.0,5.0,1.0,1.0,5.0,0.0,,3.0,3.0,1.0,3.0,3.0,1.0,3.0,9.0,58.0
