,CARD,DECK,BALLOT,S83.Q1,S83.Q2.1,S83.Q2.2,S83.Q3,S83.Q4A,S83.Q4B,S83.Q4C,S83.Q4D,S83.Q5.1,S83.Q5.2,S83.Q6.1,S83.Q6.2,S83.Q7,S83.Q8,S83.Q9,S83.Q10,S83.Q11,S83.Q12,S83.Q13,S83.Q14A.n,S83.Q14B.n,S83.Q14C.n,S83.Q14D.n,S83.Q15A.n,S83.Q15B.n,S83.Q15C.n,S83.Q15D.n,S83.Q16.n,S83.Q17A.n,S83.Q17B.n,S83.Q18,S83.Q19,S83.Q20,S83.Q21,S83.Q22,S83.Q23A,S83.Q23B,S83.Q24,S83.Q25A.1,S83.Q25A.2,S83.Q25A.3,S83.Q25A.4,S83.Q25A.5,S83.Q25A.6,S83.Q25A.7,S83.Q25A.8,S83.Q25A.9,S83.Q25A.10,S83.Q25B,S83.Q26,S83.Q27,S83.Q28,S83.Q29,S83.Q30,S83.Q31,S83.Q32,S83.Q33,S83.Q34,S83.Q35,S83.Q36,S83.Q37,S83.Q38,S83.Q39,S83.Q40,S83.Q41,S83.Q42,S83.Q43,S83.Q44,S83.Q45,S83.Q46,S83.Q47,S83.Q48,CARD..1,DECK..1,BALLOT..1,S83.Q49,S83.V50,S83.V51,S83.V52,S83.V53,S83.V54,S83.V55
459,1.0,83.0,460.0,1.0,12.0,42.0,4.0,13.0,99.0,99.0,99.0,9.0,16.0,1.0,14.0,4.0,1.0,1.0,1.0,12.0,1.0,2.0,,,,,,,,,,,,3.0,1.0,2.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,6.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,83.0,460.0,1.0,0.0,2.0,4.0,2.0,2303.0,43585.0
460,1.0,83.0,461.0,1.0,11.0,42.0,4.0,13.0,99.0,99.0,99.0,4.0,7.0,4.0,41.0,3.0,2.0,3.0,5.0,5.0,1.0,2.0,,,,,,,,,,,,3.0,3.0,2.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,1.0,2.0,5.0,3.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,83.0,461.0,1.0,0.0,2.0,2.0,1.0,12321.0,41321.0
461,1.0,83.0,462.0,1.0,12.0,42.0,4.0,13.0,99.0,99.0,99.0,2.0,15.0,1.0,14.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,3.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,4.0,4.0,3.0,5.0,5.0,5.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,83.0,462.0,1.0,0.0,3.0,0.0,1.0,11132.0,41772.0
462,1.0,83.0,463.0,1.0,5.0,42.0,4.0,19.0,99.0,99.0,99.0,9.0,15.0,3.0,31.0,3.0,2.0,2.0,3.0,8.0,1.0,2.0,,,,,,,,,,,,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,83.0,463.0,2.0,3.0,2.0,4.0,2.0,10232.0,11201.0
463,1.0,83.0,464.0,1.0,5.0,42.0,4.0,19.0,0.0,0.0,0.0,5.0,21.0,8.0,84.0,5.0,2.0,3.0,2.0,2.0,1.0,3.0,,,,,,,,,,,,3.0,2.0,1.0,2.0,2.0,3.0,6.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,83.0,464.0,1.0,0.0,2.0,2.0,1.0,22343.0,43295.0
464,1.0,83.0,465.0,0.0,7.0,42.0,4.0,99.0,99.0,17.0,99.0,12.0,0.0,5.0,58.0,6.0,2.0,2.0,4.0,5.0,6.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,83.0,465.0,2.0,1.0,1.0,6.0,2.0,2312.0,31801.0
465,1.0,83.0,466.0,0.0,0.0,0.0,0.0,99.0,99.0,99.0,99.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,,,,,,,,,,,,3.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,2.0,5.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,83.0,466.0,1.0,1.0,2.0,4.0,3.0,12323.0,22151.0
466,1.0,83.0,467.0,1.0,5.0,43.0,3.0,6.0,0.0,0.0,0.0,11.0,7.0,7.0,71.0,6.0,3.0,1.0,3.0,4.0,1.0,3.0,,,,,,,,,,,,3.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,83.0,467.0,1.0,0.0,2.0,2.0,1.0,21010.0,12414.0
467,1.0,83.0,468.0,1.0,7.0,43.0,2.0,6.0,0.0,0.0,0.0,1.0,19.0,8.0,82.0,6.0,1.0,1.0,1.0,8.0,1.0,3.0,,,,,,,,,,,,3.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,83.0,468.0,1.0,1.0,2.0,4.0,2.0,12210.0,12123.0
468,1.0,83.0,469.0,1.0,5.0,43.0,3.0,6.0,0.0,0.0,0.0,4.0,21.0,7.0,74.0,6.0,1.0,1.0,1.0,12.0,1.0,2.0,,,,,,,,,,,,3.0,1.0,5.0,3.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,83.0,469.0,2.0,1.0,1.0,6.0,1.0,21210.0,21131.0
469,1.0,83.0,470.0,1.0,6.0,43.0,3.0,6.0,99.0,99.0,99.0,3.0,16.0,7.0,73.0,7.0,2.0,2.0,2.0,7.0,1.0,2.0,,,,,,,,,,,,3.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,83.0,470.0,1.0,2.0,0.0,7.0,4.0,32303.0,31541.0
470,1.0,83.0,471.0,1.0,7.0,43.0,2.0,6.0,0.0,0.0,0.0,11.0,13.0,1.0,14.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,2.0,3.0,3.0,2.0,5.0,1.0,5.0,5.0,2.0,4.0,2.0,3.0,2.0,83.0,471.0,2.0,0.0,3.0,0.0,0.0,12030.0,42915.0
471,1.0,83.0,472.0,1.0,9.0,42.0,2.0,5.0,99.0,99.0,99.0,3.0,16.0,9.0,93.0,6.0,2.0,3.0,2.0,4.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,83.0,472.0,1.0,1.0,2.0,4.0,3.0,32303.0,11972.0
472,1.0,83.0,473.0,1.0,7.0,43.0,2.0,5.0,0.0,0.0,0.0,11.0,16.0,3.0,31.0,6.0,2.0,2.0,2.0,4.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,83.0,473.0,1.0,1.0,1.0,5.0,2.0,32313.0,12454.0
473,1.0,83.0,474.0,1.0,8.0,43.0,2.0,5.0,0.0,0.0,0.0,3.0,7.0,2.0,21.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,83.0,474.0,1.0,2.0,1.0,6.0,3.0,10232.0,21891.0
474,1.0,83.0,475.0,1.0,9.0,43.0,2.0,4.0,0.0,0.0,0.0,2.0,21.0,1.0,14.0,6.0,1.0,1.0,1.0,8.0,2.0,3.0,,,,,,,,,,,,3.0,2.0,3.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,3.0,2.0,5.0,3.0,5.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,83.0,475.0,1.0,0.0,3.0,1.0,0.0,11130.0,11671.0
475,1.0,83.0,476.0,1.0,9.0,43.0,2.0,4.0,0.0,0.0,0.0,4.0,16.0,3.0,34.0,6.0,2.0,2.0,2.0,8.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,5.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,83.0,476.0,1.0,1.0,1.0,5.0,3.0,11302.0,11661.0
476,1.0,83.0,477.0,1.0,9.0,43.0,2.0,4.0,99.0,99.0,99.0,5.0,12.0,2.0,21.0,7.0,1.0,1.0,1.0,8.0,1.0,1.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,6.0,4.0,2.0,2.0,2.0,5.0,5.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,83.0,477.0,1.0,1.0,3.0,4.0,1.0,12122.0,11501.0
477,1.0,83.0,478.0,1.0,9.0,43.0,2.0,4.0,0.0,0.0,0.0,1.0,8.0,3.0,35.0,7.0,2.0,2.0,2.0,8.0,1.0,1.0,,,,,,,,,,,,3.0,2.0,4.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,83.0,478.0,1.0,1.0,1.0,4.0,1.0,11030.0,11651.0
478,1.0,83.0,479.0,1.0,10.0,43.0,1.0,3.0,99.0,99.0,99.0,8.0,13.0,5.0,52.0,7.0,1.0,1.0,1.0,11.0,1.0,2.0,,,,,,,,,,,,3.0,1.0,1.0,2.0,2.0,3.0,6.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,83.0,479.0,1.0,0.0,1.0,3.0,0.0,12130.0,21501.0
479,1.0,83.0,480.0,1.0,11.0,43.0,1.0,2.0,0.0,0.0,0.0,12.0,12.0,3.0,32.0,7.0,2.0,2.0,2.0,10.0,1.0,1.0,,,,,,,,,,,,3.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,5.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,83.0,480.0,2.0,2.0,3.0,4.0,4.0,31101.0,31591.0
480,1.0,83.0,481.0,1.0,12.0,43.0,1.0,1.0,0.0,0.0,0.0,6.0,15.0,5.0,53.0,7.0,1.0,1.0,1.0,4.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,83.0,481.0,0.0,1.0,1.0,6.0,3.0,32303.0,12394.0
481,1.0,83.0,482.0,1.0,12.0,42.0,4.0,13.0,0.0,0.0,0.0,9.0,12.0,3.0,33.0,6.0,2.0,3.0,3.0,8.0,1.0,2.0,,,,,,,,,,,,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,6.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,83.0,482.0,1.0,2.0,3.0,4.0,3.0,11111.0,11531.0
482,1.0,83.0,483.0,1.0,12.0,42.0,4.0,13.0,0.0,0.0,0.0,8.0,13.0,4.0,41.0,6.0,2.0,3.0,2.0,8.0,1.0,2.0,,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,3.0,5.0,3.0,3.0,5.0,2.0,3.0,1.0,1.0,3.0,2.0,5.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,83.0,483.0,1.0,1.0,2.0,2.0,3.0,1110.0,11591.0
483,1.0,83.0,484.0,1.0,12.0,42.0,4.0,13.0,0.0,0.0,0.0,5.0,20.0,5.0,58.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,3.0,2.0,3.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,2.0,3.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,5.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,83.0,484.0,1.0,0.0,2.0,3.0,0.0,21130.0,22322.0
484,1.0,83.0,485.0,1.0,12.0,42.0,4.0,13.0,0.0,0.0,0.0,4.0,19.0,3.0,31.0,6.0,1.0,1.0,1.0,12.0,1.0,2.0,,,,,,,,,,,,3.0,1.0,2.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,83.0,485.0,1.0,0.0,2.0,4.0,2.0,12303.0,43895.0
485,1.0,83.0,486.0,1.0,12.0,43.0,4.0,13.0,0.0,0.0,0.0,9.0,15.0,2.0,23.0,6.0,2.0,3.0,2.0,12.0,1.0,2.0,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,83.0,486.0,2.0,1.0,3.0,1.0,2.0,11022.0,42645.0
486,1.0,83.0,487.0,1.0,12.0,42.0,4.0,13.0,0.0,0.0,0.0,9.0,12.0,2.0,21.0,7.0,2.0,3.0,2.0,8.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,5.0,2.0,5.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,83.0,487.0,2.0,0.0,2.0,2.0,3.0,22130.0,11141.0
487,1.0,83.0,488.0,1.0,12.0,42.0,4.0,13.0,0.0,0.0,0.0,5.0,12.0,3.0,31.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,2.0,2.0,3.0,2.0,3.0,6.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,83.0,488.0,1.0,0.0,2.0,4.0,0.0,1321.0,11982.0
488,1.0,83.0,489.0,1.0,12.0,43.0,4.0,13.0,0.0,0.0,0.0,2.0,18.0,2.0,23.0,7.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,1.0,2.0,3.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,4.0,5.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,83.0,489.0,1.0,0.0,2.0,1.0,0.0,221.0,22182.0
489,1.0,83.0,490.0,1.0,12.0,42.0,4.0,13.0,99.0,99.0,99.0,1.0,15.0,2.0,23.0,7.0,2.0,3.0,2.0,10.0,1.0,1.0,,,,,,,,,,,,3.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,83.0,490.0,1.0,1.0,1.0,6.0,4.0,12203.0,42985.0
490,1.0,83.0,491.0,1.0,10.0,42.0,4.0,14.0,99.0,99.0,99.0,0.0,44.0,3.0,31.0,6.0,2.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,83.0,491.0,1.0,1.0,1.0,6.0,5.0,11101.0,11962.0
491,1.0,83.0,492.0,1.0,10.0,42.0,4.0,15.0,99.0,99.0,99.0,8.0,12.0,4.0,41.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,5.0,3.0,5.0,3.0,2.0,3.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,6.0,4.0,4.0,4.0,5.0,3.0,5.0,2.0,4.0,2.0,3.0,3.0,2.0,5.0,1.0,5.0,5.0,2.0,4.0,3.0,3.0,2.0,83.0,492.0,1.0,0.0,3.0,0.0,1.0,20.0,44095.0
492,1.0,83.0,493.0,1.0,1.0,43.0,3.0,12.0,0.0,0.0,0.0,12.0,15.0,5.0,56.0,6.0,2.0,3.0,2.0,12.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,6.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,83.0,493.0,1.0,3.0,2.0,5.0,2.0,2320.0,43385.0
493,1.0,83.0,494.0,1.0,1.0,43.0,3.0,12.0,0.0,0.0,0.0,11.0,18.0,2.0,21.0,6.0,1.0,1.0,1.0,12.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,83.0,494.0,2.0,0.0,3.0,0.0,4.0,32131.0,42394.0
494,1.0,83.0,495.0,1.0,1.0,43.0,4.0,12.0,0.0,0.0,0.0,12.0,15.0,8.0,85.0,7.0,1.0,1.0,1.0,11.0,1.0,3.0,,,,,,,,,,,,3.0,2.0,2.0,1.0,2.0,3.0,6.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,3.0,3.0,2.0,5.0,1.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,83.0,495.0,1.0,0.0,3.0,0.0,0.0,2040.0,21981.0
495,1.0,83.0,496.0,1.0,1.0,43.0,3.0,11.0,99.0,99.0,99.0,10.0,12.0,3.0,31.0,6.0,1.0,1.0,1.0,4.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,6.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,83.0,496.0,1.0,0.0,3.0,3.0,3.0,22201.0,12204.0
496,1.0,83.0,497.0,1.0,2.0,43.0,3.0,11.0,0.0,0.0,0.0,2.0,15.0,3.0,34.0,6.0,2.0,2.0,2.0,4.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,1.0,3.0,5.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,83.0,497.0,1.0,0.0,2.0,2.0,4.0,32303.0,12314.0
497,1.0,83.0,498.0,1.0,1.0,43.0,3.0,11.0,99.0,99.0,99.0,6.0,17.0,3.0,34.0,6.0,2.0,3.0,3.0,4.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,5.0,3.0,3.0,5.0,1.0,5.0,2.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,83.0,498.0,1.0,1.0,2.0,2.0,1.0,12001.0,12284.0
498,1.0,83.0,499.0,1.0,2.0,43.0,3.0,11.0,0.0,0.0,0.0,6.0,13.0,4.0,46.0,6.0,2.0,2.0,2.0,4.0,1.0,2.0,,,,,,,,,,,,3.0,2.0,3.0,1.0,2.0,3.0,6.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,1.0,1.0,5.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,83.0,499.0,1.0,0.0,2.0,3.0,3.0,21302.0,12304.0
499,1.0,83.0,500.0,1.0,2.0,43.0,3.0,11.0,0.0,0.0,0.0,0.0,44.0,5.0,52.0,6.0,1.0,1.0,1.0,8.0,1.0,2.0,,,,,,,,,,,,2.0,1.0,2.0,3.0,2.0,3.0,6.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,5.0,5.0,5.0,2.0,1.0,2.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,83.0,500.0,1.0,1.0,3.0,2.0,1.0,11222.0,11401.0
500,1.0,83.0,501.0,1.0,2.0,43.0,3.0,11.0,0.0,0.0,0.0,5.0,15.0,3.0,33.0,6.0,2.0,3.0,2.0,9.0,1.0,2.0,,,,,,,,,,,,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,5.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,83.0,501.0,2.0,2.0,1.0,4.0,1.0,12320.0,43165.0
