,CARD,DECK,BALLOT,FORM,S100C.Q1,S100C.Q2,S100C.Q3,S100C.Q4,S100C.Q5,S100C.Q6,S100C.Q7A.n,S100C.Q7B,S100C.Q7C,S100C.Q8,S100C.Q9,S100C.Q10,S100C.Q11,S100C.Q12,S100C.Q13,S100C.Q14,S100C.Q15.n,S100C.Q16A,S100C.Q16B,S100C.Q17A,S100C.Q17B,S100C.Q18.n,S100C.Q19,S100C.Q20,S100C.Q21A,S100C.Q21B,S100C.Q22,S100C.Q23,S100C.Q24,S100C.Q25,S100C.Q26,S100C.Q27,S100C.Q28,S100C.Q29A,S100C.Q29B,S100C.Q29C,S100C.Q29D,S100C.Q29E,S100C.Q29F,S100C.Q29G,S100C.Q30A,S100C.Q30B,S100C.Q31,S100C.Q32A,S100C.Q32B,S100C.Q32C,S100C.Q33,S100C.Q34,S100C.Q35,S100C.Q36A,S100C.Q36B.n,S100C.Q37,S100C.Q38,S100C.Q39,S100C.Q40.n,S100C.Q40A.n,S100C.Q40B.n,S100C.Q41,S100C.Q42.1,S100C.Q42.2,S100C.Q43A,S100C.Q43B,S100C.Q43C,S100C.Q44,S100C.Q45A,S100C.Q45B,S100C.Q46A,S100C.Q46B,S100C.Q47A.n,S100C.Q47B.n,S100C.Q48,CARD..1,DECK..1,BALLOT..1,FORM..1,S100C.Q49A,S100C.Q49B,S100C.Q49C,S100C.Q49D,S100C.Q49E,S100C.Q49F,S100C.Q49G,S100C.Q49H,S100C.Q50A,S100C.Q50B,S100C.Q50C,S100C.Q51A.n,S100C.Q51B.n,S100C.Q52.n,S100C.Q53A,S100C.Q53B,S100C.Q53C,S100C.Q54,S100C.Q55A,S100C.Q55B,S100C.Q56.n,S100C.V57,S100C.V58
33,1.0,100.0,34.0,3.0,4.0,1.0,3.0,4.0,1.0,4.0,,76.0,23.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,,3.0,2.0,3.0,2.0,,2.0,8.0,2.0,0.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,5.0,3.0,2.0,0.0,0.0,,0.0,2.0,2.0,,,,4.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,,,2.0,2.0,100.0,34.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,4.0,0.0,2.0,,,,3.0,2.0,2.0,2.0,0.0,0.0,,10.0,34.0
34,1.0,100.0,35.0,3.0,4.0,1.0,3.0,4.0,1.0,5.0,,55.0,18.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,,3.0,2.0,2.0,2.0,,3.0,8.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,,2.0,3.0,1.0,,,,4.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,,,2.0,2.0,100.0,35.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,2.0,,12.0,13.0
35,1.0,100.0,36.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,,72.0,21.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,,4.0,3.0,3.0,3.0,,2.0,8.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,,1.0,2.0,1.0,,,,4.0,8.0,1.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,,,3.0,2.0,100.0,36.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,,,,0.0,0.0,0.0,0.0,2.0,2.0,,4.0,27.0
36,1.0,100.0,37.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,,45.0,25.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,,4.0,3.0,2.0,3.0,,2.0,8.0,2.0,2.0,3.0,0.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,3.0,,2.0,3.0,1.0,,,,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,,1.0,2.0,100.0,37.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0,,,,2.0,2.0,2.0,2.0,1.0,2.0,,9.0,35.0
37,1.0,100.0,38.0,3.0,5.0,3.0,3.0,4.0,1.0,5.0,,50.0,12.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,3.0,2.0,1.0,1.0,,1.0,0.0,2.0,2.0,3.0,6.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,7.0,,2.0,3.0,1.0,,,,4.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,,,3.0,2.0,100.0,38.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,48.0
38,1.0,100.0,39.0,3.0,5.0,1.0,5.0,3.0,1.0,1.0,,65.0,21.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,,4.0,2.0,2.0,2.0,,3.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,,2.0,4.0,2.0,,,,4.0,10.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,,,0.0,2.0,100.0,39.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,0.0,2.0,,3.0,27.0
39,1.0,100.0,40.0,3.0,5.0,1.0,3.0,4.0,1.0,2.0,,50.0,21.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,,4.0,3.0,3.0,3.0,,1.0,8.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,4.0,1.0,4.0,1.0,1.0,,3.0,1.0,1.0,,,,4.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,,,3.0,2.0,100.0,40.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,,,,1.0,1.0,1.0,2.0,2.0,1.0,,4.0,34.0
40,1.0,100.0,41.0,3.0,5.0,1.0,3.0,3.0,1.0,1.0,,80.0,20.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,3.0,2.0,2.0,2.0,,3.0,8.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,,3.0,4.0,2.0,,,,4.0,12.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,,,3.0,2.0,100.0,41.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,,,,1.0,2.0,2.0,2.0,1.0,2.0,,6.0,43.0
41,1.0,100.0,42.0,3.0,5.0,1.0,5.0,3.0,1.0,4.0,,999.0,15.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,,3.0,1.0,2.0,1.0,,4.0,0.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,,2.0,2.0,1.0,,,,4.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,,,1.0,2.0,100.0,42.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,5.0,1.0,1.0,,,,1.0,3.0,3.0,2.0,1.0,2.0,,7.0,47.0
42,1.0,100.0,43.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,,75.0,30.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,,3.0,2.0,3.0,2.0,,3.0,0.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,1.0,1.0,5.0,3.0,3.0,3.0,3.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,,2.0,2.0,1.0,,,,4.0,7.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,,,3.0,2.0,100.0,43.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,5.0,2.0,2.0,,,,3.0,2.0,0.0,2.0,2.0,2.0,,11.0,42.0
43,1.0,100.0,44.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,40.0,14.0,3.0,3.0,1.0,3.0,4.0,1.0,4.0,,4.0,2.0,4.0,3.0,,3.0,0.0,2.0,0.0,4.0,5.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,3.0,2.0,0.0,,2.0,2.0,2.0,,,,4.0,10.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,,,3.0,2.0,100.0,44.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,,,,3.0,2.0,3.0,2.0,0.0,0.0,,3.0,35.0
44,1.0,100.0,45.0,3.0,4.0,1.0,3.0,4.0,1.0,4.0,,65.0,10.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,,3.0,3.0,4.0,3.0,,2.0,0.0,2.0,2.0,4.0,6.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,1.0,,3.0,4.0,1.0,,,,4.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,5.0,2.0,1.0,,,2.0,2.0,100.0,45.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,1.0,2.0,1.0,1.0,,1.0,49.0
45,1.0,100.0,46.0,3.0,4.0,3.0,4.0,3.0,1.0,5.0,,60.0,14.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,,1.0,8.0,2.0,2.0,7.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,4.0,1.0,2.0,2.0,1.0,1.0,,1.0,2.0,1.0,,,,4.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,,,3.0,2.0,100.0,46.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,,,,1.0,1.0,1.0,2.0,2.0,2.0,,7.0,35.0
46,1.0,100.0,47.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,,999.0,14.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,,4.0,3.0,4.0,3.0,,3.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,0.0,,2.0,4.0,1.0,,,,4.0,4.0,3.0,2.0,1.0,3.0,4.0,3.0,5.0,2.0,2.0,,,4.0,2.0,100.0,47.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,4.0,4.0,,,,2.0,2.0,2.0,2.0,2.0,1.0,,9.0,42.0
47,1.0,100.0,48.0,3.0,5.0,2.0,3.0,4.0,1.0,3.0,,71.0,12.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,,3.0,3.0,4.0,2.0,,3.0,0.0,2.0,1.0,8.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,3.0,2.0,1.0,,3.0,2.0,2.0,,,,3.0,8.0,3.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,2.0,,,1.0,2.0,100.0,48.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,,,,3.0,2.0,3.0,2.0,1.0,1.0,,5.0,44.0
48,1.0,100.0,49.0,3.0,4.0,1.0,5.0,3.0,1.0,3.0,,50.0,20.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,,4.0,3.0,4.0,3.0,,3.0,1.0,2.0,1.0,0.0,6.0,2.0,2.0,2.0,1.0,3.0,0.0,5.0,1.0,5.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,3.0,,0.0,2.0,2.0,,,,4.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,1.0,,,0.0,2.0,100.0,49.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,,,,1.0,2.0,3.0,2.0,1.0,1.0,,11.0,43.0
49,1.0,100.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.0,3.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,3.0,2.0,,2.0,8.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,0.0,2.0,1.0,1.0,,2.0,3.0,0.0,,,,4.0,10.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,,,2.0,2.0,100.0,50.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,,,,1.0,2.0,3.0,2.0,1.0,1.0,,4.0,23.0
50,1.0,100.0,51.0,3.0,4.0,1.0,2.0,5.0,1.0,5.0,,55.0,21.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,,4.0,2.0,3.0,2.0,,3.0,1.0,2.0,3.0,8.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,,3.0,2.0,1.0,,,,4.0,1.0,3.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,,,2.0,2.0,100.0,51.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,5.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,,10.0,32.0
51,1.0,100.0,52.0,3.0,5.0,1.0,4.0,3.0,1.0,1.0,,40.0,14.0,3.0,3.0,1.0,3.0,3.0,1.0,4.0,,4.0,2.0,4.0,3.0,,3.0,0.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,2.0,5.0,5.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,0.0,,3.0,4.0,2.0,,,,4.0,9.0,1.0,4.0,1.0,3.0,4.0,1.0,5.0,2.0,2.0,,,4.0,2.0,100.0,52.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,,,,3.0,2.0,2.0,2.0,1.0,2.0,,3.0,36.0
52,1.0,100.0,53.0,3.0,5.0,2.0,5.0,3.0,1.0,2.0,,71.0,27.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,,3.0,2.0,4.0,2.0,,1.0,1.0,2.0,2.0,8.0,3.0,2.0,3.0,2.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,3.0,,1.0,4.0,1.0,,,,4.0,5.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,,,3.0,2.0,100.0,53.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,,,,1.0,1.0,1.0,2.0,1.0,2.0,,4.0,20.0
53,1.0,100.0,54.0,3.0,5.0,1.0,3.0,3.0,1.0,3.0,,60.0,25.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,,3.0,1.0,4.0,2.0,,3.0,8.0,2.0,2.0,9.0,2.0,4.0,3.0,3.0,1.0,3.0,0.0,4.0,3.0,5.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,,3.0,2.0,1.0,,,,4.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,,,3.0,2.0,100.0,54.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,4.0,4.0,,,,3.0,3.0,2.0,2.0,1.0,1.0,,7.0,42.0
54,1.0,100.0,55.0,3.0,5.0,1.0,3.0,2.0,1.0,2.0,,47.0,16.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,,4.0,2.0,3.0,2.0,,2.0,8.0,2.0,2.0,4.0,3.0,4.0,3.0,0.0,3.0,3.0,5.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,3.0,2.0,3.0,,2.0,4.0,3.0,,,,4.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,,,1.0,2.0,100.0,55.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,,,,1.0,2.0,0.0,2.0,2.0,2.0,,8.0,22.0
55,1.0,100.0,56.0,3.0,5.0,1.0,4.0,3.0,1.0,3.0,,74.0,15.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,4.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,,1.0,1.0,1.0,,,,4.0,9.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,,,3.0,2.0,100.0,56.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,28.0
56,1.0,100.0,57.0,3.0,6.0,1.0,3.0,3.0,1.0,5.0,,75.0,20.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,,2.0,1.0,2.0,1.0,,2.0,0.0,3.0,2.0,9.0,6.0,4.0,3.0,0.0,1.0,3.0,2.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,0.0,2.0,9.0,2.0,1.0,2.0,1.0,1.0,2.0,,3.0,2.0,1.0,,,,4.0,9.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,,,1.0,2.0,100.0,57.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,4.0,1.0,2.0,,,,1.0,3.0,3.0,2.0,2.0,1.0,,10.0,31.0
57,1.0,100.0,58.0,3.0,6.0,1.0,3.0,4.0,1.0,1.0,,70.0,30.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,,4.0,2.0,2.0,2.0,,3.0,1.0,3.0,2.0,8.0,3.0,2.0,3.0,3.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,,3.0,3.0,2.0,,,,4.0,4.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,,,0.0,2.0,100.0,58.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,,,,1.0,2.0,2.0,2.0,1.0,2.0,,11.0,36.0
58,1.0,100.0,59.0,3.0,4.0,1.0,2.0,4.0,1.0,6.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,,2.0,1.0,2.0,1.0,,2.0,1.0,0.0,0.0,8.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,,,,3.0,5.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,,,3.0,2.0,100.0,59.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,,,,1.0,3.0,3.0,2.0,1.0,1.0,,23.0,35.0
59,1.0,100.0,60.0,3.0,4.0,1.0,4.0,4.0,1.0,5.0,,90.0,21.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,,4.0,2.0,3.0,2.0,,4.0,8.0,2.0,2.0,8.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,5.0,1.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,1.0,4.0,4.0,2.0,2.0,1.0,3.0,,3.0,3.0,1.0,,,,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,,,3.0,2.0,100.0,60.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,,,,1.0,2.0,1.0,2.0,2.0,2.0,,24.0,13.0
60,1.0,100.0,61.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,,40.0,11.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,,4.0,3.0,4.0,3.0,,3.0,8.0,2.0,3.0,10.0,6.0,4.0,3.0,2.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,3.0,1.0,0.0,4.0,3.0,3.0,3.0,1.0,3.0,,3.0,3.0,1.0,,,,4.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,,,3.0,2.0,100.0,61.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,3.0,2.0,0.0,2.0,1.0,2.0,,22.0,42.0
61,1.0,100.0,62.0,3.0,4.0,1.0,3.0,4.0,1.0,5.0,,50.0,11.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,,4.0,2.0,4.0,2.0,,2.0,8.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,5.0,2.0,4.0,5.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,,3.0,1.0,2.0,,,,4.0,12.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,2.0,,,3.0,2.0,100.0,62.0,3.0,2.0,2.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,2.0,1.0,,,,2.0,2.0,2.0,2.0,1.0,1.0,,20.0,37.0
62,1.0,100.0,63.0,3.0,5.0,1.0,5.0,3.0,1.0,7.0,,50.0,10.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,,2.0,2.0,2.0,2.0,,3.0,0.0,1.0,0.0,4.0,1.0,4.0,2.0,0.0,1.0,2.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,,3.0,2.0,1.0,,,,3.0,8.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,,,0.0,2.0,100.0,63.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,,,,1.0,2.0,0.0,2.0,0.0,2.0,,23.0,30.0
63,1.0,100.0,64.0,3.0,4.0,1.0,4.0,4.0,1.0,2.0,,60.0,14.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,,3.0,1.0,2.0,2.0,,2.0,0.0,3.0,1.0,8.0,5.0,4.0,3.0,2.0,1.0,1.0,5.0,5.0,2.0,5.0,5.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,,3.0,4.0,2.0,,,,3.0,10.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,,,2.0,2.0,100.0,64.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,,,,1.0,2.0,2.0,2.0,1.0,2.0,,22.0,44.0
64,1.0,100.0,65.0,3.0,4.0,1.0,2.0,1.0,1.0,5.0,,30.0,15.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,,1.0,3.0,3.0,3.0,,3.0,8.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,5.0,5.0,5.0,5.0,1.0,3.0,2.0,3.0,3.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,,3.0,4.0,1.0,,,,4.0,10.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,,,2.0,2.0,100.0,65.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,4.0,1.0,2.0,,,,1.0,2.0,2.0,2.0,1.0,2.0,,13.0,34.0
65,1.0,100.0,66.0,3.0,0.0,1.0,2.0,2.0,1.0,3.0,,35.0,13.0,4.0,2.0,0.0,2.0,1.0,3.0,4.0,,3.0,3.0,3.0,2.0,,2.0,8.0,2.0,2.0,5.0,3.0,3.0,0.0,0.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,100.0,66.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,33.0
66,1.0,100.0,67.0,3.0,5.0,1.0,0.0,0.0,1.0,7.0,,30.0,18.0,2.0,0.0,1.0,4.0,4.0,2.0,1.0,,4.0,3.0,3.0,3.0,,3.0,8.0,2.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,1.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,10.0,0.0,5.0,3.0,2.0,2.0,1.0,,3.0,4.0,1.0,,,,4.0,12.0,0.0,4.0,1.0,2.0,4.0,1.0,5.0,0.0,1.0,,,1.0,2.0,100.0,67.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,,,,2.0,2.0,2.0,2.0,2.0,1.0,,14.0,47.0
67,1.0,100.0,68.0,3.0,5.0,1.0,4.0,2.0,1.0,6.0,,999.0,13.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,4.0,3.0,3.0,3.0,,2.0,8.0,3.0,2.0,5.0,2.0,4.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,5.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,5.0,3.0,3.0,2.0,1.0,,3.0,4.0,2.0,,,,4.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,,,3.0,2.0,100.0,68.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,5.0,1.0,2.0,,,,1.0,2.0,3.0,2.0,0.0,0.0,,17.0,57.0
