,CARD,DECK,BALLOT,FORM,S218C.Q1,S218C.Q2,S218C.Q3,S218C.Q4,S218C.Q5,S218C.Q6,S218C.Q7,S218C.Q8,S218C.Q9,S218C.Q10,S218C.Q11,S218C.Q12,S218C.Q13.x,S218C.Q15,S218C.Q16,S218C.Q17,S218C.Q18,S218C.Q19,S218C.Q20,S218C.Q21,S218C.Q22,S218C.Q23,S218C.Q24,S218C.Q25,S218C.Q26,S218C.Q27A,S218C.Q27B,S218C.Q28,S218C.Q29,S218C.Q30,S218C.Q31,S218C.Q32,S218C.Q33,S218C.Q34,S218C.Q35,S218C.Q36,S218C.Q37A,S218C.Q37B,S218C.Q38,S218C.Q39A,S218C.Q39B,S218C.Q40,S218C.Q41,S218C.Q42,S218C.Q43,S218C.Q44A,S218C.Q44B,S218C.Q45,S218C.Q46,S218C.Q47,S218C.Q48,S218C.Q49,S218C.Q50,S218C.Q51,S218C.Q53,S218C.Q54,S218C.Q55,S218C.Q56,S218C.Q57,S218C.Q58.n,S218C.Q59,S218C.Q60,CARD..1,DECK..1,BALLOT..1,FORM..1,S218C.Q61,S218C.Q62,S218C.Q63.n,S218C.V64,S218C.V65,S218C.V66,S218C.V67
248,1.0,218.0,249.0,2.0,3.0,58.0,3.0,11.0,99.0,1.0,5.0,3.0,1.0,3.0,2.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,7.0,4.0,3.0,1.0,2.0,1.0,8.0,0.0,9.0,9.0,99.0,9.0,9.0,,1.0,3.0,2.0,218.0,249.0,2.0,14.0,10.0,,4.0,1.0,26.0,14.0
249,1.0,218.0,250.0,2.0,3.0,58.0,3.0,11.0,99.0,1.0,6.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,5.0,5.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,90.0,1.0,1.0,1.0,3.0,6.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,6.0,1.0,5.0,6.0,2.0,5.0,4.0,2.0,,3.0,3.0,2.0,218.0,250.0,2.0,43.0,7.0,,4.0,1.0,16.0,4.0
250,1.0,218.0,251.0,2.0,3.0,49.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,90.0,1.0,1.0,1.0,3.0,6.0,3.0,7.0,3.0,2.0,3.0,3.0,3.0,6.0,1.0,1.0,9.0,2.0,9.0,4.0,3.0,,5.0,4.0,2.0,218.0,251.0,2.0,47.0,10.0,,4.0,1.0,16.0,14.0
251,1.0,218.0,252.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,3.0,4.0,5.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,49.0,1.0,1.0,1.0,3.0,6.0,2.0,7.0,8.0,2.0,2.0,1.0,2.0,7.0,2.0,1.0,9.0,9.0,99.0,9.0,9.0,,4.0,3.0,2.0,218.0,252.0,2.0,6.0,9.0,,4.0,1.0,16.0,40.0
252,1.0,218.0,253.0,2.0,2.0,9.0,3.0,11.0,99.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,5.0,3.0,2.0,2.0,3.0,5.0,2.0,3.0,3.0,31.0,1.0,1.0,2.0,2.0,5.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,253.0,2.0,3.0,8.0,,4.0,1.0,16.0,27.0
253,1.0,218.0,254.0,2.0,1.0,16.0,3.0,11.0,99.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,4.0,5.0,1.0,1.0,0.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,27.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,5.0,9.0,9.0,99.0,9.0,9.0,,6.0,3.0,2.0,218.0,254.0,2.0,3.0,9.0,,4.0,1.0,16.0,6.0
254,1.0,218.0,255.0,2.0,2.0,17.0,3.0,11.0,99.0,2.0,4.0,3.0,2.0,4.0,1.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,54.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,5.0,8.0,7.0,9.0,9.0,99.0,9.0,9.0,,6.0,4.0,2.0,218.0,255.0,2.0,7.0,8.0,,4.0,1.0,16.0,23.0
255,1.0,218.0,256.0,2.0,2.0,24.0,3.0,11.0,99.0,1.0,6.0,3.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,35.0,2.0,1.0,1.0,3.0,6.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,3.0,8.0,0.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,256.0,2.0,16.0,9.0,,4.0,1.0,16.0,14.0
256,1.0,218.0,257.0,2.0,2.0,55.0,3.0,11.0,99.0,2.0,6.0,14.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,67.0,1.0,2.0,1.0,3.0,2.0,2.0,6.0,7.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,5.0,3.0,2.0,218.0,257.0,2.0,18.0,8.0,,4.0,1.0,21.0,23.0
257,1.0,218.0,258.0,2.0,2.0,36.0,3.0,11.0,99.0,1.0,6.0,14.0,2.0,4.0,3.0,1.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,5.0,5.0,3.0,2.0,3.0,5.0,3.0,3.0,42.0,1.0,1.0,1.0,1.0,6.0,5.0,7.0,7.0,2.0,5.0,2.0,2.0,5.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,4.0,4.0,2.0,218.0,258.0,2.0,12.0,10.0,,4.0,1.0,21.0,10.0
258,1.0,218.0,259.0,2.0,2.0,38.0,3.0,11.0,99.0,2.0,6.0,16.0,1.0,4.0,2.0,1.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,70.0,1.0,1.0,1.0,3.0,6.0,2.0,7.0,7.0,2.0,2.0,1.0,1.0,9.0,8.0,8.0,9.0,9.0,99.0,9.0,9.0,,1.0,3.0,2.0,218.0,259.0,2.0,36.0,10.0,,4.0,1.0,26.0,24.0
259,1.0,218.0,260.0,2.0,2.0,38.0,3.0,11.0,99.0,1.0,6.0,16.0,1.0,3.0,3.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,70.0,1.0,1.0,1.0,3.0,6.0,2.0,0.0,8.0,3.0,2.0,2.0,2.0,7.0,2.0,8.0,9.0,9.0,99.0,9.0,9.0,,3.0,3.0,2.0,218.0,260.0,2.0,36.0,8.0,,4.0,1.0,26.0,4.0
260,1.0,218.0,261.0,2.0,2.0,39.0,3.0,11.0,99.0,1.0,6.0,16.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,1.0,3.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,70.0,1.0,1.0,1.0,3.0,6.0,3.0,7.0,7.0,1.0,2.0,1.0,3.0,6.0,3.0,2.0,9.0,9.0,99.0,9.0,9.0,,5.0,3.0,2.0,218.0,261.0,2.0,36.0,9.0,,4.0,1.0,26.0,16.0
261,1.0,218.0,262.0,2.0,2.0,39.0,3.0,11.0,99.0,2.0,6.0,16.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,5.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,5.0,3.0,3.0,70.0,1.0,2.0,1.0,3.0,6.0,2.0,7.0,7.0,2.0,2.0,2.0,3.0,6.0,1.0,0.0,9.0,9.0,99.0,9.0,9.0,,5.0,5.0,2.0,218.0,262.0,2.0,36.0,10.0,,4.0,1.0,26.0,27.0
262,1.0,218.0,263.0,2.0,2.0,38.0,3.0,11.0,99.0,1.0,1.0,16.0,2.0,3.0,3.0,1.0,3.0,0.0,2.0,3.0,2.0,3.0,5.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,82.0,1.0,1.0,1.0,3.0,6.0,3.0,7.0,3.0,3.0,2.0,2.0,3.0,7.0,1.0,5.0,9.0,9.0,99.0,9.0,9.0,,4.0,5.0,2.0,218.0,263.0,2.0,36.0,10.0,,4.0,1.0,26.0,17.0
263,1.0,218.0,264.0,2.0,2.0,57.0,2.0,1.0,1.0,1.0,6.0,16.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,87.0,1.0,1.0,1.0,3.0,0.0,3.0,7.0,7.0,2.0,4.0,2.0,3.0,4.0,1.0,1.0,9.0,2.0,4.0,4.0,2.0,,4.0,2.0,2.0,218.0,264.0,2.0,43.0,7.0,,4.0,1.0,26.0,23.0
264,1.0,218.0,265.0,2.0,2.0,54.0,3.0,11.0,99.0,1.0,6.0,14.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,5.0,2.0,0.0,3.0,5.0,3.0,2.0,83.0,1.0,2.0,1.0,3.0,6.0,2.0,0.0,7.0,3.0,2.0,2.0,2.0,7.0,2.0,5.0,9.0,9.0,99.0,9.0,9.0,,5.0,4.0,2.0,218.0,265.0,2.0,34.0,4.0,,4.0,1.0,21.0,14.0
265,1.0,218.0,266.0,2.0,2.0,48.0,3.0,11.0,99.0,1.0,6.0,14.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,9.0,9.0,99.0,9.0,9.0,,9.0,7.0,2.0,218.0,266.0,2.0,0.0,10.0,,4.0,1.0,21.0,7.0
266,1.0,218.0,267.0,2.0,2.0,34.0,3.0,11.0,99.0,1.0,6.0,12.0,1.0,4.0,1.0,3.0,4.0,6.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,3.0,2.0,59.0,1.0,1.0,1.0,3.0,6.0,2.0,7.0,7.0,1.0,2.0,2.0,1.0,2.0,8.0,6.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,267.0,2.0,31.0,9.0,,4.0,1.0,18.0,17.0
267,1.0,218.0,268.0,2.0,2.0,31.0,2.0,1.0,1.0,1.0,6.0,16.0,1.0,4.0,2.0,3.0,4.0,5.0,1.0,1.0,3.0,3.0,5.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,50.0,1.0,1.0,1.0,3.0,6.0,2.0,7.0,7.0,3.0,2.0,1.0,3.0,7.0,2.0,1.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,268.0,2.0,20.0,8.0,,4.0,3.0,26.0,24.0
268,1.0,218.0,269.0,2.0,2.0,33.0,2.0,2.0,2.0,1.0,6.0,12.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,4.0,5.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,60.0,1.0,1.0,1.0,3.0,6.0,3.0,7.0,7.0,2.0,3.0,2.0,3.0,7.0,8.0,5.0,9.0,9.0,99.0,9.0,9.0,,7.0,3.0,2.0,218.0,269.0,2.0,27.0,6.0,,4.0,3.0,18.0,4.0
269,1.0,218.0,270.0,2.0,3.0,46.0,3.0,11.0,99.0,1.0,6.0,14.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,85.0,1.0,1.0,1.0,3.0,6.0,1.0,7.0,7.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,6.0,2.0,8.0,4.0,1.0,,3.0,3.0,2.0,218.0,270.0,2.0,45.0,6.0,,4.0,1.0,21.0,24.0
270,1.0,218.0,271.0,2.0,4.0,43.0,3.0,11.0,99.0,1.0,6.0,14.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,78.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,8.0,3.0,2.0,2.0,2.0,7.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,5.0,3.0,2.0,218.0,271.0,2.0,40.0,1.0,,4.0,1.0,21.0,3.0
271,1.0,218.0,272.0,2.0,4.0,43.0,3.0,11.0,99.0,1.0,6.0,16.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,80.0,1.0,1.0,1.0,3.0,6.0,2.0,7.0,7.0,1.0,2.0,2.0,3.0,7.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,5.0,5.0,2.0,218.0,272.0,2.0,40.0,7.0,,4.0,1.0,26.0,13.0
272,1.0,218.0,273.0,2.0,3.0,29.0,3.0,11.0,99.0,1.0,6.0,12.0,1.0,4.0,2.0,3.0,3.0,5.0,1.0,3.0,3.0,5.0,7.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,50.0,1.0,1.0,1.0,3.0,6.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,8.0,7.0,9.0,9.0,99.0,9.0,9.0,,7.0,2.0,2.0,218.0,273.0,2.0,26.0,2.0,,4.0,1.0,18.0,40.0
273,1.0,218.0,274.0,2.0,3.0,40.0,3.0,11.0,99.0,2.0,6.0,16.0,1.0,3.0,1.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,61.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,6.0,2.0,2.0,2.0,3.0,4.0,1.0,6.0,9.0,9.0,99.0,9.0,9.0,,7.0,3.0,2.0,218.0,274.0,2.0,25.0,7.0,,4.0,1.0,26.0,17.0
274,1.0,218.0,275.0,2.0,4.0,28.0,2.0,1.0,1.0,2.0,6.0,16.0,1.0,3.0,2.0,1.0,3.0,0.0,3.0,2.0,2.0,4.0,7.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,2.0,1.0,3.0,43.0,1.0,1.0,1.0,3.0,6.0,2.0,7.0,7.0,1.0,2.0,2.0,2.0,7.0,5.0,5.0,9.0,9.0,99.0,9.0,9.0,,7.0,5.0,2.0,218.0,275.0,2.0,14.0,9.0,,4.0,3.0,26.0,6.0
275,1.0,218.0,276.0,2.0,1.0,43.0,2.0,1.0,1.0,2.0,1.0,14.0,1.0,4.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,2.0,80.0,1.0,1.0,1.0,3.0,6.0,1.0,7.0,8.0,3.0,2.0,2.0,3.0,7.0,1.0,6.0,9.0,9.0,99.0,9.0,9.0,,5.0,3.0,2.0,218.0,276.0,2.0,38.0,8.0,,4.0,1.0,21.0,17.0
276,1.0,218.0,277.0,2.0,2.0,28.0,3.0,11.0,99.0,1.0,6.0,14.0,2.0,4.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,43.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,5.0,2.0,2.0,218.0,277.0,2.0,22.0,9.0,,4.0,1.0,21.0,30.0
277,1.0,218.0,278.0,2.0,2.0,28.0,3.0,11.0,99.0,1.0,6.0,16.0,1.0,2.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,25.0,1.0,1.0,1.0,3.0,6.0,3.0,7.0,8.0,1.0,3.0,2.0,1.0,9.0,10.0,7.0,9.0,9.0,99.0,9.0,9.0,,5.0,4.0,2.0,218.0,278.0,2.0,2.0,8.0,,4.0,1.0,26.0,10.0
278,1.0,218.0,279.0,2.0,2.0,42.0,3.0,11.0,99.0,3.0,1.0,14.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,83.0,1.0,1.0,2.0,2.0,0.0,2.0,7.0,7.0,2.0,2.0,1.0,3.0,7.0,1.0,4.0,9.0,9.0,99.0,9.0,9.0,,4.0,4.0,2.0,218.0,279.0,2.0,36.0,10.0,,4.0,1.0,26.0,6.0
279,1.0,218.0,280.0,2.0,3.0,52.0,3.0,2.0,2.0,2.0,6.0,12.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,90.0,1.0,1.0,1.0,3.0,6.0,4.0,6.0,1.0,4.0,4.0,2.0,3.0,7.0,2.0,5.0,5.0,2.0,7.0,4.0,2.0,,6.0,3.0,2.0,218.0,280.0,2.0,37.0,7.0,,4.0,3.0,18.0,10.0
280,1.0,218.0,281.0,2.0,4.0,39.0,3.0,11.0,99.0,2.0,0.0,12.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,0.0,0.0,4.0,2.0,3.0,3.0,2.0,0.0,3.0,5.0,0.0,3.0,3.0,65.0,1.0,2.0,1.0,0.0,6.0,5.0,6.0,8.0,2.0,3.0,2.0,3.0,9.0,8.0,0.0,9.0,9.0,99.0,9.0,9.0,,6.0,5.0,2.0,218.0,281.0,2.0,31.0,10.0,,4.0,1.0,18.0,4.0
281,1.0,218.0,282.0,2.0,4.0,30.0,2.0,1.0,1.0,2.0,6.0,16.0,1.0,3.0,1.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,67.0,1.0,1.0,1.0,2.0,2.0,4.0,6.0,5.0,1.0,3.0,2.0,2.0,7.0,8.0,7.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,282.0,2.0,30.0,8.0,,4.0,3.0,26.0,26.0
282,1.0,218.0,283.0,2.0,4.0,35.0,3.0,11.0,99.0,3.0,2.0,12.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,84.0,1.0,1.0,1.0,3.0,6.0,1.0,6.0,1.0,3.0,5.0,1.0,3.0,2.0,8.0,0.0,9.0,9.0,99.0,9.0,9.0,,6.0,5.0,2.0,218.0,283.0,2.0,31.0,8.0,,4.0,1.0,18.0,27.0
283,1.0,218.0,284.0,2.0,4.0,36.0,3.0,11.0,99.0,2.0,6.0,12.0,1.0,4.0,2.0,2.0,3.0,0.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,61.0,1.0,1.0,1.0,3.0,6.0,3.0,6.0,3.0,2.0,3.0,1.0,1.0,1.0,8.0,0.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,284.0,2.0,31.0,10.0,,4.0,1.0,18.0,6.0
284,1.0,218.0,285.0,2.0,3.0,34.0,3.0,11.0,99.0,1.0,6.0,16.0,2.0,4.0,1.0,3.0,3.0,5.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,40.0,1.0,2.0,1.0,3.0,6.0,2.0,7.0,7.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,9.0,9.0,99.0,9.0,9.0,,6.0,2.0,2.0,218.0,285.0,2.0,8.0,8.0,,4.0,3.0,26.0,20.0
285,1.0,218.0,286.0,2.0,2.0,51.0,1.0,2.0,2.0,3.0,6.0,16.0,3.0,2.0,3.0,1.0,5.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,84.0,1.0,1.0,1.0,3.0,6.0,3.0,7.0,6.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,9.0,9.0,99.0,9.0,9.0,,5.0,3.0,2.0,218.0,286.0,2.0,27.0,7.0,,4.0,1.0,26.0,24.0
286,1.0,218.0,287.0,2.0,2.0,37.0,1.0,1.0,1.0,1.0,6.0,16.0,1.0,4.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,5.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,59.0,1.0,1.0,1.0,3.0,6.0,2.0,7.0,5.0,2.0,2.0,2.0,1.0,8.0,9.0,7.0,9.0,9.0,99.0,9.0,9.0,,6.0,3.0,2.0,218.0,287.0,2.0,14.0,7.0,,4.0,3.0,26.0,17.0
287,1.0,218.0,288.0,2.0,2.0,34.0,1.0,10.0,1.0,1.0,6.0,15.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,9.0,9.0,99.0,9.0,9.0,,9.0,7.0,2.0,218.0,288.0,2.0,0.0,10.0,,3.0,6.0,13.0,3.0
288,1.0,218.0,289.0,2.0,2.0,25.0,1.0,2.0,2.0,1.0,6.0,16.0,1.0,4.0,2.0,3.0,3.0,5.0,0.0,1.0,3.0,3.0,10.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,1.0,3.0,5.0,2.0,1.0,1.0,42.0,1.0,1.0,1.0,3.0,6.0,5.0,4.0,5.0,2.0,3.0,0.0,2.0,9.0,10.0,2.0,9.0,9.0,99.0,9.0,9.0,,7.0,2.0,2.0,218.0,289.0,2.0,12.0,8.0,,4.0,3.0,26.0,3.0
289,1.0,218.0,290.0,2.0,3.0,37.0,3.0,11.0,99.0,1.0,6.0,12.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,60.0,1.0,1.0,1.0,3.0,6.0,2.0,7.0,7.0,3.0,2.0,2.0,1.0,1.0,8.0,1.0,9.0,9.0,99.0,9.0,9.0,,6.0,3.0,2.0,218.0,290.0,2.0,30.0,7.0,,4.0,1.0,18.0,30.0
290,1.0,218.0,291.0,2.0,3.0,53.0,2.0,2.0,2.0,1.0,6.0,12.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,90.0,1.0,1.0,1.0,3.0,6.0,2.0,7.0,7.0,2.0,3.0,2.0,3.0,7.0,2.0,5.0,6.0,2.0,7.0,4.0,3.0,,6.0,3.0,2.0,218.0,291.0,2.0,38.0,5.0,,4.0,3.0,18.0,23.0
291,1.0,218.0,292.0,2.0,4.0,39.0,3.0,11.0,99.0,2.0,6.0,12.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,63.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,9.0,9.0,99.0,9.0,9.0,,6.0,3.0,2.0,218.0,292.0,2.0,30.0,8.0,,4.0,1.0,18.0,26.0
