,CARD,DECK,BALLOT,S146.Q1,S146.Q2,S146.Q3,S146.Q4,S146.Q5,S146.Q6.x,S146.Q8,S146.Q9,S146.Q10,S146.Q11,S146.Q12,S146.Q13,S146.Q14.n,S146.Q15,S146.Q16,S146.Q17.n,S146.Q18,S146.Q19,S146.Q20,S146.Q21.n,S146.Q22,S146.Q23,S146.Q24,S146.Q25,S146.Q26.1,S146.Q26.2,S146.Q26.3,S146.Q26.4,S146.Q26.5,S146.Q26.6,S146.Q26.7,S146.Q26.8,S146.Q26.9,S146.Q27,S146.Q28,S146.Q29,S146.Q30,S146.Q31,S146.Q32,S146.Q33,S146.Q34,S146.Q35,S146.Q36,S146.Q37,S146.Q38,S146.Q39,S146.Q40A,S146.Q40B,S146.Q40C,S146.Q40D,S146.Q40E,S146.Q40F,S146.Q40G,S146.Q41,S146.Q42A,S146.Q42B,S146.Q42C,S146.Q42D,S146.Q42E,S146.Q43,S146.Q44,S146.Q45,S146.Q46,S146.Q47,S146.Q48,S146.Q49,S146.Q50,S146.Q51.1,S146.Q51.2,S146.Q51.3,S146.Q51.4,S146.Q51.5,S146.Q51.6,CARD..1,DECK..1,BALLOT..1,S146.Q51.7,S146.Q51.8,S146.Q51.9,S146.Q52,S146.Q53,S146.Q54,S146.Q55,S146.Q56,S146.Q57,S146.Q58,S146.Q59,S146.Q60,S146.Q61,S146.Q62,S146.Q63,S146.Q64,S146.Q65,S146.Q66,S146.Q67,S146.Q68,S146.Q69A,S146.Q69B,S146.Q69C,S146.Q69D,S146.Q69E,S146.Q70.n,S146.V71
872,1.0,146.0,496.0,2.0,4.0,5.0,7.0,4.0,1.0,1.0,2.0,4.0,3.0,2.0,11.0,,2.0,3.0,,3.0,3.0,3.0,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,3.0,2.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,146.0,496.0,2.0,2.0,2.0,5.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,5.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,,1.0
873,1.0,146.0,497.0,2.0,11.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,10.0,,1.0,3.0,,3.0,2.0,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,146.0,497.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,1.0
874,1.0,146.0,498.0,5.0,8.0,7.0,7.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,6.0,,2.0,2.0,,3.0,3.0,1.0,,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,2.0,146.0,498.0,2.0,22.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,4.0,1.0,32.0,,5.0,2.0,,1.0,2.0,0.0,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,1.0,146.0,499.0,2.0,5.0,7.0,6.0,2.0,1.0,1.0,1.0,5.0,3.0,3.0,12.0,,3.0,2.0,,2.0,3.0,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,146.0,499.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,,3.0
877,1.0,146.0,500.0,2.0,3.0,6.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,10.0,,3.0,2.0,,3.0,4.0,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,3.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,6.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,146.0,500.0,2.0,2.0,2.0,5.0,3.0,2.0,4.0,7.0,1.0,2.0,4.0,2.0,3.0,2.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,1.0
878,1.0,146.0,501.0,4.0,10.0,6.0,9.0,5.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,,2.0,3.0,,3.0,4.0,2.0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,2.0,146.0,501.0,2.0,22.0,4.0,3.0,4.0,4.0,6.0,3.0,2.0,4.0,1.0,32.0,,5.0,2.0,,2.0,3.0,2.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,1.0,146.0,502.0,2.0,9.0,6.0,7.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,10.0,,2.0,3.0,,2.0,4.0,2.0,,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,0.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,6.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,146.0,502.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,6.0,0.0,4.0,4.0,3.0,3.0,2.0,5.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,,1.0
881,1.0,146.0,503.0,2.0,4.0,6.0,5.0,4.0,4.0,2.0,1.0,4.0,2.0,2.0,10.0,,2.0,2.0,,3.0,4.0,2.0,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,146.0,503.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,5.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,,1.0
882,1.0,146.0,504.0,3.0,3.0,6.0,5.0,3.0,1.0,1.0,1.0,4.0,3.0,3.0,10.0,,2.0,2.0,,3.0,2.0,2.0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,2.0,3.0,2.0,3.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,2.0,146.0,504.0,2.0,21.0,3.0,1.0,4.0,4.0,0.0,2.0,2.0,4.0,1.0,32.0,,5.0,2.0,,2.0,1.0,2.0,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,1.0,146.0,505.0,3.0,8.0,6.0,6.0,5.0,1.0,1.0,1.0,6.0,3.0,3.0,12.0,,2.0,1.0,,3.0,2.0,2.0,,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,6.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,2.0,146.0,505.0,2.0,22.0,5.0,3.0,4.0,0.0,7.0,1.0,1.0,3.0,1.0,11.0,,4.0,2.0,,2.0,1.0,5.0,,3.0,2.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,1.0,146.0,506.0,7.0,11.0,3.0,7.0,5.0,5.0,5.0,2.0,6.0,3.0,3.0,12.0,,3.0,1.0,,3.0,4.0,3.0,,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,5.0,6.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,2.0,146.0,506.0,2.0,22.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,13.0,,3.0,2.0,,2.0,2.0,4.0,,3.0,2.0,2.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,1.0,146.0,507.0,1.0,9.0,4.0,2.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,12.0,,2.0,2.0,,3.0,4.0,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,2.0,146.0,507.0,2.0,22.0,3.0,3.0,4.0,4.0,6.0,1.0,3.0,4.0,2.0,13.0,,3.0,2.0,,2.0,3.0,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,1.0,146.0,508.0,2.0,4.0,5.0,2.0,5.0,1.0,1.0,1.0,4.0,5.0,3.0,14.0,,3.0,1.0,,3.0,1.0,2.0,,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,6.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,146.0,508.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,5.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,,3.0
891,1.0,146.0,509.0,4.0,7.0,6.0,9.0,5.0,4.0,3.0,1.0,4.0,3.0,3.0,3.0,,3.0,2.0,,3.0,3.0,2.0,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,7.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,2.0,146.0,509.0,2.0,22.0,2.0,3.0,4.0,1.0,1.0,3.0,4.0,4.0,3.0,32.0,,5.0,2.0,,1.0,1.0,1.0,,3.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,1.0,146.0,510.0,1.0,7.0,1.0,9.0,2.0,5.0,3.0,1.0,4.0,2.0,2.0,10.0,,3.0,2.0,,0.0,1.0,1.0,,4.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,6.0,7.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,2.0,146.0,510.0,2.0,22.0,4.0,2.0,1.0,4.0,0.0,2.0,4.0,4.0,3.0,32.0,,5.0,2.0,,2.0,3.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,1.0,146.0,511.0,2.0,3.0,6.0,7.0,3.0,1.0,1.0,1.0,4.0,3.0,3.0,12.0,,2.0,2.0,,3.0,3.0,2.0,,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,0.0,0.0,1.0,3.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,146.0,511.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,8.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,,3.0
896,1.0,146.0,512.0,3.0,5.0,6.0,3.0,5.0,1.0,1.0,2.0,4.0,2.0,2.0,7.0,,2.0,2.0,,3.0,4.0,2.0,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,1.0,3.0,1.0,3.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,7.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,2.0,146.0,512.0,2.0,22.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,1.0,32.0,,5.0,3.0,,1.0,2.0,1.0,,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,1.0,146.0,513.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,14.0,,2.0,2.0,,2.0,3.0,2.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,3.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,6.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,2.0,146.0,513.0,2.0,22.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,32.0,,5.0,2.0,,2.0,2.0,3.0,,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,1.0,146.0,514.0,1.0,8.0,6.0,2.0,4.0,1.0,1.0,1.0,6.0,3.0,3.0,12.0,,2.0,2.0,,3.0,2.0,3.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,3.0,3.0,4.0,5.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,6.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,2.0,146.0,514.0,2.0,22.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,13.0,,3.0,2.0,,2.0,1.0,5.0,,3.0,2.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,1.0,146.0,515.0,5.0,10.0,5.0,4.0,3.0,4.0,3.0,2.0,5.0,3.0,3.0,12.0,,2.0,2.0,,3.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0,3.0,3.0,2.0,3.0,0.0,6.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2.0,146.0,515.0,2.0,22.0,4.0,3.0,4.0,2.0,8.0,2.0,1.0,3.0,1.0,11.0,,4.0,2.0,,2.0,2.0,4.0,,3.0,2.0,2.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,1.0,146.0,516.0,1.0,10.0,5.0,2.0,4.0,1.0,1.0,1.0,6.0,3.0,3.0,12.0,,2.0,3.0,,3.0,2.0,1.0,,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,2.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,6.0,7.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,2.0,146.0,516.0,2.0,22.0,5.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,,0.0,2.0,,2.0,3.0,2.0,,3.0,2.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,1.0,146.0,517.0,4.0,9.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,3.0,3.0,12.0,,3.0,2.0,,3.0,3.0,3.0,,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,2.0,146.0,517.0,2.0,22.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,13.0,,3.0,2.0,,2.0,1.0,5.0,,3.0,2.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,1.0,146.0,518.0,1.0,10.0,5.0,1.0,5.0,4.0,3.0,1.0,4.0,2.0,2.0,14.0,,2.0,2.0,,3.0,3.0,2.0,,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,3.0,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,6.0,7.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,2.0,146.0,518.0,2.0,22.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,4.0,0.0,32.0,,5.0,2.0,,2.0,3.0,0.0,,3.0,2.0,1.0,2.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,1.0,146.0,519.0,4.0,6.0,4.0,2.0,3.0,4.0,3.0,1.0,4.0,1.0,1.0,10.0,,2.0,2.0,,2.0,1.0,3.0,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,2.0,146.0,519.0,2.0,22.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,32.0,,5.0,2.0,,2.0,1.0,4.0,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,1.0,146.0,520.0,3.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,10.0,,1.0,2.0,,2.0,2.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,2.0,146.0,520.0,2.0,22.0,3.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,32.0,,5.0,2.0,,2.0,1.0,3.0,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,1.0,146.0,521.0,3.0,9.0,5.0,4.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,,1.0,2.0,,1.0,2.0,2.0,,4.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,6.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,2.0,146.0,521.0,2.0,22.0,4.0,3.0,4.0,1.0,1.0,3.0,3.0,4.0,1.0,32.0,,5.0,1.0,,2.0,3.0,4.0,,4.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,1.0,146.0,522.0,2.0,11.0,3.0,3.0,1.0,5.0,3.0,1.0,5.0,3.0,3.0,13.0,,2.0,2.0,,3.0,2.0,1.0,,4.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,3.0,0.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,3.0,1.0,1.0,3.0,4.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,146.0,522.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,6.0,2.0,4.0,4.0,3.0,3.0,2.0,5.0,4.0,2.0,3.0,5.0,4.0,2.0,2.0,1.0,1.0,0.0,,1.0
