,CARD,DECK,BALLOT,FORM,S203A.Qi1,S203A.Qi2,S203A.Qi3,S203A.Qi4,S203A.Qi5,S203A.Qi6A,S203A.Qi6B,S203A.Qi7A,S203A.Qi7B,S203A.Qi7C,S203A.Qi8,S203A.Qi9A1,S203A.Qi9A2,S203A.Qi9A3,S203A.Qi9A4,S203A.Qi9A5,S203A.Qi9A6,S203A.Qi9A7,S203A.Qi9A8,S203A.Qi9A9,S203A.Qi9A10,S203A.Qi9B,S203A.Qi10A.1,S203A.Qi10A.2,S203A.Qi10A.3,S203A.Qi10A.4,S203A.Qi10A.5,S203A.Qi10A.6,S203A.Qi10A.7,S203A.Qi10A.8,S203A.Qi10B.1,S203A.Qi10B.2,S203A.Qi10B.3,S203A.Qi10B.4,S203A.Qi10B.5,S203A.Qi10B.6,S203A.Qi10B.7,S203A.Qi10B.8,S203A.Qi10C,S203A.Qi11,S203A.Qi12A,S203A.Qi12B,S203A.Qi13,S203A.Qi14A,S203A.Qi14B,S203A.Qi14C,S203A.Qi15,S203A.Qi16,S203A.Qi17A,S203A.Qi17B,S203A.Qi18,S203A.Qi19,S203A.Qi20,S203A.Qi21,S203A.Qi22,S203A.Qi23A,S203A.Qi24,S203A.Qii1,S203A.Qii2,S203A.Qii3A,S203A.Qii3B,S203A.Qii3C,S203A.Qii4,S203A.Qiii1,S203A.Qiii2,S203A.Qiii3,S203A.Qiii4,S203A.Qiii5,S203A.Qiii6,CARD..1,DECK..1,BALLOT..1,FORM..1,S203A.Qiii7,S203A.Qiii8,S203A.Qiii9,S203A.Qiii10,S203A.Qiii11A1,S203A.Qiii11A2,S203A.Qiii11A3,S203A.Qiii11A4,S203A.Qiii11A5,S203A.Qiii11A6,S203A.Qiii11A7,S203A.Qiii11A8,S203A.Qiii11B,S203A.Qiii11C,S203A.Qiii12,S203A.Qiii13A,S203A.Qiii13B,S203A.Qiii14,S203A.Qiii15,S203A.Viii16,S203A.Viii17,S203A.Viii18
247,1.0,203.0,248.0,1.0,1.0,4.0,4.0,5.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,1.0,2.0,5.0,3.0,2.0,3.0,1.0,2.0,2.0,203.0,248.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,71.0,183.0
248,1.0,203.0,249.0,1.0,2.0,4.0,5.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,6.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,0.0,2.0,2.0,2.0,2.0,203.0,249.0,1.0,3.0,4.0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,7.0,11.0,29.0
249,1.0,203.0,250.0,1.0,1.0,3.0,11.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,4.0,1.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,4.0,4.0,5.0,2.0,203.0,250.0,1.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,4.0,4.0,5.0,1.0,5.0,1.0,3.0,7.0,71.0,8.0
250,1.0,203.0,251.0,1.0,4.0,5.0,9.0,7.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,203.0,251.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,7.0,71.0,289.0
251,1.0,203.0,252.0,1.0,2.0,3.0,6.0,3.0,3.0,0.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,5.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,7.0,1.0,1.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,4.0,0.0,2.0,4.0,1.0,2.0,203.0,252.0,1.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,5.0,1.0,3.0,4.0,11.0,35.0
252,1.0,203.0,253.0,1.0,3.0,4.0,10.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,6.0,1.0,4.0,2.0,2.0,2.0,2.0,203.0,253.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,8.0,71.0,128.0
253,1.0,203.0,254.0,1.0,3.0,3.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,5.0,4.0,5.0,2.0,203.0,254.0,1.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,4.0,5.0,6.0,0.0,5.0,1.0,3.0,7.0,71.0,41.0
254,1.0,203.0,255.0,1.0,2.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,5.0,0.0,5.0,0.0,5.0,0.0,1.0,5.0,5.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,0.0,5.0,3.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,4.0,4.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,203.0,255.0,1.0,3.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,2.0,4.0,2.0,3.0,0.0,5.0,1.0,3.0,7.0,11.0,22.0
255,1.0,203.0,256.0,1.0,1.0,4.0,3.0,6.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,203.0,256.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,8.0,72.0,130.0
256,1.0,203.0,257.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,6.0,4.0,2.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,5.0,4.0,2.0,3.0,2.0,203.0,257.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,2.0,5.0,1.0,3.0,6.0,71.0,153.0
257,1.0,203.0,258.0,1.0,3.0,2.0,5.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,203.0,258.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,5.0,3.0,56.0,10.0
258,1.0,203.0,259.0,1.0,1.0,3.0,8.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,5.0,1.0,2.0,203.0,259.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,6.0,4.0,1.0,1.0,5.0,2.0,71.0,58.0
259,1.0,203.0,260.0,1.0,2.0,2.0,3.0,7.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,3.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,3.0,1.0,2.0,0.0,5.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,203.0,260.0,1.0,2.0,3.0,2.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,5.0,2.0,56.0,42.0
260,1.0,203.0,261.0,1.0,1.0,3.0,11.0,4.0,1.0,2.0,4.0,1.0,1.0,2.0,4.0,5.0,0.0,5.0,0.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,5.0,3.0,4.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,3.0,1.0,1.0,2.0,203.0,261.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,5.0,6.0,31.0,44.0
261,1.0,203.0,262.0,1.0,1.0,3.0,4.0,5.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,203.0,262.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,5.0,6.0,31.0,13.0
262,1.0,203.0,263.0,1.0,1.0,3.0,9.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,5.0,2.0,203.0,263.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,5.0,3.0,72.0,2.0
263,1.0,203.0,264.0,1.0,1.0,2.0,4.0,7.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,203.0,264.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,5.0,4.0,31.0,16.0
264,1.0,203.0,265.0,1.0,1.0,3.0,10.0,5.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,5.0,4.0,2.0,2.0,2.0,203.0,265.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,5.0,3.0,71.0,280.0
265,1.0,203.0,266.0,1.0,4.0,2.0,4.0,8.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,203.0,266.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,5.0,5.0,54.0,15.0
266,1.0,203.0,267.0,1.0,1.0,6.0,9.0,7.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,5.0,2.0,203.0,267.0,1.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,6.0,31.0,17.0
267,1.0,203.0,268.0,1.0,3.0,5.0,3.0,7.0,4.0,3.0,4.0,2.0,2.0,1.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,0.0,3.0,5.0,4.0,4.0,3.0,2.0,203.0,268.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,5.0,3.0,72.0,60.0
268,1.0,203.0,269.0,1.0,1.0,3.0,8.0,6.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,5.0,2.0,1.0,3.0,1.0,2.0,2.0,203.0,269.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0,5.0,2.0,71.0,108.0
269,1.0,203.0,270.0,1.0,3.0,4.0,8.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,203.0,270.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,5.0,1.0,31.0,33.0
270,1.0,203.0,271.0,1.0,1.0,4.0,10.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,6.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,203.0,271.0,1.0,3.0,4.0,3.0,3.0,2.0,4.0,1.0,4.0,2.0,0.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,5.0,3.0,72.0,38.0
271,1.0,203.0,272.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,203.0,272.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,5.0,31.0,41.0
272,1.0,203.0,273.0,1.0,1.0,5.0,10.0,6.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,4.0,4.0,1.0,2.0,4.0,2.0,1.0,5.0,3.0,4.0,5.0,2.0,203.0,273.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,5.0,7.0,31.0,9.0
273,1.0,203.0,274.0,1.0,2.0,2.0,10.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,5.0,3.0,5.0,0.0,1.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,7.0,2.0,3.0,3.0,1.0,2.0,2.0,203.0,274.0,1.0,3.0,2.0,1.0,4.0,5.0,4.0,4.0,5.0,5.0,1.0,0.0,0.0,3.0,4.0,1.0,2.0,5.0,1.0,5.0,2.0,71.0,34.0
274,1.0,203.0,275.0,1.0,1.0,4.0,11.0,5.0,3.0,0.0,4.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,7.0,3.0,4.0,5.0,4.0,0.0,2.0,203.0,275.0,1.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,5.0,1.0,5.0,7.0,72.0,48.0
275,1.0,203.0,276.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,7.0,1.0,2.0,2.0,2.0,1.0,2.0,203.0,276.0,1.0,3.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,5.0,2.0,31.0,11.0
276,1.0,203.0,277.0,1.0,2.0,6.0,8.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,203.0,277.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,5.0,5.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,2.0,72.0,5.0
277,1.0,203.0,278.0,1.0,2.0,3.0,8.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,5.0,4.0,3.0,4.0,5.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,203.0,278.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,4.0,1.0,1.0,9.0,3.0,17.0,49.0
278,1.0,203.0,279.0,1.0,3.0,4.0,12.0,6.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,5.0,1.0,5.0,5.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,4.0,5.0,2.0,3.0,0.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,203.0,279.0,1.0,4.0,0.0,2.0,4.0,2.0,4.0,5.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,9.0,4.0,17.0,20.0
