,CARD,DECK,BALLOT,S112.Q1,S112.Q2,S112.Q3,S112.Q4,S112.Q5,S112.Q6,S112.Q7,S112.Q8,S112.Q9,S112.Q10,S112.Q11,S112.Q12,S112.Q13,S112.Q14,S112.Q15,S112.Q16,S112.Q17,S112.Q18,S112.Q19,S112.Q20,S112.Q21,S112.Q22,S112.Q23,S112.Q24,S112.Q25,S112.Q26,S112.Q27,S112.Q28,S112.Q29,S112.Q30,S112.Q31,S112.Q32,S112.Q33,S112.Q34,S112.Q35,S112.Q36,S112.Q37,S112.Q38,S112.Q39,S112.Q40,S112.Q41,S112.Q42,S112.Q43,S112.Q44,S112.Q45,S112.Q46A,S112.Q46B.n,S112.Q47,S112.Q48,S112.Q49,S112.Q50,S112.Q51,S112.Q52,S112.Q53,S112.Q54,S112.Q55,S112.Q56,S112.Q57,S112.Q58,S112.Q59,S112.Q60,S112.Q61,S112.Q62,S112.Q63,S112.Q64,S112.Q65,S112.Q66,S112.Q67.n,S112.Q68,S112.Q69,S112.Q70,S112.Q71,S112.Q72,CARD..1,DECK..1,BALLOT..1,S112.Q73,S112.Q74,S112.Q75,S112.Q76,S112.Q77,S112.Q78,S112.V79,S112.V80
1173,1.0,112.0,1174.0,4.0,1.0,1.0,2.0,5.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,,1.0,1.0,3.0,2.0,1.0,2.0,112.0,1174.0,1.0,1.0,1.0,1.0,1.0,2.0,33.0,17.0
1174,1.0,112.0,1175.0,4.0,2.0,1.0,2.0,5.0,2.0,4.0,3.0,2.0,2.0,5.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,5.0,3.0,2.0,,2.0,2.0,3.0,2.0,3.0,2.0,112.0,1175.0,1.0,2.0,1.0,2.0,2.0,1.0,62.0,22.0
1175,1.0,112.0,1176.0,5.0,4.0,1.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,1.0,3.0,2.0,1.0,,2.0,2.0,4.0,2.0,2.0,2.0,112.0,1176.0,3.0,3.0,1.0,1.0,1.0,2.0,34.0,58.0
1176,1.0,112.0,1177.0,5.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,,1.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,5.0,4.0,5.0,4.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,2.0,112.0,1177.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0,26.0
1177,1.0,112.0,1178.0,3.0,1.0,1.0,3.0,5.0,2.0,5.0,5.0,4.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,0.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,4.0,,3.0,0.0,6.0,6.0,0.0,4.0,3.0,1.0,0.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,5.0,4.0,3.0,,1.0,4.0,0.0,1.0,1.0,2.0,112.0,1178.0,1.0,3.0,3.0,4.0,1.0,2.0,44.0,53.0
1178,1.0,112.0,1179.0,3.0,2.0,1.0,3.0,5.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,3.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,,2.0,2.0,2.0,1.0,2.0,2.0,112.0,1179.0,2.0,3.0,3.0,3.0,3.0,2.0,92.0,59.0
1179,1.0,112.0,1180.0,3.0,1.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,0.0,3.0,,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,0.0,3.0,4.0,1.0,,1.0,1.0,3.0,0.0,2.0,2.0,112.0,1180.0,2.0,2.0,3.0,3.0,2.0,2.0,34.0,1.0
1180,1.0,112.0,1181.0,3.0,2.0,1.0,3.0,5.0,2.0,4.0,4.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,,2.0,2.0,2.0,0.0,2.0,2.0,112.0,1181.0,2.0,1.0,1.0,3.0,3.0,3.0,81.0,60.0
1181,1.0,112.0,1182.0,3.0,2.0,3.0,3.0,5.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,,1.0,1.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,,1.0,1.0,2.0,2.0,1.0,2.0,112.0,1182.0,2.0,2.0,1.0,2.0,1.0,2.0,52.0,63.0
1182,1.0,112.0,1183.0,3.0,3.0,1.0,3.0,5.0,3.0,3.0,4.0,3.0,1.0,5.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,6.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0,3.0,2.0,2.0,3.0,3.0,,3.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,,2.0,2.0,3.0,2.0,1.0,2.0,112.0,1183.0,3.0,1.0,3.0,2.0,3.0,1.0,42.0,40.0
1183,1.0,112.0,1184.0,3.0,2.0,1.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,6.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,,0.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0,3.0,4.0,2.0,1.0,1.0,3.0,3.0,,1.0,2.0,2.0,1.0,3.0,2.0,112.0,1184.0,2.0,2.0,3.0,4.0,3.0,0.0,14.0,55.0
1184,1.0,112.0,1185.0,3.0,2.0,1.0,3.0,5.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,5.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,,3.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,,2.0,1.0,3.0,1.0,1.0,2.0,112.0,1185.0,1.0,3.0,2.0,1.0,1.0,3.0,23.0,74.0
1185,1.0,112.0,1186.0,3.0,2.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,5.0,3.0,3.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,112.0,1186.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,23.0
1186,1.0,112.0,1187.0,3.0,1.0,1.0,3.0,5.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,,2.0,2.0,1.0,2.0,2.0,2.0,112.0,1187.0,2.0,2.0,2.0,2.0,1.0,3.0,53.0,18.0
1187,1.0,112.0,1188.0,3.0,4.0,1.0,3.0,5.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,,2.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,5.0,4.0,4.0,,1.0,2.0,1.0,0.0,2.0,2.0,112.0,1188.0,2.0,2.0,3.0,2.0,2.0,3.0,32.0,35.0
1188,1.0,112.0,1189.0,3.0,2.0,1.0,3.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,5.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,,2.0,2.0,4.0,0.0,2.0,2.0,112.0,1189.0,2.0,2.0,2.0,2.0,1.0,3.0,61.0,31.0
1189,1.0,112.0,1190.0,3.0,2.0,3.0,3.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,,0.0,2.0,4.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,,2.0,2.0,2.0,2.0,3.0,2.0,112.0,1190.0,2.0,2.0,2.0,3.0,1.0,3.0,11.0,47.0
1190,1.0,112.0,1191.0,3.0,2.0,1.0,3.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,,3.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,0.0,2.0,2.0,,1.0,1.0,2.0,0.0,1.0,2.0,112.0,1191.0,2.0,2.0,3.0,2.0,1.0,1.0,31.0,32.0
1191,1.0,112.0,1192.0,3.0,2.0,1.0,3.0,5.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,3.0,5.0,6.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,6.0,2.0,2.0,1.0,1.0,2.0,,2.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,,2.0,2.0,4.0,2.0,2.0,2.0,112.0,1192.0,1.0,1.0,3.0,3.0,3.0,3.0,21.0,63.0
1192,1.0,112.0,1193.0,3.0,2.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,,2.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,2.0,,2.0,2.0,2.0,1.0,2.0,2.0,112.0,1193.0,3.0,3.0,2.0,4.0,3.0,3.0,51.0,32.0
1193,1.0,112.0,1194.0,3.0,1.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,4.0,6.0,4.0,3.0,3.0,1.0,4.0,,3.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,2.0,5.0,4.0,4.0,1.0,2.0,1.0,4.0,4.0,,1.0,1.0,4.0,2.0,3.0,2.0,112.0,1194.0,1.0,3.0,3.0,3.0,3.0,3.0,61.0,9.0
1194,1.0,112.0,1195.0,3.0,1.0,1.0,3.0,5.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,,2.0,3.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,,3.0,4.0,0.0,3.0,0.0,2.0,112.0,1195.0,4.0,0.0,4.0,4.0,2.0,3.0,54.0,2.0
1195,1.0,112.0,1196.0,3.0,1.0,1.0,3.0,5.0,2.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,,2.0,2.0,3.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,,3.0,1.0,1.0,0.0,2.0,2.0,112.0,1196.0,1.0,1.0,1.0,3.0,2.0,2.0,51.0,34.0
1196,1.0,112.0,1197.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,0.0,7.0,5.0,5.0,5.0,0.0,1.0,4.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,6.0,2.0,3.0,3.0,2.0,3.0,,3.0,2.0,5.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,,2.0,2.0,0.0,2.0,2.0,2.0,112.0,1197.0,2.0,2.0,1.0,1.0,2.0,3.0,22.0,30.0
1197,1.0,112.0,1198.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,,3.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,,1.0,1.0,3.0,2.0,1.0,2.0,112.0,1198.0,1.0,1.0,1.0,2.0,2.0,3.0,31.0,14.0
1198,1.0,112.0,1199.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,4.0,2.0,5.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,,1.0,1.0,4.0,2.0,2.0,2.0,112.0,1199.0,1.0,1.0,1.0,3.0,2.0,3.0,34.0,41.0
1199,1.0,112.0,1200.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,,3.0,3.0,1.0,2.0,1.0,2.0,112.0,1200.0,1.0,3.0,0.0,4.0,1.0,4.0,34.0,16.0
1200,1.0,112.0,1201.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,4.0,5.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,,1.0,1.0,1.0,2.0,1.0,2.0,112.0,1201.0,1.0,2.0,2.0,1.0,1.0,2.0,51.0,56.0
1201,1.0,112.0,1202.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,5.0,3.0,2.0,4.0,2.0,4.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,2.0,3.0,2.0,3.0,,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,,3.0,3.0,2.0,0.0,3.0,2.0,112.0,1202.0,2.0,3.0,2.0,2.0,1.0,3.0,74.0,29.0
1202,1.0,112.0,1203.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,6.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,5.0,3.0,3.0,3.0,1.0,2.0,,2.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,2.0,1.0,3.0,4.0,3.0,,1.0,1.0,1.0,0.0,3.0,2.0,112.0,1203.0,1.0,3.0,1.0,2.0,3.0,2.0,32.0,56.0
1203,1.0,112.0,1204.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,5.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,2.0,1.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,5.0,3.0,2.0,2.0,,3.0,1.0,4.0,0.0,1.0,2.0,112.0,1204.0,1.0,1.0,1.0,2.0,1.0,1.0,92.0,30.0
1204,1.0,112.0,1205.0,1.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,6.0,4.0,3.0,3.0,2.0,2.0,3.0,5.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,3.0,6.0,4.0,3.0,,3.0,3.0,4.0,0.0,3.0,2.0,112.0,1205.0,1.0,2.0,3.0,2.0,3.0,3.0,13.0,26.0
1205,1.0,112.0,1206.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,5.0,1.0,5.0,5.0,1.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,5.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,4.0,5.0,4.0,3.0,2.0,1.0,4.0,4.0,1.0,5.0,5.0,3.0,3.0,1.0,3.0,,3.0,1.0,1.0,5.0,1.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,3.0,1.0,4.0,1.0,,0.0,4.0,3.0,0.0,3.0,2.0,112.0,1206.0,3.0,3.0,3.0,3.0,3.0,3.0,11.0,50.0
1206,1.0,112.0,1207.0,1.0,2.0,1.0,3.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,5.0,2.0,3.0,2.0,2.0,3.0,5.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,0.0,3.0,,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,0.0,2.0,1.0,4.0,3.0,,2.0,2.0,4.0,3.0,1.0,2.0,112.0,1207.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,85.0
1207,1.0,112.0,1208.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,,2.0,2.0,2.0,2.0,1.0,2.0,112.0,1208.0,2.0,1.0,1.0,2.0,1.0,3.0,84.0,18.0
1208,1.0,112.0,1209.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,,2.0,2.0,3.0,2.0,3.0,2.0,112.0,1209.0,2.0,2.0,2.0,2.0,2.0,1.0,93.0,67.0
1209,1.0,112.0,1210.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,,2.0,2.0,5.0,3.0,2.0,3.0,1.0,4.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,3.0,2.0,2.0,,2.0,2.0,2.0,0.0,2.0,2.0,112.0,1210.0,2.0,2.0,3.0,3.0,3.0,3.0,21.0,23.0
1210,1.0,112.0,1211.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,5.0,1.0,2.0,2.0,,1.0,1.0,3.0,2.0,3.0,2.0,112.0,1211.0,1.0,1.0,1.0,3.0,2.0,2.0,83.0,52.0
