,CARD,DECK,BALLOT,S142.Q1,S142.Q2A,S142.Q2B,S142.Q3,S142.Q4,S142.Q5A,S142.Q5B.1,S142.Q5B.2,S142.Q5C,S142.Q6,S142.Q7,S142.Q8A,S142.Q8B,S142.Q9,S142.Q10A,S142.Q11A,S142.Q11B,S142.Q11C,S142.Q11D,S142.Q11E,S142.Q12,S142.Q13A,S142.Q13B,S142.Q14A,S142.Q14B,S142.Q15A.1,S142.Q15A.2,S142.Q15B,S142.Q16A.1,S142.Q16A.2,S142.Q16B.1,S142.Q16B.2,S142.Q17,S142.Q18,S142.Q19,S142.Q20,S142.Q21,S142.Q22,S142.Q23A,S142.Q23B,S142.Q23C,S142.Q23D,S142.Q23E,S142.Q23F,S142.Q23G,S142.Q23H,S142.Q24A,S142.Q24B,S142.Q24C,S142.Q24D,S142.Q24E,S142.Q24F,S142.Q24G,CARD..1,DECK..1,BALLOT..1,S142.Q25A,S142.Q25B,S142.Q26A,S142.Q26B,S142.Q27A,S142.Q27B,S142.Q28,S142.Q29A.1,S142.Q29A.2,S142.Q29B,S142.Q30,S142.Q31,S142.Q32,S142.Q33,S142.Q34,S142.Q35A,S142.Q35B,S142.Q35C,S142.Q36,S142.Q37,S142.Q38A,S142.Q38B,S142.Q39A,S142.Q39B,S142.Q39C,S142.Q40A,S142.Q40B,S142.Q41.n,S142.V42,S142.V43
631,1.0,142.0,324.0,4.0,11.0,10.0,4.0,1.0,80.0,20.0,3.0,80.0,1.0,1.0,2.0,2.0,1.0,2.0,6.0,5.0,5.0,6.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,20.0,2.0,4.0,16.0,2.0,7.0,4.0,1.0,2.0,2.0,4.0,1.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,4.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,2.0,142.0,324.0,0.0,23.0,11.0,24.0,2.0,661.0,10.0,63.0,21.0,2.0,4.0,5.0,4.0,4.0,1.0,23.0,3.0,25.0,13.0,9.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,1.0,142.0,325.0,4.0,9.0,8.0,7.0,1.0,80.0,16.0,3.0,40.0,4.0,1.0,3.0,3.0,1.0,1.0,6.0,6.0,6.0,6.0,4.0,3.0,3.0,2.0,2.0,1.0,4.0,16.0,2.0,6.0,25.0,2.0,11.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,2.0,142.0,325.0,0.0,11.0,11.0,13.0,3.0,162.0,34.0,22.0,11.0,1.0,3.0,1.0,3.0,2.0,1.0,23.0,11.0,20.0,18.0,9.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,1.0,142.0,326.0,4.0,10.0,8.0,5.0,1.0,85.0,21.0,4.0,50.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,4.0,6.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,4.0,20.0,2.0,1.0,5.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,2.0,142.0,326.0,0.0,25.0,33.0,13.0,1.0,161.0,13.0,43.0,14.0,1.0,1.0,2.0,3.0,3.0,1.0,23.0,6.0,25.0,15.0,9.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,1.0,142.0,327.0,4.0,11.0,10.0,3.0,1.0,83.0,25.0,2.0,83.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,4.0,6.0,6.0,4.0,3.0,3.0,5.0,2.0,1.0,6.0,25.0,3.0,4.0,15.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,2.0,142.0,327.0,0.0,11.0,23.0,13.0,2.0,162.0,12.0,63.0,21.0,3.0,1.0,1.0,4.0,4.0,1.0,23.0,2.0,35.0,20.0,10.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,1.0,142.0,328.0,3.0,10.0,6.0,8.0,1.0,96.0,26.0,11.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,4.0,1.0,1.0,1.0,10.0,1.0,1.0,5.0,20.0,4.0,5.0,20.0,3.0,11.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,2.0,142.0,328.0,0.0,72.0,12.0,12.0,2.0,161.0,12.0,73.0,11.0,2.0,1.0,2.0,2.0,1.0,2.0,23.0,3.0,23.0,12.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,1.0,142.0,329.0,4.0,10.0,6.0,5.0,1.0,90.0,26.0,11.0,70.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,6.0,1.0,1.0,1.0,6.0,2.0,1.0,6.0,25.0,3.0,4.0,15.0,3.0,11.0,4.0,5.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,2.0,142.0,329.0,0.0,59.0,22.0,24.0,2.0,161.0,12.0,63.0,11.0,3.0,1.0,2.0,4.0,3.0,1.0,23.0,3.0,20.0,15.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,1.0,142.0,330.0,2.0,10.0,2.0,9.0,1.0,90.0,22.0,1.0,85.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,10.0,1.0,1.0,5.0,20.0,2.0,3.0,14.0,1.0,5.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,2.0,142.0,330.0,0.0,92.0,33.0,12.0,1.0,161.0,13.0,63.0,21.0,3.0,1.0,2.0,4.0,3.0,1.0,23.0,10.0,30.0,12.0,2.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,1.0,142.0,331.0,4.0,10.0,5.0,8.0,1.0,91.0,25.0,1.0,85.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,6.0,2.0,1.0,1.0,6.0,2.0,2.0,5.0,20.0,2.0,7.0,30.0,3.0,14.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,2.0,142.0,331.0,0.0,41.0,22.0,24.0,1.0,162.0,24.0,53.0,21.0,3.0,3.0,0.0,4.0,3.0,1.0,23.0,2.0,30.0,15.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,1.0,142.0,332.0,4.0,10.0,6.0,9.0,1.0,95.0,23.0,1.0,80.0,2.0,1.0,3.0,3.0,1.0,2.0,5.0,3.0,2.0,5.0,2.0,1.0,1.0,6.0,2.0,1.0,5.0,20.0,2.0,4.0,16.0,2.0,7.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,2.0,142.0,332.0,0.0,31.0,13.0,22.0,3.0,162.0,33.0,53.0,21.0,3.0,2.0,5.0,4.0,5.0,4.0,22.0,3.0,20.0,16.0,2.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,1.0,142.0,333.0,4.0,10.0,5.0,5.0,1.0,90.0,25.0,2.0,80.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,7.0,1.0,2.0,9.0,50.0,6.0,5.0,24.0,3.0,14.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,2.0,142.0,333.0,0.0,21.0,0.0,23.0,2.0,161.0,12.0,73.0,11.0,3.0,3.0,3.0,4.0,5.0,0.0,21.0,3.0,40.0,20.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,1.0,142.0,334.0,3.0,10.0,3.0,6.0,1.0,90.0,26.0,1.0,85.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,10.0,1.0,1.0,5.0,20.0,2.0,3.0,12.0,1.0,5.0,4.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,2.0,142.0,334.0,0.0,88.0,12.0,22.0,1.0,162.0,12.0,73.0,21.0,1.0,1.0,1.0,4.0,5.0,4.0,23.0,3.0,35.0,20.0,2.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,1.0,142.0,335.0,4.0,10.0,6.0,9.0,1.0,92.0,25.0,11.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,6.0,2.0,1.0,5.0,20.0,3.0,4.0,16.0,2.0,8.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,2.0,142.0,335.0,0.0,30.0,11.0,13.0,1.0,161.0,10.0,53.0,11.0,3.0,3.0,0.0,0.0,3.0,1.0,23.0,0.0,25.0,12.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,1.0,142.0,336.0,3.0,10.0,6.0,4.0,1.0,90.0,28.0,11.0,80.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,6.0,3.0,1.0,1.0,10.0,1.0,1.0,5.0,15.0,3.0,4.0,15.0,2.0,7.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,2.0,142.0,336.0,0.0,78.0,11.0,24.0,2.0,162.0,22.0,73.0,11.0,1.0,1.0,1.0,4.0,1.0,3.0,13.0,3.0,25.0,14.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,1.0,142.0,337.0,4.0,9.0,8.0,6.0,1.0,90.0,25.0,1.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,4.0,1.0,1.0,1.0,5.0,2.0,1.0,5.0,22.0,2.0,1.0,5.0,0.0,0.0,1.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,2.0,142.0,337.0,0.0,13.0,33.0,13.0,1.0,161.0,13.0,73.0,11.0,3.0,3.0,1.0,4.0,1.0,1.0,13.0,3.0,40.0,17.0,11.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,1.0,142.0,338.0,3.0,9.0,5.0,8.0,1.0,90.0,89.0,0.0,45.0,0.0,3.0,1.0,1.0,1.0,2.0,6.0,3.0,6.0,6.0,1.0,3.0,3.0,1.0,2.0,1.0,5.0,20.0,8.0,3.0,14.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,2.0,142.0,338.0,0.0,11.0,11.0,22.0,2.0,461.0,24.0,73.0,11.0,3.0,1.0,1.0,2.0,5.0,3.0,23.0,3.0,30.0,20.0,5.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,1.0,142.0,339.0,3.0,9.0,5.0,4.0,1.0,90.0,28.0,6.0,55.0,5.0,1.0,3.0,3.0,1.0,2.0,6.0,3.0,5.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,4.0,15.0,2.0,5.0,20.0,2.0,8.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,2.0,142.0,339.0,0.0,18.0,33.0,23.0,3.0,161.0,22.0,42.0,34.0,1.0,2.0,1.0,4.0,5.0,4.0,23.0,11.0,40.0,20.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,1.0,142.0,340.0,4.0,8.0,8.0,3.0,1.0,91.0,24.0,1.0,60.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,6.0,2.0,1.0,5.0,20.0,5.0,5.0,20.0,2.0,9.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,2.0,142.0,340.0,0.0,43.0,0.0,13.0,1.0,661.0,12.0,73.0,11.0,1.0,3.0,3.0,2.0,4.0,2.0,23.0,4.0,24.0,15.0,11.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,1.0,142.0,341.0,4.0,8.0,8.0,6.0,1.0,91.0,22.0,2.0,50.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,5.0,20.0,2.0,5.0,20.0,2.0,9.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,2.0,142.0,341.0,0.0,23.0,22.0,13.0,1.0,661.0,13.0,63.0,11.0,2.0,3.0,1.0,3.0,2.0,1.0,22.0,11.0,30.0,18.0,11.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,1.0,142.0,342.0,4.0,9.0,8.0,3.0,1.0,92.0,26.0,1.0,70.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,2.0,4.0,1.0,1.0,1.0,5.0,2.0,1.0,5.0,20.0,2.0,5.0,20.0,2.0,8.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,2.0,142.0,342.0,0.0,45.0,33.0,13.0,3.0,162.0,23.0,63.0,21.0,1.0,1.0,3.0,4.0,3.0,4.0,23.0,4.0,25.0,15.0,11.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,1.0,142.0,343.0,4.0,9.0,8.0,6.0,1.0,90.0,22.0,1.0,50.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,4.0,2.0,1.0,5.0,21.0,3.0,3.0,13.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,2.0,142.0,343.0,0.0,39.0,11.0,22.0,1.0,162.0,13.0,63.0,11.0,1.0,1.0,3.0,2.0,5.0,4.0,23.0,2.0,35.0,15.0,11.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,1.0,142.0,344.0,4.0,8.0,8.0,4.0,1.0,92.0,24.0,1.0,50.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,24.0,3.0,2.0,8.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,2.0,142.0,344.0,0.0,16.0,13.0,24.0,3.0,161.0,14.0,63.0,11.0,2.0,3.0,2.0,4.0,3.0,1.0,23.0,0.0,25.0,15.0,11.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,1.0,142.0,345.0,4.0,9.0,8.0,7.0,1.0,95.0,21.0,11.0,50.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,4.0,25.0,3.0,4.0,25.0,2.0,9.0,2.0,3.0,3.0,2.0,5.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,2.0,142.0,345.0,0.0,21.0,11.0,22.0,1.0,161.0,22.0,63.0,11.0,1.0,1.0,3.0,4.0,5.0,1.0,23.0,11.0,25.0,11.0,11.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,1.0,142.0,346.0,4.0,11.0,10.0,4.0,1.0,95.0,20.0,1.0,95.0,1.0,1.0,3.0,3.0,1.0,2.0,6.0,3.0,6.0,6.0,3.0,3.0,3.0,4.0,1.0,1.0,4.0,20.0,2.0,5.0,20.0,2.0,9.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,2.0,142.0,346.0,0.0,11.0,11.0,24.0,2.0,162.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,4.0,23.0,0.0,30.0,15.0,7.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,1.0,142.0,347.0,4.0,11.0,10.0,6.0,1.0,90.0,19.0,1.0,90.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,7.0,35.0,5.0,10.0,35.0,3.0,15.0,4.0,6.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,2.0,142.0,347.0,0.0,41.0,13.0,22.0,3.0,161.0,22.0,53.0,21.0,1.0,1.0,1.0,2.0,2.0,2.0,23.0,0.0,30.0,20.0,7.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,1.0,142.0,348.0,4.0,10.0,10.0,5.0,1.0,90.0,22.0,2.0,90.0,1.0,2.0,3.0,3.0,1.0,2.0,5.0,3.0,5.0,6.0,3.0,3.0,3.0,4.0,1.0,1.0,5.0,20.0,4.0,6.0,24.0,3.0,14.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,2.0,142.0,348.0,0.0,11.0,13.0,12.0,1.0,161.0,23.0,63.0,21.0,2.0,1.0,1.0,3.0,1.0,4.0,23.0,1.0,40.0,21.0,7.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,1.0,142.0,349.0,3.0,9.0,8.0,6.0,1.0,95.0,26.0,1.0,45.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,5.0,20.0,2.0,3.0,12.0,10.0,89.0,3.0,1.0,2.0,2.0,5.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,2.0,142.0,349.0,0.0,11.0,33.0,13.0,1.0,163.0,32.0,61.0,31.0,2.0,1.0,3.0,3.0,2.0,1.0,22.0,1.0,35.0,20.0,8.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,1.0,142.0,350.0,3.0,9.0,9.0,4.0,1.0,90.0,23.0,1.0,60.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,7.0,2.0,2.0,7.0,20.0,3.0,4.0,15.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,2.0,142.0,350.0,0.0,41.0,13.0,13.0,1.0,162.0,22.0,63.0,21.0,1.0,3.0,2.0,3.0,2.0,2.0,23.0,7.0,28.0,15.0,8.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,1.0,142.0,351.0,4.0,10.0,10.0,5.0,1.0,90.0,28.0,1.0,65.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,5.0,5.0,4.0,3.0,2.0,2.0,4.0,3.0,1.0,4.0,16.0,2.0,2.0,8.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,2.0,142.0,351.0,0.0,31.0,23.0,23.0,1.0,661.0,23.0,63.0,21.0,3.0,1.0,1.0,3.0,3.0,1.0,23.0,3.0,19.0,15.0,8.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,1.0,142.0,352.0,3.0,7.0,4.0,6.0,1.0,95.0,3.0,8.0,20.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,3.0,6.0,6.0,3.0,3.0,3.0,5.0,2.0,2.0,4.0,16.0,4.0,2.0,8.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,2.0,142.0,352.0,0.0,33.0,13.0,14.0,1.0,161.0,11.0,33.0,41.0,3.0,1.0,2.0,4.0,1.0,1.0,23.0,6.0,30.0,15.0,6.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,1.0,142.0,353.0,3.0,7.0,4.0,6.0,1.0,90.0,24.0,0.0,25.0,4.0,1.0,1.0,3.0,1.0,2.0,9.0,8.0,9.0,9.0,8.0,3.0,3.0,4.0,2.0,2.0,7.0,20.0,3.0,5.0,20.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,2.0,142.0,353.0,0.0,13.0,13.0,22.0,1.0,663.0,12.0,41.0,11.0,3.0,3.0,2.0,2.0,3.0,2.0,21.0,2.0,20.0,12.0,6.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,1.0,142.0,354.0,4.0,6.0,5.0,6.0,1.0,95.0,26.0,3.0,75.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,6.0,6.0,4.0,3.0,2.0,2.0,5.0,2.0,1.0,5.0,20.0,2.0,5.0,18.0,2.0,7.0,2.0,1.0,2.0,2.0,4.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,2.0,142.0,354.0,0.0,21.0,11.0,12.0,2.0,662.0,23.0,41.0,11.0,3.0,2.0,2.0,4.0,2.0,1.0,23.0,2.0,26.0,18.0,9.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
