,CARD,DECK,BALLOT,FORM,S160A.Q1,S160A.Q2,S160A.Q3,S160A.Q4,S160A.Q5A,S160A.Q5B,S160A.Q5C,S160A.Q6A,S160A.Q6B.n,S160A.Q7,S160A.Q8,S160A.Q9A1,S160A.Q9A2,S160A.Q9A3,S160A.Q9A4,S160A.Q9A5,S160A.Q9A6,S160A.Q9A7,S160A.Q9A8,S160A.Q9B,S160A.Q10A,S160A.Q10B,S160A.Q10C,S160A.Q11A.n,S160A.Q11B.n,S160A.Q11C.n,S160A.Q12A,S160A.Q13,S160A.Q14A,S160A.Q14B,S160A.Q15.n,S160A.Q16,S160A.Q17A,S160A.Q17B,S160A.Q18A,S160A.Q18B,S160A.Q19,S160A.Q20.n,S160A.Q21A,S160A.Q21B,S160A.Q23,S160A.Q24A,S160A.Q24C.n,S160A.Q25A,S160A.Q25B,S160A.Q27,S160A.Q28A,S160A.Q28C.n,S160A.Q29,S160A.Q30,S160A.Q31,S160A.Q32,S160A.Q33A,S160A.Q33B,S160A.Q33C.n,S160A.V34
360,1.0,160.0,361.0,1.0,1.0,7.0,7.0,4.0,6.0,4.0,1.0,3.0,,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,8.0,2.0,0.0,,,,1.0,2.0,2.0,3.0,,5.0,2.0,0.0,2.0,2.0,1.0,,2.0,2.0,9.0,9.0,,1.0,3.0,9.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,,182.0
361,1.0,160.0,362.0,1.0,1.0,7.0,7.0,4.0,6.0,4.0,1.0,3.0,,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,8.0,2.0,0.0,,,,1.0,2.0,2.0,3.0,,5.0,2.0,0.0,2.0,2.0,1.0,,2.0,2.0,9.0,9.0,,1.0,3.0,9.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,,182.0
362,1.0,160.0,363.0,1.0,3.0,13.0,7.0,4.0,6.0,4.0,2.0,3.0,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,8.0,1.0,7.0,,,,1.0,2.0,2.0,3.0,,5.0,2.0,0.0,1.0,2.0,1.0,,1.0,2.0,2.0,9.0,,2.0,1.0,9.0,9.0,,1.0,1.0,0.0,5.0,1.0,1.0,,16.0
363,1.0,160.0,364.0,1.0,1.0,3.0,7.0,4.0,6.0,5.0,7.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,8.0,5.0,10.0,,,,1.0,1.0,1.0,1.0,,5.0,1.0,0.0,2.0,2.0,2.0,,2.0,2.0,9.0,1.0,,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,27.0
364,1.0,160.0,365.0,1.0,1.0,3.0,7.0,4.0,11.0,5.0,0.0,3.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,5.0,11.0,,,,0.0,1.0,1.0,3.0,,3.0,2.0,1.0,4.0,2.0,1.0,,1.0,2.0,3.0,1.0,,2.0,0.0,9.0,9.0,,1.0,1.0,1.0,4.0,1.0,1.0,,241.0
365,1.0,160.0,366.0,1.0,1.0,13.0,7.0,4.0,6.0,0.0,0.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,8.0,0.0,0.0,,,,1.0,2.0,1.0,3.0,,1.0,2.0,1.0,3.0,2.0,1.0,,2.0,2.0,9.0,1.0,,0.0,0.0,9.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,,28.0
366,1.0,160.0,367.0,1.0,2.0,3.0,7.0,3.0,4.0,2.0,3.0,4.0,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,8.0,4.0,1.0,,,,1.0,2.0,1.0,3.0,,1.0,1.0,0.0,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,2.0,1.0,,2.0
367,1.0,160.0,368.0,1.0,1.0,3.0,7.0,4.0,6.0,3.0,2.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,8.0,4.0,7.0,,,,1.0,1.0,2.0,5.0,,3.0,4.0,0.0,2.0,2.0,2.0,,2.0,2.0,9.0,9.0,,1.0,1.0,9.0,1.0,,1.0,5.0,1.0,4.0,1.0,1.0,,33.0
368,1.0,160.0,369.0,1.0,3.0,5.0,0.0,5.0,3.0,1.0,2.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,8.0,2.0,7.0,,,,1.0,1.0,1.0,1.0,,5.0,4.0,1.0,2.0,1.0,8.0,,1.0,3.0,2.0,1.0,,2.0,1.0,9.0,9.0,,1.0,1.0,0.0,4.0,1.0,1.0,,154.0
369,1.0,160.0,370.0,1.0,2.0,10.0,0.0,4.0,11.0,2.0,8.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,2.0,6.0,,,,1.0,1.0,0.0,0.0,,3.0,0.0,0.0,2.0,1.0,3.0,,2.0,2.0,9.0,9.0,,0.0,0.0,9.0,9.0,,1.0,0.0,0.0,4.0,1.0,1.0,,216.0
370,1.0,160.0,371.0,1.0,1.0,3.0,0.0,5.0,0.0,3.0,0.0,1.0,,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,8.0,2.0,7.0,,,,0.0,1.0,1.0,3.0,,0.0,0.0,1.0,0.0,2.0,0.0,,1.0,2.0,9.0,9.0,,1.0,1.0,2.0,9.0,,2.0,0.0,0.0,0.0,0.0,0.0,,184.0
371,1.0,160.0,372.0,1.0,4.0,3.0,0.0,5.0,11.0,3.0,2.0,3.0,,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,8.0,3.0,7.0,,,,1.0,2.0,2.0,3.0,,1.0,2.0,0.0,4.0,1.0,1.0,,1.0,2.0,2.0,1.0,,2.0,1.0,9.0,9.0,,2.0,5.0,0.0,4.0,1.0,1.0,,234.0
372,1.0,160.0,373.0,1.0,1.0,3.0,0.0,3.0,9.0,4.0,10.0,3.0,,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,8.0,1.0,7.0,,,,0.0,1.0,1.0,1.0,,5.0,2.0,0.0,3.0,2.0,2.0,,2.0,2.0,9.0,9.0,,1.0,1.0,9.0,9.0,,2.0,0.0,0.0,1.0,1.0,1.0,,23.0
373,1.0,160.0,374.0,1.0,2.0,3.0,0.0,4.0,4.0,5.0,3.0,3.0,,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,8.0,5.0,10.0,,,,0.0,2.0,2.0,3.0,,5.0,2.0,2.0,3.0,2.0,0.0,,1.0,2.0,9.0,9.0,,2.0,2.0,9.0,9.0,,2.0,1.0,0.0,1.0,1.0,1.0,,999.0
374,1.0,160.0,375.0,1.0,1.0,5.0,0.0,5.0,9.0,5.0,0.0,3.0,,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,8.0,3.0,11.0,,,,0.0,1.0,2.0,3.0,,5.0,2.0,1.0,3.0,2.0,1.0,,1.0,2.0,2.0,1.0,,0.0,1.0,9.0,9.0,,1.0,1.0,0.0,4.0,1.0,1.0,,155.0
375,1.0,160.0,376.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,8.0,3.0,6.0,,,,1.0,2.0,1.0,3.0,,5.0,2.0,0.0,4.0,2.0,2.0,,2.0,2.0,9.0,9.0,,1.0,0.0,9.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,,352.0
376,1.0,160.0,377.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,8.0,4.0,1.0,,,,0.0,1.0,1.0,3.0,,3.0,2.0,1.0,3.0,2.0,8.0,,1.0,2.0,2.0,9.0,,2.0,2.0,9.0,1.0,,2.0,2.0,1.0,1.0,0.0,0.0,,7.0
377,1.0,160.0,378.0,1.0,1.0,1.0,8.0,3.0,7.0,3.0,2.0,1.0,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,8.0,2.0,6.0,,,,0.0,2.0,1.0,3.0,,5.0,1.0,0.0,4.0,1.0,2.0,,1.0,0.0,9.0,9.0,,0.0,2.0,9.0,9.0,,1.0,1.0,0.0,5.0,1.0,1.0,,53.0
378,1.0,160.0,379.0,1.0,1.0,3.0,7.0,4.0,6.0,2.0,2.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,8.0,3.0,4.0,,,,1.0,2.0,1.0,1.0,,5.0,2.0,0.0,3.0,2.0,2.0,,2.0,2.0,9.0,9.0,,1.0,1.0,1.0,1.0,,2.0,5.0,1.0,2.0,1.0,1.0,,30.0
379,1.0,160.0,380.0,1.0,3.0,7.0,7.0,4.0,3.0,3.0,2.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,8.0,4.0,10.0,,,,1.0,2.0,2.0,3.0,,5.0,2.0,0.0,3.0,2.0,1.0,,2.0,2.0,9.0,9.0,,1.0,0.0,9.0,1.0,,1.0,0.0,0.0,4.0,1.0,1.0,,130.0
380,1.0,160.0,381.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,6.0,0.0,,,,1.0,2.0,2.0,1.0,,1.0,2.0,0.0,3.0,1.0,2.0,,1.0,2.0,2.0,1.0,,0.0,0.0,9.0,9.0,,1.0,1.0,1.0,3.0,1.0,1.0,,325.0
381,1.0,160.0,382.0,1.0,2.0,4.0,1.0,3.0,4.0,5.0,2.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,6.0,0.0,,,,1.0,1.0,1.0,1.0,,5.0,2.0,1.0,4.0,1.0,2.0,,1.0,2.0,1.0,1.0,,2.0,1.0,9.0,9.0,,2.0,4.0,1.0,3.0,2.0,1.0,,324.0
382,1.0,160.0,383.0,1.0,1.0,2.0,6.0,3.0,7.0,3.0,0.0,2.0,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,,,,0.0,0.0,1.0,0.0,,0.0,2.0,1.0,4.0,1.0,2.0,,2.0,3.0,9.0,9.0,,1.0,0.0,9.0,9.0,,0.0,0.0,1.0,4.0,0.0,0.0,,132.0
383,1.0,160.0,384.0,1.0,2.0,4.0,1.0,1.0,11.0,2.0,8.0,1.0,,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,6.0,0.0,,,,3.0,1.0,1.0,1.0,,3.0,4.0,0.0,2.0,2.0,3.0,,1.0,1.0,1.0,1.0,,2.0,3.0,9.0,1.0,,1.0,1.0,0.0,6.0,1.0,1.0,,286.0
384,1.0,160.0,385.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,6.0,0.0,,,,1.0,2.0,1.0,3.0,,1.0,2.0,1.0,3.0,2.0,2.0,,1.0,0.0,1.0,9.0,,2.0,2.0,9.0,9.0,,1.0,1.0,1.0,3.0,1.0,1.0,,327.0
385,1.0,160.0,386.0,1.0,3.0,6.0,4.0,4.0,2.0,1.0,3.0,3.0,,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,5.0,,1.0,2.0,2.0,4.0,2.0,5.0,,0.0,2.0,9.0,9.0,,1.0,1.0,1.0,9.0,,1.0,5.0,1.0,2.0,2.0,1.0,,335.0
386,1.0,160.0,387.0,1.0,3.0,6.0,4.0,3.0,0.0,3.0,0.0,3.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,6.0,0.0,,,,0.0,2.0,1.0,3.0,,5.0,2.0,0.0,3.0,2.0,2.0,,2.0,2.0,9.0,9.0,,1.0,0.0,9.0,9.0,,1.0,0.0,1.0,2.0,2.0,1.0,,333.0
387,1.0,160.0,388.0,1.0,1.0,3.0,7.0,4.0,10.0,2.0,0.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,3.0,,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,,0.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,,172.0
388,1.0,160.0,389.0,1.0,6.0,11.0,7.0,3.0,5.0,4.0,1.0,3.0,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,3.0,,3.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,,0.0,0.0,9.0,9.0,,1.0,1.0,0.0,4.0,1.0,1.0,,106.0
389,1.0,160.0,390.0,1.0,2.0,3.0,7.0,4.0,0.0,3.0,5.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,5.0,,,,1.0,2.0,1.0,3.0,,3.0,1.0,0.0,4.0,1.0,1.0,,1.0,2.0,1.0,1.0,,2.0,2.0,9.0,9.0,,1.0,1.0,0.0,4.0,1.0,1.0,,218.0
390,1.0,160.0,391.0,1.0,3.0,3.0,7.0,4.0,6.0,3.0,2.0,3.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,3.0,,5.0,2.0,0.0,4.0,1.0,1.0,,1.0,2.0,1.0,1.0,,2.0,2.0,9.0,9.0,,1.0,1.0,0.0,4.0,1.0,1.0,,188.0
391,1.0,160.0,392.0,1.0,3.0,3.0,7.0,4.0,4.0,4.0,10.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,,,,1.0,2.0,1.0,3.0,,3.0,2.0,1.0,3.0,1.0,2.0,,2.0,2.0,2.0,9.0,,1.0,2.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,,32.0
392,1.0,160.0,393.0,1.0,1.0,1.0,7.0,3.0,6.0,2.0,7.0,3.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,2.0,1.0,3.0,,5.0,4.0,1.0,3.0,2.0,1.0,,1.0,0.0,9.0,9.0,,2.0,3.0,9.0,9.0,,1.0,1.0,0.0,1.0,1.0,1.0,,56.0
393,1.0,160.0,394.0,1.0,4.0,10.0,7.0,4.0,6.0,3.0,3.0,1.0,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,3.0,,3.0,1.0,0.0,2.0,2.0,2.0,,1.0,0.0,1.0,1.0,,2.0,3.0,9.0,9.0,,2.0,3.0,1.0,4.0,1.0,1.0,,223.0
394,1.0,160.0,395.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.0,9.0,,0.0,0.0,9.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,,382.0
395,1.0,160.0,396.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.0,9.0,,0.0,0.0,9.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,,150.0
396,1.0,160.0,397.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,2.0,,0.0,0.0,9.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,,70.0
397,1.0,160.0,398.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,,,,1.0,1.0,0.0,3.0,,0.0,1.0,0.0,3.0,2.0,0.0,,1.0,0.0,1.0,9.0,,0.0,0.0,9.0,9.0,,1.0,0.0,0.0,0.0,0.0,1.0,,69.0
398,1.0,160.0,399.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,6.0,,,,1.0,1.0,2.0,3.0,,3.0,2.0,0.0,4.0,1.0,2.0,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,4.0,1.0,1.0,,265.0
399,1.0,160.0,400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,1.0,3.0,,1.0,0.0,9.0,1.0,,2.0,1.0,9.0,9.0,,2.0,0.0,0.0,0.0,1.0,2.0,,166.0
400,1.0,160.0,401.0,1.0,0.0,10.0,0.0,0.0,5.0,2.0,0.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,,,,1.0,2.0,1.0,3.0,,1.0,4.0,1.0,2.0,2.0,3.0,,1.0,2.0,1.0,1.0,,2.0,1.0,9.0,9.0,,1.0,1.0,1.0,1.0,1.0,1.0,,113.0
401,1.0,160.0,402.0,1.0,1.0,3.0,7.0,4.0,10.0,1.0,2.0,3.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,11.0,1.0,3.0,,,,1.0,1.0,1.0,3.0,,1.0,4.0,1.0,4.0,2.0,1.0,,1.0,2.0,9.0,9.0,,2.0,0.0,9.0,9.0,,1.0,1.0,0.0,2.0,1.0,1.0,,185.0
402,1.0,160.0,403.0,1.0,5.0,4.0,2.0,4.0,2.0,4.0,1.0,3.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,10.0,0.0,0.0,,,,3.0,1.0,1.0,1.0,,1.0,1.0,0.0,4.0,1.0,2.0,,1.0,0.0,1.0,1.0,,2.0,2.0,9.0,9.0,,2.0,5.0,0.0,3.0,2.0,1.0,,124.0
