,CARD,DECK,BALLOT,FORM,S135B.Q1,S135B.Q2A,S135B.Q2B,S135B.Q3,S135B.Q4,S135B.Q5A,S135B.Q5B,S135B.Q6A.1,S135B.Q6A.2,S135B.Q6B,S135B.Q7,S135B.Q8,S135B.Q9A,S135B.Q9B,S135B.Q10,S135B.Q11,S135B.Q11A.n,S135B.Q12,S135B.Q13A,S135B.Q13B,S135B.Q14A.1,S135B.Q14A.2,S135B.Q14B.1,S135B.Q14B.2,S135B.Q14C,S135B.Q15A,S135B.Q15B,S135B.Q16,S135B.Q17,S135B.Q17A.n,S135B.Q18,S135B.Q19,S135B.Q20,S135B.Q21,S135B.Q22,S135B.Q23,S135B.Q24A,S135B.Q24B,S135B.Q24C,S135B.Q24D,S135B.Q24E,S135B.Q24F,S135B.Q24G,S135B.Q25A,S135B.Q25B,S135B.Q25C,S135B.Q25D,S135B.Q25E,S135B.Q25F,S135B.Q25G,S135B.Q25H,S135B.Q25I,S135B.Q26A,S135B.Q26B,CARD..1,DECK..1,BALLOT..1,FORM..1,S135B.Q26C,S135B.Q26D,S135B.Q27A,S135B.Q27B,S135B.Q28A,S135B.Q28B,S135B.Q29A,S135B.Q29B.n,S135B.Q29C.n,S135B.Q30A,S135B.Q30B,S135B.Q31A,S135B.Q31B,S135B.Q32A,S135B.Q32B,S135B.Q33,S135B.Q34,S135B.Q35,S135B.Q36A,S135B.Q36B,S135B.Q37A,S135B.Q37B,S135B.Q38.n,S135B.V39,S135B.V40
708,1.0,135.0,709.0,2.0,9.0,4.0,3.0,7.0,5.0,2.0,2.0,27.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,,7.0,4.0,6.0,6.0,6.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,,1.0,2.0,3.0,3.0,1.0,6.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,3.0,2.0,2.0,135.0,709.0,2.0,11.0,1.0,5.0,4.0,3.0,2.0,1.0,,,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,,2.0,8.0
709,1.0,135.0,710.0,2.0,7.0,10.0,9.0,7.0,3.0,2.0,1.0,7.0,11.0,4.0,1.0,1.0,2.0,4.0,1.0,3.0,,7.0,2.0,11.0,6.0,10.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,4.0,1.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,6.0,2.0,135.0,710.0,2.0,1.0,1.0,7.0,6.0,3.0,2.0,2.0,,,2.0,3.0,2.0,4.0,5.0,3.0,1.0,1.0,5.0,5.0,4.0,5.0,4.0,,3.0,69.0
710,1.0,135.0,711.0,2.0,6.0,7.0,7.0,7.0,4.0,2.0,2.0,22.0,11.0,6.0,4.0,1.0,4.0,2.0,1.0,1.0,,8.0,3.0,6.0,5.0,10.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,135.0,711.0,2.0,4.0,1.0,6.0,2.0,3.0,2.0,1.0,,,1.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,4.0,,2.0,23.0
711,1.0,135.0,712.0,2.0,8.0,9.0,8.0,8.0,9.0,2.0,2.0,10.0,1.0,5.0,3.0,3.0,2.0,2.0,1.0,1.0,,7.0,2.0,6.0,5.0,5.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,4.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,135.0,712.0,2.0,11.0,11.0,6.0,4.0,3.0,4.0,1.0,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,5.0,4.0,,5.0,87.0
712,1.0,135.0,713.0,2.0,9.0,8.0,8.0,7.0,4.0,2.0,1.0,13.0,3.0,5.0,3.0,2.0,2.0,1.0,1.0,2.0,,7.0,0.0,11.0,5.0,8.0,1.0,2.0,3.0,3.0,2.0,4.0,1.0,,3.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,5.0,2.0,5.0,3.0,2.0,2.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,135.0,713.0,2.0,11.0,5.0,4.0,6.0,2.0,2.0,1.0,,,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,5.0,4.0,,2.0,10.0
713,1.0,135.0,714.0,2.0,4.0,10.0,10.0,3.0,8.0,3.0,2.0,5.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,,7.0,3.0,6.0,5.0,8.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,,1.0,1.0,2.0,3.0,3.0,6.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,8.0,2.0,135.0,714.0,2.0,1.0,10.0,6.0,6.0,2.0,3.0,1.0,,,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,,3.0,93.0
714,1.0,135.0,715.0,2.0,9.0,10.0,9.0,8.0,4.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,,7.0,4.0,6.0,5.0,9.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,,2.0,1.0,3.0,2.0,2.0,6.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,135.0,715.0,2.0,2.0,8.0,7.0,3.0,2.0,2.0,1.0,,,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,5.0,4.0,5.0,4.0,,2.0,49.0
715,1.0,135.0,716.0,2.0,7.0,9.0,4.0,7.0,3.0,1.0,1.0,6.0,0.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,,7.0,3.0,8.0,5.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,,1.0,1.0,3.0,2.0,1.0,6.0,2.0,3.0,4.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,3.0,6.0,4.0,2.0,135.0,716.0,2.0,5.0,3.0,8.0,5.0,3.0,2.0,1.0,,,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,,1.0,18.0
716,1.0,135.0,717.0,2.0,9.0,9.0,8.0,8.0,5.0,2.0,1.0,9.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,,7.0,2.0,6.0,5.0,7.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,,1.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,5.0,5.0,1.0,3.0,6.0,2.0,135.0,717.0,2.0,7.0,11.0,6.0,5.0,2.0,1.0,2.0,,,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,4.0,,5.0,95.0
717,1.0,135.0,718.0,2.0,5.0,4.0,3.0,6.0,5.0,2.0,2.0,9.0,11.0,3.0,3.0,3.0,6.0,4.0,1.0,3.0,,7.0,3.0,8.0,5.0,10.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,,3.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,3.0,6.0,6.0,2.0,135.0,718.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,1.0,,,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,,3.0,2.0
718,1.0,135.0,719.0,2.0,9.0,10.0,5.0,7.0,3.0,3.0,3.0,5.0,11.0,3.0,1.0,2.0,6.0,6.0,1.0,3.0,,7.0,2.0,11.0,5.0,7.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,,1.0,1.0,3.0,1.0,1.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,3.0,8.0,2.0,2.0,135.0,719.0,2.0,8.0,9.0,8.0,6.0,3.0,2.0,2.0,,,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,3.0,4.0,,1.0,104.0
719,1.0,135.0,720.0,2.0,3.0,9.0,5.0,4.0,4.0,2.0,2.0,6.0,11.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,,7.0,4.0,8.0,4.0,7.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,2.0,6.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,8.0,5.0,2.0,135.0,720.0,2.0,6.0,6.0,5.0,3.0,2.0,2.0,3.0,,,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,101.0
720,1.0,135.0,721.0,2.0,5.0,9.0,4.0,6.0,3.0,2.0,1.0,6.0,11.0,3.0,3.0,1.0,5.0,5.0,1.0,2.0,,7.0,2.0,11.0,4.0,6.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,,3.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,5.0,3.0,6.0,4.0,2.0,135.0,721.0,2.0,3.0,1.0,6.0,5.0,2.0,1.0,2.0,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,5.0,4.0,,1.0,107.0
721,1.0,135.0,722.0,2.0,7.0,10.0,9.0,7.0,4.0,2.0,2.0,6.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,,7.0,5.0,1.0,4.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,,3.0,1.0,2.0,2.0,4.0,2.0,4.0,4.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,5.0,5.0,3.0,7.0,4.0,2.0,135.0,722.0,2.0,11.0,10.0,5.0,4.0,2.0,2.0,3.0,,,1.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,0.0,,2.0,17.0
722,1.0,135.0,723.0,2.0,4.0,10.0,9.0,4.0,7.0,3.0,1.0,8.0,11.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,,7.0,2.0,6.0,4.0,5.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,,3.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,1.0,5.0,3.0,4.0,2.0,4.0,1.0,5.0,1.0,6.0,7.0,2.0,135.0,723.0,2.0,11.0,10.0,6.0,5.0,3.0,4.0,2.0,,,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,4.0,,3.0,77.0
723,1.0,135.0,724.0,2.0,4.0,9.0,8.0,4.0,9.0,1.0,1.0,9.0,11.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,,7.0,2.0,6.0,4.0,9.0,2.0,3.0,4.0,3.0,2.0,3.0,1.0,,2.0,1.0,2.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,5.0,3.0,2.0,3.0,4.0,1.0,5.0,3.0,3.0,3.0,2.0,135.0,724.0,2.0,3.0,10.0,4.0,3.0,3.0,2.0,2.0,,,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,,2.0,63.0
724,1.0,135.0,725.0,2.0,5.0,10.0,9.0,6.0,6.0,2.0,2.0,5.0,11.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,,7.0,3.0,11.0,4.0,7.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,5.0,2.0,5.0,3.0,2.0,2.0,5.0,5.0,5.0,3.0,4.0,4.0,2.0,135.0,725.0,2.0,11.0,10.0,6.0,5.0,3.0,4.0,3.0,,,3.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,5.0,5.0,4.0,5.0,4.0,,3.0,61.0
725,1.0,135.0,726.0,2.0,4.0,9.0,5.0,4.0,4.0,2.0,1.0,7.0,1.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,,7.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,2.0,3.0,4.0,2.0,5.0,3.0,4.0,4.0,2.0,135.0,726.0,2.0,10.0,10.0,3.0,3.0,2.0,2.0,3.0,,,1.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,1.0,80.0
726,1.0,135.0,727.0,2.0,4.0,9.0,4.0,4.0,8.0,2.0,2.0,7.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,,7.0,2.0,2.0,4.0,6.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,,1.0,3.0,2.0,2.0,2.0,6.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,6.0,11.0,2.0,135.0,727.0,2.0,3.0,10.0,4.0,2.0,3.0,2.0,2.0,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,0.0,,1.0,2.0
727,1.0,135.0,728.0,2.0,3.0,9.0,5.0,4.0,6.0,3.0,1.0,3.0,11.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,,7.0,2.0,8.0,4.0,6.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,,1.0,1.0,2.0,2.0,3.0,6.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,3.0,6.0,11.0,2.0,135.0,728.0,2.0,6.0,2.0,4.0,3.0,2.0,2.0,3.0,,,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,5.0,4.0,1.0,2.0,,1.0,32.0
728,1.0,135.0,729.0,2.0,7.0,10.0,9.0,8.0,4.0,3.0,2.0,4.0,11.0,2.0,2.0,3.0,6.0,6.0,1.0,2.0,,7.0,2.0,6.0,4.0,5.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,,3.0,1.0,2.0,3.0,3.0,6.0,3.0,3.0,4.0,3.0,4.0,2.0,5.0,2.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,135.0,729.0,2.0,2.0,10.0,4.0,5.0,3.0,2.0,2.0,,,1.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,4.0,,3.0,18.0
729,1.0,135.0,730.0,2.0,3.0,10.0,9.0,4.0,9.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,7.0,3.0,2.0,4.0,7.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,,1.0,3.0,2.0,4.0,2.0,6.0,4.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,3.0,3.0,8.0,2.0,135.0,730.0,2.0,1.0,10.0,6.0,5.0,3.0,2.0,1.0,,,1.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,4.0,,2.0,26.0
730,1.0,135.0,731.0,2.0,5.0,10.0,9.0,7.0,8.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,7.0,10.0,8.0,4.0,7.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,,3.0,1.0,3.0,2.0,3.0,6.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,2.0,5.0,3.0,3.0,2.0,5.0,5.0,5.0,4.0,6.0,8.0,2.0,135.0,731.0,2.0,11.0,11.0,5.0,4.0,3.0,2.0,2.0,,,3.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,4.0,5.0,4.0,,3.0,48.0
731,1.0,135.0,732.0,2.0,9.0,9.0,8.0,7.0,5.0,3.0,2.0,5.0,11.0,3.0,2.0,3.0,6.0,6.0,2.0,3.0,,7.0,2.0,8.0,4.0,7.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,1.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,5.0,1.0,5.0,2.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,11.0,2.0,135.0,732.0,2.0,3.0,11.0,5.0,5.0,3.0,2.0,3.0,,,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,4.0,3.0,4.0,,3.0,80.0
732,1.0,135.0,733.0,2.0,3.0,10.0,9.0,4.0,9.0,2.0,2.0,5.0,11.0,3.0,4.0,2.0,5.0,5.0,1.0,2.0,,7.0,2.0,8.0,4.0,7.0,2.0,4.0,3.0,3.0,2.0,4.0,1.0,,3.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,4.0,5.0,4.0,3.0,2.0,2.0,5.0,3.0,2.0,2.0,5.0,5.0,5.0,3.0,3.0,5.0,2.0,135.0,733.0,2.0,3.0,3.0,7.0,6.0,3.0,2.0,2.0,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,4.0,,3.0,35.0
733,1.0,135.0,734.0,2.0,5.0,6.0,5.0,6.0,4.0,1.0,2.0,23.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,,7.0,3.0,11.0,4.0,4.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,135.0,734.0,2.0,3.0,3.0,7.0,7.0,3.0,2.0,1.0,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,4.0,,4.0,40.0
734,1.0,135.0,735.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,24.0,2.0,5.0,0.0,1.0,2.0,3.0,2.0,3.0,,7.0,5.0,8.0,4.0,6.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,,2.0,2.0,2.0,1.0,4.0,6.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,5.0,1.0,9.0,11.0,2.0,135.0,735.0,2.0,4.0,6.0,7.0,4.0,2.0,2.0,1.0,,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,6.0,5.0,4.0,2.0,2.0,,4.0,66.0
735,1.0,135.0,736.0,2.0,4.0,6.0,6.0,4.0,5.0,1.0,2.0,24.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,,7.0,3.0,11.0,4.0,5.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,,1.0,5.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,5.0,1.0,6.0,1.0,2.0,135.0,736.0,2.0,6.0,0.0,6.0,9.0,3.0,2.0,2.0,,,1.0,3.0,2.0,4.0,5.0,1.0,1.0,2.0,4.0,5.0,4.0,5.0,4.0,,4.0,43.0
736,1.0,135.0,737.0,2.0,5.0,6.0,5.0,6.0,6.0,1.0,1.0,24.0,4.0,6.0,1.0,1.0,2.0,4.0,1.0,2.0,,7.0,3.0,2.0,4.0,7.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,,3.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,9.0,5.0,2.0,135.0,737.0,2.0,3.0,3.0,8.0,5.0,3.0,2.0,1.0,,,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,,2.0,19.0
737,1.0,135.0,738.0,2.0,3.0,5.0,5.0,4.0,9.0,2.0,2.0,26.0,3.0,4.0,4.0,3.0,5.0,5.0,2.0,2.0,,7.0,2.0,6.0,4.0,7.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,,1.0,2.0,5.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,1.0,2.0,2.0,5.0,5.0,5.0,1.0,6.0,5.0,2.0,135.0,738.0,2.0,6.0,10.0,3.0,3.0,3.0,2.0,1.0,,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,5.0,4.0,5.0,4.0,,5.0,61.0
738,1.0,135.0,739.0,2.0,9.0,4.0,3.0,7.0,7.0,3.0,1.0,26.0,10.0,4.0,1.0,3.0,5.0,5.0,2.0,3.0,,7.0,3.0,1.0,4.0,4.0,2.0,2.0,10.0,3.0,2.0,3.0,2.0,,1.0,3.0,2.0,3.0,3.0,6.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,3.0,2.0,135.0,739.0,2.0,6.0,6.0,6.0,4.0,2.0,2.0,1.0,,,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,1.0,,5.0,96.0
739,1.0,135.0,740.0,2.0,10.0,5.0,5.0,6.0,8.0,2.0,1.0,26.0,3.0,3.0,3.0,3.0,5.0,5.0,2.0,3.0,,7.0,2.0,1.0,4.0,6.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,8.0,1.0,2.0,135.0,740.0,2.0,3.0,4.0,10.0,9.0,3.0,2.0,1.0,,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,4.0,,5.0,107.0
740,1.0,135.0,741.0,2.0,9.0,9.0,4.0,7.0,6.0,2.0,2.0,97.0,11.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,,7.0,2.0,6.0,4.0,5.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,,1.0,2.0,2.0,3.0,2.0,6.0,3.0,3.0,3.0,2.0,3.0,2.0,5.0,2.0,5.0,3.0,2.0,2.0,5.0,5.0,5.0,3.0,7.0,8.0,2.0,135.0,741.0,2.0,2.0,2.0,7.0,6.0,2.0,3.0,2.0,,,1.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,,1.0,12.0
741,1.0,135.0,742.0,2.0,5.0,8.0,8.0,6.0,6.0,2.0,2.0,10.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,,7.0,7.0,11.0,4.0,6.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,3.0,6.0,6.0,2.0,135.0,742.0,2.0,11.0,11.0,7.0,4.0,3.0,2.0,2.0,,,1.0,3.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0,,3.0,76.0
742,1.0,135.0,743.0,2.0,7.0,9.0,9.0,8.0,9.0,2.0,1.0,11.0,2.0,6.0,2.0,2.0,2.0,3.0,1.0,3.0,,7.0,2.0,6.0,4.0,5.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,2.0,5.0,3.0,2.0,2.0,5.0,5.0,5.0,1.0,6.0,5.0,2.0,135.0,743.0,2.0,8.0,3.0,6.0,5.0,3.0,2.0,3.0,,,0.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,1.0,,2.0,14.0
743,1.0,135.0,744.0,2.0,8.0,8.0,8.0,7.0,6.0,2.0,2.0,14.0,3.0,5.0,2.0,1.0,2.0,3.0,1.0,3.0,,7.0,2.0,6.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,,3.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,5.0,1.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,135.0,744.0,2.0,2.0,10.0,7.0,5.0,3.0,2.0,1.0,,,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,,2.0,5.0
744,1.0,135.0,745.0,2.0,5.0,8.0,8.0,6.0,7.0,2.0,2.0,14.0,3.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,,7.0,3.0,6.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,,3.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,3.0,5.0,2.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,3.0,4.0,4.0,2.0,135.0,745.0,2.0,10.0,10.0,6.0,4.0,3.0,2.0,3.0,,,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,4.0,,2.0,3.0
745,1.0,135.0,746.0,2.0,6.0,8.0,8.0,6.0,6.0,3.0,2.0,14.0,4.0,6.0,2.0,2.0,2.0,3.0,2.0,3.0,,7.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,,2.0,2.0,3.0,2.0,3.0,1.0,4.0,5.0,5.0,4.0,2.0,2.0,5.0,2.0,5.0,4.0,3.0,2.0,5.0,5.0,5.0,3.0,4.0,3.0,2.0,135.0,746.0,2.0,4.0,11.0,4.0,3.0,3.0,4.0,2.0,,,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,4.0,,2.0,24.0
746,1.0,135.0,747.0,2.0,5.0,6.0,5.0,6.0,5.0,1.0,1.0,18.0,2.0,3.0,2.0,2.0,6.0,4.0,1.0,2.0,,7.0,2.0,6.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,6.0,2.0,0.0,2.0,3.0,3.0,0.0,0.0,5.0,1.0,5.0,7.0,2.0,135.0,747.0,2.0,4.0,9.0,7.0,6.0,3.0,2.0,1.0,,,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,2.0,,5.0,26.0
