,CARD,DECK,BALLOT,S230.Q1,S230.Q2,S230.Q3,S230.Q4,S230.Q5,S230.Q6,S230.Q7,S230.Q8,S230.Q9,S230.Q10,S230.Q11,S230.Q12,S230.Q13,S230.Q14,S230.Q15,S230.Q16,S230.Q17.n,S230.Q18,S230.Q19,S230.Q20,S230.Q21,S230.Q22,S230.Q23,S230.Q24A,S230.Q24B,S230.Q24C,S230.Q24D,S230.Q24E,S230.Q25,S230.Q26,S230.Q27,S230.Q28,S230.Q29,S230.Q30,S230.Q31.1,S230.Q31.2,S230.Q31.3,S230.Q31.4,S230.Q31.5,S230.Q31.6,S230.Q31.7,S230.Q31.8,S230.Q31.9,S230.Q31.10,S230.Q31.11,S230.Q31.12,S230.Q31.13,S230.V31A,S230.Q32,S230.Q33,S230.Q34.n,S230.Q35,S230.Q36,S230.Q37,S230.Q38,S230.Q39,S230.Q40,S230.Q41,S230.Q42,S230.Q43,S230.Q44,S230.Q45,S230.Q46,S230.Q47,S230.Q48,S230.Q49,S230.Q50,S230.Q51A,S230.Q51B,S230.Q51C,S230.Q52,S230.Q53.n,S230.Q54.n,S230.Q55,CARD..1,DECK..1,BALLOT..1,S230.V56,S230.V57
225,1.0,230.0,226.0,2.0,11.0,2.0,1.0,1.0,5.0,7.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,3.0,,2.0,1.0,1.0,5.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,,0.0,2.0,230.0,226.0,2.0,21.0
226,1.0,230.0,227.0,1.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,0.0,0.0,,,0.0,2.0,230.0,227.0,2.0,9.0
227,1.0,230.0,228.0,3.0,9.0,2.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,1.0,,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,,,0.0,2.0,230.0,228.0,16.0,2.0
228,1.0,230.0,229.0,1.0,3.0,3.0,1.0,3.0,3.0,5.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,5.0,4.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,,,2.0,2.0,230.0,229.0,16.0,39.0
229,1.0,230.0,230.0,1.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,,2.0,3.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,,,2.0,2.0,230.0,230.0,16.0,31.0
230,1.0,230.0,231.0,1.0,2.0,2.0,1.0,1.0,3.0,7.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,2.0,2.0,230.0,231.0,16.0,44.0
231,1.0,230.0,232.0,1.0,10.0,3.0,1.0,3.0,4.0,10.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,,3.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,,1.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,,,2.0,2.0,230.0,232.0,16.0,11.0
232,1.0,230.0,233.0,1.0,10.0,2.0,4.0,4.0,5.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,5.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,4.0,,1.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,,,2.0,2.0,230.0,233.0,16.0,10.0
233,1.0,230.0,234.0,2.0,6.0,4.0,1.0,2.0,5.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,,3.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,5.0,4.0,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,2.0,2.0,230.0,234.0,20.0,1.0
234,1.0,230.0,235.0,2.0,9.0,5.0,1.0,4.0,4.0,7.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,5.0,,3.0,3.0,2.0,5.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,2.0,2.0,230.0,235.0,16.0,19.0
235,1.0,230.0,236.0,2.0,8.0,1.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,3.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,4.0,,3.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,230.0,236.0,19.0,17.0
236,1.0,230.0,237.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,,,1.0,2.0,230.0,237.0,10.0,40.0
237,1.0,230.0,238.0,1.0,6.0,4.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,,2.0,2.0,230.0,238.0,10.0,18.0
238,1.0,230.0,239.0,3.0,9.0,5.0,4.0,2.0,5.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,,3.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,3.0,,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,1.0,2.0,230.0,239.0,6.0,11.0
239,1.0,230.0,240.0,1.0,3.0,3.0,3.0,2.0,4.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,3.0,1.0,,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,,,2.0,2.0,230.0,240.0,6.0,32.0
240,1.0,230.0,241.0,1.0,5.0,5.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,,,0.0,2.0,230.0,241.0,5.0,14.0
241,1.0,230.0,242.0,1.0,9.0,3.0,5.0,4.0,4.0,6.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,,3.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,5.0,4.0,,1.0,4.0,3.0,1.0,3.0,3.0,2.0,5.0,0.0,1.0,3.0,3.0,4.0,5.0,1.0,1.0,4.0,0.0,1.0,4.0,,,0.0,2.0,230.0,242.0,3.0,35.0
242,1.0,230.0,243.0,2.0,8.0,1.0,5.0,1.0,3.0,7.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,,,2.0,2.0,230.0,243.0,3.0,12.0
243,1.0,230.0,244.0,2.0,10.0,4.0,3.0,4.0,5.0,5.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,,3.0,4.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,4.0,,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,,,1.0,2.0,230.0,244.0,3.0,38.0
244,1.0,230.0,245.0,1.0,8.0,4.0,1.0,2.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,2.0,,1.0,4.0,1.0,5.0,5.0,3.0,4.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,0.0,5.0,0.0,1.0,0.0,,,2.0,2.0,230.0,245.0,16.0,43.0
245,1.0,230.0,246.0,1.0,9.0,3.0,4.0,1.0,5.0,7.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,,3.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,2.0,,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,,0.0,2.0,230.0,246.0,6.0,23.0
246,1.0,230.0,247.0,1.0,9.0,4.0,4.0,5.0,5.0,10.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,,1.0,3.0,1.0,1.0,2.0,3.0,3.0,5.0,2.0,2.0,3.0,3.0,4.0,5.0,3.0,1.0,5.0,0.0,1.0,2.0,,,0.0,2.0,230.0,247.0,6.0,34.0
247,1.0,230.0,248.0,2.0,5.0,4.0,4.0,1.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,4.0,,1.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,,1.0,2.0,230.0,248.0,6.0,25.0
248,1.0,230.0,249.0,3.0,6.0,4.0,4.0,1.0,5.0,4.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,,3.0,3.0,1.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,3.0,3.0,1.0,1.0,3.0,3.0,2.0,5.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,5.0,0.0,0.0,4.0,,,0.0,2.0,230.0,249.0,6.0,15.0
249,1.0,230.0,250.0,3.0,7.0,4.0,1.0,4.0,5.0,3.0,2.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,,1.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,4.0,,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,0.0,2.0,230.0,250.0,7.0,47.0
250,1.0,230.0,251.0,3.0,9.0,5.0,1.0,5.0,5.0,7.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,,1.0,3.0,0.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,,,2.0,2.0,230.0,251.0,7.0,42.0
251,1.0,230.0,252.0,2.0,7.0,1.0,5.0,1.0,2.0,7.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,,3.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,,1.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,,2.0,2.0,230.0,252.0,5.0,11.0
252,1.0,230.0,253.0,4.0,11.0,5.0,6.0,2.0,2.0,5.0,2.0,4.0,5.0,1.0,1.0,2.0,2.0,3.0,3.0,,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,,1.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,2.0,2.0,230.0,253.0,5.0,2.0
253,1.0,230.0,254.0,4.0,9.0,4.0,6.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,1.0,1.0,3.0,3.0,3.0,2.0,,,1.0,2.0,230.0,254.0,5.0,19.0
254,1.0,230.0,255.0,2.0,11.0,4.0,6.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,3.0,,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,1.0,2.0,230.0,255.0,5.0,9.0
255,1.0,230.0,256.0,1.0,8.0,3.0,6.0,2.0,5.0,7.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,,2.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,,1.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,2.0,2.0,230.0,256.0,5.0,7.0
256,1.0,230.0,257.0,2.0,10.0,4.0,1.0,1.0,2.0,7.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,2.0,2.0,230.0,257.0,4.0,29.0
257,1.0,230.0,258.0,2.0,10.0,2.0,5.0,2.0,3.0,7.0,1.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,,,2.0,2.0,230.0,258.0,4.0,6.0
258,1.0,230.0,259.0,5.0,11.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,,2.0,2.0,230.0,259.0,4.0,37.0
259,1.0,230.0,260.0,1.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,,,2.0,2.0,230.0,260.0,4.0,13.0
260,1.0,230.0,261.0,1.0,5.0,3.0,2.0,5.0,4.0,7.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,4.0,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,1.0,1.0,5.0,0.0,1.0,1.0,,,2.0,2.0,230.0,261.0,4.0,24.0
261,1.0,230.0,262.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,4.0,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,,,2.0,2.0,230.0,262.0,13.0,14.0
262,1.0,230.0,263.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,,2.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,4.0,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,2.0,2.0,230.0,263.0,13.0,50.0
263,1.0,230.0,264.0,1.0,3.0,4.0,2.0,2.0,2.0,7.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,,,2.0,2.0,230.0,264.0,13.0,58.0
264,1.0,230.0,265.0,1.0,3.0,4.0,2.0,3.0,4.0,7.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,4.0,,3.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,4.0,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,,1.0,2.0,230.0,265.0,13.0,12.0
265,1.0,230.0,266.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,,3.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,4.0,,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,,,2.0,2.0,230.0,266.0,13.0,49.0
266,1.0,230.0,267.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,,,2.0,2.0,230.0,267.0,13.0,9.0
