S0230.CARD.,S0230.DECK.,S0230.BALLOT.,S0230.Q1.,S0230.Q2.,S0230.Q3.,S0230.Q4.,S0230.Q5.,S0230.Q6.,S0230.Q7.,S0230.Q8.,S0230.Q9.,S0230.Q10.,S0230.Q11.,S0230.Q12.,S0230.Q13.,S0230.Q14.,S0230.Q15.,S0230.Q16.,S0230.Q18.,S0230.Q19.,S0230.Q20.,S0230.Q21.,S0230.Q22.,S0230.Q23.,S0230.Q24A.,S0230.Q24B.,S0230.Q24C.,S0230.Q24D.,S0230.Q24E.,S0230.Q25.,S0230.Q26.,S0230.Q27.,S0230.Q28.,S0230.Q29.,S0230.Q30.,S0230.Q31.,S0230.Q31..1,S0230.Q31..2,S0230.Q31..3,S0230.Q31..4,S0230.Q31..5,S0230.Q31..6,S0230.Q31..7,S0230.Q31..8,S0230.Q31..9,S0230.Q31..10,S0230.Q31..11,S0230.Q31..12,S0230.V31A.,S0230.Q32.,S0230.Q33.,S0230.Q35.,S0230.Q36.,S0230.Q37.,S0230.Q38.,S0230.Q39.,S0230.Q40.,S0230.Q41.,S0230.Q42.,S0230.Q43.,S0230.Q44.,S0230.Q45.,S0230.Q46.,S0230.Q47.,S0230.Q48.,S0230.Q49.,S0230.Q50.,S0230.Q51A.,S0230.Q51B.,S0230.Q51C.,S0230.Q52.,S0230.Q55.,S0230.CARD..1,S0230.DECK..1,S0230.BALLOT..1,S0230.V56.,S0230.V57.
1,230,506,1,3,4,2,5,3,0,2,0,2,1,1,2,3,3,4,2,3,1,3,3,1,2,1,1,1,0,2,2,2,1,2,5,2,2,2,2,1,1,2,2,2,2,2,2,2,2,5,4,1,3,1,2,2,3,2,5,1,0,2,0,0,0,1,1,3,0,1,1,0,2,230,506,13,54
1,230,507,1,4,3,2,5,3,5,2,4,1,1,2,2,3,2,2,1,2,1,3,2,1,2,2,1,1,1,2,4,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,5,5,4,1,2,1,2,2,1,1,1,2,2,2,2,3,2,3,1,4,2,1,2,2,2,230,507,13,6
1,230,508,3,11,3,2,1,2,9,1,4,5,1,1,2,3,2,3,3,3,1,3,1,1,1,2,1,1,1,2,4,3,2,1,1,2,1,2,2,1,1,1,2,1,2,2,2,2,5,0,0,2,2,2,4,2,1,1,5,2,1,1,1,1,2,2,1,3,3,1,2,0,2,230,508,13,59
1,230,509,3,3,3,2,2,5,9,2,1,4,1,1,2,3,4,4,3,4,1,4,4,1,2,1,2,2,2,2,3,2,1,1,5,1,1,2,1,1,2,2,2,2,1,2,2,2,5,5,4,1,2,2,2,2,1,1,4,3,2,2,2,3,2,2,1,3,2,1,0,0,2,230,509,13,60
1,230,510,3,3,4,2,3,3,8,2,4,5,1,1,2,3,2,5,3,2,1,4,4,1,2,1,1,1,1,3,3,3,2,2,3,2,1,2,2,2,1,2,1,1,2,1,2,2,5,5,4,2,2,3,2,2,3,2,3,1,1,3,3,3,3,3,0,5,0,1,2,2,2,230,510,13,48
1,230,511,2,8,3,6,1,3,1,2,2,3,1,1,2,3,2,4,2,2,1,3,4,1,2,2,1,1,1,2,4,1,2,3,2,2,1,1,2,2,2,1,1,2,2,2,1,2,5,2,2,1,2,1,3,2,1,0,1,2,1,3,2,3,2,2,2,3,3,1,2,0,2,230,511,12,30
1,230,512,4,9,5,4,0,3,5,2,4,1,1,1,2,3,2,3,2,3,1,2,2,1,2,2,1,1,1,1,4,2,1,3,2,2,2,1,2,2,1,1,2,1,2,2,1,2,5,2,0,1,2,2,1,3,3,3,5,0,1,1,3,3,5,1,0,2,3,1,1,1,2,230,512,12,8
1,230,513,4,9,5,6,1,3,6,2,3,2,1,1,2,3,2,3,3,3,1,2,4,1,2,2,1,1,1,1,4,2,1,2,3,2,1,1,1,2,2,1,2,1,2,2,2,2,5,2,2,1,3,2,3,2,1,1,5,2,2,2,2,3,2,3,1,2,2,3,1,2,2,230,513,12,3
1,230,514,5,9,5,1,1,3,3,2,3,2,1,2,2,3,2,2,2,3,2,3,3,1,2,2,1,1,1,2,4,1,2,3,3,2,2,2,2,1,2,1,2,1,2,1,1,2,5,5,4,1,3,1,3,1,1,1,1,2,2,3,3,3,2,3,1,3,2,2,2,2,2,230,514,12,13
1,230,515,1,9,3,7,2,3,7,2,2,4,1,1,2,3,3,4,3,3,1,4,4,1,1,2,1,1,1,2,3,3,2,3,2,2,1,2,2,2,1,1,2,1,1,2,2,2,5,3,3,1,2,3,4,1,1,1,1,2,1,3,2,2,2,1,2,2,2,1,3,2,2,230,515,12,11
1,230,516,1,9,2,1,4,2,3,1,4,2,1,1,2,3,2,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,3,5,2,2,1,2,2,1,1,2,1,2,2,1,2,5,2,2,1,3,1,2,1,1,0,1,2,1,3,2,1,2,3,1,1,1,1,2,2,2,230,516,12,16
1,230,517,1,2,3,1,3,2,6,2,2,3,1,2,2,3,3,5,3,4,1,3,2,1,2,2,1,1,1,3,1,1,2,2,4,2,1,2,2,2,1,2,1,2,2,2,2,2,3,5,4,1,3,1,3,2,3,3,5,2,2,3,3,2,2,1,1,1,2,1,1,2,2,230,517,12,35
1,230,518,1,10,4,4,3,3,3,1,3,1,1,1,2,3,2,3,2,3,1,3,2,1,2,2,1,1,1,2,3,1,2,2,3,2,2,2,2,1,1,1,2,1,2,1,2,2,5,5,4,1,2,2,1,2,1,1,5,2,1,2,1,2,2,1,2,3,2,1,2,2,2,230,518,12,19
1,230,519,1,10,5,2,2,3,7,1,3,2,1,1,2,3,2,1,2,2,1,3,1,1,2,2,1,1,0,1,4,3,2,4,2,2,2,1,1,1,2,2,2,1,2,1,2,2,5,5,4,1,2,1,2,2,3,2,5,2,2,2,2,2,5,2,0,1,2,3,0,2,2,230,519,12,15
1,230,520,3,8,5,1,1,5,3,2,4,2,1,1,2,3,2,4,2,2,1,2,2,1,1,2,1,1,1,2,4,3,2,3,3,2,1,2,2,2,1,1,2,1,2,2,1,2,5,5,4,1,2,2,3,2,1,1,1,2,2,2,2,2,2,3,2,1,2,1,2,2,2,230,520,12,21
1,230,521,0,0,0,0,0,0,4,2,3,2,1,1,2,3,2,2,1,2,1,2,2,1,2,2,1,2,1,1,4,2,1,3,2,2,1,2,2,2,1,1,1,2,2,1,2,2,5,2,2,1,1,2,4,2,1,2,1,2,1,3,1,1,1,1,2,1,1,1,1,2,2,230,521,12,38
1,230,522,1,11,4,4,2,4,4,1,4,2,1,1,2,3,2,2,3,2,1,2,2,1,2,2,1,1,1,2,4,2,1,2,3,2,1,2,2,1,2,1,1,1,2,2,2,2,5,2,2,1,3,2,2,2,1,2,5,2,2,2,2,2,2,2,1,3,2,1,2,2,2,230,522,12,12
1,230,523,1,11,2,6,1,3,7,1,4,4,1,1,2,3,1,4,2,2,1,4,3,1,1,1,1,0,1,3,3,3,2,1,5,2,1,2,2,1,1,2,2,1,2,2,2,2,4,0,4,1,2,2,2,2,1,2,5,2,2,2,2,3,5,3,2,5,0,3,3,2,2,230,523,12,14
1,230,524,3,5,3,0,2,4,10,2,4,1,1,1,2,3,2,2,3,2,1,2,2,1,2,2,1,1,1,2,4,3,2,4,1,2,2,1,2,1,2,1,2,1,2,2,1,2,5,5,4,1,2,1,2,2,1,1,2,2,3,1,2,2,2,2,1,3,2,2,3,1,2,230,524,12,18
1,230,525,2,7,2,4,2,2,2,1,4,2,1,1,2,3,2,2,2,1,1,2,2,1,2,2,1,1,1,1,4,2,1,3,2,2,1,2,2,1,2,1,2,1,2,1,2,2,5,1,1,1,2,1,2,1,2,3,0,2,2,3,2,2,2,0,0,0,0,0,0,0,2,230,525,14,5
1,230,526,2,9,2,4,1,2,2,1,4,2,1,1,2,3,2,2,2,3,1,4,2,2,2,2,1,1,1,2,2,2,1,3,2,2,1,2,1,2,1,1,2,1,2,2,2,2,5,5,4,1,1,2,2,2,2,2,5,2,2,3,3,2,2,1,1,2,2,1,2,2,2,230,526,14,47
1,230,527,4,6,5,2,1,2,7,3,3,4,1,1,2,3,3,4,3,3,1,2,4,2,2,2,2,1,2,1,4,1,2,2,3,2,1,2,2,2,1,1,2,2,1,2,1,2,5,2,3,1,2,2,3,2,2,2,4,3,1,2,2,3,2,2,1,3,2,3,2,2,2,230,527,14,21
1,230,528,5,5,4,4,1,2,7,2,4,3,1,1,2,3,3,3,2,2,1,2,2,1,2,2,1,1,1,1,4,2,2,3,2,2,1,2,2,2,1,1,2,1,2,2,1,2,5,5,4,1,2,2,5,5,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,230,528,14,6
1,230,529,5,9,3,3,1,2,4,1,4,3,1,1,2,3,3,4,3,3,1,4,4,2,2,2,1,1,1,1,4,2,2,2,5,2,1,1,2,2,1,1,1,2,2,2,2,2,5,5,4,1,2,2,2,1,1,3,5,2,2,3,3,1,2,1,2,1,1,1,1,0,2,230,529,14,26
1,230,530,2,3,3,4,1,3,7,1,4,2,1,1,2,3,1,3,1,1,1,3,3,2,1,2,1,0,1,1,0,2,1,2,5,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,4,1,3,2,3,2,1,3,2,2,1,3,1,2,2,3,1,3,2,3,2,2,2,230,530,14,39
1,230,531,1,9,4,1,2,3,3,2,3,2,1,1,2,3,2,2,2,3,1,2,4,2,2,2,1,1,2,2,2,2,1,3,2,2,1,2,2,2,1,1,2,1,2,1,2,2,5,2,4,1,3,1,2,2,2,2,2,3,2,2,2,3,2,1,1,3,2,1,2,2,2,230,531,14,33
1,230,532,1,8,4,4,1,1,7,3,3,1,1,1,2,3,2,1,1,2,1,2,2,2,2,2,1,1,1,2,2,3,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,5,5,4,1,1,1,2,2,2,2,1,2,1,3,2,3,2,1,1,2,2,1,2,2,2,230,532,14,46
1,230,533,2,5,4,4,2,3,6,1,4,2,1,1,2,0,2,2,1,2,1,1,2,2,2,2,1,1,1,1,4,2,1,3,3,2,1,1,2,2,1,1,2,1,2,2,2,2,5,0,3,1,4,2,1,3,3,3,5,1,1,3,1,3,5,2,1,5,3,1,1,1,2,230,533,14,1
1,230,534,2,5,5,2,2,3,5,1,4,2,1,1,2,3,2,4,2,2,1,4,4,2,2,2,1,1,1,1,4,1,1,2,3,2,1,1,2,2,1,2,1,1,2,2,2,2,5,5,2,1,3,1,2,1,3,3,5,2,2,2,2,2,1,1,1,3,2,2,1,2,2,230,534,14,32
1,230,535,3,9,1,4,1,2,4,2,4,4,1,1,2,3,2,3,2,3,1,2,4,2,1,2,1,2,1,2,4,3,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2,2,5,2,4,1,3,2,2,2,3,2,5,2,2,2,2,3,2,3,1,4,0,1,2,2,2,230,535,14,4
1,230,536,3,8,3,4,1,4,6,2,3,3,1,1,2,3,2,4,2,2,1,3,2,1,2,2,1,1,1,2,4,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,5,4,1,1,1,5,5,3,4,3,0,0,0,0,5,5,1,2,0,0,0,0,0,2,230,536,14,19
1,230,537,3,10,5,2,1,3,3,2,4,1,1,1,2,2,2,2,1,2,1,4,2,1,2,2,1,1,0,1,4,3,2,3,2,2,1,1,2,2,1,2,2,1,2,2,1,2,5,5,4,1,1,1,3,2,2,1,5,2,2,2,1,1,2,1,2,2,2,1,2,2,2,230,537,13,17
1,230,538,1,4,4,2,1,3,3,3,3,3,1,1,2,2,3,4,2,3,1,4,4,1,2,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,5,5,4,1,2,3,1,2,1,1,1,2,2,2,3,3,5,1,2,1,2,1,1,2,2,230,538,13,35
1,230,539,3,5,3,2,1,2,2,3,4,2,1,1,2,2,2,2,2,2,1,4,2,1,2,2,1,1,1,2,4,3,2,3,2,2,1,1,2,2,2,1,2,1,2,1,2,2,5,5,4,1,2,1,4,1,2,1,3,2,2,2,2,2,2,3,1,2,2,2,1,2,2,230,539,13,39
1,230,540,3,9,3,2,2,3,3,2,1,2,1,1,2,2,2,3,2,3,1,3,2,1,2,2,1,1,2,2,4,3,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,4,0,0,1,1,1,4,1,2,1,3,2,2,3,2,2,2,2,2,3,2,1,2,0,2,230,540,13,23
1,230,541,3,7,5,1,2,2,4,2,3,2,1,1,2,2,2,2,2,1,1,1,2,1,2,2,1,1,1,1,4,1,2,2,3,2,1,1,2,2,1,1,2,1,2,2,2,2,5,1,1,1,3,1,1,2,1,2,1,2,1,2,1,1,2,3,1,2,1,1,2,2,2,230,541,11,10
1,230,542,3,9,4,6,1,2,5,2,4,2,1,3,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,4,2,1,3,2,1,1,2,2,2,1,1,2,1,2,2,2,2,5,1,1,1,1,2,2,3,1,1,1,2,2,3,1,1,2,1,2,2,2,1,1,0,2,230,542,11,26
1,230,543,2,6,3,5,1,2,7,2,4,2,1,1,2,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2,4,1,2,3,2,2,1,2,2,1,1,1,2,1,2,2,2,2,5,1,1,1,1,1,4,2,1,1,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,230,543,12,31
1,230,544,4,9,4,6,1,2,7,2,3,1,1,1,2,2,1,2,1,2,1,1,2,1,2,2,1,2,1,1,4,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,2,2,5,1,1,1,1,1,3,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,0,2,230,544,12,41
1,230,545,2,11,3,6,2,3,3,1,2,3,1,1,2,2,2,4,2,2,1,4,2,1,2,2,1,1,1,2,4,3,2,3,3,2,1,2,1,2,1,2,1,1,2,2,2,2,5,5,4,1,1,3,2,2,1,1,5,2,1,2,2,3,2,1,2,3,0,1,0,0,2,230,545,12,22
1,230,546,2,11,4,6,1,2,7,1,4,2,1,1,2,2,1,2,1,1,1,4,2,1,2,2,1,1,1,2,4,2,1,1,2,2,1,2,2,2,1,2,1,1,2,1,2,2,5,1,1,1,2,3,1,2,1,2,2,3,1,2,1,1,1,1,2,2,2,1,1,2,2,230,546,12,9
1,230,547,1,5,4,1,2,3,2,2,4,4,1,1,2,2,3,5,3,4,1,4,3,1,2,2,1,1,2,1,4,3,0,3,2,1,1,2,2,2,2,1,2,1,2,2,1,2,5,5,4,1,1,2,4,1,1,1,5,2,2,2,2,2,2,1,1,1,2,1,2,1,2,230,547,12,40
1,230,548,1,7,4,7,2,3,4,2,2,2,1,1,2,2,2,2,2,3,2,4,2,1,2,2,1,1,1,1,4,2,1,3,5,2,1,1,2,2,2,1,2,1,1,2,2,2,5,2,1,1,2,1,3,1,1,1,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,230,548,12,4
1,230,549,1,8,2,4,1,3,2,1,4,2,1,1,2,2,1,2,2,2,1,2,2,1,2,1,1,1,1,2,4,1,2,3,2,1,1,2,2,2,1,2,2,1,2,2,1,2,5,5,4,1,1,2,3,2,1,1,5,3,1,3,2,3,2,3,2,3,2,1,2,2,2,230,549,12,2
1,230,550,0,0,0,0,0,0,9,2,2,2,1,1,2,2,2,2,1,2,1,4,2,1,2,2,1,1,0,2,4,3,2,1,2,2,1,2,2,1,1,2,1,2,2,1,2,2,5,5,4,1,1,1,4,1,1,1,3,2,2,2,1,2,1,1,2,3,2,1,1,0,2,230,550,12,33
1,230,551,1,11,3,6,1,5,2,2,2,4,1,1,2,2,2,4,2,3,2,4,4,1,2,2,1,1,1,2,4,3,2,1,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,5,4,1,3,1,2,1,1,1,1,2,2,2,2,3,2,1,2,2,2,1,2,2,2,230,551,12,20
1,230,552,1,11,3,6,1,3,5,1,4,1,1,1,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,4,2,1,3,2,2,1,2,2,2,1,1,2,1,2,1,2,2,5,1,1,1,1,1,0,1,1,1,2,2,2,3,2,1,2,3,2,5,0,0,2,2,2,230,552,12,27
1,230,553,1,4,4,1,1,3,2,2,4,5,1,1,2,2,2,3,2,3,2,4,2,1,2,2,1,1,1,2,4,3,2,3,2,2,1,2,2,1,2,1,2,1,2,2,1,2,5,5,4,1,2,3,4,1,1,1,5,2,2,3,2,1,2,1,1,2,2,1,2,2,2,230,553,12,37
1,230,554,1,4,4,1,2,3,3,2,2,1,1,1,2,2,2,4,2,4,2,2,2,1,1,2,1,2,1,1,4,3,2,4,3,1,1,2,2,1,2,2,2,1,2,2,1,2,5,5,4,1,1,2,2,1,2,2,5,2,2,2,1,1,2,1,2,1,1,1,1,2,2,230,554,12,26
1,230,555,3,5,3,7,2,3,3,1,4,1,1,1,2,2,2,3,2,3,1,2,2,1,2,2,1,1,1,1,4,2,1,3,5,1,1,2,2,2,1,1,2,1,2,2,2,2,5,5,4,1,3,1,4,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,230,555,12,25
1,230,556,2,7,4,4,1,3,3,2,3,2,1,1,2,2,2,3,2,3,1,3,2,2,2,2,1,1,1,1,4,3,2,3,2,2,1,1,2,2,1,1,2,1,2,2,2,2,5,5,4,1,2,2,5,5,2,4,4,3,1,3,1,5,5,2,1,0,0,2,0,2,2,230,556,14,13
1,230,557,2,10,1,4,1,3,1,1,0,3,1,1,2,2,2,2,2,2,1,4,2,1,0,0,0,0,0,1,0,3,2,5,5,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0,4,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,230,557,14,2
1,230,558,4,6,4,4,1,4,7,1,4,2,1,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,4,1,2,3,2,2,1,2,2,1,1,2,1,2,2,2,2,2,4,5,4,1,1,3,5,5,2,4,5,0,0,3,2,5,5,1,2,0,0,1,2,2,2,230,558,14,12
1,230,559,4,7,4,4,1,3,7,2,4,2,1,1,2,2,2,3,2,2,1,3,2,2,2,2,1,1,1,1,4,1,2,3,2,2,1,2,2,2,2,1,1,1,2,2,1,2,5,5,4,1,2,1,1,2,3,2,5,3,2,2,2,3,2,1,1,2,2,3,1,0,2,230,559,14,23
1,230,560,4,7,4,4,1,3,7,2,4,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,4,0,4,1,1,2,2,1,2,2,0,2,2,3,2,2,2,1,1,2,2,1,2,0,2,230,560,14,30
1,230,561,4,9,4,4,2,2,5,1,3,2,1,1,2,2,2,3,2,3,1,3,2,1,2,2,1,1,2,2,4,1,2,2,3,1,1,2,2,2,1,2,2,1,2,1,2,2,5,5,4,1,2,2,5,5,3,4,5,0,0,0,0,5,5,3,0,5,0,1,0,0,2,230,561,14,11
1,230,562,4,8,4,4,1,3,10,1,3,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,4,1,2,3,2,2,1,1,2,1,1,2,2,1,2,2,2,2,5,5,2,1,2,1,1,2,1,2,5,2,2,2,2,2,2,1,1,2,2,1,1,2,2,230,562,14,34
1,230,563,4,10,3,4,2,2,3,1,4,3,1,1,2,2,2,1,2,3,1,3,4,1,2,2,1,1,2,2,4,2,1,4,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,1,1,2,2,2,3,2,2,1,3,1,3,2,1,1,2,2,230,563,14,25
1,230,564,4,10,4,4,1,3,2,3,4,2,1,1,2,2,2,2,2,3,1,1,2,1,2,2,1,2,1,2,4,3,2,1,2,2,1,1,2,1,2,1,2,1,2,2,2,2,5,5,4,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,0,2,230,564,14,31
1,230,565,5,5,4,4,1,1,7,1,4,2,1,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,2,2,4,2,2,2,3,2,1,2,2,2,1,1,2,1,2,2,1,2,5,1,2,1,2,1,5,0,0,0,0,1,1,3,2,0,0,0,1,0,0,1,2,0,2,230,565,14,44
1,230,566,5,7,4,4,1,3,10,2,4,3,1,1,2,2,2,3,2,2,1,1,2,1,2,2,1,1,1,2,2,1,2,3,2,2,1,2,2,2,1,1,2,1,2,1,2,2,5,1,4,1,2,1,1,0,2,4,4,3,3,2,2,3,5,1,1,5,0,1,3,0,2,230,566,14,16
1,230,567,5,10,2,4,1,3,5,2,4,2,1,1,2,2,1,2,2,2,1,3,2,2,2,2,1,1,2,3,3,1,2,3,2,1,1,2,2,2,2,1,1,1,2,2,2,2,5,5,4,1,2,1,5,5,3,4,5,1,1,3,1,5,5,1,1,5,0,1,0,0,2,230,567,14,10
1,230,568,2,3,4,4,1,2,7,2,4,2,1,1,2,2,2,3,2,2,1,3,2,2,2,2,1,2,1,2,3,2,1,2,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,4,1,1,2,2,1,1,3,2,2,2,2,2,3,5,3,1,5,0,2,1,0,2,230,568,14,36
1,230,569,2,4,3,3,1,3,7,3,4,2,1,1,2,2,2,2,1,1,1,1,3,2,1,2,1,1,1,2,4,3,1,2,1,1,2,1,2,1,2,1,2,2,2,1,2,2,5,1,1,1,1,1,2,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,2,2,230,569,14,24
1,230,570,1,9,4,1,1,2,10,1,4,2,1,1,2,2,2,3,3,3,1,3,2,2,2,2,1,1,1,1,4,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,4,1,1,2,1,1,1,1,5,2,2,3,3,1,2,1,1,4,3,1,1,0,2,230,570,14,20
1,230,571,1,9,5,4,2,2,3,2,2,3,1,1,2,2,3,3,3,2,1,2,2,1,2,1,1,1,1,1,0,3,2,3,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,5,4,1,1,2,5,5,2,4,5,2,1,2,3,5,5,3,2,0,0,0,2,0,2,230,571,14,17
1,230,572,1,8,4,1,1,2,1,1,4,2,1,1,2,2,1,2,1,1,1,2,2,2,2,1,1,1,2,2,4,1,2,3,2,2,1,2,2,2,1,1,2,1,1,2,2,2,5,2,2,2,2,2,1,3,1,1,2,2,2,3,1,3,2,1,2,2,2,1,2,2,2,230,572,14,37
1,230,573,1,10,4,1,2,2,7,2,3,1,1,1,2,2,2,2,1,1,1,3,2,2,2,2,1,1,1,2,4,2,1,3,2,2,1,2,1,2,2,1,2,1,2,1,2,2,5,1,2,1,2,1,1,1,2,2,2,2,2,2,2,3,5,2,1,5,0,2,2,2,2,230,573,14,8
1,230,574,1,10,5,1,1,2,3,2,4,4,1,1,2,2,2,4,2,3,1,4,4,2,2,2,1,1,1,2,2,1,2,2,3,2,1,2,2,2,1,2,1,1,2,2,2,2,4,5,4,1,2,1,1,2,2,2,5,3,1,3,2,3,2,2,2,2,2,3,2,2,2,230,574,14,7
1,230,575,2,5,5,1,1,3,1,1,3,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,4,1,2,2,3,2,1,2,1,2,1,1,2,1,2,2,2,2,5,5,4,1,1,2,5,5,3,4,5,2,1,2,2,5,5,3,1,5,0,1,0,0,2,230,575,14,18
1,230,576,2,6,3,2,1,2,3,1,4,1,1,1,2,2,2,2,2,3,1,3,2,2,2,2,1,1,1,1,0,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,5,4,1,1,1,2,1,3,2,5,3,2,2,2,3,1,1,1,5,0,0,0,0,2,230,576,14,41
1,230,577,3,8,4,4,1,4,7,2,4,1,1,1,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,2,0,1,2,3,2,2,1,1,1,2,2,1,2,1,2,2,2,2,5,5,4,1,1,1,2,1,2,2,5,1,2,2,1,2,2,1,1,3,2,1,1,2,2,230,577,14,9
1,230,578,1,11,2,4,1,1,1,3,3,1,1,1,2,2,2,2,1,2,1,3,2,1,1,2,1,1,1,1,4,3,2,3,2,2,1,2,2,2,1,1,2,2,2,2,1,2,4,1,1,2,1,0,0,0,0,0,0,0,0,1,1,5,5,1,1,5,0,1,0,0,2,230,578,14,40
1,230,579,1,3,5,1,1,2,3,2,4,1,1,1,2,2,2,1,1,2,1,1,2,2,2,2,1,2,2,1,3,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,5,2,2,2,1,1,1,2,2,2,5,1,2,2,1,2,2,1,1,2,2,2,2,0,2,230,579,14,14
1,230,580,1,0,2,0,1,3,6,2,4,3,1,1,2,2,2,3,2,3,1,0,3,1,2,2,1,2,2,2,4,2,2,2,3,2,1,2,1,2,1,1,2,1,2,2,2,2,5,5,4,1,2,1,1,2,3,2,5,2,2,2,2,3,5,3,2,5,0,3,2,0,2,230,580,14,45
1,230,581,1,4,3,4,1,2,5,2,3,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,1,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,3,3,3,2,2,3,2,1,2,0,2,230,581,14,49
1,230,582,3,3,3,4,2,2,3,2,2,2,1,1,2,2,2,5,2,3,1,2,2,1,2,2,1,1,1,2,4,2,1,3,2,2,1,2,2,2,2,1,1,2,1,2,2,2,4,2,1,1,1,1,2,1,2,2,4,2,2,2,1,1,2,1,1,2,2,1,1,2,2,230,582,14,48
1,230,583,3,6,4,4,1,3,3,2,4,2,1,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,2,1,4,1,2,3,2,2,1,2,2,2,1,2,1,2,1,2,1,2,5,5,4,1,2,2,1,1,2,2,5,2,1,2,1,2,5,1,2,2,2,1,1,2,2,230,583,14,29
1,230,584,3,7,3,4,1,2,5,1,4,1,1,1,2,2,2,1,1,2,1,1,2,1,2,2,1,1,1,1,0,2,1,1,2,2,1,1,2,2,2,1,2,1,2,2,1,2,5,2,1,1,2,1,3,2,2,1,3,2,3,2,1,2,2,1,1,1,2,1,2,2,2,230,584,14,3
1,230,585,3,9,4,4,2,3,3,2,3,5,1,1,2,2,2,3,3,2,1,2,2,2,2,2,1,1,1,2,4,1,2,1,2,2,1,1,2,2,2,1,2,1,2,2,1,2,5,5,4,1,2,1,1,3,2,1,3,3,2,1,3,2,2,3,1,3,2,2,1,0,2,230,585,14,28
1,230,586,2,6,5,1,2,2,7,2,2,3,1,1,2,2,4,5,3,3,0,1,2,2,2,2,1,1,1,1,4,3,2,0,3,1,1,1,2,2,2,1,2,1,2,2,2,2,5,5,4,2,3,0,1,2,1,2,1,0,0,0,3,1,3,1,1,3,2,1,1,2,2,230,586,15,42
1,230,587,1,3,4,1,2,5,10,0,4,0,0,4,5,2,5,6,4,5,0,0,0,0,2,2,1,1,1,1,4,2,1,0,5,2,1,2,2,2,1,1,2,1,2,1,2,2,5,0,3,1,1,2,4,1,1,1,5,1,2,3,3,3,0,1,1,5,0,0,2,2,2,230,587,16,7
1,230,588,1,3,4,3,2,3,5,2,2,2,2,4,5,2,5,6,4,5,2,5,2,0,2,1,1,1,2,2,0,1,1,4,3,2,1,1,2,2,1,2,2,1,2,1,2,2,5,2,4,1,1,1,4,1,1,0,3,1,2,3,1,2,2,1,2,1,1,1,1,2,2,230,588,22,43
1,230,589,1,9,4,7,5,2,9,2,2,1,2,1,0,2,5,6,4,5,0,5,3,2,1,2,1,1,1,1,4,2,2,5,0,2,1,2,2,2,2,2,2,2,2,2,2,2,1,5,4,1,1,2,0,2,1,2,1,1,1,3,2,4,2,0,0,0,0,0,2,1,2,230,589,22,48
1,230,590,2,6,4,3,2,3,5,2,4,2,1,1,2,2,2,2,2,2,1,2,2,1,2,1,0,1,1,2,4,1,2,1,1,1,1,2,2,2,1,2,2,1,1,2,2,2,5,2,2,1,2,1,4,2,1,1,3,3,1,3,2,2,2,1,1,3,3,1,3,0,2,230,590,1,63
