CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7A.,Q.7A..1,Q.7A..2,Q.7A..3,Q.7A..4,Q.7A..5,Q.7A..6,Q.7A..7,Q.7A..8,Q.7A..9,Q.7A..10,Q.7A..11,Q.7A..12,Q.7A..13,Q.7A..14,Q.7A..15,Q.7A..16,Q.7A..17,Q.7A..18,Q.7A..19,Q.7A..20,Q.7A..21,Q.7A..22,Q.7B.,Q.7B..1,Q.7B..2,Q.7B..3,Q.7B..4,Q.7B..5,Q.7B..6,Q.7B..7,Q.7B..8,Q.7B..9,Q.7B..10,Q.7B..11,Q.7B..12,Q.7B..13,Q.7B..14,Q.7B..15,Q.7B..16,Q.7B..17,Q.7B..18,Q.7B..19,Q.7B..20,Q.7B..21,Q.7B..22,Q.7C.,Q.7C..1,Q.7C..2,Q.7C..3,Q.7C..4,Q.7C..5,Q.7C..6,Q.7C..7,Q.7C..8,Q.7C..9,Q.8A.,Q.8B.,Q.8C.,Q.9A.,Q.9A..1,Q.9A..2,Q.9A..3,Q.9A..4,CARD..1,DECK..1,BALLOT..1,NA.1,Q.9B.,Q.9B..1,Q.9B..2,Q.9B..3,Q.9B..4,Q.9B..5,Q.9B..6,Q.9C.,Q.9C..1,Q.9C..2,Q.9C..3,Q.10.,Q.11A.,Q.11A..1,Q.11A..2,Q.11A..3,Q.11A..4,Q.11A..5,Q.11A..6,Q.11A..7,Q.11A..8,Q.11A..9,Q.11B.,Q.11B..1,Q.11B..2,Q.11B..3,Q.11B..4,Q.11B..5,Q.11B..6,Q.11B..7,Q.11B..8,Q.11B..9,Q.11D.,Q.12A.,Q.12A..1,Q.12A..2,Q.12A..3,Q.12A..4,Q.12A..5,Q.12A..6,Q.12A..7,Q.12A..8,Q.12A..9,Q.12A..10,Q.12A..11,Q.12B.,Q.12B..1,Q.12B..2,Q.12B..3,Q.12B..4,Q.12B..5,Q.12B..6,Q.12B..7,Q.12B..8,Q.12B..9,Q.12B..10,Q.12B..11,Q.13A.,Q.13B.,Q.14.,Q.15A.,Q.15B.,Q.15B..1,Q.15B..2,Q.15B..3,Q.15B..4,Q.15B..5,Q.15B..6,Q.15B..7,Q.15B..8,CARD..2,DECK..2,BALLOT..2,NA.2,Q.16.,Q.17.,Q.18A.,Q.19A.,Q.19B.,Q.19C.,Q.20A.,Q.20B.,Q.21A.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26A.,Q.26B.,V.27.
1,160,146,2,1,10,7,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,3,1,1,1,1,1,2,160,146,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,3,160,146,2,1,2,1,1,4,2,3,0,1,1,1,0,4,1,2,876
1,160,147,2,2,10,7,4,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,5,3,2,1,1,1,1,2,160,147,2,2,3,2,1,1,1,1,2,1,3,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,3,160,147,2,1,3,2,2,4,1,2,2,1,3,1,0,4,1,1,846
1,160,148,2,1,10,7,4,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,2,2,2,1,1,2,160,148,2,2,1,1,3,1,1,3,2,3,2,3,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,3,160,148,2,1,3,2,3,4,1,2,2,1,4,1,1,4,1,1,888
1,160,149,2,2,10,7,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,0,0,0,0,2,160,149,2,2,0,0,0,0,0,0,2,0,0,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,1,3,160,149,2,0,3,0,0,4,2,2,2,1,3,2,0,1,1,1,727
1,160,150,2,2,10,7,4,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,1,1,1,1,1,2,160,150,2,1,1,0,3,1,1,0,1,3,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,3,160,150,2,1,2,0,1,4,4,3,0,1,4,1,0,1,1,1,887
1,160,151,2,1,10,7,4,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,3,2,2,1,1,3,2,160,151,2,1,1,3,1,1,1,1,1,3,3,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,2,1,3,160,151,2,1,3,0,1,4,3,2,1,1,4,1,0,0,0,0,873
1,160,152,2,3,10,0,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,1,2,1,1,2,160,152,2,2,1,1,3,1,1,1,2,1,3,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,3,1,2,1,2,2,2,2,2,2,3,160,152,2,1,3,2,1,4,5,1,2,1,3,1,1,4,1,1,739
1,160,153,2,1,10,7,1,2,2,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,2,160,153,2,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,3,160,153,2,1,3,2,1,4,1,1,2,1,3,2,0,0,0,0,722
1,160,154,2,1,10,7,1,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,0,0,0,3,1,3,1,1,2,160,154,2,3,1,1,1,1,1,1,2,1,3,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,2,2,2,2,2,2,2,2,1,3,160,154,2,1,4,3,4,4,6,1,3,3,4,1,1,4,1,1,725
1,160,155,2,0,15,0,0,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,2,1,1,1,2,160,155,2,2,1,2,3,1,1,1,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,3,160,155,2,1,3,3,1,4,4,1,1,1,4,1,1,4,1,1,517
1,160,156,2,3,11,7,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,1,1,1,2,2,160,156,2,1,1,1,1,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,3,160,156,2,1,3,3,1,4,1,1,1,1,3,1,0,0,0,0,717
1,160,157,2,3,11,7,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,1,2,1,1,2,160,157,2,2,1,1,0,0,1,1,2,2,0,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,3,160,157,2,1,3,2,2,4,1,2,2,1,2,1,1,4,1,1,719
1,160,158,2,2,13,7,4,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,2,2,1,1,3,1,2,160,158,2,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,3,160,158,2,1,3,3,2,4,2,3,0,1,4,1,0,4,1,1,644
1,160,159,2,4,13,7,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,3,3,3,1,1,1,1,1,2,160,159,2,1,1,1,3,1,1,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,160,159,2,1,3,1,2,4,3,3,0,0,4,2,0,4,1,1,645
1,160,160,2,3,14,5,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,2,1,3,1,1,2,160,160,2,2,1,1,2,1,1,1,2,1,3,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,3,160,160,2,1,3,3,1,4,7,2,2,1,4,1,0,4,1,1,809
1,160,161,2,3,14,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,3,3,2,1,1,1,3,2,160,161,2,2,1,1,2,2,0,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,3,160,161,2,1,3,2,2,4,1,1,2,1,4,1,0,2,1,1,807
1,160,162,2,3,1,7,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,5,4,1,1,1,3,1,2,160,162,2,1,1,1,1,1,1,1,1,1,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,3,160,162,2,1,3,2,3,4,1,3,0,3,3,1,0,0,0,0,696
1,160,163,2,1,1,7,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,4,4,1,2,3,3,1,2,160,163,2,1,1,1,1,1,1,3,1,1,3,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,1,2,2,2,2,2,2,2,2,1,3,160,163,2,0,3,2,3,4,1,2,3,3,3,2,1,4,1,1,680
1,160,164,2,4,1,7,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,4,2,2,3,1,1,2,160,164,2,2,1,1,1,1,1,1,2,2,3,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,160,164,2,1,3,3,2,4,10,3,0,1,4,1,0,4,1,1,686
1,160,165,2,1,1,7,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,5,3,2,1,2,1,1,2,160,165,2,2,1,2,1,1,1,1,2,3,3,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,3,160,165,2,1,4,2,2,4,9,2,2,3,4,2,1,4,1,1,528
1,160,166,2,3,1,7,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,2,2,1,1,3,2,160,166,2,2,1,1,3,3,1,1,2,2,3,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,3,160,166,2,1,3,2,2,4,4,1,2,1,4,1,0,3,1,1,540
1,160,167,2,3,1,7,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,5,5,1,1,1,2,1,2,160,167,2,1,1,1,1,1,1,1,1,1,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,3,160,167,2,1,3,2,1,4,7,1,2,1,4,1,0,4,1,1,690
1,160,168,2,1,1,7,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,5,3,2,1,3,3,1,2,160,168,2,2,2,1,1,1,1,1,2,3,0,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1,2,2,2,2,2,2,2,2,1,3,160,168,2,1,3,3,1,4,1,3,0,1,4,1,1,1,2,1,659
1,160,169,2,2,1,7,4,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,1,1,1,1,2,160,169,2,2,1,1,3,1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,3,160,169,2,1,4,2,1,4,10,1,2,1,4,1,0,0,0,0,856
1,160,170,2,3,1,7,5,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,5,3,3,1,2,1,1,2,160,170,2,3,1,1,1,2,1,1,3,2,3,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,2,1,3,160,170,2,1,3,2,1,4,4,1,2,1,4,1,1,4,1,1,524
1,160,171,2,4,2,6,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,1,1,0,1,1,2,160,171,2,1,3,3,3,1,1,1,1,3,3,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,3,160,171,2,1,3,3,3,4,2,1,3,1,4,2,0,2,1,1,606
1,160,172,2,4,2,6,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,1,0,1,1,1,1,1,2,160,172,2,1,2,1,2,1,1,1,1,3,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,3,160,172,2,1,3,2,2,4,3,1,2,3,4,2,0,0,0,0,801
1,160,173,2,4,2,6,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,1,1,1,1,2,160,173,2,2,1,1,1,1,1,1,2,1,3,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,3,160,173,2,3,3,2,2,4,2,1,2,1,3,1,1,3,1,1,613
1,160,174,2,3,2,6,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,1,2,1,1,2,160,174,2,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,3,160,174,2,1,3,2,3,4,4,1,2,1,4,1,1,0,0,0,609
1,160,175,2,1,2,6,3,4,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,1,3,1,1,1,1,1,2,160,175,2,1,1,0,0,0,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,2,2,2,2,2,2,2,2,1,3,160,175,2,0,3,0,2,4,9,1,2,3,4,1,1,1,1,1,800
1,160,176,2,1,3,7,3,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,5,3,2,0,2,2,2,2,160,176,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,3,160,176,2,1,3,3,1,4,4,0,0,0,0,0,0,2,1,1,619
1,160,177,2,2,3,7,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,3,1,5,1,1,2,2,2,2,160,177,2,1,1,1,2,2,1,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,160,177,2,2,3,2,1,4,0,1,2,1,4,1,0,1,1,1,641
1,160,178,2,1,3,7,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,1,1,1,1,1,0,2,160,178,2,1,0,0,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,0,2,2,2,2,2,2,2,2,1,3,160,178,2,0,3,0,2,4,2,1,2,1,3,1,0,1,1,1,636
1,160,179,2,6,3,7,4,3,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,1,1,1,1,1,2,160,179,2,1,2,2,3,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,3,160,179,2,1,3,3,2,4,9,1,2,1,4,2,1,4,1,1,879
1,160,180,2,4,3,7,4,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,3,1,1,1,1,1,2,160,180,2,1,1,1,1,1,3,1,1,1,3,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,3,160,180,2,1,3,2,2,4,3,1,2,1,4,1,1,4,1,1,508
1,160,181,2,1,3,7,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,1,1,1,1,1,1,2,160,181,2,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,3,160,181,2,1,3,2,2,4,1,1,2,1,4,1,0,4,1,1,665
1,160,182,2,3,3,7,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,5,3,2,1,3,2,1,2,160,182,2,2,1,1,1,1,1,1,2,1,3,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,3,160,182,2,1,3,3,1,4,4,1,2,1,4,1,1,4,2,1,667
