CARD.,DECK.,BALLOT.,Q.1A.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.9.,Q.10A.,Q.10B.,Q.11.,Q.13.,Q.14A.,Q.15B.,Q.16.,Q.17A.,Q.18A.,Q.18C.,Q.19.,Q.20A.,Q.20B.,Q.20B..1,Q.20B..2,Q.21.,Q.22A.,Q.23.,Q.24.,Q.25A.,Q.26A.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32A.,Q.33A.,Q.33B.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39A.,Q.39C.,Q.40.,Q.40A.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45A.,Q.45B.,Q.45C.,Q.45D.,Q.45E.,Q.45F.,Q.45G.,Q.45H.,Q.45I.,Q.45J.,Q.45K.,Q.46.,V.47.
1,4,778,1,6,4,30,4,4,3,4,1,1,3,1,3,1,3,1,9,9,3,1,4,4,4,2,2,1,3,8,1,2,1,1,1,1,1,2,1,2,2,2,1,2,2,99,4,1,2,1,11,2,1,3,3,3,1,1,3,3,3,1,2,4,9
1,4,779,1,6,4,32,4,4,3,3,1,1,1,2,3,1,4,1,9,9,9,1,9,9,9,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,3,1,1,4,1,99,4,1,4,3,1,4,3,1,1,1,3,3,3,2,3,3,3,3,9
1,4,780,4,6,1,13,2,4,3,2,1,1,1,1,1,9,2,1,9,9,2,1,9,9,9,1,0,1,1,3,1,2,2,2,2,2,1,2,1,2,1,2,1,3,2,99,2,1,2,1,10,0,3,1,1,1,1,3,3,2,1,2,3,1,9
1,4,781,4,6,1,47,4,4,3,2,2,1,10,1,1,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,2,2,2,2,2,1,2,1,2,1,4,6,3,4,3,2,1,2,1,10,0,2,1,1,1,3,2,2,2,1,2,2,1,9
1,4,782,2,6,3,13,3,4,3,2,1,1,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,2,4,2,1,3,1,2,1,2,3,1,1,4,1,99,2,1,1,1,10,4,3,1,1,1,1,2,3,2,1,2,2,1,9
1,4,783,2,6,3,13,1,4,3,2,2,0,2,1,3,1,5,1,5,1,1,8,2,9,9,2,2,1,1,5,1,2,2,2,2,2,7,3,1,2,3,5,1,5,2,99,1,1,2,1,2,3,2,1,2,1,1,2,2,2,1,2,2,1,9
1,4,784,0,6,2,13,4,2,3,2,1,1,6,2,3,1,9,1,2,1,4,1,9,9,9,1,2,1,1,1,1,2,4,2,2,2,1,2,1,2,3,1,1,3,2,99,1,1,2,1,10,3,2,1,1,1,1,2,1,2,1,3,2,1,9
1,4,785,2,6,4,32,3,2,3,3,1,1,10,1,2,1,3,1,5,1,9,1,9,9,9,0,2,1,1,1,1,2,4,2,1,1,1,2,1,2,3,1,1,3,1,99,3,1,2,3,10,4,2,3,0,1,3,2,3,2,3,3,1,1,9
1,4,786,3,6,4,32,4,2,3,3,2,2,1,1,1,9,2,1,9,9,1,1,9,9,9,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,1,2,1,4,4,3,3,1,4,4,12,4,2,2,1,1,1,3,1,3,2,3,3,2,9
1,4,787,1,6,2,35,1,3,3,3,2,2,1,1,1,4,4,9,9,9,9,1,9,9,9,2,2,1,1,1,1,2,4,2,2,2,1,2,1,2,1,1,1,3,2,99,1,1,2,1,1,3,3,3,3,3,3,3,3,3,3,3,2,1,9
1,4,788,2,6,2,17,1,3,3,2,1,1,10,4,1,9,4,9,9,9,9,8,9,9,9,0,3,1,1,5,1,4,4,4,1,4,1,3,1,2,1,1,1,4,1,99,3,1,2,1,10,4,1,1,1,3,3,2,3,3,3,1,3,1,9
1,4,789,1,6,4,22,4,3,3,1,1,1,4,1,3,1,2,1,9,9,1,7,9,2,9,2,1,2,3,1,1,2,4,2,2,2,1,3,1,2,1,2,1,2,2,99,1,1,2,1,10,3,1,2,1,2,1,1,1,1,2,1,2,1,9
1,4,790,2,6,1,13,1,3,3,3,3,2,5,4,2,4,3,9,5,9,1,9,9,9,9,1,2,2,3,2,1,1,2,1,1,1,1,4,1,3,2,1,5,2,2,99,4,1,3,2,1,2,3,2,2,2,3,1,1,1,3,1,1,4,9
1,4,791,2,5,4,30,2,3,3,2,1,1,1,1,2,1,2,1,9,9,9,1,9,9,9,0,0,1,1,1,1,2,2,2,2,2,1,1,1,2,1,4,1,4,2,99,1,1,2,1,1,3,2,1,1,1,1,2,2,2,1,3,2,4,9
1,4,792,5,4,4,22,3,4,3,2,1,1,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,2,1,2,2,2,1,2,1,2,1,1,1,3,2,99,3,1,2,3,5,2,3,3,3,1,1,3,3,2,3,3,3,4,9
1,4,793,2,4,4,22,1,4,3,2,1,1,2,1,9,9,9,10,9,9,9,9,9,9,9,0,0,1,3,1,1,3,2,3,2,2,1,2,1,2,3,1,1,3,2,99,2,1,2,1,1,1,2,2,1,3,1,1,3,3,1,2,1,1,9
1,4,794,2,4,4,30,4,4,3,5,2,2,1,1,1,9,2,1,9,9,1,1,9,9,9,2,2,2,3,1,1,1,2,1,2,2,5,2,1,2,1,1,1,4,4,10,2,1,2,1,12,4,2,3,2,3,1,2,2,2,3,1,1,3,9
1,4,795,2,3,4,46,4,6,10,4,3,2,11,1,2,1,3,1,2,1,1,4,4,4,4,1,1,1,3,8,1,2,2,1,1,1,0,4,1,2,3,2,1,3,2,99,2,1,2,1,10,3,2,2,1,1,1,1,1,2,3,2,3,1,11
1,4,796,4,3,3,5,4,6,10,2,3,2,3,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,5,1,2,2,2,2,2,2,2,1,2,1,3,1,5,5,99,6,1,4,4,2,0,3,1,1,1,1,3,2,2,3,0,2,1,11
1,4,797,4,3,3,10,1,6,10,1,3,2,1,1,2,1,2,1,4,1,1,8,9,9,9,2,2,1,1,3,1,2,4,3,2,2,1,2,1,2,1,2,1,3,4,3,3,1,2,3,2,2,3,1,1,1,3,3,2,2,3,2,3,1,11
1,4,798,3,3,3,27,1,6,10,1,1,1,1,1,2,1,3,1,2,1,9,1,9,9,9,2,2,1,1,1,1,2,3,2,2,2,1,1,1,2,1,2,1,3,2,99,1,1,2,1,10,3,1,1,1,1,1,1,2,2,1,2,2,1,11
1,4,799,2,3,3,14,1,6,10,2,3,2,10,9,1,9,9,10,9,9,9,9,9,9,9,0,0,2,3,1,1,2,4,2,2,2,2,2,1,2,1,1,1,3,4,1,1,1,2,1,10,3,2,1,3,1,2,1,3,2,3,3,2,4,11
1,4,800,4,3,3,10,3,6,10,2,3,2,1,1,2,1,4,1,9,9,9,1,9,9,9,2,2,2,1,1,1,2,1,2,2,2,1,1,1,2,1,1,1,3,5,99,1,1,2,1,10,3,2,1,1,1,1,2,2,2,1,2,2,2,11
1,4,801,4,3,3,15,1,6,10,2,1,1,3,2,3,1,4,4,9,9,9,1,9,9,9,1,0,1,1,4,1,3,2,1,1,1,5,2,1,2,2,1,1,4,2,99,2,1,1,2,1,4,2,2,2,1,2,2,1,2,1,1,2,2,11
1,4,802,4,3,3,38,3,6,10,2,2,2,1,2,3,3,4,1,9,9,9,1,9,9,9,2,2,2,3,4,1,2,2,3,1,1,1,3,1,2,2,1,1,3,2,99,4,1,3,2,2,2,2,2,3,3,2,1,1,2,3,3,3,3,11
1,4,803,3,3,3,49,4,6,10,1,1,1,5,1,2,1,4,1,9,9,9,1,9,9,9,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,3,2,99,2,1,2,1,12,4,3,1,1,3,1,3,3,2,3,2,2,1,11
1,4,804,5,3,3,46,1,6,10,1,1,0,1,1,1,1,4,1,9,1,9,1,9,9,9,2,2,1,1,1,1,2,4,2,2,2,1,1,1,1,3,1,1,3,2,99,1,1,2,1,1,3,3,1,1,1,1,2,2,2,1,2,2,1,11
1,4,805,3,3,3,49,1,6,10,2,1,1,1,1,1,9,9,10,9,9,9,9,9,9,9,0,0,1,1,5,1,1,2,1,2,2,1,2,1,4,3,5,1,4,2,99,2,1,2,1,2,3,3,3,1,3,1,3,1,3,3,2,2,4,11
1,4,806,4,3,3,36,3,6,10,2,4,0,2,1,2,1,4,1,9,9,9,9,9,9,9,0,0,2,3,6,1,2,2,1,1,1,1,3,1,3,2,1,6,2,2,99,2,1,3,2,3,2,2,2,2,1,1,1,1,2,2,1,3,1,11
1,4,807,2,3,4,5,4,6,10,2,2,2,1,1,1,1,2,1,9,9,2,7,9,9,3,2,2,1,1,1,1,2,2,2,3,2,1,1,1,2,3,3,1,3,2,99,1,1,4,3,1,3,2,3,3,1,1,3,1,2,1,2,3,1,11
1,4,808,2,3,4,11,4,6,10,2,2,2,4,2,1,9,4,10,9,9,9,9,9,9,9,0,0,1,1,1,1,2,2,2,1,1,1,2,1,2,3,1,1,3,1,99,2,1,2,3,1,3,2,2,2,1,1,1,1,2,1,2,3,1,11
1,4,809,4,3,4,10,4,6,10,2,3,2,1,1,0,1,2,5,9,1,2,1,9,9,9,2,2,1,1,5,1,3,2,3,2,2,1,1,1,2,1,3,1,3,1,99,2,1,2,1,3,4,3,1,1,1,1,3,1,2,2,2,2,1,11
1,4,810,1,3,4,32,4,5,4,2,1,2,1,1,1,9,1,1,9,9,1,1,9,9,9,2,2,2,1,3,1,1,2,2,2,2,1,2,1,2,2,1,1,2,4,1,3,1,2,3,1,2,1,1,1,1,2,3,1,2,1,1,1,3,8
1,4,811,1,3,4,35,3,5,4,2,2,2,1,1,3,1,4,1,9,9,9,1,9,9,9,2,2,1,1,1,1,3,2,3,3,2,1,1,1,2,3,1,1,4,1,99,3,1,2,3,10,4,2,3,3,1,1,2,2,2,1,2,2,1,8
1,4,812,2,3,4,21,4,5,4,2,1,1,2,3,2,1,4,5,9,9,9,1,9,9,9,1,2,1,1,1,1,2,4,2,1,1,1,2,1,2,1,1,1,3,1,99,2,1,2,3,2,4,1,1,1,1,3,3,3,2,1,3,3,1,8
1,4,813,1,3,4,49,4,5,5,1,1,1,2,1,2,1,5,1,3,1,9,1,9,9,9,2,2,1,1,0,1,2,1,2,2,2,1,2,1,2,1,1,1,4,3,7,4,1,3,2,2,2,1,2,1,1,3,3,1,2,2,3,1,3,4
1,4,814,3,3,4,35,4,5,5,2,1,1,3,1,2,1,4,1,9,9,1,3,9,3,9,1,1,1,1,3,1,2,2,1,1,2,1,2,1,2,2,1,1,1,2,99,1,1,2,2,1,1,1,3,1,1,3,1,1,2,2,3,2,2,4
1,4,815,1,3,4,38,3,5,5,3,2,2,3,1,3,1,4,1,5,1,9,1,9,9,9,0,1,1,1,3,1,2,2,3,3,3,1,2,1,2,3,1,3,3,4,10,2,1,2,1,5,3,1,1,3,1,1,3,1,2,1,3,3,1,8
1,4,816,4,4,2,32,4,6,2,2,2,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,3,1,2,4,1,2,2,2,2,2,1,2,1,2,3,1,2,4,3,7,3,1,2,3,12,4,3,3,3,1,1,1,2,3,1,3,1,3,8
1,4,817,1,4,4,38,2,6,4,2,1,1,12,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,2,4,1,2,2,1,1,1,2,2,1,1,3,2,99,3,1,2,1,12,2,2,3,1,1,1,2,1,2,1,3,2,2,8
1,4,818,1,3,5,46,3,5,10,6,1,1,12,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,2,4,3,3,3,7,1,1,1,1,1,1,1,1,99,1,1,2,1,1,4,2,1,1,1,1,3,3,2,1,2,2,1,4
1,4,819,1,3,5,54,4,5,10,6,1,0,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,3,1,1,2,4,1,1,1,1,1,1,1,1,1,1,5,4,11,6,1,4,4,12,0,3,1,3,1,1,3,3,2,1,3,3,1,4
1,4,820,1,3,5,32,1,5,10,3,2,2,10,9,9,9,9,10,9,9,9,9,9,9,9,2,3,1,3,1,1,2,4,2,2,2,1,3,1,1,3,1,1,4,1,99,3,1,2,3,10,4,3,1,3,1,3,3,3,3,3,3,3,1,4
1,4,821,2,4,4,13,4,6,4,2,3,2,1,1,1,9,2,1,9,1,1,1,9,9,9,2,2,1,1,3,1,2,2,2,2,1,2,2,1,3,2,2,1,2,1,99,2,1,2,2,4,4,2,2,1,1,1,2,1,2,1,2,2,1,8
1,4,822,2,3,4,35,1,6,10,5,2,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,5,1,3,3,1,1,1,1,2,1,2,1,1,1,4,4,1,1,1,2,1,10,3,2,1,1,1,1,2,2,2,1,2,3,2,4
1,4,823,2,3,4,35,1,6,10,1,1,1,3,1,1,9,4,10,9,9,9,1,9,9,9,1,2,2,2,1,1,2,2,2,3,1,1,2,1,3,2,1,1,2,4,7,3,1,3,2,1,4,1,2,1,2,1,3,1,3,2,1,1,1,4
1,4,824,4,3,2,30,5,7,4,1,1,1,11,1,2,1,5,1,9,9,1,1,9,9,9,0,2,1,1,3,1,3,2,2,2,2,1,1,1,1,3,0,1,1,4,3,1,1,2,3,10,4,2,1,3,1,1,2,2,2,1,2,2,1,8
1,4,825,5,3,2,32,4,7,4,1,1,2,3,1,2,3,4,1,9,9,9,1,9,9,9,1,1,1,1,3,1,2,2,2,1,2,3,1,1,2,1,1,1,3,1,99,4,1,2,1,2,2,2,1,1,1,1,2,1,2,2,2,1,3,8
1,4,826,6,3,2,13,4,7,4,2,2,2,1,2,9,9,9,10,9,9,9,9,9,9,9,0,0,1,3,1,1,3,4,2,2,2,1,3,1,3,2,1,3,2,2,7,5,1,3,2,12,2,1,2,1,1,1,3,1,3,3,3,1,3,8
1,4,827,6,3,2,5,4,7,4,1,2,2,1,1,2,2,4,1,9,9,9,1,9,9,9,2,2,1,3,4,1,2,2,2,2,2,6,3,1,2,3,1,1,2,2,99,3,1,2,1,10,3,1,2,1,1,1,2,1,2,2,3,1,3,8
1,4,828,4,3,2,15,4,7,4,2,2,2,3,1,3,1,4,1,9,9,9,1,9,9,9,0,0,1,1,5,1,2,2,2,2,2,1,2,1,2,2,1,3,3,2,99,3,1,2,1,10,4,2,3,1,1,1,2,1,2,3,1,1,1,8
1,4,829,4,3,2,42,4,7,4,1,1,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,2,3,1,1,3,2,2,1,2,3,2,1,3,2,1,3,2,3,7,4,1,3,2,2,2,1,2,1,1,1,1,1,2,2,1,1,1,8
1,4,830,3,3,2,35,4,7,4,1,1,1,4,1,2,1,4,1,9,9,9,1,9,9,9,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,3,2,99,1,1,2,1,10,3,3,1,1,1,1,3,2,2,1,2,2,1,8
1,4,831,4,3,2,35,4,6,8,2,1,1,1,1,1,9,2,1,9,9,1,1,9,9,9,2,2,1,2,5,1,2,2,2,1,2,1,2,1,3,2,2,1,2,4,7,3,1,3,2,1,4,2,2,2,3,1,3,1,2,1,1,3,3,8
1,4,832,5,3,4,38,3,8,5,1,3,2,10,9,1,9,9,10,9,9,9,9,9,9,9,0,3,1,2,1,1,3,2,2,4,4,2,2,1,2,1,1,1,4,1,99,2,1,2,1,1,4,2,1,3,1,1,2,2,2,2,2,1,4,8
1,4,833,1,3,1,46,1,6,10,2,1,1,10,1,1,1,5,1,2,1,1,1,9,9,9,2,2,1,1,5,1,3,2,2,2,2,1,1,1,1,1,3,1,1,1,99,1,1,2,1,2,1,3,1,1,1,1,3,1,2,3,2,2,1,4
1,4,834,5,3,2,38,4,6,8,1,1,1,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,3,1,1,3,3,3,2,2,1,2,1,2,2,1,1,3,2,99,2,1,2,2,10,3,3,3,1,1,1,2,3,2,3,3,2,2,8
1,4,835,6,3,2,17,1,6,4,1,1,1,11,1,1,3,5,10,9,9,9,8,9,9,9,2,1,1,1,4,1,2,2,1,2,2,1,3,1,3,1,4,1,1,2,99,1,1,2,1,10,1,2,3,1,1,3,1,2,2,3,2,2,1,8
1,4,836,4,3,2,38,3,6,4,1,2,2,1,1,3,3,4,1,9,9,9,1,9,9,9,2,2,2,1,1,1,2,2,1,1,1,1,2,1,3,2,1,1,3,2,99,2,1,2,2,10,3,2,2,3,1,1,2,3,2,3,2,1,3,8
1,4,837,2,3,2,32,4,6,4,1,1,1,3,1,2,1,9,1,9,9,9,1,9,9,9,2,2,1,1,1,5,3,2,2,2,1,1,1,1,2,1,1,1,3,2,99,1,1,2,1,1,3,2,1,1,1,1,2,2,2,1,1,2,1,8
1,4,838,4,3,2,30,4,6,4,2,2,2,1,1,1,9,2,1,9,9,1,1,9,9,9,2,2,1,3,5,1,2,4,2,2,2,1,2,1,2,1,3,1,2,1,99,2,1,2,1,12,3,3,1,1,3,1,3,2,2,2,3,2,1,8
1,4,839,4,3,2,49,4,6,4,4,1,1,2,1,3,3,3,4,4,1,9,1,9,9,9,2,2,1,1,1,1,2,3,3,3,2,1,2,1,2,2,2,1,3,2,99,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,1,8
1,4,840,3,5,4,32,4,6,4,1,1,1,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,3,2,3,3,2,1,1,1,2,3,1,1,4,1,99,4,1,2,2,3,4,2,2,1,1,1,2,1,2,2,2,3,2,8
1,4,841,4,5,4,33,1,6,5,2,1,1,5,1,1,9,2,1,9,9,1,1,9,9,9,0,2,1,1,5,2,2,2,1,2,2,1,3,1,2,2,2,1,3,2,9,2,1,2,1,2,2,2,2,1,1,1,1,1,3,1,3,1,2,8
1,4,842,1,5,4,25,4,6,8,2,3,2,4,2,3,9,4,4,1,1,3,1,9,9,9,1,2,1,2,3,1,2,2,1,2,1,1,2,1,2,2,1,1,2,1,99,3,1,2,2,1,4,1,2,1,1,1,2,1,3,3,3,3,3,8
1,4,843,1,5,4,15,3,6,4,2,2,2,1,1,2,4,4,1,9,9,9,1,9,9,9,2,2,1,1,1,1,2,2,1,1,2,1,2,1,2,2,1,1,4,2,99,2,1,2,2,1,3,1,2,1,1,3,3,1,2,3,1,1,3,8
1,4,844,1,5,4,17,1,6,4,4,1,1,1,1,4,1,4,1,9,1,9,1,9,9,9,2,0,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,1,4,1,99,2,1,2,2,10,0,3,2,1,3,3,3,3,2,3,3,3,2,8
1,4,845,1,5,4,25,3,6,4,1,3,2,4,2,3,1,4,1,9,9,9,1,9,9,9,2,2,1,1,1,4,1,4,1,1,1,1,1,1,2,1,1,1,3,1,99,2,1,2,1,1,3,2,1,1,1,3,2,3,2,1,2,1,4,8
1,4,846,4,5,4,32,4,6,4,1,1,1,2,1,3,1,9,1,9,9,9,9,9,9,9,0,2,1,1,1,1,2,2,2,3,2,1,2,1,2,1,1,1,3,2,99,2,1,2,1,10,3,3,1,3,1,1,3,3,2,2,1,1,1,8
1,4,847,3,5,4,32,4,6,4,2,1,1,1,1,2,1,2,1,9,9,1,1,9,9,9,2,2,1,1,1,1,3,4,2,4,4,1,2,1,2,1,2,1,4,1,99,3,1,2,1,10,4,3,1,1,1,3,3,1,3,2,2,3,1,8
1,4,848,4,5,4,38,2,6,4,2,1,1,10,9,1,9,9,10,9,9,9,9,9,9,9,0,0,1,1,1,1,2,2,2,1,2,1,2,1,2,3,1,1,3,1,99,3,1,4,3,1,4,3,1,2,1,2,2,1,2,1,2,3,3,8
1,4,849,4,5,4,39,4,6,4,2,1,1,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,2,3,5,0,2,2,2,1,1,5,3,1,3,3,1,1,4,4,8,2,1,2,1,3,4,1,2,3,1,3,1,1,2,3,3,2,3,8
1,4,850,1,5,4,48,4,5,4,1,1,1,1,1,3,9,4,1,9,9,9,1,9,9,9,2,2,1,1,1,1,3,3,3,3,3,1,1,1,2,1,1,1,3,1,99,1,1,2,3,1,3,2,1,1,1,2,2,1,2,1,2,2,1,8
1,4,851,1,5,4,13,4,5,4,5,3,1,1,2,3,9,4,1,9,9,9,9,9,9,9,2,2,1,1,1,1,2,2,2,2,2,1,4,1,2,1,1,1,2,2,99,2,1,2,1,10,3,1,1,1,1,2,1,1,2,2,2,2,3,8
1,4,852,1,5,4,23,3,5,4,2,1,1,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,1,3,1,3,2,3,1,1,1,1,1,2,1,1,1,2,2,10,4,1,2,1,10,3,1,2,1,1,2,2,3,2,1,2,1,3,8
1,4,853,1,5,4,7,4,5,4,6,3,2,3,1,2,3,3,10,2,1,9,9,9,9,9,0,0,2,3,4,1,2,4,4,4,4,7,3,1,4,4,1,1,2,2,99,2,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,8
1,4,854,5,5,4,38,4,5,4,2,3,2,2,1,1,9,2,10,1,2,2,4,1,9,2,1,1,2,2,3,2,1,2,2,2,2,2,3,1,3,2,2,3,2,2,99,2,1,2,1,2,2,3,2,1,1,3,3,1,3,3,3,1,2,8
1,4,855,2,6,4,43,4,7,7,2,2,0,1,1,1,9,2,9,9,9,1,8,9,9,9,2,2,3,3,1,1,3,4,4,4,4,1,3,1,4,3,2,1,4,1,99,6,1,4,4,12,0,3,3,3,1,3,2,2,2,0,3,3,1,2
1,4,856,8,7,5,54,5,2,12,6,4,0,12,9,9,9,9,10,9,9,9,9,9,9,9,0,0,3,0,0,6,4,0,4,4,4,0,0,1,4,4,5,5,1,2,99,1,1,1,1,10,1,1,1,1,1,1,1,1,2,1,1,2,1,14
1,4,857,1,6,4,43,4,2,7,1,4,0,1,1,1,3,4,1,9,9,9,1,9,9,9,2,2,1,1,1,1,2,2,2,4,2,1,2,1,3,2,1,3,4,1,99,2,1,4,2,1,4,1,2,1,1,2,1,1,2,2,1,2,1,2
1,4,858,1,5,4,43,1,3,5,2,1,1,1,2,9,9,9,10,9,9,9,9,9,9,9,0,0,3,0,0,6,4,0,4,4,4,0,0,1,4,4,5,6,5,5,99,6,1,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,4,2
1,4,859,1,5,4,40,3,6,10,1,1,1,2,1,2,1,4,1,9,9,1,1,9,9,9,2,2,1,1,1,6,2,4,2,4,4,1,1,1,1,1,1,4,3,2,99,1,1,1,1,1,3,1,1,1,1,1,2,2,2,1,2,2,1,15
1,4,860,2,2,2,5,4,6,10,5,2,0,1,1,2,3,4,9,5,1,3,8,9,9,9,2,0,3,0,0,1,2,4,4,4,4,7,3,1,4,2,2,3,3,3,7,3,1,4,3,1,4,3,2,1,3,0,3,1,3,2,1,1,3,15
1,4,861,3,5,4,35,4,7,10,1,2,2,1,3,9,2,4,4,9,9,9,9,9,9,9,0,0,2,2,0,1,1,2,2,4,4,0,4,1,2,2,1,1,2,2,99,2,1,1,1,2,1,2,2,3,1,1,2,1,2,1,1,2,1,15
1,4,862,1,2,6,13,4,5,2,2,2,2,10,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,3,3,1,1,2,1,2,2,2,3,1,2,3,1,1,3,4,5,3,1,2,3,1,4,3,3,3,1,3,3,3,3,3,3,3,2,14
1,4,863,1,2,5,13,1,6,2,2,1,1,1,1,9,9,4,5,9,9,9,9,9,9,9,0,0,1,1,3,1,2,1,1,2,2,1,2,1,2,2,1,1,3,1,99,2,1,2,2,3,3,3,3,2,3,1,2,2,2,3,1,3,1,14
1,4,864,1,3,4,27,1,5,2,2,3,2,1,1,2,1,2,1,9,1,1,1,9,9,9,2,0,1,3,1,1,2,4,2,1,1,1,2,1,2,3,3,1,4,1,99,3,1,2,1,1,4,1,1,1,1,3,2,3,2,3,2,3,1,2
1,4,865,1,3,4,13,4,7,2,5,3,2,2,1,3,2,2,1,9,9,3,6,9,2,9,1,1,1,1,2,1,2,2,2,1,2,1,2,1,2,2,2,3,2,3,8,2,1,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,3,14
1,4,866,1,7,5,4,5,4,12,1,2,2,1,9,1,1,2,9,5,1,1,1,4,4,9,2,2,1,1,3,1,2,2,2,1,1,1,1,1,1,2,4,1,3,1,99,1,1,1,3,10,4,1,1,1,1,1,1,0,3,1,1,3,1,14
1,4,867,3,3,4,16,2,4,5,2,2,2,3,1,3,1,4,10,9,9,9,1,9,9,9,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,3,2,99,2,1,2,1,3,3,2,1,1,1,1,2,1,2,1,2,2,1,2
1,4,868,1,4,1,43,2,7,5,4,3,2,3,2,3,1,5,1,9,9,9,3,4,4,2,2,2,1,3,4,1,2,2,2,1,1,1,2,1,2,2,3,1,3,1,99,5,1,2,2,1,3,3,2,2,3,1,1,1,2,2,2,1,1,2
1,4,869,1,6,3,43,3,4,5,2,2,2,1,1,1,1,4,1,4,1,1,1,4,4,1,0,2,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,1,2,2,99,2,1,2,2,12,2,1,3,1,1,1,1,2,2,1,1,1,1,2
1,4,870,3,5,4,21,3,8,10,2,2,2,12,9,9,9,9,10,9,9,9,9,9,9,9,0,0,1,3,1,1,1,1,1,1,2,2,3,1,2,3,1,1,3,2,4,3,1,2,3,1,3,3,3,3,3,3,1,1,3,3,3,1,3,15
1,4,871,1,2,4,22,4,5,1,5,3,2,3,2,3,2,4,5,9,9,9,1,9,9,9,1,1,2,3,2,6,2,3,2,1,2,5,4,1,3,2,1,3,2,3,7,4,1,3,2,1,2,1,2,1,2,2,3,1,3,2,1,3,3,6
1,4,872,1,4,4,38,1,5,1,2,2,2,11,1,2,4,9,1,2,1,9,1,9,9,9,2,0,1,1,1,1,2,2,2,1,2,7,2,1,2,2,1,6,4,2,99,2,1,2,2,4,3,3,1,3,1,1,3,3,3,3,3,3,1,6
1,4,873,1,7,5,42,1,6,3,3,2,2,4,1,1,9,1,7,1,9,2,1,9,9,9,1,0,2,3,4,1,3,3,3,1,1,1,2,1,2,3,1,1,2,2,99,2,1,2,1,5,3,1,3,1,3,1,3,0,2,3,3,2,1,6
1,4,874,1,7,7,32,4,4,3,1,1,0,3,1,3,1,9,1,9,9,1,1,9,9,9,0,2,1,1,8,1,4,0,1,1,4,0,2,1,2,2,1,1,4,1,99,1,1,1,1,10,0,0,1,1,0,1,0,0,0,0,0,0,4,6
1,4,875,1,6,4,38,4,5,12,2,1,1,2,1,2,1,4,1,9,9,9,1,9,9,9,2,2,1,1,2,1,1,3,1,1,1,2,2,1,3,2,1,1,4,1,99,5,1,3,2,2,2,2,2,2,1,1,2,1,2,2,1,1,1,6
1,4,876,1,4,4,22,4,6,12,3,3,2,3,1,3,2,4,10,9,9,9,1,9,9,9,1,1,2,2,4,1,2,2,2,1,1,1,1,1,3,2,1,1,2,1,99,1,1,2,2,10,3,3,2,3,2,1,3,1,2,2,1,2,1,6
1,4,877,1,4,2,43,3,5,12,5,3,2,11,1,1,9,4,2,1,2,9,2,2,4,9,1,1,1,2,4,1,1,2,1,1,1,0,2,1,3,2,3,1,2,5,99,6,1,4,4,12,0,1,2,1,3,1,3,1,3,2,1,3,1,6
1,4,878,5,4,2,10,2,6,10,1,2,2,2,1,1,3,5,9,9,9,3,7,4,9,9,2,2,1,3,4,1,3,2,3,1,1,1,2,1,3,2,3,1,3,1,99,2,1,2,1,1,3,2,2,2,2,2,1,1,2,1,2,2,1,15
1,4,879,2,5,2,21,4,5,10,2,2,2,3,1,3,1,5,4,9,9,3,8,9,2,9,1,2,3,1,3,1,2,4,2,1,2,2,2,1,3,2,3,3,3,3,8,4,1,3,3,2,2,1,2,2,2,1,2,1,1,1,2,1,1,15
