CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51A.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56A.,Q.57A.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,CARD..1,DECK..1,BALLOT..1,,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72A.,Q.73A.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87.,Q.88.,Q.89.,Q.90.,Q.91.,Q.92.,Q.93.,Q.94.,Q.95.,Q.96.,Q.97.,Q.98.,Q.99.,Q.100.,V.102.,V.103.,V.104.,V.105.,V.106.,V.107.,V.108.,V.109.,V.110.,V.111.,V.112.,V.113.,V.114.,V.115.,V.116.,V.117.,V.118.,V.119.,V.120.
1,63,255,6,1,3,5,6,1,1,5,3,3,6,2,1,4,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,4,2,1,2,1,1,1,1,3,2,1,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,2,2,63,255,6,1,2,2,2,1,1,2,3,2,2,1,2,2,2,2,2,3,3,1,1,2,1,1,1,1,1,4,1,3,1,1,1,1,6,2,2,2,4,6,7,9,2,3,0,6,5,7,4,5,5,6,6,6,48,382
1,63,256,6,1,3,4,1,1,1,5,3,2,6,2,1,9,9,2,1,1,2,3,1,1,1,2,1,3,1,1,1,3,2,4,4,1,1,1,3,2,3,7,3,5,3,3,1,4,1,1,1,1,3,2,11,4,2,3,3,4,2,1,1,1,1,1,2,63,256,6,3,3,1,2,1,4,1,4,1,1,4,2,1,4,4,4,2,2,1,0,1,5,5,5,1,1,1,1,1,3,1,4,3,11,4,0,0,2,5,5,3,2,2,4,5,4,5,4,4,2,4,3,1,42,760
1,63,257,6,1,3,5,12,5,1,5,3,1,5,3,2,6,13,1,4,3,1,2,2,2,2,3,3,2,3,2,1,3,1,4,1,5,1,1,2,4,3,1,2,2,1,3,5,5,3,4,1,3,1,4,11,4,5,3,3,3,3,1,1,1,2,1,2,63,257,6,4,1,3,1,1,1,1,3,2,4,3,4,4,4,4,3,4,5,2,1,1,1,4,1,1,1,4,1,1,2,1,2,3,4,2,3,0,3,0,2,4,2,4,2,2,1,4,3,4,1,4,4,3,24,30
1,63,258,6,1,3,5,6,4,1,5,3,2,5,1,5,5,9,2,3,3,1,1,2,3,3,3,1,2,5,2,3,4,1,1,4,4,2,1,1,0,3,11,3,5,3,3,4,4,3,0,3,3,2,2,11,4,3,3,3,4,4,2,2,0,2,4,2,63,258,6,4,5,6,3,0,4,2,0,1,1,4,3,3,5,5,5,4,0,1,1,2,2,1,1,1,1,4,1,4,5,5,5,5,5,2,2,0,0,0,2,0,1,2,2,0,0,7,3,0,0,3,5,0,48,402
1,63,259,6,1,3,5,5,2,1,5,3,2,5,2,3,4,3,3,3,1,1,2,1,2,1,2,1,1,4,2,4,4,1,3,2,1,4,1,1,1,2,5,3,2,1,2,3,4,2,4,3,2,2,1,10,4,1,2,1,3,2,2,2,2,2,1,2,63,259,6,2,4,3,3,1,3,1,1,1,3,3,2,4,4,4,4,3,2,2,1,1,1,2,1,2,1,2,1,2,3,3,4,4,8,2,3,2,1,0,3,3,0,2,2,5,1,7,5,5,0,2,5,0,32,291
1,63,260,6,1,3,5,2,1,1,5,3,1,4,3,4,4,9,2,4,1,1,2,1,3,3,3,3,2,5,2,2,3,5,4,4,3,3,2,3,2,3,4,2,1,1,1,2,4,3,3,3,3,2,2,0,4,4,3,3,2,2,1,1,2,2,1,2,63,260,6,3,3,1,2,2,3,1,2,2,2,3,3,4,4,3,4,2,3,1,1,1,1,1,1,1,1,3,1,2,2,2,3,1,4,2,1,0,2,0,2,4,2,2,3,2,1,2,3,1,1,3,6,3,24,60
1,63,261,6,1,3,5,0,5,1,5,3,1,4,1,4,13,10,1,1,3,1,1,1,3,3,1,1,1,5,2,4,4,1,3,4,1,1,1,1,3,3,6,3,1,2,2,1,1,1,1,3,1,2,1,11,4,1,4,1,2,2,1,2,1,1,1,2,63,261,6,1,1,1,1,1,1,1,3,1,4,1,1,2,1,1,1,3,1,1,1,1,4,4,2,1,1,4,1,3,2,1,3,2,11,4,0,3,0,6,8,12,4,4,4,2,0,7,4,4,2,5,2,5,32,1061
1,63,262,6,2,3,5,2,5,1,5,3,1,4,1,3,5,0,3,4,1,2,2,3,2,2,3,3,2,2,2,5,3,3,3,4,1,2,3,4,11,0,11,0,5,3,3,3,3,3,5,1,4,3,2,1,4,5,4,4,4,4,3,1,3,3,2,2,63,262,6,1,1,6,2,1,1,1,4,3,4,3,4,4,1,2,1,1,1,1,1,1,1,1,4,1,1,4,1,4,5,5,5,5,0,4,1,1,2,1,2,11,3,3,0,3,3,0,2,4,3,3,5,0,24,250
1,63,263,6,1,3,1,0,0,1,5,3,3,4,3,5,0,2,0,0,0,0,0,3,0,3,3,0,0,3,2,3,3,3,1,3,3,4,4,1,1,0,0,0,0,2,3,4,2,3,1,1,1,3,1,11,4,6,0,0,0,4,3,3,3,3,4,2,63,263,6,0,0,0,0,0,4,0,0,3,4,5,5,1,1,0,0,4,0,0,4,5,5,5,5,4,4,4,4,4,5,5,5,5,0,4,3,2,1,3,7,6,1,4,0,0,1,4,1,1,1,1,3,1,45,380
1,63,264,6,1,3,5,2,5,1,5,3,2,3,2,3,8,13,2,1,3,1,1,1,1,1,1,1,3,3,2,4,1,1,4,5,2,1,2,9,2,2,4,3,5,2,3,2,2,2,2,3,1,2,2,10,1,5,2,3,1,4,3,1,2,3,1,2,63,264,6,1,1,1,1,3,3,3,3,2,1,1,3,2,2,2,2,4,5,2,1,2,1,1,1,2,1,2,3,1,3,1,1,3,9,2,1,1,2,4,6,9,3,3,3,5,2,4,2,3,4,0,6,3,24,100
1,63,265,6,1,3,5,2,5,1,5,3,1,3,2,3,2,9,2,4,2,1,2,1,2,1,1,1,2,3,2,3,3,2,3,4,2,2,1,1,2,2,4,2,2,1,1,3,2,1,3,3,4,2,2,11,3,4,3,3,4,3,2,1,2,1,2,2,63,265,6,2,2,2,2,1,2,1,4,3,2,2,3,4,4,4,4,2,1,1,1,2,1,1,2,1,1,3,2,1,5,2,4,3,0,4,1,0,1,2,3,3,0,2,2,6,2,7,4,3,1,1,6,0,24,1130
1,63,266,6,1,3,5,5,4,1,5,3,1,3,2,2,4,9,2,2,3,1,1,1,2,2,3,2,2,5,2,3,4,2,2,3,3,4,4,3,5,3,7,3,5,1,3,2,2,1,2,3,2,3,1,11,3,4,3,3,3,4,1,1,3,3,1,2,63,266,6,3,3,6,2,2,3,2,2,2,2,4,4,4,4,4,4,2,3,1,2,2,2,2,2,2,1,2,2,4,3,5,4,5,6,2,1,0,0,3,1,3,0,2,4,1,0,3,2,1,0,1,3,0,32,111
1,63,267,6,2,3,5,2,4,1,5,3,1,3,2,2,9,0,2,3,2,1,2,1,2,2,2,1,2,3,2,1,1,1,4,2,1,1,1,1,5,3,3,2,2,1,2,4,1,1,4,1,3,1,1,11,4,3,3,3,3,2,1,2,2,1,1,2,63,267,6,3,3,1,1,2,2,1,2,1,0,4,4,5,4,5,4,2,1,1,1,1,4,4,1,1,1,4,1,4,3,1,4,4,4,2,1,0,4,2,0,2,2,2,2,4,3,7,4,5,2,4,4,1,24,970
1,63,268,6,1,3,5,7,4,1,5,3,1,3,3,3,1,9,2,3,3,1,1,1,3,3,1,1,2,5,2,4,3,3,2,3,4,4,1,6,3,3,3,3,1,1,3,5,1,1,4,3,3,2,1,4,4,6,3,2,3,4,1,1,3,2,1,2,63,268,6,4,4,2,1,1,3,4,1,2,1,4,4,4,5,4,4,1,5,5,3,4,1,4,1,1,1,2,1,2,3,2,4,3,4,0,2,1,0,2,1,2,0,0,3,2,0,5,3,0,1,3,4,0,45,360
1,63,269,6,2,3,5,2,5,1,5,3,1,3,2,1,5,9,3,1,1,3,2,3,1,2,2,1,2,3,2,1,2,1,3,3,2,2,2,2,11,3,11,3,5,3,3,2,0,1,5,1,4,0,1,10,4,5,4,3,3,4,2,2,2,2,1,2,63,269,6,3,2,6,1,1,4,1,4,3,2,3,3,3,2,2,4,3,3,1,1,3,3,3,3,1,1,4,1,4,5,5,5,5,1,2,1,0,3,3,3,7,0,2,2,5,3,5,2,3,1,3,3,0,32,971
1,63,270,6,2,3,5,0,4,1,5,3,1,3,2,3,4,13,2,2,3,1,1,3,3,2,3,1,2,5,2,3,3,3,4,4,4,3,1,1,4,3,7,3,2,1,1,3,2,1,2,3,2,2,2,2,4,4,3,3,3,2,2,2,2,2,1,2,63,270,6,2,4,1,2,2,3,2,2,2,2,2,2,2,4,4,4,3,3,2,2,2,2,2,3,1,1,3,1,1,3,1,4,2,9,2,1,0,0,3,6,3,2,2,4,0,0,7,3,0,1,2,3,1,24,230
1,63,271,6,1,3,5,2,5,1,5,3,1,3,2,1,9,9,1,2,1,3,2,1,1,2,1,1,1,2,1,1,2,1,3,3,2,1,1,1,1,1,5,2,1,2,2,2,2,1,2,2,2,1,1,4,3,4,2,2,2,2,1,2,3,2,2,2,63,271,6,1,2,1,2,1,3,1,3,2,2,2,3,3,2,2,2,3,3,2,1,1,2,2,2,1,1,4,1,3,2,1,4,2,5,2,1,2,3,3,4,9,2,2,1,6,4,7,4,3,3,4,3,4,24,720
1,63,272,6,1,3,5,2,5,1,5,3,2,3,2,2,5,4,3,2,3,1,1,1,2,2,2,1,1,5,3,3,3,1,4,3,1,4,2,9,1,1,2,3,1,1,2,1,1,1,1,3,2,1,2,11,1,6,4,4,3,2,2,2,1,1,1,2,63,272,6,1,3,1,1,1,4,1,4,1,2,2,2,1,1,1,1,1,2,1,1,1,4,4,4,1,1,4,1,3,1,5,4,2,6,2,1,1,0,4,7,12,2,2,1,2,0,4,3,4,4,5,0,2,48,692
1,63,273,6,1,3,5,9,4,1,5,3,1,3,2,1,4,10,2,3,3,1,1,1,3,3,3,3,2,5,2,4,4,3,1,4,4,4,4,8,11,3,11,3,2,1,3,4,3,3,4,3,3,3,1,11,4,5,3,3,4,3,2,2,2,2,1,2,63,273,6,2,3,1,3,3,3,3,1,2,4,3,4,4,5,2,4,1,5,1,3,4,4,4,4,1,1,3,4,1,1,4,4,1,10,2,2,0,0,0,2,4,2,0,2,0,0,2,2,0,0,1,0,2,45,330
1,63,274,6,2,3,0,3,2,1,5,3,1,3,2,1,4,9,2,1,2,1,1,2,2,2,3,3,2,1,2,1,3,5,1,2,3,2,3,4,1,2,2,3,2,2,1,3,4,2,4,2,3,1,2,3,4,4,3,3,3,2,2,1,2,2,2,2,63,274,6,3,2,1,2,1,2,1,4,2,1,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,1,4,4,1,2,1,4,3,1,2,1,1,2,1,0,3,2,1,1,2,2,0,1,2,1,2,3,3,32,801
1,63,275,6,1,3,1,2,5,1,5,3,1,3,1,3,5,9,2,3,3,1,1,2,3,3,3,3,2,5,2,4,4,1,1,4,3,4,2,4,11,3,11,3,3,3,3,4,3,1,2,3,4,3,1,11,4,5,3,4,4,2,2,1,3,3,1,2,63,275,6,4,2,1,1,3,4,1,3,1,1,3,4,4,4,4,4,1,5,1,2,4,4,4,4,1,4,4,1,1,3,4,5,1,6,2,2,1,0,2,2,3,2,1,2,0,0,1,0,1,0,3,0,1,24,640
1,63,276,6,1,3,2,0,5,1,5,3,1,3,1,3,4,13,2,3,3,1,1,2,3,3,3,2,2,3,2,4,4,4,1,4,4,4,4,3,0,2,0,2,3,1,3,1,2,2,3,2,2,1,2,11,2,2,3,3,3,3,2,2,2,2,2,2,63,276,6,3,2,2,3,3,2,3,2,2,1,1,3,4,4,4,3,3,4,3,1,2,1,1,2,1,1,4,1,2,2,2,4,3,6,2,1,0,1,2,4,4,0,2,0,0,1,3,1,0,0,3,5,1,45,130
1,63,277,6,1,3,2,3,2,1,5,3,1,3,2,1,1,8,1,1,3,1,1,2,3,3,2,3,2,5,2,1,2,1,4,4,4,4,3,4,1,3,0,2,2,1,3,1,2,1,2,3,2,0,1,11,3,4,3,3,2,2,1,2,3,1,1,2,63,277,6,4,4,1,3,3,1,3,1,2,4,4,4,3,3,3,2,1,1,4,2,4,4,4,4,1,1,4,1,2,1,1,2,1,6,2,3,0,1,5,2,7,2,2,1,1,1,0,2,0,1,3,1,4,50,130
1,63,278,6,1,3,3,5,3,1,5,3,1,3,2,3,5,5,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,3,3,2,2,2,3,2,7,3,1,3,1,1,2,1,1,1,1,1,1,2,3,2,2,4,1,2,1,1,2,3,3,2,63,278,6,1,1,1,2,2,1,1,3,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,4,1,3,2,1,1,1,9,2,1,1,4,6,8,12,4,3,3,6,5,5,2,1,5,4,6,5,45,250
1,63,279,6,1,3,4,1,4,1,5,3,1,3,1,3,3,1,2,3,3,1,1,2,2,3,2,1,2,3,2,3,3,2,0,4,4,0,1,1,4,2,4,3,1,1,2,2,4,1,4,3,3,2,1,9,3,4,3,2,1,2,2,2,2,2,2,2,63,279,6,2,1,1,2,3,2,3,2,2,3,1,4,4,2,2,2,1,4,4,2,1,0,3,3,2,1,4,3,1,2,1,4,2,4,2,2,1,0,1,4,9,2,1,3,2,1,7,1,0,1,2,3,2,42,420
1,63,280,6,1,3,4,7,2,1,5,3,1,3,2,1,6,9,3,4,1,1,2,1,2,2,3,1,1,4,1,1,1,1,1,4,5,2,4,2,1,2,1,2,2,1,2,1,2,1,1,3,3,1,1,11,4,5,3,4,4,2,1,1,1,1,2,2,63,280,6,1,5,2,3,1,2,1,3,1,4,1,2,2,2,1,1,3,2,1,1,3,1,1,1,1,1,4,1,4,5,1,4,1,6,2,2,1,3,4,7,11,1,2,0,3,3,5,3,2,5,6,6,2,45,630
1,63,281,6,1,3,5,5,5,1,5,3,2,2,2,2,2,9,2,3,3,1,1,2,3,3,3,1,2,5,2,4,4,4,4,4,4,4,1,1,2,2,2,3,1,1,1,4,5,1,4,3,3,2,1,11,4,5,3,3,3,2,2,2,2,2,1,2,63,281,6,4,4,1,3,3,3,4,1,2,1,4,4,5,5,5,4,1,5,5,3,4,4,4,4,3,4,2,2,1,3,4,4,1,11,4,0,0,0,1,0,1,2,0,2,0,0,7,3,0,0,0,0,1,48,231
1,63,282,6,1,3,5,0,5,1,5,3,1,2,2,2,1,12,1,2,1,1,1,1,1,1,1,1,1,4,2,3,3,2,4,5,1,1,2,1,1,3,3,3,1,2,3,1,2,1,5,3,2,2,1,11,4,3,2,2,2,2,2,2,2,2,1,2,63,282,6,2,2,2,1,1,3,1,1,1,1,2,3,4,5,5,5,3,3,1,1,1,4,4,4,1,1,4,1,2,2,1,1,1,4,0,2,2,0,4,3,0,0,1,2,6,1,6,3,4,1,3,0,5,34,511
1,63,283,6,1,3,5,2,5,1,5,3,1,2,2,1,4,9,2,3,3,1,1,1,3,3,2,1,3,5,2,1,3,3,2,5,4,3,3,9,5,3,7,3,5,3,3,3,2,2,4,2,3,2,1,1,4,5,3,3,4,4,2,2,2,2,1,2,63,283,6,3,3,6,2,1,2,2,4,3,2,3,2,4,5,4,4,2,2,1,3,1,2,2,3,1,2,3,4,1,5,5,5,3,7,2,2,0,2,1,3,2,0,1,4,1,0,3,2,0,1,1,3,0,24,1100
1,63,284,6,1,3,4,1,5,1,5,3,1,2,2,1,6,13,1,4,3,1,3,1,3,2,3,1,2,5,3,4,4,2,3,4,4,3,1,1,1,2,3,3,2,1,3,2,3,1,1,3,4,3,1,1,4,3,3,3,3,2,1,3,1,1,2,2,63,284,6,3,4,2,2,1,3,2,2,2,1,2,2,5,5,5,4,2,2,2,1,2,1,1,2,2,1,2,0,2,3,2,2,3,5,2,1,0,0,2,3,1,0,1,1,0,0,7,4,0,0,1,5,1,32,421
1,63,285,6,1,3,2,1,1,1,5,3,1,1,2,1,1,10,2,2,3,1,1,2,3,2,3,1,1,5,2,1,4,1,4,4,1,3,2,2,11,2,11,2,1,3,3,2,3,2,2,3,2,3,1,11,4,6,3,4,4,3,2,2,2,1,1,2,63,285,6,1,3,1,2,2,3,2,1,2,1,2,2,2,1,1,1,3,4,2,1,2,4,4,4,1,1,4,1,4,5,5,5,5,3,1,2,1,1,1,6,12,2,3,0,0,0,5,2,4,2,3,0,0,45,290
1,63,286,6,0,3,6,3,5,1,5,3,2,6,2,3,4,4,2,3,3,1,1,1,3,3,1,1,2,5,2,4,4,4,1,4,4,4,4,9,10,3,10,3,2,1,1,4,5,3,4,3,3,2,1,11,4,5,3,1,3,1,2,2,2,2,1,2,63,286,6,4,4,6,3,2,3,4,3,1,1,4,4,2,5,4,5,1,5,5,3,4,4,4,4,1,1,1,1,1,3,5,4,4,10,2,1,2,0,0,3,1,0,0,4,2,0,4,3,0,0,3,0,0,32,471
1,63,287,6,1,4,6,2,3,1,5,3,1,4,1,1,1,5,2,3,3,1,1,2,1,3,3,1,2,5,2,4,4,2,4,4,4,4,1,1,0,3,0,3,2,1,2,3,2,3,4,3,3,2,1,11,4,4,3,3,1,4,2,2,2,2,1,2,63,287,6,4,4,6,3,1,3,4,2,2,1,4,4,4,5,5,5,1,5,1,1,4,4,4,4,2,1,1,2,1,3,1,4,4,6,2,1,0,0,1,1,0,0,0,2,2,0,7,4,0,0,0,0,1,45,210
1,63,288,6,1,4,6,3,5,1,5,3,2,3,2,3,4,9,2,4,1,1,3,1,3,3,2,1,2,4,2,2,3,3,4,3,5,2,1,1,3,2,4,2,1,1,2,2,3,2,2,2,3,2,2,11,2,5,3,3,3,2,2,1,2,2,1,2,63,288,6,2,4,2,2,1,3,2,2,1,1,3,5,4,3,4,4,2,2,2,1,2,1,1,1,1,1,3,1,2,3,1,5,5,9,0,1,0,2,1,3,4,0,2,2,2,1,7,4,2,1,3,6,1,45,720
1,63,289,6,1,4,7,5,4,1,5,3,1,4,2,2,14,9,3,1,1,1,2,2,1,1,1,1,2,4,2,4,3,3,4,2,1,2,2,1,1,2,2,3,2,2,2,1,2,1,2,2,1,1,1,1,3,4,3,1,3,2,1,2,1,1,1,2,63,289,6,1,1,2,3,2,3,2,3,1,2,3,3,2,1,2,1,1,2,1,1,1,1,1,1,1,1,4,1,4,2,1,3,4,8,2,2,3,2,6,4,11,2,2,1,7,1,6,3,5,3,5,6,4,32,191
1,63,290,6,0,4,5,8,5,1,5,3,2,6,2,3,6,6,2,2,3,1,2,1,2,2,2,1,3,3,1,4,4,1,4,5,3,2,4,1,2,2,2,2,1,3,3,2,2,1,5,3,2,2,1,0,3,6,4,4,4,3,2,2,2,2,2,2,63,290,6,2,2,2,2,1,2,1,2,1,2,2,2,2,3,3,3,3,4,2,1,3,2,2,2,1,2,2,1,4,2,2,2,2,3,1,1,1,1,3,6,6,0,2,1,3,2,6,3,1,1,2,3,2,45,690
1,63,291,6,1,4,5,3,2,1,5,3,2,6,2,5,16,6,2,3,2,1,3,1,2,2,2,1,2,3,2,3,3,2,3,4,3,4,1,1,2,2,4,3,1,1,3,4,4,2,1,2,2,3,1,11,4,5,3,2,3,2,2,1,2,3,2,2,63,291,6,3,4,1,2,1,3,1,3,3,2,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,4,1,2,1,1,4,1,8,2,3,1,1,1,2,9,2,2,3,3,2,7,4,1,1,3,6,3,42,280
1,63,292,6,1,4,5,5,2,1,5,3,2,6,2,4,3,0,2,3,3,2,1,3,3,3,3,0,2,5,2,4,4,4,4,4,4,4,4,8,1,1,1,2,2,1,1,5,5,4,4,3,3,2,1,11,4,5,3,4,3,2,2,2,2,2,4,2,63,292,6,5,4,2,3,3,3,4,3,2,4,4,5,5,5,5,5,1,5,5,2,5,4,4,4,4,3,3,4,4,3,4,4,4,6,2,3,1,0,0,1,0,1,0,0,0,1,2,2,0,0,0,0,0,48,682
1,63,293,6,1,4,5,2,5,1,5,3,2,6,2,2,1,0,2,3,3,2,1,2,3,3,3,3,2,5,2,4,4,3,1,4,4,4,4,9,11,0,11,0,5,3,3,3,4,3,5,3,3,3,2,11,4,5,4,4,4,3,2,2,2,2,4,2,63,293,6,5,3,6,3,3,3,4,4,2,4,3,4,5,5,5,5,1,5,5,4,4,4,4,4,2,4,2,4,4,5,5,5,5,10,2,3,1,0,1,1,0,1,0,0,0,1,2,1,0,0,0,0,0,34,601
1,63,294,6,1,4,3,7,2,1,5,3,2,6,2,5,1,6,3,4,2,1,3,1,2,3,2,1,3,3,3,3,4,2,2,1,4,2,1,1,11,2,11,2,1,3,3,3,4,1,3,2,2,1,2,11,4,6,4,4,4,4,1,2,2,2,2,2,63,294,6,2,5,3,1,1,2,1,2,3,1,5,3,2,4,4,3,1,2,1,3,5,2,5,2,4,3,3,4,2,5,5,5,5,4,2,3,1,1,1,5,4,0,1,0,3,2,7,3,2,0,0,3,0,42,400
1,63,295,6,1,4,3,0,1,1,5,3,2,6,2,3,3,13,3,1,2,1,2,1,2,3,2,1,2,2,2,1,3,1,1,5,1,2,1,1,11,1,11,3,1,3,2,2,2,1,1,2,1,0,1,2,4,4,4,4,4,4,2,1,1,1,2,2,63,295,6,2,2,1,2,1,3,1,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3,1,3,5,9,12,2,2,1,4,2,7,3,4,2,3,7,4,24,260
1,63,296,6,1,4,4,6,3,1,5,3,2,6,2,1,4,3,3,4,2,1,1,1,3,2,1,2,1,5,2,2,3,1,4,2,4,1,1,9,1,2,2,2,1,1,3,2,4,3,4,3,3,2,1,11,4,6,3,3,3,1,2,2,2,2,1,2,63,296,6,3,5,1,3,1,3,3,1,2,4,3,4,5,5,5,5,4,5,4,1,4,1,1,1,0,1,2,1,2,2,1,4,4,4,1,2,0,1,0,1,0,2,2,0,3,1,4,5,1,1,1,6,2,48,41
1,63,297,6,1,4,4,5,3,1,5,3,2,6,2,1,4,4,3,4,1,2,2,1,2,2,2,1,1,1,1,2,3,2,2,3,1,2,2,2,1,2,1,3,2,3,3,2,2,1,2,2,2,2,1,11,3,1,3,4,3,2,1,2,1,2,3,2,63,297,6,2,1,2,1,2,2,0,0,3,1,2,2,2,2,2,2,2,3,2,1,2,3,3,3,1,1,3,1,2,2,5,5,5,9,2,3,1,3,3,6,9,1,2,1,4,4,5,2,4,2,2,3,1,48,181
1,63,298,6,1,4,5,1,1,1,5,3,2,5,2,3,5,9,1,1,1,1,2,1,1,1,3,1,2,2,1,1,3,2,2,3,1,2,2,1,0,1,2,1,1,1,2,2,2,1,1,2,2,1,1,11,4,1,2,1,1,2,1,1,1,2,0,2,63,298,6,1,2,0,1,1,2,1,1,1,1,1,1,1,2,3,2,4,1,2,1,2,3,3,1,2,3,2,4,2,2,2,4,3,0,3,3,2,3,4,9,8,1,3,0,5,3,6,2,4,3,2,4,1,32,501
1,63,299,6,6,4,4,2,3,1,5,3,2,5,3,3,6,10,3,3,2,1,1,2,3,2,1,3,2,4,2,3,3,2,3,4,2,2,2,4,1,1,1,1,2,2,1,2,2,1,2,3,3,3,1,11,4,4,3,2,3,3,2,2,1,1,1,2,63,299,6,2,2,2,2,2,2,3,2,1,1,2,1,3,4,3,3,2,2,2,2,1,3,3,3,1,2,3,1,3,1,1,1,1,9,0,2,2,0,3,6,5,0,2,0,3,1,1,2,3,1,3,3,6,24,160
1,63,300,6,1,4,4,1,4,1,5,3,3,5,3,1,0,13,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,2,5,2,1,1,2,1,3,1,1,2,1,1,1,1,1,1,0,3,1,11,4,2,2,2,2,2,1,1,1,1,1,2,63,300,6,1,1,1,3,1,1,1,3,2,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,3,1,1,2,1,6,2,3,2,4,5,8,12,4,5,1,7,5,7,5,3,5,5,7,6,32,831
1,63,301,6,1,4,5,2,5,1,5,3,1,4,2,4,3,11,2,4,3,1,2,1,3,2,3,1,2,3,2,3,1,2,3,1,1,3,2,3,3,3,4,3,2,1,2,2,3,2,2,3,3,2,1,11,4,5,3,2,3,2,2,2,1,2,3,2,63,301,6,3,3,2,2,1,3,2,3,1,1,2,3,4,1,1,4,2,1,1,4,1,4,1,1,3,1,1,3,3,3,1,4,3,5,2,2,1,2,1,3,9,0,3,4,1,2,4,3,6,2,1,6,2,24,270
1,63,302,6,1,4,5,3,5,1,5,3,1,4,2,1,11,11,2,2,1,2,1,2,2,3,3,3,2,2,2,2,3,2,3,4,5,4,4,3,1,1,2,2,2,1,1,2,3,2,3,2,2,1,2,0,3,4,3,2,2,2,2,2,2,2,2,2,63,302,6,2,2,2,2,2,2,3,2,3,4,4,4,4,4,4,4,2,2,1,1,1,2,2,2,1,1,4,2,2,3,1,5,5,10,2,1,1,2,0,1,3,0,2,0,2,3,2,2,2,1,2,3,1,45,680
1,63,303,6,1,4,5,3,3,1,5,3,1,4,3,1,2,13,3,4,3,3,3,1,3,3,3,1,2,3,1,5,1,1,1,4,4,4,1,1,2,2,3,2,1,1,2,1,2,3,2,4,4,1,1,11,4,5,3,4,4,2,1,1,3,3,2,2,63,303,6,5,5,1,3,1,2,1,3,2,4,3,2,2,3,3,3,1,1,1,1,1,5,1,1,1,1,4,1,2,4,1,4,4,5,3,1,1,2,3,5,6,2,1,1,0,3,7,4,0,3,5,5,1,48,241
1,63,304,6,1,4,1,0,1,1,5,3,1,4,1,4,4,11,2,3,3,1,1,2,3,3,3,1,2,4,2,4,4,1,4,4,4,4,3,8,1,1,1,1,1,2,0,4,4,4,4,3,3,2,1,11,4,1,3,4,4,2,3,2,0,2,0,2,63,304,6,5,4,1,1,3,3,2,1,2,4,4,4,5,5,4,5,4,5,5,3,5,4,4,4,3,1,2,2,1,1,5,4,5,0,3,2,2,0,0,0,1,2,2,0,0,0,3,1,0,0,0,0,2,45,370
1,63,305,6,1,4,1,12,1,1,5,3,1,4,3,4,1,13,1,1,2,1,1,2,3,2,3,3,2,2,1,1,1,1,1,3,2,4,1,2,11,3,6,3,1,3,2,2,1,1,1,1,1,3,2,1,2,2,1,1,1,2,1,1,1,2,1,2,63,305,6,4,2,1,3,1,2,1,3,1,4,1,1,4,1,3,2,1,2,2,2,3,2,1,1,1,1,2,1,3,3,1,3,1,3,2,1,3,3,5,6,9,2,2,3,1,4,4,3,3,3,4,5,5,34,241
1,63,306,6,1,4,3,2,1,1,5,3,1,4,1,2,4,7,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,4,1,1,1,1,4,1,7,2,3,1,1,1,1,1,1,1,1,1,2,11,1,3,2,2,1,2,1,1,1,1,1,2,63,306,6,1,2,2,1,2,2,1,2,1,1,3,1,1,1,2,1,4,2,2,1,2,2,1,1,1,2,1,1,2,2,1,1,1,0,1,2,1,3,6,7,11,1,4,2,5,4,7,3,4,6,4,5,4,32,1221
