CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18A.,Q.18B.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39A.,Q.39B.,Q.40.,Q.41.,Q.42.,Q.42A.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61A.,Q.61B.,Q.61C.,Q.61D.,Q.61E.,Q.61F.,Q.61G.,Q.61H.,CARD..1,DECK..1,BALLOT..1,Q.61I.,Q.61J.,Q.61K.,Q.61L.,Q.61M.,Q.61N.,Q.61O.,Q.61P.,Q.61Q.,Q.61R.,Q.61S.,Q.61T.,V.61U.,V.61V.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87A.,Q.87B.,Q.87C.,Q.87D.,Q.87E.,Q.87F.,Q.87G.,Q.88.,Q.89A.,Q.90.,Q.91.,Q.92.,Q.93.,Q.94.,Q.95.,Q.96.,V.97.,V.98.,V.100.
1,91,286,2,4,1,1,3,2,1,2,2,4,1,1,1,1,3,1,2,2,1,1,1,2,2,3,2,2,3,2,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,1,9,3,4,1,1,2,0,1,1,1,1,1,1,1,3,1,3,1,2,0,2,0,1,1,1,0,0,2,9,286,2,1,1,1,0,1,1,3,3,2,1,1,8,5,1,1,1,0,3,2,3,1,1,3,3,2,4,4,4,3,3,2,2,2,3,4,1,2,4,4,0,0,4,0,1,1,2,5,1,3,1,2,1,1,2,3,7,5133
1,91,287,0,0,0,0,7,0,4,0,0,6,3,3,1,4,3,2,2,3,2,2,2,4,1,2,2,1,2,2,3,2,2,2,2,3,3,2,3,3,2,1,2,1,1,2,1,3,4,2,3,2,2,1,2,1,1,1,1,1,3,2,3,2,1,1,2,1,1,1,2,1,2,2,9,287,1,1,1,1,1,2,1,1,2,1,1,1,10,0,2,2,1,6,3,3,2,3,2,2,2,4,4,4,4,4,2,1,4,1,3,4,2,3,4,2,2,2,1,1,1,2,3,5,1,2,3,3,1,3,0,3,0,1133
1,91,288,1,9,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,9,2,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,3,3,3,2,2,3,3,2,9,288,2,2,3,3,3,3,3,3,3,3,3,0,11,1,1,1,1,3,1,1,2,1,1,1,2,4,1,1,1,1,1,3,4,1,1,2,1,1,1,1,1,1,3,1,1,1,1,5,1,1,1,1,1,3,1,1,8,5305
1,91,289,0,0,0,0,7,0,0,0,0,0,3,2,1,2,1,2,2,1,1,2,2,4,1,1,2,2,2,0,1,0,2,2,0,1,3,1,2,2,2,2,2,1,1,1,9,0,4,1,2,1,2,2,2,2,4,2,0,1,2,1,2,1,3,3,1,2,0,2,3,3,1,2,9,289,2,2,3,2,3,2,3,2,3,2,3,3,2,0,2,1,1,7,0,0,0,0,2,3,0,0,0,3,3,3,0,0,0,1,1,0,0,3,1,3,1,3,4,1,1,1,2,1,1,2,1,0,0,0,6,2,3,3145
1,91,290,2,4,1,1,5,2,1,3,2,3,4,3,2,2,2,2,3,2,2,2,2,4,2,2,2,2,1,2,2,2,2,1,2,1,3,1,2,2,1,1,2,1,1,1,9,2,0,1,2,1,2,2,1,1,1,1,1,1,2,3,2,1,3,2,1,3,2,2,3,3,1,2,9,290,3,1,3,2,3,1,1,3,2,1,3,3,6,0,1,2,1,4,1,2,3,1,2,2,2,4,3,3,3,4,1,1,4,1,1,1,1,3,4,1,1,2,1,1,1,2,1,5,1,2,1,2,1,2,3,2,3,3134
1,91,291,2,3,1,1,5,2,1,4,2,5,3,2,2,3,4,2,4,2,1,2,2,4,2,2,2,2,1,1,3,1,2,2,3,1,1,2,2,1,0,1,2,1,1,2,2,2,4,2,2,1,1,0,4,2,4,2,2,1,1,2,2,1,3,3,3,2,1,2,3,3,2,2,9,291,1,3,2,3,3,2,3,2,3,2,3,3,2,0,1,2,1,3,2,2,3,3,3,1,2,2,2,3,3,3,2,1,1,1,2,5,1,2,4,3,1,3,2,1,1,3,2,5,3,2,3,2,1,2,2,2,5,4115
1,91,292,1,4,1,1,5,2,1,3,3,3,3,1,2,3,1,1,3,1,1,1,2,4,1,2,2,2,3,2,2,3,2,1,1,1,3,1,2,2,2,1,2,1,1,2,9,2,0,1,1,3,1,2,4,4,4,4,1,1,3,1,3,1,3,2,2,2,2,2,2,3,2,2,9,292,3,2,3,2,3,3,3,3,3,2,3,2,11,0,1,1,1,4,2,0,3,1,3,2,1,2,2,2,2,4,4,1,4,1,3,4,1,2,4,1,1,3,3,1,1,1,1,1,1,1,2,2,1,1,5,1,7,5159
1,91,293,1,8,1,0,1,1,2,0,2,3,2,3,6,0,3,2,3,2,1,2,2,2,3,3,2,2,2,1,2,2,4,1,1,3,3,1,2,1,3,1,2,0,0,2,5,1,1,3,1,1,0,1,2,2,2,2,2,2,1,3,2,2,1,3,3,3,3,3,3,3,0,2,9,293,0,1,0,0,0,0,3,0,0,0,0,0,1,8,2,1,1,2,2,2,3,2,3,1,2,3,3,3,3,0,2,3,4,12,3,4,5,1,3,1,1,1,1,1,1,1,1,0,1,2,1,3,1,3,5,2,1,2138
1,91,294,2,4,1,1,2,2,1,2,3,3,0,2,2,2,3,2,2,2,2,2,2,4,2,3,2,2,2,2,1,2,2,2,2,2,3,1,2,2,1,1,3,1,1,1,9,2,4,2,2,1,2,2,4,4,4,4,4,2,2,3,2,2,3,2,2,2,3,3,3,2,2,2,9,294,2,1,1,2,2,2,3,1,2,3,1,1,5,0,1,1,1,4,3,2,2,1,1,1,3,3,2,2,0,2,3,3,3,1,3,2,3,2,1,3,1,3,1,1,1,1,1,2,2,2,3,3,1,3,5,3,1,2122
1,91,295,1,4,1,1,1,2,1,3,2,5,2,1,5,2,2,2,2,1,1,2,1,2,3,2,2,2,2,2,1,2,2,2,2,1,2,1,1,1,0,1,3,1,1,1,9,0,4,2,3,2,2,1,2,2,2,2,2,2,3,2,3,1,2,3,3,3,3,2,2,2,3,2,9,295,1,1,1,1,1,3,3,1,3,3,1,1,7,0,1,1,1,3,3,2,3,3,1,1,2,1,1,3,4,2,1,3,1,1,3,2,1,2,1,2,1,3,3,1,1,1,2,1,3,2,1,3,1,3,2,3,0,1126
1,91,296,2,4,1,2,4,2,1,1,3,2,3,1,2,2,2,1,1,2,1,2,2,2,1,2,3,2,1,1,1,2,3,1,2,1,3,1,2,3,2,1,3,1,1,2,1,2,4,2,2,1,2,1,1,2,2,2,1,0,2,3,2,2,2,3,2,3,3,3,3,2,3,2,9,296,3,2,3,2,2,1,1,1,3,3,3,3,3,0,1,1,1,2,2,2,3,1,1,1,2,3,2,3,3,1,4,3,2,1,2,4,1,2,1,1,1,3,1,1,1,3,1,1,1,2,4,3,1,3,2,1,1,2132
1,91,297,2,4,1,3,3,2,1,3,0,3,2,1,2,1,2,1,3,1,1,2,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,1,2,1,2,1,4,1,2,2,1,2,0,0,0,2,2,2,4,1,1,2,1,1,1,1,2,1,3,3,2,1,2,1,3,3,2,2,9,297,3,1,2,1,2,3,0,3,0,2,0,1,5,3,1,2,1,4,3,2,3,1,1,1,3,3,1,1,1,2,3,1,1,1,3,5,5,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,6,3,0,1161
1,91,298,2,4,1,1,4,2,1,3,1,2,3,1,2,1,2,2,1,1,1,1,1,2,2,3,2,2,3,3,1,2,3,3,3,2,3,1,3,2,2,1,4,1,2,2,8,2,4,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,3,3,3,3,3,2,2,3,3,2,9,298,1,3,2,0,3,2,3,3,3,2,2,1,2,1,1,1,1,5,2,3,3,1,2,1,2,3,3,2,3,4,3,3,1,1,3,2,3,2,4,1,1,2,3,1,1,2,2,1,1,2,1,3,3,3,2,2,0,1154
1,91,299,1,8,1,0,7,1,1,1,1,4,3,3,2,3,3,3,4,3,3,3,2,4,3,2,2,2,2,2,3,2,3,2,2,2,2,2,1,3,3,1,4,2,1,2,9,0,4,0,1,2,2,1,0,3,4,4,4,3,3,2,2,0,0,1,1,1,1,1,1,1,1,2,9,299,1,1,1,1,1,1,1,1,1,1,1,1,10,0,2,5,0,11,3,2,3,3,6,2,3,4,3,4,4,2,4,3,3,12,2,3,4,4,4,4,2,2,2,1,0,1,3,3,3,3,5,0,3,3,3,3,2,2338
1,91,300,1,10,1,1,4,3,1,3,2,3,3,1,2,2,2,1,2,1,1,2,1,4,1,2,2,2,1,2,1,2,3,1,1,1,3,1,1,1,2,2,2,1,1,1,9,2,0,2,2,3,2,1,4,4,4,2,4,2,2,3,2,1,2,2,1,3,2,2,3,3,3,2,9,300,1,3,2,2,2,3,2,3,3,3,3,3,2,0,1,1,1,8,1,2,3,1,2,1,1,2,4,3,4,2,4,1,4,10,3,4,2,1,4,1,1,1,1,1,1,1,1,5,2,2,3,2,1,1,2,1,1,2139
1,91,301,1,8,1,1,4,3,1,1,4,3,3,4,1,2,2,2,0,2,1,2,1,5,2,2,2,2,2,2,2,1,2,1,1,1,3,2,2,1,2,1,3,1,1,2,3,3,1,2,2,1,2,2,1,3,1,1,1,2,2,2,2,2,3,2,2,3,2,2,3,3,2,2,9,301,1,3,1,2,3,2,3,2,3,2,2,2,2,0,1,2,1,4,2,2,2,2,2,1,2,2,2,2,2,3,4,1,4,1,3,4,1,2,4,1,1,1,3,1,1,1,1,2,1,1,1,3,1,1,2,2,8,5308
1,91,302,1,3,1,1,4,3,2,3,2,1,3,2,6,2,4,2,2,2,1,1,1,4,2,3,1,2,1,2,1,1,2,0,1,1,1,2,2,1,1,1,2,1,1,2,1,2,4,1,3,1,2,2,4,4,4,4,4,1,2,1,2,2,2,2,1,3,3,2,3,3,3,2,9,302,3,2,3,2,3,3,3,2,3,2,3,2,1,0,1,1,1,6,2,2,3,1,1,1,2,4,4,3,2,3,2,1,3,1,3,4,1,2,4,1,3,3,1,3,1,2,1,5,2,1,3,2,0,3,1,2,0,1150
1,91,303,1,9,1,2,4,3,1,2,3,3,3,3,2,1,3,1,0,1,1,3,1,4,2,2,2,2,2,2,3,2,3,1,2,1,3,1,2,1,2,1,3,1,1,1,9,3,4,2,2,1,2,1,2,1,2,2,2,2,1,1,3,1,2,2,2,3,3,2,3,3,3,2,9,303,2,2,2,2,2,3,3,2,3,2,2,2,11,0,2,1,1,3,1,2,3,1,2,2,1,3,2,2,4,4,4,1,1,1,3,4,1,3,2,1,1,1,1,1,1,3,1,1,0,1,2,3,1,1,2,1,1,2117
1,91,304,1,9,1,1,4,3,2,0,2,2,2,1,2,2,3,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,4,3,3,1,2,1,2,0,0,1,4,1,0,2,5,0,1,0,2,1,2,0,2,2,2,2,2,2,1,1,2,2,2,3,1,2,3,3,3,3,3,2,9,304,3,3,3,3,3,3,2,3,0,0,0,0,1,4,1,3,2,2,1,2,3,1,2,2,2,2,1,2,2,4,4,3,4,1,3,4,5,2,1,3,3,3,3,1,1,3,1,1,2,2,2,2,1,1,5,1,3,3123
1,91,305,1,10,1,1,4,3,1,2,2,2,2,1,5,3,4,2,4,2,3,2,2,5,1,2,1,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,2,1,1,2,6,1,1,1,3,1,2,1,4,4,4,2,4,1,3,2,3,1,1,3,2,3,3,3,3,2,1,2,9,305,1,2,1,2,3,2,3,2,3,2,3,3,3,0,1,1,1,4,2,3,3,2,1,3,2,3,4,4,4,2,4,1,2,2,3,4,1,2,2,1,1,1,1,1,1,1,2,1,2,2,1,3,1,1,2,2,4,3320
1,91,306,1,8,1,1,4,3,1,2,1,3,4,1,3,2,3,3,1,1,1,2,1,3,2,1,1,1,1,1,4,3,2,2,2,2,2,1,2,2,1,1,2,1,1,1,9,2,4,1,2,1,2,2,1,1,1,1,1,1,3,2,2,1,1,3,3,3,3,3,3,3,3,2,9,306,2,3,2,3,2,3,3,3,3,3,3,3,11,0,1,1,1,5,2,3,2,1,1,1,3,4,4,4,5,1,2,1,3,1,2,2,1,1,4,1,1,0,3,1,1,2,2,0,0,0,0,0,0,0,6,3,4,3323
1,91,307,1,8,2,2,4,3,1,3,2,4,3,0,2,2,3,1,2,2,2,2,2,3,2,3,2,2,2,2,3,3,2,1,2,1,3,1,2,2,2,1,2,1,1,1,9,2,4,1,2,2,2,2,2,1,1,2,1,1,2,1,2,2,3,3,3,3,3,3,2,3,2,2,9,307,2,2,3,2,3,3,2,3,3,2,2,2,11,0,1,2,1,8,2,2,3,1,2,2,2,2,3,3,4,4,3,2,1,1,3,4,5,3,4,1,1,1,1,1,1,2,1,5,1,1,1,3,1,3,2,1,4,3331
1,91,308,1,4,1,1,4,3,1,4,3,5,2,1,2,3,3,2,2,1,1,3,0,3,1,2,2,2,2,2,1,2,2,1,2,1,1,1,2,2,2,1,2,1,2,2,1,2,4,2,1,2,1,2,1,1,4,1,1,1,2,3,2,1,3,3,2,3,3,3,3,3,2,2,9,308,3,2,2,3,3,2,3,2,3,2,3,2,11,0,1,1,1,7,2,2,2,1,2,2,2,1,2,2,2,3,2,3,3,1,3,4,1,2,4,1,1,3,3,3,1,1,2,1,1,1,2,2,1,3,5,2,7,5138
1,91,309,2,9,1,1,4,3,1,2,2,5,2,1,2,2,4,2,3,2,2,3,1,3,2,3,3,3,3,3,2,1,2,2,1,1,3,1,2,3,2,1,3,1,1,2,7,3,3,2,1,1,0,1,1,1,1,1,1,1,3,3,2,1,1,3,3,3,3,3,3,3,3,2,9,309,3,3,3,3,3,3,3,3,3,3,3,3,11,0,2,2,3,4,3,2,2,1,2,2,3,3,2,4,4,3,2,1,4,11,2,2,1,1,2,1,1,2,4,2,1,2,2,1,1,2,2,3,3,3,2,3,7,5155
1,91,310,2,9,1,1,4,3,2,1,2,2,5,1,2,1,3,1,1,1,1,2,1,4,2,1,2,2,2,2,1,2,2,1,1,1,2,1,3,2,2,1,3,1,1,2,5,2,4,1,1,1,2,2,1,2,2,2,1,1,2,1,2,2,2,2,3,2,3,2,3,3,3,2,9,310,3,2,3,2,2,2,3,3,3,2,3,3,11,0,1,1,1,5,2,2,3,2,2,2,1,2,1,2,2,4,2,3,2,1,3,2,1,5,4,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,2,1,3,3141
1,91,311,2,7,1,1,4,3,1,1,1,5,3,2,2,2,3,3,2,2,2,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,2,2,2,1,1,2,2,3,4,2,2,1,2,2,1,4,1,4,1,1,3,2,3,1,3,2,1,3,2,2,1,3,1,2,9,311,2,2,1,1,3,2,1,3,3,1,3,3,6,0,1,1,1,7,3,2,1,1,2,2,2,3,3,4,2,3,3,1,4,2,3,4,2,2,4,1,2,1,3,1,1,1,2,2,1,2,2,3,1,3,2,3,5,4106
1,91,312,2,4,1,1,4,3,1,4,2,3,3,1,2,2,3,2,3,2,3,3,3,5,2,3,2,2,2,2,2,3,2,1,3,2,2,1,3,2,2,2,2,1,1,1,9,2,4,2,3,2,2,1,2,2,2,2,2,2,2,2,3,1,1,2,2,1,3,2,1,1,1,2,9,312,1,2,2,1,1,1,1,1,1,1,2,3,9,0,1,1,1,4,1,2,2,2,3,2,2,3,2,2,2,2,2,1,2,3,3,2,1,3,4,2,2,1,1,1,1,2,1,2,2,2,2,3,1,2,4,2,6,4305
1,91,313,2,2,1,1,4,3,2,3,4,4,5,3,4,3,2,2,4,1,1,2,2,4,2,2,2,2,2,2,2,1,2,1,2,1,3,1,3,2,1,2,4,2,1,1,9,2,0,0,3,1,0,2,0,4,1,4,1,1,3,2,3,1,1,3,1,2,3,1,3,3,3,2,9,313,1,1,3,2,2,2,3,3,3,3,3,3,4,0,1,1,1,9,2,2,2,2,2,1,2,4,6,0,0,0,5,4,5,12,0,2,1,5,3,1,1,3,3,1,1,1,1,1,3,2,2,2,1,3,5,2,9,5401
1,91,314,2,4,1,1,4,3,1,2,1,1,3,1,2,1,1,2,2,1,1,1,1,4,2,2,1,1,1,1,1,2,3,2,1,1,3,1,1,1,2,2,1,1,1,2,1,2,4,2,3,1,1,1,2,4,1,4,4,4,2,1,2,1,3,2,3,2,2,2,3,3,2,2,9,314,2,3,2,3,3,3,3,2,3,3,3,3,11,0,1,1,1,3,2,2,3,1,1,1,2,3,3,4,4,4,4,2,3,1,2,2,1,2,3,1,1,1,1,1,1,2,1,5,1,1,1,3,1,3,2,2,3,3148
1,91,315,2,9,2,4,4,3,1,3,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2,3,2,3,2,2,2,2,1,1,1,1,2,1,1,1,2,2,1,1,2,1,2,4,1,3,1,1,1,2,4,2,4,4,4,3,2,3,1,1,3,3,3,3,3,2,3,3,2,9,315,2,2,3,2,3,2,2,3,3,2,3,1,1,0,1,1,1,3,2,2,2,1,3,2,2,2,1,1,2,4,4,2,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,3,3,1,1,2,1,3,3150
1,91,316,2,6,2,3,4,3,1,3,4,4,2,1,5,2,3,3,4,2,2,1,1,4,2,1,2,2,2,1,2,1,2,2,2,0,3,1,3,3,2,1,3,1,1,1,9,2,1,1,2,3,2,2,1,4,4,3,4,1,3,3,3,1,2,3,3,3,1,2,2,2,1,2,9,316,1,1,1,3,1,3,1,2,2,1,3,1,7,0,2,2,1,7,3,3,1,1,3,1,2,4,2,2,2,4,2,1,1,1,3,4,1,3,4,1,1,1,1,1,1,2,1,1,1,2,1,2,1,3,2,3,8,5306
1,91,317,2,10,1,1,4,3,1,2,3,3,3,2,3,3,3,2,2,2,2,2,1,4,2,1,3,1,2,1,2,1,3,3,1,1,2,1,2,1,2,1,3,1,1,2,7,3,1,2,2,1,1,2,1,4,1,3,1,1,2,1,2,1,2,2,3,2,2,2,3,3,3,2,9,317,3,2,3,2,3,2,2,1,3,2,3,1,2,0,1,2,2,4,2,2,3,2,1,1,3,3,3,4,4,3,4,2,4,1,3,2,1,2,1,1,1,3,1,1,1,1,2,1,1,2,4,4,1,3,2,2,9,5415
1,91,318,2,9,1,1,4,3,1,1,2,3,3,1,2,2,2,2,2,1,1,2,1,4,2,2,2,2,2,2,1,2,3,1,2,1,3,1,2,3,2,1,4,1,1,2,5,3,4,2,0,1,2,1,1,4,2,2,1,1,1,1,2,1,2,3,3,3,3,2,3,2,3,2,9,318,1,2,3,1,2,2,3,3,2,1,3,3,3,0,1,1,1,5,2,3,2,1,2,2,2,2,2,4,3,4,3,3,4,2,3,4,5,2,4,1,1,1,3,0,1,1,2,1,1,1,1,2,1,1,3,2,9,5402
1,91,319,2,10,1,1,4,3,1,2,3,3,2,1,1,2,3,2,2,1,1,1,1,5,2,1,2,2,2,1,1,3,2,1,1,1,3,1,3,1,2,1,2,1,1,2,2,3,4,1,1,1,2,2,2,4,2,1,1,1,2,1,3,2,2,2,1,1,1,1,2,3,1,2,9,319,1,1,2,1,1,1,1,3,3,1,1,1,10,0,1,1,1,4,2,2,2,3,3,2,2,3,4,5,4,3,2,3,4,3,3,4,1,3,4,1,2,3,1,1,1,2,2,2,1,1,3,2,1,1,3,2,0,1120
1,91,320,2,9,1,1,4,3,1,2,2,5,3,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,3,1,2,1,1,1,2,2,2,2,7,3,4,1,2,1,2,1,2,2,4,2,1,2,2,1,1,1,2,2,3,2,3,2,3,3,3,2,9,320,1,2,3,1,3,3,2,3,3,2,3,3,2,0,1,1,1,0,1,2,2,1,2,2,1,3,4,4,2,3,3,1,2,1,3,4,1,1,4,1,1,1,1,1,1,1,1,5,1,1,2,3,1,3,2,2,0,1107
1,91,321,2,4,1,1,4,3,1,3,3,3,2,2,3,2,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,2,2,1,1,2,1,1,1,9,2,4,2,2,1,1,1,1,4,4,1,1,1,2,3,2,1,2,2,3,2,4,2,1,2,2,2,9,321,1,1,1,1,2,3,3,2,3,2,1,2,6,1,1,2,1,4,2,2,2,2,2,1,3,2,2,2,2,3,2,3,4,1,3,2,2,1,3,1,1,1,1,1,1,1,1,5,2,2,4,3,1,1,2,2,1,2151
1,91,322,2,9,1,1,4,3,1,1,4,3,4,3,3,4,4,3,4,2,2,2,2,4,2,3,1,2,1,2,4,1,2,1,2,3,3,2,3,3,2,1,2,1,1,1,9,3,4,2,2,1,0,2,2,1,4,0,1,1,3,2,3,1,2,2,1,1,3,2,1,3,1,2,9,322,1,2,1,1,1,2,2,1,2,2,2,1,8,0,1,1,1,5,3,3,2,2,2,2,2,4,4,4,4,3,2,1,1,2,3,4,2,4,4,1,1,2,1,1,1,2,3,0,0,0,0,0,0,0,6,3,1,2114
1,91,323,2,5,2,3,4,3,1,3,4,4,2,2,3,4,5,2,3,2,2,3,2,3,1,2,2,2,2,2,2,3,4,1,1,1,1,2,2,1,2,1,3,1,1,1,9,2,0,1,3,1,1,1,4,2,1,4,4,4,2,3,2,2,2,3,2,1,3,3,3,3,2,2,9,323,3,2,3,3,3,2,3,3,3,3,3,3,1,0,1,1,1,3,2,2,2,2,2,1,2,3,3,4,3,4,2,1,4,1,3,4,1,2,3,3,1,3,3,1,1,3,1,2,2,2,1,3,1,1,5,2,2,2344
1,91,324,2,6,2,2,4,3,1,2,2,3,5,2,3,2,3,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2,1,1,0,0,1,9,2,4,0,0,3,0,0,1,1,1,1,1,1,3,3,3,1,1,2,3,3,3,2,3,2,3,2,9,324,3,3,3,2,3,3,3,2,2,2,3,3,11,0,1,1,1,3,2,2,3,2,2,3,2,4,3,3,3,3,4,3,4,1,2,5,3,2,4,4,0,0,4,0,0,4,0,5,2,2,2,3,2,3,5,2,3,3146
1,91,325,2,10,2,2,4,3,1,4,3,4,2,1,4,2,3,2,3,2,2,2,2,4,2,2,2,2,2,2,1,3,2,1,1,1,3,1,1,2,2,1,2,1,1,1,9,2,4,2,3,1,1,1,4,1,4,4,4,1,3,2,3,2,3,2,2,1,2,1,1,3,3,2,9,325,1,2,3,2,2,2,1,2,3,1,1,2,6,0,1,1,1,4,3,3,3,1,2,2,3,2,2,3,2,2,2,3,1,1,3,2,1,2,4,1,1,1,1,1,1,1,1,5,2,2,1,3,1,1,3,3,3,3151
1,91,326,2,5,1,1,4,3,1,2,2,1,2,1,2,2,2,1,1,1,1,1,1,3,1,1,1,2,2,1,1,2,3,1,1,1,1,3,2,1,2,1,1,0,1,2,1,1,0,1,1,1,2,1,2,3,3,2,1,1,2,1,3,1,2,0,0,0,2,2,2,0,0,2,9,326,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,1,1,3,1,2,3,2,1,2,2,2,2,1,1,4,3,1,2,1,2,2,1,1,4,1,1,1,1,1,1,1,1,5,1,2,3,3,1,3,2,1,6,4332
1,91,327,2,8,1,1,4,3,1,2,4,5,3,1,5,3,5,2,1,1,1,1,1,3,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,3,1,1,2,7,3,4,0,2,1,1,2,2,2,4,1,1,1,3,3,3,1,3,2,2,3,3,2,2,3,3,2,9,327,2,3,2,3,3,3,3,2,3,3,1,3,1,0,1,1,1,4,3,3,2,2,1,1,2,3,2,2,2,3,4,1,4,8,3,4,1,2,4,3,1,1,3,1,1,1,2,5,1,1,3,3,1,3,2,3,6,4321
1,91,328,2,7,1,1,4,3,1,1,2,3,3,1,2,2,3,2,2,2,2,2,0,5,1,2,2,2,2,2,2,4,0,1,1,1,3,1,2,3,3,1,4,1,2,1,9,3,4,2,2,1,2,1,2,1,2,2,2,1,2,1,2,1,3,2,1,3,3,2,2,2,2,2,9,328,2,2,3,2,3,2,0,2,3,1,2,3,2,1,1,1,1,5,2,2,2,1,2,3,2,3,3,3,3,4,4,1,1,1,3,4,5,2,4,1,1,2,2,1,1,2,2,2,1,2,1,2,1,1,2,2,6,4316
1,91,329,2,6,1,1,4,3,1,2,3,3,4,1,3,3,3,2,4,2,2,3,2,5,2,1,3,2,1,2,2,2,2,1,2,0,2,2,2,1,2,1,2,1,1,1,9,3,4,2,2,1,1,1,1,4,1,1,1,1,3,3,3,1,2,3,1,2,1,3,3,3,3,2,9,329,2,3,3,2,2,2,2,3,2,3,3,2,2,0,2,1,1,7,2,2,3,2,6,3,3,5,3,3,3,3,3,2,4,1,3,1,1,3,1,1,1,3,3,3,1,3,2,1,1,2,1,3,1,1,2,2,6,4304
1,91,330,2,9,1,1,4,3,1,1,4,5,5,2,5,1,3,2,2,2,1,3,1,5,1,1,1,3,3,3,1,2,2,2,2,3,3,1,1,2,2,1,4,1,2,2,9,3,1,2,1,2,2,1,4,1,1,1,1,1,3,3,3,1,2,2,0,1,1,1,1,3,1,2,9,330,1,1,1,1,2,3,3,3,3,2,3,1,8,1,1,2,1,4,1,3,3,2,6,1,3,4,4,4,4,3,3,3,1,2,3,4,2,2,4,1,1,1,3,1,1,1,2,5,1,2,3,2,1,3,5,3,7,5124
1,91,331,1,6,1,1,5,3,2,3,2,2,4,1,1,1,3,2,2,2,2,2,2,4,2,3,2,2,3,2,1,2,3,2,2,1,2,1,2,3,1,0,1,0,0,0,9,2,4,2,2,1,2,0,4,4,4,2,5,2,2,1,2,1,3,2,3,2,2,2,2,3,3,2,9,331,2,3,2,2,1,3,2,3,3,2,0,0,1,2,1,1,1,9,2,2,2,1,1,1,2,3,3,2,0,4,4,1,3,1,3,4,4,0,1,1,1,3,4,1,1,1,1,2,1,1,3,3,2,3,5,2,1,2112
1,91,332,1,7,1,1,5,3,1,3,3,3,4,1,2,3,2,2,2,1,2,2,2,5,1,3,2,2,2,2,1,3,2,1,1,0,1,1,3,1,1,1,2,1,1,1,9,2,1,2,3,1,2,1,2,3,2,0,1,1,3,3,3,1,2,2,3,3,3,2,3,3,3,2,9,332,3,2,3,2,2,2,3,2,3,3,3,3,11,0,1,1,1,5,1,2,3,1,2,2,2,2,4,3,3,3,2,3,4,3,3,4,1,3,1,1,1,3,3,1,1,1,1,2,1,2,3,3,1,3,5,2,6,4307
1,91,333,2,9,2,2,5,3,1,4,3,4,4,1,2,2,3,2,4,2,2,1,1,4,2,2,3,2,2,1,1,1,3,1,1,2,1,1,1,1,2,1,2,1,1,2,3,2,0,1,2,2,2,1,1,3,1,2,1,1,3,1,2,1,1,3,3,3,3,3,3,2,2,2,9,333,2,2,3,3,2,3,3,2,2,3,3,3,11,0,1,1,1,3,3,2,2,1,2,1,2,3,2,2,2,4,4,3,4,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,4,2,1,1,1,3,5,4134
