COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88
1,142,537,3,2,7,9,1,200,55,8,40,1,3,3,1,1,2,4,2,2,4,3,1,1,10,1,1,6,25,3,7,28,3,12,1,2,2,1,1,1,2,4,2,2,2,2,2,4,3,4,2,2,2,2,1,2,142,537,1,3,1,0,1,2,1,1,6,1,1,2,6,3,2,2,3,1,2,3,3,1,2,2,10,30,15,1,45
1,142,538,2,1,9,7,1,208,52,11,90,1,1,3,3,1,2,4,1,4,4,3,2,2,3,2,2,9,35,3,6,20,3,10,2,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,142,538,9,1,2,3,2,4,5,1,6,2,4,4,6,3,1,1,3,1,3,4,3,1,2,3,4,30,18,3,2
1,142,539,3,7,6,3,1,200,60,4,95,3,1,2,2,1,2,4,5,6,4,3,2,2,5,1,1,4,16,1,4,15,3,12,2,1,1,3,2,2,3,4,4,4,2,2,2,4,2,3,2,3,4,4,1,2,142,539,2,1,1,3,2,4,1,6,6,1,1,3,5,2,2,2,2,2,3,4,2,1,2,3,2,35,18,3,7
1,142,540,3,7,2,7,1,209,52,1,60,1,1,1,1,1,2,1,2,2,1,7,1,1,9,1,1,4,20,1,3,12,1,5,2,1,2,2,1,1,3,2,3,2,2,2,2,2,2,3,2,2,3,3,2,2,142,540,3,1,1,3,1,2,2,1,6,3,2,2,6,3,2,1,3,3,2,2,3,1,1,1,3,20,15,11,9
1,142,541,3,8,8,7,1,200,40,4,90,1,1,2,2,1,2,6,4,5,6,4,1,3,4,2,1,6,35,2,7,35,3,15,2,1,2,2,1,2,2,2,2,3,1,1,2,2,2,4,2,3,2,2,0,2,142,541,1,3,1,3,1,2,1,7,0,3,2,1,5,1,2,1,2,3,1,4,5,4,2,3,1,40,15,7,8
1,142,542,3,8,8,7,1,205,44,5,99,1,1,2,2,1,2,6,4,6,6,6,1,3,4,2,2,5,20,5,4,20,2,16,2,2,2,3,1,2,2,2,3,3,2,2,3,4,2,3,3,2,3,3,0,2,142,542,2,1,1,2,2,3,1,2,6,2,3,3,7,3,1,2,1,1,2,3,5,4,2,2,1,35,20,7,9
1,142,543,3,8,8,6,1,203,50,6,90,1,3,2,2,2,1,6,3,6,6,3,3,3,4,1,1,5,20,3,4,20,1,6,2,1,1,3,2,1,3,3,3,2,2,2,2,4,2,4,2,2,3,2,1,2,142,543,1,1,1,3,2,3,1,6,6,1,1,2,4,3,3,1,3,1,1,3,5,1,2,3,1,40,26,7,12
1,142,544,3,8,8,7,1,200,40,3,65,1,1,2,2,1,1,6,4,6,6,3,3,3,3,1,1,5,30,2,7,28,4,18,3,1,2,2,2,2,4,3,4,4,2,2,2,4,2,3,4,2,3,2,2,2,142,544,2,1,1,3,2,4,2,6,6,2,2,2,6,3,2,1,3,1,1,2,5,4,2,0,3,35,25,7,21
1,142,545,3,7,7,7,1,205,50,10,60,1,1,0,1,1,2,3,6,5,4,3,7,2,3,3,1,4,24,3,5,20,2,9,3,4,2,3,4,1,2,3,4,4,1,2,2,3,2,4,2,3,2,4,1,2,142,545,10,1,1,2,1,3,1,6,6,3,1,3,7,3,3,1,3,1,3,4,3,3,2,1,6,25,16,7,57
1,142,546,3,2,1,7,0,200,97,5,55,1,1,3,1,1,4,4,3,3,4,3,2,2,9,2,2,6,24,3,0,89,10,89,3,5,2,3,1,1,4,3,4,4,2,2,3,4,2,3,1,2,3,4,1,2,142,546,6,1,1,3,2,0,1,1,6,1,1,1,6,3,1,1,3,3,3,4,2,1,2,2,3,30,25,8,16
1,142,547,3,2,1,4,1,205,70,11,26,1,1,1,1,1,2,6,4,6,4,4,2,2,10,2,1,5,20,5,5,20,3,12,3,1,2,2,1,2,3,3,2,2,1,2,3,2,2,3,1,2,4,4,2,2,142,547,4,0,2,2,1,3,1,6,6,1,1,2,6,3,1,1,3,3,2,4,2,1,2,0,3,25,12,8,32
1,142,548,4,7,10,3,1,200,78,1,75,1,1,2,1,1,2,4,4,3,4,3,2,2,4,2,1,4,12,4,3,11,1,4,2,1,2,1,1,1,3,3,2,4,3,2,2,4,2,3,1,3,4,3,1,2,142,548,3,2,1,1,1,3,2,1,6,1,1,2,6,3,1,1,3,1,5,3,3,1,2,3,2,30,20,8,40
1,142,549,3,6,5,6,1,200,46,2,49,1,1,1,1,2,2,4,4,6,4,4,2,2,5,2,2,5,16,10,3,12,1,4,3,1,2,3,1,2,3,3,3,3,0,2,2,4,2,3,2,2,4,4,2,2,142,549,1,1,3,3,1,3,1,6,6,2,2,3,7,3,1,1,3,1,4,3,4,1,2,3,2,30,12,8,45
1,142,550,3,2,2,8,1,201,69,4,89,1,1,3,1,1,1,4,1,4,4,8,2,2,4,2,1,5,19,4,0,89,10,89,3,2,1,1,4,3,3,3,2,3,2,2,2,3,2,3,2,2,3,4,1,2,142,550,3,1,1,1,1,2,1,6,6,2,2,4,4,3,1,1,1,1,1,4,1,1,2,3,3,30,15,3,18
1,142,551,3,6,1,8,1,200,55,1,80,1,1,3,3,1,2,5,3,6,6,4,3,3,1,1,1,4,20,2,5,25,2,10,2,1,1,3,1,3,2,1,4,4,1,1,4,4,2,3,1,2,3,3,0,2,142,551,2,5,1,2,1,3,1,1,6,3,4,3,6,3,2,1,3,1,1,3,1,4,2,3,3,40,25,6,2
1,142,552,3,7,4,4,1,200,60,5,85,2,2,3,2,1,3,6,3,5,6,3,3,3,4,2,2,7,30,3,5,20,2,8,1,1,2,3,3,2,3,4,4,4,4,2,2,4,2,4,2,2,4,4,2,2,142,552,1,3,1,3,1,3,2,1,6,1,1,2,5,1,2,1,3,3,5,4,3,1,2,3,11,40,24,6,20
1,142,553,3,6,4,8,1,200,52,2,80,1,1,2,2,1,2,6,4,6,6,3,3,3,4,2,1,5,20,4,5,20,2,4,2,1,2,3,3,2,3,3,4,4,1,2,3,3,4,4,2,2,3,3,2,2,142,553,2,3,1,1,2,2,2,1,6,1,1,2,5,3,2,1,3,1,5,4,5,1,2,0,1,35,15,6,40
1,142,554,3,6,1,8,1,207,65,5,60,1,1,2,2,1,2,6,3,6,6,3,3,3,1,1,2,9,18,2,8,35,2,8,2,1,2,3,3,1,2,3,1,3,2,2,1,3,2,2,1,3,1,2,2,2,142,554,3,8,1,1,2,3,1,2,6,1,1,1,6,1,2,1,1,3,3,3,1,1,2,3,6,35,20,6,41
1,142,555,3,6,4,9,1,203,57,2,70,1,1,2,2,2,2,2,2,6,3,4,3,3,4,1,1,5,15,3,7,24,3,11,1,1,1,2,4,2,4,1,4,4,1,1,3,4,3,4,3,2,4,4,0,2,142,555,2,1,2,3,1,3,1,1,6,1,2,3,4,2,1,1,3,3,2,3,1,1,2,3,7,33,25,6,54
1,142,556,2,4,8,7,1,203,68,8,50,5,3,2,3,1,2,6,3,6,6,3,0,2,10,1,1,4,20,1,2,9,1,5,3,1,2,2,2,2,4,3,3,2,2,2,3,4,2,3,1,2,4,4,2,2,142,556,9,8,1,3,2,3,1,6,6,2,1,1,5,3,1,1,3,1,2,4,3,1,2,2,1,35,20,9,7
1,142,557,2,4,9,9,1,200,70,4,80,1,3,2,2,2,2,6,3,6,6,3,3,2,10,1,1,5,20,2,4,18,2,11,2,1,2,3,3,1,4,3,2,2,2,1,2,4,2,2,1,2,4,4,1,2,142,557,5,1,1,3,1,2,1,6,6,1,1,2,5,3,2,1,3,2,0,4,0,1,2,2,6,30,15,9,11
1,142,558,3,5,4,4,1,200,65,7,50,1,1,1,1,1,2,6,6,6,4,3,3,2,4,2,1,5,25,2,5,20,2,9,3,2,2,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,3,4,2,2,142,558,3,1,1,2,2,2,1,1,6,2,3,2,5,1,2,1,3,3,3,2,3,2,2,1,2,35,19,9,38
1,142,559,4,7,6,6,1,200,50,3,80,1,1,1,1,1,0,6,4,5,4,3,3,2,4,2,1,5,25,2,0,89,10,89,2,2,3,3,2,3,3,2,4,4,1,2,4,4,2,4,3,4,4,4,1,2,142,559,2,1,1,3,2,2,1,1,6,1,2,3,5,3,2,1,3,1,1,2,4,2,2,1,6,30,15,10,1
1,142,560,4,6,6,4,1,200,60,2,70,1,1,2,3,1,2,6,6,6,6,3,3,2,5,2,2,0,0,3,5,22,1,5,2,1,2,2,2,3,2,2,4,4,2,2,3,4,2,4,2,2,4,4,1,2,142,560,3,1,0,0,1,2,1,1,6,1,1,3,6,3,1,1,3,1,1,2,5,1,2,3,4,35,25,10,8
1,142,561,3,5,1,7,1,200,50,7,65,2,3,3,3,1,2,10,10,6,4,3,3,2,9,1,1,4,20,3,4,20,2,10,3,1,1,2,1,1,3,2,4,4,2,1,2,4,2,2,4,2,4,4,2,2,142,561,4,5,1,3,2,3,1,1,6,1,1,2,4,3,2,1,3,1,1,2,4,4,2,3,2,30,20,10,19
1,142,562,3,5,1,6,1,200,65,3,15,1,1,2,1,1,2,4,4,6,4,4,2,2,10,2,2,5,20,2,2,8,1,4,4,1,2,2,1,1,4,3,2,3,2,1,1,2,1,3,3,3,2,4,2,2,142,562,2,1,1,2,1,3,1,1,6,2,1,2,6,3,2,1,3,1,1,4,3,2,2,3,1,30,15,10,24
1,142,563,1,1,1,8,1,201,80,8,30,1,3,2,2,1,3,6,1,6,4,3,2,2,1,1,1,6,20,3,3,11,0,0,1,1,2,3,2,3,4,4,4,4,3,2,2,4,2,4,3,3,4,4,1,2,142,563,1,1,1,3,1,2,1,6,6,1,1,2,4,1,2,1,1,1,4,2,5,1,2,2,3,20,15,10,53
1,142,564,1,7,1,7,1,200,52,2,65,1,1,2,2,1,2,9,7,7,9,7,1,1,10,2,1,3,15,2,5,20,7,9,1,2,2,2,1,1,3,4,2,2,4,2,1,2,3,3,2,3,3,3,1,2,142,564,3,8,2,3,2,3,1,1,6,2,3,2,5,3,1,1,3,2,2,4,5,1,2,3,3,37,16,11,1
1,142,565,3,7,1,7,1,215,55,1,30,1,1,1,1,2,1,5,2,2,4,7,1,1,8,1,1,6,25,2,1,5,1,5,1,4,2,1,1,2,3,3,3,2,2,1,2,2,1,2,1,2,3,2,2,2,142,565,5,8,2,3,2,2,1,6,6,2,2,1,6,3,2,1,2,1,1,2,1,1,2,3,3,25,12,11,32
1,142,566,1,6,1,9,1,216,60,4,70,1,2,2,2,1,1,2,2,2,6,1,1,1,10,2,1,3,12,3,4,17,1,5,2,1,2,2,2,1,2,2,2,3,2,2,3,3,2,2,2,2,3,3,1,2,142,566,6,8,1,1,1,2,1,6,6,2,2,2,6,3,2,1,1,1,2,4,5,1,2,3,7,40,18,11,43
1,142,567,2,7,2,7,1,216,57,1,55,1,1,3,1,1,1,5,1,2,5,3,1,1,10,1,1,5,18,0,2,6,2,6,2,2,2,2,1,2,3,4,2,2,2,2,2,4,4,4,2,2,2,3,1,2,142,567,4,0,1,3,2,3,1,6,1,1,1,2,6,3,1,1,3,3,3,4,4,1,2,3,1,20,16,11,66
1,142,568,3,4,4,5,1,215,66,2,40,1,1,1,1,1,1,4,5,6,4,3,3,2,3,1,1,6,20,3,1,4,1,4,3,1,2,2,2,1,3,3,4,4,1,1,4,4,2,4,3,2,3,4,2,2,142,568,2,1,1,1,2,3,1,1,6,1,1,3,6,3,2,1,3,1,3,3,2,1,2,3,1,30,15,8,47
1,142,569,3,5,4,9,1,210,65,2,80,1,1,1,2,1,2,4,5,5,4,8,2,2,5,2,1,7,25,3,5,23,3,12,3,1,3,2,2,1,3,3,2,4,1,2,2,2,1,4,2,0,3,2,1,2,142,569,2,1,2,3,2,3,1,1,6,1,1,3,5,3,2,1,1,1,5,4,5,1,2,1,1,30,13,3,23
1,142,570,2,7,6,9,1,210,70,4,30,2,3,2,2,1,2,8,8,8,8,8,2,2,2,1,1,5,20,2,7,25,3,10,3,1,1,2,5,2,2,2,4,3,2,4,2,2,2,2,4,2,4,4,2,2,142,570,1,1,1,3,2,3,1,6,6,1,1,4,6,3,2,2,1,1,1,3,0,1,2,2,0,30,24,4,9
1,142,571,3,1,8,5,1,210,71,11,70,1,1,2,2,1,1,4,3,4,4,3,2,2,9,2,1,9,40,2,6,24,1,4,3,1,2,3,1,1,3,3,2,4,4,3,1,3,2,2,2,2,2,2,1,2,142,571,6,2,1,2,2,3,1,1,6,2,2,4,6,3,1,2,3,1,1,3,4,1,2,3,7,25,15,4,29
1,142,572,2,1,11,6,1,215,34,1,15,1,1,1,1,1,1,4,4,6,4,3,3,2,5,2,2,7,30,3,4,15,2,8,4,5,2,2,3,3,3,3,2,4,1,2,3,4,2,2,2,2,2,2,2,2,142,572,3,1,1,3,2,2,1,6,6,2,1,0,6,3,1,1,1,1,1,4,5,4,0,3,3,30,20,4,42
1,142,573,3,1,4,6,3,215,56,5,40,1,1,2,2,2,2,6,2,6,6,5,3,3,3,2,1,6,30,2,3,12,1,4,2,1,3,2,4,0,2,2,3,2,2,1,1,2,4,3,1,2,2,4,2,2,142,573,1,1,1,3,2,2,3,1,6,1,1,3,6,3,1,1,3,2,5,2,5,2,2,3,5,25,12,6,10
1,142,574,3,6,1,3,1,210,50,5,80,1,3,3,3,1,3,6,3,5,6,1,3,3,1,2,2,5,25,3,4,18,2,9,1,4,2,3,2,1,2,4,2,2,2,2,2,4,2,4,2,2,3,4,0,2,142,574,3,7,1,2,2,2,1,1,6,1,2,2,5,3,1,1,3,1,5,4,4,1,2,3,11,40,24,6,18
1,142,575,3,6,1,5,1,218,54,2,65,1,1,1,1,1,2,6,3,6,6,3,3,3,2,1,3,5,25,3,7,24,3,12,1,1,2,2,2,1,2,3,1,2,3,1,2,3,2,3,2,2,3,2,1,2,142,575,10,8,1,3,2,4,2,1,6,1,1,1,0,3,1,1,3,1,3,4,1,4,2,3,10,35,20,6,30
1,142,576,2,1,9,7,1,210,56,4,99,1,1,2,2,1,1,6,3,5,6,4,3,2,5,2,2,5,20,4,7,28,3,14,1,2,2,3,1,4,4,2,2,2,2,2,2,2,1,2,1,2,3,3,1,2,142,576,4,2,1,3,1,3,1,1,6,1,1,1,6,3,1,1,3,1,1,2,1,1,2,0,3,37,22,6,37
1,142,577,2,6,1,9,1,213,50,3,70,1,1,2,1,1,2,6,3,6,6,2,3,3,1,2,1,4,20,3,3,15,1,5,1,1,2,3,1,1,4,4,2,4,1,2,4,4,3,4,3,3,2,4,1,2,142,577,1,8,1,0,2,3,1,2,6,1,1,1,6,2,3,1,3,3,5,3,3,1,2,3,4,60,30,6,46
1,142,578,3,7,3,8,1,215,54,2,60,1,1,1,2,1,2,9,8,9,9,8,3,3,4,2,1,6,20,3,6,24,3,12,1,1,2,1,2,3,4,2,4,3,2,2,3,4,2,3,2,2,3,4,2,2,142,578,1,7,1,3,1,3,2,1,6,3,2,2,3,1,2,3,3,3,2,4,1,2,2,3,5,28,20,6,47
1,142,579,3,4,3,8,3,228,50,3,50,1,1,1,3,1,2,1,1,5,4,1,2,1,6,2,1,6,25,2,4,18,1,5,2,2,2,2,5,1,3,2,3,0,3,3,3,4,2,4,2,4,3,2,2,2,142,579,2,1,1,3,1,3,1,1,6,1,1,3,6,3,2,1,1,1,1,3,3,1,2,2,3,35,17,1,49
1,142,580,4,6,6,6,1,229,60,1,80,1,1,2,1,2,2,4,4,4,4,3,2,2,6,2,3,4,15,2,4,15,1,5,1,1,1,3,5,2,2,3,4,2,1,2,2,4,2,4,2,2,4,4,1,2,142,580,3,1,1,1,2,4,0,6,6,2,1,3,4,1,2,1,1,1,5,4,3,1,2,2,3,25,18,3,4
1,142,581,3,6,5,3,1,225,63,3,75,1,1,3,3,1,1,6,3,6,4,4,3,2,5,2,2,7,25,3,5,20,2,8,3,4,2,3,1,2,4,4,4,4,2,2,3,4,2,2,2,2,4,4,1,2,142,581,3,1,1,1,1,2,1,6,6,1,1,4,4,3,2,1,3,3,4,2,2,2,2,2,7,35,20,3,40
1,142,582,3,6,4,5,1,227,67,5,73,1,2,3,3,1,2,4,6,4,4,3,2,2,4,1,2,6,25,5,5,20,2,8,2,4,2,2,2,2,4,3,2,4,2,2,4,3,2,2,3,2,4,4,2,2,142,582,2,1,2,2,1,2,1,1,6,1,1,4,6,3,2,1,2,3,2,2,3,1,2,3,11,35,20,3,41
1,142,583,3,7,6,8,1,225,65,5,80,1,1,2,1,1,2,4,5,4,4,4,2,2,4,1,1,4,15,2,4,17,1,4,1,1,2,3,2,2,3,3,3,2,1,2,4,2,2,3,2,3,4,4,2,2,142,583,2,1,1,3,2,2,1,1,6,2,1,3,3,1,1,1,2,1,2,3,2,1,2,2,1,25,20,3,55
1,142,584,3,7,4,4,1,220,55,4,80,1,1,2,2,1,1,6,1,6,5,4,3,3,1,2,1,7,28,5,10,29,1,5,1,1,2,2,5,0,3,2,2,3,2,3,2,2,2,4,2,2,2,2,0,2,142,584,1,1,2,2,1,2,1,1,6,1,2,2,6,3,1,1,3,3,3,2,2,2,2,3,2,40,20,6,8
1,142,585,2,6,10,4,1,220,52,7,60,1,1,3,3,2,2,6,4,6,6,3,3,3,1,1,1,4,20,3,5,20,2,9,2,1,2,3,1,1,2,1,2,3,1,2,3,4,3,4,2,2,2,3,1,2,142,585,2,9,2,3,2,3,3,7,0,3,1,2,3,3,2,2,3,3,1,3,1,2,2,3,6,30,15,6,42
1,142,586,3,4,8,8,1,225,70,11,80,2,1,3,3,1,2,6,6,6,6,3,3,2,10,1,1,5,20,3,3,14,2,9,2,1,2,4,1,3,2,2,3,3,1,2,3,3,2,4,1,2,3,4,1,2,142,586,6,8,0,3,2,3,2,1,6,2,1,0,0,3,2,1,3,1,2,3,3,1,2,2,10,35,20,9,13
1,142,587,1,4,7,6,1,227,75,3,45,1,1,2,2,1,2,6,4,6,6,3,3,2,10,1,1,4,15,2,2,7,1,4,1,1,2,2,2,1,4,4,3,4,2,3,4,4,2,2,4,3,4,4,0,2,142,587,3,8,1,1,1,2,2,6,6,1,1,3,5,3,2,1,1,1,1,4,4,4,2,2,3,20,12,9,42
1,142,588,3,4,8,5,1,220,60,5,50,1,1,2,1,1,3,6,3,5,6,3,3,0,9,1,1,8,35,4,5,20,2,9,2,1,2,3,1,1,4,3,3,4,3,2,4,4,2,4,4,2,4,4,2,2,142,588,6,3,1,2,1,3,1,1,6,2,1,4,4,2,3,1,3,3,1,2,1,1,2,2,3,45,20,9,55
1,142,589,3,5,1,7,1,225,51,2,30,1,1,1,1,1,1,6,6,6,6,4,3,2,10,2,1,5,20,3,0,89,10,89,3,1,2,2,1,2,3,1,2,4,1,1,4,4,1,2,4,2,4,3,0,2,142,589,7,8,1,1,1,3,1,6,1,1,1,2,6,3,2,1,1,3,2,3,3,2,1,1,3,25,16,10,3
1,142,590,4,7,7,6,1,220,59,1,65,1,1,1,1,1,1,6,4,6,6,3,3,2,4,2,1,4,20,2,3,15,10,89,2,3,2,2,5,1,2,1,4,3,3,2,2,3,2,3,1,2,4,4,2,2,142,590,3,1,1,1,2,2,2,2,6,1,1,3,7,3,2,1,1,3,3,4,3,4,1,3,11,41,24,10,20
1,142,591,2,5,10,7,1,220,70,10,50,1,3,1,1,1,1,6,4,5,6,3,3,2,10,2,1,4,20,2,0,89,10,89,3,1,2,2,1,1,2,3,2,3,2,2,2,2,2,3,2,2,4,4,1,2,142,591,6,5,1,1,1,3,1,1,6,1,1,2,4,3,3,1,3,1,1,2,1,2,2,3,3,35,20,10,22
1,142,592,3,5,1,4,1,224,70,2,15,1,1,3,1,2,2,6,5,5,4,4,3,2,9,2,3,3,15,3,0,89,10,89,2,1,2,3,1,3,2,2,2,3,2,2,2,4,2,3,3,3,4,4,2,2,142,592,2,0,1,3,2,4,2,1,6,1,1,2,6,3,1,1,3,1,1,2,5,4,2,3,11,20,12,10,40
1,142,593,3,5,1,5,1,220,65,4,80,1,1,3,1,2,2,6,5,5,6,4,3,2,10,2,1,4,15,3,2,10,10,89,3,1,2,3,1,3,4,3,4,4,1,1,3,4,1,3,2,4,4,4,2,2,142,593,8,9,1,3,2,2,1,1,6,3,2,2,7,3,1,1,3,1,1,4,3,2,2,3,3,40,18,10,48
1,142,594,4,5,1,7,1,220,66,3,80,2,1,2,2,1,2,4,5,5,4,4,3,2,10,2,1,3,15,3,4,20,1,5,2,1,2,3,1,2,3,1,2,3,1,1,3,3,2,3,1,3,3,3,2,2,142,594,7,8,1,1,2,3,1,1,6,2,2,3,7,3,3,3,3,1,1,2,5,4,2,0,7,28,24,10,49
1,142,595,3,5,1,4,1,220,62,3,70,1,1,2,2,1,1,4,4,6,4,4,3,2,9,2,1,4,15,1,3,15,1,5,1,1,2,3,1,3,4,2,3,4,2,2,4,4,2,4,2,4,4,4,1,2,142,595,4,5,1,3,1,3,2,1,6,1,1,2,4,3,2,1,3,3,2,4,5,4,2,3,3,30,15,10,51
1,142,596,3,5,4,4,1,230,60,6,60,1,1,1,1,1,2,6,1,2,4,1,1,1,9,1,1,5,20,5,3,15,3,15,2,1,2,2,1,3,4,4,4,4,3,3,4,4,4,4,3,3,3,3,0,2,142,596,2,1,1,3,2,4,1,2,1,1,1,2,4,3,1,1,3,1,1,2,1,1,2,3,3,30,24,1,16
1,142,597,3,4,4,6,1,230,60,4,60,1,1,2,2,1,2,5,1,3,6,1,1,1,7,1,1,6,30,4,5,20,3,15,1,4,2,3,1,1,3,4,2,2,2,1,2,3,2,2,2,2,3,3,2,2,142,597,3,3,1,3,1,2,2,2,1,1,1,2,4,1,4,1,3,1,1,4,3,1,2,2,1,30,25,1,25
1,142,598,3,6,6,6,1,230,54,1,65,1,1,3,3,2,2,6,1,2,4,1,1,1,5,1,1,7,28,2,5,20,2,8,1,4,1,2,3,2,2,3,3,3,1,2,2,3,2,3,1,2,3,3,1,2,142,598,2,3,0,0,2,3,2,1,6,1,1,2,6,3,1,1,2,3,2,3,2,1,2,3,10,35,15,1,43
1,142,599,1,2,7,9,1,230,70,6,72,1,3,2,2,1,2,9,7,7,9,7,1,1,10,1,1,8,20,3,5,17,3,12,1,5,2,2,2,1,2,4,2,4,3,4,2,4,2,4,1,2,2,2,1,2,142,599,2,7,1,1,1,3,1,1,6,1,1,1,5,3,2,1,1,3,1,3,2,1,2,3,2,35,18,1,46
1,142,600,3,6,5,8,1,230,70,1,80,1,1,1,3,1,1,8,10,9,10,8,3,2,5,2,1,5,25,2,5,20,2,7,1,1,2,2,1,3,4,3,4,4,2,1,3,3,2,3,1,2,4,4,1,2,142,600,5,1,2,3,1,3,1,1,6,1,1,2,5,1,2,1,3,3,1,4,2,1,2,3,3,38,20,10,33
1,142,601,2,2,6,8,1,230,60,8,70,1,1,3,3,1,1,6,4,6,6,7,3,2,10,2,2,3,15,2,3,17,2,11,3,1,2,3,1,1,4,4,2,4,2,2,2,4,4,4,1,2,1,4,1,2,142,601,6,1,1,3,2,3,1,1,6,1,1,2,4,3,1,1,1,1,1,4,3,1,2,2,2,40,25,7,48
1,142,602,2,3,3,6,1,235,74,6,60,1,3,2,2,3,3,5,1,3,3,3,2,2,3,1,1,9,30,1,4,16,10,89,1,4,1,3,4,3,3,2,2,2,1,1,2,2,2,4,1,2,2,2,1,2,142,602,1,3,2,3,2,3,3,1,6,1,2,2,5,3,4,2,3,3,5,4,5,4,2,2,9,36,22,8,4
1,142,603,3,0,2,8,1,230,73,3,50,1,1,1,0,1,2,4,4,6,4,3,2,2,10,2,2,6,25,2,6,20,3,10,2,1,2,2,1,1,3,2,2,2,0,3,2,2,2,3,2,2,2,2,2,2,142,603,2,9,1,1,1,3,1,6,1,2,2,2,0,3,2,3,1,1,2,3,3,1,2,3,10,34,16,8,8
1,142,604,3,3,3,4,1,235,73,1,40,1,1,1,2,2,2,4,8,4,4,3,2,2,2,2,1,5,15,1,5,16,3,10,2,2,2,4,4,0,3,2,2,1,1,1,1,2,2,3,2,2,3,4,1,2,142,604,3,1,1,3,2,2,1,6,6,2,1,1,5,3,1,3,1,1,3,2,1,1,2,1,3,30,20,8,12
1,142,605,3,6,5,7,1,235,66,4,55,1,1,3,1,1,1,4,6,6,3,3,2,2,5,2,1,5,18,4,6,20,2,11,1,1,2,2,1,2,2,2,4,3,1,1,2,4,2,3,3,2,3,4,2,2,142,605,2,1,1,3,2,3,1,1,6,1,1,1,5,3,3,1,1,1,2,2,3,1,2,3,3,26,15,8,18
1,142,606,3,2,1,8,1,235,75,5,60,1,3,2,2,2,2,4,4,6,4,3,2,2,9,2,1,5,15,2,4,15,2,7,1,1,1,3,1,1,3,3,4,4,3,2,3,4,2,3,2,3,4,4,2,2,142,606,2,1,1,3,1,3,2,2,6,3,2,3,5,1,3,2,3,2,1,3,1,2,2,3,6,25,20,8,21
1,142,607,4,5,5,6,1,235,60,11,80,1,2,2,1,1,2,4,3,4,4,3,2,2,5,1,1,5,20,4,9,40,3,12,2,1,2,3,2,2,3,3,2,2,2,3,4,2,2,2,2,2,0,3,0,2,142,607,4,1,1,3,2,2,2,1,6,2,1,4,5,3,1,1,1,1,2,2,2,2,2,2,3,35,16,3,19
1,142,608,4,2,2,5,1,235,75,5,75,1,1,2,1,1,2,4,2,6,4,3,2,2,9,1,1,6,25,3,5,20,1,5,3,3,1,3,1,3,4,4,2,4,2,3,3,4,2,4,2,3,4,4,1,2,142,608,8,3,1,1,1,3,1,1,6,1,1,4,4,2,1,1,3,3,3,2,3,2,1,2,1,30,20,3,49
1,142,609,3,6,1,5,1,230,58,1,75,1,1,3,1,1,2,6,3,6,4,4,3,3,1,2,2,5,17,3,5,20,3,12,1,2,2,2,1,1,2,3,1,2,3,1,2,4,3,3,1,2,1,2,2,2,142,609,4,8,1,2,1,3,3,1,6,1,1,1,3,1,1,1,3,3,4,3,1,1,2,3,1,40,25,6,25
1,142,610,3,4,8,7,1,235,78,8,70,1,1,1,1,1,2,6,4,6,6,4,3,2,10,1,1,5,24,4,3,13,2,8,1,5,2,2,1,2,4,2,4,4,3,2,4,4,2,2,4,2,4,4,2,2,142,610,9,3,1,1,1,2,1,6,6,3,1,4,5,3,1,1,1,2,2,4,3,1,2,2,3,25,18,9,2
1,142,611,3,4,8,6,1,235,70,4,80,2,1,2,3,2,2,8,8,9,8,8,2,2,10,1,1,5,25,3,3,13,10,89,2,1,2,2,2,2,3,2,2,2,2,2,4,4,2,2,3,2,2,4,2,2,142,611,5,8,1,1,2,2,1,6,6,1,1,3,6,3,3,1,1,3,3,2,2,1,2,3,1,40,24,9,8
1,142,612,1,4,10,7,1,230,80,6,50,1,1,2,2,1,2,6,3,5,6,3,3,2,3,1,1,4,15,2,5,20,2,9,3,1,2,2,2,1,3,2,2,2,3,2,2,2,2,2,2,3,2,3,2,2,142,612,10,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,9,25
1,142,613,3,5,9,7,1,235,79,3,40,1,1,2,2,1,2,4,6,5,4,3,3,2,10,2,1,4,16,4,3,13,1,5,2,1,2,3,1,1,3,3,3,3,2,2,3,3,2,2,2,2,3,3,2,2,142,613,5,8,1,0,2,3,2,1,6,2,2,3,6,3,1,1,3,1,1,2,5,1,2,2,2,35,24,10,10
