CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60A.,Q.60B.,Q.60C.,Q.60D.,Q.60E.,CARD..1,DECK..1,BALLOT..1,Q.61.,Q.62.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.71.,Q.72A.,Q.72B.,Q.72C.,Q.72D.,Q.72D..1,Q.73.,Q.74.,Q.75.,Q.76A.,Q.76B.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.83A.,Q.83B.,Q.83C.,Q.84A.,Q.84B.,Q.84C.,Q.84C..1,V.85.,V.86.,V.87.,V.88.,V.89.
1,87,62,2,2,1,1,1,7,1,4,9,0,1,10,3,11,3,5,1,2,2,3,1,2,2,1,1,1,8,4,2,1,1,2,2,1,2,2,2,1,2,3,1,1,1,1,1,1,2,1,3,3,2,4,5,2,2,4,2,2,2,1,2,2,2,87,62,2,1,3,2,2,1,2,3,6,2,2,2,1,1,4,2,2,4,4,6,2,3,3,0,1,3,1,2,5,8,3,8,3,5,1,73
1,87,63,2,5,1,1,1,7,1,4,9,1,8,9,5,10,2,5,1,2,1,3,2,3,2,2,2,4,4,4,3,1,1,1,3,2,3,2,2,2,2,3,1,1,1,2,1,1,2,3,3,3,2,4,2,1,3,2,3,2,2,1,1,2,2,87,63,2,4,2,1,1,1,2,3,6,2,2,1,2,1,1,2,1,2,4,4,2,1,2,3,1,3,1,2,5,8,3,8,3,9,3,33
1,87,64,2,8,4,2,3,8,1,4,9,9,11,5,4,12,2,2,1,2,2,3,3,2,1,1,1,3,4,4,2,2,4,3,3,1,3,4,2,2,2,1,2,1,1,1,2,3,4,4,2,3,5,5,5,2,4,3,4,2,2,1,1,1,2,87,64,2,2,2,1,1,2,3,2,13,1,1,1,2,3,2,2,2,2,3,6,3,1,2,6,1,3,1,1,3,6,3,7,4,9,3,32
1,87,65,2,2,1,1,1,5,1,4,9,9,1,5,6,13,1,2,1,3,4,3,1,2,2,1,1,1,9,4,3,1,3,1,3,3,1,3,2,1,1,3,2,1,2,2,2,1,1,1,4,1,1,1,4,2,4,3,2,2,2,1,2,1,2,87,65,2,4,2,1,4,1,2,3,11,2,1,1,1,3,1,2,1,3,4,5,2,1,2,6,1,3,1,3,6,10,3,8,3,9,2,40
1,87,66,2,10,5,2,2,4,1,4,9,9,8,6,8,1,1,1,2,1,3,2,1,2,2,2,2,1,9,4,3,1,3,1,4,3,2,2,2,1,1,3,1,1,1,1,1,1,1,2,4,2,1,1,1,1,1,1,3,2,2,1,1,2,2,87,66,2,5,2,1,1,1,2,3,7,1,1,1,2,3,1,2,1,2,4,6,1,2,1,5,1,3,1,8,10,11,3,8,3,9,4,38
1,87,67,2,3,1,1,1,5,1,4,9,9,8,8,3,1,2,4,1,3,3,2,3,3,3,2,4,2,9,4,2,1,4,1,2,3,2,2,1,1,1,3,1,1,2,1,1,1,2,1,4,2,2,1,2,2,3,2,4,2,2,1,2,2,2,87,67,3,3,4,2,2,2,2,3,5,1,1,0,1,3,2,4,1,2,4,6,5,3,4,3,1,3,1,1,3,5,3,8,4,9,1,10
1,87,68,2,4,5,2,3,5,1,4,9,9,7,9,8,5,1,2,2,1,2,1,3,2,1,2,2,1,9,4,6,1,4,2,1,3,2,1,1,1,2,4,2,2,2,2,2,1,1,1,4,3,1,2,1,2,4,1,3,2,2,1,1,2,2,87,68,2,3,4,2,4,1,3,3,9,1,1,1,1,4,1,3,1,2,4,6,2,1,2,5,1,3,1,1,5,9,3,8,4,9,4,59
1,87,69,2,1,1,1,1,5,2,4,9,0,8,4,9,11,3,5,1,2,1,4,1,1,4,3,1,4,9,4,6,1,4,1,3,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,4,3,2,3,3,2,4,4,2,2,2,1,1,1,2,87,69,2,2,4,2,2,1,2,3,4,2,2,2,2,5,4,4,1,2,4,6,2,2,2,6,1,3,1,3,8,11,3,7,3,5,2,37
1,87,70,2,10,4,2,3,4,1,4,9,9,7,3,8,1,1,4,1,2,3,3,1,1,3,3,3,3,4,4,2,1,3,3,3,3,3,1,3,2,2,3,1,1,1,1,1,1,2,1,4,2,1,1,1,1,3,2,2,2,2,1,1,1,2,87,70,2,5,4,2,0,4,5,1,13,1,2,2,1,2,1,2,1,2,4,6,2,3,1,5,1,3,1,3,6,9,3,7,6,5,1,47
1,87,71,2,10,4,2,3,5,1,4,9,9,8,9,4,1,2,4,2,1,1,3,2,1,3,2,2,1,9,4,6,2,4,1,3,2,3,3,1,1,1,3,1,1,1,1,2,2,4,2,2,2,1,1,1,1,1,1,3,2,2,1,1,1,2,87,71,2,5,4,2,2,1,2,3,4,1,1,2,1,3,1,2,1,2,4,6,2,1,2,5,1,3,1,3,9,11,3,7,3,9,4,61
1,87,72,2,3,1,1,1,5,1,4,9,9,7,4,8,1,1,2,1,3,2,3,1,2,1,2,2,1,9,4,3,1,4,1,1,3,3,2,2,2,1,3,1,1,1,1,1,1,2,1,4,3,2,3,3,1,3,2,1,2,1,2,2,2,2,87,72,1,2,1,1,1,1,1,3,4,2,1,2,1,2,1,1,1,2,3,5,2,1,2,5,1,3,1,3,5,6,5,5,2,9,4,79
1,87,73,2,3,4,2,3,5,1,4,9,9,8,7,9,1,1,1,2,1,4,1,1,2,1,1,1,1,9,0,0,2,1,1,1,4,2,5,2,1,2,4,1,1,1,1,1,1,4,1,2,3,5,2,5,1,1,1,4,1,1,1,1,3,2,87,73,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,30
1,87,74,2,9,4,2,3,5,1,4,9,9,8,6,4,12,1,1,2,1,1,4,2,2,1,1,2,1,4,2,6,3,4,3,2,4,1,2,3,3,3,4,1,1,1,1,1,3,3,5,4,2,1,1,1,1,3,1,3,2,2,3,1,2,2,87,74,2,5,2,1,1,2,1,3,9,1,1,1,1,4,2,2,1,1,3,2,2,1,1,5,1,3,1,1,3,9,3,0,3,9,1,57
1,87,75,2,8,1,1,1,5,1,4,9,9,10,9,4,10,1,3,3,2,3,1,2,3,1,1,1,2,9,4,2,2,4,2,3,1,1,4,3,3,3,1,1,1,5,2,2,3,4,4,3,1,5,5,4,5,4,4,3,3,1,1,1,1,2,87,75,1,5,6,2,2,4,1,3,9,1,1,1,1,4,0,5,1,2,4,1,1,1,4,4,1,1,1,2,3,5,3,0,3,9,1,90
1,87,76,2,3,1,1,1,4,1,4,9,9,8,8,4,10,3,5,3,3,1,5,2,1,5,1,1,3,9,4,6,2,4,1,3,1,3,4,3,3,3,1,2,2,2,2,2,1,1,1,4,3,3,4,4,3,3,3,4,2,2,1,1,1,2,87,76,4,4,1,1,2,1,2,3,9,1,1,1,1,4,1,4,2,2,5,1,2,3,2,5,1,3,1,5,0,0,1,0,3,5,2,47
1,87,77,2,3,4,2,3,5,1,4,9,9,7,7,3,1,1,2,1,1,3,2,1,2,2,2,2,2,9,2,6,1,4,1,1,2,4,1,2,1,1,4,2,1,1,1,1,1,2,2,4,1,5,4,2,2,3,1,3,2,2,1,1,1,2,87,77,4,4,4,2,2,1,2,3,2,1,1,2,1,3,1,2,1,2,3,5,2,2,2,5,1,3,1,3,5,11,3,0,3,9,1,38
1,87,78,2,8,4,3,2,5,1,4,9,9,5,8,4,10,3,4,3,2,1,4,2,1,5,5,2,4,14,4,2,1,4,3,3,2,3,4,3,3,3,1,3,2,3,3,3,3,3,4,2,3,5,5,5,3,3,3,2,2,2,1,1,1,2,87,78,4,5,2,1,4,3,4,2,8,1,1,1,1,4,1,3,1,3,4,2,2,2,3,5,1,3,1,3,7,10,3,0,5,9,3,49
1,87,79,2,10,4,2,3,5,1,4,9,9,10,8,4,10,1,2,3,1,1,5,2,2,1,2,2,4,9,4,3,1,3,1,2,3,2,2,3,2,2,3,3,1,2,2,2,3,3,5,4,3,5,2,2,3,4,4,3,2,1,1,1,1,2,87,79,2,5,4,2,4,1,2,3,2,2,2,1,1,2,0,4,1,2,3,1,2,3,1,5,1,3,1,2,5,8,3,7,3,9,1,63
1,87,80,2,3,1,1,1,5,1,4,9,9,10,1,4,10,2,2,1,2,1,4,2,2,5,2,1,3,9,4,2,2,1,4,3,1,3,2,1,2,2,3,1,1,1,2,1,2,4,2,4,1,1,4,5,2,3,3,1,2,2,2,1,1,2,87,80,2,4,1,2,2,1,2,3,1,1,1,1,1,4,2,5,2,2,3,6,3,1,2,2,1,3,1,2,3,6,3,0,3,5,1,42
1,87,81,2,10,4,2,3,5,1,4,9,9,7,3,4,10,1,1,2,1,3,2,3,2,1,2,2,1,9,4,6,1,4,1,1,2,1,1,2,2,1,4,1,2,2,2,1,2,4,3,4,1,1,3,2,3,3,4,3,2,2,2,2,2,2,87,81,4,5,1,1,1,3,2,2,3,1,1,2,2,2,1,4,1,2,1,5,3,2,3,5,1,3,1,1,3,4,3,0,4,4,2,18
1,87,82,2,5,4,3,3,5,1,4,9,11,8,6,4,1,2,4,1,2,2,3,2,3,3,1,5,1,5,4,2,3,4,1,4,3,3,3,3,2,2,3,1,1,1,1,1,3,1,3,3,3,1,3,3,1,2,3,3,2,1,1,2,2,2,87,82,4,4,1,1,1,4,5,2,13,1,2,2,2,1,0,4,2,3,3,3,2,2,2,5,1,3,1,5,7,10,3,0,5,9,3,86
1,87,83,2,4,1,1,1,4,2,4,9,11,8,5,3,1,1,2,1,2,1,3,2,2,2,2,2,1,9,4,2,3,1,2,3,3,3,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,4,3,2,3,1,2,2,1,1,2,2,2,87,83,1,5,1,1,1,2,4,1,9,1,1,2,1,3,3,3,3,3,3,3,3,4,4,6,1,3,1,3,5,6,3,6,5,9,3,20
1,87,84,2,3,1,1,1,5,2,4,9,9,1,6,2,5,2,3,2,3,3,1,1,3,0,1,1,1,9,4,0,2,1,1,4,1,1,1,1,1,1,3,2,2,2,2,2,1,1,1,2,1,1,3,1,1,4,4,4,3,3,3,3,3,2,87,84,1,3,2,1,2,1,3,4,0,2,2,2,2,5,1,4,1,1,2,1,0,2,3,3,0,0,0,0,0,0,0,0,1,9,4,46
1,87,85,2,6,4,3,3,4,1,4,9,9,10,8,4,6,2,1,2,1,2,1,2,2,3,1,1,1,0,4,4,2,1,2,2,2,3,1,2,2,3,3,1,1,2,2,1,3,3,3,3,3,5,2,3,5,1,2,3,1,1,1,1,1,2,87,85,2,5,1,1,1,1,5,3,9,2,2,2,2,5,4,4,2,3,3,5,5,4,5,4,1,3,1,4,6,10,3,0,4,5,1,18
1,87,86,2,2,1,1,1,5,1,3,4,9,7,5,1,1,2,2,2,1,2,1,1,2,1,1,2,1,9,4,1,3,1,1,1,2,3,1,2,2,2,3,2,2,2,2,3,1,2,2,2,3,2,4,5,1,1,1,4,2,1,1,2,1,2,87,86,4,1,4,2,1,1,2,3,2,1,1,2,1,3,1,4,1,3,3,3,3,1,1,2,1,3,1,2,5,10,3,0,3,6,7,29
1,87,87,2,2,1,1,1,4,1,3,4,9,10,1,4,5,1,2,1,3,2,2,1,3,1,1,2,1,4,4,2,3,4,2,2,3,2,5,2,2,2,3,1,1,2,2,2,1,4,2,4,1,5,5,5,5,3,4,3,2,2,1,2,1,2,87,87,2,3,1,2,2,1,2,3,9,1,1,1,1,4,1,3,1,2,4,1,1,1,2,3,1,3,1,3,9,11,3,8,3,6,7,43
1,87,88,2,3,1,1,1,5,1,3,4,3,8,8,1,1,2,4,1,2,2,3,1,2,2,2,2,2,4,4,2,3,1,2,1,2,3,4,1,1,2,2,1,1,1,1,1,1,2,2,4,1,1,4,1,2,3,1,3,2,2,1,1,1,2,87,88,2,4,1,1,1,1,3,3,2,1,2,2,2,1,1,1,1,2,4,4,1,1,1,5,1,3,1,2,8,9,3,7,4,6,8,16
1,87,89,2,2,1,1,1,5,1,3,4,7,8,9,4,1,2,5,1,2,1,3,2,1,1,1,2,1,7,4,2,3,1,1,3,3,3,4,2,2,3,2,2,1,1,1,1,1,2,10,3,3,5,5,5,1,3,3,2,2,2,1,1,1,2,87,89,1,1,5,3,3,1,2,3,10,1,1,1,1,4,1,2,1,2,4,5,1,1,2,5,1,3,1,2,5,9,3,0,3,6,8,49
1,87,90,2,3,1,1,1,4,1,3,4,9,10,7,4,5,1,4,1,2,1,3,3,3,1,2,1,2,4,4,1,1,3,2,2,2,1,2,1,2,2,1,2,1,4,1,1,3,4,3,1,1,1,2,1,3,4,1,2,2,1,1,1,1,2,87,90,2,3,2,1,1,3,4,3,9,1,2,2,2,1,2,3,1,2,3,6,2,1,2,3,1,1,1,3,4,6,3,7,5,6,8,39
1,87,91,2,3,1,1,1,4,1,3,4,9,10,7,4,8,2,3,1,2,2,3,3,3,2,2,2,2,9,4,2,3,1,2,3,1,3,3,2,3,2,2,2,1,1,2,2,1,2,3,3,1,2,5,1,2,3,2,3,2,1,1,2,1,2,87,91,1,4,1,1,1,3,4,2,13,2,1,2,2,1,1,3,1,3,3,4,2,1,2,2,2,3,1,1,3,4,3,6,5,6,8,46
1,87,92,2,2,1,1,1,5,1,3,4,9,10,9,4,8,2,4,1,3,1,1,3,1,3,2,2,2,9,4,2,2,4,4,3,2,4,2,3,3,3,3,1,1,2,2,2,1,4,2,3,1,1,5,5,2,3,4,4,2,2,1,1,1,2,87,92,2,2,2,2,4,1,2,3,8,1,1,1,1,4,2,4,1,2,2,3,2,1,2,1,1,3,1,2,3,7,3,7,3,6,8,18
1,87,93,2,2,1,1,1,5,1,3,4,9,10,5,2,5,1,2,2,1,3,2,1,2,1,2,2,1,6,4,2,4,0,1,1,3,1,2,1,1,1,3,2,2,2,2,1,1,2,1,4,1,1,4,3,5,1,1,3,2,2,1,1,2,2,87,93,4,2,1,2,2,1,2,3,0,1,1,2,2,2,2,4,1,2,4,3,2,1,2,2,1,3,1,3,6,7,3,0,3,6,8,12
1,87,94,2,10,1,1,1,5,1,3,4,4,7,3,1,1,1,2,2,1,4,1,2,1,3,3,2,1,4,4,2,3,2,2,1,3,2,1,3,2,2,4,1,1,2,1,2,2,4,3,3,2,2,3,1,2,1,2,3,2,2,1,1,2,2,87,94,2,5,1,2,1,4,5,1,13,2,1,2,2,1,2,1,2,2,4,5,4,1,2,3,1,3,1,3,7,11,3,8,6,6,6,15
1,87,95,2,2,1,1,1,5,1,3,4,13,8,7,6,1,2,2,2,2,1,3,3,2,1,1,2,2,9,4,3,1,3,1,2,1,3,2,2,2,2,3,1,1,3,2,1,3,3,3,4,2,1,2,1,1,3,4,3,2,2,1,1,2,2,87,95,2,1,5,3,3,1,1,3,9,1,1,2,1,3,1,2,2,2,3,5,2,1,2,2,1,3,1,6,7,12,3,8,2,6,6,4
1,87,96,2,3,1,1,1,6,1,3,4,9,8,5,4,5,2,5,1,2,1,3,1,3,2,2,2,2,9,4,1,3,2,2,2,3,3,4,1,2,2,2,2,2,5,2,3,3,2,6,1,1,1,3,2,1,3,3,2,1,2,1,2,2,2,87,96,2,3,5,1,1,1,2,3,10,1,1,1,1,4,1,2,1,2,3,2,2,2,2,2,1,3,1,1,8,10,5,0,3,2,5,29
1,87,97,2,2,1,1,1,6,1,3,4,9,8,9,5,12,3,4,1,2,3,4,1,2,2,1,2,3,9,4,5,1,2,1,3,1,1,2,2,2,2,1,2,1,2,1,2,1,2,3,1,2,2,3,3,2,3,2,3,1,1,2,2,1,2,87,97,1,2,1,1,1,1,2,3,9,2,1,1,2,2,1,3,1,2,3,1,2,1,2,1,1,3,1,2,6,7,3,0,3,2,5,30
1,87,98,2,3,1,1,1,6,1,3,4,10,8,9,4,1,1,4,1,2,1,3,2,1,2,2,2,2,9,4,2,3,2,1,3,3,2,4,2,1,2,1,1,1,3,1,2,1,1,1,4,1,3,4,2,3,3,3,2,1,1,1,2,1,2,87,98,1,4,1,1,1,1,3,3,3,1,1,1,1,4,3,5,2,2,3,2,2,2,3,5,1,3,1,4,5,6,5,0,4,2,5,55
1,87,99,2,10,1,1,1,6,2,3,4,8,8,9,4,1,3,3,1,2,1,4,2,2,2,2,2,3,9,4,1,1,1,1,3,2,3,4,2,2,3,1,1,1,1,1,1,1,4,1,3,3,5,4,3,3,2,3,2,1,1,2,2,1,2,87,99,1,5,1,1,1,2,3,3,10,1,1,1,1,4,2,2,1,2,3,5,3,1,1,1,1,2,1,1,6,9,3,0,4,2,1,1
1,87,100,2,2,1,1,1,6,1,3,4,9,10,4,3,10,1,1,1,2,4,5,1,2,1,1,2,1,4,4,2,1,3,1,2,4,1,1,1,1,2,4,1,1,3,1,1,1,1,1,4,2,1,3,2,1,2,2,3,1,1,1,1,1,2,87,100,2,2,1,1,1,1,1,4,1,1,1,2,1,3,1,1,1,2,3,2,1,1,1,2,1,3,1,3,6,8,3,0,1,2,2,14
1,87,101,2,6,1,1,1,6,1,3,4,9,10,7,1,1,2,4,1,2,2,5,2,2,2,2,2,2,9,4,2,3,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,4,2,2,2,2,2,2,1,3,2,1,1,1,1,2,87,101,2,4,1,1,1,1,3,3,2,1,1,1,1,4,1,3,2,3,3,5,3,2,2,2,1,3,1,1,4,9,3,7,4,2,5,44
1,87,102,2,2,1,1,1,6,1,3,4,9,9,7,4,8,2,5,1,2,2,3,1,2,1,2,1,1,9,4,2,2,4,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,3,3,1,1,1,1,2,3,4,2,2,1,1,2,3,2,87,102,1,1,5,3,3,1,1,4,6,1,1,0,1,3,1,1,1,3,3,3,2,2,2,2,1,3,1,3,5,11,3,0,1,2,2,38
1,87,103,2,2,1,1,1,6,1,3,4,9,8,5,4,9,2,5,1,2,1,2,1,2,3,2,3,2,9,4,2,2,4,1,3,3,2,2,2,2,2,3,2,2,2,1,2,1,1,3,4,1,2,3,2,1,3,4,4,2,2,1,2,1,2,87,103,4,3,3,2,4,1,2,3,1,2,1,1,1,3,2,3,2,2,3,3,2,1,3,2,1,3,3,2,5,9,3,0,3,2,2,47
1,87,104,2,2,1,1,1,6,1,3,4,10,10,7,4,10,1,2,1,3,2,2,3,3,2,2,2,2,9,4,1,3,4,2,4,2,3,5,3,2,3,2,1,1,2,2,2,2,3,2,2,3,3,5,5,2,3,1,3,2,1,1,2,1,2,87,104,2,2,4,2,2,1,1,3,1,2,1,1,2,2,2,2,2,2,2,5,2,1,2,1,1,3,1,1,3,10,3,0,2,2,2,65
1,87,105,2,10,1,1,1,6,1,3,4,4,2,6,1,1,1,1,2,1,4,1,1,2,1,1,2,1,4,4,2,2,2,1,1,4,2,1,1,1,1,3,2,2,2,2,1,1,2,2,4,3,1,5,1,2,4,4,2,2,2,1,1,1,2,87,105,2,5,4,2,2,4,5,1,13,2,1,1,1,3,1,2,1,2,3,5,2,1,2,2,1,3,1,1,4,9,3,7,6,2,2,44
1,87,106,2,3,1,1,1,6,1,3,4,9,8,9,4,8,2,5,1,2,1,3,2,2,2,2,2,3,9,4,2,3,1,2,2,1,2,2,2,3,2,1,2,1,2,2,1,3,4,3,2,1,2,4,2,2,3,2,2,2,1,1,2,1,2,87,106,2,3,3,2,2,1,1,3,4,2,1,1,1,3,1,3,2,3,3,5,3,2,2,2,1,3,1,2,6,9,3,0,2,2,5,14
1,87,107,2,8,4,2,3,6,1,3,4,9,8,8,4,1,2,4,1,2,2,3,2,1,3,2,2,3,9,2,6,1,2,1,3,2,3,4,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,2,1,2,3,3,2,2,1,1,2,2,2,87,107,2,5,1,2,1,1,4,2,9,1,1,1,1,4,1,2,1,3,3,5,2,1,1,5,1,3,1,2,6,9,3,0,4,2,1,57
1,87,108,2,1,1,1,1,6,2,3,4,9,4,9,4,8,3,5,1,2,3,4,2,2,3,2,2,2,9,4,2,3,1,1,3,1,3,4,1,2,3,1,1,1,1,1,1,2,3,4,3,1,3,4,4,2,3,3,2,2,1,2,2,2,2,87,108,2,4,4,2,2,1,1,3,4,1,1,1,1,4,2,1,1,2,3,6,1,1,1,5,1,3,1,3,7,10,3,0,2,2,1,46
1,87,109,2,2,5,2,3,6,2,3,4,9,8,6,4,5,3,5,1,2,1,4,2,1,4,5,5,3,9,4,2,3,4,1,3,1,3,4,3,2,2,1,2,1,1,2,1,1,3,2,4,2,2,4,1,1,3,2,2,2,2,1,2,1,2,87,109,2,2,1,1,1,4,5,1,13,1,1,1,1,4,1,1,1,3,3,4,2,1,1,6,3,3,1,3,9,11,3,8,6,2,1,55
1,87,110,2,2,1,1,1,6,1,3,4,7,8,1,4,3,2,5,1,2,1,3,2,2,2,2,2,3,9,4,2,3,2,1,3,2,3,3,2,1,3,2,3,2,4,1,3,3,2,4,1,1,2,4,1,2,3,3,1,2,1,1,2,2,2,87,110,1,3,1,1,1,4,5,4,6,1,1,1,1,4,3,4,2,2,3,3,2,1,2,2,1,2,2,3,7,11,3,6,4,2,1,49
1,87,111,2,10,1,1,1,6,1,3,4,13,3,8,4,10,2,4,1,2,1,3,1,2,1,2,2,1,10,4,6,1,4,1,3,4,3,1,3,1,1,1,1,1,1,1,1,1,2,2,4,3,2,2,2,1,3,3,4,2,2,3,1,2,2,87,111,2,5,4,2,2,1,1,3,4,1,1,1,1,4,1,2,2,2,3,5,3,1,3,2,1,3,1,4,9,10,3,0,2,2,1,43
1,87,112,2,8,1,1,1,6,2,3,4,3,10,8,4,8,2,4,1,2,2,3,1,2,2,2,2,1,4,4,2,3,2,1,3,2,3,2,2,2,2,2,2,1,2,2,1,2,2,3,3,1,2,4,2,1,3,2,2,2,1,1,1,2,2,87,112,2,4,4,2,2,1,2,3,9,2,1,1,1,3,2,2,2,2,3,4,1,1,2,5,1,3,1,3,7,10,3,7,3,2,1,22
1,87,113,2,10,4,2,3,6,1,3,4,9,8,7,4,10,3,5,1,2,2,3,2,3,2,3,2,3,9,4,2,1,2,1,3,3,3,4,3,3,2,3,1,2,2,2,1,3,3,4,3,2,3,3,1,1,3,3,3,2,1,2,1,1,2,87,113,3,5,1,1,1,1,2,3,9,1,1,1,1,4,2,2,1,3,3,4,2,1,2,5,1,3,1,4,0,0,1,0,3,2,2,2
1,87,114,2,3,1,1,1,6,1,3,4,9,7,9,1,3,2,4,1,2,1,5,3,3,2,1,1,2,9,4,6,3,4,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,4,3,3,1,2,3,2,2,3,3,4,2,2,3,1,1,2,87,114,2,4,4,2,4,1,2,3,6,1,1,1,1,4,2,3,2,2,3,3,3,2,3,5,2,3,1,2,3,9,3,0,3,6,7,8
1,87,115,2,2,1,1,1,6,1,3,4,7,10,4,8,5,1,1,1,2,2,1,1,2,1,1,1,1,4,4,6,3,2,1,1,3,3,2,1,1,1,3,1,1,2,2,1,1,4,2,4,3,2,2,1,2,3,2,4,2,1,1,2,2,2,87,115,4,3,4,2,4,1,2,3,4,1,1,2,2,2,1,2,1,3,3,2,2,2,2,2,1,3,1,2,5,11,3,0,3,6,8,69
1,87,116,2,2,1,1,1,7,1,3,4,9,10,5,4,5,3,4,1,2,1,3,3,1,3,3,2,1,9,4,6,3,1,2,2,1,3,4,2,1,2,1,2,1,1,1,1,2,4,10,1,1,2,3,2,3,2,3,2,2,2,1,1,1,2,87,116,2,1,4,2,2,1,1,3,7,1,1,1,1,4,3,1,3,3,3,5,1,3,4,5,1,3,1,11,0,0,1,7,2,2,5,33
1,87,117,2,2,1,1,1,7,1,3,4,5,8,6,4,10,2,2,1,2,4,4,1,3,3,2,1,4,5,4,3,2,1,1,4,1,3,4,2,1,2,1,1,1,1,1,1,2,4,2,1,3,5,5,5,5,3,2,4,2,2,1,1,2,2,87,117,2,2,1,1,1,1,1,3,4,1,1,1,1,4,2,4,1,3,4,5,2,1,1,6,2,2,1,1,5,11,3,8,2,2,2,69
1,87,118,2,2,1,1,1,7,1,3,4,7,8,5,4,1,1,4,1,2,2,3,2,3,2,2,2,2,7,4,2,3,2,1,2,1,1,2,2,2,2,2,1,1,2,1,2,1,1,10,4,2,3,4,3,2,3,4,3,2,1,1,1,1,2,87,118,2,2,1,1,1,1,1,3,3,1,1,2,1,3,1,2,1,3,2,3,2,1,2,5,1,3,1,2,3,5,3,7,2,2,2,63
1,87,119,2,3,1,1,1,7,1,3,4,9,10,9,5,12,1,2,1,2,2,4,1,2,1,1,1,1,4,4,2,3,1,1,3,2,3,1,1,1,2,2,1,1,1,1,1,1,4,2,4,3,1,2,2,1,2,1,3,2,2,1,2,2,2,87,119,2,3,2,1,1,1,2,3,9,1,1,1,0,3,1,3,1,2,4,4,2,1,2,1,1,3,1,3,4,5,5,8,3,2,2,25
1,87,120,2,9,4,2,3,8,1,3,4,9,6,3,1,1,2,4,1,3,2,2,2,1,3,2,2,2,9,4,2,2,4,2,3,2,3,3,1,2,2,4,2,1,2,2,2,3,2,9,3,3,1,3,2,2,2,3,2,2,2,1,1,1,2,87,120,2,5,1,1,1,4,5,1,13,1,1,1,1,4,3,5,2,2,3,5,3,3,4,2,3,3,1,5,9,12,3,7,6,6,8,4
1,87,121,2,2,1,1,1,5,1,3,4,9,10,8,4,1,1,4,1,2,4,3,2,2,2,2,2,1,9,4,2,2,4,1,1,3,2,2,1,1,2,3,2,1,2,2,1,1,4,1,4,3,1,5,5,1,3,4,2,1,1,1,2,1,2,87,121,2,4,1,1,1,1,2,3,1,2,2,2,2,5,4,3,1,3,3,4,3,1,2,2,1,3,1,2,5,10,3,0,3,2,5,10
1,87,122,2,3,1,1,1,5,1,3,4,10,7,8,6,1,2,2,1,2,1,5,2,2,1,4,1,1,10,4,2,2,4,1,4,2,3,2,2,1,2,3,1,1,2,1,1,3,3,2,4,1,3,3,1,1,3,3,4,1,2,1,3,1,2,87,122,2,3,4,2,2,2,5,1,0,0,0,0,0,5,0,2,1,3,4,2,1,3,4,4,1,1,3,2,3,5,3,0,5,2,5,59
1,87,123,2,6,4,2,3,3,1,3,4,10,8,3,5,5,2,4,1,2,3,3,2,3,2,2,2,2,13,4,5,2,2,1,3,2,3,2,3,2,3,2,1,2,1,2,2,3,4,3,4,3,3,3,3,2,3,4,2,1,1,1,2,1,2,87,123,4,5,1,1,1,1,1,3,2,1,1,1,1,4,1,1,1,3,4,3,2,1,1,2,1,1,1,1,6,11,3,0,2,2,2,9
1,87,124,2,10,1,1,1,4,1,3,4,4,7,7,3,11,1,2,1,1,3,1,1,2,1,1,1,1,4,4,2,3,2,1,1,3,1,1,1,1,1,4,1,1,2,1,1,1,1,2,4,2,1,2,2,1,1,2,2,1,3,3,3,3,2,87,124,2,5,3,1,1,1,1,3,10,1,1,1,1,4,1,4,1,2,3,4,4,1,1,5,1,0,0,9,0,0,1,0,2,2,2,54
1,87,125,2,2,5,2,3,4,1,3,4,13,8,10,4,10,3,5,1,2,4,1,2,1,3,2,2,3,13,2,2,3,3,1,1,4,3,4,3,2,3,2,1,1,2,2,5,2,4,5,4,3,5,2,3,5,3,3,1,1,2,1,2,2,2,87,125,4,3,1,1,2,3,1,3,5,1,1,1,2,3,2,3,1,1,3,5,2,1,2,3,1,3,3,3,6,7,3,0,3,6,6,12
