CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.8.,Q.10.,Q.11.,Q.12.,Q.13.,Q.15.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.24.,Q.25.,Q.26.,Q.27.,Q.29.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.57.,Q.58.,Q.59.,V.62.,V.63.,V.64.,V.65.,V.66.,V.67.
1,196,842,3,2,2,2,1,2,1,1,4,3,0,2,4,2,10,2,3,1,5,1,0,2,1,2,1,2,3,1,1,2,2,8,1,2,2,3,3,0,2,3,1,2,2,3,2,2,0,0,5,0,2,1,2,2,7,49
1,196,843,2,4,3,2,2,3,2,2,3,0,0,3,3,3,1,4,2,1,1,1,4,2,1,1,0,0,4,2,2,1,3,0,1,2,4,2,0,0,2,0,2,2,2,3,0,0,1,1,3,0,2,1,2,2,7,32
1,196,844,2,5,3,1,1,2,1,1,2,2,2,3,4,2,10,2,3,2,3,1,3,2,1,1,2,2,3,2,2,1,2,4,1,2,2,2,3,2,0,3,1,3,2,2,2,2,0,2,5,1,2,1,2,2,8,48
1,196,845,1,3,2,0,3,5,0,0,0,3,1,2,3,4,10,2,4,2,2,1,3,2,1,1,2,1,1,1,2,1,7,4,1,2,2,1,2,1,2,2,1,3,1,1,2,1,2,2,2,3,2,1,2,2,8,18
1,196,846,1,4,3,2,2,4,2,2,2,4,1,4,4,3,10,4,1,1,5,1,7,2,1,2,0,2,4,1,1,1,3,9,1,1,2,2,1,1,2,2,2,2,2,3,2,2,2,2,2,1,2,1,2,2,8,27
1,196,847,3,3,3,1,1,2,1,1,2,4,4,2,4,4,1,4,3,1,1,1,1,2,1,2,2,2,2,2,2,1,5,6,1,1,1,1,3,2,1,3,1,2,1,3,2,2,1,1,2,2,2,1,2,2,8,57
1,196,848,3,7,3,0,1,2,0,1,3,4,2,3,4,3,0,3,3,2,2,1,4,2,2,3,1,2,5,2,2,1,6,0,1,0,0,4,3,1,1,3,3,5,1,4,2,1,2,1,3,2,2,2,2,2,7,18
1,196,849,3,6,3,1,1,2,1,1,2,3,2,1,4,4,2,4,2,2,5,1,4,2,4,1,2,2,3,1,2,4,6,2,2,2,1,3,3,2,2,1,1,5,0,3,1,2,1,1,1,1,2,2,2,2,1,57
1,196,850,1,2,3,0,3,5,2,2,2,4,4,4,4,3,10,4,4,3,1,1,8,2,1,1,2,0,1,1,1,1,10,11,1,0,1,3,1,1,1,3,3,5,4,3,3,2,1,2,4,2,2,2,2,2,7,55
1,196,851,1,4,3,1,2,4,2,2,1,4,3,2,3,4,10,3,5,3,4,1,5,2,1,1,2,1,5,2,2,1,2,11,2,2,4,3,3,1,2,2,1,5,3,5,1,1,1,3,3,1,2,2,2,2,1,25
1,196,852,1,2,3,1,2,2,2,1,4,2,1,1,2,2,10,4,2,2,3,1,1,2,2,1,2,2,4,1,1,2,2,4,1,1,4,3,2,2,2,3,3,4,3,3,1,1,1,1,4,1,2,2,2,2,6,54
1,196,853,1,4,1,1,2,3,2,2,4,4,0,2,3,4,1,5,4,4,4,2,1,2,2,3,2,0,4,3,1,2,3,5,2,2,3,3,2,1,2,3,3,4,3,4,1,1,1,2,2,2,2,2,2,2,7,9
1,196,854,2,4,3,1,2,3,2,1,1,2,2,3,4,3,1,4,3,3,4,1,4,2,2,1,3,2,4,1,2,1,3,4,1,2,3,2,2,1,2,3,3,4,3,4,2,1,1,2,2,1,2,2,2,2,2,13
1,196,855,1,3,3,1,2,3,2,1,2,4,2,2,4,3,2,2,4,4,4,1,6,1,2,1,2,1,4,1,1,2,3,8,1,1,2,2,2,2,2,1,2,4,3,5,1,1,1,1,5,1,2,2,2,2,5,34
1,196,856,1,1,2,1,1,4,2,1,2,3,4,3,4,4,1,4,4,1,2,1,9,1,2,2,2,2,4,2,2,1,4,11,1,1,4,3,2,1,2,2,2,4,1,3,2,1,1,1,2,1,2,2,2,2,7,7
1,196,857,3,4,2,1,1,3,2,1,2,3,2,2,1,3,10,3,4,1,2,2,4,1,2,3,2,2,4,1,1,1,5,9,1,2,3,3,2,2,2,3,3,4,2,3,1,2,2,1,2,1,2,2,2,2,4,75
1,196,858,2,5,1,2,2,2,2,1,2,2,3,2,3,3,10,2,3,2,4,2,2,1,2,1,2,2,4,3,3,1,5,8,1,2,4,2,2,2,2,3,4,4,3,3,1,1,1,1,2,1,2,2,2,2,6,50
1,196,859,1,4,4,2,1,3,1,1,2,3,2,2,1,2,10,1,1,4,3,1,4,1,2,3,2,1,3,3,3,1,7,8,1,2,4,4,3,2,2,3,3,4,4,4,1,1,1,1,4,1,2,2,2,2,4,62
1,196,860,1,1,2,0,3,5,0,0,0,0,0,5,0,0,0,5,6,0,1,3,2,0,2,1,0,0,0,4,0,4,7,0,0,2,0,2,0,0,2,0,3,4,2,0,2,2,1,0,5,1,2,2,2,2,8,17
1,196,861,1,1,5,3,3,2,2,1,2,1,3,2,4,4,0,1,2,2,1,4,5,1,2,1,3,1,3,3,3,2,8,0,2,2,1,3,2,1,3,2,4,4,3,5,3,2,2,4,2,3,2,2,2,2,5,47
1,196,862,1,6,1,1,1,2,1,2,2,3,3,2,2,3,1,3,2,4,3,2,2,2,2,1,3,2,3,1,2,1,6,4,1,2,3,2,2,1,3,3,1,4,2,4,2,2,2,1,3,1,2,2,2,2,1,59
1,196,863,1,3,1,3,1,3,2,2,2,2,3,2,2,3,10,3,4,3,3,2,5,1,2,2,2,2,4,1,3,2,6,4,2,2,3,0,0,0,0,3,3,4,3,4,1,1,2,3,3,1,2,2,2,2,6,42
1,196,864,1,5,4,2,2,3,2,1,2,4,3,3,4,4,10,2,4,4,5,1,7,2,2,3,1,2,3,2,2,2,6,8,1,2,3,4,1,1,2,3,3,4,3,4,2,1,2,1,4,1,2,2,2,2,1,58
1,196,865,3,5,4,1,2,4,1,1,1,2,2,2,4,3,2,3,3,2,2,2,2,1,2,2,2,2,3,2,1,2,6,9,1,2,2,2,2,1,2,3,4,4,2,3,2,1,1,2,2,1,2,2,2,2,2,3
1,196,866,2,4,3,2,2,4,1,1,2,2,2,2,3,3,1,4,2,4,3,1,1,2,2,2,3,2,3,1,2,2,6,2,1,2,1,3,1,1,2,2,3,4,3,5,1,2,1,2,1,2,2,2,2,2,2,64
1,196,867,1,4,3,2,1,3,2,1,1,4,2,2,2,3,10,3,3,3,3,2,5,2,2,1,1,2,4,1,2,2,6,11,1,2,3,3,2,1,2,2,3,4,3,4,1,1,1,1,2,1,2,2,2,2,4,33
1,196,868,3,5,3,1,1,3,1,1,2,4,2,3,4,4,7,3,2,4,3,2,2,1,2,3,2,2,3,1,0,1,6,9,2,2,4,2,2,1,2,0,2,4,3,3,2,2,1,1,2,1,2,2,2,2,4,56
1,196,869,1,4,3,1,2,3,2,1,3,3,3,2,2,4,1,3,4,3,3,3,0,1,2,1,2,2,5,1,0,2,6,0,1,2,3,3,2,1,2,2,3,4,3,4,1,0,1,2,2,1,2,2,2,2,4,64
1,196,870,3,4,2,1,2,3,2,1,4,3,2,3,4,4,10,4,4,4,4,1,4,1,2,1,3,2,4,2,3,1,6,4,2,2,1,2,1,2,2,3,3,4,3,3,1,2,1,1,3,1,2,2,2,2,5,9
1,196,871,2,4,4,3,2,3,2,1,4,3,2,3,2,4,10,3,4,4,4,1,2,1,2,1,3,2,4,1,1,2,6,9,0,2,4,3,2,1,2,3,3,4,4,4,2,2,1,1,5,0,2,2,2,2,6,29
1,196,872,2,4,3,1,2,2,1,1,2,4,3,3,4,3,2,2,3,2,2,1,5,2,2,2,1,2,2,1,1,1,6,8,2,1,1,2,2,2,1,3,2,4,2,3,2,2,1,2,2,2,2,2,2,2,8,44
1,196,873,1,4,1,1,3,2,2,1,1,2,2,2,1,3,1,2,3,4,3,2,0,3,4,0,2,0,3,4,1,4,8,3,1,1,3,0,2,0,2,3,4,4,4,4,2,0,0,0,5,1,2,2,2,2,2,25
1,196,874,3,6,2,1,2,3,1,0,2,3,2,3,2,2,1,4,3,3,4,1,8,2,1,2,0,0,3,1,2,3,0,10,1,2,4,4,1,1,2,3,1,4,1,3,2,2,1,1,1,2,2,2,2,2,2,47
1,196,875,3,2,1,1,1,3,1,1,2,3,3,1,1,2,3,3,4,4,5,2,2,1,2,2,3,1,3,1,3,2,7,10,2,1,4,2,2,1,2,1,3,3,3,3,2,2,2,4,2,2,2,2,1,2,1,34
1,196,876,2,3,4,3,2,4,2,1,2,4,3,2,2,4,1,4,4,3,3,3,1,2,1,1,1,2,4,2,3,3,6,4,1,1,4,4,1,2,2,3,3,4,4,5,1,2,1,4,4,1,2,2,1,2,1,13
1,196,877,1,3,3,1,1,2,1,1,2,2,4,1,2,4,10,2,2,3,2,1,7,1,1,2,1,2,2,1,3,2,3,2,1,2,4,2,2,2,0,1,3,2,3,2,1,1,2,1,2,1,2,2,2,2,6,66
1,196,878,2,4,3,1,1,3,1,1,1,1,2,1,4,3,2,4,4,3,3,2,2,2,1,2,1,2,5,1,1,2,4,1,1,2,2,2,3,2,2,1,4,2,3,2,1,2,1,2,3,1,2,2,2,2,2,52
1,196,879,1,2,5,1,1,2,1,1,2,4,1,1,1,1,4,1,2,3,3,2,1,1,1,1,0,2,3,3,2,1,7,6,1,2,3,3,2,1,2,1,1,2,2,3,1,1,2,1,1,1,2,2,2,2,4,6
1,196,880,1,4,3,1,2,3,2,1,2,4,2,2,2,1,1,2,2,3,3,1,3,2,1,1,2,2,3,1,2,1,6,2,2,2,2,2,3,2,2,1,1,2,3,3,1,2,2,1,3,1,2,2,2,2,2,84
1,196,881,3,6,3,1,2,2,2,1,2,4,2,2,4,4,3,2,4,3,3,1,5,2,1,1,3,2,3,2,2,1,6,4,1,2,3,3,1,1,2,2,1,2,2,3,2,2,1,1,2,1,2,2,2,2,8,30
1,196,882,1,3,3,1,2,2,2,2,2,4,2,2,4,4,10,3,3,0,3,1,5,2,1,2,2,1,2,2,2,1,6,9,1,1,2,2,2,2,3,3,1,4,1,4,1,1,2,1,2,1,2,2,2,2,1,8
1,196,883,1,4,1,2,1,3,2,1,2,4,2,2,4,2,7,4,2,0,0,5,0,1,1,1,2,0,0,1,1,2,6,6,1,2,2,2,2,1,2,1,3,4,2,4,1,1,1,2,3,0,2,2,2,2,4,8
1,196,884,3,4,3,1,1,3,1,1,2,2,2,2,2,4,1,4,2,1,3,2,5,2,1,2,1,1,2,2,2,1,2,4,2,2,2,0,1,0,1,2,2,4,2,3,2,1,1,1,2,1,2,2,2,2,7,36
1,196,885,3,5,3,1,1,2,1,1,2,2,1,1,2,1,2,3,2,1,3,1,5,1,1,1,1,0,3,2,2,2,3,2,2,2,2,2,3,1,2,1,4,4,3,5,1,1,1,2,3,2,2,2,2,2,5,45
1,196,886,1,3,3,1,3,2,2,2,2,1,1,1,4,4,1,2,1,1,1,1,5,2,1,2,1,2,5,2,1,1,6,1,2,2,2,1,2,2,2,1,3,4,1,5,1,1,2,1,2,1,2,2,2,2,1,64
1,196,887,2,3,3,2,1,4,2,1,1,1,1,1,1,2,10,2,2,1,1,1,8,1,1,3,1,2,1,1,1,1,6,6,2,2,4,3,3,2,2,0,0,4,1,2,2,2,2,1,3,1,2,2,2,2,4,50
1,196,888,2,3,3,1,1,3,0,0,0,0,0,5,3,0,10,2,0,0,0,1,2,2,1,2,0,0,0,1,3,4,6,0,1,2,2,3,0,2,3,3,4,3,3,4,2,2,1,2,2,0,2,2,2,2,8,46
1,196,889,3,4,1,4,3,3,2,1,2,2,1,2,3,2,10,1,3,3,4,2,5,1,3,1,2,2,3,1,1,3,6,4,1,2,2,3,3,2,2,3,2,3,1,4,1,1,1,1,2,1,2,2,2,2,6,26
1,196,890,3,4,3,1,2,1,1,1,2,1,1,2,2,1,3,1,2,2,3,1,5,2,1,2,1,1,2,1,1,1,6,6,1,2,2,3,1,1,3,3,1,2,1,3,2,2,1,1,4,1,2,1,2,2,1,77
1,196,891,3,5,3,1,2,2,2,2,2,1,2,2,3,1,4,2,3,1,1,1,7,2,1,2,1,2,3,2,2,1,6,11,1,2,3,2,1,1,1,1,1,2,1,1,2,2,1,1,2,1,2,1,2,2,1,19
1,196,892,2,4,4,1,1,2,1,2,2,2,2,1,4,3,10,1,1,1,2,1,5,2,1,2,2,1,2,2,2,1,6,6,1,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,1,1,2,1,2,2,1,72
1,196,893,2,5,3,1,2,2,2,1,2,2,3,2,2,3,0,4,2,1,5,1,7,2,1,2,1,1,5,1,1,2,6,8,1,1,1,2,1,2,1,1,1,2,1,3,2,1,1,2,4,1,2,1,2,2,1,22
1,196,894,2,4,3,1,2,2,1,1,1,1,2,1,2,1,2,1,2,1,2,1,8,2,1,2,1,1,2,2,3,1,2,11,2,1,3,3,2,2,3,1,1,3,1,3,2,2,1,1,2,1,2,1,2,2,2,11
1,196,895,1,1,3,1,2,4,2,1,0,3,0,2,4,4,1,3,4,3,4,1,2,2,1,1,2,2,0,1,2,1,10,0,1,2,4,1,1,1,2,2,3,3,3,5,1,0,1,0,5,1,2,2,2,2,8,38
1,196,896,1,3,1,0,3,5,0,0,0,0,0,5,4,4,0,3,6,3,4,1,0,2,1,0,2,2,0,1,2,1,0,0,1,0,4,1,1,1,2,1,3,3,3,5,1,0,1,0,5,1,2,2,2,2,8,54
1,196,897,1,4,4,1,2,3,2,2,2,2,2,2,2,2,4,2,1,3,3,2,5,3,1,2,1,1,3,1,1,2,2,10,1,2,2,2,3,2,1,3,2,3,1,3,2,2,2,2,2,2,2,2,2,2,1,74
1,196,898,1,4,3,1,1,2,0,1,3,2,2,3,1,2,10,3,3,3,4,2,2,1,1,1,1,2,3,1,1,1,2,2,1,2,2,2,2,1,3,3,3,3,3,4,2,1,1,1,3,1,2,2,2,2,5,40
1,196,899,2,4,4,1,2,2,1,2,2,2,2,2,3,4,2,1,3,2,5,1,9,2,2,2,0,1,2,1,2,1,4,2,1,2,2,2,1,2,3,1,2,2,2,3,1,1,2,1,3,2,2,2,2,2,1,16
1,196,900,2,4,3,1,1,2,1,1,1,2,1,3,3,1,1,1,1,2,2,1,8,2,2,2,2,2,3,2,1,1,8,3,2,2,3,3,3,2,2,3,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,30
1,196,901,2,5,3,2,1,2,1,1,2,2,2,2,2,1,2,2,3,1,3,1,2,2,2,2,1,1,3,2,2,1,8,10,2,2,1,2,3,1,2,1,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,6
1,196,902,1,5,2,3,1,2,2,1,3,2,2,2,4,1,3,3,3,2,2,1,9,1,2,3,1,2,3,1,1,1,8,4,2,2,2,2,3,1,2,2,1,2,1,3,1,1,2,1,2,1,2,2,2,2,5,8
1,196,903,3,5,3,2,1,2,2,2,2,1,1,2,3,1,10,1,2,1,5,1,6,2,2,2,2,0,0,4,0,4,6,11,2,2,2,2,1,1,3,1,1,2,1,3,2,2,1,2,2,1,2,2,2,2,2,58
1,196,904,2,4,3,2,1,3,1,2,2,2,2,2,3,2,10,2,3,1,5,1,8,2,2,2,3,0,5,1,2,2,6,4,1,2,2,3,1,1,3,3,2,2,2,3,2,2,1,2,3,2,2,2,2,2,2,83
1,196,905,1,6,4,2,2,3,1,1,1,2,3,1,4,3,1,2,3,4,4,1,1,2,2,1,3,2,3,1,1,2,6,11,1,2,3,4,1,1,2,3,1,2,2,4,2,1,1,1,3,1,2,2,2,2,2,34
1,196,906,1,5,3,1,2,4,1,1,0,4,4,1,3,2,4,4,3,3,3,2,4,1,2,3,3,2,3,1,2,3,6,3,1,2,4,3,2,0,2,3,3,2,2,4,1,1,2,1,3,1,2,2,2,2,4,65
1,196,907,1,1,3,1,1,4,2,1,2,4,4,2,1,2,0,2,2,2,4,1,3,1,2,1,1,1,4,1,2,1,6,2,1,1,1,3,3,2,1,1,3,2,4,1,1,1,1,2,2,2,2,2,2,2,4,9
1,196,908,2,5,4,1,1,2,2,1,2,3,3,2,4,4,1,5,4,4,4,1,1,3,2,2,3,2,3,1,3,1,6,9,1,2,3,3,1,2,2,3,3,2,3,3,1,1,2,4,2,1,2,2,2,2,5,7
1,196,909,1,3,3,1,1,2,1,1,2,2,2,1,1,1,10,1,2,1,1,1,8,2,2,2,1,1,2,1,1,1,6,8,2,2,2,1,3,2,1,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,6,48
1,196,910,1,5,3,1,2,4,2,0,1,1,2,4,4,3,1,3,3,1,3,1,5,2,2,2,2,2,3,1,2,1,6,2,2,2,3,2,2,1,2,2,1,2,1,4,1,1,1,2,1,1,2,2,2,2,2,40
1,196,911,2,3,2,1,2,4,0,1,1,0,0,1,4,4,10,5,6,4,4,2,4,1,4,1,3,0,3,1,1,3,3,0,1,0,3,0,0,0,0,0,3,2,0,0,1,1,1,0,5,0,2,2,2,2,6,56
1,196,912,3,2,3,2,1,2,1,1,1,1,2,1,2,2,0,1,2,1,2,3,5,2,4,2,1,0,1,1,2,1,6,4,2,2,2,2,3,1,1,1,0,2,1,2,2,2,1,2,2,1,2,2,2,2,2,82
1,196,913,1,4,1,3,2,1,2,1,3,4,4,1,4,4,10,4,5,4,4,1,5,1,1,1,1,2,1,3,2,1,6,1,1,0,4,1,1,0,2,2,3,3,4,5,2,1,2,1,4,3,2,2,2,2,4,39
1,196,914,1,6,4,1,1,3,2,1,3,3,2,2,2,2,10,3,4,4,3,2,4,2,1,2,3,2,4,2,2,1,6,4,1,2,3,1,2,2,2,3,3,3,3,4,2,1,1,1,1,1,2,2,2,2,5,20
1,196,915,3,3,3,1,2,4,2,1,3,4,1,2,4,4,10,4,4,4,4,1,1,2,1,3,3,2,4,2,2,3,6,8,1,2,4,4,1,1,2,2,3,3,1,5,1,1,1,1,1,1,2,2,2,2,7,27
1,196,916,2,3,3,0,3,4,2,0,2,0,3,4,4,0,10,4,4,4,4,1,5,2,1,1,3,2,4,1,2,1,6,10,1,2,4,1,3,0,0,2,3,3,3,4,1,0,1,4,4,1,2,2,2,2,7,70
1,196,917,1,4,4,2,3,3,2,1,2,3,3,2,1,2,1,2,3,0,0,1,8,1,4,0,0,0,0,4,0,4,6,0,2,2,4,3,0,0,0,3,3,3,0,0,1,1,0,0,5,0,2,2,2,2,4,43
1,196,918,1,1,2,2,2,3,2,1,3,3,3,3,4,4,1,3,4,3,4,1,9,2,2,2,2,2,5,2,3,3,10,6,1,2,4,1,1,1,2,2,3,3,3,5,1,1,1,2,5,2,2,2,2,2,8,33
1,196,919,1,4,3,3,1,2,2,1,2,2,1,2,3,3,10,1,4,3,3,1,4,2,2,1,2,0,0,4,0,4,0,0,0,0,0,3,1,1,2,3,1,3,4,5,1,1,1,1,2,1,2,2,2,2,6,27
1,196,920,1,2,3,1,2,4,1,1,2,3,4,5,3,3,1,5,3,3,5,2,8,1,2,2,1,1,3,1,3,2,2,0,2,2,2,3,2,2,3,1,3,3,1,3,1,2,2,1,2,2,2,2,2,2,5,13
1,196,921,1,4,1,3,2,3,2,1,1,3,2,2,4,3,10,2,2,3,3,2,5,2,2,1,1,2,5,1,1,2,2,11,1,2,4,2,1,2,3,3,3,3,3,4,1,2,1,2,3,1,2,2,2,2,6,55
1,196,922,1,4,4,2,1,3,1,0,1,2,3,2,2,2,1,3,3,3,4,2,2,2,2,1,1,2,3,1,3,2,2,11,1,2,2,3,1,1,2,3,2,3,2,2,2,1,2,1,1,1,2,2,2,2,2,46
1,196,923,1,6,2,1,2,2,2,2,2,4,1,2,2,3,2,3,4,3,3,2,1,2,2,1,3,2,3,2,2,1,3,4,1,2,2,3,2,1,3,3,1,3,1,3,1,1,1,1,1,1,2,2,2,2,8,14
1,196,924,2,3,3,1,1,3,2,2,4,4,1,2,4,2,1,4,2,3,3,1,2,2,2,2,2,2,2,1,1,2,3,2,1,1,3,2,2,1,3,2,4,3,2,5,2,1,1,2,2,2,2,2,2,2,8,62
1,196,925,2,4,4,1,1,3,2,1,3,3,3,2,4,2,10,2,4,3,4,2,8,1,2,1,2,2,3,1,1,2,3,4,1,2,4,3,2,2,2,1,2,3,3,3,2,2,1,1,3,1,2,2,2,2,5,27
1,196,926,3,5,4,1,1,3,2,1,2,3,2,1,2,3,1,2,3,3,3,1,1,1,2,1,1,1,5,1,1,2,3,6,1,2,4,2,1,1,2,1,2,3,2,3,1,2,1,1,3,2,2,2,2,2,6,15
1,196,927,1,4,4,1,1,2,1,1,1,3,2,2,1,2,1,2,2,3,3,2,5,2,2,1,2,1,2,1,1,1,5,4,2,2,2,3,2,2,3,3,2,3,2,4,2,2,2,2,1,1,2,2,2,2,2,49
1,196,928,2,5,3,1,2,2,2,1,1,2,2,2,2,3,1,2,2,3,2,2,8,2,2,2,1,2,5,1,1,1,8,4,1,2,2,2,2,1,2,3,2,3,2,4,2,2,1,2,2,1,2,2,2,2,2,26
1,196,929,2,5,4,2,2,2,1,1,1,2,2,3,4,1,1,2,3,3,3,1,5,2,2,1,2,1,2,1,1,2,8,9,2,2,3,2,2,1,3,3,2,3,2,2,2,2,2,1,3,1,2,2,2,2,2,33
1,196,930,1,3,3,0,3,1,0,1,0,0,0,5,0,0,0,5,6,0,0,1,5,2,1,3,1,0,5,4,0,2,2,0,0,2,0,1,1,0,0,3,1,1,1,0,0,2,0,0,5,0,2,2,2,2,8,32
1,196,931,1,4,4,1,2,4,2,2,1,4,1,4,4,4,1,4,4,2,4,1,4,2,1,2,1,1,2,2,2,2,6,10,1,2,4,3,2,1,2,2,1,1,1,5,1,2,1,1,2,1,3,1,2,3,8,48
1,196,932,1,4,3,1,1,4,2,2,2,4,4,4,4,4,10,4,4,1,2,1,4,2,1,3,1,2,4,2,2,1,7,10,1,2,4,4,3,2,2,2,1,1,1,5,1,1,1,1,4,1,3,1,2,3,5,21
1,196,933,1,4,3,1,2,4,2,2,2,2,4,2,4,4,10,4,4,2,3,1,4,2,1,3,2,2,4,1,2,1,6,4,1,2,4,4,1,1,2,3,1,3,1,5,1,2,1,2,3,1,3,1,2,3,8,51
1,196,934,1,4,3,4,1,3,1,2,1,2,4,2,4,4,10,2,1,1,3,1,4,2,1,1,2,2,4,1,1,1,7,10,2,1,4,4,2,2,2,2,2,3,2,5,1,2,1,1,4,1,3,1,2,3,5,10
1,196,935,2,4,3,2,2,2,2,2,2,2,2,2,4,2,1,2,3,2,3,2,4,2,1,1,2,1,5,2,3,2,4,2,1,2,2,2,3,1,3,3,2,2,3,4,2,2,2,1,2,2,3,1,2,3,7,45
1,196,936,2,4,3,1,1,3,1,1,2,4,2,2,4,1,1,3,2,1,5,1,4,2,1,2,1,1,3,2,2,1,4,6,2,2,3,2,3,2,1,2,2,1,1,2,2,2,1,1,1,1,3,1,2,3,9,18
1,196,937,1,4,3,1,1,2,1,1,0,2,2,2,3,2,1,2,2,2,2,1,4,2,1,2,2,1,1,2,3,2,3,0,2,0,2,2,3,0,1,0,2,2,0,3,2,2,2,0,5,0,3,1,2,3,9,40
1,196,938,1,4,3,1,1,1,1,2,2,3,1,2,4,3,10,2,3,2,3,1,4,2,1,1,1,2,1,1,2,2,6,11,1,2,4,3,3,2,2,2,3,3,2,3,2,2,2,1,3,1,3,1,2,3,5,32
1,196,939,2,4,2,1,2,2,2,1,1,1,1,1,3,2,1,2,2,1,1,1,5,2,1,2,1,2,4,2,1,2,4,1,2,2,3,2,3,2,3,3,2,2,1,3,1,1,1,1,3,1,3,1,2,3,7,34
1,196,940,2,4,3,1,1,4,1,1,3,2,1,2,2,3,1,2,3,2,3,1,5,2,1,2,2,1,2,1,1,2,4,4,2,2,2,2,3,1,1,3,1,3,1,4,2,1,2,1,1,2,3,1,2,3,7,36
1,196,941,2,4,3,1,2,2,1,1,1,4,1,4,4,2,10,4,1,1,2,1,5,2,1,2,1,2,3,1,3,1,4,2,0,2,4,1,0,2,2,3,1,2,2,1,1,1,1,1,2,1,3,1,2,3,5,26
1,196,942,2,4,4,1,2,2,2,2,2,4,2,2,4,1,10,4,2,2,5,1,5,2,1,2,1,1,2,2,2,1,4,10,2,2,2,2,3,2,3,3,1,3,2,3,1,2,1,1,3,1,3,1,2,3,8,40
1,196,943,2,3,3,1,2,4,2,2,2,1,4,4,4,4,10,3,3,1,3,1,4,2,1,1,1,2,4,3,1,1,4,10,2,2,4,1,3,1,2,2,4,5,4,5,1,2,1,1,4,1,3,2,2,3,4,33
1,196,944,1,3,3,2,1,4,2,2,2,4,0,4,4,4,10,4,4,1,4,1,5,2,1,2,3,2,1,2,3,4,4,0,1,2,4,2,3,2,2,3,1,5,1,1,1,0,1,1,3,1,3,2,2,3,4,37
1,196,945,1,3,3,3,1,2,1,2,2,3,4,2,3,3,10,1,3,1,3,1,5,2,1,2,1,0,2,1,4,1,4,2,1,2,4,2,3,2,2,2,3,5,3,3,1,1,1,1,2,2,3,2,2,3,4,55
1,196,946,1,3,1,1,3,4,1,2,3,4,2,4,4,4,10,4,4,4,3,2,5,1,1,2,1,1,2,2,1,3,4,11,1,2,4,4,3,2,2,2,4,5,3,3,2,1,1,2,2,2,3,2,2,3,8,37
1,196,947,2,3,1,3,2,4,2,2,4,3,2,2,4,4,1,2,4,2,4,2,5,2,1,2,2,0,4,1,1,1,4,2,2,2,3,3,3,2,2,3,2,4,4,4,2,2,1,2,4,1,3,2,2,3,8,76
1,196,948,2,1,3,1,1,4,2,2,2,3,1,2,4,2,10,2,1,2,1,1,5,2,1,1,2,2,2,2,3,3,4,2,2,2,4,1,3,1,2,1,3,2,2,1,1,1,1,1,3,2,3,1,2,3,7,40
1,196,949,3,1,3,2,2,4,2,1,1,4,4,2,2,3,10,4,2,1,2,1,5,2,1,1,1,1,2,2,3,1,2,1,2,2,2,2,3,2,2,3,4,1,1,3,1,1,1,1,4,3,3,1,2,3,6,41
1,196,950,1,1,3,1,2,3,1,2,2,2,2,2,2,2,10,3,2,2,3,1,9,2,1,1,2,2,5,1,3,1,4,11,1,2,2,3,3,2,2,3,1,3,1,3,2,2,2,1,2,2,3,1,2,3,6,53
1,196,951,1,2,2,1,2,5,2,1,2,3,4,4,4,4,10,4,3,1,0,1,5,2,1,1,0,0,4,1,2,1,4,0,0,2,1,3,3,1,2,3,1,1,2,3,1,1,2,2,4,1,3,1,2,3,9,4
1,196,952,3,2,3,1,2,2,1,1,1,4,1,2,4,2,1,4,2,1,2,2,5,2,1,2,2,2,2,2,3,2,4,1,1,2,2,2,3,1,2,3,2,1,1,1,2,0,0,0,5,0,3,1,2,3,9,36
1,196,953,1,2,2,1,1,2,1,1,2,4,4,4,4,2,1,4,3,2,2,1,7,1,1,2,1,1,2,2,2,2,4,1,1,2,4,2,3,2,2,2,1,3,4,5,2,1,1,1,3,1,3,1,2,3,9,10
1,196,954,2,4,3,1,1,2,2,1,2,1,2,4,4,1,10,3,2,1,2,1,6,1,1,2,1,1,2,2,2,1,4,3,1,2,2,2,3,2,1,1,2,1,1,2,3,1,1,1,4,1,3,1,2,3,9,47
1,196,955,1,2,3,4,2,3,1,1,1,3,3,2,3,3,10,3,2,2,3,1,4,2,1,1,1,2,4,1,3,1,0,0,1,0,2,0,3,0,2,0,0,0,0,0,2,1,1,1,5,1,3,2,2,3,4,107
1,196,956,1,2,4,1,1,2,1,1,2,2,3,2,4,3,10,2,2,4,3,2,4,1,1,1,1,2,4,1,1,1,4,11,0,2,2,2,3,2,2,3,4,4,2,2,2,1,1,2,3,2,3,2,2,3,7,64
