CARD.,DECK.,BALLOT.,Q.0.,Q.1.,Q.2.,Q.3.,Q.4A.,Q.5.,Q.6A.,Q.6B.,Q.7A.,Q.7B.,Q.8A.,Q.8B.,Q.9A.,Q.9B.,Q.10A.,Q.10B.,Q.11A.,Q.11B.,Q.12A.,Q.12B.,Q.13A.,Q.13B.,Q.14A.,Q.14B.,Q.15A.,Q.15B.,Q.16A.,Q.16B.,Q.17A.,Q.17B.,Q.18A.,Q.18B.,Q.19A.,Q.19B.,Q.20.,Q.21A.,Q.21B.,Q.22A.,Q.22B.,Q.23A.,Q.23B.,Q.24A.,Q.24B.,Q.25A.,Q.25B.,Q.26A.,Q.26B.,Q.27A.,Q.27B.,Q.28A.,Q.28B.,Q.29A.,Q.29B.,Q.30A.,Q.30B.,Q.31A.,Q.31B.,Q.32A.,Q.32B.,Q.33A.,Q.33B.,Q.34A.,Q.34B.,Q.35A.,Q.35B.,Q.36A.,Q.36B.,Q.37A.,Q.37B.,Q.38A.,CARD..1,DECK..1,BALLOT..1,Q.0..1,Q.38B.,Q.39A.,Q.39B.,Q.40A.,Q.40B.,Q.41A.,Q.41B.,Q.42A.,Q.42B.,Q.43A.,Q.43B.,Q.44A.,Q.44B.,Q.45A.,Q.45B.,Q.46A.,Q.46B.,Q.47A.,Q.47B.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50A.,Q.50B.,Q.51A.,Q.51B.,Q.52A.,Q.52B.,Q.53A.,Q.53B.,Q.54A.,Q.54B.,Q.55A.,Q.55B.,Q.56A.,Q.56B.,Q.57A.,Q.57B.,Q.58A.,Q.58B.,Q.59A.,Q.59B.,Q.60A.,Q.60B.,Q.61A.,Q.61B.,Q.62A.,Q.62B.,Q.63A.,Q.63B.,Q.64A.,Q.64B.,V.65.,V.66.,V.67.,V.68.,V.69.
1,215,1478,0,2,2,6,2,6,1,4,1,4,1,4,1,4,1,3,1,3,2,3,2,1,3,2,2,3,3,2,5,2,2,3,1,3,94,4,4,1,4,1,4,4,4,5,4,1,4,2,3,1,4,2,3,1,3,1,3,2,3,1,3,1,4,3,3,1,3,1,3,2,2,215,1478,0,4,2,3,3,4,3,4,3,4,2,3,3,3,3,3,3,3,2,3,2,3,2,3,3,4,2,4,2,4,5,2,2,3,3,2,4,3,3,3,1,4,4,5,1,5,3,5,1,3,1,3,1,3,22,6,9,4,1
1,215,1479,0,2,2,3,2,6,2,3,2,3,1,3,2,3,2,3,1,4,3,4,1,4,2,4,2,3,3,4,1,4,1,3,1,4,94,3,4,1,4,2,3,1,4,2,4,2,3,2,4,1,4,1,4,1,3,2,3,1,4,1,4,2,4,2,4,2,3,3,3,2,2,215,1479,0,4,3,4,1,4,3,4,3,3,2,3,3,4,2,4,1,4,1,4,3,4,2,4,3,4,2,4,2,4,1,4,2,3,3,3,4,4,4,1,3,3,4,5,1,5,1,5,2,3,1,3,1,4,18,5,8,5,1
1,215,1480,0,3,2,6,2,6,2,3,2,3,2,3,1,3,2,3,1,4,2,3,3,2,3,2,2,3,2,3,2,3,1,3,1,3,94,3,4,2,3,2,3,2,3,3,3,2,4,2,3,1,3,1,3,1,3,3,4,1,3,3,3,3,4,3,3,2,3,2,3,2,2,215,1480,0,2,3,2,2,3,2,3,3,3,3,4,3,4,2,4,3,4,2,3,2,3,3,4,3,4,3,4,2,4,1,4,3,2,4,3,2,3,2,3,2,2,3,5,2,3,2,2,2,2,2,2,2,1,23,6,11,2,1
1,215,1481,0,1,3,4,3,6,4,4,4,4,2,4,4,4,4,4,1,4,4,4,3,4,2,4,4,4,4,3,3,4,3,4,2,4,54,4,4,1,4,1,4,3,4,5,4,3,4,1,4,3,4,3,4,1,4,1,4,2,4,1,4,1,4,5,4,2,3,5,4,1,2,215,1481,0,4,2,4,3,4,1,4,2,4,3,4,2,4,3,4,2,4,1,4,1,4,2,4,3,4,1,4,2,4,1,4,4,4,4,3,4,3,4,3,4,3,4,5,2,5,1,5,3,4,3,4,4,4,13,4,4,8,3
1,215,1482,0,0,0,0,0,6,3,4,2,2,1,3,1,4,2,2,1,4,4,4,2,4,2,4,2,3,4,3,2,3,2,3,1,3,60,4,4,3,3,2,3,3,4,5,4,1,4,1,4,1,3,1,4,1,4,2,3,1,4,2,4,2,4,4,4,3,4,3,3,1,2,215,1482,0,4,1,4,1,4,1,4,1,4,2,4,1,4,1,4,2,4,2,4,2,4,2,4,2,4,2,4,1,4,1,3,1,3,4,3,4,3,3,4,1,3,4,5,1,5,2,4,1,3,1,3,2,4,7,2,2,4,1
1,215,1483,0,1,2,3,0,6,2,3,2,3,1,2,2,2,1,2,1,4,2,1,1,4,2,2,2,2,4,3,2,2,2,3,1,3,39,4,4,3,2,3,4,3,4,5,4,2,4,1,4,2,4,3,4,2,4,3,4,2,4,3,4,3,4,4,4,2,4,2,4,1,2,215,1483,0,4,2,4,1,4,1,4,1,4,2,4,3,4,1,4,1,4,1,4,1,4,3,4,3,4,1,4,1,4,1,4,1,4,4,4,4,4,3,4,4,4,4,5,1,5,2,5,1,4,2,4,2,4,8,2,5,9,3
1,215,1484,0,0,5,1,0,6,4,2,3,1,3,1,5,1,3,1,5,1,5,1,3,1,3,1,4,1,5,1,1,1,5,1,3,1,94,3,1,1,4,3,2,4,1,3,1,3,1,2,2,2,1,3,2,2,1,4,1,4,1,3,1,3,1,3,2,5,1,4,1,3,2,215,1484,0,3,3,3,3,2,3,1,4,1,3,3,3,1,3,3,3,1,3,1,1,1,3,1,3,1,3,1,3,1,5,1,1,1,4,1,5,1,4,2,5,1,5,1,3,1,4,1,5,1,3,1,3,1,27,8,0,10,1
1,215,1485,0,2,2,3,0,6,1,3,2,3,1,4,2,3,2,4,1,4,1,4,3,4,2,4,1,4,1,3,1,3,1,4,1,4,94,4,4,2,4,2,3,3,4,5,4,2,4,1,4,2,4,1,3,2,4,3,3,3,3,2,3,2,3,2,3,2,3,3,3,2,2,215,1485,0,1,2,3,1,4,2,4,3,4,2,4,3,4,0,0,0,0,0,0,0,0,2,4,2,3,2,3,2,2,1,4,3,4,5,4,1,4,3,4,2,4,2,5,1,5,2,5,3,4,2,4,5,4,12,3,6,6,1
1,215,1486,0,0,2,7,5,6,2,3,5,3,3,3,2,3,5,3,2,3,3,3,1,4,2,3,2,3,3,3,2,3,2,3,2,3,46,3,3,2,2,2,3,3,3,3,3,2,3,1,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,3,3,2,2,3,3,1,2,215,1486,0,1,1,3,2,4,3,4,3,4,2,4,3,4,2,4,2,4,2,4,2,4,1,3,2,3,2,3,1,4,1,2,2,2,3,2,2,3,4,3,2,3,3,4,1,4,2,4,2,1,5,1,5,1,13,3,6,10,4
1,215,1487,0,4,5,8,5,6,3,3,3,2,2,3,3,3,3,3,2,3,4,3,1,4,3,1,3,3,3,3,3,4,3,4,2,4,30,2,4,2,3,2,3,1,4,2,4,2,3,2,3,1,3,2,3,1,3,2,3,2,3,1,4,2,3,2,3,2,3,2,3,3,2,215,1487,0,3,3,4,2,4,2,4,2,4,3,4,3,4,3,4,2,4,3,4,1,4,3,4,3,4,2,4,3,4,1,4,1,4,4,4,4,3,3,4,3,4,4,5,1,5,4,5,1,4,1,4,1,4,21,5,8,4,2
1,215,1488,0,3,2,6,5,6,2,2,2,3,2,3,3,4,2,1,1,4,2,3,0,0,2,3,2,2,3,1,2,3,3,4,2,3,29,2,3,3,1,3,3,2,3,5,4,2,1,1,3,1,3,2,2,2,3,2,3,2,3,1,3,1,3,2,3,2,3,3,2,1,2,215,1488,0,4,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,6,5,2,3,2,3,6,5,4,5,1,5,2,5,2,3,2,3,2,2,0,10,10,3,5
1,215,1489,0,3,4,6,5,6,2,4,1,4,1,4,1,4,2,3,1,4,1,4,3,2,2,4,1,4,1,1,1,4,1,4,1,4,38,3,4,2,4,4,4,4,4,3,4,2,4,1,4,3,4,3,4,2,4,2,4,4,4,2,4,1,4,5,4,4,4,3,4,1,2,215,1489,0,4,1,1,1,4,3,4,1,4,1,4,1,4,1,4,2,4,1,4,1,4,1,4,1,4,3,4,1,4,2,4,1,4,4,4,5,4,3,4,4,4,4,5,1,5,4,5,1,4,1,4,1,4,5,10,3,11,3
1,215,1490,0,3,2,6,5,6,2,4,2,3,2,4,2,4,2,4,1,4,2,3,1,4,2,4,2,4,2,3,5,2,3,4,2,4,24,4,4,3,4,4,4,3,4,5,4,3,4,1,4,2,4,3,4,2,4,4,4,3,4,2,4,2,4,3,4,4,4,5,4,1,2,215,1490,0,4,1,4,1,4,2,4,2,4,1,4,2,4,1,4,1,4,2,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,4,4,5,4,3,4,4,4,4,5,1,5,4,5,4,4,1,4,1,4,3,10,2,9,6
1,215,1491,0,3,5,4,5,6,2,2,5,4,2,4,2,4,4,4,2,4,3,4,1,4,2,4,3,4,2,4,4,4,5,4,2,4,33,3,4,2,4,2,4,2,4,4,4,3,4,1,4,2,4,2,4,2,4,4,4,3,4,3,4,3,4,2,4,4,4,4,4,1,2,215,1491,0,4,2,2,1,4,2,2,2,4,2,3,2,3,1,4,2,3,1,4,1,4,1,4,3,4,1,4,1,4,1,4,1,4,5,2,4,4,3,4,4,4,4,5,1,5,3,5,2,4,1,4,1,4,7,10,4,11,3
1,215,1492,0,3,2,6,5,6,4,4,4,4,3,4,3,4,4,4,1,4,3,4,1,4,3,4,3,4,4,2,5,4,3,4,3,4,30,4,4,4,4,4,4,3,4,5,4,3,4,1,4,3,4,3,4,3,4,4,4,3,4,3,4,2,4,4,4,4,4,5,4,1,2,215,1492,0,4,2,3,1,4,2,4,2,4,2,4,3,4,3,4,2,4,2,4,1,4,1,4,3,4,2,4,1,4,1,4,1,4,4,4,5,4,3,4,4,4,4,5,2,5,2,5,4,4,5,4,3,4,12,10,5,11,3
1,215,1493,0,3,2,5,5,6,3,2,5,2,2,2,3,2,3,2,2,3,3,2,3,3,3,2,3,2,2,2,3,2,3,2,3,1,94,4,1,4,1,4,1,1,4,5,1,3,1,1,4,3,4,3,4,3,4,4,4,3,5,3,4,3,4,4,4,4,4,3,3,1,2,215,1493,0,4,1,4,1,4,2,3,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,3,4,1,3,1,4,1,4,1,4,5,4,5,4,3,4,4,4,4,5,2,5,1,5,4,4,4,4,5,3,3,10,1,6,6
1,215,1494,0,3,4,6,5,6,3,3,3,3,2,3,3,4,3,3,2,3,2,2,1,3,2,3,3,4,3,3,3,3,3,4,2,3,42,4,4,3,3,2,3,3,4,5,4,3,4,1,4,3,4,2,4,3,4,3,4,3,4,2,3,3,4,3,4,3,3,4,4,1,2,215,1494,0,4,1,4,1,4,1,4,2,4,1,4,1,4,1,4,2,4,1,4,2,4,1,4,1,4,1,4,1,4,1,4,2,4,4,3,4,3,3,4,2,3,4,5,1,4,4,4,4,4,2,3,2,4,2,1,1,4,2
1,215,1495,0,3,3,4,5,6,5,1,4,1,2,1,4,2,3,1,1,4,4,4,1,4,3,1,3,1,2,2,5,2,5,2,2,2,42,4,1,3,2,3,2,3,2,3,2,3,4,1,1,3,2,2,2,2,2,3,2,1,2,1,3,1,2,1,3,3,2,1,3,1,2,215,1495,0,4,2,3,1,3,1,4,2,4,1,4,1,4,2,3,1,3,1,4,1,3,2,3,1,4,1,4,1,4,1,4,1,4,1,4,4,3,4,3,1,4,4,5,1,5,1,5,1,3,1,3,1,4,3,1,2,4,2
1,215,1496,0,3,4,6,5,6,2,4,2,3,1,3,2,3,2,3,1,4,2,3,1,4,2,4,2,3,2,3,2,3,2,3,1,3,26,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,1,3,2,3,2,3,1,3,1,3,2,3,2,3,2,3,2,3,1,2,215,1496,0,4,2,4,1,4,2,4,2,4,2,4,2,4,1,4,1,4,1,4,1,4,2,4,3,4,1,4,1,4,5,4,3,3,3,3,2,3,2,3,2,3,3,4,1,5,4,5,1,4,1,2,1,4,7,1,4,3,2
1,215,1497,0,3,4,2,5,6,4,4,4,4,2,4,4,4,4,4,1,4,4,4,1,4,2,3,2,3,2,3,2,3,3,3,2,3,26,1,4,2,3,2,3,1,4,3,4,1,4,1,4,1,4,1,4,1,3,1,3,1,3,2,4,2,4,2,4,1,3,1,4,1,2,215,1497,0,4,1,4,1,4,1,4,3,4,2,4,2,4,1,4,1,4,1,4,1,4,1,4,1,4,2,4,1,4,1,3,3,3,2,3,2,3,4,3,1,4,2,4,1,5,3,4,1,4,1,4,1,4,4,1,2,5,3
1,215,1498,0,3,2,5,5,6,2,2,2,3,3,4,2,4,2,3,1,4,2,3,2,4,2,4,2,3,3,4,2,4,2,1,1,4,30,1,3,3,4,3,4,2,4,2,3,2,4,2,3,2,4,1,4,2,4,3,4,3,4,2,4,3,4,2,4,2,4,3,4,2,2,215,1498,0,4,3,4,2,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,5,6,5,6,5,5,5,6,5,4,5,2,5,3,5,4,4,3,4,1,4,5,1,2,8,4
1,215,1499,0,3,2,6,5,6,1,3,1,3,1,3,2,3,2,3,1,4,2,4,1,4,2,4,1,3,3,4,2,4,3,4,1,4,26,4,4,3,4,4,4,3,4,5,4,2,4,1,4,2,4,1,3,2,3,4,4,2,4,2,3,2,2,3,4,2,2,3,4,1,2,215,1499,0,4,1,4,1,4,2,4,2,4,2,4,3,4,1,4,2,4,2,4,2,4,1,4,2,4,2,4,1,4,1,4,3,3,2,3,4,4,2,3,5,1,3,5,2,5,1,5,4,4,3,2,2,2,9,1,4,8,4
1,215,1500,0,3,4,6,5,6,3,4,3,4,3,0,3,3,3,3,1,4,3,3,1,4,2,3,2,3,3,3,5,0,3,3,2,3,32,4,4,2,2,2,3,3,3,4,4,2,3,1,4,2,4,2,4,2,4,1,4,3,4,2,4,2,4,3,4,4,4,5,4,1,2,215,1500,0,4,2,4,1,4,2,4,2,4,2,4,2,4,1,4,1,4,1,4,2,4,1,4,3,4,2,4,1,4,1,4,2,4,4,3,4,4,3,4,4,4,4,5,3,3,2,3,2,1,5,1,1,4,8,1,3,6,6
1,215,1501,0,3,5,5,5,6,2,3,2,2,2,4,2,4,3,4,2,2,4,4,1,4,1,3,3,4,2,3,2,4,5,3,1,3,34,4,4,3,4,3,4,4,4,5,4,3,4,1,4,2,4,2,3,2,4,3,3,2,2,0,0,1,3,2,3,2,3,3,3,1,2,215,1501,0,4,2,3,1,4,1,4,2,4,3,4,2,4,2,4,1,4,2,4,1,4,2,4,2,4,2,4,1,4,5,2,3,3,3,3,2,3,2,3,2,3,5,4,1,5,3,4,1,4,1,4,1,4,9,1,3,3,2
1,215,1502,0,3,3,6,5,6,2,4,2,3,2,4,3,4,3,4,1,4,3,4,2,2,1,2,3,3,3,3,3,3,5,2,1,3,32,3,4,2,3,3,3,4,3,5,4,3,4,1,4,2,4,3,4,2,4,3,4,2,3,2,4,3,3,1,4,1,4,3,4,2,2,215,1502,0,3,3,3,0,3,1,4,3,4,2,3,3,4,2,4,2,4,2,4,1,4,1,4,2,4,2,4,1,4,3,3,2,4,4,3,4,4,3,3,4,4,4,5,3,3,2,4,3,2,3,3,2,3,13,1,6,5,2
1,215,1503,0,3,2,5,5,6,4,3,3,3,2,4,3,3,4,4,2,3,4,3,1,4,2,3,4,4,4,3,3,3,3,3,2,3,32,2,3,3,2,3,4,2,3,3,3,2,3,1,4,2,3,2,3,2,3,3,3,3,4,2,3,2,3,3,4,3,4,2,3,1,2,215,1503,0,3,1,4,1,4,2,4,2,4,1,3,2,3,1,4,1,4,1,4,1,4,2,3,3,4,3,4,1,4,1,4,2,3,3,3,3,3,3,4,3,4,4,5,3,1,2,4,3,3,5,3,2,3,7,1,3,4,2
1,215,1504,0,3,2,7,5,6,3,4,3,4,1,4,2,4,3,4,1,4,3,4,1,4,2,4,3,4,2,4,2,4,2,4,1,4,39,3,4,1,4,1,4,1,4,2,4,2,4,1,4,2,4,2,4,2,4,3,4,3,4,1,4,3,4,3,4,3,4,2,4,1,2,215,1504,0,4,1,4,1,4,2,4,2,4,2,4,2,4,1,4,1,4,1,4,2,4,1,4,3,4,1,4,1,4,1,4,2,4,2,4,3,4,2,4,2,4,4,5,1,5,3,5,2,2,2,2,2,4,6,1,2,11,3
1,215,1505,0,3,3,8,5,6,2,2,1,4,3,2,2,3,2,3,1,4,1,3,1,4,2,4,2,3,2,3,1,4,5,2,1,4,30,3,3,1,4,1,3,1,3,3,4,1,3,1,3,2,3,2,2,2,2,3,3,1,4,1,3,1,3,2,3,2,3,3,3,1,2,215,1505,0,4,3,4,1,3,1,4,2,3,3,4,2,3,3,3,3,4,2,3,1,3,1,3,2,3,2,3,2,3,1,4,2,2,3,3,2,2,3,4,1,4,4,5,1,5,2,4,2,1,1,3,2,2,13,1,5,3,2
1,215,1506,0,3,5,5,5,6,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,2,3,2,2,3,3,1,3,1,2,1,2,65,2,3,1,2,1,3,1,3,3,4,1,2,1,3,2,2,2,3,2,3,3,4,4,4,1,2,2,3,2,3,2,3,1,2,1,2,215,1506,0,4,2,4,2,4,3,3,2,4,2,3,2,3,2,4,2,4,2,3,1,3,2,3,2,3,2,4,1,4,1,4,1,4,5,3,4,4,3,3,1,4,4,5,1,5,3,5,2,3,1,3,1,4,12,2,6,2,2
1,215,1507,0,3,2,6,5,6,1,4,1,4,1,4,1,4,2,3,1,4,1,4,1,4,2,4,1,4,2,4,2,4,1,4,1,4,35,2,3,2,4,2,4,3,4,2,3,1,4,2,4,1,4,1,3,1,3,2,4,1,3,1,3,1,3,2,4,2,3,2,3,1,2,215,1507,0,4,1,4,2,4,3,4,3,4,3,4,2,4,3,4,2,4,2,4,1,4,1,4,1,4,2,4,1,4,1,4,2,4,2,3,4,4,3,4,1,4,4,5,1,5,4,5,1,4,1,4,1,4,12,2,5,8,4
1,215,1508,0,3,4,5,5,6,1,0,2,0,0,0,1,0,2,0,2,0,2,0,1,0,2,0,2,0,0,3,2,0,3,0,2,0,36,3,3,2,0,3,0,3,0,4,0,3,0,1,0,3,0,3,0,3,0,3,0,1,5,3,0,0,0,4,0,2,0,3,0,1,2,215,1508,0,0,2,0,2,0,2,0,2,0,4,0,2,0,2,0,2,0,2,0,2,0,1,0,1,0,2,0,1,0,6,5,6,5,6,5,2,5,2,5,6,5,0,0,0,6,5,0,0,5,6,5,6,0,9,2,4,10,2
1,215,1509,0,3,2,6,5,6,4,4,4,4,2,4,4,4,4,4,4,4,4,4,1,4,2,4,4,4,4,4,3,4,4,4,2,4,33,3,3,3,3,4,4,3,4,4,3,3,4,1,4,2,3,2,3,3,4,4,4,3,4,3,4,3,4,3,4,4,4,0,4,2,2,215,1509,0,4,1,4,1,4,3,4,1,4,1,4,1,4,2,3,2,4,1,4,2,4,2,4,3,4,2,4,1,4,1,4,1,4,4,4,4,4,3,4,4,4,4,5,1,5,4,5,3,4,4,4,1,4,11,2,4,12,4
1,215,1510,0,3,4,7,5,6,1,3,2,3,1,3,1,3,2,3,1,4,1,4,2,3,2,3,1,3,2,3,2,3,2,3,1,3,36,4,4,2,3,2,3,2,3,3,4,1,4,2,4,2,4,1,3,2,4,2,3,1,4,1,3,1,4,2,3,1,3,2,3,1,2,215,1510,0,4,3,4,1,4,2,4,1,4,2,4,2,4,3,4,3,4,2,4,2,4,2,4,3,4,3,4,1,4,2,3,2,4,2,3,4,3,3,4,1,4,4,5,1,4,3,5,1,3,2,4,1,4,16,2,7,4,5
1,215,1511,0,3,4,4,5,6,2,3,2,3,3,3,3,3,2,3,2,3,2,3,3,3,2,4,2,3,3,2,2,3,5,3,1,3,40,3,3,2,3,2,3,1,4,2,3,1,4,2,4,1,4,2,3,1,4,2,3,1,3,1,3,2,3,2,4,2,3,2,4,1,2,215,1511,0,3,2,3,2,2,2,3,2,3,2,3,2,3,2,3,3,4,2,3,1,4,3,4,3,4,2,3,1,4,5,2,3,3,3,3,4,3,3,4,1,4,3,4,1,5,3,4,1,4,2,1,2,1,14,3,7,3,3
1,215,1512,0,3,2,6,5,6,3,3,5,3,3,3,3,3,3,3,2,3,3,3,3,3,2,4,2,3,2,3,2,3,3,3,1,3,27,3,3,3,4,3,4,3,4,5,4,3,4,1,4,2,3,2,3,3,4,4,4,2,3,2,2,3,2,4,4,3,3,3,3,1,2,215,1512,0,4,2,3,2,2,2,4,3,3,2,4,3,3,3,2,1,4,1,4,1,4,2,3,1,4,1,3,1,4,3,3,3,3,2,3,3,2,2,3,3,4,3,5,2,5,2,4,2,1,5,2,2,3,10,3,6,3,4
1,215,1513,0,3,2,5,5,6,2,2,3,4,2,4,2,4,3,4,2,4,3,4,2,3,2,4,3,4,2,4,2,4,5,2,2,4,34,1,4,1,4,1,4,1,4,3,4,3,4,2,3,2,4,2,4,2,4,4,4,4,3,2,4,2,4,3,4,3,4,3,4,1,2,215,1513,0,4,1,4,1,4,2,4,1,4,2,4,3,4,2,4,2,4,2,4,2,4,2,4,2,4,3,4,2,4,1,4,2,4,3,4,5,4,3,4,4,4,4,5,2,5,1,5,5,3,3,4,5,4,13,3,5,9,5
1,215,1514,0,3,4,7,5,6,2,3,2,3,3,2,3,3,5,3,2,3,5,3,1,3,2,3,2,3,2,3,5,3,5,3,1,3,37,2,3,1,4,2,3,3,4,3,4,2,3,1,3,2,3,2,3,2,3,3,3,3,3,2,3,2,3,3,3,2,3,2,3,1,2,215,1514,0,4,2,4,2,4,2,4,1,4,2,4,3,4,2,4,2,4,2,4,2,4,2,4,3,4,2,4,1,4,2,3,2,3,4,3,3,3,4,3,2,3,3,4,2,4,2,4,3,3,3,3,3,3,14,3,6,10,4
1,215,1515,0,3,5,5,5,6,3,3,3,3,2,3,3,3,3,3,1,4,3,3,3,3,1,3,3,3,2,3,3,3,3,4,3,4,34,4,4,2,3,3,4,3,4,5,4,3,4,1,4,3,4,3,4,2,3,3,4,3,4,3,4,3,4,4,4,4,4,4,3,3,2,215,1515,0,3,2,4,1,4,2,3,2,4,2,4,0,0,2,4,3,4,1,4,2,4,3,4,3,4,3,4,1,4,2,4,1,4,4,4,5,4,3,4,5,4,4,5,1,4,1,5,4,4,5,4,1,4,14,3,6,8,6
1,215,1516,0,3,5,8,5,6,2,4,3,4,1,4,3,4,4,4,2,4,4,4,1,4,2,2,4,4,3,4,2,4,3,4,1,4,25,1,4,3,4,1,4,2,4,5,4,1,4,2,4,1,4,1,4,1,4,1,4,3,4,2,4,1,4,3,4,2,4,3,4,2,2,215,1516,0,4,1,4,1,4,3,4,3,4,1,4,3,4,1,4,1,4,1,4,1,4,3,4,1,4,2,4,1,3,1,4,1,4,2,2,4,3,3,4,1,4,4,5,1,3,2,3,2,3,2,4,1,4,10,3,7,8,1
1,215,1517,0,3,2,5,5,6,2,3,2,3,1,2,2,3,2,3,1,4,2,3,3,3,2,3,2,2,3,4,2,3,2,3,2,4,29,4,4,3,3,3,3,3,4,5,4,2,3,1,4,2,4,2,4,2,4,2,3,3,4,1,3,2,4,3,4,2,3,5,4,2,2,215,1517,0,4,3,4,2,4,3,4,2,4,3,4,3,4,2,4,2,4,2,4,2,4,2,4,1,4,2,4,1,4,1,4,1,4,5,4,5,4,3,4,4,4,4,5,2,5,2,4,4,4,4,4,5,3,17,3,8,7,6
1,215,1518,0,3,4,6,5,6,2,3,3,3,1,3,2,3,3,4,5,4,3,4,1,4,1,4,2,3,2,3,2,3,2,3,1,3,35,4,4,3,4,2,3,2,3,4,4,1,3,1,3,2,3,1,3,2,3,2,3,3,4,1,3,2,3,2,3,1,4,5,4,1,2,215,1518,0,3,2,4,2,4,2,4,2,4,2,4,3,4,1,4,2,4,2,4,1,4,2,4,2,4,2,4,2,4,1,4,2,4,4,4,4,3,3,4,2,3,4,5,1,5,4,5,3,2,2,4,2,2,12,3,6,6,3
1,215,1519,0,3,2,7,5,6,3,4,2,4,2,4,3,4,3,4,1,4,3,4,1,4,3,2,3,4,4,4,5,2,3,4,2,4,30,2,4,1,4,1,4,1,4,2,4,3,4,1,4,3,4,1,4,2,4,2,4,3,4,1,4,2,4,3,4,3,4,3,4,1,2,215,1519,0,4,3,4,1,4,2,4,1,4,2,4,2,4,2,4,1,4,1,4,2,4,3,4,2,4,2,4,1,4,1,4,1,4,4,4,5,4,3,4,4,4,4,5,2,5,1,5,4,4,4,4,2,3,11,3,6,12,3
1,215,1520,0,3,2,7,5,6,4,1,4,1,2,1,2,1,4,1,1,3,3,3,1,4,2,3,2,3,1,3,2,3,2,3,1,3,34,4,4,2,3,4,4,3,4,2,3,2,3,1,4,2,4,3,4,2,4,4,4,1,4,2,4,2,4,2,4,2,4,5,4,1,2,215,1520,0,4,2,4,2,4,2,4,2,4,1,4,2,4,1,4,2,4,2,4,2,4,2,4,3,4,2,4,1,4,1,4,4,3,2,3,5,4,3,4,5,2,4,1,2,4,1,4,3,4,5,3,1,4,11,3,5,5,3
1,215,1521,0,3,4,7,5,6,2,4,2,4,2,4,3,4,3,4,2,4,3,4,1,4,3,1,3,4,4,3,2,3,3,4,1,3,46,1,4,1,4,2,4,3,4,4,4,1,4,1,4,1,4,1,4,1,4,1,4,3,4,1,2,2,4,2,4,2,4,3,4,1,2,215,1521,0,4,3,4,1,4,2,4,2,4,3,4,2,4,3,4,1,4,2,4,2,4,3,4,2,4,1,4,2,4,1,4,2,3,3,3,5,4,3,4,1,4,4,5,1,4,3,3,1,4,2,2,2,2,14,4,6,8,3
1,215,1522,0,3,3,6,5,6,2,3,2,3,2,3,2,3,3,3,2,3,2,3,1,4,2,3,3,3,2,3,3,3,3,3,2,3,42,3,4,2,3,2,3,2,3,3,4,2,3,1,4,2,4,3,4,2,3,3,3,3,3,2,3,2,3,3,3,3,3,4,3,1,2,215,1522,0,4,3,4,2,4,2,4,2,4,3,4,3,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,1,3,2,3,3,3,5,3,3,3,3,3,4,5,2,5,1,4,4,4,4,4,3,3,16,4,7,3,3
1,215,1523,0,3,2,7,5,6,2,2,3,3,2,4,3,2,3,4,1,4,3,3,1,3,2,3,2,2,2,3,2,3,3,4,2,3,43,2,3,1,4,2,3,2,4,2,4,1,3,1,4,2,3,1,4,1,3,2,4,2,4,1,3,2,4,2,3,2,3,3,4,1,2,215,1523,0,2,1,4,1,3,3,4,3,4,3,3,2,4,2,4,2,4,2,4,2,4,2,4,3,4,1,4,2,3,1,4,2,4,3,3,3,4,3,4,4,4,4,5,2,5,1,5,4,4,4,4,4,4,14,4,6,6,3
1,215,1524,0,3,2,5,5,6,1,3,2,3,1,3,1,3,2,3,1,4,2,4,2,3,2,3,1,4,2,3,1,3,2,3,1,4,28,2,4,2,3,1,4,2,4,3,3,2,4,1,4,1,3,2,4,1,2,2,3,1,4,2,4,1,4,2,4,2,3,2,4,3,2,215,1524,0,2,2,3,2,3,3,4,4,3,3,3,3,4,2,1,3,2,3,3,2,3,1,3,2,2,0,3,1,4,2,3,3,3,2,3,3,2,3,3,2,3,3,5,1,4,3,3,2,2,2,3,2,3,18,4,9,5,4
1,215,1525,0,3,2,7,5,6,2,3,2,3,1,3,2,4,2,3,1,4,2,4,1,3,1,4,2,3,2,4,2,3,2,3,1,4,28,2,3,2,3,3,4,3,4,2,3,2,4,2,4,1,3,1,3,2,4,2,4,1,3,1,3,2,4,3,4,2,3,4,4,2,2,215,1525,0,3,3,3,2,4,2,2,3,2,3,4,3,4,2,3,2,4,2,4,1,4,2,3,3,4,3,4,2,4,1,3,2,2,3,2,4,3,3,3,1,4,4,5,3,4,2,4,3,2,3,4,3,4,20,4,8,6,6
