COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122
1,232,279,1,6,5,3,4,3,4,2,3,2,5,3,2,3,2,3,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,3,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,3,3,0,2,2,2,2,1,2,2,,22,3202,7,9,2,2,2,2,2,1,2,3,5,3,2,1,2,2,2,2,4,2,5,2,18,0,1,1,1,2,2,2,22,9,9,2,3,4,1,3,1,2,1,2,2,2,2,2,3,11
1,232,280,1,6,5,3,4,1,4,1,2,3,4,3,1,3,3,2,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,1,2,0,0,0,2,4,0,1,2,0,2,,22,3202,8,0,2,2,2,2,2,1,2,3,3,3,2,1,2,2,2,2,1,1,5,3,11,1,1,2,2,2,2,2,12,0,0,3,2,3,1,3,2,2,2,1,2,2,2,2,5,11
1,232,281,1,6,5,3,4,1,4,2,2,2,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0,2,4,4,4,2,2,2,,22,3202,8,1,2,2,2,2,2,1,2,3,1,3,2,2,1,2,2,2,0,1,5,0,8,1,1,2,2,2,2,2,12,0,0,1,2,3,2,3,1,2,2,2,2,2,2,2,0,11
1,232,282,1,6,5,3,4,1,4,2,1,3,3,5,1,2,3,2,2,2,2,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,1,2,4,4,2,2,,22,3202,8,2,2,2,2,2,2,1,2,3,3,3,1,2,2,2,2,2,1,1,4,1,36,0,2,1,2,2,2,2,22,1,9,2,2,4,1,3,1,2,2,2,2,2,2,2,3,11
1,232,283,1,6,5,4,4,1,2,1,2,1,4,4,1,3,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,4,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,3,4,1,4,1,3,1,,22,3202,8,3,1,2,2,2,2,2,4,1,3,4,2,1,2,2,2,2,4,1,5,3,38,0,1,1,2,2,2,2,22,0,8,3,2,3,4,3,1,2,1,2,2,2,2,2,4,11
1,232,284,1,6,5,3,4,1,4,3,2,1,5,5,1,1,2,3,3,2,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,5,5,6,6,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,3,4,4,1,1,2,2,,22,3202,8,4,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,1,1,5,3,17,1,1,2,2,2,2,2,12,0,0,1,3,4,1,3,1,2,2,2,2,2,2,2,3,11
1,232,285,4,6,5,3,4,1,4,2,2,2,4,5,2,3,2,2,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,4,4,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,3,3,3,3,3,2,,22,3202,8,5,2,2,2,2,2,1,4,3,3,1,1,2,2,2,2,2,4,1,5,3,27,0,1,1,2,2,2,2,22,0,8,3,3,4,1,3,2,2,2,2,2,2,2,1,4,11
1,232,286,1,6,5,3,4,1,4,2,1,1,4,4,1,3,2,3,1,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,1,1,0,3,1,1,1,1,2,2,,22,3202,8,6,2,2,2,2,2,1,2,3,3,2,2,1,2,2,2,2,4,1,5,3,33,0,1,1,2,2,2,2,22,0,8,2,2,3,1,3,2,2,2,2,2,2,2,1,4,11
1,232,287,1,6,5,2,10,2,3,2,3,1,2,2,2,3,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,6,2,6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,3,3,0,2,1,1,1,4,3,1,,22,3202,8,7,1,2,2,2,2,2,2,3,3,4,2,2,2,2,1,2,4,1,5,3,38,1,1,1,2,2,2,2,22,0,8,2,2,1,4,3,1,2,2,2,2,2,2,2,5,11
1,232,288,3,6,5,2,7,1,1,2,2,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,3,3,0,0,0,0,0,0,0,0,,22,3202,8,8,2,2,2,2,2,1,0,0,5,4,2,2,2,2,1,2,4,3,5,3,21,1,1,2,2,2,2,2,12,0,0,4,3,0,4,0,2,2,2,2,2,2,2,1,1,12
1,232,289,1,6,5,4,9,3,4,2,2,2,5,5,1,3,1,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,0,2,4,4,1,2,2,1,,22,3202,8,9,2,2,2,1,2,2,2,1,2,3,2,1,2,2,2,2,2,1,5,2,18,1,1,2,2,2,2,2,12,0,0,4,3,4,4,4,1,2,2,2,2,2,2,2,3,11
1,232,290,1,6,5,5,9,1,1,2,2,1,5,5,1,2,1,2,1,3,3,3,2,1,2,2,2,2,2,2,1,2,2,2,2,5,4,5,4,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,1,4,3,2,1,2,4,4,2,1,2,1,,22,3202,9,0,2,2,2,1,2,2,2,3,2,3,2,2,1,2,2,2,3,2,5,3,38,1,1,2,2,2,2,2,12,0,0,4,3,3,4,3,1,2,2,2,2,2,2,2,4,11
1,232,291,1,6,5,1,9,1,4,2,2,2,4,3,1,4,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,1,2,2,2,2,3,2,,22,3202,9,1,2,2,2,2,2,1,2,0,5,4,2,2,1,2,2,2,4,1,5,2,23,1,1,2,2,2,2,2,12,0,0,2,2,3,4,3,1,2,2,2,2,2,2,2,3,11
1,232,292,1,7,5,3,4,1,4,2,2,3,5,5,2,2,2,2,2,3,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,1,3,3,2,1,3,1,2,2,1,3,1,,22,3202,9,2,2,2,1,2,1,2,2,3,3,3,2,2,2,1,2,2,4,1,5,1,34,0,1,1,2,2,2,2,22,0,8,3,3,4,1,3,1,2,2,2,2,2,2,2,2,11
1,232,293,1,7,5,3,4,1,4,2,2,2,5,5,1,2,2,1,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,3,5,2,5,1,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,1,3,3,2,2,3,1,1,4,2,3,1,,22,3202,9,3,1,1,2,2,2,2,2,3,2,3,2,2,1,2,2,2,1,1,5,1,13,0,1,1,2,2,2,2,22,0,8,2,2,3,1,3,1,2,2,2,2,2,2,2,2,11
1,232,294,1,7,5,3,4,1,4,3,2,3,4,5,1,3,3,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,4,4,6,6,6,6,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,3,1,1,1,1,3,2,,22,3202,9,4,2,2,2,2,2,1,2,3,3,1,2,2,2,2,2,1,4,1,5,3,34,1,1,2,2,2,2,2,12,0,0,1,3,4,1,1,1,2,2,2,2,2,2,2,5,11
1,232,295,2,7,5,3,4,1,4,2,2,2,2,5,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,1,4,4,4,4,2,2,,22,3202,9,5,2,2,2,2,2,1,2,3,3,4,2,1,2,2,2,2,4,1,5,3,38,0,1,1,2,2,2,2,22,0,8,1,2,2,1,3,1,2,2,2,2,2,2,2,1,11
1,232,296,1,7,5,3,4,3,4,2,3,3,4,4,3,2,1,2,2,3,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,6,1,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,1,2,1,1,0,1,4,4,4,4,2,1,,22,3202,9,6,2,2,2,2,1,2,2,2,3,3,2,1,2,2,2,2,4,1,5,3,18,0,2,1,2,2,2,2,22,1,9,3,2,2,2,3,1,2,2,2,2,2,2,2,5,11
1,232,297,1,7,5,4,10,3,4,2,2,1,2,3,1,3,1,3,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,4,3,1,1,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,4,3,1,2,1,1,0,1,4,4,4,4,2,2,,22,3202,9,7,2,2,2,2,2,1,2,1,5,4,2,2,2,2,1,2,3,1,5,1,12,1,1,2,2,2,2,2,12,0,0,0,1,2,0,3,2,2,2,2,2,2,2,1,2,11
1,232,298,2,7,5,4,10,3,4,2,2,1,4,4,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,6,4,3,3,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,3,3,3,0,2,4,4,4,4,2,0,,22,3202,9,8,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,0,0,2,2,2,2,2,21,0,0,0,0,3,4,3,2,2,2,2,2,2,2,1,4,11
1,232,299,3,7,5,4,10,1,4,2,2,2,2,5,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,3,3,0,2,4,4,4,4,0,2,,22,3202,9,9,2,2,2,2,2,1,2,3,5,4,2,2,2,2,1,2,4,1,5,3,38,1,1,2,2,2,2,2,12,0,0,4,2,1,4,4,1,2,2,2,2,2,2,2,3,11
1,232,300,2,7,5,4,9,1,4,1,1,2,1,3,1,1,2,1,1,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,3,1,2,1,1,0,1,4,4,4,4,2,2,,22,3203,0,0,2,2,2,2,2,1,2,3,3,3,2,2,1,2,2,2,4,1,5,3,37,0,2,1,2,2,2,2,22,1,9,3,3,3,1,2,1,2,2,2,2,2,2,2,3,12
1,232,301,1,7,5,6,9,2,4,3,2,1,2,5,1,3,2,1,1,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,0,2,4,4,4,4,0,2,,22,3203,0,1,2,2,2,2,2,1,2,6,5,3,1,2,2,2,2,2,4,1,5,3,18,0,0,2,2,2,2,2,12,0,0,3,3,3,1,2,1,2,2,2,2,2,2,2,4,11
1,232,302,1,7,5,4,9,1,4,2,2,2,2,3,2,2,1,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,0,3,1,0,1,4,4,4,1,2,2,,22,3203,0,2,2,2,2,2,2,1,2,3,3,3,1,2,2,2,2,2,4,1,5,1,18,1,1,1,2,2,2,2,22,0,0,3,2,3,1,3,1,2,2,2,2,2,2,2,2,12
1,232,303,1,7,5,2,9,3,4,2,2,1,5,5,1,3,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,3,1,0,2,1,1,2,2,3,2,,22,3203,0,3,2,2,2,2,2,1,2,3,3,4,2,2,1,2,2,2,4,2,5,3,36,1,1,2,2,2,2,2,12,0,0,1,1,2,2,3,2,2,2,2,2,1,2,2,0,11
1,232,304,1,7,5,2,9,3,4,1,2,1,5,5,2,3,1,2,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,6,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,3,1,2,2,4,3,1,,22,3203,0,4,1,2,2,2,2,2,4,1,3,2,2,2,1,2,2,2,2,1,5,2,14,0,1,2,1,2,2,2,22,0,8,3,3,3,1,2,2,2,2,2,2,2,1,2,3,11
1,232,305,1,7,5,1,9,1,4,3,2,1,1,1,1,2,2,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,5,6,5,6,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,1,2,3,3,0,0,3,4,4,4,2,2,2,,22,3203,0,5,2,2,2,2,2,1,3,6,5,4,2,2,2,2,1,2,4,2,5,1,37,0,2,1,2,2,2,2,22,1,9,2,3,3,0,0,2,2,2,2,2,2,2,1,4,11
1,232,306,1,1,5,1,4,1,1,2,2,3,5,1,3,3,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,1,4,1,1,3,2,,22,3203,0,6,2,2,2,2,2,1,2,4,3,3,2,1,2,2,2,2,1,1,5,2,34,1,1,2,2,2,2,2,12,0,0,4,1,2,1,3,1,2,2,2,2,2,2,2,5,11
1,232,307,1,1,5,1,4,1,1,3,3,1,3,4,2,3,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,4,4,4,4,3,2,,22,3203,0,7,2,2,2,2,2,1,2,3,2,4,2,2,2,2,1,2,4,2,5,2,38,0,2,2,1,2,2,2,22,5,0,2,1,2,4,4,1,2,2,2,2,2,2,2,5,11
1,232,308,1,1,5,1,2,2,1,3,2,2,4,3,2,3,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,3,3,3,0,1,2,1,1,1,2,2,,22,3203,0,8,2,2,2,2,2,1,4,6,5,1,2,2,1,2,2,2,4,1,5,1,18,0,1,1,2,2,2,2,22,0,8,3,3,3,1,3,1,2,2,2,2,2,2,2,4,11
1,232,309,1,1,5,1,7,1,1,1,1,3,2,4,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,0,4,4,4,4,0,2,,22,3203,0,9,2,2,2,2,2,1,2,1,3,3,2,2,2,1,2,2,4,1,5,2,18,1,1,2,2,2,2,2,12,0,0,3,2,0,1,3,1,2,2,2,2,2,2,2,2,12
1,232,310,1,2,5,1,4,3,1,2,2,3,3,3,1,2,2,1,1,3,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,0,4,4,4,4,2,2,,22,3203,1,0,2,2,2,2,2,1,2,3,5,3,2,2,2,2,1,2,4,2,5,2,18,0,1,1,2,2,2,2,22,0,8,2,2,3,4,3,1,2,2,2,2,2,2,2,4,11
1,232,311,1,2,5,2,2,1,4,3,2,3,5,5,1,2,2,1,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,5,5,5,5,3,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,4,3,2,0,3,0,0,0,0,0,1,,22,3203,1,1,2,2,2,1,2,2,4,6,5,4,2,2,2,2,1,2,4,1,5,1,18,0,2,2,2,2,2,2,12,1,9,2,3,4,4,3,2,2,2,2,2,2,2,1,0,11
1,232,312,1,2,5,1,9,3,1,2,1,2,3,4,2,3,2,2,2,2,2,3,3,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,3,1,0,1,4,4,4,4,2,2,,22,3203,1,2,2,2,2,2,2,1,2,1,3,3,2,2,1,2,2,2,1,1,5,3,18,1,1,2,2,2,2,2,12,0,0,3,2,3,1,3,1,2,2,2,2,2,2,2,2,11
1,232,313,2,2,5,2,2,1,4,2,2,3,2,3,3,3,1,2,2,1,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,5,5,5,5,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,4,3,2,1,2,4,4,0,1,2,1,,22,3203,1,3,2,2,2,1,2,2,2,3,5,4,2,2,2,2,1,2,4,1,5,3,21,1,1,2,2,2,2,2,12,0,0,1,2,3,4,3,2,2,2,2,2,2,2,1,2,11
1,232,314,1,2,5,2,2,1,4,1,1,2,3,4,2,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,6,2,3,3,2,6,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,3,2,1,4,2,2,,22,3203,1,4,2,2,2,2,2,1,2,6,5,4,2,2,2,2,1,2,4,1,5,3,28,1,1,2,2,2,2,2,12,0,0,3,1,2,4,4,2,2,2,2,2,2,2,1,4,11
1,232,315,1,2,5,2,2,1,4,3,3,3,2,5,2,1,2,3,2,2,3,3,1,2,2,2,2,2,2,2,2,1,2,2,2,4,5,3,2,1,1,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,4,3,1,0,2,1,4,1,1,3,1,,22,3203,1,5,2,2,2,2,1,2,2,6,5,4,2,2,2,2,1,2,4,1,5,3,21,1,1,2,2,2,2,2,12,0,0,4,2,3,2,4,1,2,2,2,2,2,2,2,5,11
1,232,316,1,2,5,2,2,1,4,2,1,3,3,5,2,4,2,1,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,5,3,2,4,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,1,1,3,1,3,2,,22,3203,1,6,2,2,2,2,2,1,2,3,5,2,2,2,1,2,2,2,4,1,5,3,37,1,1,2,2,2,2,2,12,0,0,1,1,2,4,3,1,2,2,2,2,2,2,2,5,11
1,232,317,1,3,5,3,4,1,4,3,3,1,3,5,2,3,2,1,1,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,6,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,2,1,4,2,4,2,1,,22,3203,1,7,2,2,2,2,1,2,4,1,5,4,2,2,2,2,1,2,4,1,5,3,18,1,1,2,2,2,2,2,12,0,0,1,2,3,4,0,2,2,2,2,2,2,2,1,2,13
1,232,318,1,3,5,3,4,1,4,3,2,2,5,4,2,2,2,2,1,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,1,2,2,2,2,2,,22,3203,1,8,2,2,2,2,2,1,2,3,3,1,1,2,2,2,2,2,4,2,5,3,14,0,1,1,2,2,2,2,22,0,8,3,3,4,1,3,2,2,2,2,2,2,2,1,3,11
1,232,319,1,3,5,2,9,1,4,2,2,2,3,4,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,3,3,2,1,,22,3203,1,9,1,2,2,2,2,2,2,1,5,3,2,1,2,2,2,2,1,2,5,2,12,1,1,2,2,2,2,2,12,0,0,2,2,3,1,3,2,2,2,2,2,2,1,2,5,11
1,232,320,1,3,5,2,2,2,3,3,3,2,5,5,2,1,2,2,2,3,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,5,5,2,4,4,4,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,1,3,3,2,1,2,1,1,1,1,2,2,,22,3203,2,0,2,2,2,2,2,1,4,6,5,4,2,2,1,2,2,2,4,1,5,2,26,1,1,2,2,2,2,2,12,0,0,2,3,3,4,3,1,2,2,2,2,2,2,2,4,11
1,232,321,1,3,5,2,2,1,4,3,2,1,5,5,2,3,1,1,1,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,5,4,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,1,1,2,2,2,2,,22,3203,2,1,2,2,2,2,2,1,1,6,5,4,2,2,2,2,1,2,4,1,5,3,27,1,1,2,2,2,2,2,12,0,0,4,2,3,1,3,2,2,2,2,2,2,2,1,3,11
1,232,322,1,3,5,4,7,1,3,2,2,1,4,3,1,3,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,3,1,3,3,2,2,2,1,1,2,2,3,1,,22,3203,2,2,2,2,2,2,1,2,2,3,5,3,2,2,1,2,2,2,2,1,5,3,18,1,1,2,2,2,2,2,12,0,0,4,3,4,2,3,1,2,2,2,2,2,2,2,2,12
1,232,323,1,3,5,5,9,1,4,2,3,1,3,5,1,2,1,1,1,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,2,4,4,3,6,3,4,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,3,1,4,3,3,0,3,4,4,1,1,0,1,,22,3203,2,3,2,2,2,1,2,2,4,6,3,2,2,1,2,2,2,2,4,1,5,3,28,1,1,2,2,2,2,2,12,0,0,4,2,3,1,4,1,2,2,2,2,2,2,2,1,12
1,232,324,1,3,5,4,9,1,1,2,1,2,2,3,1,2,1,2,1,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,1,2,2,1,0,2,4,4,2,4,2,2,,22,3203,2,4,2,2,2,2,2,1,2,4,3,3,2,2,1,2,2,2,3,1,5,3,27,1,1,2,2,2,2,2,12,0,0,3,3,3,1,1,1,2,2,2,2,2,2,2,2,12
1,232,325,1,3,5,2,2,1,4,1,2,3,3,1,1,2,2,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,1,4,0,0,0,1,2,1,2,2,1,0,,22,3203,2,5,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,1,0,0,1,3,7,1,1,2,2,2,2,2,12,0,0,4,1,2,1,3,2,2,2,2,2,2,2,1,1,11
1,232,326,1,3,5,2,9,3,4,2,1,2,1,3,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,2,3,3,2,3,1,2,,22,3203,2,6,2,2,2,2,2,1,2,3,2,3,2,1,2,2,2,2,2,1,5,2,18,1,1,2,1,2,2,2,22,9,9,3,2,3,1,3,1,2,2,2,2,2,2,2,3,11
1,232,327,2,3,5,4,9,1,4,2,2,2,4,3,2,2,2,3,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,3,3,2,1,2,2,2,2,2,2,1,,22,3203,2,7,2,2,2,1,2,2,2,3,5,4,2,2,2,2,1,2,3,1,5,3,38,0,2,1,2,2,2,2,22,1,9,3,2,3,4,3,1,2,2,2,2,2,2,2,3,12
1,232,328,2,3,5,2,9,1,4,1,1,2,4,2,2,3,3,1,1,3,3,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,4,3,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,2,2,1,1,3,2,,22,3203,2,8,2,2,2,2,2,1,2,6,3,3,2,2,1,2,2,2,4,1,5,3,38,1,1,2,2,2,2,2,12,0,0,0,3,4,4,3,2,2,2,2,2,2,2,1,4,11
1,232,329,1,4,6,1,4,2,1,2,2,1,3,4,2,3,3,2,1,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,6,6,6,6,6,6,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,0,0,0,0,0,0,0,,22,3203,2,9,2,2,2,2,2,1,2,3,2,2,2,2,2,2,1,2,4,2,5,3,28,0,1,1,2,2,2,2,22,0,8,1,3,4,1,3,1,2,2,2,2,2,2,2,3,11
1,232,330,1,4,6,1,4,1,1,2,1,3,3,4,1,2,3,2,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,2,2,2,2,2,2,2,,22,3203,3,0,2,2,2,2,2,1,2,3,3,2,2,2,1,2,2,2,4,1,5,3,28,0,7,1,2,2,2,2,22,2,6,2,3,3,4,4,1,2,2,2,2,2,2,2,4,11
1,232,331,3,4,6,3,10,1,4,2,2,1,2,3,1,4,2,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,6,2,2,6,2,6,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,1,4,4,4,4,2,2,,22,3203,3,1,2,2,2,2,2,1,2,3,5,3,1,2,2,2,2,2,4,1,5,3,18,0,3,1,2,2,2,2,22,3,8,3,2,2,4,3,1,2,2,2,2,2,2,2,5,13
1,232,332,2,4,6,4,10,3,4,2,1,2,2,3,2,2,2,2,2,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,1,2,2,1,0,2,2,2,2,2,3,2,,22,3203,3,2,2,2,2,2,2,1,2,3,5,4,2,2,2,2,1,2,4,2,5,3,38,0,1,1,2,2,2,2,22,0,8,1,2,3,4,4,2,2,2,2,2,2,2,1,5,11
1,232,333,1,4,6,4,5,1,4,2,1,1,2,5,2,3,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,9,1,4,4,4,4,2,2,,22,3203,3,3,2,2,2,2,2,1,2,3,3,3,2,2,2,2,1,2,3,2,5,3,28,0,1,1,2,2,2,2,22,0,8,3,2,3,1,3,1,2,2,2,2,2,2,2,3,12
