COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71
1,135,443,1,5,7,7,7,5,1,1,24,4,6,1,2,3,4,1,2,8,3,11,4,4,2,2,5,3,2,0,0,0,0,0,0,2,1,1,1,3,3,1,1,1,2,2,1,1,6,3,2,1,4,,213,5044,3,1,2,1,1,1,4,1,3,3,2,10,20,706
1,135,444,1,6,7,3,7,3,1,1,27,11,5,2,2,2,5,1,1,8,3,8,4,5,2,3,5,3,2,2,1,1,1,2,3,2,1,10,10,3,3,1,5,3,2,4,1,5,6,3,2,1,3,,213,5044,4,1,3,1,1,1,3,1,3,2,2,50,11,10
1,135,445,1,6,9,8,7,5,2,2,10,11,5,1,2,2,6,1,2,9,2,6,6,9,2,2,3,3,2,4,3,1,1,3,1,2,10,2,10,3,3,2,5,2,2,3,1,5,4,2,2,1,3,,213,5044,5,1,1,1,1,3,3,2,1,3,2,10,30,909
1,135,446,1,6,7,7,7,9,2,2,18,1,5,3,2,2,6,1,3,8,2,6,6,6,2,2,3,3,2,2,2,1,2,2,3,2,10,1,10,3,3,2,5,3,3,5,1,3,6,3,3,1,3,,213,5044,6,1,3,1,1,3,1,1,3,1,2,20,0,603
1,135,447,1,5,4,1,7,9,2,1,28,1,4,1,2,3,1,1,2,8,3,6,7,8,2,3,4,3,2,2,1,1,2,2,3,8,1,1,10,2,3,1,5,1,1,3,1,1,6,2,2,1,3,,213,5044,7,1,3,1,1,1,3,1,3,3,2,50,20,904
1,135,448,1,6,7,6,7,4,3,1,25,11,7,2,1,3,6,1,3,8,3,6,5,5,2,2,4,3,2,2,2,1,2,3,3,3,1,2,10,1,3,2,5,1,1,2,1,5,7,3,2,1,1,,213,5044,8,1,3,1,1,3,3,4,1,3,2,50,80,610
1,135,449,1,5,7,2,7,5,2,3,27,1,6,1,1,2,2,1,2,8,9,8,5,5,2,2,6,3,2,2,5,1,3,2,3,3,10,1,10,3,3,4,5,2,2,5,2,1,10,3,2,4,3,,213,5044,9,1,1,4,1,3,3,4,2,4,2,50,51,7
1,135,450,1,5,5,7,7,4,1,1,32,1,4,2,2,8,3,2,1,8,3,6,5,6,2,2,5,3,2,1,2,2,2,2,3,2,1,10,1,3,3,1,4,2,3,3,1,5,5,2,2,1,3,,213,5045,0,1,1,1,1,1,2,1,1,4,1,10,30,703
1,135,451,1,6,10,9,7,4,2,2,7,2,4,2,2,8,2,1,3,8,3,6,5,9,2,2,3,3,2,4,2,3,2,2,2,10,10,10,10,3,3,3,5,3,2,2,2,5,6,1,2,3,3,,213,5045,1,1,3,1,1,1,5,1,2,3,2,50,20,807
1,135,452,1,6,7,2,7,8,2,2,22,3,5,1,3,5,5,1,1,8,7,8,5,5,2,2,7,3,2,3,2,1,2,1,3,2,1,11,1,3,3,1,5,1,3,2,1,5,6,2,3,1,3,,213,5045,2,1,1,1,1,3,3,2,3,4,2,50,71,3
1,135,453,1,5,6,9,7,5,1,2,28,11,4,3,2,2,2,1,2,8,3,11,6,10,1,3,4,1,2,2,2,1,2,2,3,10,10,10,10,3,2,1,5,3,3,4,1,5,6,2,1,1,3,,213,5045,3,1,3,1,1,3,4,5,3,4,2,10,20,809
1,135,454,1,5,7,7,7,5,2,1,18,11,3,3,2,2,2,1,1,8,3,2,3,7,2,2,4,1,2,2,1,1,2,3,2,4,1,1,1,3,2,1,1,1,2,2,1,5,8,3,1,1,3,,213,5045,4,1,3,1,1,3,1,1,3,3,2,40,70,609
1,135,455,1,5,4,2,7,5,2,1,24,4,3,2,1,2,3,1,3,8,3,8,0,0,2,6,2,1,2,2,1,1,1,3,3,4,1,10,1,2,2,2,5,2,3,3,1,3,4,2,3,1,3,,213,5045,5,1,3,1,3,3,2,1,3,1,2,10,50,905
1,135,456,1,6,6,7,7,5,2,1,23,11,5,3,3,0,5,1,2,8,2,11,4,6,2,3,2,1,1,3,2,1,2,2,3,4,10,1,10,3,2,1,5,3,3,3,1,5,7,3,3,1,3,,213,5045,6,1,3,1,3,3,2,1,3,3,2,11,0,608
1,135,457,1,6,3,3,7,3,2,1,25,2,1,3,2,3,6,2,3,8,3,6,1,2,11,1,3,1,2,3,1,1,1,3,2,7,1,2,10,2,2,4,5,1,3,4,1,5,8,3,2,1,5,,213,5045,7,1,3,1,1,1,1,1,2,3,2,10,0,601
1,135,458,1,5,4,9,7,9,2,1,17,3,1,3,2,2,3,1,1,8,3,6,11,3,11,11,2,1,1,2,1,1,1,3,1,8,1,1,10,1,2,3,5,1,2,2,1,5,8,3,2,1,1,,213,5045,8,1,3,1,1,1,2,1,2,3,1,40,0,601
1,135,459,1,6,4,2,7,4,3,1,18,11,11,1,3,1,4,1,2,0,3,8,11,1,11,11,2,1,2,2,2,1,1,3,2,3,1,4,1,1,2,1,1,3,2,2,1,5,8,3,1,1,3,,213,5045,9,1,1,1,1,1,2,1,1,3,2,10,10,800
1,135,460,1,5,8,7,7,3,3,2,11,4,1,2,2,2,1,1,2,8,3,8,11,7,11,3,4,1,2,2,1,1,2,2,2,3,10,10,10,3,1,2,5,2,1,5,1,2,7,1,2,1,3,,213,5046,0,1,3,1,3,3,3,2,3,1,2,10,20,300
1,135,461,1,6,5,3,7,5,1,1,7,11,2,1,1,2,3,1,2,8,3,6,7,8,1,2,2,3,2,1,2,3,1,3,2,3,10,10,10,3,1,2,5,3,2,2,1,0,5,1,2,2,1,,213,5046,1,1,3,1,2,1,5,4,1,1,2,10,0,300
1,135,462,1,5,6,5,7,9,1,2,24,2,4,2,2,2,2,1,2,8,2,6,4,6,0,2,5,1,2,2,2,1,1,2,3,5,1,1,11,2,1,2,1,1,3,0,1,1,6,3,2,1,3,,213,5046,2,1,1,3,1,1,3,2,3,3,2,50,60,506
1,135,463,1,5,3,2,7,4,1,1,21,11,2,1,1,1,2,1,1,8,2,6,1,3,0,1,5,1,2,3,2,1,2,2,2,6,1,1,10,1,1,2,1,2,2,5,1,5,9,3,2,1,3,,213,5046,3,1,1,1,1,4,1,1,1,3,2,50,30,503
1,135,464,1,6,9,3,7,3,1,1,7,1,4,3,1,2,3,1,2,8,2,6,4,5,2,3,2,3,2,2,1,1,1,2,2,1,10,1,10,1,1,3,5,3,2,3,1,5,8,1,1,2,3,,213,5046,4,1,3,1,3,1,5,2,3,3,2,50,10,101
1,135,465,1,5,6,6,7,3,1,1,24,11,8,3,2,5,5,2,2,8,3,6,4,6,2,3,4,1,2,2,1,2,1,2,5,3,1,10,1,3,1,5,5,2,2,2,1,5,6,1,4,1,2,,213,5046,5,1,1,1,4,3,5,3,3,3,2,50,20,306
1,135,466,1,7,8,8,7,3,2,1,11,4,3,1,2,2,2,1,2,8,3,6,4,8,1,2,4,1,2,2,1,3,1,3,2,3,10,1,10,2,1,2,5,1,1,2,1,1,5,3,2,1,2,,213,5046,6,1,1,1,1,1,5,2,2,3,2,10,20,301
1,135,467,1,5,9,8,7,3,1,2,5,1,3,1,1,1,2,1,2,8,5,8,3,6,1,2,3,3,2,2,2,1,1,2,1,1,10,1,10,3,1,2,5,1,1,2,1,1,8,3,2,1,3,,213,5046,7,1,1,1,1,2,3,0,2,1,1,51,0,310
1,135,468,1,6,9,8,7,9,2,1,8,11,4,4,1,2,2,1,3,8,3,6,4,8,1,1,3,3,2,4,1,1,1,2,3,1,10,1,10,3,1,2,5,3,2,3,1,1,5,1,4,1,2,,213,5046,8,1,3,3,1,3,5,3,3,3,2,50,10,306
1,135,469,1,5,10,10,7,4,2,1,3,11,2,1,2,4,4,1,2,8,2,6,3,5,2,2,2,3,2,4,5,1,2,3,2,10,10,10,10,2,0,3,5,2,2,2,1,4,8,3,1,1,3,,213,5046,9,1,0,4,1,1,6,4,3,3,2,50,30,303
1,135,470,1,5,9,8,7,6,2,1,5,1,3,4,2,3,1,1,3,8,2,2,1,4,1,3,2,1,2,2,2,2,2,2,2,1,10,10,10,1,5,1,5,3,1,3,1,2,5,3,1,3,3,,213,5047,0,1,1,1,3,1,4,1,1,3,2,50,0,106
1,135,471,1,5,8,8,7,4,2,2,15,2,3,2,2,2,6,2,3,9,2,6,3,8,1,1,4,3,2,2,1,3,1,2,5,2,10,1,10,3,4,2,5,3,3,3,2,1,8,1,4,2,3,,213,5047,1,1,3,3,3,3,5,3,3,3,2,10,30,400
1,135,472,1,6,9,5,8,4,2,2,7,1,4,2,1,2,2,1,3,9,7,6,4,6,1,2,3,3,2,2,3,1,1,1,3,1,10,1,10,1,3,1,5,3,4,2,1,3,6,2,3,3,3,,213,5047,2,1,3,1,3,3,4,3,3,1,2,50,21,103
1,135,473,1,8,9,4,8,7,2,2,5,11,3,1,2,2,1,1,2,8,3,2,4,8,1,1,2,2,2,2,1,1,1,3,2,1,10,1,10,2,3,2,5,2,2,2,2,3,6,3,1,2,3,,213,5047,3,1,3,1,3,3,5,3,2,3,2,50,91,105
1,135,474,1,7,9,4,8,5,3,2,5,11,3,2,3,2,2,1,2,8,7,6,4,8,1,3,2,1,2,4,2,1,1,2,3,1,10,1,10,2,3,3,5,2,3,3,1,1,6,1,2,1,3,,213,5047,4,1,2,2,3,3,4,2,2,1,2,20,21,103
1,135,475,1,5,9,4,8,5,2,1,5,11,3,2,1,3,3,1,3,8,3,8,4,7,1,2,3,2,2,4,2,3,1,3,2,1,10,1,10,2,3,5,5,3,3,3,1,2,10,1,2,1,4,,213,5047,5,1,3,1,3,3,6,4,4,3,2,50,1,104
1,135,476,1,12,9,5,8,3,2,2,8,11,4,3,3,2,3,1,3,8,2,11,4,7,1,3,3,3,2,4,2,2,1,1,3,1,10,1,10,2,2,5,5,3,3,3,1,3,5,2,3,1,3,,213,5047,6,1,1,1,3,3,5,2,2,3,2,50,71,110
1,135,477,1,0,9,4,8,5,3,1,5,1,3,2,2,5,5,2,0,8,2,6,4,7,1,1,2,1,2,2,5,1,1,0,3,1,10,1,10,1,2,2,5,3,2,4,1,3,6,1,2,3,3,,213,5047,7,1,3,2,3,3,3,4,3,1,2,50,81,103
1,135,478,1,6,8,5,8,3,2,1,5,11,3,2,1,5,5,1,2,1,9,2,1,7,11,1,3,3,2,4,3,2,1,3,1,1,10,1,10,2,2,3,5,3,1,2,1,3,8,1,1,3,3,,213,5047,8,1,1,1,2,3,2,2,3,2,2,10,11,108
1,135,479,1,8,9,5,8,3,2,1,7,11,4,4,1,2,2,1,3,1,3,8,3,8,1,2,3,3,1,4,2,3,1,2,3,1,10,1,10,2,3,2,5,3,2,4,1,3,7,2,1,1,3,,213,5047,9,1,1,1,3,3,5,3,3,2,2,50,11,109
1,135,480,1,0,9,5,8,2,2,1,7,11,4,4,1,2,2,1,3,1,3,8,3,9,1,2,3,2,1,4,2,3,1,3,3,1,10,1,10,2,3,2,5,2,2,4,1,3,5,2,1,1,3,,213,5048,0,1,1,3,3,3,5,3,3,4,2,50,21,109
1,135,481,1,12,9,3,8,9,2,2,7,11,4,3,2,3,4,1,3,8,2,11,3,4,1,2,2,3,2,3,2,1,2,1,2,1,10,1,10,3,3,1,5,3,3,5,1,0,5,1,2,1,2,,213,5048,1,1,3,1,3,3,4,3,3,1,2,50,21,108
1,135,482,1,5,8,7,8,7,2,2,8,11,3,1,1,2,2,2,2,8,3,2,3,7,1,2,3,3,2,4,2,1,1,3,2,10,10,10,10,2,3,2,5,1,3,2,1,1,5,1,2,1,3,,213,5048,2,1,1,1,1,3,3,2,3,3,2,50,21,102
1,135,483,1,12,9,4,8,3,2,2,9,11,5,1,1,3,3,1,2,8,3,2,3,8,1,2,3,3,2,4,5,3,1,2,3,1,10,1,10,2,3,1,5,3,2,2,1,5,6,2,2,1,3,,213,5048,3,1,2,1,1,3,5,3,3,3,2,50,1,110
1,135,484,1,5,9,5,8,4,2,1,5,1,3,2,2,2,2,1,3,8,8,2,3,4,1,1,2,3,2,3,2,1,2,2,2,2,10,2,10,3,3,3,5,2,4,4,1,3,6,2,1,3,3,,213,5048,4,1,3,2,1,3,1,1,1,3,2,50,11,103
1,135,485,1,9,9,3,8,6,3,2,6,11,3,2,1,2,3,2,3,8,2,4,1,10,1,6,3,1,1,4,2,2,1,1,3,1,10,1,10,3,3,1,5,3,4,3,1,3,5,2,2,3,3,,213,5048,5,1,3,1,3,3,2,1,3,3,2,50,1,107
1,135,486,1,0,9,8,8,3,2,2,5,2,3,1,1,2,2,2,3,8,3,8,2,10,1,4,3,1,2,2,2,1,1,3,2,1,10,1,10,3,3,3,5,1,2,5,1,0,5,3,2,1,3,,213,5048,6,1,3,1,3,3,3,4,4,3,2,50,1,105
1,135,487,1,5,4,1,7,8,3,3,20,3,2,3,2,5,6,1,3,3,4,6,4,9,1,2,3,1,2,2,1,1,2,2,3,6,10,1,10,1,3,1,5,3,2,1,1,5,6,1,2,3,3,,213,5048,7,1,1,1,1,1,5,2,3,1,2,50,71,308
1,135,488,1,7,4,1,7,7,3,3,20,4,3,3,2,2,2,1,3,8,4,6,4,8,1,2,4,1,2,1,1,1,5,5,3,6,10,1,10,1,3,1,5,3,3,1,1,1,6,3,3,1,3,,213,5048,8,1,3,1,1,3,5,2,3,1,2,50,11,309
1,135,489,1,6,7,7,7,3,2,1,17,11,2,4,3,2,2,1,2,8,3,6,3,10,1,3,4,1,2,3,1,1,5,2,3,2,10,1,10,2,3,2,5,1,1,3,1,5,10,2,4,1,3,,213,5048,9,1,3,1,4,1,1,1,1,3,2,10,11,310
1,135,490,1,5,7,6,7,2,2,1,18,1,3,4,2,2,6,1,3,8,4,11,3,10,1,3,5,1,2,3,2,1,2,5,3,3,10,1,10,2,3,2,5,1,2,2,1,5,8,3,3,3,3,,213,5049,0,1,1,1,1,3,2,2,3,1,2,10,71,508
1,135,491,1,5,9,7,7,9,1,1,12,3,6,1,2,2,2,1,2,8,3,2,6,6,2,2,3,2,2,2,1,1,1,2,3,2,10,1,10,1,2,2,5,2,1,5,1,5,10,3,4,1,5,,213,5049,1,1,3,1,3,2,1,1,3,3,2,51,11,504
1,135,492,1,6,8,8,7,5,2,2,18,2,7,2,1,2,6,2,3,8,3,4,6,9,2,2,7,3,2,3,2,3,1,2,3,2,10,1,10,3,2,2,5,3,2,3,1,1,5,2,2,1,3,,213,5049,2,1,3,1,4,3,1,1,3,3,2,10,51,508
1,135,493,1,6,4,1,7,10,2,1,27,6,3,4,2,2,2,1,3,8,2,4,11,11,11,11,3,2,2,3,2,1,1,2,4,7,1,1,1,2,2,1,5,2,3,3,1,5,8,3,2,1,3,,213,5049,3,1,3,1,1,3,4,2,3,3,2,50,21,303
1,135,494,1,6,7,7,7,5,3,2,11,5,2,3,2,2,6,2,2,8,3,6,11,1,11,1,3,2,2,3,2,3,1,2,3,4,5,1,1,2,2,3,5,1,2,3,1,5,8,2,3,1,3,,213,5049,4,1,3,1,2,3,5,2,2,1,2,50,31,502
1,135,495,1,5,8,8,7,3,1,1,18,2,7,1,2,3,3,1,1,8,7,8,6,9,2,2,7,3,2,3,2,3,5,2,2,2,10,1,10,1,4,1,5,3,2,2,1,2,5,2,1,1,1,,213,5049,5,1,3,1,4,3,1,1,3,3,2,40,71,508
1,135,496,1,5,7,7,7,3,1,1,21,6,4,2,2,2,2,1,2,8,4,6,5,5,2,2,8,1,2,2,1,2,2,3,3,2,10,10,10,2,4,2,5,3,2,2,2,1,7,3,1,3,5,,213,5049,6,1,3,1,3,3,1,1,1,1,2,50,11,406
1,135,497,1,5,8,8,7,4,2,2,14,3,6,4,3,5,5,2,3,8,2,11,3,3,2,2,6,2,2,1,2,1,1,2,3,1,10,1,10,2,4,2,5,2,2,3,1,1,4,2,2,3,3,,213,5049,7,1,3,1,2,1,5,3,2,3,1,50,91,401
1,135,498,1,5,7,7,7,5,2,2,22,11,3,1,2,5,5,1,2,8,3,8,3,7,11,2,8,1,2,2,2,1,1,2,2,2,1,1,10,3,4,2,1,1,2,3,1,5,7,3,2,3,3,,213,5049,8,1,2,1,2,1,5,2,2,3,2,50,51,404
1,135,499,1,6,8,8,7,4,1,2,13,11,4,4,3,2,2,1,3,8,3,6,3,9,11,3,7,3,2,2,3,1,2,2,3,3,10,1,10,3,3,2,5,1,4,4,1,5,6,1,3,3,3,,213,5049,9,1,3,1,3,1,3,2,3,3,2,60,21,309
1,135,500,1,6,5,3,7,4,3,2,28,5,2,4,2,2,2,1,2,8,2,4,11,7,11,3,5,3,2,3,2,1,2,2,2,6,10,1,10,1,3,2,5,2,4,2,2,3,6,1,2,1,3,,213,5050,0,1,3,1,2,1,1,1,3,3,2,50,51,301
1,135,501,1,6,7,6,7,8,2,3,19,3,4,2,3,4,4,1,2,8,3,6,11,1,11,11,8,1,2,2,2,1,2,1,3,2,0,1,0,2,3,1,1,1,2,2,1,3,6,1,2,1,3,,213,5050,1,1,3,3,3,3,5,3,3,3,2,50,1,504
1,135,502,1,6,9,0,7,4,2,1,10,11,5,2,1,2,4,1,2,8,2,8,11,4,11,3,5,1,2,2,2,1,1,2,3,1,10,1,10,1,3,2,5,1,1,4,1,5,7,3,2,3,1,,213,5050,2,1,3,1,1,1,5,3,3,1,2,50,1,500
1,135,503,1,5,8,8,7,4,2,2,9,1,5,3,3,2,2,2,3,8,2,8,11,1,11,1,4,3,2,2,2,1,2,3,2,2,10,1,10,2,3,1,5,3,2,2,1,5,6,1,2,3,2,,213,5050,3,1,3,1,3,2,5,3,2,1,2,20,51,308
1,135,504,1,6,4,1,7,5,2,2,25,11,3,4,2,2,2,1,2,8,3,6,2,8,2,4,4,1,2,2,1,1,2,2,2,7,10,1,10,2,3,2,5,3,2,2,2,5,5,3,2,1,1,,213,5050,4,1,1,1,1,1,2,2,3,4,2,50,1,305
1,135,505,1,8,4,3,7,9,2,3,29,2,4,1,1,2,4,2,2,8,3,8,2,2,2,2,5,1,2,2,1,1,5,2,4,7,1,1,10,2,3,1,1,1,4,3,1,5,6,1,3,1,3,,213,5050,5,1,1,1,1,3,1,1,3,3,2,50,21,201
1,135,506,1,5,8,2,7,5,2,2,10,11,2,2,2,6,4,1,2,8,3,6,2,3,2,2,5,3,2,0,1,2,2,1,3,2,10,1,10,1,3,1,5,2,2,2,1,3,6,3,2,1,3,,213,5050,6,1,3,4,3,3,5,2,2,4,2,41,11,406
1,135,507,1,5,4,1,7,11,3,0,30,1,2,4,1,3,3,1,2,8,3,6,4,4,3,3,7,2,2,3,2,1,2,1,3,6,1,1,10,3,3,3,5,1,2,3,1,0,5,2,1,1,3,,213,5050,7,1,3,2,3,3,4,3,2,3,2,10,21,307
1,135,508,1,5,8,8,7,9,2,1,8,2,4,2,1,2,2,1,2,8,2,2,4,5,3,3,2,3,2,2,1,1,1,0,3,2,10,2,10,2,3,2,5,3,2,5,1,0,8,3,3,1,2,,213,5050,8,1,3,4,1,3,5,3,3,3,2,51,11,502
1,135,509,1,6,8,8,7,3,2,1,8,11,3,1,2,2,2,1,2,8,3,8,3,3,3,3,4,3,2,2,2,1,1,5,3,3,10,1,10,2,3,1,5,2,2,2,1,5,4,1,2,2,3,,213,5050,9,1,3,1,1,1,3,2,3,4,2,60,21,207
1,135,510,1,6,9,9,7,6,1,2,10,2,5,2,2,3,3,1,3,8,3,2,5,6,2,3,4,3,2,2,1,1,1,2,2,1,10,1,10,2,3,1,5,1,1,5,1,2,5,2,2,3,3,,213,5051,0,1,3,3,1,3,4,3,3,3,2,50,0,408
1,135,511,1,5,7,7,7,5,2,1,20,1,4,4,2,2,2,1,3,8,4,6,5,5,3,3,6,3,2,3,1,1,2,2,3,3,10,1,10,2,3,2,5,1,1,5,1,5,6,1,2,1,3,,213,5051,1,1,3,0,1,1,2,1,3,1,2,50,10,407
1,135,512,1,9,9,1,7,4,2,1,7,1,7,2,1,6,4,1,2,8,2,8,3,4,1,1,2,1,2,4,1,1,1,3,2,2,10,2,10,3,3,2,5,3,3,1,1,3,7,1,3,1,3,,213,5051,2,1,3,1,3,1,2,1,3,3,2,50,80,109
1,135,513,1,5,9,4,7,4,3,2,7,2,4,2,1,2,2,1,2,8,2,4,3,5,1,1,3,2,2,2,3,3,1,2,3,1,10,1,10,1,3,4,5,3,2,2,2,5,8,3,2,1,3,,213,5051,3,1,1,2,2,1,5,3,2,3,2,50,20,104
1,135,514,1,5,8,1,7,7,2,1,4,1,2,4,2,2,1,1,2,9,1,11,4,7,1,2,2,1,2,4,2,1,2,2,3,1,10,1,10,1,3,2,5,3,4,4,1,1,7,3,3,1,3,,213,5051,4,1,3,1,3,4,4,2,3,1,3,60,0,102
1,135,515,1,6,7,6,7,4,2,1,14,11,4,1,2,4,4,1,2,8,2,6,4,9,11,3,3,1,1,2,1,1,2,2,2,3,10,1,10,3,2,2,5,1,2,5,1,5,7,1,1,1,3,,213,5051,5,1,3,1,1,1,4,1,2,3,2,51,0,204
1,135,516,1,6,4,3,7,5,1,1,6,1,2,1,2,2,6,1,2,8,2,6,1,8,11,2,2,2,2,1,2,3,2,2,3,3,1,1,1,3,2,1,5,3,3,1,1,1,7,1,2,1,4,,213,5051,6,1,3,3,1,3,5,3,3,4,2,50,0,306
1,135,517,1,6,4,3,7,4,2,1,28,3,3,4,3,2,2,1,2,8,2,6,11,3,11,2,3,1,2,1,2,1,2,1,3,5,2,10,1,1,2,3,1,1,3,3,1,3,7,3,2,1,3,,213,5051,7,1,3,1,1,3,3,2,2,1,2,50,50,506
1,135,518,1,9,5,3,7,11,1,2,28,2,1,2,2,4,1,1,2,8,2,6,11,11,11,11,3,1,2,2,2,1,1,2,1,8,1,1,1,3,2,3,5,3,2,2,1,1,8,3,1,1,3,,213,5051,8,1,3,1,1,2,2,1,1,3,2,50,20,209
1,135,519,1,5,8,11,7,8,2,2,12,1,5,1,1,2,1,2,3,8,10,6,3,5,2,2,6,1,2,4,2,3,1,3,3,1,10,10,10,3,2,2,5,2,2,3,1,1,6,3,2,1,3,,213,5051,9,1,1,1,1,1,4,2,3,1,2,50,0,303
1,135,520,1,6,5,3,7,6,1,1,26,5,5,1,1,8,3,1,2,8,1,1,4,9,2,2,5,2,2,3,2,1,5,2,3,8,10,1,10,1,2,2,1,1,2,2,1,1,7,3,2,1,1,,213,5052,0,1,1,1,1,3,2,1,3,3,1,10,10,508
1,135,521,1,6,2,2,7,5,3,2,22,2,5,1,2,2,3,1,2,8,3,6,4,10,2,2,5,1,2,2,1,1,1,2,3,4,2,10,1,3,2,2,5,3,1,1,1,5,6,3,0,1,1,,213,5052,1,1,1,1,3,3,5,3,2,3,1,40,0,308
1,135,522,1,6,4,4,7,4,2,2,14,10,1,2,2,3,5,1,2,8,3,6,3,8,1,3,2,3,2,2,2,1,5,5,3,7,1,10,1,3,2,2,2,2,2,4,1,1,8,1,2,1,3,,213,5052,2,1,1,1,1,1,3,3,3,3,1,10,0,509
1,135,523,1,6,9,5,7,8,1,2,8,11,4,2,1,2,2,1,1,8,2,8,3,3,1,1,2,1,2,4,1,1,1,2,2,1,10,1,10,2,2,2,5,3,2,2,1,1,6,3,3,3,3,,213,5052,3,1,3,2,3,1,5,1,2,3,2,50,0,103
1,135,524,1,5,9,8,7,9,1,2,5,1,3,1,2,1,1,1,2,8,2,11,3,8,1,2,1,1,2,3,1,3,1,3,2,1,10,1,10,2,2,2,5,3,4,4,1,5,10,1,2,4,3,,213,5052,4,1,1,1,1,3,5,5,3,4,3,60,0,501
1,135,525,1,9,9,1,7,10,5,0,5,11,3,1,1,1,1,1,1,8,2,6,3,4,1,2,11,2,2,1,1,1,1,2,2,1,10,1,10,3,2,1,5,2,0,5,1,3,8,3,2,1,1,,213,5052,5,1,1,1,1,1,1,1,3,4,2,50,0,103
1,135,526,1,5,3,3,7,3,1,1,26,3,3,1,1,3,3,1,1,8,2,6,2,4,1,1,3,1,2,2,1,1,1,3,2,6,1,10,1,1,2,3,1,2,1,1,1,5,7,3,2,1,1,,213,5052,6,1,3,1,1,3,4,1,2,3,2,51,10,510
1,135,527,1,6,5,4,7,5,1,2,26,2,2,4,2,4,4,1,3,8,2,6,11,11,11,11,2,1,2,2,2,1,1,3,3,8,1,2,1,2,4,3,5,3,2,2,1,5,6,1,2,1,2,,213,5052,7,1,3,1,1,3,3,3,2,3,2,40,10,209
1,135,528,1,5,9,4,7,6,1,1,6,1,3,1,1,6,4,1,3,8,3,8,2,4,2,2,7,1,2,3,1,1,1,3,2,1,10,1,10,2,4,2,5,2,1,5,1,0,9,3,1,1,3,,213,5052,8,1,3,1,2,1,0,2,2,4,2,10,70,102
1,135,529,1,6,6,5,7,5,2,2,20,1,4,4,1,2,3,1,3,8,3,2,5,6,1,1,3,1,2,3,2,1,1,2,2,5,1,1,11,2,3,2,1,1,3,2,1,3,8,3,2,1,3,,213,5052,9,1,1,1,3,3,2,1,2,3,1,11,0,505
1,135,530,1,6,8,8,7,6,3,2,15,1,7,2,2,2,1,2,3,8,10,6,5,6,1,2,5,3,2,2,2,1,2,2,2,3,10,2,10,2,3,2,5,1,3,3,1,5,6,3,2,3,3,,213,5053,0,1,3,3,1,3,5,3,3,1,2,10,50,400
1,135,531,1,5,10,5,7,5,1,1,6,11,3,1,1,2,3,1,0,8,2,4,3,6,2,2,3,1,2,4,5,2,0,3,1,1,10,1,10,1,3,1,5,3,0,5,1,5,8,3,1,1,3,,213,5053,1,1,3,3,1,1,5,4,3,1,2,50,90,110
1,135,532,1,5,9,8,7,3,2,2,8,11,4,1,2,3,2,1,2,8,5,6,3,7,2,2,3,1,2,2,1,1,2,2,2,1,10,1,10,2,3,3,5,1,1,5,1,5,7,3,2,1,2,,213,5053,2,1,3,1,1,1,2,1,1,1,2,50,20,308
1,135,533,1,6,9,8,7,6,1,1,8,11,4,1,1,5,6,1,1,8,2,11,3,5,2,3,3,1,2,2,5,1,0,0,2,1,10,1,10,1,3,1,5,0,2,3,1,1,6,3,2,3,3,,213,5053,3,1,3,1,3,3,5,2,3,1,2,50,0,108
1,135,534,1,6,7,7,7,6,4,2,21,11,4,1,1,2,3,1,1,8,3,6,2,7,2,3,5,1,2,0,0,0,0,0,0,3,10,2,10,1,3,4,5,2,3,5,1,1,6,3,2,1,2,,213,5053,4,1,3,1,3,1,2,1,2,4,2,50,50,402
1,135,535,1,5,5,5,7,2,3,2,26,6,4,3,3,2,2,2,3,8,3,4,3,5,2,2,6,3,2,2,2,1,2,2,3,2,1,10,10,2,3,1,5,3,4,3,1,3,5,3,3,1,5,,213,5053,5,1,1,1,1,3,5,3,3,1,1,40,60,506
1,135,536,1,5,8,7,7,4,1,2,16,1,5,2,2,6,6,1,2,0,0,0,0,0,0,0,0,0,3,2,2,1,2,2,2,2,10,1,10,3,3,1,5,3,2,3,1,2,5,1,3,1,3,,213,5053,6,1,3,1,1,1,3,2,2,3,2,51,0,405
1,135,537,1,9,7,7,7,7,3,1,48,2,3,2,2,1,1,1,2,8,2,6,3,5,0,1,3,1,1,1,1,1,3,1,3,6,10,10,10,3,3,2,5,1,2,5,1,1,9,2,4,1,1,,213,5053,7,1,3,1,1,2,5,2,3,3,2,50,90,206
1,135,538,1,5,3,2,7,4,3,2,20,5,1,2,1,2,2,1,2,8,2,11,1,6,11,2,3,1,1,3,1,1,2,2,1,6,1,10,10,3,3,1,5,3,3,2,1,5,8,3,1,1,3,,213,5053,8,1,3,1,1,3,4,3,3,3,2,51,0,204
