CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,V.18.,Q.0.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24A.,Q.24B.,Q.24B..1,Q.25.,Q.26.,Q.27A.,Q.27B.,Q.27B..1,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.40B.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51B.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59A.,Q.59B.,Q.60A.,Q.60B.,Q.60C.,Q.60D.,Q.60E.,Q.60F.,Q.60G.,Q.60H.,V.61.,V.62.,V.63.,V.64.,V.65.,V.66.,V.67.,V.68.,V.69.,V.70.,V.71.
1,157,70,2,3,4,7,2,4,1,6,5,3,1,2,2,1,1,1,1,1,99,1,0,9,10,2,4,6,4,16,1,2,3,9,14,12,9,2,1,0,3,5,1,3,4,2,3,2,1,1,6,6,4,3,2,1,1,2,1,11,2,157,70,2,2,1,2,4,3,3,2,1,2,2,3,2,2,2,2,1,1,4,3,2,5,10,3,1,1,5,34,120
1,157,71,2,3,5,6,2,4,2,7,5,5,1,3,2,1,1,1,2,1,99,1,0,9,10,2,4,2,4,16,1,4,3,9,14,12,9,2,1,0,1,2,1,3,4,2,3,1,3,2,6,4,2,2,3,1,1,3,2,4,2,157,71,2,2,1,2,4,2,2,2,1,2,2,3,2,3,3,1,2,2,3,2,2,5,11,3,1,2,8,39,15
1,157,72,2,3,4,6,2,4,1,7,5,4,1,3,2,1,1,1,2,1,99,1,0,9,10,3,4,6,4,16,5,4,3,9,14,12,9,2,1,0,2,3,1,5,4,4,6,4,1,2,6,6,3,2,2,3,1,2,2,8,2,157,72,2,1,2,2,4,2,2,2,1,1,2,3,3,3,2,2,2,1,3,4,2,1,11,3,1,4,7,36,12
1,157,73,2,4,5,8,2,4,1,8,5,5,1,2,2,1,1,1,2,1,99,1,0,9,10,2,4,6,4,16,6,6,3,9,14,12,9,2,1,0,1,2,1,3,2,2,3,2,1,3,6,4,2,3,2,1,1,2,2,4,2,157,73,2,2,2,2,2,2,1,2,1,1,2,3,3,3,2,1,1,1,2,2,2,1,13,4,1,1,11,66,96
1,157,74,2,3,5,9,2,1,1,6,5,4,1,2,2,1,1,1,2,1,99,1,0,9,10,3,4,8,4,16,6,6,3,9,14,12,9,2,1,0,1,2,1,3,4,4,4,2,2,2,6,6,3,1,2,1,1,2,2,7,2,157,74,2,2,3,1,3,2,2,3,1,2,1,2,1,1,1,3,2,2,3,2,1,4,2,1,1,4,6,43,14
1,157,75,2,3,5,6,2,1,1,6,5,3,1,2,2,1,1,1,2,1,99,1,0,9,10,2,4,6,4,16,2,4,3,9,14,12,9,2,1,0,1,1,3,4,5,3,3,3,2,4,6,3,1,2,2,1,1,4,4,9,2,157,75,2,2,3,1,3,2,2,3,1,2,1,1,1,2,1,2,3,2,3,2,1,4,3,1,1,1,11,66,87
1,157,76,2,3,5,9,2,4,1,6,5,4,1,2,2,1,1,1,2,2,99,1,0,9,10,2,4,12,4,16,5,6,3,9,14,12,9,2,1,0,1,2,3,3,3,3,3,1,2,1,4,5,1,3,2,1,1,4,3,9,2,157,76,2,2,1,1,2,2,1,3,1,3,2,3,1,3,1,2,1,1,2,2,1,2,9,3,1,1,11,66,49
1,157,77,2,3,5,2,1,5,3,7,5,3,1,1,2,1,1,1,2,2,99,1,0,8,10,1,1,12,4,16,2,3,3,9,14,12,9,2,1,0,2,2,1,5,4,2,2,1,1,1,6,6,3,3,2,1,1,3,2,4,2,157,77,2,1,4,2,4,2,1,3,1,1,3,4,1,2,1,3,2,2,2,3,2,2,7,2,1,4,7,36,19
1,157,78,2,4,6,7,1,5,3,7,5,5,1,2,2,1,1,1,2,2,99,1,0,8,10,2,4,0,6,5,15,3,2,9,14,12,9,2,3,8,2,3,1,5,0,3,3,3,1,6,6,2,3,2,2,1,1,5,3,8,2,157,78,2,2,3,2,3,1,1,1,1,1,1,3,1,3,2,2,2,1,1,4,3,1,8,2,1,4,7,36,89
1,157,79,2,3,7,5,1,5,3,6,5,4,1,2,2,1,1,1,2,2,99,1,0,8,10,3,4,6,2,5,15,2,1,9,14,12,9,2,1,0,1,2,1,3,4,3,3,1,1,1,1,4,2,3,2,1,1,4,3,8,2,157,79,2,2,2,2,2,2,2,3,1,2,1,2,3,1,1,2,2,2,3,2,3,4,5,2,1,4,7,36,94
1,157,80,2,3,6,6,1,5,3,7,5,4,1,2,2,1,1,1,2,1,99,1,0,8,9,2,4,6,3,12,15,2,2,9,14,12,9,2,1,0,2,3,1,2,4,4,4,2,2,3,6,3,3,3,2,1,1,5,3,4,2,157,80,2,1,2,2,3,1,2,2,1,1,2,4,2,2,2,1,1,2,1,4,3,1,11,3,1,1,11,66,42
1,157,81,2,4,6,9,2,4,1,5,5,5,1,2,2,1,1,1,2,1,99,1,0,8,9,2,4,2,2,5,15,3,4,9,14,12,9,2,1,0,2,2,1,2,4,2,3,2,2,4,6,2,3,0,2,1,1,4,2,8,2,157,81,2,2,2,2,2,2,1,2,1,1,2,4,3,3,2,1,1,1,2,3,3,1,14,4,1,1,11,66,76
1,157,82,2,3,5,5,1,5,3,6,5,3,1,1,2,1,1,1,2,1,99,1,0,7,9,2,4,2,2,8,15,3,3,9,14,12,9,2,1,0,1,1,2,3,2,2,3,2,1,1,1,4,2,3,1,1,1,3,2,7,2,157,82,2,1,2,2,3,1,2,2,1,1,2,3,3,3,2,1,1,1,1,1,4,1,13,4,1,1,5,34,64
1,157,83,2,3,7,6,1,5,3,6,5,4,1,2,2,1,1,1,2,1,99,1,0,7,9,2,4,6,4,16,6,2,3,9,14,12,9,2,1,0,2,3,1,2,4,3,3,2,3,3,4,2,3,2,2,4,1,4,2,9,2,157,83,2,2,3,3,1,2,2,3,1,1,3,3,2,2,2,2,2,2,3,4,2,2,9,3,1,1,11,66,36
1,157,84,2,4,8,9,1,5,3,8,5,4,1,3,2,5,1,1,2,1,99,1,0,6,8,3,4,12,2,2,15,3,2,9,14,12,9,2,1,0,2,3,1,2,4,4,4,3,2,2,2,4,3,2,2,1,1,5,4,10,2,157,84,2,2,3,2,2,2,2,3,1,2,3,4,2,3,2,2,2,1,3,4,3,4,12,3,1,1,5,34,91
1,157,85,2,3,7,9,1,5,3,6,5,4,1,2,2,1,1,1,2,2,99,1,0,6,7,3,4,6,1,3,15,1,1,9,14,12,9,2,1,0,2,3,3,5,4,3,4,3,4,1,1,5,3,2,2,1,1,3,3,4,2,157,85,2,2,2,2,2,2,1,1,1,1,2,4,3,2,2,2,1,1,2,4,3,1,12,3,1,1,5,34,75
1,157,86,2,4,9,8,1,5,3,7,5,5,1,3,2,1,1,1,2,2,99,1,0,6,9,3,4,8,4,16,11,3,2,9,14,12,9,8,3,0,2,2,1,5,4,4,4,4,2,1,6,2,2,3,3,1,1,3,2,10,2,157,86,2,2,3,2,3,2,1,2,1,1,2,3,2,2,1,3,1,2,2,3,2,1,7,2,1,4,6,43,101
1,157,87,2,3,6,9,1,5,3,6,5,4,1,2,2,1,1,1,2,2,99,1,0,6,9,3,4,5,4,16,3,3,3,9,14,12,9,2,1,0,1,2,1,3,3,2,3,2,2,1,1,4,2,2,4,1,1,2,2,8,2,157,87,2,2,2,2,3,2,1,3,3,2,1,3,3,2,2,2,1,1,2,2,2,4,10,3,1,1,5,34,114
1,157,88,2,3,7,6,1,5,3,7,5,4,1,1,2,1,1,1,2,2,99,1,0,5,9,2,4,2,1,4,15,2,1,9,14,12,9,2,1,0,1,1,3,3,4,2,3,2,3,1,1,3,1,2,2,3,1,2,4,4,2,157,88,2,2,2,3,1,1,1,3,1,1,2,4,1,2,1,3,2,2,1,2,3,2,6,2,1,1,5,34,35
1,157,89,2,4,7,6,2,4,1,7,5,5,1,2,2,1,1,1,0,5,99,1,0,2,8,2,4,2,2,13,15,4,1,9,14,12,9,2,1,0,2,2,2,3,5,2,2,2,6,5,4,2,2,4,2,4,1,4,2,5,2,157,89,2,1,2,3,2,2,1,3,1,1,2,3,2,3,2,1,1,1,2,2,3,2,12,3,1,1,11,66,107
1,157,90,2,3,5,9,1,5,3,8,5,4,1,2,2,1,1,1,2,1,99,1,0,2,3,5,5,7,4,16,12,3,3,9,14,12,9,2,6,7,1,1,3,3,3,2,3,2,1,3,6,4,2,2,2,1,1,2,2,9,2,157,90,2,1,3,2,3,2,2,3,1,3,2,3,2,3,2,2,2,3,3,2,2,2,8,2,1,1,11,66,98
1,157,91,2,4,7,8,2,1,2,6,5,5,1,2,2,1,1,1,2,1,99,1,0,2,2,2,4,2,4,16,2,3,4,9,14,12,9,2,1,0,2,2,1,3,4,2,3,2,6,2,2,3,3,4,3,1,1,4,2,9,2,157,91,2,1,2,2,3,2,2,3,1,3,1,3,3,2,2,2,2,2,3,3,2,2,8,2,1,4,8,41,2
1,157,92,2,2,6,5,1,5,3,7,3,4,1,4,2,1,1,1,2,2,9,2,0,2,6,3,7,10,4,16,10,1,3,9,14,12,9,2,1,0,2,3,1,3,1,2,2,1,3,2,5,5,1,3,3,3,3,2,1,6,2,157,92,2,3,2,3,3,1,2,1,1,1,2,3,3,3,2,1,1,1,1,4,2,1,13,4,1,4,6,43,82
1,157,93,2,1,2,7,2,4,1,6,5,4,1,3,8,2,1,2,2,4,9,2,0,2,3,2,4,2,3,13,15,1,3,9,14,12,9,2,1,0,1,1,3,1,3,2,4,2,2,5,5,4,2,3,4,3,1,2,2,9,2,157,93,2,2,3,2,4,2,2,2,1,1,3,3,3,2,3,1,2,1,3,2,4,1,13,4,1,4,6,43,84
1,157,94,2,2,3,9,1,5,3,6,5,5,1,2,8,2,2,2,2,7,9,2,0,2,2,4,4,11,2,13,15,1,3,9,14,12,9,2,1,0,1,1,1,3,1,2,4,1,2,4,4,2,1,3,1,1,1,4,2,6,2,157,94,2,2,2,2,4,1,1,1,1,1,3,4,3,3,3,1,1,1,1,2,4,1,16,4,1,4,6,43,83
1,157,95,2,2,2,9,1,5,3,7,5,5,1,3,8,0,2,2,2,2,9,2,0,2,0,0,0,0,2,13,15,1,3,9,14,12,9,2,1,0,1,1,2,3,2,2,2,1,2,1,6,2,2,4,1,2,1,4,2,7,2,157,95,2,2,2,3,3,2,1,2,1,1,1,3,3,3,3,1,1,1,2,1,4,1,13,4,1,4,6,43,85
1,157,96,2,3,7,9,2,4,1,8,5,6,1,2,2,1,1,1,2,7,9,2,0,1,1,3,2,2,2,13,15,3,3,9,14,12,9,2,1,0,2,2,1,2,2,2,2,1,6,3,4,2,2,3,2,1,1,4,2,10,2,157,96,2,3,2,2,2,2,3,2,1,1,1,4,2,3,2,1,1,1,4,3,4,1,12,3,1,1,11,66,31
1,157,97,2,4,9,9,2,1,1,8,5,5,1,2,2,1,1,1,2,1,1,2,0,2,2,4,4,8,2,5,15,2,3,9,14,12,9,2,1,0,2,4,1,2,4,4,4,2,5,4,6,2,3,4,2,3,1,5,4,11,2,157,97,2,2,1,2,4,2,2,1,1,1,3,2,1,3,3,2,1,1,3,4,4,1,11,3,1,1,11,66,33
1,157,98,2,3,7,9,2,1,1,5,5,4,1,1,2,1,1,1,2,3,1,2,0,2,2,1,4,2,3,6,15,2,3,9,14,12,9,2,1,0,1,1,1,3,2,1,4,2,5,2,3,4,1,2,1,4,3,2,1,6,2,157,98,2,2,1,2,4,2,1,2,1,1,2,3,2,3,2,2,1,1,2,2,4,1,11,3,1,4,7,36,107
1,157,99,2,2,8,9,1,5,3,6,5,5,1,1,1,1,2,2,2,8,1,2,0,7,8,3,4,6,4,16,10,6,3,9,14,12,9,2,1,0,2,1,1,3,2,2,2,1,3,2,3,4,2,1,3,4,3,2,1,6,2,157,99,2,3,3,3,4,1,2,3,3,3,3,2,2,3,2,2,2,2,1,3,2,2,9,3,1,4,7,36,17
1,157,100,2,3,6,5,1,5,3,7,5,4,1,1,2,1,1,1,2,1,2,2,0,8,9,2,4,6,2,12,15,2,2,9,14,12,9,2,1,0,2,3,1,3,3,3,3,2,2,4,5,3,4,3,3,1,3,3,2,7,2,157,100,2,2,2,2,4,2,1,2,1,1,3,4,2,2,3,1,2,2,2,4,3,1,12,3,1,4,6,43,114
1,157,101,2,3,6,9,2,4,1,6,5,5,1,2,2,1,1,1,2,1,2,2,0,8,9,1,4,2,2,4,15,6,3,9,14,12,9,2,1,0,1,1,3,3,3,2,2,1,2,1,1,4,2,3,4,1,1,2,1,0,2,157,101,2,1,2,2,4,1,1,4,1,2,1,2,2,1,1,2,2,2,1,2,4,3,4,1,1,4,7,36,111
1,157,102,2,4,7,7,2,4,1,7,5,4,1,2,2,1,1,1,2,2,2,2,0,4,5,4,4,2,4,16,2,1,3,9,14,12,9,2,1,0,2,2,1,3,4,3,4,3,2,2,2,1,3,3,1,1,1,5,4,8,2,157,102,2,2,1,1,2,3,2,1,1,1,2,3,2,2,2,3,2,2,3,3,1,1,7,2,1,4,6,43,29
1,157,103,2,4,10,10,2,1,1,7,5,5,1,4,2,1,1,1,2,5,2,2,0,2,2,3,1,6,0,14,13,2,3,9,14,12,9,2,5,0,2,2,1,3,3,3,4,2,6,3,5,4,3,2,1,1,3,4,3,7,2,157,103,2,2,3,2,3,2,2,2,1,1,1,3,1,3,2,2,1,2,3,3,4,1,8,2,1,4,7,36,73
1,157,104,2,4,5,7,2,4,1,7,5,5,1,2,2,1,1,1,2,1,2,2,0,2,3,1,4,2,2,4,15,2,3,9,14,12,9,2,5,0,2,2,1,3,2,3,3,1,5,1,1,3,1,3,1,1,1,2,2,7,2,157,104,2,1,2,2,2,1,1,1,1,1,1,2,3,3,2,2,1,2,1,3,4,1,9,3,1,4,6,43,125
1,157,105,2,4,10,9,2,1,1,7,5,5,1,3,2,1,1,1,2,1,2,2,0,2,2,4,4,6,3,12,15,3,3,9,14,12,9,2,1,0,2,4,1,3,4,4,2,2,3,4,6,3,1,3,2,1,1,4,1,9,2,157,105,2,2,3,3,4,2,3,2,1,3,2,3,2,3,3,2,2,2,4,4,4,1,10,3,1,1,11,66,34
1,157,106,2,4,7,9,2,1,1,8,5,4,1,2,2,1,1,1,1,5,2,2,0,2,2,3,4,2,2,5,15,3,3,9,14,12,9,2,5,0,1,1,2,3,1,4,2,1,6,2,2,3,1,3,3,1,3,4,2,6,2,157,106,2,2,2,2,4,2,1,1,1,1,3,4,3,3,3,2,1,1,2,1,4,1,15,4,1,4,8,37,7
1,157,107,2,3,8,9,2,4,1,8,5,5,1,2,2,1,1,1,1,1,2,2,0,2,2,1,1,9,4,16,4,3,3,9,14,12,9,2,1,0,1,1,3,3,4,2,3,1,6,2,2,4,3,3,1,1,1,4,2,7,2,157,107,2,1,4,1,3,2,2,2,1,2,2,3,3,3,2,2,2,1,3,2,1,5,11,3,1,4,8,37,15
1,157,108,2,4,3,9,2,1,1,8,5,5,1,2,2,1,1,1,1,1,2,2,0,3,6,1,3,5,4,16,6,3,3,9,14,12,9,2,1,0,1,1,1,1,3,3,3,1,5,1,1,3,1,2,3,4,4,2,2,8,2,157,108,2,2,2,2,3,2,2,2,1,2,2,3,1,3,2,2,2,2,3,2,2,5,8,2,1,1,5,34,113
1,157,109,2,4,3,10,1,5,3,7,5,5,1,3,2,1,1,1,2,8,2,2,0,3,5,1,1,2,3,6,15,3,3,9,14,12,9,2,1,0,2,2,1,3,1,2,2,1,5,1,2,4,1,2,1,1,1,2,1,11,2,157,109,2,2,2,2,3,1,1,2,1,1,1,2,1,1,2,2,1,1,1,3,4,1,6,2,1,4,6,43,33
1,157,110,2,3,9,9,2,4,1,7,5,4,1,2,2,1,1,1,2,5,2,2,0,3,4,1,4,10,2,13,15,3,3,9,14,12,9,2,1,0,2,2,1,3,4,2,2,1,5,1,1,4,2,4,2,3,1,4,3,8,2,157,110,2,2,3,2,4,1,2,2,3,2,1,3,2,2,1,2,2,1,1,3,4,5,7,2,1,4,8,37,16
1,157,111,2,3,9,9,1,5,3,6,5,4,1,1,2,1,1,1,2,1,2,2,0,9,10,2,4,6,3,13,15,2,3,9,14,12,9,2,1,0,3,3,3,4,5,3,6,2,2,3,6,6,3,3,2,4,1,2,2,8,2,157,111,2,2,2,2,3,1,1,3,3,1,1,4,3,2,2,1,1,1,1,5,4,2,12,3,1,1,11,66,95
1,157,112,2,3,4,9,2,4,1,6,5,5,1,2,2,1,1,1,2,1,2,2,0,9,10,5,5,7,4,16,5,4,3,9,14,12,9,2,6,8,0,0,0,0,5,2,4,1,1,3,6,4,2,1,2,1,1,2,2,9,2,157,112,2,1,2,2,4,2,2,3,1,1,1,1,2,1,1,2,2,2,3,4,2,2,4,1,1,4,7,36,93
1,157,113,2,3,9,7,2,4,1,8,5,4,1,3,2,1,1,1,1,5,2,2,0,7,8,4,4,5,4,16,6,5,3,9,14,12,9,2,1,0,3,2,1,4,4,3,4,2,4,2,3,4,4,1,2,1,1,2,1,10,2,157,113,2,2,1,2,4,2,3,3,2,1,1,1,2,1,1,3,3,2,4,3,2,5,2,1,1,4,7,36,41
1,157,114,2,3,9,8,1,5,3,8,5,5,1,3,2,1,1,1,2,1,2,2,0,6,8,2,1,1,3,5,15,2,3,9,14,12,9,2,1,0,1,1,1,3,3,1,2,1,3,2,2,4,1,2,3,1,1,2,1,4,2,157,114,2,3,2,2,3,1,2,2,1,1,2,4,2,3,2,1,1,1,1,2,4,1,13,4,1,1,5,34,27
1,157,115,2,4,8,5,2,4,1,7,5,5,1,3,2,1,1,1,2,5,2,2,0,6,8,2,4,5,4,16,2,3,3,9,14,12,9,2,1,0,2,2,3,3,3,3,3,2,3,3,3,3,2,3,2,1,1,3,2,9,2,157,115,2,2,2,2,4,2,2,2,1,2,2,2,3,3,2,2,1,1,3,3,2,5,11,3,1,1,11,66,35
1,157,116,2,3,8,7,2,4,1,6,5,4,1,2,2,1,1,1,2,1,2,2,0,6,6,3,4,6,4,16,6,6,3,9,14,12,9,2,1,0,3,2,1,3,3,2,2,1,2,2,2,3,3,3,1,1,2,4,2,8,2,157,116,2,3,2,1,3,2,2,3,1,2,1,2,1,2,1,2,1,2,3,3,1,4,5,2,1,4,6,43,44
1,157,117,2,3,8,9,1,5,3,7,5,4,1,3,3,1,1,1,2,1,3,2,0,4,5,3,4,6,2,13,15,2,2,9,14,12,9,2,1,0,2,3,1,3,3,4,6,3,3,3,6,2,3,3,2,1,1,4,3,9,2,157,117,2,2,2,3,4,2,2,3,1,1,3,2,1,3,3,2,2,2,3,4,3,2,9,3,1,1,11,66,48
1,157,118,2,4,8,9,2,1,1,7,5,5,1,2,2,1,1,1,1,1,3,2,0,2,2,1,4,14,2,7,15,4,3,9,14,12,9,2,3,0,1,1,2,3,4,2,3,2,3,1,5,3,1,2,2,4,3,4,3,8,2,157,118,2,2,2,2,4,2,2,3,1,2,2,3,2,3,2,3,1,2,3,1,4,4,9,3,1,1,5,34,16
1,157,119,2,3,5,8,1,5,3,7,5,5,1,2,3,1,2,2,2,9,3,2,0,1,1,1,4,2,1,12,15,3,1,9,14,12,9,2,1,0,1,1,1,3,5,3,3,2,6,1,1,4,1,4,1,2,1,2,1,7,2,157,119,2,2,2,3,4,2,1,2,1,1,3,3,3,3,3,1,1,1,2,2,3,1,15,4,1,4,8,41,5
1,157,120,2,2,10,9,1,5,3,6,5,5,1,1,2,1,2,2,2,2,4,2,0,4,7,4,4,6,3,11,15,3,3,9,14,12,9,2,1,0,2,3,1,5,4,3,2,3,4,1,6,3,3,2,1,1,1,4,3,6,2,157,120,2,2,1,2,2,2,2,3,1,2,3,3,2,3,3,2,2,1,3,4,4,4,12,3,1,1,11,66,46
1,157,121,2,3,9,5,2,4,1,6,5,4,1,2,2,1,1,1,1,2,4,2,0,4,5,4,4,6,4,16,10,3,3,9,14,12,9,2,1,0,2,1,1,3,4,3,4,1,4,3,6,6,3,2,2,1,3,4,4,10,2,157,121,2,2,3,1,1,2,2,3,1,2,1,2,2,3,2,2,2,1,3,3,1,4,8,2,1,1,11,66,7
1,157,122,2,3,8,6,2,4,1,6,5,4,1,1,2,1,1,1,1,2,4,2,0,4,9,2,4,11,2,4,15,4,2,9,14,12,9,2,2,0,2,2,1,5,3,2,2,1,2,2,2,2,2,1,1,1,1,2,2,11,2,157,122,2,2,2,2,2,1,2,2,2,1,2,4,2,3,2,1,1,2,1,3,3,5,12,3,1,4,7,36,87
1,157,123,2,3,8,5,2,4,1,8,5,4,1,2,2,1,1,1,1,6,4,2,0,4,7,3,4,6,4,16,1,1,1,9,14,12,9,2,1,0,3,2,1,3,4,3,3,1,5,5,4,4,3,2,2,1,1,2,3,8,2,157,123,2,2,2,2,3,3,3,1,1,1,2,3,3,3,2,2,2,1,4,3,2,1,11,3,1,4,7,36,50
1,157,124,2,4,8,6,2,4,1,7,5,5,1,2,2,1,1,1,1,1,4,2,0,1,2,2,4,4,2,13,15,3,3,9,14,12,9,2,1,0,1,2,2,3,3,3,3,1,5,1,2,3,2,4,1,2,1,4,3,9,2,157,124,2,2,2,3,4,1,1,3,1,1,2,3,3,3,2,2,1,1,1,1,4,2,12,3,1,4,6,43,25
1,157,125,2,3,7,9,2,4,1,6,5,5,1,1,2,1,1,1,1,5,4,2,0,1,3,2,4,2,2,13,15,3,3,9,14,12,9,2,1,0,1,2,1,3,1,2,3,1,5,2,3,4,1,3,3,0,1,3,2,9,2,157,125,2,2,3,2,4,2,2,2,1,1,1,2,2,3,2,1,1,1,3,2,4,1,10,3,1,4,7,36,109
1,157,126,2,4,10,8,1,5,3,8,5,5,1,3,2,1,1,1,2,3,4,2,0,1,1,3,4,2,4,16,11,3,3,9,14,12,9,2,1,0,2,2,1,3,4,2,3,1,5,1,2,3,2,3,2,1,1,2,3,8,2,157,126,2,3,2,1,4,3,2,3,3,3,3,2,2,2,2,2,2,1,3,3,1,2,9,3,1,4,7,36,53
1,157,127,2,3,6,5,1,5,3,7,5,4,1,1,2,1,1,1,1,2,4,2,0,3,4,1,4,13,4,16,11,3,3,9,14,12,9,2,1,0,1,1,3,3,3,2,3,1,4,1,1,4,2,3,3,1,1,2,2,4,2,157,127,2,3,2,2,4,1,1,2,1,2,2,3,2,3,1,3,1,2,1,2,2,5,8,2,1,4,6,43,6
1,157,128,2,3,9,7,2,4,1,6,5,5,1,1,2,1,1,1,2,1,4,2,0,3,4,1,1,2,4,16,11,4,3,9,14,12,9,2,1,0,1,1,2,1,4,2,2,1,2,1,6,4,1,3,4,1,1,3,1,6,2,157,128,2,1,2,2,2,1,1,3,3,2,2,3,2,2,2,2,1,2,1,1,2,4,9,3,1,4,8,37,10
1,157,129,2,3,5,8,1,5,3,7,5,5,1,2,2,1,1,1,1,1,4,2,0,3,4,2,1,2,4,16,5,2,3,9,14,12,9,2,1,0,1,1,2,3,3,2,2,3,4,1,1,4,2,2,2,1,1,4,3,5,2,157,129,2,2,1,2,2,2,2,2,2,2,2,4,3,3,3,1,2,1,3,1,2,5,14,4,1,1,5,34,124
1,157,130,2,5,9,7,2,0,2,7,5,5,1,3,0,1,1,1,1,1,4,2,0,3,8,2,2,1,2,13,15,2,3,9,14,12,9,2,3,0,2,2,1,3,2,2,3,2,3,1,1,3,2,3,1,3,3,2,1,0,2,157,130,2,3,2,2,4,1,1,3,1,1,3,3,1,1,2,2,1,2,1,3,4,2,8,2,1,4,6,43,78
1,157,131,2,5,7,9,2,1,1,8,5,5,1,2,2,1,1,1,2,2,4,2,0,8,10,5,5,7,3,6,15,3,4,9,14,12,9,2,6,6,3,3,1,5,2,2,2,1,1,2,6,4,3,3,3,1,1,2,1,9,2,157,131,2,1,2,2,4,1,1,4,2,3,2,3,3,3,2,1,1,1,1,5,3,5,13,4,1,1,11,66,4
1,157,132,2,2,9,6,1,5,3,7,5,4,1,1,2,1,1,1,1,1,4,2,0,7,10,4,4,6,3,2,15,1,1,9,14,12,9,2,1,0,2,4,1,3,4,4,4,2,3,4,6,4,2,2,2,3,1,3,3,10,2,157,132,2,2,2,3,4,2,1,2,1,1,3,4,3,3,0,1,2,1,2,4,3,1,13,4,1,1,11,66,40
1,157,133,2,3,7,7,1,5,3,6,5,4,1,3,3,1,1,1,1,2,6,2,0,8,9,3,4,6,1,11,15,5,2,9,14,12,9,8,1,0,3,3,1,5,4,2,2,2,2,5,5,3,4,2,3,2,2,4,2,7,2,157,133,2,2,1,3,4,2,3,2,1,1,2,4,3,3,3,3,3,2,4,5,3,1,10,3,1,1,4,32,38
1,157,134,2,3,7,7,1,5,3,8,5,4,1,2,2,1,1,1,2,2,6,2,0,8,10,2,4,2,2,2,15,3,2,9,14,12,9,2,1,0,2,2,1,5,4,3,3,1,2,1,1,4,3,3,2,2,1,2,1,7,2,157,134,2,1,2,2,4,2,1,2,1,1,1,3,1,3,3,1,2,1,2,3,3,1,10,3,1,4,6,43,121
1,157,135,2,3,7,8,1,5,3,7,5,4,1,2,2,1,1,1,2,2,6,2,0,8,10,2,4,6,2,3,15,2,2,9,14,12,9,2,1,8,2,2,1,3,4,3,3,2,2,1,6,4,2,2,2,3,1,3,2,9,2,157,135,2,2,2,2,4,2,2,2,1,1,3,3,2,3,2,2,1,1,3,3,3,1,12,3,1,4,6,43,109
1,157,136,2,3,6,9,1,5,3,7,5,4,1,1,2,1,1,1,2,2,6,2,0,8,10,2,1,2,3,13,15,3,3,9,14,12,9,2,1,0,1,2,1,5,4,2,6,2,2,1,6,6,2,2,4,1,1,2,2,6,2,157,136,2,2,1,2,3,2,2,3,1,1,1,3,2,2,2,2,2,2,3,2,4,2,7,2,1,1,5,34,30
1,157,137,2,3,6,5,1,5,3,7,5,4,1,2,2,1,1,1,2,2,6,2,0,8,10,1,1,11,2,4,15,2,3,9,14,12,9,2,1,0,1,1,2,3,2,2,2,1,2,1,1,2,2,1,1,1,1,3,2,10,2,157,137,2,2,2,2,2,1,1,2,1,1,2,3,2,2,2,1,1,1,1,1,4,1,11,3,1,4,6,43,19
1,157,138,2,3,9,9,2,4,1,7,5,5,1,4,2,1,1,1,2,5,6,2,0,2,2,2,4,14,4,16,4,4,3,9,14,12,9,2,1,0,1,2,3,3,3,6,6,2,3,1,1,6,2,3,4,3,1,4,2,8,2,157,138,2,1,4,2,2,2,2,3,1,3,2,3,2,3,2,2,2,2,3,2,2,2,9,3,1,4,6,43,126
1,157,139,2,3,9,8,1,5,3,7,5,5,1,3,2,1,1,1,2,1,6,2,0,4,10,1,4,2,4,16,2,6,3,9,14,12,9,2,1,0,1,1,2,3,5,3,3,1,3,4,6,6,2,3,3,3,1,2,1,9,2,157,139,2,2,3,1,3,1,2,3,1,3,1,3,2,3,2,2,2,2,1,1,1,2,8,2,1,1,11,66,106
1,157,140,2,2,10,7,2,5,3,6,5,4,1,2,2,1,1,1,2,4,6,2,0,4,7,1,4,2,4,16,5,2,3,9,14,12,9,2,1,0,1,2,2,3,4,2,4,1,4,1,6,4,1,4,1,1,1,2,4,8,2,157,140,2,1,2,3,4,1,2,1,1,1,3,3,3,3,2,2,2,2,1,1,2,1,11,3,1,4,6,43,5
1,157,141,2,3,9,9,2,2,1,8,5,4,1,3,2,1,1,1,2,8,6,2,0,4,4,4,5,7,4,16,2,6,3,9,14,12,9,2,1,10,2,5,3,3,4,2,6,1,0,0,0,0,0,2,3,3,1,3,2,9,2,157,141,2,3,2,2,4,3,3,2,1,1,3,3,3,2,3,1,2,1,4,3,2,1,13,4,1,4,7,36,63
