CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.3..1,Q.3..2,Q.3..3,Q.3..4,Q.3..5,Q.3..6,Q.3..7,Q.3..8,Q.3..9,Q.4.,Q.5.,Q.6.,Q.7.,Q.9.,Q.10.,Q.15.,Q.16.,Q.17A.,Q.17B.,Q.17C.,Q.17D.,Q.17E.,Q.17F.,Q.17G.,Q.17H.,Q.17I.,Q.17J.,Q.17K.,Q.17L.,Q.17M.,Q.17N.,Q.17O.,Q.17P.,Q.17Q.,Q.17R.,Q.17S.,Q.20A.,Q.20B.,Q.20C.,Q.20D.,Q.20E.,Q.20F.,Q.20G.,Q.24.,Q.25.,Q.26.,Q.27.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.40..1,Q.40..2,Q.40..3,Q.40..4,Q.40..5,Q.40..6,Q.40..7,CARD..1,DECK..1,BALLOT..1,X.,Q.41.,Q.41..1,Q.41..2,Q.41..3,Q.41..4,Q.41..5,Q.41..6,Q.41..7,Q.42.,Q.44.,Q.45.,Q.46A.,Q.46B.,Q.46C.,Q.47.,Q.48.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,V.57.,V.,V.59.
1,72,4735,1,1,2,2,2,2,2,2,2,2,1,2,1,6,4,2,4,1,1,3,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,3,1,1,3,1,3,1,1,1,2,2,1,1,1,10,7,2,3,2,1,4,2,2,2,1,2,2,2,2,2,72,4735,2,2,2,1,2,2,2,2,2,1,1,3,2,2,2,2,9,5,4,4,1,2,7,7,1,76
1,72,4736,1,4,2,2,2,2,2,1,2,2,2,2,3,6,11,11,6,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,1,3,1,1,3,1,3,3,1,1,2,2,1,2,1,10,7,2,3,4,1,4,2,2,2,1,2,2,2,2,2,72,4736,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,3,5,3,4,2,3,1,7,15,8
1,72,4737,1,5,1,2,2,2,2,2,2,2,2,2,5,7,2,11,6,1,3,3,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,3,1,1,3,1,3,3,2,1,2,2,1,1,1,10,7,2,3,4,2,4,2,2,2,2,2,2,2,1,2,72,4737,2,2,2,1,2,2,2,2,2,3,2,1,0,1,3,2,3,5,1,2,2,3,1,4,47,23
1,72,4738,1,5,1,2,2,2,2,2,2,2,2,2,2,7,11,11,7,1,1,1,1,2,2,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,3,1,1,3,1,3,3,1,2,2,2,1,1,1,10,7,2,3,3,1,4,2,2,2,1,2,2,2,2,2,72,4738,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,12,3,4,5,5,4,3,4,49,22
1,72,4739,1,1,2,2,2,2,2,2,1,2,2,2,1,9,11,11,1,1,3,4,1,2,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,3,1,1,3,3,3,3,1,2,2,2,1,1,1,10,7,2,3,3,1,4,2,2,1,2,2,2,2,2,2,72,4739,2,2,1,2,2,2,2,2,2,1,1,2,1,0,3,1,2,5,1,3,2,3,1,7,3,64
1,72,4740,1,4,2,2,2,2,2,2,2,2,1,2,7,9,7,11,7,1,2,3,1,1,1,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,1,3,1,1,3,1,3,3,1,1,2,2,1,2,1,8,6,2,3,3,1,4,2,2,2,2,2,2,2,2,2,72,4740,1,2,2,2,2,2,1,2,2,3,1,2,2,2,2,2,2,5,1,3,2,4,7,3,44,85
1,72,4741,3,2,1,2,2,2,2,2,2,2,2,2,4,1,3,11,8,4,6,4,2,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,3,1,1,2,1,3,3,1,2,2,2,1,1,1,9,8,2,3,3,1,4,2,2,2,2,2,2,2,1,2,72,4741,2,2,2,2,2,2,2,1,2,2,6,3,2,2,2,2,5,1,3,5,1,3,8,12,71,18
1,72,4742,3,2,1,2,2,2,2,2,2,2,2,2,2,2,11,11,4,1,6,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,2,1,2,2,2,2,2,2,2,1,1,9,5,2,3,6,1,4,2,2,2,1,2,2,2,2,2,72,4742,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,3,4,1,2,2,3,4,1,16,94
1,72,4743,1,3,1,2,2,2,2,2,2,2,2,2,1,8,11,11,6,3,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,1,3,3,1,2,2,1,1,1,1,4,8,2,3,3,4,2,2,2,2,2,2,2,2,1,2,72,4743,2,2,2,2,2,2,2,2,1,4,0,0,0,0,3,3,0,5,5,4,2,3,1,11,31,78
1,72,4744,3,4,1,2,2,2,2,2,2,2,2,2,2,1,11,11,7,2,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,3,2,2,1,1,1,6,7,2,3,4,2,4,2,2,2,2,2,2,2,1,2,72,4744,2,2,2,2,2,2,1,2,2,2,6,1,2,2,2,1,3,5,8,3,1,3,3,7,9,81
1,72,4745,3,8,2,2,2,2,2,2,2,1,2,2,6,3,1,2,1,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,1,3,3,0,6,0,2,1,1,1,7,7,5,3,3,4,3,2,2,2,2,2,2,2,2,2,72,4745,1,2,2,2,2,2,2,2,1,4,0,3,1,0,3,3,3,5,1,1,1,1,4,12,67,91
1,72,4746,3,1,2,2,2,2,2,2,1,2,2,2,6,5,2,2,7,1,2,5,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,3,2,1,2,1,1,3,2,3,2,2,1,1,1,3,7,4,4,4,5,2,1,2,2,2,2,2,2,2,2,72,4746,2,2,2,1,2,2,2,2,2,3,3,3,1,0,3,1,4,1,1,1,1,2,3,9,33,62
1,72,4747,4,4,1,2,2,2,2,2,2,2,2,2,2,1,2,11,8,4,6,5,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,1,3,1,3,3,1,2,2,3,1,2,1,3,7,4,4,2,7,4,2,2,2,2,2,2,1,2,2,72,4747,2,2,1,2,2,2,2,2,2,3,3,3,2,2,2,1,5,4,1,1,1,4,4,4,49,20
1,72,4748,4,3,1,2,2,2,2,2,2,2,2,2,2,1,1,11,7,1,2,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,3,2,2,1,1,1,3,7,4,4,2,7,4,2,2,2,2,2,2,1,2,2,72,4748,2,1,2,2,2,2,2,2,2,2,5,3,0,1,3,1,4,4,8,2,2,3,3,12,63,25
1,72,4749,3,4,1,2,2,2,2,2,2,2,2,2,2,3,11,11,1,1,2,3,1,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,1,1,1,1,3,7,4,4,2,2,3,2,1,2,2,2,2,2,2,2,72,4749,2,2,1,2,2,2,2,2,2,3,2,3,0,0,1,1,8,3,1,2,2,4,3,12,65,27
1,72,4750,3,8,2,2,2,2,2,1,2,2,2,2,5,11,6,1,8,4,6,5,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1,3,1,1,3,1,3,3,1,2,2,3,1,1,1,3,7,4,4,2,4,2,1,2,2,2,2,2,2,2,2,72,4750,2,2,2,1,2,2,2,2,2,1,1,4,1,0,3,3,8,3,1,1,1,1,6,11,29,21
1,72,4751,3,3,1,2,2,2,2,2,2,2,2,2,2,1,11,11,8,4,6,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,3,1,3,3,2,1,2,1,1,1,1,3,7,4,4,2,3,3,2,2,1,2,2,2,2,2,2,72,4751,2,2,2,2,2,2,2,1,2,2,6,4,1,1,2,1,5,4,1,1,1,1,4,7,12,48
1,72,4752,3,1,2,2,2,2,2,2,1,2,2,2,1,5,11,11,7,2,2,5,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,3,1,1,3,1,3,3,1,2,2,3,1,1,1,3,7,4,4,2,4,3,2,2,2,1,2,2,2,2,2,72,4752,2,2,2,1,2,2,2,2,2,1,1,3,0,0,1,3,3,1,8,3,1,3,3,9,32,69
1,72,4753,1,4,1,1,2,2,2,2,2,2,2,2,4,2,6,11,1,1,4,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,1,1,2,1,2,3,2,3,2,2,1,2,1,3,7,4,4,2,7,4,2,2,2,2,2,2,2,1,2,72,4753,2,2,2,2,2,2,2,1,2,2,3,3,2,2,2,1,7,2,2,3,1,4,1,11,30,105
1,72,4754,1,1,2,2,2,2,2,2,1,2,2,2,1,8,3,11,7,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,1,1,3,1,3,3,1,1,2,2,1,1,1,3,7,4,4,2,7,4,2,2,2,2,2,2,1,2,2,72,4754,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,3,5,1,2,1,3,1,7,3,68
1,72,4755,3,2,2,1,2,2,2,2,2,2,2,2,2,3,11,11,7,2,2,5,2,1,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,3,3,1,3,1,3,3,2,3,2,2,1,1,1,3,8,4,4,4,2,4,2,2,2,2,2,2,2,1,2,72,4755,2,2,2,2,2,2,1,2,2,2,3,4,0,1,3,1,2,5,2,2,1,1,8,11,29,24
1,72,4756,3,2,2,2,2,2,2,1,2,2,2,2,2,4,11,2,6,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,3,1,1,3,1,3,3,2,3,2,2,1,1,1,3,8,4,4,2,7,4,2,2,2,2,2,2,1,2,2,72,4756,2,2,2,1,2,2,2,2,2,3,6,2,2,2,2,1,2,5,2,3,2,3,2,11,29,69
1,72,4757,3,7,1,2,2,2,2,2,2,2,2,2,5,4,2,1,1,1,2,5,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,1,2,2,1,1,1,3,7,4,4,2,3,4,2,2,2,2,2,2,1,2,2,72,4757,2,2,2,2,2,2,2,2,1,4,0,0,0,0,3,3,2,5,1,2,1,3,3,4,51,7
1,72,4758,3,3,2,2,1,2,2,2,2,2,2,2,2,2,11,11,7,1,2,5,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,3,1,1,2,1,3,3,1,2,1,3,1,1,1,4,7,4,4,2,4,2,2,1,2,2,2,2,2,2,2,72,4758,2,1,2,2,2,2,2,2,2,3,4,3,1,0,1,1,4,1,8,3,1,3,3,12,63,44
1,72,4759,1,8,2,2,2,2,2,1,2,2,2,2,7,3,8,5,1,1,2,5,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,2,1,1,1,3,7,4,4,2,4,2,2,2,2,2,2,2,2,1,2,72,4759,2,2,2,2,2,2,2,1,2,2,6,3,2,1,2,2,7,5,1,2,1,1,1,12,67,110
1,72,4760,0,4,1,2,2,2,2,2,2,2,2,2,4,1,2,11,8,4,6,5,1,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,3,1,1,3,1,3,3,2,1,2,2,1,1,1,3,7,4,4,2,7,3,2,2,2,2,2,2,1,2,2,72,4760,2,2,1,2,2,2,2,2,2,1,0,3,1,1,3,1,3,5,1,1,1,3,5,4,49,69
1,72,4761,3,7,2,2,2,2,2,2,2,2,1,2,7,1,5,1,8,4,6,5,1,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,3,1,1,1,1,3,3,1,2,2,2,1,2,1,3,7,4,4,2,7,4,2,2,2,2,2,2,1,2,2,72,4761,2,2,1,2,2,2,2,2,2,1,1,3,1,1,3,1,2,3,3,3,2,3,1,7,6,68
1,72,4762,4,6,1,2,2,2,2,2,2,2,2,2,2,1,4,5,8,4,6,5,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,2,1,2,1,3,3,2,2,2,2,1,1,1,3,7,4,4,2,7,4,2,2,2,2,2,2,1,2,2,72,4762,2,2,2,2,2,2,2,1,2,2,6,3,1,1,3,1,9,4,1,2,1,3,1,4,52,55
1,72,4763,4,4,1,2,2,2,2,2,2,2,2,2,4,1,11,11,0,2,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,3,0,1,2,2,2,1,1,1,3,7,4,4,2,7,3,2,2,2,2,2,2,2,1,2,72,4763,2,1,2,2,2,2,2,2,2,2,3,3,1,0,3,2,8,2,2,3,2,2,4,4,51,20
1,72,4764,4,1,1,2,2,2,2,2,2,2,2,2,1,7,6,2,6,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,2,1,1,1,3,7,4,4,2,7,4,2,2,1,2,2,2,2,2,2,72,4764,2,2,1,2,2,2,2,2,2,1,1,1,0,1,3,2,1,3,1,3,3,3,2,1,16,26
1,72,4765,6,7,2,2,2,2,1,2,2,2,2,2,5,1,11,11,8,4,6,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,1,2,2,1,1,1,3,7,4,4,4,4,2,2,2,1,2,2,2,2,2,2,72,4765,2,2,2,1,2,2,2,2,2,2,3,2,1,0,3,2,0,5,8,2,1,4,6,12,64,46
1,72,4766,3,5,2,1,2,2,2,2,2,2,2,2,3,6,6,11,1,2,2,3,1,1,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,3,1,1,3,1,3,3,1,1,2,2,1,1,1,3,7,4,4,2,4,2,2,2,1,2,2,2,2,2,2,72,4766,2,2,1,2,2,2,2,2,2,1,2,3,2,1,1,1,9,5,2,3,1,2,3,11,29,67
1,72,4767,3,4,2,2,2,2,2,1,2,2,2,2,2,6,2,2,1,1,2,3,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,1,1,3,1,3,2,1,2,2,2,1,1,1,3,7,4,4,2,7,1,2,2,2,2,2,2,1,2,2,72,4767,2,2,2,2,1,2,2,2,2,1,1,1,1,1,3,1,4,3,2,2,1,2,3,7,15,93
1,72,4768,1,1,1,2,2,2,2,2,2,2,2,2,1,2,9,2,6,1,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,0,1,1,1,3,7,4,4,2,7,4,2,2,2,2,2,2,1,2,2,72,4768,2,2,2,1,2,2,2,2,2,3,1,3,0,0,1,1,6,5,1,2,1,4,1,1,16,77
1,72,4769,1,4,2,2,2,2,2,1,2,2,2,2,3,6,0,0,1,2,6,3,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,1,3,1,1,3,1,3,3,1,2,2,2,1,1,1,3,7,4,4,2,7,2,2,2,2,2,2,2,1,2,2,72,4769,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,2,3,5,3,4,1,4,6,2,41,75
1,72,4770,3,1,2,2,2,2,2,2,1,2,2,2,4,6,6,11,4,2,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,3,3,1,2,2,2,1,1,1,9,5,2,1,3,2,4,2,1,2,2,2,2,2,2,2,72,4770,2,1,2,2,2,2,2,2,2,1,3,3,2,1,1,2,9,5,3,5,4,1,2,7,13,4
1,72,4771,3,4,1,2,2,2,2,2,2,2,2,2,3,1,3,2,8,4,6,5,1,1,1,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,3,3,1,2,2,2,1,1,1,9,4,2,1,7,5,4,2,2,2,2,1,2,2,2,2,72,4771,2,1,2,2,2,2,2,2,2,3,0,1,2,2,2,3,2,3,4,6,1,4,1,7,5,108
1,72,4772,3,3,1,2,2,2,2,2,2,2,2,2,6,2,11,11,1,1,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,1,1,3,1,0,3,1,3,2,2,1,3,1,9,4,2,1,3,2,3,2,2,2,2,2,2,2,2,2,72,4772,1,2,2,2,2,2,1,2,2,3,0,3,0,0,3,3,9,2,1,1,1,3,2,11,37,2
1,72,4773,2,8,2,2,2,2,2,2,2,1,2,2,6,1,3,1,8,4,6,5,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,2,1,1,1,9,3,2,1,3,2,4,2,2,2,2,2,2,2,1,2,72,4773,2,2,2,2,2,2,2,1,2,1,2,3,1,1,2,2,4,5,4,6,2,1,6,7,5,15
1,72,4774,0,0,1,2,2,2,2,2,2,2,2,2,7,1,7,0,8,4,6,5,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,0,0,0,0,0,0,0,1,1,2,3,1,1,1,9,3,2,1,3,4,1,2,2,2,2,2,2,2,2,2,72,4774,1,2,1,2,2,2,2,2,2,1,1,1,0,1,3,2,1,3,1,4,0,0,8,1,16,1
1,72,4775,1,1,1,2,2,2,2,2,2,2,2,2,1,6,3,11,7,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0,0,0,0,0,1,2,2,0,1,1,1,9,3,2,1,4,1,2,2,2,2,1,2,2,2,2,2,72,4775,2,2,2,2,2,2,1,2,2,3,2,3,2,2,2,3,5,1,2,6,4,1,4,1,16,43
1,72,4776,1,1,1,2,2,2,2,2,2,2,2,2,2,0,4,6,5,1,6,1,1,2,2,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,3,1,1,9,3,2,1,3,2,3,1,2,2,2,2,2,2,2,2,72,4776,2,2,2,2,2,2,2,1,2,3,2,1,0,0,3,1,7,3,2,6,1,1,1,1,16,10
1,72,4777,3,4,1,2,2,2,2,2,2,2,2,2,2,1,11,11,8,4,0,5,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,1,1,1,0,3,3,2,1,2,2,1,2,1,4,8,2,1,3,2,4,2,1,2,2,2,2,2,2,2,72,4777,2,1,2,2,2,2,2,2,2,2,1,3,1,0,3,1,6,3,1,3,1,1,1,7,9,100
1,72,4778,2,7,1,2,2,2,2,2,2,2,2,2,3,0,0,0,8,4,6,5,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,3,2,2,1,2,1,7,8,4,1,4,3,3,2,2,2,1,2,2,2,2,2,72,4778,2,2,2,1,2,2,2,2,2,2,2,3,2,1,1,1,3,4,3,5,1,4,8,7,1,27
1,72,4779,3,1,2,2,2,2,2,2,1,2,2,2,2,4,11,11,1,2,1,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,1,3,1,1,4,2,0,1,1,1,6,7,2,1,7,0,5,2,2,2,2,2,2,2,2,2,72,4779,1,2,2,2,2,2,2,2,1,4,0,1,0,0,3,1,9,5,1,2,1,2,3,11,31,24
1,72,4780,1,2,2,2,1,2,2,2,2,2,2,2,1,6,4,11,1,1,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,1,1,1,2,1,1,1,3,8,5,2,1,3,2,3,2,2,2,2,2,2,2,1,2,72,4780,2,2,2,2,2,2,1,2,2,3,2,3,2,2,2,1,9,5,1,5,5,1,2,6,21,95
1,72,4781,3,3,2,2,2,2,2,2,2,2,1,2,7,5,1,11,2,1,6,3,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,3,1,1,3,1,3,3,2,3,2,2,1,1,1,7,7,2,1,3,2,4,2,2,2,2,2,2,2,1,2,72,4781,2,2,2,2,2,2,1,2,2,3,2,3,1,2,2,3,9,4,2,2,1,3,3,11,29,48
1,72,4782,3,7,2,2,2,1,2,2,2,2,2,2,3,4,11,2,7,1,1,3,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,3,3,2,2,1,2,1,4,7,5,1,7,3,4,2,2,2,1,2,2,2,2,2,72,4782,2,2,2,2,2,2,1,2,2,1,2,1,0,1,3,1,2,5,2,2,2,4,3,10,58,50
1,72,4783,2,4,2,2,2,2,2,1,2,2,2,2,3,6,11,11,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,3,1,2,2,2,5,2,2,1,2,1,8,7,2,1,6,6,4,2,2,1,2,2,2,2,2,2,72,4783,2,2,2,1,2,2,2,2,2,2,6,5,2,1,2,2,5,5,5,4,1,1,1,7,10,73
1,72,4784,2,3,1,2,2,2,2,1,2,2,2,2,2,6,2,11,6,1,2,3,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,3,1,1,3,1,3,2,1,2,2,1,1,1,1,7,7,2,1,4,2,4,1,2,2,2,2,2,2,2,2,72,4784,2,2,2,1,2,2,2,2,2,1,1,4,1,0,3,1,5,5,3,5,1,3,1,11,37,63
1,72,4785,3,2,2,2,2,1,2,2,2,2,2,2,1,10,6,3,1,1,2,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,1,1,2,1,3,2,1,2,2,2,1,1,1,3,7,2,1,3,2,4,2,2,2,2,2,2,2,2,2,72,4785,1,2,2,2,2,2,2,2,1,2,6,3,2,1,2,1,7,1,5,4,2,2,1,10,60,16
1,72,4786,2,1,2,2,2,2,2,2,1,2,2,2,1,6,2,11,1,2,1,3,2,1,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,3,1,1,3,1,3,3,2,2,2,2,1,1,1,8,4,2,1,3,2,4,2,2,2,2,2,2,2,2,2,72,4786,1,2,2,2,2,2,1,2,2,3,3,1,0,0,3,2,4,1,3,5,1,3,2,6,22,75
1,72,4787,4,3,1,2,2,2,2,2,2,2,2,2,3,1,8,5,8,4,6,5,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,1,3,1,3,1,3,1,2,2,1,1,1,1,8,4,2,1,3,2,2,2,2,2,2,2,2,2,1,2,72,4787,2,2,2,2,2,2,1,2,2,3,3,3,2,2,1,2,3,2,2,4,4,4,4,12,69,94
1,72,4788,2,3,1,2,2,2,2,2,2,2,2,2,7,5,4,2,7,2,1,3,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,1,2,1,1,1,9,4,2,1,3,1,3,1,2,2,2,2,2,2,2,2,72,4788,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,4,1,1,4,1,3,2,2,43,78
1,72,4789,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,2,1,2,1,1,1,1,9,4,2,1,4,3,3,1,2,2,2,2,2,2,2,2,72,4789,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,3,5,1,4,2,3,2,9,35,105
1,72,4790,2,3,1,2,2,2,2,2,2,2,2,2,2,6,6,11,3,1,2,3,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,1,1,3,1,3,3,1,1,2,1,1,1,1,9,4,2,1,3,2,3,2,2,2,2,2,2,2,1,2,72,4790,2,2,2,2,2,2,1,2,2,2,6,4,2,1,2,1,2,3,1,4,4,2,2,10,61,70
1,72,4791,4,3,1,2,2,2,2,2,2,2,2,2,5,1,11,11,8,4,6,5,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,2,2,3,1,1,3,1,3,3,1,2,2,2,1,1,2,9,4,2,1,3,2,4,2,2,2,1,2,2,2,2,2,72,4791,2,2,2,2,2,2,1,2,2,1,1,3,2,2,2,1,2,5,1,1,1,1,6,10,56,13
1,72,4792,2,8,2,2,2,2,1,2,2,2,2,2,4,6,11,11,4,2,6,2,2,1,1,2,1,2,2,2,1,1,1,1,1,2,1,2,2,2,1,3,1,1,3,1,3,3,1,2,2,1,1,1,1,5,7,2,1,3,2,4,2,2,2,1,2,2,2,2,2,72,4792,2,2,2,2,2,2,1,2,2,3,3,1,1,1,2,3,1,5,3,4,3,4,2,7,5,48
1,72,4793,2,3,1,2,2,2,2,2,2,2,2,2,2,6,11,11,6,1,1,2,1,1,1,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,1,3,1,1,3,1,3,3,1,1,2,3,1,2,1,6,7,2,1,3,2,3,2,2,2,1,2,2,2,2,2,72,4793,2,1,2,2,2,2,2,2,2,1,1,1,1,0,3,1,5,5,1,4,1,3,1,11,36,77
1,72,4794,2,3,1,2,2,2,2,2,2,2,2,2,3,6,2,11,7,1,2,3,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,2,1,1,1,9,2,2,1,3,2,3,2,2,2,1,2,2,2,2,2,72,4794,2,2,2,1,2,2,2,2,2,1,2,3,1,2,1,2,7,1,1,4,3,3,2,11,28,86
1,72,4795,3,3,1,2,2,2,2,2,2,2,2,2,2,1,11,11,8,4,6,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,3,1,1,2,2,2,1,1,1,8,6,2,1,3,1,4,2,2,1,2,2,2,2,2,2,72,4795,2,2,2,1,2,2,2,2,2,1,2,3,2,2,1,1,5,1,3,5,1,1,3,10,61,75
1,72,4796,3,4,2,2,2,2,1,2,2,2,2,2,2,4,11,11,6,2,0,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,2,3,4,2,2,1,2,1,8,6,2,1,6,6,4,2,2,2,2,2,2,2,2,2,72,4796,1,2,2,2,2,2,1,2,2,2,6,3,2,2,2,3,1,3,7,6,3,1,6,7,15,78
1,72,4797,3,7,2,2,2,2,2,1,2,2,2,2,5,5,11,11,7,1,2,3,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,3,1,1,1,1,3,3,1,2,2,2,1,1,1,9,6,2,1,3,2,4,2,2,2,2,2,2,2,2,2,72,4797,1,2,2,2,2,2,2,2,1,1,1,1,0,1,3,2,3,5,4,3,3,3,2,10,59,99
1,72,4798,2,4,2,2,2,2,2,1,2,2,2,2,3,6,11,11,4,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,3,1,3,2,2,1,2,2,1,1,1,9,6,2,1,3,2,4,2,2,2,1,2,2,2,2,2,72,4798,2,2,2,2,2,2,1,2,2,2,6,1,0,1,3,3,4,4,4,5,5,1,3,7,11,35
1,72,4799,2,3,1,2,2,2,2,2,2,2,2,2,3,0,6,0,8,4,6,5,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,1,3,1,3,3,1,2,2,2,1,2,1,9,6,2,1,3,1,4,2,2,2,2,2,2,2,1,2,72,4799,2,1,2,2,2,2,2,2,2,3,1,3,2,2,1,2,7,1,3,5,1,3,1,7,8,36
1,72,4800,5,3,2,2,2,2,1,2,2,2,2,2,6,1,11,3,8,4,6,5,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,1,1,3,1,3,3,2,3,2,2,1,1,1,9,6,2,1,3,2,3,2,2,2,1,2,2,2,2,2,72,4800,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,5,5,6,5,3,4,7,5,17
