CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.70.,Q.71.,Q.72.,CARD..1,DECK..1,BALLOT..1,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,V.80.,V.81.
1,113,489,2,1,1,3,4,3,1,1,1,2,5,3,1,2,1,2,4,2,2,3,1,2,1,1,1,1,3,2,1,3,2,2,1,3,2,3,3,2,2,3,3,2,1,4,2,3,2,4,2,2,2,4,2,4,3,4,3,1,3,2,1,1,3,5,2,3,4,3,4,9,2,113,489,3,3,3,1,2,1,1,32,0
1,113,490,2,1,1,3,5,2,1,3,3,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,3,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,3,3,1,3,3,4,4,2,2,3,4,0,2,4,1,2,1,1,2,2,3,6,2,2,4,1,2,11,2,113,490,3,3,1,1,1,1,2,32,0
1,113,491,2,1,2,3,4,2,1,3,3,2,4,2,1,1,1,2,3,2,2,1,1,3,3,1,3,1,1,1,1,3,1,2,2,2,1,2,2,1,1,1,2,2,2,1,2,4,2,3,2,1,2,2,1,2,2,3,2,1,1,1,4,2,1,3,3,3,1,3,2,9,2,113,491,2,3,1,1,1,1,2,32,0
1,113,492,2,2,3,2,5,2,1,5,4,1,2,2,1,2,1,2,2,1,1,3,1,4,5,3,2,1,2,3,1,4,2,1,1,2,3,3,1,3,2,1,2,1,2,1,1,2,3,3,2,1,3,1,1,2,4,1,1,1,1,1,2,2,1,3,4,3,1,3,2,11,2,113,492,1,1,3,1,1,2,1,33,0
1,113,493,2,2,4,2,4,2,1,3,1,2,3,2,1,2,1,3,2,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,2,1,1,1,4,2,1,3,3,2,2,2,1,11,2,113,493,2,2,2,1,2,1,1,33,0
1,113,494,2,1,3,4,5,2,1,2,1,3,4,4,3,1,4,4,3,2,2,5,4,3,3,1,2,2,1,1,2,4,2,2,1,2,4,1,1,2,5,4,2,3,2,1,3,4,4,4,2,1,1,1,4,4,4,4,4,1,1,1,4,2,3,3,3,4,4,4,1,1,2,113,494,1,1,3,1,1,1,1,33,0
1,113,495,2,2,1,4,5,2,1,1,1,3,4,3,2,2,4,4,2,4,1,3,3,2,5,2,3,2,4,2,3,4,2,2,1,2,4,3,3,3,4,3,0,2,2,3,0,3,4,4,2,2,2,3,3,2,2,2,2,1,0,1,2,1,3,3,3,3,4,2,1,10,2,113,495,2,3,1,1,3,1,3,33,0
1,113,496,2,4,1,6,4,2,1,1,1,4,4,4,3,5,2,4,5,4,3,3,4,4,1,1,1,3,4,4,2,4,2,3,5,4,3,3,2,2,5,4,3,2,4,4,1,4,3,4,2,2,3,4,4,4,3,4,3,1,3,1,2,2,3,5,5,4,4,2,3,3,2,113,496,2,3,2,1,2,1,1,32,0
1,113,497,2,1,1,4,4,2,1,3,1,2,3,2,1,2,1,1,4,2,2,3,3,2,1,1,3,1,3,2,1,3,1,1,1,2,2,1,2,1,4,3,3,2,2,3,1,4,2,3,1,2,2,4,2,3,2,4,3,1,2,1,2,1,3,3,2,4,1,3,2,1,2,113,497,3,3,3,1,1,2,1,32,0
1,113,498,2,3,2,4,4,2,3,5,4,2,4,2,1,0,0,6,0,0,0,2,1,2,1,1,2,1,2,2,1,4,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,3,2,1,2,1,2,2,2,2,1,1,2,2,2,2,3,3,3,2,2,2,2,7,2,113,498,2,1,2,1,1,1,2,32,0
1,113,499,2,1,1,6,5,4,4,1,5,4,4,4,3,3,3,3,3,4,2,5,3,4,2,1,2,2,0,5,1,3,1,4,3,3,1,3,3,3,3,3,2,2,2,3,3,4,2,4,3,2,4,3,3,3,1,2,1,1,2,1,2,3,2,4,2,2,1,3,3,11,2,113,499,2,2,2,2,2,2,2,32,0
1,113,500,2,2,2,6,4,2,1,2,3,2,4,3,2,2,2,4,3,4,1,2,2,3,5,3,2,2,3,1,1,4,2,6,2,3,3,3,3,3,4,2,3,3,1,2,2,3,4,3,3,2,2,2,3,2,3,4,2,1,2,1,3,2,3,3,4,3,3,2,3,7,2,113,500,3,2,2,1,1,2,1,33,0
1,113,501,2,4,1,3,4,2,3,2,3,2,4,3,2,1,2,2,1,3,1,3,3,1,1,2,3,1,1,2,2,4,1,1,4,2,2,3,3,3,3,4,3,2,2,2,2,2,2,2,3,1,1,1,4,3,3,2,1,2,1,1,4,4,1,4,1,2,4,2,1,2,2,113,501,1,3,2,1,1,1,3,31,0
1,113,502,2,3,1,5,3,2,1,2,4,3,4,3,4,4,3,3,3,2,2,3,3,2,2,1,3,2,1,4,1,4,1,2,2,2,2,3,2,2,2,2,2,2,1,1,1,1,2,3,2,1,1,1,2,2,2,3,2,1,2,1,3,3,3,2,3,3,4,2,3,11,2,113,502,3,2,3,1,1,3,3,32,0
1,113,503,2,1,1,5,3,2,2,2,3,3,3,3,2,2,3,3,2,3,1,2,3,2,2,2,3,2,1,1,3,3,1,2,2,2,2,2,3,2,2,2,2,1,1,1,3,3,2,3,2,1,1,2,3,2,2,2,2,2,2,2,3,2,1,3,2,3,2,3,2,1,2,113,503,3,3,3,2,1,1,2,32,0
1,113,504,2,1,1,5,3,2,1,2,3,3,4,3,1,2,2,2,2,2,2,3,2,1,1,1,3,2,1,1,3,4,2,6,2,3,2,2,3,2,2,2,2,2,1,2,2,2,4,3,2,1,1,1,2,2,3,3,2,2,2,1,2,2,3,5,3,3,4,2,2,1,2,113,504,3,3,1,1,2,1,1,32,0
1,113,505,2,4,2,5,3,2,1,1,3,3,4,3,2,1,2,2,2,2,2,3,2,1,1,2,3,2,2,2,1,4,2,2,1,2,2,3,1,2,4,4,2,1,2,3,2,3,4,4,3,2,2,2,2,3,3,3,3,1,1,1,3,2,3,3,3,3,3,2,3,11,2,113,505,1,2,3,3,1,1,1,32,0
1,113,506,2,1,2,5,3,2,1,1,1,4,4,3,4,2,3,5,2,3,2,3,3,3,1,1,2,2,4,3,4,4,1,2,4,2,2,3,3,2,4,2,2,1,2,3,1,4,3,4,2,2,2,3,3,0,0,0,0,1,1,1,2,1,3,2,4,2,2,1,2,1,2,113,506,3,3,2,1,2,2,1,32,0
1,113,507,2,1,1,5,3,2,3,2,3,1,3,2,1,2,1,2,3,2,1,2,2,1,2,2,1,2,1,1,1,4,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,3,2,3,2,1,2,1,2,2,2,3,1,1,1,1,2,2,1,3,3,4,4,2,2,10,2,113,507,2,3,3,1,1,1,3,32,0
1,113,508,2,2,1,5,3,2,1,2,4,3,4,3,3,2,3,3,4,2,2,2,3,2,5,1,1,3,2,2,2,3,2,3,1,1,3,4,1,2,4,3,2,2,3,2,2,3,2,3,2,1,2,2,2,2,1,2,1,1,1,1,4,4,3,3,4,3,2,2,2,11,2,113,508,2,1,3,0,2,1,1,33,0
1,113,509,2,1,3,5,3,2,1,1,1,4,4,4,2,2,3,4,3,3,3,2,2,3,3,2,3,2,4,2,1,4,2,3,3,3,3,3,3,3,4,4,3,2,2,4,2,4,3,4,3,2,2,3,3,1,4,4,3,2,2,1,3,1,3,0,2,4,3,3,3,6,2,113,509,2,3,2,1,1,1,2,33,0
1,113,510,2,1,1,5,3,2,1,1,1,3,4,4,1,3,2,3,1,2,1,1,2,1,1,1,3,1,1,1,1,4,2,6,5,3,3,1,2,1,4,2,3,3,1,4,1,4,4,4,2,2,1,4,3,3,3,4,3,3,0,1,4,1,3,6,2,2,3,2,1,6,2,113,510,3,3,2,2,1,1,1,33,0
1,113,511,2,4,3,5,3,2,3,2,2,2,4,2,1,3,2,3,2,2,2,1,2,2,1,2,3,1,1,1,1,3,1,1,2,1,2,3,2,1,2,3,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,5,3,4,2,2,3,1,5,2,113,511,2,2,3,2,1,2,2,33,0
1,113,512,2,1,1,5,3,2,2,1,3,3,4,3,1,1,2,2,2,1,1,2,1,1,1,1,3,2,4,4,1,4,2,2,2,2,1,2,2,2,2,2,2,2,3,4,0,3,2,5,2,2,3,4,4,3,4,5,3,1,2,1,1,1,3,3,3,3,3,2,3,1,2,113,512,1,1,1,1,2,2,2,33,0
1,113,513,2,1,1,5,3,2,1,1,1,3,4,4,2,2,3,2,3,2,1,3,4,3,4,3,1,1,1,2,2,4,2,2,1,3,4,3,3,3,5,4,3,3,2,1,3,4,4,4,2,1,2,2,2,4,2,2,2,3,2,1,2,1,3,5,2,4,4,1,3,2,2,113,513,3,3,3,1,3,3,3,31,0
1,113,514,2,1,2,6,3,1,1,1,1,3,4,4,4,2,1,2,4,2,2,3,3,1,5,2,3,2,3,3,3,4,1,2,2,2,4,4,2,2,5,4,3,2,3,3,1,4,3,3,0,3,0,5,4,5,3,4,3,4,0,1,3,0,3,3,3,4,2,0,3,11,2,113,514,2,1,3,0,1,3,3,20,0
1,113,515,2,1,1,6,3,1,1,3,5,3,3,4,3,3,2,3,5,1,2,4,3,3,2,1,3,1,3,3,3,4,3,2,2,2,2,3,1,3,3,2,3,2,3,3,2,2,2,5,3,2,3,2,2,3,3,4,4,1,2,2,3,1,3,3,3,2,3,1,2,2,2,113,515,2,2,2,1,1,3,3,21,0
1,113,516,2,2,2,6,3,3,1,1,3,4,4,4,1,2,4,2,2,2,2,2,3,2,1,1,2,2,3,2,3,4,1,2,2,3,3,4,3,2,5,4,3,3,2,3,1,4,4,4,3,2,2,4,3,3,3,3,3,1,2,1,2,1,3,6,2,3,3,2,2,4,2,113,516,3,2,2,2,1,2,3,16,1
1,113,517,2,1,1,6,2,1,1,4,4,4,4,3,2,4,4,4,3,2,2,3,4,3,5,4,3,2,4,3,2,1,1,2,1,2,4,3,2,2,5,2,3,2,3,3,2,2,3,4,2,1,2,3,2,2,3,4,4,4,0,1,4,4,3,4,4,3,3,1,3,10,2,113,517,1,1,3,2,1,3,3,14,0
1,113,518,2,2,2,6,2,1,3,1,4,3,4,3,1,2,2,1,3,2,2,2,3,3,3,3,3,2,2,3,3,4,2,2,1,1,3,3,2,3,5,2,2,2,3,3,2,3,3,2,3,1,2,2,3,2,2,3,3,3,4,2,2,2,3,5,2,3,4,3,2,1,2,113,518,2,3,3,1,1,1,3,8,0
1,113,519,2,1,1,6,3,2,2,1,1,3,4,3,1,2,2,3,5,5,2,3,2,4,3,2,3,2,3,4,1,2,2,2,2,3,3,3,3,2,4,2,3,3,4,3,1,3,3,3,4,0,3,4,4,4,3,4,2,1,2,2,3,3,2,5,3,4,3,2,2,11,2,113,519,2,1,1,1,1,1,1,11,1
1,113,520,2,1,1,6,3,4,4,2,4,3,4,3,3,2,3,2,2,5,2,3,3,1,5,4,3,2,1,0,1,4,1,2,2,2,3,2,2,2,5,3,2,3,3,2,2,3,4,3,2,1,3,2,3,5,2,3,3,1,2,1,4,2,6,2,2,3,4,2,3,2,2,113,520,3,1,1,2,1,1,1,27,0
1,113,521,2,3,1,6,3,4,4,2,4,3,4,4,2,2,2,4,2,4,2,2,4,1,5,2,3,2,2,1,2,1,1,2,2,1,3,2,4,2,4,2,2,3,1,2,1,2,2,3,2,1,2,2,2,5,3,2,2,2,4,1,4,2,3,3,2,2,2,2,3,11,2,113,521,3,2,3,0,1,1,1,27,0
1,113,522,2,2,1,6,3,4,4,1,1,2,4,3,2,2,2,3,3,4,1,2,1,1,1,1,3,2,1,1,1,4,2,2,1,1,2,2,2,2,2,3,1,1,1,1,1,2,1,3,2,1,1,1,2,2,3,2,2,2,3,1,4,3,5,3,2,2,1,2,2,11,2,113,522,1,1,3,3,1,1,1,27,0
1,113,523,2,3,1,6,3,4,4,4,0,3,4,2,1,1,2,2,3,1,1,3,2,2,1,1,1,2,2,2,1,2,2,6,1,2,2,3,1,2,2,3,2,2,2,3,2,3,2,2,2,1,3,3,2,3,2,3,2,2,3,1,2,3,3,2,3,2,2,2,3,2,2,113,523,1,1,3,3,1,1,3,25,0
1,113,524,2,1,1,6,3,3,1,4,0,4,4,3,1,1,2,1,3,1,2,2,2,2,1,1,3,2,4,3,1,4,2,2,1,1,2,1,2,1,4,3,3,1,3,4,1,4,2,3,4,2,1,4,2,3,3,2,2,2,1,1,3,1,3,2,2,4,3,2,2,11,2,113,524,2,2,1,1,2,2,1,36,0
1,113,525,2,1,1,6,3,2,1,1,3,4,4,4,3,2,4,5,2,3,1,2,3,3,1,1,2,1,4,2,3,4,2,3,3,2,3,3,3,3,4,4,3,3,2,3,2,4,3,5,4,2,2,3,3,3,3,4,3,2,3,1,1,1,3,3,2,4,2,2,1,7,2,113,525,2,2,2,2,2,3,3,36,0
1,113,526,2,3,1,6,3,3,6,5,2,4,4,4,3,2,2,3,3,1,2,4,2,2,2,2,3,3,2,3,1,4,1,1,4,4,2,1,1,1,4,4,3,3,3,1,2,3,4,4,2,1,3,3,2,3,2,2,3,2,4,2,1,1,3,3,5,4,4,4,3,10,2,113,526,3,3,2,1,2,1,1,34,0
1,113,527,2,2,1,6,3,2,1,4,4,2,4,3,2,1,2,3,2,4,1,1,4,1,1,2,3,3,2,1,1,3,2,2,1,2,2,1,1,1,2,2,3,2,2,3,2,4,2,4,3,2,1,3,4,3,4,4,2,3,3,1,2,2,3,2,1,4,2,1,3,11,2,113,527,2,3,1,1,2,1,2,34,0
1,113,528,2,1,1,5,3,2,3,3,1,2,3,3,3,2,2,3,5,1,2,4,1,1,3,1,3,2,3,1,1,2,3,1,1,2,2,1,1,1,1,2,2,1,4,1,1,4,1,4,2,2,1,2,3,3,2,3,4,2,1,1,3,4,5,4,3,4,1,2,2,11,2,113,528,3,2,1,1,3,3,1,2,0
1,113,529,3,1,1,4,2,1,1,3,3,2,3,3,2,2,1,3,3,3,2,4,3,3,1,3,3,2,2,3,1,3,2,3,1,3,3,1,1,1,2,3,2,2,4,1,2,2,4,4,3,2,3,1,3,3,4,5,3,4,0,1,2,1,3,1,2,3,4,1,3,11,2,113,529,1,3,3,1,2,3,3,14,0
1,113,530,3,2,1,4,2,1,1,5,2,2,3,2,1,2,2,1,2,1,1,3,2,1,2,1,3,1,1,1,1,3,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,4,1,1,1,2,2,2,2,2,2,4,0,1,3,4,3,4,3,2,2,0,2,11,2,113,530,1,3,2,1,1,1,1,13,0
1,113,531,3,1,1,4,2,1,2,1,3,2,3,2,2,2,1,2,2,2,1,2,2,1,3,1,3,2,2,1,1,4,2,2,1,2,1,3,1,1,1,3,2,1,1,2,2,2,1,2,1,1,1,2,4,3,2,2,3,1,2,2,4,4,5,3,3,2,1,2,3,11,2,113,531,2,1,1,1,1,1,1,12,0
1,113,532,3,1,1,4,2,2,3,3,3,3,3,5,2,2,2,2,3,2,1,3,2,1,3,2,3,1,3,1,1,4,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,2,3,2,1,1,3,2,2,2,2,2,1,1,1,4,3,5,6,3,3,3,3,2,12,2,113,532,2,1,2,1,1,3,1,12,0
1,113,533,3,2,1,4,3,1,2,1,1,3,4,5,1,3,2,3,3,3,2,2,2,3,2,1,3,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,4,4,3,2,0,2,2,3,2,0,4,3,2,3,2,3,2,2,3,2,3,3,2,2,11,2,113,533,2,0,2,1,1,0,1,11,1
1,113,534,3,2,2,4,3,1,2,2,2,2,4,2,3,1,2,1,3,2,1,2,2,1,1,3,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,3,1,1,1,2,2,1,4,4,3,2,1,1,3,4,3,3,2,3,2,2,3,4,2,113,534,3,3,1,1,1,2,2,12,0
1,113,535,3,1,1,4,3,1,1,1,3,2,4,2,4,2,1,2,2,2,1,2,1,1,1,3,1,3,1,1,1,4,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,3,1,2,1,1,1,2,3,2,3,3,2,2,3,1,5,4,5,3,3,3,1,2,2,11,2,113,535,3,3,2,1,1,1,1,12,0
1,113,536,3,1,1,4,3,1,1,3,2,2,4,1,4,1,2,3,2,2,1,2,2,2,4,3,3,2,3,1,1,4,2,2,1,2,1,3,2,2,1,2,2,1,1,3,3,3,2,2,2,2,1,3,2,3,2,2,2,3,4,1,4,4,1,6,2,4,3,2,2,11,2,113,536,3,1,1,2,2,1,1,12,0
1,113,537,3,4,2,4,3,2,3,1,1,2,2,2,2,1,2,3,4,3,1,3,2,2,2,3,2,2,3,1,1,3,2,2,1,2,2,2,2,2,2,2,1,1,1,2,3,4,3,4,2,2,1,2,3,3,2,3,2,2,3,1,2,2,3,1,2,3,2,4,3,11,2,113,537,3,3,1,1,1,1,1,12,0
1,113,538,3,1,1,4,3,1,1,3,2,2,3,2,2,2,2,3,2,1,1,3,2,2,3,2,3,2,2,1,1,3,3,3,1,2,2,2,2,2,2,2,2,2,1,2,2,3,3,2,2,1,1,2,2,2,2,2,3,1,0,1,4,4,6,3,2,3,2,2,2,11,2,113,538,3,2,4,0,1,1,1,12,0
1,113,539,3,2,1,4,3,2,2,2,1,4,4,1,2,2,1,2,1,1,1,1,3,1,3,1,1,1,1,1,1,4,2,3,1,1,2,2,2,1,2,1,1,1,1,1,3,2,1,2,1,1,1,1,2,0,2,1,2,2,1,2,2,4,5,3,3,2,2,3,2,1,2,113,539,2,3,1,1,2,2,1,31,0
1,113,540,3,1,1,4,3,3,5,3,0,2,5,5,1,2,2,3,2,1,1,3,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,1,2,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,2,1,3,2,3,1,1,1,2,1,1,0,2,1,1,1,4,11,2,113,540,1,1,1,2,3,1,1,27,0
1,113,541,3,3,1,4,3,4,4,1,1,2,4,2,2,2,2,1,2,3,1,2,1,1,3,1,3,1,1,1,1,4,2,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,3,1,4,2,5,3,2,3,2,2,2,11,2,113,541,1,1,2,3,1,1,1,27,0
1,113,542,3,1,1,4,3,4,4,3,1,2,5,2,2,2,1,3,3,2,1,2,2,1,1,1,1,1,2,1,3,4,2,2,2,2,3,1,3,2,4,3,2,1,2,3,1,4,2,3,2,1,1,2,2,2,3,3,3,1,2,1,2,2,2,1,2,4,2,2,2,11,2,113,542,1,1,1,2,1,1,1,25,0
1,113,543,3,1,1,4,3,4,4,5,0,4,5,3,1,1,2,2,3,2,2,1,1,2,1,1,1,1,1,1,1,3,2,2,2,2,2,3,1,2,3,3,2,2,2,2,2,2,2,2,2,1,1,2,2,5,2,2,2,3,1,2,4,4,1,3,2,2,2,4,0,11,2,113,543,1,1,1,2,1,2,3,25,0
1,113,544,3,2,3,4,3,4,5,1,1,3,4,5,2,3,2,2,2,5,2,1,3,3,1,1,3,2,5,4,3,4,2,2,4,2,2,3,3,2,4,2,1,3,4,0,1,4,4,4,2,3,3,2,2,3,0,0,2,1,2,2,2,4,3,3,3,3,4,2,2,11,2,113,544,1,1,1,1,1,2,1,26,1
1,113,545,3,1,3,4,3,4,5,3,4,2,2,2,2,2,2,3,2,2,1,2,2,1,2,1,1,2,2,2,1,4,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,4,4,1,2,2,2,3,2,2,8,2,113,545,1,1,1,2,2,1,1,26,1
1,113,546,3,1,1,4,3,4,5,2,1,2,4,2,2,2,2,3,1,2,1,3,2,2,1,1,3,3,1,2,3,1,2,3,4,3,2,3,3,2,2,3,2,3,2,1,1,2,4,4,2,1,3,2,1,2,3,3,2,1,4,1,4,2,3,3,3,2,4,1,1,11,2,113,546,1,1,1,1,1,2,1,26,1
1,113,547,3,4,2,4,3,3,2,1,1,4,4,3,1,1,1,3,2,2,1,1,2,2,2,3,3,1,2,1,1,4,1,2,2,3,1,3,2,3,4,3,3,1,1,2,2,4,3,4,2,3,1,2,3,3,3,4,3,2,2,1,2,1,3,5,2,2,1,2,3,2,2,113,547,3,2,1,1,1,1,1,30,2
1,113,548,3,1,1,4,3,2,1,3,2,2,5,2,2,2,2,2,3,1,1,2,2,2,1,2,3,2,1,4,3,3,2,0,2,2,1,2,2,1,1,2,3,2,4,1,2,2,2,2,2,1,3,1,2,2,3,3,2,1,3,1,4,3,1,6,1,4,4,2,2,11,2,113,548,1,1,1,3,1,3,1,36,0
1,113,549,3,1,1,4,3,2,1,3,1,4,4,3,3,3,3,4,4,2,3,3,3,3,1,1,2,1,1,1,1,3,2,2,1,2,2,1,1,1,2,3,2,2,2,1,2,4,4,5,2,1,2,1,2,2,3,4,2,1,2,1,2,2,3,2,2,3,3,4,2,11,2,113,549,2,1,2,1,1,3,1,36,0
1,113,550,3,1,1,4,3,3,3,3,1,3,3,3,2,2,1,3,3,2,2,3,3,1,1,3,3,3,1,1,1,3,2,2,1,2,3,2,1,2,4,4,3,2,2,2,2,3,3,4,2,1,2,2,3,3,3,3,3,2,2,1,2,4,3,6,3,4,3,2,2,11,2,113,550,3,1,1,1,2,3,1,36,0
1,113,551,3,3,1,4,3,2,1,5,2,2,3,2,1,1,2,3,2,2,2,3,1,2,1,1,3,1,1,1,1,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,2,2,3,1,1,1,5,4,1,3,3,2,1,2,2,11,2,113,551,1,1,1,1,1,3,1,36,0
1,113,552,3,1,1,4,3,3,1,2,1,4,4,3,2,2,1,3,4,2,2,3,1,3,2,3,2,2,1,2,1,4,1,3,1,2,2,3,1,2,1,2,2,2,3,1,3,3,3,3,2,1,2,2,4,3,3,4,4,3,3,1,3,2,1,3,3,3,3,2,2,2,2,113,552,3,3,2,3,1,3,3,36,0
1,113,553,3,3,1,4,3,3,2,5,0,2,5,2,2,1,2,2,4,1,1,1,2,4,1,1,2,1,4,4,2,4,1,2,2,3,1,3,2,3,1,1,1,2,4,4,1,4,4,4,3,2,4,3,2,3,2,3,1,2,1,1,3,1,3,3,4,4,4,3,3,11,2,113,553,1,1,1,3,3,3,3,36,0
1,113,554,3,1,1,4,3,2,1,4,4,2,4,2,2,2,2,3,2,1,2,2,2,2,5,2,3,2,4,3,2,2,1,2,2,2,3,3,2,2,1,4,2,2,3,3,1,3,3,4,2,2,3,2,2,2,3,4,4,1,0,2,4,2,1,4,3,4,4,4,1,10,2,113,554,2,2,1,1,1,2,1,36,0
1,113,555,3,1,2,4,3,3,1,1,1,3,4,3,3,4,2,3,5,3,2,4,3,4,1,1,3,2,4,3,1,4,1,2,1,2,3,3,3,1,2,3,3,2,2,4,2,4,2,3,3,2,2,2,3,3,3,3,3,3,4,1,3,1,2,3,3,4,3,2,2,11,2,113,555,3,1,1,1,1,2,1,36,0
1,113,556,3,1,1,4,3,2,3,1,1,3,4,3,3,2,2,1,5,2,1,3,4,4,1,2,3,2,4,1,1,4,2,2,2,1,3,3,1,1,2,2,2,1,1,4,3,4,2,4,3,2,1,4,3,3,3,5,4,2,2,1,3,1,3,0,3,4,2,2,3,2,2,113,556,4,3,1,3,1,3,1,36,0
1,113,557,3,4,1,4,3,2,1,1,1,2,3,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,1,4,1,1,1,2,1,3,1,2,1,3,2,1,1,2,1,4,1,2,2,2,1,1,2,2,3,2,3,3,1,1,2,2,1,5,2,4,2,2,2,11,2,113,557,1,1,1,1,1,1,1,36,0
1,113,558,3,1,1,4,3,2,1,7,2,3,4,2,2,2,2,2,3,2,2,3,2,2,1,2,2,2,2,2,1,3,1,1,2,2,2,2,3,1,1,1,2,2,3,1,2,2,3,3,2,1,2,2,3,2,2,3,3,2,2,1,4,2,3,2,3,2,3,2,3,11,2,113,558,3,3,2,1,1,2,1,35,0
1,113,559,3,1,1,4,3,3,1,3,1,2,3,2,1,1,1,3,3,2,1,2,1,1,3,3,3,1,1,2,1,2,1,1,1,2,2,2,2,1,1,2,3,2,2,1,1,1,3,4,1,1,2,1,3,1,4,3,4,2,1,1,3,1,3,3,4,4,4,3,2,1,2,113,559,2,2,1,1,1,1,1,35,0
1,113,560,3,1,1,4,3,2,1,6,1,3,3,3,3,3,2,3,4,2,1,3,3,2,2,3,3,2,2,3,1,3,4,6,2,2,3,4,3,4,4,3,3,2,2,1,2,4,4,4,2,3,0,1,4,5,3,3,2,4,2,1,2,2,3,2,3,4,4,3,2,11,2,113,560,1,3,1,1,1,1,1,35,0
1,113,561,3,1,2,4,3,2,1,2,3,1,4,5,1,2,2,3,1,3,1,3,1,2,1,1,3,1,2,1,1,3,2,1,1,1,2,4,3,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,3,3,1,2,1,1,5,3,1,3,3,1,1,2,3,11,2,113,561,1,2,1,1,1,1,1,34,0
1,113,562,3,1,1,4,3,2,1,1,3,2,5,3,1,1,1,2,3,1,1,1,1,1,1,2,1,1,0,1,1,4,2,6,2,2,2,1,1,1,2,3,3,1,1,2,2,4,4,3,2,1,1,3,4,3,3,5,3,3,4,1,2,2,1,3,2,4,3,3,2,10,2,113,562,3,2,1,1,1,2,1,34,0
1,113,563,3,1,1,4,3,2,1,2,1,2,3,3,1,2,2,3,3,3,1,3,2,2,1,1,3,2,3,3,3,4,2,2,1,2,3,1,1,1,5,3,3,3,4,3,1,4,4,3,3,2,2,3,2,3,3,4,2,1,1,1,2,3,3,3,2,4,4,2,2,10,2,113,563,1,2,1,3,1,3,2,34,0
1,113,564,3,1,1,4,3,3,1,3,3,0,4,2,2,1,1,2,3,1,1,1,1,3,1,3,3,1,2,1,1,4,2,2,1,1,1,3,1,1,1,1,2,2,1,2,1,4,4,4,2,2,2,3,4,3,3,3,3,2,3,1,3,2,3,0,2,4,4,3,3,11,2,113,564,3,3,3,3,1,2,2,34,0
1,113,565,3,2,1,4,3,2,2,3,1,3,4,4,1,3,2,3,2,1,1,1,2,1,1,1,4,1,1,1,3,1,2,1,2,3,3,2,2,1,1,3,2,2,1,2,1,4,2,2,2,2,1,3,3,2,2,4,2,2,4,1,4,2,1,2,4,4,1,2,1,11,2,113,565,2,1,3,3,1,3,1,34,0
1,113,566,3,4,1,4,3,2,1,2,1,2,2,2,1,2,2,3,2,3,2,1,2,2,2,2,3,2,2,2,1,4,3,1,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,4,2,1,2,2,2,4,2,3,1,2,2,2,3,3,3,3,2,3,3,2,2,11,2,113,566,3,1,1,1,1,3,2,34,0
1,113,567,3,1,1,4,3,2,1,5,4,2,2,2,2,1,2,2,2,3,1,1,2,2,2,3,1,2,3,1,2,1,3,3,2,2,1,3,3,2,2,2,1,1,2,1,2,4,2,2,2,1,1,2,3,2,2,2,2,1,3,1,4,3,1,3,2,2,2,3,3,2,2,113,567,2,1,1,1,2,2,1,34,0
