CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24A.,Q.24B.,Q.24C.,Q.24D.,Q.24E.,Q.25.,Q.26A.,Q.26B.,Q.26C.,Q.26D.,Q.26E.,Q.27.,Q.27..1,Q.27..2,Q.27..3,Q.27..4,Q.27..5,Q.27..6,Q.27..7,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.54.,Q.55.,CARD..1,DECK..1,BALLOT..1,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,N.80.,N.81.,N.82.,N.83.,N.84.
1,170,445,1,10,1,2,5,1,1,1,1,4,5,2,1,5,3,3,5,3,2,2,3,0,1,0,0,0,0,0,3,3,3,3,1,3,1,2,2,2,2,2,2,2,0,0,4,2,3,0,5,3,1,3,3,4,4,1,3,3,2,2,2,2,2,2,3,1,1,1,1,2,170,445,3,4,5,3,2,3,3,2,4,1,2,2,1,1,2,2,1,2,2,2,3,1,1,4,63
1,170,446,1,5,3,6,4,1,1,1,1,5,5,4,1,5,1,3,3,2,2,1,2,2,1,1,1,1,2,2,2,1,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,1,4,2,2,1,3,2,1,2,2,2,2,1,2,1,3,1,2,170,446,3,7,2,2,2,4,3,2,2,2,2,2,1,1,2,2,1,2,1,1,3,1,1,4,64
1,170,447,1,9,4,2,3,1,1,1,1,5,3,3,1,2,1,1,2,3,2,2,3,3,1,1,2,1,1,1,3,3,3,3,1,1,1,2,2,2,2,2,2,2,2,4,2,3,3,3,2,3,1,2,3,2,4,2,1,3,3,1,2,2,2,2,1,2,1,3,1,2,170,447,3,7,4,2,2,5,4,1,1,4,4,2,2,1,1,2,1,2,2,1,3,1,1,4,65
1,170,448,3,6,4,3,1,1,1,1,1,5,4,4,1,2,4,0,4,3,2,1,2,2,1,1,2,1,2,1,2,3,3,3,1,1,1,2,2,2,2,2,2,2,2,2,5,2,2,3,1,3,1,3,2,3,2,2,1,3,1,1,1,2,2,2,1,3,1,1,1,2,170,448,3,2,1,3,3,5,2,1,4,2,2,2,3,0,2,1,2,1,1,1,3,1,1,4,66
1,170,449,2,4,4,6,2,2,2,4,1,4,4,4,1,2,4,3,5,3,3,2,2,3,1,1,2,1,2,1,3,3,3,3,1,3,1,2,2,2,2,2,2,2,2,4,4,3,2,5,6,3,1,3,2,2,2,1,2,3,2,1,1,2,3,1,1,1,1,1,1,2,170,449,3,7,4,3,3,5,3,2,4,3,2,1,4,2,1,1,2,1,1,1,3,1,1,4,67
1,170,450,4,8,6,5,1,1,1,1,1,6,4,4,1,2,2,1,3,3,2,2,2,2,1,1,2,1,2,1,2,3,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,1,3,6,3,1,3,1,2,2,2,2,2,3,2,1,0,1,2,3,2,1,1,1,2,170,450,3,3,3,1,1,2,2,1,4,3,1,1,3,2,1,1,1,1,1,1,3,1,1,4,68
1,170,451,2,9,5,2,2,1,1,1,1,4,4,4,1,4,1,3,4,3,2,2,2,2,0,0,2,1,2,0,1,3,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,3,1,4,2,2,2,3,2,2,4,1,1,3,3,1,2,2,2,2,1,2,1,1,1,2,170,451,3,2,4,3,3,5,2,4,4,4,1,1,1,1,2,0,2,2,2,1,3,1,1,4,69
1,170,452,1,10,2,5,2,2,2,2,1,4,5,4,1,4,4,3,5,2,2,2,2,2,1,1,1,1,1,1,2,3,3,3,2,3,2,2,2,2,2,2,2,1,2,5,5,1,0,5,6,3,0,3,3,4,4,1,3,3,2,1,2,2,3,1,3,1,1,1,1,2,170,452,3,3,0,0,1,4,4,1,3,3,2,2,3,1,2,2,1,2,1,1,3,1,1,4,70
1,170,453,2,10,6,2,5,1,1,1,1,5,4,4,1,2,3,3,4,4,2,3,3,3,1,1,2,1,1,1,3,3,3,3,1,3,1,2,2,2,2,2,2,2,2,4,4,1,2,1,6,3,1,2,2,2,2,1,3,2,2,2,2,2,3,1,5,1,1,1,1,2,170,453,3,3,4,3,2,4,2,3,4,2,1,2,4,1,2,2,2,2,2,1,3,1,1,4,71
1,170,454,2,4,6,2,5,1,1,1,1,4,4,4,1,3,3,3,5,4,2,2,1,1,1,1,2,1,2,1,1,3,3,1,3,3,1,2,2,2,2,2,2,2,2,4,4,2,3,0,0,3,1,3,2,2,1,1,2,1,2,1,2,2,3,1,1,3,1,3,1,2,170,454,3,7,3,3,3,5,4,3,4,1,2,4,4,2,1,2,1,2,2,1,3,1,1,4,72
1,170,455,3,6,3,2,4,1,1,1,1,4,4,4,1,2,4,3,4,4,2,2,2,2,1,1,0,0,0,0,2,3,0,0,0,0,2,2,2,2,2,2,2,1,2,5,6,0,0,0,0,0,0,3,0,4,0,0,0,0,2,2,1,2,2,0,2,0,0,1,1,2,170,455,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,73
1,170,456,1,3,6,3,1,1,1,1,1,4,4,4,1,4,4,3,4,3,1,2,2,2,1,1,2,1,2,1,2,3,3,1,3,1,1,2,2,2,2,2,2,2,2,5,2,3,1,6,1,3,1,3,2,2,2,2,2,3,3,2,1,2,2,2,2,1,1,3,1,2,170,456,3,2,4,3,2,5,4,2,4,3,1,1,1,1,2,2,1,2,2,2,3,1,1,4,74
1,170,457,2,9,5,5,5,2,2,2,1,4,4,4,1,4,4,3,4,3,2,2,2,2,1,1,2,1,2,1,2,3,3,1,1,1,1,2,2,2,2,2,2,2,2,5,2,3,1,6,1,3,1,3,2,2,2,2,2,3,3,1,2,2,2,2,2,1,1,3,1,2,170,457,3,2,4,3,2,5,4,2,4,3,1,2,1,1,2,2,1,2,2,2,3,1,1,4,75
1,170,458,3,9,4,3,4,2,3,3,1,5,4,4,1,3,1,3,4,3,2,1,3,3,2,1,2,1,1,1,3,3,3,3,1,1,1,2,2,2,2,2,2,2,2,2,6,3,0,3,6,3,1,2,2,2,4,2,1,3,3,1,0,0,3,1,1,2,1,1,1,2,170,458,3,3,2,2,3,4,2,2,4,4,3,1,3,1,2,1,1,2,2,0,3,1,1,4,76
1,170,459,3,7,6,3,2,2,2,2,1,5,4,4,1,2,4,3,4,4,3,2,3,3,1,1,2,1,2,1,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,5,3,2,1,3,6,3,1,3,3,4,4,1,2,3,3,1,1,2,3,1,2,2,3,3,1,2,170,459,3,3,2,1,1,5,3,4,3,3,1,1,1,1,1,2,1,2,2,1,3,1,1,4,77
1,170,460,2,10,1,5,1,1,1,1,1,5,4,4,1,4,2,3,5,4,2,3,3,3,2,0,0,0,0,0,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,4,4,1,3,6,6,3,1,3,2,4,4,2,3,2,2,1,1,2,3,1,1,1,1,1,1,2,170,460,3,3,6,4,4,5,3,2,3,3,2,2,2,1,2,2,2,1,1,1,3,1,1,4,78
1,170,461,4,9,2,5,1,1,1,1,1,6,4,4,1,2,4,3,4,3,3,2,3,3,1,1,2,1,2,1,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,3,3,3,1,2,1,3,2,3,2,2,4,2,2,3,2,2,1,2,3,1,1,1,1,3,1,2,170,461,3,3,2,2,2,3,3,1,4,3,1,1,4,1,2,2,1,2,2,1,3,1,1,4,79
1,170,462,3,9,5,2,4,1,1,1,1,5,4,4,1,3,4,3,4,3,2,2,3,3,2,1,0,1,1,1,3,3,3,3,1,1,1,2,2,2,2,2,2,2,2,2,6,3,0,3,6,3,1,2,2,3,4,2,1,3,3,1,0,0,1,2,1,1,1,3,1,2,170,462,3,0,4,2,2,4,2,2,4,4,3,1,1,1,2,1,1,2,2,0,3,1,1,4,80
1,170,463,3,6,1,6,1,1,1,1,1,5,4,2,3,0,1,0,0,1,2,1,3,3,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,2,2,2,1,1,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,170,463,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,0
1,170,464,0,0,1,0,0,0,0,0,1,4,4,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,170,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,1
1,170,465,5,4,1,6,2,1,1,1,2,6,4,4,3,2,1,3,1,1,2,1,1,2,1,2,1,2,1,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,1,1,1,4,1,1,3,3,3,2,1,1,2,3,1,1,1,1,2,2,4,5,0,3,1,2,170,465,3,2,6,4,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,2
1,170,466,4,9,1,5,0,2,2,3,1,4,4,1,3,3,2,3,1,3,2,1,3,3,1,0,0,0,0,0,3,3,3,3,0,0,2,2,2,2,2,2,2,1,2,1,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,170,466,0,0,0,0,0,0,0,3,0,0,0,3,0,0,2,2,0,2,1,0,3,1,1,5,3
1,170,467,4,10,3,2,5,2,2,3,1,5,4,4,3,1,1,2,2,2,3,1,1,2,1,1,0,1,1,1,2,0,1,3,1,1,2,1,1,2,2,2,2,2,2,5,5,1,1,4,2,2,2,3,3,4,4,2,2,1,2,1,1,1,1,2,1,4,1,3,1,2,170,467,1,1,0,3,3,5,2,1,2,2,1,1,3,2,2,2,1,2,2,1,3,1,1,5,4
1,170,468,5,7,6,5,4,2,3,2,2,6,5,4,3,1,1,3,4,3,3,2,1,3,1,1,1,1,1,1,1,3,3,3,3,1,1,2,2,2,2,2,2,2,2,4,5,3,0,1,0,0,1,3,3,2,4,2,3,3,3,1,1,1,2,2,4,1,1,3,1,2,170,468,3,6,4,3,2,4,2,1,1,1,2,1,1,0,1,2,1,1,1,1,3,1,1,5,5
1,170,469,3,7,1,1,4,1,1,1,1,4,4,2,3,3,2,3,1,3,2,1,3,3,1,0,0,0,0,0,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,2,3,1,1,4,2,1,3,2,2,4,2,2,3,3,1,1,2,3,1,1,1,1,1,1,2,170,469,3,0,4,2,2,2,2,1,1,4,3,2,3,1,2,2,1,2,1,1,3,1,1,5,6
1,170,470,1,4,6,9,5,1,1,1,1,4,4,2,3,5,2,3,2,2,2,1,2,2,1,1,2,1,2,1,1,3,3,3,1,1,2,2,2,2,1,1,2,2,2,1,1,3,1,3,2,2,0,2,2,2,2,1,1,3,1,2,1,0,1,4,2,0,2,1,1,2,170,470,1,1,4,2,3,4,2,1,1,1,1,1,1,1,1,2,2,1,1,1,3,1,1,5,7
1,170,471,2,4,6,9,5,2,2,3,1,4,4,2,3,2,2,3,5,2,2,2,1,3,1,1,2,1,2,1,2,3,3,3,3,1,1,2,2,2,2,2,2,2,2,5,3,3,1,4,4,3,1,3,2,4,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,170,471,1,1,5,3,2,3,3,2,2,3,1,1,1,1,2,2,2,2,1,2,3,1,1,5,8
1,170,472,3,5,5,5,3,2,2,4,1,4,5,1,3,4,2,3,2,2,2,2,1,2,1,2,1,1,2,1,1,3,3,3,3,1,1,2,2,2,2,2,2,2,2,5,4,1,2,5,1,3,1,3,1,4,4,2,1,1,1,1,2,2,1,2,2,2,1,3,1,2,170,472,3,5,1,3,3,5,3,1,3,4,1,1,3,1,2,2,2,2,1,1,3,1,1,5,9
1,170,473,2,5,1,6,2,2,2,2,1,4,4,4,3,1,1,3,1,1,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,3,2,2,1,2,3,2,2,1,1,1,0,0,2,2,2,1,3,1,1,2,170,473,1,1,1,1,2,3,2,1,3,3,4,3,2,1,0,2,2,0,2,0,3,1,1,5,10
1,170,474,1,3,4,6,1,1,1,1,1,4,4,3,3,2,2,3,1,1,3,1,2,2,1,1,2,1,2,1,2,3,3,3,3,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,2,2,3,1,2,2,2,3,1,1,2,2,2,2,1,3,1,1,1,2,170,474,3,2,3,2,2,5,2,1,4,3,2,1,1,1,1,2,2,1,1,2,3,1,1,5,11
1,170,475,3,11,3,2,3,2,2,2,1,4,5,5,3,4,1,3,2,1,2,1,3,3,2,1,2,1,2,2,0,3,3,3,0,1,2,2,2,2,2,2,2,1,2,1,6,3,1,4,2,1,0,3,3,2,4,0,2,3,1,1,2,2,3,1,1,3,0,3,1,2,170,475,1,1,5,0,0,2,3,4,4,3,2,3,1,1,2,2,2,2,1,1,3,1,1,5,12
1,170,476,1,8,5,9,3,1,1,1,1,4,4,3,3,3,2,3,4,2,2,3,2,3,1,1,1,1,2,2,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,6,1,0,0,6,2,2,2,3,4,4,2,2,3,3,2,2,2,2,2,1,1,1,3,1,2,170,476,3,2,5,2,3,4,2,3,3,4,3,3,1,1,2,0,1,1,0,0,3,1,1,5,13
1,170,477,1,2,4,6,1,1,1,1,1,4,5,4,3,1,2,3,4,2,2,1,2,3,1,2,2,1,1,1,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,5,3,1,2,4,4,3,1,3,3,4,4,2,2,3,3,1,2,2,2,2,2,1,1,1,1,2,170,477,3,3,0,3,2,3,2,4,3,1,1,1,3,1,0,0,2,2,1,2,3,1,1,5,14
1,170,478,7,9,6,5,4,1,1,1,3,6,6,5,3,2,1,3,4,3,3,1,3,3,2,1,2,1,2,1,3,3,1,3,3,3,1,2,2,2,2,2,2,2,2,2,2,3,2,1,4,2,2,2,3,4,2,2,2,3,1,1,1,2,2,2,2,1,3,3,1,2,170,478,3,8,2,3,3,5,3,1,3,3,2,3,2,1,2,2,2,2,2,1,3,1,1,5,15
1,170,479,2,6,5,2,4,1,1,1,1,4,5,5,3,2,2,3,5,3,3,2,3,3,1,1,2,1,2,2,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,4,6,3,0,5,6,3,1,3,3,4,4,3,3,3,2,2,1,2,2,2,2,5,1,1,1,2,170,479,3,3,0,3,3,4,3,1,5,5,4,1,2,1,0,2,0,1,1,2,3,1,1,5,16
1,170,480,2,4,7,3,5,1,1,1,1,4,4,3,3,3,2,3,4,2,2,1,1,1,1,1,2,1,2,1,1,3,3,1,1,1,1,2,2,2,2,2,2,2,2,4,2,1,3,1,1,3,1,3,2,2,2,2,2,3,2,2,2,1,2,2,3,2,2,1,1,2,170,480,3,6,5,2,2,4,2,1,4,3,2,2,1,1,2,2,2,2,1,1,3,1,1,5,17
1,170,481,1,9,5,5,5,2,2,2,1,4,4,3,3,2,2,3,1,1,3,1,3,3,1,1,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,3,3,6,6,2,0,0,3,4,2,2,2,3,2,1,2,2,3,1,1,1,2,3,1,2,170,481,3,7,4,3,3,4,2,1,4,2,2,1,3,1,2,2,2,2,1,2,3,1,1,5,18
1,170,482,4,6,7,8,3,1,1,1,1,5,6,5,3,2,2,3,4,3,2,1,2,2,1,1,1,1,1,1,2,3,1,3,1,3,1,2,2,2,2,2,2,2,1,4,4,1,3,4,2,3,2,2,2,2,2,1,1,3,2,2,2,2,2,2,3,1,1,1,1,2,170,482,1,1,3,2,3,5,3,2,2,1,1,2,1,1,1,2,1,2,2,1,3,1,1,5,19
1,170,483,4,8,6,3,2,1,1,1,1,5,6,5,3,2,2,3,5,3,1,1,2,3,1,1,2,1,2,1,2,3,1,3,3,3,1,2,2,2,2,2,2,2,2,3,6,3,2,3,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,170,483,3,3,4,3,2,2,3,2,4,2,2,3,2,1,1,2,1,2,2,1,3,1,1,5,20
1,170,484,3,9,5,4,2,1,1,1,1,5,6,5,3,2,1,0,2,3,1,1,2,2,2,1,2,1,2,2,2,3,1,3,3,1,1,2,2,2,2,2,2,2,2,5,3,1,2,6,6,3,0,3,3,4,2,2,1,3,2,1,2,2,2,2,2,0,1,3,1,2,170,484,3,3,3,2,2,3,3,1,4,3,1,2,3,2,1,2,1,2,1,2,3,1,1,5,21
1,170,485,1,2,4,4,1,1,1,1,1,4,4,3,3,3,2,3,4,2,2,3,2,3,1,1,1,1,2,2,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,3,3,2,0,0,6,3,0,0,3,4,4,2,2,3,3,2,1,2,3,1,2,1,2,1,1,2,170,485,3,6,3,2,3,4,3,2,4,4,2,1,4,1,0,2,1,1,1,2,3,1,1,5,22
1,170,486,4,5,7,4,5,1,1,1,1,5,6,5,3,4,4,3,5,3,1,1,1,2,1,2,2,1,2,1,1,3,1,3,1,3,1,2,2,2,2,2,2,2,2,5,6,2,3,6,1,3,1,2,3,2,2,3,2,3,2,2,2,2,1,2,3,3,1,3,1,2,170,486,3,3,5,2,2,3,2,2,3,3,2,3,1,1,1,2,2,2,1,1,3,1,1,5,23
1,170,487,1,6,1,0,2,1,1,1,0,4,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,170,487,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,24
1,170,488,3,11,5,4,5,1,1,1,1,4,3,3,3,2,2,1,2,2,2,1,3,3,1,1,2,2,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,3,4,1,3,1,6,3,1,3,1,2,2,1,3,2,3,1,1,2,3,1,2,3,2,3,1,2,170,488,3,2,2,2,2,4,3,2,4,3,2,4,4,2,1,2,1,2,2,2,3,1,1,5,25
1,170,489,3,8,5,2,3,1,1,1,1,4,4,3,3,2,2,2,2,3,2,1,2,3,1,1,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,4,1,1,6,2,3,1,2,0,2,2,1,2,2,2,1,1,2,2,2,1,3,1,3,1,2,170,489,1,1,1,3,2,4,2,1,3,3,2,2,4,1,1,2,2,2,2,2,3,1,1,5,26
1,170,490,4,9,7,4,4,1,1,1,1,5,6,5,3,2,2,2,5,4,1,1,1,2,1,1,2,1,1,1,1,3,1,3,1,3,1,2,2,2,2,2,2,2,2,2,2,3,1,1,4,2,1,3,2,2,2,2,2,2,1,2,2,2,3,1,5,3,1,3,1,2,170,490,1,1,4,3,3,5,3,1,3,3,3,1,1,1,1,2,1,2,2,0,3,1,1,5,27
1,170,491,2,5,7,7,5,1,1,1,2,4,4,3,3,2,2,2,2,3,1,1,1,1,1,1,2,1,2,1,1,3,3,3,3,3,2,2,2,2,2,2,1,2,2,3,6,3,1,6,6,2,2,2,3,2,4,1,2,3,1,2,2,2,2,2,3,3,2,3,1,2,170,491,1,1,3,1,2,5,1,2,3,3,3,3,3,1,1,2,1,2,2,2,3,1,1,5,28
1,170,492,1,10,1,6,5,2,2,2,1,4,4,4,3,1,1,3,2,1,2,1,2,2,1,1,2,1,2,1,2,1,3,3,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,4,6,3,2,2,1,4,2,2,2,3,3,1,2,2,2,2,4,1,2,1,1,2,170,492,3,7,5,1,1,4,3,4,1,3,1,1,1,1,2,2,2,2,2,1,3,1,1,5,29
1,170,493,5,9,7,8,5,2,2,2,1,5,6,5,3,2,1,2,4,3,1,1,2,2,1,1,2,1,2,2,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,1,2,3,2,2,2,3,2,3,2,2,2,2,2,1,2,2,1,2,3,2,1,3,1,2,170,493,3,3,2,2,2,3,3,2,4,3,3,3,2,1,1,2,1,1,1,2,3,1,1,5,30
1,170,494,2,7,4,1,5,1,1,1,1,4,4,1,3,2,4,3,2,2,1,1,3,3,1,1,2,1,2,1,3,3,3,1,2,1,1,2,2,2,2,2,2,2,2,5,6,2,1,4,6,3,1,2,3,2,2,1,3,3,2,2,2,2,1,2,1,3,1,3,1,2,170,494,3,6,4,3,3,4,2,1,4,2,1,1,1,1,2,2,2,2,2,1,3,1,1,5,31
1,170,495,1,11,7,2,5,2,2,2,1,4,3,3,3,4,2,3,4,3,3,1,3,3,1,2,2,1,1,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,1,4,4,1,3,4,4,3,1,2,2,4,2,1,2,2,2,1,2,2,3,1,2,1,2,1,1,2,170,495,3,3,2,2,2,3,3,1,4,4,3,1,2,1,1,2,2,2,2,1,3,1,1,5,32
1,170,496,3,11,6,7,4,2,2,2,1,4,5,4,3,1,1,3,5,3,2,1,3,3,1,1,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,6,1,2,2,2,2,1,2,2,3,4,2,2,1,2,1,2,1,2,2,3,2,2,3,1,2,170,496,3,6,2,2,2,4,3,2,3,3,2,1,3,2,2,1,1,1,2,2,3,1,1,5,33
1,170,497,3,11,5,3,5,2,2,3,1,4,4,4,3,2,2,2,3,2,1,1,0,3,1,1,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,5,4,2,2,3,6,3,0,3,2,4,4,1,2,3,2,1,1,1,2,2,1,3,2,3,1,2,170,497,3,6,2,2,2,5,1,1,3,3,2,1,1,1,2,2,2,1,1,1,3,1,1,5,34
1,170,498,1,3,5,0,4,1,1,1,1,4,4,4,3,1,3,2,4,4,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,1,1,2,2,2,2,2,2,2,2,5,5,3,1,4,2,1,1,3,3,4,4,2,2,3,1,2,2,2,1,3,2,2,1,1,1,2,170,498,0,0,4,3,3,5,3,4,1,1,2,2,4,1,1,2,1,2,1,2,3,1,1,5,35
1,170,499,4,7,7,4,5,1,1,1,1,5,6,5,3,1,1,3,1,1,3,1,2,2,1,1,1,1,2,2,2,3,3,1,1,3,1,2,2,2,2,2,2,2,2,3,3,2,2,5,5,3,0,0,3,0,4,1,3,1,2,1,2,2,2,2,2,1,3,3,1,2,170,499,3,6,5,2,2,5,2,2,4,4,2,3,1,1,1,2,1,2,2,2,3,1,1,5,36
1,170,500,5,11,4,5,1,1,1,1,1,5,6,5,3,2,1,2,3,2,2,1,2,3,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,0,1,1,3,1,2,2,2,1,2,2,2,2,3,3,1,0,2,2,2,2,1,1,1,1,2,170,500,3,6,3,1,2,4,2,2,3,3,2,2,2,1,1,2,2,1,1,1,3,1,1,5,37
1,170,501,2,2,5,4,2,2,2,3,1,4,4,4,3,4,1,2,4,2,2,1,3,3,1,0,0,0,0,0,2,0,3,0,0,0,2,2,2,2,2,2,2,1,1,0,0,0,0,4,6,3,1,3,3,4,4,0,0,0,2,1,0,0,2,2,2,3,1,3,1,2,170,501,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,38
1,170,502,4,9,5,4,3,3,1,3,1,4,6,5,3,5,1,3,4,3,1,1,3,3,1,2,2,1,2,2,3,3,3,3,3,2,1,2,2,2,2,2,2,2,2,4,4,2,0,0,0,3,0,0,1,0,4,2,2,1,2,1,1,2,2,2,4,3,0,1,1,2,170,502,3,7,2,0,0,3,3,1,1,5,2,1,3,0,0,0,0,2,2,1,3,1,1,5,39
1,170,503,4,9,6,8,5,2,2,2,1,5,6,5,3,2,2,3,4,3,3,2,3,3,1,1,2,1,2,1,2,3,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,6,2,2,2,3,2,2,2,3,2,3,1,1,2,2,2,2,2,2,3,1,1,2,170,503,3,3,1,2,2,5,2,2,4,4,1,2,3,1,2,2,1,2,2,1,3,1,1,5,40
1,170,504,4,7,6,4,3,1,1,1,1,5,6,5,3,2,1,3,2,3,3,1,1,1,1,1,2,1,2,1,1,3,3,1,1,3,1,2,2,2,2,2,2,2,2,5,3,1,1,5,6,2,2,2,1,4,4,2,2,3,3,2,2,2,1,2,3,1,1,3,1,2,170,504,3,3,4,2,2,4,2,4,3,3,2,2,1,1,2,2,1,2,2,1,3,1,1,5,41
1,170,505,4,11,7,9,5,2,2,2,1,5,6,5,3,1,1,3,2,2,2,1,3,3,1,1,2,1,2,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,1,1,2,0,2,2,1,2,2,2,2,3,2,3,1,1,0,2,2,2,3,1,1,3,1,2,170,505,1,1,2,2,2,4,3,2,3,3,2,3,1,1,2,2,1,2,2,1,3,1,1,5,42
1,170,506,3,6,7,4,3,1,1,1,1,5,6,5,3,2,3,3,5,3,2,2,1,1,1,1,2,1,2,1,1,3,3,3,3,3,2,2,2,2,2,2,1,2,1,4,2,1,0,2,1,2,0,3,2,2,2,2,1,2,3,2,2,2,2,2,3,1,1,3,1,2,170,506,1,1,2,2,2,3,3,1,3,4,1,1,4,1,2,2,1,2,2,1,3,1,1,5,43
1,170,507,4,6,7,8,5,1,1,1,1,5,6,5,3,2,4,3,4,2,3,3,1,1,1,1,2,1,2,1,1,3,3,1,1,1,1,2,2,2,2,2,2,2,2,5,6,2,1,0,6,3,1,3,2,2,4,3,3,3,1,2,2,2,2,2,3,3,1,3,1,2,170,507,1,1,4,3,3,5,2,1,4,3,2,1,3,1,1,2,2,1,1,2,3,1,1,5,44
1,170,508,2,9,6,3,4,3,1,2,1,4,4,3,3,2,4,3,5,4,2,1,3,3,1,2,2,1,2,2,3,3,3,1,3,3,1,2,2,2,2,2,2,2,2,4,4,3,2,4,2,3,1,2,2,2,2,2,2,2,3,1,2,2,1,2,1,1,1,3,1,2,170,508,3,3,4,3,2,3,3,1,4,3,1,2,1,1,2,2,2,2,2,2,3,1,1,5,45
1,170,509,2,5,0,1,5,1,1,1,1,4,4,4,3,2,4,1,0,0,3,1,0,0,2,1,0,1,2,0,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,1,0,0,0,6,0,0,0,3,4,4,0,0,3,0,2,2,2,1,2,0,5,1,1,1,2,170,509,3,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,46
1,170,510,1,2,5,3,4,1,1,1,1,4,5,4,3,1,1,3,4,3,1,1,1,1,1,0,0,0,0,0,3,3,3,1,2,1,1,2,2,2,2,2,2,2,2,1,5,3,0,0,0,3,1,3,3,4,4,0,0,1,2,2,2,2,1,2,3,1,0,3,1,2,170,510,3,0,1,1,1,5,2,1,1,1,1,1,1,1,2,1,1,2,1,2,3,1,1,5,47
