CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.15..1,Q.15..2,Q.15..3,Q.15..4,Q.15..5,Q.15..6,Q.15..7,Q.15..8,Q.15..9,Q.15..10,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.29A.,Q.29B.,Q.30.,Q.31.,Q.32A.,Q.32C.,Q.33A.,Q.34A.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42A.,Q.42B.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47A.,CARD..1,DECK..1,BALLOT..1,NA.1,Q.48.,Q.49.,Q.50.,Q.51.,Q.52A.,Q.52A..1,Q.52A..2,Q.52A..3,Q.52A..4,Q.52A..5,Q.53A.,Q.54.,Q.55.,Q.55..1,Q.55..2,Q.55..3,Q.55..4,Q.55..5,Q.55..6,Q.55..7,Q.55..8,Q.55..9,Q.55..10,Q.55..11,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,V.71.
1,132,308,3,5,8,6,9,5,1,5,5,6,1,0,4,1,1,2,2,2,1,2,2,2,2,2,2,2,7,2,0,0,0,0,0,0,0,0,2,3,7,1,2,1,2,3,2,2,2,2,2,6,6,11,1,3,2,4,3,4,0,0,0,2,132,308,3,0,0,0,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,7,1,1,3,2,2,2,4,1,3,3,1,2,1,310
1,132,309,3,2,2,2,10,4,1,4,5,4,1,0,1,6,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,3,2,5,1,1,1,1,2,2,8,1,4,2,1,2,2,1,1,1,1,4,5,1,1,1,1,3,1,2,1,1,17,2,132,309,3,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,8,1,2,2,2,2,2,3,3,4,1,0,4,1,392
1,132,310,3,8,8,1,11,5,2,4,5,3,1,0,8,1,1,2,2,1,2,2,2,2,2,2,2,2,4,2,0,0,0,0,0,0,0,0,3,7,7,1,1,3,2,2,2,2,1,2,2,4,2,8,2,3,1,2,2,4,1,1,17,2,132,310,3,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,8,3,3,2,1,1,2,4,3,4,3,3,4,2,397
1,132,311,3,2,2,4,11,5,2,3,5,3,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,6,7,6,5,2,2,2,2,2,1,2,1,3,5,10,1,2,1,1,1,2,2,1,14,2,132,311,3,1,2,0,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,8,1,2,2,2,2,1,3,2,3,2,2,2,1,600
1,132,312,3,1,1,0,9,2,1,3,5,2,2,0,4,1,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,3,2,5,2,5,1,1,2,2,6,1,5,1,1,2,2,2,2,2,2,3,2,4,2,4,0,3,3,4,1,1,14,2,132,312,3,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,8,1,2,2,2,2,1,3,3,5,3,2,1,2,422
1,132,313,3,3,0,6,11,2,1,3,5,3,3,1,8,1,0,2,2,1,2,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,0,7,7,5,5,3,1,1,0,1,2,2,1,3,2,1,2,3,1,3,1,3,1,1,0,2,132,313,3,1,2,0,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,8,1,0,2,3,1,3,4,1,4,3,2,6,1,569
1,132,314,3,1,1,6,6,5,1,5,5,4,2,0,8,1,2,2,2,1,2,2,1,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,3,9,7,5,2,2,2,2,2,2,2,2,3,3,1,1,2,1,1,1,4,1,1,17,2,132,314,3,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,8,1,2,2,3,1,3,1,3,4,3,3,4,3,254
1,132,315,3,1,1,6,11,3,2,3,5,3,2,0,1,1,2,2,2,1,2,2,2,2,2,2,2,2,7,1,2,3,1,3,1,2,1,3,2,3,11,6,5,1,2,2,0,2,2,2,2,4,3,2,2,3,1,3,1,4,1,2,17,2,132,315,3,1,3,1,0,2,2,2,2,2,1,0,1,2,2,2,2,2,1,2,2,2,2,2,2,8,1,2,2,3,3,3,3,3,5,3,2,1,2,640
1,132,316,3,1,1,6,10,5,2,3,5,3,2,0,1,1,2,2,2,1,2,2,2,2,2,2,2,2,7,1,2,3,1,3,1,1,1,2,1,2,7,5,0,1,2,2,2,2,1,1,2,4,4,5,3,3,1,3,1,4,2,1,17,2,132,316,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,8,1,2,3,2,2,2,4,3,4,3,2,2,2,299
1,132,317,3,2,2,3,9,5,1,5,5,3,2,0,2,6,2,2,2,1,2,2,2,2,2,2,2,2,8,1,2,3,1,5,1,3,1,1,1,3,8,1,2,1,2,2,3,3,2,2,2,3,2,1,3,4,1,2,2,3,1,2,11,2,132,317,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,8,1,3,2,2,2,3,4,1,4,3,1,4,2,404
1,132,318,3,2,2,3,10,3,1,4,5,1,2,0,2,2,3,2,2,1,2,2,2,2,2,2,2,2,8,1,1,3,1,4,2,1,3,1,1,3,8,1,5,3,2,2,2,3,2,2,2,3,2,1,1,2,1,2,1,3,3,2,17,2,132,318,3,2,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,8,1,2,2,2,2,2,2,1,4,3,2,2,3,434
1,132,319,3,5,5,4,10,2,1,5,5,5,2,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,4,1,3,6,5,2,2,2,3,1,2,3,2,5,3,3,1,1,1,3,2,4,1,1,17,2,132,319,3,2,3,1,2,1,2,2,2,2,2,1,4,2,2,2,2,2,2,1,2,2,2,2,2,8,1,2,2,2,3,2,4,3,3,3,1,4,1,379
1,132,320,3,3,3,0,10,4,1,5,5,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,1,7,8,6,0,3,1,2,2,1,1,1,2,4,5,6,1,2,1,1,1,2,1,1,17,2,132,320,3,1,3,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,8,1,2,3,2,2,2,3,2,3,3,2,4,1,201
1,132,321,3,3,3,3,9,2,1,4,5,5,2,0,4,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,5,7,1,4,3,3,2,2,2,2,2,2,3,4,1,2,3,2,4,3,4,0,1,17,2,132,321,3,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,8,1,2,3,2,2,2,1,2,4,3,1,2,2,99
1,132,322,3,5,5,6,8,5,1,5,5,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,2,7,7,5,1,2,1,3,3,2,2,2,6,9,2,1,3,2,4,1,2,1,1,17,2,132,322,3,1,1,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,1,2,2,2,8,3,2,1,1,1,2,4,2,2,3,2,3,1,191
1,132,323,3,8,8,5,6,6,1,5,5,5,1,0,4,1,1,2,2,2,2,2,2,2,2,2,2,1,5,2,0,0,0,0,0,0,0,0,2,1,4,0,1,2,1,2,2,3,2,2,0,5,6,9,3,3,0,0,2,3,1,1,17,2,132,323,3,1,1,2,1,2,2,2,1,2,2,0,1,2,2,2,1,2,2,2,2,2,2,2,2,0,1,2,1,1,2,1,2,1,1,2,3,4,2,273
1,132,324,3,2,2,6,9,7,1,4,5,5,1,0,1,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,7,8,7,5,1,2,2,3,1,1,1,1,3,5,1,2,1,1,1,1,2,1,1,17,2,132,324,3,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,2,0,2,2,1,4,2,3,3,2,3,1,582
1,132,325,3,2,2,6,10,5,1,5,5,4,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,2,2,6,4,0,2,2,1,1,2,2,1,1,3,3,11,3,3,2,4,3,3,0,0,0,2,132,325,3,0,0,0,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,0,3,3,1,1,2,2,4,3,3,3,2,4,2,566
1,132,326,3,5,5,6,9,5,1,5,5,5,2,1,3,2,1,2,2,2,1,2,2,2,2,2,2,2,7,2,0,0,0,0,0,0,0,0,2,2,8,8,0,1,4,2,2,4,2,2,4,6,8,3,2,3,3,3,1,2,2,2,17,2,132,326,3,2,2,2,0,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,0,1,2,3,2,2,2,4,3,2,3,2,2,2,194
1,132,327,3,3,3,6,9,6,2,5,5,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,4,6,8,6,5,3,1,2,3,3,1,2,2,4,5,8,2,4,1,2,2,4,1,1,0,2,132,327,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,10,1,2,2,3,3,3,1,1,5,3,2,1,3,185
1,132,328,3,5,5,6,8,5,1,5,5,5,1,0,6,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,7,4,1,1,3,3,1,3,2,1,2,2,4,6,11,3,3,2,4,2,1,0,0,0,2,132,328,3,0,0,0,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,11,3,2,2,1,2,2,2,2,2,2,2,3,2,589
1,132,329,3,10,10,6,11,7,1,5,5,5,1,1,6,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,3,6,9,5,2,2,2,3,2,2,2,0,3,5,1,3,3,2,4,2,3,3,2,17,2,132,329,3,2,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,11,1,2,3,2,1,2,2,2,2,2,3,3,1,412
1,132,330,3,2,2,6,9,1,1,4,5,4,2,4,0,1,1,2,2,2,2,2,2,2,2,2,2,1,5,2,0,0,0,0,0,0,0,0,5,0,11,12,0,2,4,2,2,1,3,0,2,3,3,0,1,1,2,4,3,4,3,0,0,2,132,330,3,1,3,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,4,3,4,2,3,0,3,4,3,5,3,3,0,3,195
1,132,331,3,1,1,0,10,7,1,4,5,3,1,0,1,1,3,2,2,1,2,2,2,2,2,2,2,2,8,1,2,3,1,6,1,3,2,2,3,3,11,4,5,3,3,3,0,2,1,1,1,5,6,1,2,3,1,3,2,4,2,1,17,2,132,331,3,1,3,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,4,3,2,2,3,11
1,132,332,3,7,7,5,7,6,1,4,5,3,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,7,0,8,5,3,3,1,2,2,2,2,2,3,3,1,3,4,1,2,2,4,1,1,17,2,132,332,3,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,2,1,1,3,1,3,2,2,3,2,1,469
1,132,333,3,5,5,6,9,5,2,5,5,5,2,0,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,6,8,5,5,1,3,2,2,3,2,2,2,4,6,2,2,2,2,4,1,3,1,1,17,2,132,333,3,1,3,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,4,2,3,3,2,4,2,270
1,132,334,3,2,2,6,11,0,1,4,5,3,2,0,8,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,7,8,8,5,3,2,2,2,1,1,1,1,3,5,2,1,2,2,4,2,4,1,1,0,2,132,334,3,1,3,1,0,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,3,2,1,1,1,2,4,3,3,3,2,2,1,609
1,132,335,3,1,1,5,10,5,1,6,5,2,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,7,7,7,5,2,3,3,2,3,1,2,2,2,3,1,3,4,1,3,2,2,1,1,17,2,132,335,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,1,2,3,3,3,3,3,3,3,1,2,2,452
1,132,336,3,3,3,6,9,6,2,4,5,4,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,1,7,7,3,0,2,3,2,3,3,1,2,1,7,7,5,1,2,1,1,2,4,1,1,17,2,132,336,3,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,1,1,2,2,2,2,2,2,2,3,1,2,1,1,2,2,3,2,4,3,2,3,1,305
1,132,337,3,1,3,4,9,5,1,5,5,4,1,0,6,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,7,3,6,5,2,3,2,3,2,1,2,2,3,3,5,3,4,2,4,2,4,1,1,12,2,132,337,3,1,1,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,3,2,2,2,2,3,2,450
1,132,338,3,1,1,6,9,5,1,4,5,4,1,0,1,1,1,2,2,2,1,2,2,2,2,2,2,2,5,3,2,3,2,0,0,0,0,0,1,7,8,6,5,2,3,3,3,2,1,1,2,3,2,1,1,2,2,4,2,4,1,1,17,2,132,338,3,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,3,1,2,3,2,2,2,3,2,2,2,2,2,2,421
1,132,339,3,6,6,6,9,5,2,5,5,5,2,1,6,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,6,8,6,5,1,2,2,3,2,1,2,2,3,4,6,3,3,1,2,1,2,1,1,17,2,132,339,3,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,3,1,2,2,2,3,2,3,3,5,3,1,4,2,657
1,132,340,3,2,2,4,10,5,2,4,5,3,2,0,8,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,5,8,7,0,1,3,1,1,3,2,2,2,4,6,8,3,2,1,2,1,2,2,1,17,2,132,340,3,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,3,1,2,2,2,2,2,4,3,3,3,2,2,1,547
1,132,341,3,6,6,6,9,6,1,4,5,5,2,0,3,2,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,7,8,4,5,1,3,2,3,3,1,2,1,3,4,1,3,3,1,3,1,1,1,1,17,2,132,341,3,2,2,1,4,1,2,2,2,2,2,2,0,2,2,2,1,2,2,1,2,2,2,2,2,3,1,3,3,2,2,2,4,3,3,2,1,3,2,42
1,132,342,3,3,3,6,8,5,1,5,5,5,2,0,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,6,8,6,5,1,2,2,2,3,3,1,2,4,3,8,1,3,1,2,2,3,1,2,10,2,132,342,3,2,3,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,3,2,2,2,2,2,3,3,2,2,4,2,260
1,132,343,3,8,8,3,9,5,1,5,5,5,2,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,5,8,1,4,2,3,2,2,2,1,2,2,4,5,1,2,2,1,3,2,4,1,1,17,2,132,343,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,2,3,2,2,2,2,3,3,3,1,4,1,174
1,132,344,3,1,1,6,11,2,1,3,5,3,2,1,8,1,1,2,2,2,1,2,2,2,2,2,2,2,4,2,0,0,0,0,0,0,0,0,1,1,4,9,0,2,2,2,2,1,1,1,2,3,4,1,2,1,1,3,2,4,2,1,5,2,132,344,3,1,2,2,1,2,2,2,2,2,1,0,4,2,2,1,2,2,2,2,2,2,2,2,2,3,1,3,2,1,2,2,4,1,3,2,2,7,1,385
1,132,345,3,5,5,6,8,5,2,5,5,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,3,5,8,6,5,3,1,2,2,2,2,0,4,4,5,2,0,4,1,3,2,4,1,1,17,2,132,345,3,1,1,2,4,1,2,2,2,2,2,0,3,2,2,2,2,2,2,2,2,1,2,2,2,3,3,0,3,1,1,2,4,3,4,3,3,3,2,184
1,132,346,3,5,5,5,9,6,2,4,5,5,2,0,4,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,3,6,5,9,0,2,3,2,2,3,1,2,2,4,7,1,2,3,2,4,1,4,1,1,17,2,132,346,3,3,3,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,3,2,2,2,4,1,3,3,1,3,1,69
1,132,347,3,5,5,5,8,6,1,4,5,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,2,7,8,4,0,1,2,2,2,3,2,2,2,3,4,2,1,2,2,4,3,4,1,2,17,2,132,347,3,3,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,3,3,2,3,2,2,2,3,3,3,2,2,2,2,50
1,132,348,3,8,8,2,10,7,2,4,5,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,7,8,7,5,1,1,2,2,2,2,2,2,3,4,1,3,4,2,4,2,1,2,2,11,2,132,348,3,3,3,1,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,3,1,3,2,1,1,2,2,3,1,2,3,3,1,41
1,132,349,3,3,3,3,6,5,2,5,5,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,6,9,7,5,1,2,2,2,2,1,2,1,4,3,3,3,2,2,4,1,4,2,1,17,2,132,349,3,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,1,0,0,0,0,0,0,0,0,4,2,242
1,132,350,3,7,5,3,7,5,1,4,5,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,7,9,8,5,1,1,2,2,2,1,1,1,4,6,2,2,2,2,4,2,4,1,1,17,2,132,350,3,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,3,1,1,1,1,4,3,1,2,3,3,1,268
1,132,351,3,2,2,6,10,5,1,5,5,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,3,6,7,7,5,1,2,2,2,2,2,1,2,4,5,10,2,3,2,4,3,3,1,1,17,2,132,351,3,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,3,3,2,1,2,2,2,3,2,2,1,1,2,262
1,132,352,3,7,7,6,7,6,1,4,5,5,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,5,7,8,1,2,1,1,2,2,3,2,3,2,4,5,2,1,1,2,4,2,4,1,1,17,2,132,352,3,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,1,1,2,1,1,4,2,1,2,3,3,2,274
1,132,353,3,2,2,2,8,6,1,5,5,5,2,0,4,3,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,3,5,7,5,5,3,2,3,2,2,2,1,1,0,9,2,2,1,2,4,1,2,1,1,17,2,132,353,3,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,2,2,2,4,2,3,3,1,3,1,282
1,132,354,3,2,2,6,6,5,1,5,5,5,2,1,6,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,3,7,11,6,5,2,1,2,2,4,2,1,3,4,8,1,3,4,2,4,3,3,1,1,17,2,132,354,3,2,3,1,4,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,3,1,2,2,2,3,2,2,2,3,3,1,2,2,77
1,132,355,3,5,1,0,9,3,1,5,5,5,2,0,6,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,7,6,8,5,1,3,2,3,1,1,1,1,3,2,1,2,1,2,4,1,4,1,1,17,2,132,355,3,1,1,3,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,1,2,2,3,3,2,2,2,3,1,586
1,132,356,3,8,8,3,10,2,1,3,5,3,2,1,8,1,1,2,2,2,2,2,1,2,2,2,2,2,4,2,0,0,0,0,0,0,0,0,1,3,8,9,5,2,2,2,2,1,1,2,1,3,3,2,1,1,2,4,1,2,1,1,17,2,132,356,3,1,3,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,3,1,0,1,1,2,2,4,3,2,2,3,3,1,386
1,132,357,3,1,1,0,9,2,3,4,5,5,2,1,6,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,3,6,8,5,5,2,3,2,3,2,2,2,2,2,2,1,3,3,2,4,1,3,1,1,17,2,132,357,3,2,3,1,1,1,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,3,2,3,2,3,2,2,4,2,112
1,132,358,3,9,9,3,9,8,1,5,5,4,2,1,8,1,3,2,2,2,2,2,1,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,5,7,1,1,1,4,1,2,3,1,2,1,4,3,1,2,3,2,4,2,3,1,1,17,2,132,358,3,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,3,1,1,3,2,2,1,3,3,2,2,2,3,2,535
1,132,359,3,1,1,0,7,5,1,4,5,4,2,1,8,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,7,6,9,0,1,1,2,2,3,2,2,1,3,4,1,3,3,2,4,1,4,1,1,4,2,132,359,3,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,3,2,2,1,2,3,3,2,3,2,3,2,426
1,132,360,3,3,3,3,10,2,1,5,5,5,2,2,3,1,3,2,2,2,2,1,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,3,11,5,5,2,2,2,2,2,2,1,1,4,5,1,3,1,2,4,1,2,0,2,0,2,132,360,3,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,3,1,1,1,2,4,1,0,2,2,4,1,24
1,132,361,3,2,2,5,6,6,1,3,5,4,2,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,6,3,0,0,0,0,0,0,0,0,1,2,6,6,5,1,2,2,3,2,1,2,1,7,2,3,1,3,1,3,1,4,1,1,17,2,132,361,3,1,2,3,2,1,2,2,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,8,1,2,2,2,3,2,2,3,4,3,1,3,2,239
1,132,362,3,6,6,0,10,3,2,6,6,4,1,2,1,3,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,2,6,6,5,0,1,1,1,2,2,2,2,1,3,5,1,3,3,1,1,3,4,1,2,14,2,132,362,3,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,5,1,3,2,2,2,3,2,1,4,3,2,2,2,607
1,132,363,3,3,3,6,7,6,2,5,6,3,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,6,8,1,5,4,2,3,3,3,2,1,0,3,3,7,1,3,1,1,2,4,1,1,7,2,132,363,3,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,5,1,0,3,2,2,2,4,3,4,3,1,7,1,614
1,132,364,3,6,6,0,5,3,1,5,6,5,1,2,4,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,6,8,5,5,3,1,2,1,3,1,2,2,3,5,11,3,1,2,4,1,2,0,0,0,2,132,364,3,0,0,0,2,1,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,1,5,3,1,1,1,1,1,0,1,1,3,1,2,1,104
1,132,365,3,2,5,6,6,4,1,5,6,5,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,6,8,9,5,2,1,2,2,3,2,1,2,3,5,1,2,3,1,1,2,2,1,1,17,2,132,365,3,1,3,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,7,3,2,2,2,3,2,3,3,4,3,1,4,1,578
1,132,366,3,10,10,4,10,7,2,5,6,4,1,1,1,6,2,2,2,1,2,2,2,2,2,2,2,2,0,1,1,3,3,5,1,2,1,1,3,1,6,4,5,2,1,2,2,2,2,2,2,4,3,2,3,3,1,3,2,4,1,1,0,2,132,366,3,2,3,3,0,2,2,2,2,2,1,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,4,0,0,3,1,3,3,1,4,3,2,6,3,238
1,132,367,3,1,1,0,10,2,1,6,6,4,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,5,2,0,0,0,0,0,0,0,0,1,1,3,7,5,1,2,2,2,2,2,2,2,3,5,1,2,1,1,3,2,4,1,1,3,2,132,367,3,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,0,3,3,3,2,2,2,4,3,3,3,2,3,1,613
1,132,368,3,9,9,6,9,5,1,5,6,5,1,0,4,1,1,2,2,2,1,2,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,2,2,4,10,5,2,2,2,2,3,2,2,2,7,2,2,2,3,2,4,3,1,2,2,12,2,132,368,3,2,2,3,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,0,1,2,2,2,2,2,3,0,3,3,2,4,2,259
1,132,369,3,1,3,2,10,5,1,5,6,3,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,6,1,2,3,1,0,0,0,0,0,1,5,3,1,5,2,1,2,2,1,2,2,2,3,4,1,1,3,1,1,3,4,1,1,5,2,132,369,3,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,3,4,3,2,4,1,170
