CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,V.19G.,V.19H.,V.19I.,V.19J.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,V.48.,V.49.,V.50.
1,93,1897,3,1,4,2,4,5,2,2,6,1,3,1,1,4,2,1,1,3,4,2,1,11,2,1,4,2,2,3,3,85
1,93,1898,1,1,2,1,3,5,2,3,6,3,1,2,1,4,3,3,2,3,1,2,4,6,3,1,4,5,2,2,3,85
1,93,1899,1,1,3,1,3,5,2,3,6,1,1,2,1,3,5,1,1,3,4,2,1,4,2,1,4,2,2,3,3,85
1,93,1900,0,1,1,1,0,3,2,3,6,1,2,1,1,0,4,2,1,3,1,2,4,11,1,2,1,1,2,0,3,85
1,93,1901,3,1,5,1,4,5,2,4,6,2,1,2,2,4,4,1,1,4,1,3,2,10,2,1,3,2,1,2,3,85
1,93,1902,2,1,4,1,3,5,2,4,6,1,2,3,1,4,4,2,1,1,4,3,2,11,1,1,4,5,2,2,3,85
1,93,1903,3,1,5,1,4,5,2,5,6,1,1,1,1,4,4,3,3,1,2,3,4,11,1,1,3,2,1,1,3,85
1,93,1904,2,5,4,1,4,5,2,5,6,2,1,2,2,3,4,1,2,4,2,3,1,11,1,1,4,2,2,2,3,85
1,93,1905,3,2,5,1,4,5,2,3,6,3,2,3,2,1,4,2,1,3,1,2,4,11,1,2,1,5,1,0,3,85
1,93,1906,3,2,4,1,3,3,2,3,6,2,1,3,1,1,4,3,1,3,1,2,4,11,1,1,4,3,2,2,3,85
1,93,1907,2,2,5,1,4,5,2,5,6,1,1,1,1,4,4,1,2,1,2,4,3,1,2,1,4,2,2,3,3,85
1,93,1908,3,3,5,1,3,5,2,3,6,1,1,1,1,4,3,2,1,2,4,3,1,11,2,1,4,2,2,3,3,85
1,93,1909,2,3,5,1,3,4,2,3,6,2,1,2,2,4,4,1,2,1,2,3,4,11,2,1,4,2,4,3,3,85
1,93,1910,3,3,4,1,4,5,2,2,6,1,2,1,1,4,5,1,1,2,4,3,1,11,3,1,3,3,2,1,3,85
1,93,1911,2,1,5,2,4,5,2,2,6,2,1,2,1,4,4,2,2,1,2,3,4,11,2,1,2,2,2,2,3,85
1,93,1912,2,1,4,2,3,5,2,2,6,1,2,1,1,2,4,2,1,0,0,0,0,8,2,1,3,2,1,2,3,85
1,93,1913,2,1,4,1,3,4,2,2,6,3,2,2,1,1,4,2,1,2,1,3,4,11,1,2,1,5,1,0,3,85
1,93,1914,2,1,4,1,3,4,2,2,6,1,1,2,1,4,3,2,1,2,1,3,4,11,2,1,4,3,1,3,3,85
1,93,1915,2,2,3,1,3,4,2,2,6,1,3,2,2,1,4,2,1,2,1,3,4,11,1,2,1,2,1,0,3,85
1,93,1916,3,1,5,2,4,5,2,3,6,2,1,1,1,4,4,2,1,1,2,3,4,11,1,1,4,2,2,2,3,85
1,93,1917,3,1,5,1,4,5,2,3,6,2,1,2,1,3,4,1,1,1,2,3,4,10,2,1,4,2,3,3,3,85
1,93,1918,3,1,5,1,4,5,2,3,6,2,1,2,2,4,3,2,1,3,1,2,4,11,1,1,4,2,2,2,3,85
1,93,1919,3,1,5,1,3,5,2,3,6,2,2,1,1,1,4,3,2,0,0,0,0,10,1,1,4,2,1,2,3,85
1,93,1920,3,1,5,1,3,2,2,3,6,1,1,2,1,4,4,2,2,3,4,1,2,11,2,1,4,2,2,3,3,85
1,93,1921,3,1,4,1,3,5,2,3,6,1,1,1,1,4,4,1,1,2,1,3,4,11,1,1,4,2,2,2,3,85
1,93,1922,3,1,4,1,3,5,2,3,6,1,3,1,1,4,4,2,1,4,2,3,1,11,2,1,4,2,2,3,3,85
1,93,1923,2,1,4,1,3,5,2,3,6,3,1,2,2,4,4,1,2,1,2,3,4,11,2,1,4,3,3,3,3,85
1,93,1924,2,1,4,1,4,5,2,3,6,2,1,3,1,3,4,2,1,1,2,3,4,7,1,2,1,2,1,0,3,85
1,93,1925,3,1,4,1,4,3,2,3,6,1,2,2,2,3,4,1,1,3,4,2,1,11,1,1,4,1,2,2,3,85
1,93,1926,3,1,3,1,4,5,2,3,6,1,2,2,1,4,4,2,1,2,1,3,4,11,3,1,4,5,2,2,3,85
1,93,1927,3,1,3,2,4,4,2,3,6,2,1,1,1,3,1,1,1,2,1,3,4,11,1,1,4,4,2,2,3,85
1,93,1928,2,1,3,1,4,5,2,3,6,3,2,2,2,4,4,2,2,4,2,3,1,2,1,1,4,2,2,2,3,85
1,93,1929,3,1,2,1,4,5,2,5,6,1,1,2,1,4,2,3,1,1,4,3,2,11,1,1,3,5,2,1,3,85
1,93,1930,3,3,3,2,4,5,2,5,6,1,2,1,1,1,1,1,1,3,4,2,1,11,2,1,4,2,2,3,3,85
1,93,1931,3,2,3,2,4,5,2,3,6,2,1,2,1,1,2,1,1,3,4,2,1,11,1,1,4,2,2,2,3,85
1,93,1932,1,1,1,1,2,5,2,4,6,2,3,2,1,3,5,1,1,4,1,3,2,10,2,1,4,1,1,3,3,85
1,93,1933,1,1,3,1,2,5,2,3,6,1,2,1,1,2,3,3,1,3,1,2,4,11,1,1,4,2,2,2,3,85
1,93,1934,1,1,5,1,2,2,2,2,6,1,2,1,3,4,4,3,0,3,1,2,4,8,2,1,4,2,2,3,3,85
1,93,1935,1,3,3,1,4,3,3,2,9,4,1,2,2,2,4,1,1,3,1,2,4,0,1,3,0,5,2,0,3,73
1,93,1936,1,1,2,2,3,3,3,3,9,4,1,2,2,4,2,2,2,2,1,3,4,11,1,2,1,5,2,0,3,73
1,93,1937,1,1,3,1,3,3,3,4,9,3,1,2,3,3,4,1,1,2,4,3,1,10,2,1,4,3,2,3,3,73
1,93,1938,2,2,4,1,3,3,3,3,9,3,2,2,1,4,4,1,3,3,1,2,4,11,2,1,4,2,2,3,3,73
1,93,1939,2,2,4,1,3,2,2,2,9,3,1,2,1,4,4,2,2,2,4,3,1,11,1,1,4,2,4,2,3,73
1,93,1940,2,1,5,1,3,3,3,2,9,2,3,1,1,4,3,2,2,2,4,3,1,11,1,1,4,2,2,2,3,73
1,93,1941,2,1,4,2,3,3,3,2,9,4,1,2,1,3,4,3,2,3,1,2,4,11,1,2,1,2,2,0,3,73
1,93,1942,2,1,4,1,3,3,3,2,9,3,1,2,2,4,3,2,1,3,1,2,4,11,2,1,4,2,2,3,3,73
1,93,1943,3,1,4,1,3,3,3,2,9,2,1,2,2,4,3,1,2,3,1,2,4,11,1,1,4,4,4,2,3,73
1,93,1944,2,1,2,1,3,3,3,2,9,2,3,2,1,3,4,2,2,1,2,3,4,0,2,3,0,5,2,1,3,73
1,93,1945,3,1,4,1,3,3,3,3,9,1,2,1,2,4,3,1,1,3,2,1,4,7,1,1,4,1,2,2,3,73
1,93,1946,2,1,1,1,3,3,3,4,9,4,3,2,2,2,4,2,2,2,4,3,1,11,1,2,1,2,2,0,3,73
1,93,1947,2,5,2,1,3,3,3,5,9,2,1,2,1,3,4,2,2,1,2,3,4,11,2,1,4,2,2,3,3,73
1,93,1948,2,2,3,1,3,3,3,3,9,2,1,2,2,4,4,2,1,3,1,2,4,10,2,1,4,2,2,3,3,73
1,93,1949,3,2,3,1,3,3,3,3,9,4,1,2,1,4,4,2,1,3,4,2,1,1,1,2,1,2,2,0,3,73
1,93,1950,3,1,3,2,4,3,3,2,9,2,1,1,1,4,4,2,1,3,1,2,4,4,2,1,4,2,2,3,3,73
1,93,1951,1,1,5,1,3,3,3,2,9,4,1,2,2,4,4,2,2,2,1,3,4,11,1,1,4,2,2,2,3,73
1,93,1952,1,1,5,1,3,3,3,2,9,2,2,1,1,4,4,2,2,3,4,2,1,10,1,2,1,1,4,0,3,73
1,93,1953,1,1,4,1,3,3,3,2,9,1,2,1,2,2,4,1,1,3,1,2,4,10,1,1,5,2,2,1,3,73
1,93,1954,1,2,4,1,3,3,3,2,9,3,1,3,3,3,3,2,1,3,1,2,4,0,1,2,1,2,2,0,3,73
1,93,1955,3,1,4,2,3,3,3,0,9,3,2,2,1,4,4,0,1,0,0,3,0,11,2,1,3,2,4,2,3,73
1,93,1956,1,1,3,1,3,3,3,2,9,2,1,1,1,4,4,2,2,3,1,2,4,11,1,2,1,2,2,0,3,73
1,93,1957,3,3,2,2,4,6,2,5,1,3,2,2,1,4,1,2,3,1,4,3,2,11,1,3,1,4,2,0,1,66
1,93,1958,3,3,2,2,4,6,2,2,1,2,1,2,1,3,1,1,1,3,1,2,4,11,1,1,4,2,2,2,1,66
1,93,1959,3,5,2,1,4,6,2,3,1,4,1,3,2,1,4,2,2,4,1,3,2,9,1,2,1,6,1,0,1,67
1,93,1960,3,3,2,2,4,5,5,4,1,2,1,3,1,3,5,2,1,2,1,3,4,0,1,1,4,2,2,2,1,40
1,93,1961,3,1,2,1,3,5,5,3,1,2,1,2,1,4,4,2,1,2,1,3,4,11,1,1,1,4,2,1,1,42
1,93,1962,3,1,2,1,3,5,5,4,1,1,3,3,3,3,4,2,2,1,4,3,2,10,3,3,0,1,1,0,1,65
1,93,1963,3,1,2,2,4,2,1,3,1,1,2,1,1,2,4,1,2,2,1,3,4,11,2,1,4,5,2,3,1,51
1,93,1964,3,1,2,2,4,2,2,3,1,1,1,1,1,4,5,1,1,3,4,2,1,11,1,2,1,2,2,0,1,41
1,93,1965,3,1,2,2,4,6,7,5,1,2,2,2,1,4,1,1,2,3,1,2,4,11,2,1,4,2,2,3,1,13
1,93,1966,3,1,2,1,4,3,7,3,1,2,2,2,1,3,3,2,1,2,1,3,4,11,3,3,2,4,2,0,1,14
1,93,1967,3,1,2,2,3,3,7,4,1,2,2,2,1,3,3,3,1,2,4,3,1,11,3,1,4,3,2,2,1,14
1,93,1968,3,1,2,1,3,3,7,3,1,1,2,1,1,3,2,1,1,3,4,2,1,4,2,1,3,2,2,3,1,22
1,93,1969,2,1,2,2,3,6,5,2,1,1,1,3,1,3,4,1,1,2,4,3,1,10,1,2,1,4,3,0,1,50
1,93,1970,2,1,2,1,3,5,4,4,1,1,2,3,1,3,4,3,1,4,1,3,2,11,2,1,4,2,1,3,1,42
1,93,1971,3,1,2,1,3,6,2,3,1,1,1,3,1,4,4,2,1,1,2,3,4,11,2,1,3,6,2,2,1,22
1,93,1972,2,1,5,1,3,2,7,2,1,1,1,2,1,4,4,1,1,1,4,3,2,3,1,2,1,2,1,0,1,15
1,93,1973,2,1,5,1,3,2,7,4,1,2,3,2,2,4,4,2,2,4,1,3,2,11,2,1,4,5,2,3,1,22
1,93,1974,2,2,5,1,3,2,7,3,1,2,1,2,2,4,3,1,2,3,1,2,4,11,2,1,4,2,2,3,1,22
1,93,1975,2,1,5,1,3,2,7,2,1,1,1,1,1,3,4,2,2,2,1,3,4,6,2,1,4,4,3,3,1,22
1,93,1976,2,3,5,1,3,2,7,4,1,4,1,1,1,4,4,2,1,4,2,3,1,11,2,1,3,2,2,2,1,22
1,93,1977,2,1,5,1,3,5,5,3,1,3,2,1,1,4,4,2,1,3,1,2,4,6,2,1,4,2,3,3,1,40
1,93,1978,2,1,5,2,3,5,4,3,1,1,3,2,1,3,3,2,1,4,1,3,2,4,2,2,1,2,2,1,1,65
1,93,1979,2,1,5,1,3,5,5,4,1,2,1,2,1,3,4,3,1,1,4,3,2,11,2,1,4,2,2,3,1,43
1,93,1980,2,1,5,2,4,4,3,2,1,2,2,1,2,3,3,2,3,3,1,2,4,11,1,2,1,2,2,0,1,13
1,93,1981,3,1,4,2,3,6,4,3,1,1,2,1,1,4,2,1,1,3,1,2,4,11,1,1,4,2,2,2,1,65
1,93,1982,3,1,4,1,3,5,4,2,1,1,1,1,1,1,3,1,2,1,2,3,4,11,2,1,3,3,3,2,1,40
1,93,1983,3,1,4,2,3,5,4,2,1,3,1,1,1,4,4,3,2,1,2,3,4,11,1,1,4,2,2,2,1,40
1,93,1984,3,1,4,2,3,5,4,3,1,1,2,1,1,4,2,2,1,1,2,3,4,11,2,1,4,2,2,3,1,42
1,93,1985,3,1,4,1,3,5,5,2,1,1,3,0,2,3,4,2,1,2,1,3,4,6,1,2,1,1,2,0,1,67
1,93,1986,3,1,4,2,3,6,5,2,1,1,2,2,1,4,4,2,1,1,2,3,4,4,1,2,1,2,2,0,1,65
1,93,1987,3,1,4,2,3,6,5,2,1,2,1,2,1,4,2,1,1,2,1,3,4,11,1,1,4,2,1,2,1,65
1,93,1988,3,1,4,2,3,6,5,3,1,2,1,2,2,3,4,1,1,2,1,3,4,11,1,1,4,2,2,2,1,65
1,93,1989,3,2,4,2,3,6,5,4,1,2,1,2,1,4,3,1,1,3,4,2,1,11,1,1,4,2,2,2,1,65
1,93,1990,3,1,4,1,4,6,5,2,1,4,1,2,3,3,4,2,3,2,1,3,4,11,1,2,1,3,3,0,1,50
1,93,1991,3,1,4,1,4,6,5,2,1,1,2,2,1,4,4,2,2,0,0,0,0,10,1,2,1,5,2,0,1,50
1,93,1992,3,1,4,2,4,6,5,3,1,1,2,2,1,4,2,1,1,4,3,2,1,10,1,1,4,2,4,2,1,50
1,93,1993,3,1,4,2,4,6,5,2,1,2,2,2,1,3,5,1,1,3,1,2,4,11,1,1,4,2,3,2,1,50
1,93,1994,3,1,4,2,4,6,5,2,1,1,2,2,1,3,2,1,2,3,4,2,1,11,2,1,4,2,2,3,1,50
1,93,1995,3,1,4,2,4,6,5,3,1,1,2,2,1,4,1,1,2,3,4,2,1,10,2,1,4,2,2,3,1,50
1,93,1996,3,3,4,2,4,6,5,3,1,0,2,2,1,4,1,2,2,3,4,2,1,11,1,1,4,2,2,2,1,50
1,93,1997,3,2,4,2,4,6,5,3,1,3,1,2,2,4,4,2,1,3,2,1,4,4,2,1,3,5,2,2,1,50
1,93,1998,3,1,4,2,4,6,2,3,1,2,2,2,3,3,2,1,2,3,1,2,4,3,1,1,4,6,3,2,1,66
1,93,1999,3,1,4,2,4,6,2,2,1,1,1,2,3,4,4,1,2,1,2,3,4,11,2,1,4,3,2,3,1,66
1,93,2000,3,1,4,2,4,6,2,2,1,1,3,2,2,4,4,2,1,2,4,3,1,11,2,1,4,2,2,3,1,67
1,93,2001,3,1,4,2,4,6,2,2,1,1,3,2,1,4,2,1,1,3,4,1,2,11,1,1,4,2,2,2,1,66
1,93,2002,3,1,4,2,4,6,6,2,1,1,2,2,1,4,4,2,1,2,4,3,1,11,1,1,2,3,4,1,1,67
1,93,2003,3,1,4,1,4,6,6,3,1,1,1,2,3,4,5,1,1,3,4,2,1,3,1,1,4,2,2,2,1,67
1,93,2004,3,1,4,2,4,6,5,3,1,1,2,2,1,4,2,1,2,3,4,2,1,11,1,2,1,2,2,0,1,65
1,93,2005,3,1,4,2,4,6,5,3,1,3,2,2,1,4,1,1,1,2,1,3,4,11,1,2,1,2,2,0,1,65
1,93,2006,3,1,4,2,4,6,5,2,1,3,1,2,2,3,5,3,1,1,2,3,4,11,3,1,4,2,4,2,1,65
1,93,2007,3,1,4,2,4,6,5,2,1,2,2,2,1,4,2,1,1,3,4,2,1,11,2,1,4,3,2,3,1,65
1,93,2008,3,1,4,2,4,6,5,2,1,4,3,2,3,4,4,2,1,2,1,3,4,11,3,1,4,2,2,2,1,65
1,93,2009,3,1,4,2,4,6,5,2,1,2,2,2,1,4,4,1,1,3,4,2,1,11,1,1,4,2,4,2,1,65
1,93,2010,3,1,4,2,4,6,5,2,1,1,1,2,3,4,2,1,2,3,4,2,1,0,2,3,4,2,4,2,1,65
1,93,2011,3,1,4,2,4,6,5,2,1,1,1,2,1,4,1,1,2,2,4,3,1,1,1,2,1,2,4,0,1,65
1,93,2012,3,2,4,2,4,6,5,3,1,2,1,2,2,4,4,1,1,2,1,3,4,4,1,1,4,2,2,2,1,65
1,93,2013,3,1,4,2,4,6,5,2,1,1,3,2,1,4,2,3,2,3,4,2,1,11,2,1,4,2,2,3,1,67
1,93,2014,3,1,4,1,4,6,5,2,1,1,2,2,1,3,4,1,1,2,4,3,1,10,1,1,4,2,1,2,1,67
1,93,2015,3,1,4,2,4,6,5,3,1,4,1,2,1,4,4,1,1,1,4,3,2,11,1,1,4,5,2,2,1,67
1,93,2016,3,1,4,2,4,6,5,2,1,2,3,2,1,4,1,1,2,3,4,1,2,10,1,1,4,2,4,2,1,67
1,93,2017,3,1,4,2,4,6,5,2,1,2,1,2,2,3,3,1,2,1,2,3,4,11,3,1,4,2,2,2,1,67
1,93,2018,3,1,4,2,4,6,5,2,1,4,2,2,1,4,4,2,2,1,2,3,4,11,2,1,4,2,2,3,1,67
1,93,2019,3,1,4,1,4,6,5,3,1,1,3,2,1,4,3,3,1,2,4,3,1,11,1,1,4,1,2,2,1,67
1,93,2020,3,1,4,2,4,6,5,2,1,1,2,2,1,3,3,1,1,3,1,2,4,8,1,1,4,2,2,2,1,67
1,93,2021,3,1,4,2,4,6,5,3,1,1,2,2,1,1,5,1,1,3,1,2,4,11,3,2,1,4,5,0,1,67
1,93,2022,3,1,4,1,4,6,3,3,1,3,1,2,2,4,4,2,2,2,4,3,1,10,1,2,1,3,1,0,1,66
1,93,2023,3,1,4,2,4,6,4,2,1,1,1,2,1,4,3,3,1,1,2,3,4,11,2,2,1,2,2,1,1,65
1,93,2024,3,1,4,2,4,6,4,3,1,1,1,2,1,2,5,3,2,3,1,2,4,11,2,1,4,1,3,3,1,65
1,93,2025,3,1,4,2,4,6,4,3,1,4,2,2,2,4,5,1,2,2,4,3,1,11,1,1,4,2,2,2,1,65
1,93,2026,3,1,4,2,4,6,5,2,1,1,2,2,1,4,2,1,1,3,4,2,1,11,1,2,1,2,2,0,1,43
1,93,2027,3,1,4,2,4,6,5,2,1,4,1,2,1,4,5,3,1,4,2,3,1,11,2,1,4,2,2,3,1,43
1,93,2028,3,1,4,2,4,6,5,2,1,3,2,2,1,3,2,3,1,3,1,2,4,11,1,3,0,2,4,0,1,43
1,93,2029,3,1,4,2,4,6,5,3,1,2,3,2,1,3,5,2,1,1,2,3,4,11,1,1,4,2,2,2,1,43
1,93,2030,3,1,4,2,4,6,5,2,1,2,3,2,3,1,5,1,2,3,1,2,4,11,1,1,4,3,2,2,1,43
1,93,2031,3,1,4,2,4,6,5,3,1,1,2,2,1,4,2,1,1,1,2,3,4,11,1,1,4,2,2,2,1,43
1,93,2032,3,1,4,2,4,6,5,2,1,4,3,2,2,4,4,1,1,2,1,3,4,11,1,1,4,2,2,2,1,43
1,93,2033,3,1,4,2,4,6,5,2,1,2,1,2,1,3,2,1,1,3,4,2,1,1,1,1,4,3,2,2,1,43
1,93,2034,3,1,4,2,4,6,5,3,1,2,2,2,1,4,3,1,1,3,4,2,1,11,2,1,4,2,2,3,1,43
1,93,2035,3,1,4,2,4,6,5,2,1,1,2,2,1,4,5,3,1,2,4,3,1,11,1,2,1,2,4,0,1,43
1,93,2036,3,1,4,2,4,6,4,2,1,1,2,2,1,4,5,1,1,1,2,3,4,11,1,2,1,5,1,0,1,42
1,93,2037,3,1,4,2,4,6,2,2,1,2,2,2,2,4,4,2,2,2,1,3,4,10,1,2,1,2,2,0,1,66
1,93,2038,3,1,4,2,4,6,2,2,1,2,2,2,1,3,3,2,1,2,1,3,4,4,1,2,1,2,2,0,1,66
1,93,2039,3,3,4,2,4,6,2,3,1,2,2,2,0,0,5,2,2,3,1,2,4,10,1,2,1,1,2,0,1,66
1,93,2040,3,1,4,2,4,6,1,2,1,3,2,2,1,4,3,2,2,3,1,2,4,11,1,1,3,3,2,1,1,66
1,93,2041,3,1,4,2,4,6,1,2,1,2,1,2,1,4,4,2,1,3,1,2,4,4,1,1,3,2,1,1,1,66
1,93,2042,3,1,4,2,4,6,1,2,1,2,2,2,1,4,3,2,2,2,1,3,4,11,1,1,4,3,2,2,1,66
1,93,2043,3,1,4,2,4,6,1,2,1,2,3,2,3,4,5,2,2,4,2,3,1,6,3,1,4,2,2,2,1,66
1,93,2044,3,3,4,2,4,5,5,2,1,1,2,2,0,4,1,1,2,2,1,3,4,6,2,1,4,2,3,3,1,67
1,93,2045,3,2,4,1,4,5,1,3,1,3,2,2,1,4,4,2,1,2,1,3,4,11,1,2,1,6,1,0,1,66
1,93,2046,3,1,4,2,4,5,1,3,1,3,1,2,1,3,4,0,2,2,1,3,4,6,2,1,4,2,2,3,1,66
1,93,2047,3,1,4,2,4,5,5,2,1,1,2,2,1,4,2,2,1,3,1,2,4,10,2,1,4,2,3,3,1,42
1,93,2048,3,1,4,2,4,5,5,2,1,1,2,2,1,4,2,1,2,3,1,2,4,4,2,1,3,5,2,2,1,42
1,93,2049,3,1,4,0,4,5,5,2,1,2,2,2,1,3,2,1,2,3,4,2,1,11,1,2,1,2,2,0,1,42
1,93,2050,3,1,4,1,4,5,5,2,1,2,3,2,0,3,5,3,2,3,4,2,1,6,2,1,4,2,2,3,1,42
1,93,2051,3,1,4,2,4,5,5,3,1,2,3,2,1,4,3,2,1,3,1,2,4,6,1,1,4,2,2,2,1,42
1,93,2052,3,1,4,1,4,5,5,2,1,1,2,2,1,1,4,3,1,2,4,3,1,8,1,2,1,2,1,0,1,42
1,93,2053,3,1,4,2,4,5,5,2,1,1,2,2,2,3,4,2,1,2,4,3,1,11,2,1,4,2,2,3,1,42
1,93,2054,3,1,4,2,4,5,5,2,1,2,1,2,1,2,3,1,2,3,4,1,2,11,1,1,4,1,2,2,1,40
1,93,2055,3,1,4,1,4,5,4,2,1,4,1,2,1,3,2,1,1,3,1,2,4,11,2,1,4,2,2,3,1,42
1,93,2056,3,1,4,1,4,5,4,3,1,1,1,2,1,4,4,1,2,1,4,3,2,7,2,1,4,2,2,3,1,42
1,93,2057,3,1,4,3,4,5,4,2,1,4,2,2,1,3,5,1,3,1,2,3,4,11,1,1,4,2,2,2,1,40
1,93,2058,3,1,4,1,4,5,4,3,1,2,2,2,1,4,4,3,1,4,2,3,1,8,1,1,4,1,2,2,1,42
1,93,2059,3,1,4,2,4,5,2,2,1,1,1,2,1,4,2,1,1,3,4,2,1,1,2,3,1,1,2,1,1,42
1,93,2060,3,1,4,2,4,5,2,2,1,3,2,3,2,4,3,3,1,3,1,2,4,11,1,1,4,2,3,2,1,42
1,93,2061,3,1,4,2,4,6,6,2,1,1,1,3,1,4,5,1,2,2,4,3,1,4,1,1,4,2,4,2,1,50
1,93,2062,3,1,4,2,4,6,5,2,1,1,2,3,1,1,2,1,1,2,1,3,4,11,1,2,1,5,5,0,1,50
1,93,2063,3,1,4,2,4,6,5,2,1,4,2,3,1,2,4,2,1,2,0,3,0,2,1,2,1,2,1,0,1,50
1,93,2064,3,1,4,2,4,6,5,2,1,1,2,3,0,4,5,2,1,3,4,2,1,4,1,2,1,2,4,0,1,50
1,93,2065,3,1,4,2,4,6,5,2,1,1,1,3,1,3,3,1,1,0,0,3,0,1,2,1,4,2,2,3,1,50
1,93,2066,3,1,4,1,4,6,5,2,1,1,2,3,1,4,4,2,1,3,1,2,4,11,1,1,4,2,2,2,1,50
1,93,2067,3,1,4,2,4,6,2,2,1,3,2,3,2,4,4,1,1,3,4,2,1,10,1,1,4,3,2,2,1,66
1,93,2068,3,1,4,2,4,6,2,2,1,3,1,3,2,3,4,3,2,0,0,3,0,2,1,2,1,2,2,0,1,66
1,93,2069,3,3,4,2,4,6,2,2,1,3,1,3,1,3,5,2,1,3,1,2,4,11,2,1,4,2,3,3,1,66
1,93,2070,3,3,4,2,4,6,2,3,1,3,1,3,1,4,4,2,1,2,1,3,4,4,1,2,1,6,1,0,1,67
1,93,2071,3,1,4,2,4,6,5,2,1,2,1,3,2,4,4,2,1,2,4,3,1,6,1,1,3,3,3,1,1,67
1,93,2072,3,1,4,2,4,6,5,3,1,1,3,3,2,4,4,3,1,3,1,2,4,11,3,1,4,1,2,2,1,67
1,93,2073,3,1,4,2,4,6,5,3,1,2,2,3,1,2,2,3,1,3,4,2,1,4,1,1,4,2,3,2,1,67
1,93,2074,3,3,4,2,4,6,3,3,1,3,2,3,2,4,4,2,1,2,1,3,4,10,1,2,1,1,1,0,1,66
1,93,2075,3,1,4,2,4,6,4,3,1,1,1,3,1,3,3,1,1,1,2,3,4,11,1,2,1,2,2,0,1,65
1,93,2076,3,3,4,2,4,6,4,2,1,2,1,3,2,4,2,1,1,3,1,2,4,1,2,1,3,2,4,2,1,65
1,93,2077,3,1,4,2,4,6,4,3,1,2,2,3,2,4,1,2,2,3,1,2,4,11,2,1,4,2,3,3,1,65
1,93,2078,3,1,4,2,4,6,2,2,1,4,2,3,1,3,4,2,2,4,1,3,2,11,2,1,5,5,2,2,1,66
1,93,2079,3,1,4,2,4,6,5,3,1,4,1,3,1,3,4,3,2,3,4,2,1,11,1,1,3,2,2,1,1,43
1,93,2080,3,1,4,2,4,6,5,2,1,2,2,3,1,0,3,2,1,3,1,2,4,10,1,1,2,2,4,1,1,43
1,93,2081,3,1,4,2,4,6,5,3,1,1,2,3,1,4,2,1,1,3,1,2,4,3,1,2,1,2,2,0,1,43
1,93,2082,3,1,4,2,4,6,5,2,1,2,1,3,2,4,2,1,1,3,4,2,1,10,3,2,1,2,1,0,1,43
1,93,2083,1,1,3,1,3,4,1,2,4,2,2,2,1,3,3,2,2,2,1,3,4,11,1,2,1,2,2,0,2,70
1,93,2084,1,1,3,1,3,6,1,2,4,3,1,3,1,1,4,2,2,3,4,2,1,11,1,1,4,2,2,2,2,70
1,93,2085,1,3,2,2,4,6,1,2,4,4,1,2,1,4,3,2,1,3,4,2,1,11,3,1,4,4,2,2,2,70
1,93,2086,1,2,3,1,4,6,1,2,4,3,1,3,1,0,4,1,1,3,1,2,4,7,2,1,4,2,2,3,2,70
1,93,2087,1,1,4,3,4,6,1,3,4,1,1,2,2,3,4,2,1,0,0,0,0,6,2,1,4,2,1,3,2,70
1,93,2088,1,1,4,3,4,6,1,3,4,3,1,2,2,3,4,2,2,3,1,2,4,6,2,1,4,2,2,3,2,70
1,93,2089,3,1,4,3,4,6,1,2,4,4,1,2,3,4,5,3,3,1,2,3,4,7,2,1,5,3,3,2,2,70
1,93,2090,3,1,4,3,4,6,1,2,4,3,1,2,2,4,4,2,1,3,4,2,1,11,1,2,1,3,2,0,2,70
1,93,2091,3,1,4,3,4,6,3,2,4,3,1,1,1,3,2,1,1,3,1,2,4,11,1,2,1,4,2,0,2,70
1,93,2092,1,1,1,1,4,6,1,3,4,2,1,2,1,2,4,1,2,1,2,3,4,11,1,1,3,2,2,1,2,70
1,93,2093,1,1,2,1,4,6,7,3,4,3,1,3,1,3,4,3,1,4,2,3,1,11,1,1,5,2,2,1,2,70
1,93,2094,1,1,2,2,3,6,1,3,4,3,1,3,2,1,4,2,1,2,1,3,4,0,1,1,4,4,2,2,2,70
1,93,2095,1,1,3,3,4,6,7,3,4,3,1,2,1,4,4,1,1,0,0,3,0,11,2,1,4,2,2,3,2,70
1,93,2096,1,1,3,1,4,6,1,3,4,3,1,2,1,1,3,2,1,4,1,3,2,4,1,1,3,2,2,1,2,70
1,93,2097,1,1,3,1,4,6,1,3,4,3,1,2,1,1,5,3,1,0,0,0,0,11,1,2,1,5,2,0,2,70
1,93,2098,1,1,3,1,3,6,1,3,4,1,3,1,1,3,4,2,2,3,1,2,4,6,1,1,4,2,2,2,2,70
1,93,2099,1,1,2,3,4,6,1,4,4,1,1,2,3,4,4,2,1,4,1,3,2,11,1,1,4,2,3,2,2,70
1,93,2100,1,1,3,1,4,6,7,4,4,3,1,2,1,3,4,1,1,4,2,3,1,11,1,1,3,3,2,1,2,70
1,93,2101,1,1,3,1,4,6,1,4,4,4,3,2,2,4,4,3,3,0,0,0,0,4,1,3,0,2,2,0,2,70
1,93,2102,0,1,2,1,4,6,1,4,4,3,1,2,3,3,4,1,1,4,1,3,2,6,2,1,3,2,2,2,2,70
