CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29A.,Q.29B.,Q.29C.,Q.29D.,Q.29E.,Q.29F.,Q.29G.,V.29H.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,CARD..1,DECK..1,BALLOT..1,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70A.,Q.70B.,Q.70C.,Q.70D.,Q.70E.,V.70F.,V.70G.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76A.,Q.76B.,Q.78.,Q.80.,Q.81.,Q.83.,Q.84.,Q.85.,Q.86A.,Q.86B.,Q.87.,Q.88.,Q.89.,Q.90.,Q.91.,Q.92.,Q.93.,Q.94.,V.95.,V.96.,V.97.,V.98.,V.99.,V.100.,V.101.,V.102.,V.103.,V.104.,V.105.,V.106.,V.107.,V.108.,V.109.,V.110.
2,108,787,3,33,2,3,0,22,1,2,0,2,0,0,2,2,1,2,4,4,1,4,2,2,1,2,1,4,2,1,2,2,2,2,2,2,5,3,5,3,1,2,1,1,4,7,7,2,0,9,0,7,7,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,788,2,11,2,2,3,5,4,4,2,2,2,1,1,2,2,2,2,2,1,1,1,4,1,1,1,1,1,1,3,2,1,2,3,3,1,2,2,2,1,2,1,3,3,2,1,2,2,3,1,2,2,3,3,3,8,3,1,1,4,2,2,1,3,3,3,2,2,4,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,788,3,33,2,4,0,33,3,3,0,0,0,1,2,2,2,2,4,4,1,3,2,2,1,1,1,2,2,2,2,2,2,2,2,2,5,3,5,3,3,3,1,0,4,7,7,4,0,8,0,8,8,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,789,2,9,2,1,5,6,2,4,2,2,3,1,1,1,7,2,2,3,1,1,1,4,1,1,1,1,1,1,2,1,2,2,1,2,0,1,1,1,3,2,1,3,2,2,2,2,3,2,3,3,2,2,2,2,6,2,3,1,3,2,2,2,3,1,2,2,2,4,2,2,2,2,108,789,2,2,2,2,3,0,2,2,3,2,5,0,1,2,2,2,4,4,1,3,2,2,2,2,2,3,2,1,2,2,2,2,2,2,5,2,5,4,4,2,1,0,4,7,7,4,5,8,5,2
1,108,790,2,9,4,2,5,6,2,3,2,2,4,1,1,1,7,2,3,3,1,1,1,4,4,3,1,3,1,1,2,1,3,2,1,1,0,3,2,3,3,3,1,2,2,2,2,2,3,3,2,2,1,3,2,2,6,3,3,1,4,3,2,1,3,3,2,2,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,790,3,33,3,4,0,23,2,1,0,5,0,0,3,2,1,2,4,4,1,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,4,3,5,3,2,3,1,0,4,7,7,5,0,9,0,7,7,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,791,2,6,2,2,3,6,4,3,2,2,2,1,1,1,1,2,2,3,1,1,1,4,1,1,1,2,1,3,2,2,2,0,2,2,2,2,2,2,3,1,3,1,1,3,3,3,3,1,2,2,2,2,2,2,6,2,3,2,2,2,2,2,2,2,2,1,2,4,2,2,2,2,108,791,2,2,3,2,4,0,3,3,2,2,0,0,1,2,1,1,4,4,1,3,1,1,2,1,2,1,1,1,2,1,2,2,2,2,5,3,5,4,2,2,1,0,4,7,7,3,7,8,7,2
1,108,792,2,11,1,2,1,5,1,2,1,2,5,2,2,2,3,2,1,2,2,1,1,4,1,2,2,3,2,3,0,0,1,0,0,0,0,2,1,1,2,2,2,2,2,3,2,3,3,2,2,2,2,2,3,3,8,3,3,2,3,2,2,2,3,2,2,1,2,3,2,2,3,2,108,792,2,3,3,3,2,0,2,2,2,2,3,0,2,2,3,2,1,0,1,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,4,3,5,3,1,2,1,0,4,7,7,2,7,10,8,2
1,108,793,2,10,2,2,5,6,1,4,3,1,5,1,1,1,1,1,2,3,1,1,1,4,1,1,2,2,1,1,2,2,2,2,3,2,0,4,2,2,3,2,1,2,2,3,3,2,3,2,1,2,1,3,2,2,6,3,3,2,2,2,2,1,3,3,2,2,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,793,3,33,3,3,0,22,1,2,0,4,0,0,2,2,1,2,4,2,1,3,2,2,1,1,1,3,2,2,2,2,2,2,2,1,5,3,5,4,1,3,1,0,4,7,7,6,1,0,0,8,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,794,2,9,3,2,5,4,1,1,2,2,4,2,4,2,7,2,2,2,1,1,1,4,1,1,3,3,1,1,1,1,2,2,1,1,2,3,1,2,3,2,1,2,1,3,3,2,3,2,2,2,3,2,1,1,6,3,2,2,4,2,2,2,3,3,2,2,2,3,2,1,1,2,108,794,2,3,3,3,4,0,1,2,1,3,5,0,1,2,1,1,5,5,1,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,5,2,5,3,2,2,1,0,4,7,7,2,6,8,6,2
1,108,795,2,10,5,2,4,7,4,3,2,2,1,1,2,1,2,2,2,3,1,2,1,2,2,2,2,2,1,1,2,1,1,1,2,2,2,3,2,3,2,3,1,2,2,3,2,2,3,2,2,2,2,3,2,1,6,3,1,1,3,2,2,1,4,2,2,1,2,3,2,2,2,2,108,795,2,3,3,3,4,0,1,2,1,3,6,0,1,2,1,2,3,4,1,3,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,3,5,4,1,3,1,0,4,7,7,4,9,9,6,2
1,108,796,2,10,5,2,4,7,1,2,2,2,5,1,1,1,7,2,2,3,1,1,1,4,1,1,3,2,1,1,3,2,1,2,2,2,0,2,1,2,1,2,2,2,2,3,2,2,3,2,2,2,2,2,3,3,8,3,2,1,3,2,2,2,3,2,2,2,1,2,2,2,1,2,108,796,2,3,2,3,4,0,3,2,2,0,2,2,2,2,2,2,2,3,1,4,1,1,1,1,2,0,2,2,2,2,2,2,2,2,5,4,5,2,2,2,1,2,4,7,7,4,6,10,8,2
1,108,797,2,11,1,2,3,5,1,4,7,2,5,2,1,2,1,2,2,3,1,1,1,4,1,2,2,3,1,3,2,1,1,3,2,2,2,3,1,2,1,3,2,3,2,3,1,1,2,3,1,2,1,3,3,3,8,3,3,2,3,2,3,1,2,3,2,1,2,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,797,3,32,3,3,0,21,2,2,0,7,0,0,2,3,1,2,4,4,1,4,2,1,1,1,2,0,2,2,2,2,2,2,2,2,5,4,5,4,1,2,1,0,4,7,7,2,0,7,0,9,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,798,2,10,4,2,2,7,4,4,2,2,1,1,1,1,7,1,3,3,1,1,1,4,1,1,3,1,1,1,2,2,2,3,1,3,0,1,2,2,1,3,1,3,3,3,3,3,3,2,1,2,2,3,3,3,8,3,2,1,3,2,2,2,4,2,2,2,3,4,2,2,2,2,108,798,2,3,3,3,3,0,3,2,3,3,0,0,2,2,2,2,4,4,1,4,2,2,1,3,2,0,2,2,2,2,2,2,1,2,5,3,5,4,3,2,1,1,4,7,7,5,9,12,9,2
1,108,799,2,10,5,2,1,5,2,3,4,2,3,1,1,1,7,1,2,3,1,1,1,4,1,2,2,2,1,1,2,1,2,2,1,2,0,1,1,2,3,2,2,3,1,2,3,3,2,2,1,2,3,2,3,3,8,2,2,1,4,2,3,1,4,2,2,2,2,4,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,799,3,33,3,3,0,22,2,3,0,0,0,0,2,2,1,2,3,2,1,4,2,2,3,2,1,3,2,1,2,2,2,2,2,2,5,2,5,4,2,2,1,1,4,7,7,5,0,8,1,0,8,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,800,2,9,4,2,4,7,3,2,5,1,4,2,2,2,1,2,3,2,1,1,1,4,1,3,2,2,3,2,1,2,2,3,1,2,2,1,2,3,3,2,3,2,2,2,2,2,3,1,2,2,2,3,3,3,8,2,2,2,2,2,2,2,4,2,3,1,2,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,800,3,33,3,3,0,32,2,1,0,5,0,0,1,2,4,2,4,4,1,3,2,2,3,2,1,1,2,2,2,2,2,2,1,2,5,3,5,2,0,2,1,1,4,7,7,2,0,9,1,0,6,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,801,2,8,3,1,5,6,4,1,2,2,5,1,1,1,7,1,2,3,1,1,1,4,1,1,1,1,1,2,1,1,2,2,1,1,0,3,2,2,1,3,1,2,2,3,3,2,3,2,2,2,1,3,3,3,8,3,3,2,2,2,2,1,4,3,1,2,3,4,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,801,3,33,2,3,0,22,2,2,0,2,0,0,2,2,2,2,4,4,1,3,2,2,2,1,2,0,2,2,2,2,2,2,2,2,5,4,5,3,4,3,1,0,4,7,7,6,0,9,1,0,9,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,802,2,10,2,2,5,7,4,1,2,2,4,1,1,1,7,2,2,4,1,1,1,4,1,1,1,1,1,1,2,1,1,2,1,2,2,3,2,2,3,2,3,2,2,3,3,2,3,3,3,3,3,3,2,2,7,2,3,2,2,3,3,2,4,2,2,2,2,3,3,2,3,2,108,802,2,3,2,2,4,0,3,3,2,2,0,0,2,2,1,2,4,4,2,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,5,2,5,4,4,1,1,3,4,7,7,4,8,12,7,2
1,108,803,2,10,2,2,3,8,4,4,3,2,4,1,1,1,1,1,2,3,1,1,1,4,1,3,1,2,1,1,0,2,1,3,3,3,0,2,2,2,2,2,2,3,3,4,3,3,3,3,3,3,2,3,2,2,6,3,3,2,4,3,2,1,4,3,3,1,2,2,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,803,3,33,2,3,0,33,3,2,0,2,0,0,2,2,1,2,4,4,2,6,2,1,3,1,2,1,3,2,2,2,2,2,2,2,5,4,5,3,1,3,1,4,4,7,7,6,0,9,1,4,8,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,804,2,10,2,2,5,6,3,2,3,2,5,1,1,1,5,1,1,3,1,1,1,3,1,1,1,3,1,2,2,1,2,2,1,3,2,3,1,2,3,2,1,3,2,3,3,2,2,3,3,3,3,3,3,2,7,2,2,1,2,2,2,2,4,2,3,1,2,4,3,2,2,2,108,804,2,2,2,2,3,0,3,2,2,2,1,0,2,2,1,3,4,4,2,5,2,4,3,1,2,1,3,2,2,2,2,2,2,2,4,3,5,4,2,2,1,2,4,7,7,5,5,12,8,2
1,108,805,2,5,2,1,5,6,2,4,2,2,4,1,4,2,2,1,2,3,1,2,1,4,2,3,2,3,3,3,2,2,2,3,2,2,0,4,1,1,3,2,2,2,2,3,3,2,3,3,3,3,3,3,3,1,4,3,3,2,2,2,1,2,3,2,1,1,2,2,3,2,2,2,108,805,2,3,3,2,3,0,2,2,2,2,0,0,1,2,2,1,1,2,2,6,3,2,2,2,2,1,3,3,2,2,2,2,2,2,3,3,5,2,0,1,1,2,4,7,7,3,8,12,5,2
1,108,806,2,10,2,2,1,6,2,1,2,2,1,1,1,1,7,1,2,3,1,1,1,4,1,1,3,1,1,1,1,1,1,2,3,1,0,3,2,2,3,2,1,2,2,3,3,3,3,3,3,2,3,2,3,3,8,3,2,1,4,3,2,1,4,2,2,3,3,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,806,3,33,3,4,0,32,2,3,0,1,0,0,3,3,1,3,4,4,2,4,2,1,3,1,2,1,2,2,2,2,2,2,2,2,5,4,5,4,3,3,1,1,4,7,7,5,1,0,1,2,9,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,807,2,11,2,2,5,6,1,4,2,2,4,2,4,1,7,2,3,2,4,1,1,4,1,3,1,2,1,3,1,1,3,3,1,1,0,3,2,1,2,2,2,3,3,4,3,3,3,3,3,3,3,3,2,2,7,1,3,1,3,2,2,2,4,3,2,1,3,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,807,3,23,3,4,0,33,1,2,1,0,0,0,1,2,1,1,2,4,2,5,3,1,3,2,1,1,2,2,2,2,2,2,2,2,4,3,5,2,2,2,1,3,4,7,7,3,0,8,1,4,7,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,808,2,9,4,2,5,6,1,3,2,1,4,1,4,1,1,2,2,3,1,1,1,4,1,3,2,2,1,1,2,1,3,3,2,3,2,3,2,2,1,2,1,3,3,3,3,3,3,2,3,2,3,3,2,2,7,3,3,1,3,1,2,2,4,3,2,1,2,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,808,3,33,2,3,0,23,2,3,0,2,0,0,2,2,1,2,4,4,2,4,2,1,3,1,2,1,2,2,2,2,2,2,2,2,5,4,5,4,0,1,1,1,4,7,7,4,0,9,1,3,7,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,809,2,9,4,2,5,8,1,1,3,2,5,2,1,2,7,2,2,3,1,1,1,4,1,1,1,1,1,3,3,2,2,3,2,3,2,2,1,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,8,3,3,2,4,2,2,1,4,3,2,2,3,4,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,809,3,32,3,4,0,32,3,1,0,2,0,0,2,3,1,2,4,3,2,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,3,5,4,4,3,1,4,4,7,7,3,0,7,1,4,8,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,810,2,9,3,2,1,8,4,1,2,2,5,2,1,1,7,1,2,3,1,1,1,4,1,1,1,1,1,3,2,1,1,3,2,1,0,3,2,2,1,1,2,3,2,3,3,3,3,2,3,3,3,3,3,3,8,3,3,1,2,3,2,1,4,3,2,2,2,4,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,810,3,33,3,4,0,33,2,3,0,0,0,0,3,3,2,2,4,4,2,7,2,1,3,1,1,2,3,3,2,0,2,0,2,0,5,3,5,4,4,3,1,5,4,7,7,5,1,0,1,5,9,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,811,2,10,3,2,5,6,2,2,2,1,5,2,2,2,1,2,1,1,3,3,1,1,3,1,1,2,1,1,1,1,3,2,1,2,0,1,1,1,1,2,2,3,2,3,1,3,2,3,2,2,2,3,3,3,8,2,4,3,1,2,2,3,2,2,1,1,3,4,2,2,1,2,108,811,2,3,2,2,3,0,3,2,1,2,4,0,3,3,2,2,3,3,2,3,1,2,2,2,1,3,2,1,2,2,2,2,2,2,1,2,5,2,2,2,1,0,4,7,7,1,4,12,5,2
1,108,812,2,5,3,1,5,8,2,1,2,2,5,1,1,1,7,1,2,3,1,1,1,3,1,1,1,1,1,2,2,1,2,2,1,2,2,3,1,2,1,2,2,3,2,4,3,3,3,3,3,3,2,3,3,3,8,3,3,2,2,2,2,2,4,2,2,2,3,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,812,3,33,3,3,0,22,2,3,0,1,0,0,2,2,2,2,1,3,2,6,2,2,3,1,2,2,3,2,2,2,2,2,2,2,4,3,5,4,4,2,1,4,4,7,7,5,0,9,1,5,9,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,813,2,10,5,2,4,7,1,2,2,2,1,1,1,1,7,2,2,3,1,1,1,4,1,3,2,2,1,1,3,2,2,3,3,2,0,4,2,3,3,3,1,2,3,4,3,2,3,2,2,2,2,3,3,3,8,3,2,1,4,2,2,1,3,2,1,1,1,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,813,3,33,2,4,0,32,1,3,0,2,0,0,3,2,1,3,4,4,2,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,5,4,5,2,1,3,1,1,4,7,7,4,0,7,1,1,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,814,2,1,4,1,5,8,3,1,4,2,1,1,1,1,7,2,2,3,1,1,1,4,1,1,1,1,1,1,1,1,2,3,1,1,0,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,1,4,3,2,2,4,2,2,3,3,4,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,814,3,33,3,4,0,22,2,3,0,0,0,0,2,2,2,2,1,1,2,7,2,1,3,1,2,1,3,2,2,2,2,2,2,2,5,4,5,4,4,2,1,5,4,7,7,4,1,0,1,5,9,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,815,2,2,3,1,5,7,2,1,3,2,2,1,1,1,7,1,3,3,1,1,1,4,1,1,1,1,1,1,1,2,2,2,1,2,2,3,2,3,3,2,2,3,2,3,2,2,2,3,3,2,3,3,3,2,7,3,3,1,3,3,2,1,4,3,2,1,2,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,815,3,33,3,4,0,22,1,3,0,3,0,0,2,2,2,2,4,4,2,6,2,2,3,2,2,2,3,2,2,2,2,2,2,2,5,3,5,4,4,3,1,4,4,7,7,6,1,0,1,2,9,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,816,2,7,5,1,4,6,2,2,1,2,4,2,1,1,7,1,3,4,1,1,1,4,1,2,1,1,1,1,2,1,3,3,3,2,2,3,1,1,1,2,2,0,3,3,3,3,3,3,3,3,1,3,2,1,6,3,1,1,4,2,1,2,4,3,1,2,2,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,816,3,13,3,4,0,33,2,3,0,4,0,1,2,2,2,2,1,2,2,5,2,1,3,1,2,0,3,2,2,2,2,2,2,2,5,3,5,3,4,1,1,2,4,7,7,5,0,6,1,2,8,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,817,2,8,4,2,2,7,1,1,2,2,3,2,1,1,2,3,2,3,1,1,1,4,1,1,3,1,1,2,1,1,1,3,1,2,0,3,3,2,3,2,2,2,2,2,3,2,3,3,2,3,3,3,3,3,8,3,2,2,2,2,3,2,4,2,2,2,2,3,2,2,3,2,108,817,2,3,3,2,3,0,3,3,1,2,3,0,3,3,1,3,5,5,2,5,2,2,2,1,1,2,2,2,2,2,2,2,2,2,5,3,5,4,2,1,1,3,4,7,7,3,7,11,8,2
1,108,818,2,11,3,2,5,6,3,2,2,2,5,1,1,1,7,1,2,3,1,1,1,4,1,2,1,1,1,1,1,1,2,3,1,3,0,1,2,3,2,2,3,3,2,3,3,2,2,2,2,3,1,3,3,3,8,3,3,2,2,2,2,1,4,3,2,2,2,2,2,2,3,2,108,818,2,3,3,2,4,0,2,3,1,3,1,0,3,3,1,2,4,4,2,4,1,1,2,1,2,0,3,2,2,2,2,2,2,2,5,4,5,3,4,3,1,1,4,7,7,6,8,11,9,2
1,108,819,2,9,5,2,5,5,1,4,2,2,4,1,1,1,6,2,2,2,1,1,1,2,1,3,3,1,1,1,1,1,2,3,2,3,2,3,1,1,1,2,2,2,3,3,3,3,3,2,3,3,2,2,3,1,7,2,3,1,3,1,3,2,3,2,1,2,3,2,2,3,1,2,108,819,2,3,3,2,3,0,3,2,1,1,7,0,2,3,2,1,3,3,2,4,3,3,3,1,2,1,2,2,2,2,2,2,2,2,4,2,5,1,1,0,1,1,4,7,7,4,6,13,4,2
1,108,820,2,6,5,1,5,7,4,1,2,2,1,1,1,1,2,1,3,3,1,1,1,4,1,3,3,2,1,1,2,1,2,2,1,2,0,1,2,2,1,2,1,3,3,3,3,3,3,2,3,3,2,3,3,3,8,3,3,2,4,3,2,1,4,3,2,1,2,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,820,3,33,3,4,0,23,2,2,0,0,0,0,2,2,1,2,0,4,2,4,2,2,3,2,1,2,2,2,2,2,2,2,2,2,5,3,5,4,0,3,1,1,4,7,7,6,0,9,1,4,8,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,821,2,9,5,2,5,8,1,2,4,2,1,2,1,2,7,2,2,3,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,2,3,2,2,1,3,2,3,3,4,2,3,3,3,3,3,2,3,1,2,6,3,3,1,4,2,2,2,3,2,2,1,3,4,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,821,3,32,3,4,0,33,3,3,0,0,0,0,2,2,2,1,4,4,2,5,3,1,3,1,2,1,2,2,2,2,2,2,2,2,3,4,5,4,3,2,1,3,4,7,7,2,0,9,1,3,9,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,822,2,9,3,2,1,7,4,2,2,2,4,1,1,1,1,2,3,3,1,1,1,4,1,2,3,1,1,1,1,2,1,2,3,2,0,3,2,3,3,2,2,3,3,3,3,2,3,2,3,3,3,3,1,1,6,3,3,1,4,1,3,1,4,3,2,2,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,822,3,33,3,3,0,33,2,2,0,0,0,0,2,2,1,2,4,4,2,5,3,2,3,3,2,3,2,2,2,2,2,2,2,2,5,1,5,4,2,1,1,3,4,7,7,5,1,0,1,3,7,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,823,2,10,5,2,5,7,1,2,3,2,4,1,1,1,6,1,3,4,1,1,1,4,1,2,2,3,2,2,1,1,3,3,2,2,3,3,2,2,3,2,1,3,3,2,3,3,3,3,3,2,3,3,3,3,8,3,1,1,4,1,2,2,4,3,3,2,3,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,823,3,33,3,4,0,22,3,3,0,0,0,0,1,2,2,2,4,4,2,5,2,2,3,1,2,1,2,2,2,2,2,2,2,2,5,4,5,4,1,1,1,3,4,7,7,6,1,0,1,3,7,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,824,2,11,4,2,3,8,4,3,3,2,3,1,1,1,2,2,3,3,1,1,1,4,1,2,3,1,1,2,2,2,1,3,1,2,0,3,2,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,4,2,2,2,4,3,2,2,3,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,824,3,33,3,4,0,33,2,3,0,0,0,0,2,2,1,2,4,3,2,7,2,1,3,2,2,1,3,2,2,2,2,2,2,2,5,4,5,4,2,2,1,5,4,7,7,5,1,0,1,5,9,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,825,2,9,3,2,2,6,4,2,2,1,1,1,1,1,7,2,3,3,3,1,1,2,2,3,2,2,1,1,1,1,2,2,1,3,3,3,2,3,2,3,2,2,2,3,3,3,2,2,2,2,2,3,2,3,8,3,3,1,4,2,1,1,3,3,2,1,2,4,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,108,825,3,32,2,3,0,22,1,1,0,5,0,0,2,2,1,2,2,2,2,5,3,3,2,2,2,0,3,1,2,2,2,2,2,2,2,4,5,4,1,2,1,1,4,7,7,5,0,8,1,1,7,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,108,826,2,11,2,2,5,7,2,2,2,2,1,1,1,1,2,1,2,3,1,1,1,4,1,2,1,2,1,1,2,2,1,3,3,1,1,2,2,3,2,3,2,3,3,4,3,3,3,2,3,3,3,2,3,3,8,3,2,1,3,2,2,1,3,3,3,1,2,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
