COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78
1,230,265,1,3,4,2,3,4,7,2,2,3,1,1,2,1,3,4,3,4,2,4,2,1,2,2,1,1,1,3,3,2,1,2,3,2,1,1,2,2,2,1,2,1,1,2,2,2,5,2,4,1,3,1,1,2,1,1,3,2,2,3,3,3,2,1,1,3,2,1,1,1,,223,26,51,31
1,230,266,1,3,4,2,2,3,3,2,4,3,1,1,2,1,2,4,3,2,1,4,3,1,2,2,1,1,1,2,2,2,1,2,3,2,1,2,2,2,1,2,1,1,2,1,2,2,5,2,4,2,2,3,3,2,2,2,3,1,2,1,1,4,5,3,2,2,1,1,1,2,,223,26,61,34
1,230,267,1,4,3,2,1,1,3,2,4,1,1,1,2,1,1,2,1,2,1,2,2,1,2,2,1,2,1,1,4,2,1,3,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,2,1,1,2,2,4,1,1,1,2,2,2,2,1,2,2,3,2,1,1,1,2,2,,223,26,71,30
1,230,268,1,4,4,2,3,5,8,2,2,2,1,1,2,1,2,2,2,2,2,4,3,1,1,2,1,2,2,2,4,3,2,1,3,2,1,2,2,2,1,1,2,1,1,2,2,2,5,5,4,1,2,2,3,1,1,2,5,2,2,1,1,2,2,1,1,3,2,1,2,2,,223,26,81,35
1,230,269,3,11,2,2,1,3,3,2,4,2,1,1,2,1,1,1,1,2,1,4,2,1,2,2,1,1,0,2,4,0,0,0,0,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,2,1,1,2,,223,26,91,31
1,230,270,3,3,3,2,3,4,0,2,2,5,1,1,2,1,3,4,3,3,1,4,1,1,1,2,1,2,2,2,3,3,2,2,3,2,1,2,2,2,1,1,2,1,1,2,2,2,5,5,4,2,4,1,1,2,2,1,3,3,1,3,2,3,2,3,1,3,3,3,3,2,,223,27,1,31
1,230,271,3,3,4,2,0,3,2,2,4,1,1,1,2,1,3,4,1,2,1,3,2,1,2,2,1,1,2,1,0,2,1,4,3,2,1,2,2,2,1,1,1,1,2,2,2,2,5,1,3,1,1,2,5,1,2,1,2,2,1,3,2,1,1,1,2,1,1,1,2,1,,223,27,11,30
1,230,272,3,3,5,2,1,2,3,2,3,2,1,1,2,1,3,2,1,2,1,2,2,1,2,2,1,1,2,2,4,2,1,5,2,2,1,2,2,2,1,2,1,1,2,2,1,2,5,2,2,1,1,1,3,1,1,1,5,3,2,3,1,2,1,2,1,2,2,1,1,2,,223,27,21,31
1,230,273,3,9,4,2,1,2,3,1,3,2,1,1,2,1,2,3,1,1,1,2,2,1,2,2,1,1,1,2,4,2,1,4,1,2,1,2,2,2,2,1,2,1,1,2,1,2,5,2,2,1,1,1,4,1,2,3,4,2,2,3,1,1,1,1,2,1,2,1,2,2,,223,27,31,35
1,230,274,3,9,4,2,2,3,5,2,3,3,1,1,2,1,2,4,3,4,1,3,2,1,2,1,1,1,1,1,4,2,1,2,5,2,1,2,2,2,1,2,1,1,2,1,2,2,5,2,2,1,3,1,2,1,1,2,5,2,2,2,2,2,2,3,1,1,2,1,1,2,,223,27,41,33
1,230,275,3,9,5,2,2,3,5,2,4,1,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,4,2,1,3,3,2,1,2,2,2,1,1,2,1,2,2,1,2,5,2,1,1,3,1,4,1,2,1,2,2,2,2,3,1,1,2,1,2,2,1,1,2,,223,27,51,33
1,230,276,2,9,4,5,2,5,5,2,4,2,1,1,2,1,2,3,1,2,1,3,1,1,2,2,1,2,2,1,4,3,2,3,2,2,1,2,1,2,1,1,2,1,2,2,2,2,5,5,4,1,3,2,4,2,1,1,5,2,2,3,1,2,2,1,1,2,2,1,1,2,,223,27,61,23
1,230,277,4,11,5,6,2,3,3,2,4,1,1,1,2,1,2,2,1,2,2,4,2,1,1,2,1,1,1,2,2,2,1,3,3,2,1,2,1,2,2,1,1,1,2,2,2,2,5,1,2,1,4,2,3,2,1,3,5,3,1,2,2,1,2,2,2,2,2,1,2,0,,223,27,71,24
1,230,278,4,10,4,6,1,3,4,1,4,2,1,1,2,1,2,3,1,2,2,2,2,1,2,1,1,1,1,2,2,2,1,2,3,1,1,2,2,2,1,2,2,1,2,2,1,2,5,2,1,1,1,3,4,1,2,1,3,2,2,2,2,1,2,1,1,1,1,1,2,2,,223,27,81,23
1,230,279,5,9,4,7,5,3,3,2,2,2,1,1,2,1,2,3,2,3,2,5,1,1,2,2,1,1,1,2,4,2,2,2,3,1,1,2,2,2,1,1,2,1,2,2,2,2,5,2,1,1,4,1,1,3,3,2,5,1,2,2,3,2,2,1,1,1,2,2,1,2,,223,27,91,20
1,230,280,5,9,4,7,2,2,5,2,4,3,1,1,2,1,2,3,2,3,1,4,1,1,2,2,1,1,1,2,4,3,2,3,2,2,1,2,1,2,2,1,2,1,2,1,2,2,5,5,4,1,4,2,4,3,3,3,5,3,1,3,2,3,5,3,2,5,0,2,3,1,,223,28,1,20
1,230,281,2,11,3,6,2,5,7,2,4,4,2,1,2,1,2,4,3,4,1,4,1,1,2,2,1,1,1,2,4,1,2,1,2,2,1,1,2,2,1,1,2,1,2,2,2,2,5,5,4,1,1,1,4,1,1,1,3,2,2,2,2,2,1,1,1,1,1,1,1,2,,223,28,11,22
1,230,282,1,9,3,1,1,4,2,3,3,2,1,1,2,1,2,2,1,2,1,3,2,1,2,2,1,1,1,2,2,2,1,3,2,1,1,2,2,2,1,1,2,1,2,2,2,2,5,1,1,1,1,2,2,2,1,2,3,1,1,3,1,3,2,1,1,1,1,1,1,2,,223,28,21,22
1,230,283,1,9,4,4,2,5,4,1,4,3,1,1,2,1,3,4,2,3,1,4,2,1,2,2,1,1,1,2,0,1,2,2,3,2,1,1,2,2,1,1,2,1,2,2,2,2,5,5,4,1,2,3,3,1,1,1,1,2,2,1,1,2,2,1,2,2,2,1,1,2,,223,28,31,20
1,230,284,1,9,2,6,2,3,0,2,2,3,1,1,2,1,3,3,2,2,1,2,2,1,2,2,1,1,1,2,2,1,2,2,3,2,1,1,1,2,2,1,2,1,2,2,2,2,5,2,2,1,2,1,0,2,1,2,2,1,1,1,2,3,2,1,2,3,3,3,2,0,,223,28,41,22
1,230,285,1,10,2,3,1,2,2,1,1,1,1,1,2,1,2,2,1,2,1,3,2,1,2,1,1,1,1,2,4,1,2,1,2,2,1,2,2,1,1,2,1,1,2,2,2,2,5,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,3,2,2,2,1,2,0,,223,28,51,21
1,230,286,1,10,5,6,1,5,2,2,4,3,1,1,2,1,3,4,3,3,2,2,2,1,2,2,1,1,1,1,0,1,1,4,3,1,1,2,2,2,2,1,2,1,2,2,1,2,5,2,1,1,3,1,2,3,1,1,3,3,3,3,1,1,3,1,1,3,2,1,2,0,,223,28,61,23
1,230,287,1,10,5,5,3,2,3,1,3,3,1,1,2,1,2,2,3,2,1,3,3,1,2,2,1,1,2,1,0,2,1,0,1,2,1,1,2,2,1,2,2,1,2,1,2,2,5,2,3,1,3,3,1,3,3,0,1,1,1,3,3,3,5,1,1,3,3,3,2,2,,223,28,71,24
1,230,288,3,10,4,2,1,3,3,2,3,2,1,1,2,1,2,3,2,2,1,4,1,1,2,2,1,1,1,2,3,1,2,1,3,2,1,2,2,2,1,1,2,1,1,2,2,2,5,2,4,1,3,3,5,5,3,4,5,0,0,0,0,5,0,3,0,0,0,0,0,0,,223,28,81,23
1,230,289,3,10,2,7,5,3,4,2,4,1,1,1,2,1,2,2,2,3,1,4,1,1,2,2,1,1,1,2,4,1,1,4,3,2,2,1,2,2,1,2,2,2,1,1,1,2,5,2,2,1,1,2,2,2,1,1,5,2,2,1,3,3,2,1,1,5,0,3,2,2,,223,28,91,22
1,230,290,4,5,4,4,1,3,2,1,4,3,1,1,2,1,2,4,2,1,1,4,2,1,0,0,1,0,0,2,3,1,2,5,2,1,1,2,2,2,1,2,1,2,2,2,1,2,5,2,2,1,2,1,1,2,2,2,5,2,2,2,2,2,5,2,2,5,0,3,0,2,,223,29,1,43
1,230,291,4,6,4,4,1,4,7,2,4,2,1,1,2,1,2,4,1,3,1,3,2,2,2,2,1,1,2,2,4,2,1,3,2,2,2,1,2,1,1,1,2,1,2,2,2,2,5,1,2,1,2,2,1,2,1,1,1,3,2,2,2,3,1,1,1,5,0,3,2,2,,223,29,11,42
1,230,292,2,11,3,4,2,2,3,1,4,1,1,1,2,1,2,2,1,2,1,2,2,1,2,2,1,2,1,1,0,2,1,3,5,2,1,2,2,1,1,2,2,1,2,1,2,2,5,2,2,1,4,1,1,2,1,3,3,3,2,3,2,3,2,2,1,3,2,1,2,0,,223,29,21,44
1,230,293,3,8,5,1,1,2,3,1,3,2,1,1,2,1,2,3,2,1,1,3,2,2,2,2,1,1,2,1,4,2,1,3,2,1,2,2,2,2,1,2,2,1,2,1,1,2,5,2,1,1,2,2,1,2,2,2,3,2,2,3,2,3,2,3,1,2,2,1,2,2,,223,29,31,43
1,230,294,2,9,2,1,1,2,3,1,4,1,1,1,2,1,1,1,1,2,1,3,2,1,2,2,1,1,1,1,4,3,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,5,5,4,1,1,3,5,5,3,4,5,3,3,2,2,5,5,3,0,4,0,3,0,0,,223,29,41,53
1,230,295,4,9,4,5,2,4,7,2,3,2,2,4,5,1,5,6,4,5,1,3,2,2,2,1,1,2,1,2,4,3,2,3,2,2,1,1,2,1,2,2,1,2,2,1,2,2,5,5,4,1,2,2,2,2,1,1,5,2,2,3,2,2,2,1,1,1,2,2,2,0,,223,29,52,2
1,230,296,4,9,4,5,1,5,7,2,3,3,2,4,5,1,5,6,4,5,0,0,4,0,2,2,1,1,1,2,3,3,2,1,3,2,1,2,2,2,1,1,2,1,2,1,2,2,5,5,4,1,2,2,5,5,3,4,5,2,1,2,2,5,5,3,0,5,0,3,0,0,,223,29,62,3
1,230,297,5,8,4,5,2,4,7,2,3,3,2,4,5,1,5,6,4,2,1,2,2,2,2,2,1,1,1,2,4,3,2,2,3,2,1,2,1,2,1,1,2,1,2,2,2,2,5,5,4,2,2,2,2,3,2,1,3,2,2,3,3,2,2,2,1,2,2,1,2,0,,223,29,72,4
1,230,298,2,11,2,5,1,3,2,1,4,1,0,0,0,1,2,2,1,2,1,3,2,1,2,1,1,1,2,2,4,3,2,3,5,2,1,2,2,2,2,1,2,1,2,2,2,2,3,5,4,1,1,2,3,1,1,1,2,2,2,2,2,2,1,1,1,3,2,1,1,2,,223,29,82,21
1,230,299,2,11,5,3,3,4,3,2,2,4,1,1,2,1,3,5,3,3,1,2,2,0,2,2,1,1,1,2,1,3,2,4,2,2,1,2,2,2,2,1,2,1,2,1,1,2,5,5,4,1,4,2,1,2,3,2,5,2,3,2,3,1,2,3,1,1,2,1,2,2,,223,29,90,16
1,230,300,2,3,4,3,2,5,7,2,4,3,1,1,2,1,2,4,2,2,1,2,0,0,1,2,1,1,1,1,4,2,1,4,1,2,1,2,2,1,1,2,1,1,2,2,2,2,5,1,1,1,1,3,4,1,1,2,2,3,1,3,3,3,2,2,2,1,2,1,1,1,,223,30,0,14
1,230,301,1,7,2,3,2,4,5,2,4,2,2,1,2,1,1,1,3,2,1,2,3,1,1,1,2,2,2,2,4,3,2,3,5,2,1,2,2,1,1,2,2,2,2,2,2,2,3,5,4,3,2,1,4,1,1,1,5,2,1,2,1,3,2,2,0,5,2,3,2,2,,223,30,10,12
1,230,302,2,4,5,3,3,3,7,2,2,4,1,1,2,1,3,4,3,2,1,2,2,1,2,2,1,1,1,1,4,2,1,3,3,2,2,1,2,1,1,1,2,1,2,2,2,2,5,1,1,1,2,3,3,2,1,3,1,2,2,3,2,1,2,1,1,1,2,1,1,1,,223,30,20,13
1,230,303,2,5,3,3,2,2,3,3,4,5,1,1,2,1,2,3,2,2,1,2,1,1,2,1,1,2,1,2,4,1,2,4,2,2,1,1,2,1,2,2,1,1,2,2,2,2,5,5,4,1,2,3,2,1,1,1,5,2,2,2,2,3,2,1,1,2,2,1,1,2,,223,30,30,12
1,230,304,2,5,4,3,2,3,5,2,4,3,1,1,2,1,4,3,2,3,1,2,2,1,2,2,1,2,2,1,0,1,2,3,2,2,1,2,2,2,1,1,2,1,1,2,2,2,5,2,4,1,1,1,3,1,2,1,4,3,2,2,2,1,1,1,1,1,2,2,2,2,,223,30,40,15
1,230,305,2,5,1,3,2,2,5,2,2,3,1,1,2,1,4,4,3,1,1,4,1,1,2,2,1,1,1,2,1,1,2,4,2,1,1,2,2,1,2,2,2,2,2,1,1,2,5,5,4,1,1,1,1,2,1,2,5,2,3,2,1,3,5,1,1,0,0,1,2,2,,223,30,50,12
1,230,306,3,9,2,5,2,4,7,2,2,1,1,1,2,1,2,3,3,3,1,3,2,1,2,1,1,1,1,2,3,2,1,2,3,2,1,2,2,2,1,2,1,1,2,2,1,2,5,2,3,1,1,1,3,2,1,1,1,2,2,2,3,2,2,2,1,1,1,1,2,2,,223,30,60,11
1,230,307,1,3,4,1,5,4,3,2,4,3,1,1,2,1,4,4,3,2,0,2,2,1,2,2,1,1,2,2,4,3,2,1,2,2,1,1,2,2,1,2,2,1,2,2,1,2,5,5,1,1,1,1,3,1,2,1,3,2,2,2,2,3,2,3,1,1,2,1,1,2,,223,30,70,14
1,230,308,1,4,4,3,2,3,4,2,4,2,1,1,2,1,2,4,2,1,1,3,1,1,2,2,1,2,2,2,4,1,1,4,1,2,1,2,2,1,1,1,2,1,2,2,2,2,5,1,2,1,3,3,3,1,2,2,4,2,2,3,2,3,2,2,1,4,3,1,2,2,,223,30,80,13
1,230,309,1,4,4,3,1,3,3,1,3,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2,1,1,2,1,4,3,2,1,2,1,1,2,2,2,1,1,2,1,2,2,2,2,5,5,4,1,1,2,4,1,1,1,5,2,2,2,2,2,1,1,1,2,1,3,1,2,,223,30,90,11
1,230,310,3,9,5,0,1,5,5,2,2,2,1,1,2,1,3,4,2,2,1,2,3,2,1,2,1,2,1,1,4,1,1,3,2,2,1,2,2,2,1,1,2,1,2,1,2,2,5,2,2,1,1,2,2,1,2,1,3,2,2,3,1,2,2,1,1,3,2,1,2,0,,223,31,0,12
1,230,311,3,10,3,1,1,5,3,2,3,5,1,1,2,1,3,4,2,1,1,2,2,1,2,2,1,1,1,2,4,1,2,2,3,2,1,1,1,2,1,2,2,1,2,2,2,2,5,5,4,1,1,1,5,5,3,4,5,2,1,3,2,4,5,0,0,0,0,0,0,0,,223,31,10,22
1,230,312,3,7,4,1,5,5,7,2,4,1,1,1,2,1,2,2,2,2,1,2,2,1,2,1,1,1,2,2,0,1,2,2,2,2,1,2,2,2,1,1,2,1,1,2,2,2,5,2,2,2,2,1,2,2,2,2,3,2,2,2,2,3,2,3,1,3,2,1,2,0,,223,31,20,21
1,230,313,2,9,4,4,1,4,5,2,3,2,1,1,2,1,3,4,2,3,1,3,2,2,2,2,1,1,1,2,1,1,2,2,3,2,1,2,2,2,1,2,1,1,2,2,1,2,5,5,4,1,2,3,3,1,2,1,2,2,1,2,3,1,1,1,2,1,1,1,1,2,,223,31,30,61
1,230,314,2,10,3,4,5,4,7,2,4,1,1,1,2,1,1,1,1,2,1,3,2,1,2,2,1,2,1,2,4,1,2,4,2,2,1,2,1,2,1,1,2,1,2,2,2,2,5,1,1,1,1,1,4,1,1,1,2,2,2,3,2,1,1,1,1,2,1,1,1,1,,223,31,40,63
1,230,315,2,10,4,5,1,5,5,1,3,3,1,1,2,1,2,3,2,1,1,1,2,1,2,2,1,1,1,1,4,2,1,3,3,1,2,2,2,2,2,1,2,1,1,1,2,2,5,3,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,3,2,2,,223,31,50,64
1,230,316,2,10,5,3,2,4,2,2,1,4,1,1,2,1,2,4,3,2,1,2,4,2,2,1,1,2,1,2,4,1,1,4,5,1,1,2,2,2,1,2,2,1,1,2,2,2,5,5,1,2,2,1,3,2,1,1,1,2,3,1,3,2,3,1,1,2,3,1,2,2,,223,31,60,62
1,230,317,2,11,2,4,2,4,5,2,4,1,1,1,2,1,2,4,2,1,1,2,2,0,1,1,1,1,1,3,2,3,2,3,2,2,1,2,2,2,1,1,1,1,2,2,2,2,5,2,2,2,2,1,3,1,2,1,2,1,1,3,1,3,5,2,2,1,2,3,2,0,,223,31,70,61
1,230,318,2,11,5,3,2,2,2,2,4,1,1,1,2,1,1,2,2,2,1,3,2,2,2,2,1,1,1,1,2,1,2,2,3,2,1,2,2,2,1,1,2,1,2,2,1,2,5,1,2,1,2,1,2,1,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,,223,31,81,0
1,230,319,1,10,4,4,2,4,8,2,1,4,1,1,2,1,4,4,3,4,1,1,4,1,2,1,2,2,2,1,0,2,1,1,3,1,1,2,1,1,2,2,2,1,2,2,2,2,5,4,3,1,2,1,4,1,1,2,1,1,1,3,3,1,2,2,0,1,1,1,1,1,,223,31,91,2
1,230,320,3,10,4,3,1,2,2,2,4,2,1,1,2,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,4,1,1,3,2,2,2,2,2,2,1,1,1,1,2,1,2,2,5,2,4,1,2,2,2,2,1,1,2,1,1,2,1,2,5,1,0,2,2,1,2,2,,223,32,1,2
1,230,321,1,0,3,3,1,1,4,1,3,1,1,1,2,1,1,1,1,1,1,1,2,1,0,0,1,0,0,1,1,1,1,4,1,1,1,2,2,2,2,1,2,1,2,1,2,2,5,0,1,1,1,1,4,1,1,1,1,2,3,3,1,1,1,1,1,1,1,1,1,2,,223,32,11,1
1,230,322,1,4,3,3,2,3,3,2,2,2,1,1,2,1,2,2,1,3,1,2,1,1,2,2,1,1,1,2,2,1,2,2,3,1,1,2,2,2,2,1,2,1,1,2,2,2,5,2,4,1,1,2,4,2,2,1,3,2,2,2,2,3,2,1,1,2,2,1,2,0,,223,32,21,0
1,230,323,4,6,5,3,2,5,7,2,3,2,1,2,2,1,3,2,3,1,1,1,2,2,2,2,1,1,2,2,3,1,1,4,1,2,1,2,2,1,2,1,2,2,1,2,1,2,5,2,3,1,3,1,2,2,1,1,1,2,2,3,3,3,3,1,1,4,4,2,2,2,,223,32,31,14
1,230,324,4,10,4,1,2,4,3,1,3,2,1,1,2,1,2,2,2,2,1,3,2,1,2,2,1,2,2,2,4,2,1,3,3,2,1,2,2,1,1,2,2,1,2,1,2,2,5,2,1,1,3,1,5,5,2,4,5,0,0,0,0,5,5,2,1,5,0,1,0,0,,223,32,41,11
1,230,325,5,9,5,2,1,2,4,2,4,1,1,1,2,1,2,3,1,2,1,1,2,2,2,2,1,1,1,1,0,2,1,4,3,2,1,2,2,2,1,2,1,1,2,2,1,2,5,1,3,1,1,2,3,1,2,3,5,2,2,2,2,1,2,1,2,2,1,2,1,2,,223,32,51,13
1,230,326,4,5,4,2,2,2,5,1,3,2,1,1,2,1,2,2,1,1,1,3,2,2,2,2,1,1,1,2,3,1,2,2,2,2,1,2,2,2,1,2,1,1,2,1,2,2,5,5,4,1,1,3,1,2,2,2,5,2,1,2,3,3,5,3,1,3,2,1,2,2,,223,32,61,54
1,230,327,1,10,3,6,1,5,9,2,4,4,1,1,2,1,3,4,2,3,1,4,2,1,0,0,0,0,0,2,0,1,1,1,3,2,1,1,1,2,2,2,2,1,2,1,2,2,5,2,2,2,1,1,2,2,1,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0,,223,32,70,41
1,230,328,2,5,3,3,1,4,8,2,4,5,1,1,2,1,2,4,2,2,1,2,2,1,2,2,1,2,1,1,4,2,1,3,3,1,2,2,2,1,2,1,1,2,2,2,1,2,5,1,2,1,4,0,1,3,1,2,5,0,0,0,0,3,5,3,0,3,0,2,2,2,,223,32,80,43
1,230,329,3,9,2,6,2,3,7,1,4,3,1,1,2,1,2,3,2,2,1,2,2,1,2,2,1,2,1,1,4,1,1,3,2,2,1,2,2,2,2,1,2,1,2,1,1,2,5,2,2,1,1,1,2,2,2,1,2,1,1,3,1,2,2,1,2,3,2,1,1,2,,223,32,90,41
1,230,330,3,8,3,6,1,2,8,2,4,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,4,2,1,3,2,1,1,2,2,2,1,1,2,1,2,2,2,2,5,1,1,1,1,2,4,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,,223,33,0,41
1,230,331,3,8,1,6,1,3,3,2,3,2,2,1,2,1,2,4,1,3,1,2,3,1,2,2,1,1,1,1,4,1,2,5,5,2,1,1,2,1,2,2,2,2,1,2,1,2,5,5,2,2,2,3,2,2,1,2,2,3,1,2,2,3,2,2,1,4,0,3,3,0,,223,33,10,41
1,230,332,3,10,3,6,2,3,7,1,4,1,1,1,2,1,2,2,2,2,1,4,2,2,2,1,1,2,1,2,4,1,2,3,2,1,1,2,2,1,1,1,2,2,2,2,2,2,5,5,4,2,1,1,2,2,3,2,5,1,1,3,1,3,2,1,1,2,2,1,2,2,,223,33,20,42
1,230,333,3,6,3,5,1,3,3,3,2,2,1,1,2,1,3,2,3,3,1,2,2,1,1,1,2,1,1,2,1,1,1,2,3,1,1,2,2,2,1,2,1,1,2,2,2,2,5,3,2,1,1,1,3,1,1,2,3,2,2,2,2,2,2,3,1,2,2,3,3,2,,223,33,30,40
1,230,334,3,6,4,1,3,5,4,2,2,2,1,1,2,1,2,4,3,2,1,2,2,1,2,2,1,2,2,2,3,3,2,3,2,2,1,2,2,2,1,2,1,1,2,1,2,2,5,5,4,2,2,2,4,1,1,1,1,1,2,2,3,2,1,2,1,1,1,1,1,2,,223,33,40,42
1,230,335,3,7,4,6,2,2,7,1,2,1,1,1,2,1,2,2,2,2,1,2,2,1,2,1,1,1,2,1,4,1,2,3,2,1,1,2,2,2,1,2,1,2,2,1,2,2,5,2,1,1,1,1,4,1,1,1,2,2,1,3,2,3,2,3,2,1,1,1,1,2,,223,33,50,43
1,230,336,3,9,3,2,2,4,3,2,4,5,1,1,2,1,2,3,2,3,1,4,2,1,2,2,1,1,1,1,4,1,2,5,3,2,2,2,2,2,1,1,2,1,2,1,1,2,5,2,2,1,1,2,3,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,,223,33,60,40
1,230,337,3,9,4,6,3,4,8,2,2,1,1,1,2,1,2,3,2,3,1,1,2,2,2,2,1,1,1,2,2,2,1,2,3,1,1,2,2,2,1,1,2,1,2,2,2,2,5,3,3,1,1,2,1,4,1,2,1,2,1,2,2,1,2,1,2,1,1,1,2,1,,223,33,70,42
1,230,338,2,9,1,6,3,3,9,2,4,4,1,1,2,1,1,4,3,3,1,3,3,0,0,0,0,0,0,0,0,3,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,2,5,2,1,1,2,1,3,2,1,1,3,1,1,2,1,3,0,1,1,2,2,1,2,0,,223,33,80,30
1,230,339,2,8,4,5,5,5,7,2,3,2,1,1,2,1,2,3,2,3,1,3,1,1,1,1,2,2,0,1,4,2,1,2,3,2,1,2,2,2,1,1,1,2,1,2,2,2,5,2,3,1,2,1,2,2,1,1,1,1,1,3,3,1,4,3,1,1,2,1,2,2,,223,33,90,31
1,230,340,1,10,4,2,4,3,7,2,1,2,1,1,2,1,3,4,3,4,1,2,2,2,2,2,1,1,1,1,4,2,1,4,3,1,1,2,2,2,1,1,2,1,2,2,2,2,5,3,3,1,3,1,2,2,3,2,5,2,3,0,2,2,5,3,1,1,1,1,2,2,,223,34,0,32
1,230,341,3,9,5,4,3,3,7,1,2,3,1,1,2,1,2,3,2,2,1,2,1,2,2,1,2,2,2,2,3,2,1,2,3,2,1,1,2,2,1,2,2,1,1,2,2,2,5,2,3,1,4,1,3,1,1,1,2,1,2,2,1,2,2,1,1,4,3,3,1,2,,223,34,10,30
1,230,342,3,9,3,6,3,4,7,2,4,3,1,1,2,1,1,3,3,3,1,2,2,1,2,2,1,1,1,1,4,2,1,4,3,2,1,1,1,2,2,1,2,1,2,2,2,2,5,1,2,1,3,2,3,2,1,1,1,2,2,2,2,3,2,1,2,1,2,1,2,2,,223,34,20,30
1,230,343,3,9,3,6,2,4,8,3,3,2,1,1,2,1,2,3,2,2,1,2,2,2,2,2,1,1,1,2,4,2,1,1,5,2,1,2,1,2,1,2,2,1,1,2,2,2,5,5,3,1,2,2,1,2,2,1,1,3,1,3,3,3,2,2,1,3,2,1,2,2,,223,34,30,31
1,230,344,3,9,4,5,4,5,9,0,1,4,1,1,2,1,1,2,2,3,1,1,4,1,1,2,1,2,1,1,4,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,0,4,3,1,4,0,3,2,1,2,1,2,2,2,2,1,4,1,1,4,4,3,2,2,,223,34,40,32
1,230,345,2,9,3,5,2,3,7,2,4,4,1,1,2,1,2,4,3,3,1,4,1,2,2,2,1,1,1,2,4,3,2,2,3,2,1,2,2,2,1,1,2,1,1,2,2,2,5,2,4,1,4,1,2,2,2,1,2,2,2,2,2,1,2,1,1,1,2,1,2,2,,223,34,50,81
1,230,346,2,8,3,7,3,4,7,2,2,2,1,1,2,1,2,3,2,3,2,2,2,2,2,2,1,1,1,2,4,1,2,1,3,2,1,2,2,1,1,2,1,1,2,2,2,2,5,5,4,1,2,2,3,2,3,2,5,2,2,2,2,3,2,3,2,3,2,1,2,2,,223,34,60,81
1,230,347,2,10,4,4,3,3,5,2,3,1,1,1,2,1,2,3,1,2,1,3,2,0,0,0,0,1,0,2,4,1,2,2,5,2,1,2,2,1,1,2,1,2,2,2,1,2,5,5,2,1,2,1,2,2,1,2,5,2,2,2,2,2,2,3,1,3,2,1,1,2,,223,34,70,83
1,230,348,4,9,3,4,1,2,9,2,3,2,1,1,2,1,2,2,2,2,1,2,2,1,2,1,1,1,1,2,4,1,2,1,2,2,1,2,2,1,1,1,2,1,2,2,2,2,5,2,1,1,1,2,3,2,2,1,3,2,2,2,2,2,2,2,2,2,2,1,2,2,,223,34,80,82
1,230,349,4,10,1,7,1,3,7,2,4,2,1,1,2,1,2,2,2,3,1,4,2,1,2,2,1,1,1,2,4,1,2,2,3,1,2,1,2,2,2,1,2,1,2,2,1,2,5,2,2,1,1,2,3,2,1,1,5,2,2,2,2,3,2,2,0,3,3,2,2,0,,223,34,90,83
1,230,350,2,0,1,0,1,3,2,1,2,4,1,1,2,1,2,4,2,2,1,3,2,1,2,1,1,2,2,3,3,1,2,3,2,1,1,2,2,2,2,1,2,1,1,2,2,2,5,2,2,1,1,2,2,2,1,1,3,2,3,3,1,2,1,1,2,1,1,1,2,0,,223,35,0,83
1,230,351,1,6,2,3,2,3,1,3,2,1,1,1,2,1,1,1,1,3,1,3,2,1,0,1,1,1,1,1,4,1,2,4,3,1,1,2,2,2,1,2,2,1,1,2,2,2,5,1,0,1,1,2,4,1,2,1,2,2,2,1,1,1,2,3,2,2,1,2,2,2,,223,35,10,84
1,230,352,1,9,2,5,4,4,7,2,4,2,1,1,2,1,3,5,3,4,2,2,2,2,1,2,1,1,2,2,4,1,1,4,1,2,1,1,2,1,1,2,2,1,2,2,2,2,5,0,3,1,2,1,0,2,1,1,1,1,2,3,3,3,2,3,2,3,2,2,2,2,,223,35,20,84
