CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46A.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,CARD..1,DECK..1,BALLOT..1,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,V.79.,V.80.
1,112,1107,1,1,2,1,2,1,4,4,3,2,4,3,2,3,1,3,2,2,1,3,1,1,2,4,1,1,2,2,4,2,2,1,5,4,3,2,1,2,2,1,5,4,2,3,2,3,3,3,3,2,2,3,3,2,1,1,5,2,2,1,5,3,2,3,2,3,2,1,3,2,1,2,112,1107,1,2,1,1,1,2,22,5
1,112,1108,1,1,1,1,2,1,2,2,5,2,4,2,3,3,2,2,3,2,3,5,2,1,3,2,3,5,2,2,2,2,2,3,3,4,3,2,2,2,3,3,5,3,3,3,2,3,3,2,4,4,4,2,3,3,3,4,3,3,4,3,4,4,2,2,4,3,1,2,2,2,1,2,112,1108,2,3,2,1,1,1,71,24
1,112,1109,1,1,1,1,2,1,2,2,3,2,2,3,1,2,2,2,3,2,2,2,2,5,2,4,3,2,1,1,4,3,2,3,5,4,3,2,3,3,4,3,3,3,3,3,3,3,2,2,3,2,2,4,3,2,1,2,0,0,3,0,0,0,0,0,0,0,0,5,3,0,3,2,112,1109,4,3,4,3,3,4,93,39
1,112,1110,1,1,2,1,2,1,2,2,4,2,2,0,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,3,2,2,3,3,2,2,1,3,2,2,2,2,2,0,1,4,4,3,3,2,1,2,2,3,2,2,2,2,3,2,2,2,2,4,4,2,3,2,2,112,1110,2,3,3,2,2,1,93,66
1,112,1111,1,1,1,0,2,1,1,2,3,3,3,3,3,6,0,3,0,4,4,3,5,3,1,1,3,0,4,3,5,2,2,2,5,4,3,3,2,2,4,4,3,2,2,3,2,2,2,2,3,4,4,4,4,3,3,4,4,3,3,4,2,1,3,2,4,4,2,2,2,3,3,2,112,1111,3,3,2,3,3,3,33,35
1,112,1112,1,3,1,4,5,3,3,4,2,4,4,1,2,5,1,2,2,2,3,2,2,2,3,2,3,1,1,3,2,1,1,2,2,3,2,2,2,2,4,2,2,2,1,2,2,1,2,2,2,2,2,3,3,2,2,3,3,3,4,3,2,4,3,3,3,2,2,2,3,2,3,2,112,1112,1,1,2,1,1,2,83,18
1,112,1113,1,2,1,4,5,2,4,4,4,3,4,4,3,5,5,3,4,4,2,4,4,4,1,4,3,2,1,2,4,2,2,3,5,4,2,2,4,4,4,3,6,4,3,2,1,2,2,1,4,5,4,5,4,3,3,4,4,4,5,4,1,2,3,0,4,4,3,3,3,2,3,2,112,1113,3,3,3,3,1,3,21,9
1,112,1114,1,2,2,4,5,3,4,4,3,3,4,4,4,5,1,2,2,2,1,3,5,2,1,3,2,1,2,2,2,2,2,3,3,3,2,2,2,2,3,2,4,2,2,2,2,3,3,2,3,2,2,3,2,2,2,2,3,3,3,1,4,2,1,3,2,2,2,2,1,2,2,2,112,1114,2,1,1,1,1,3,21,70
1,112,1115,1,1,1,4,5,2,2,3,2,1,4,4,3,2,2,2,4,2,3,2,2,2,1,3,2,6,4,2,4,2,2,3,4,4,2,2,2,2,4,4,3,3,3,3,3,3,3,3,4,4,4,2,3,2,2,4,3,2,3,2,3,2,4,3,4,4,4,3,2,1,1,2,112,1115,2,2,3,2,1,3,44,40
1,112,1116,1,3,1,4,5,2,4,4,4,3,5,4,4,4,2,2,2,2,3,2,2,2,2,3,3,2,2,1,3,2,2,3,5,4,2,2,3,2,2,2,4,2,1,2,2,2,3,3,4,4,4,3,2,2,2,4,2,2,2,2,2,2,3,3,2,2,1,1,3,2,2,2,112,1116,3,2,2,2,2,2,92,50
1,112,1117,1,1,1,4,5,2,2,4,4,3,4,3,3,5,1,2,4,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,4,4,2,2,3,3,4,4,3,3,3,2,2,3,0,2,4,4,5,4,3,3,3,3,3,3,4,3,1,1,3,6,4,3,2,1,3,3,3,2,112,1117,1,3,3,3,3,3,41,54
1,112,1118,1,1,1,4,5,2,2,3,4,2,2,2,3,3,3,2,1,2,2,2,3,3,2,4,3,2,2,2,2,2,2,3,4,3,2,2,2,2,2,2,4,2,2,2,2,2,3,2,4,4,4,4,3,2,3,3,3,2,2,2,2,2,3,2,2,2,2,2,1,2,3,2,112,1118,2,3,3,3,3,3,81,25
1,112,1119,1,1,1,4,5,2,5,6,0,0,1,2,0,6,2,2,1,2,2,2,2,3,2,4,3,1,1,3,3,2,2,3,4,4,2,2,3,2,2,2,1,2,1,1,2,1,1,1,3,1,3,4,2,3,1,4,2,3,3,1,3,2,3,2,2,4,1,1,2,2,1,2,112,1119,1,1,1,2,2,1,42,23
1,112,1120,1,1,1,4,5,2,2,4,1,1,1,2,4,4,1,2,1,1,1,1,1,2,2,4,3,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,4,2,3,2,2,3,3,2,4,4,3,4,2,2,2,1,2,2,2,1,3,2,3,4,3,3,1,1,3,2,1,2,112,1120,2,2,3,2,1,1,42,5
1,112,1121,1,1,1,4,5,2,4,4,3,2,4,3,0,6,0,0,5,5,3,2,2,2,2,2,3,2,3,2,4,2,2,3,4,4,2,2,2,5,5,5,7,5,0,0,2,3,3,0,6,4,4,3,3,3,3,4,0,0,0,0,2,2,2,2,2,2,3,2,2,3,2,2,112,1121,2,3,2,3,2,2,81,36
1,112,1122,1,1,3,4,5,2,4,4,3,3,1,3,4,5,1,3,4,4,4,3,3,3,2,4,3,2,2,2,4,2,2,3,4,4,2,2,3,3,4,4,2,3,2,2,1,2,2,2,2,4,4,4,4,3,3,4,3,3,5,3,3,2,3,1,4,4,2,2,1,2,2,2,112,1122,1,3,1,3,2,3,43,21
1,112,1123,1,3,1,4,5,2,4,4,3,2,5,3,4,4,2,3,2,2,2,3,3,3,2,2,3,3,2,3,4,2,2,3,4,3,2,2,2,5,5,5,7,5,0,1,2,2,3,3,4,4,4,4,3,3,3,3,3,3,4,2,3,2,1,1,3,3,3,3,2,0,2,2,112,1123,2,3,0,3,2,2,81,55
1,112,1124,1,1,1,4,5,2,3,3,3,3,3,3,3,3,1,2,2,2,2,3,5,2,3,4,3,3,4,2,4,2,2,3,4,4,2,2,2,2,3,3,6,5,2,0,3,4,3,2,3,4,4,4,3,2,2,3,3,3,4,4,3,2,3,3,3,3,2,2,4,2,1,2,112,1124,1,2,1,3,2,2,82,19
1,112,1125,1,3,1,4,5,2,4,4,2,2,2,2,5,4,1,2,2,2,3,2,3,4,3,3,3,2,1,2,3,2,2,2,5,4,2,2,4,2,3,4,3,2,2,2,2,3,2,2,3,3,4,4,2,2,2,3,2,2,2,2,2,2,1,3,3,2,1,2,2,2,3,2,112,1125,2,1,1,2,1,2,43,17
1,112,1126,1,1,1,4,5,2,2,5,5,1,3,2,2,3,1,2,1,2,3,3,2,1,3,1,3,2,1,2,2,2,2,1,4,4,2,2,1,2,2,2,4,2,2,2,2,2,0,2,3,3,2,2,3,2,2,3,5,3,4,2,2,2,1,3,2,2,2,2,4,2,2,2,112,1126,2,1,1,3,3,2,91,31
1,112,1127,1,5,3,4,5,2,3,4,3,3,4,2,4,5,0,2,4,2,2,4,4,2,3,4,3,2,3,1,2,2,2,3,4,3,2,2,1,1,4,5,3,4,3,1,2,3,3,2,5,4,4,5,4,1,3,3,4,4,4,4,3,4,5,1,4,3,4,4,2,2,1,2,112,1127,3,1,2,3,2,3,21,49
1,112,1128,1,2,1,4,5,2,4,4,5,4,2,4,3,4,1,3,1,3,3,4,3,2,3,4,3,1,1,2,2,2,2,3,4,4,2,2,2,4,4,2,6,4,3,3,2,3,3,3,4,5,4,3,2,2,4,3,4,3,4,4,3,2,1,4,4,2,1,1,3,2,2,2,112,1128,2,3,3,3,1,3,14,8
1,112,1129,1,1,1,4,5,2,3,4,3,1,3,2,3,4,2,2,2,2,3,2,3,2,1,3,2,2,2,2,3,3,2,2,4,4,2,2,2,3,3,2,4,2,2,2,2,3,3,3,4,3,4,4,3,3,3,3,4,3,4,3,3,2,3,1,3,3,2,2,2,0,2,2,112,1129,2,3,3,2,3,3,91,4
1,112,1130,1,2,1,4,5,3,3,3,3,2,3,3,3,4,1,2,5,2,5,2,5,3,1,4,3,3,2,2,3,1,2,5,5,4,2,2,5,5,3,3,6,3,3,2,2,2,3,0,4,4,3,4,3,3,2,3,0,4,4,3,3,3,1,1,2,3,3,3,3,1,2,2,112,1130,1,2,1,3,1,2,83,16
1,112,1131,1,2,1,4,5,3,3,4,3,2,2,2,2,2,1,1,2,2,3,1,2,2,2,1,1,1,1,1,2,1,2,2,3,3,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,3,3,2,2,2,2,2,2,2,2,2,4,4,1,3,2,2,2,2,2,2,1,2,112,1131,2,1,1,1,2,1,92,12
1,112,1132,1,2,1,4,5,5,4,4,3,2,2,1,2,3,2,3,2,3,3,3,3,4,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,3,3,2,3,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,3,3,3,2,3,3,3,2,2,3,2,1,2,3,1,2,112,1132,1,2,3,2,1,1,54,7
1,112,1133,1,1,1,4,5,2,4,4,2,1,3,2,3,4,1,2,2,2,3,1,2,1,2,4,3,2,1,2,3,3,3,2,4,4,2,2,1,2,2,2,6,3,2,3,3,3,2,2,4,4,4,4,2,2,2,2,2,2,3,1,4,2,0,2,2,2,2,2,3,2,1,2,112,1133,1,1,1,2,2,3,24,4
1,112,1134,1,1,1,4,5,5,2,3,5,2,2,1,3,3,2,0,1,2,3,2,2,2,2,2,3,3,1,2,3,1,3,2,4,3,2,2,2,2,3,3,4,1,0,1,2,3,0,2,4,4,4,3,3,2,2,3,3,3,4,2,3,2,4,4,3,3,2,2,3,0,2,2,112,1134,2,2,3,4,3,2,82,4
1,112,1135,1,1,1,4,5,2,2,3,5,1,1,3,3,5,1,1,2,2,3,5,2,2,3,4,3,2,1,5,3,0,3,0,0,3,2,2,5,5,3,3,3,3,3,3,1,3,3,0,6,3,3,4,3,3,4,3,4,2,3,2,0,0,3,0,3,3,1,2,2,2,3,2,112,1135,3,3,3,4,0,3,62,33
1,112,1136,1,2,1,4,5,2,2,5,3,3,1,1,4,5,1,1,4,3,3,3,4,4,1,4,3,2,1,2,4,2,1,2,5,4,3,2,2,4,4,2,6,1,2,1,1,1,2,2,3,4,3,4,2,2,2,4,4,2,3,2,3,3,3,4,4,3,1,1,2,0,1,2,112,1136,1,3,3,3,1,2,42,46
1,112,1137,1,2,1,4,5,2,4,4,4,3,4,2,3,5,1,1,4,3,3,3,3,4,1,4,1,0,3,3,4,2,1,3,5,4,3,2,3,4,4,4,7,0,1,0,2,3,2,3,4,5,3,4,4,4,4,4,4,3,4,4,3,1,3,1,4,4,2,2,2,0,1,2,112,1137,0,1,0,0,3,3,51,71
1,112,1138,1,1,1,4,5,2,3,5,3,3,2,3,3,3,1,2,3,2,3,3,3,2,1,4,3,1,2,2,2,2,1,3,4,4,3,2,3,3,2,2,2,2,3,3,2,1,1,2,2,3,3,4,3,3,0,3,3,3,4,3,3,1,3,5,4,2,1,2,3,1,3,2,112,1138,3,2,3,1,1,3,23,40
1,112,1139,1,1,2,4,5,2,2,4,3,1,1,4,5,3,1,2,3,4,3,1,2,3,2,4,2,2,3,1,2,2,1,3,5,4,3,2,4,2,4,4,2,2,3,2,1,2,2,2,4,4,5,5,3,4,3,3,3,3,3,4,1,1,3,3,3,4,2,3,3,2,2,2,112,1139,3,2,1,1,1,3,71,19
1,112,1140,1,1,1,4,5,2,2,4,3,1,2,2,2,2,2,2,3,1,3,2,2,3,2,4,1,1,2,1,2,2,1,2,5,4,3,2,2,2,4,3,2,1,3,2,1,3,1,2,3,2,4,5,3,2,2,3,3,2,1,2,2,2,3,3,2,3,1,1,2,2,2,2,112,1140,2,3,1,2,1,2,61,61
1,112,1141,1,1,1,4,5,2,3,4,3,3,1,3,3,5,1,2,1,4,1,2,4,2,2,4,3,2,1,3,2,2,1,2,4,4,3,2,2,4,4,2,4,2,3,3,2,3,3,2,3,5,4,4,2,2,4,3,4,3,4,3,1,4,3,3,4,3,2,3,1,0,3,2,112,1141,2,3,3,3,2,3,13,18
1,112,1142,1,2,1,4,5,2,3,4,4,4,3,3,3,3,2,2,3,2,2,2,3,3,3,4,3,2,1,2,3,2,1,2,5,4,3,2,2,3,4,2,2,2,1,1,1,2,1,2,3,3,2,3,3,2,3,4,4,4,4,2,3,2,3,3,3,3,3,3,1,2,1,2,112,1142,3,1,2,3,3,4,84,14
1,112,1143,1,2,1,4,5,0,4,4,4,3,0,4,5,5,1,0,4,1,3,4,2,2,1,4,3,2,2,2,0,1,1,2,5,4,3,2,2,3,4,4,4,2,2,3,2,3,2,0,6,3,3,3,3,3,3,3,0,2,3,4,2,0,3,3,2,4,3,2,1,2,3,2,112,1143,3,3,3,1,0,3,13,56
1,112,1144,1,3,2,4,5,2,4,4,4,2,3,3,3,3,1,2,2,3,3,1,2,4,2,4,3,2,1,1,3,1,1,2,5,4,3,2,2,2,3,4,4,2,1,1,1,1,2,2,2,3,3,3,3,2,3,3,4,3,4,3,3,0,3,3,3,4,2,1,2,2,1,2,112,1144,1,2,1,1,1,1,92,69
1,112,1145,1,1,1,4,5,2,5,3,3,2,3,0,5,6,2,1,2,2,5,1,3,2,1,3,3,2,5,2,2,2,2,2,2,3,3,2,1,4,2,2,4,2,1,1,1,1,2,2,2,4,3,4,2,2,2,4,4,3,4,2,1,1,3,3,4,2,2,1,3,2,1,2,112,1145,2,2,4,2,1,1,31,2
1,112,1146,1,1,1,4,5,3,4,4,4,3,3,4,0,6,0,0,5,5,3,3,4,1,1,3,3,2,3,3,4,2,2,4,5,4,3,2,1,3,4,1,2,1,2,1,1,2,2,2,3,4,3,4,2,2,4,4,4,3,4,3,3,2,3,3,3,1,4,4,2,0,2,2,112,1146,3,2,3,3,0,4,73,79
1,112,1147,1,2,1,4,5,2,3,4,4,3,5,4,5,4,5,3,4,3,2,3,3,3,1,3,3,3,2,4,4,2,2,3,5,3,3,3,4,4,4,2,3,2,3,2,1,3,2,2,3,4,4,5,4,3,4,3,4,3,4,3,4,1,3,5,4,4,2,2,2,0,3,2,112,1147,3,3,2,1,3,3,72,30
1,112,1148,1,2,1,4,5,2,3,4,4,3,3,4,5,3,1,2,4,2,3,4,4,4,1,4,2,1,4,4,4,2,2,4,5,4,3,3,4,4,4,4,2,2,1,1,1,2,1,1,2,4,4,3,1,2,2,4,4,4,2,3,2,3,3,3,4,4,4,2,1,2,2,2,112,1148,1,1,1,2,3,3,53,30
1,112,1149,1,1,1,4,5,2,3,4,4,3,5,4,5,3,2,2,4,2,2,3,2,1,2,2,3,1,2,2,4,2,2,4,5,4,3,3,2,3,3,2,4,2,1,1,1,1,1,2,2,3,2,4,3,2,3,2,4,4,4,2,3,2,3,3,2,2,2,2,1,2,2,2,112,1149,3,2,3,3,1,3,12,62
1,112,1150,1,2,2,4,5,2,3,4,4,2,4,3,2,3,2,2,2,2,3,3,3,3,3,4,3,2,1,2,2,2,2,2,3,4,3,3,3,2,3,4,4,2,2,1,2,2,2,2,3,4,4,3,3,3,2,3,3,3,4,2,2,2,3,1,3,3,2,2,2,2,1,2,112,1150,2,2,3,2,1,3,83,21
1,112,1151,1,1,1,4,5,2,4,4,5,4,5,3,4,3,1,3,3,2,3,2,2,2,3,1,3,6,4,3,4,2,2,2,5,4,3,3,3,2,3,4,5,5,2,1,2,4,3,3,4,2,3,0,3,0,2,4,5,2,2,0,0,3,1,3,2,3,1,1,3,2,1,2,112,1151,2,2,3,1,3,3,61,45
1,112,1152,1,1,1,4,5,2,4,4,4,3,5,2,5,5,1,3,4,4,2,4,4,4,1,4,3,1,1,3,4,3,2,4,5,4,3,3,2,4,4,4,7,3,2,3,3,3,0,3,6,5,4,4,3,0,3,3,4,4,4,2,3,2,3,3,4,4,2,2,2,0,1,2,112,1152,1,2,2,2,3,3,42,7
1,112,1153,1,2,1,4,5,2,4,4,4,3,5,4,4,5,1,3,4,3,2,4,5,3,1,2,3,6,4,2,4,3,2,3,5,4,3,3,3,3,4,4,3,3,3,3,2,3,3,3,4,4,4,5,4,3,3,3,4,3,4,4,1,2,3,2,4,3,3,3,4,0,3,2,112,1153,3,2,3,2,3,3,12,67
1,112,1154,1,1,1,4,5,2,4,4,3,1,3,2,3,3,1,2,1,1,2,3,4,4,1,1,0,7,5,5,5,0,2,3,5,4,3,3,2,1,3,3,2,5,2,1,1,1,2,0,2,3,2,4,3,2,2,3,4,2,2,2,3,2,1,4,2,2,1,1,2,0,3,2,112,1154,3,1,3,3,3,3,51,9
1,112,1155,1,2,1,4,5,2,4,4,4,4,4,3,4,5,1,3,4,1,2,1,3,1,3,1,3,1,1,2,4,2,2,1,4,4,3,2,2,2,2,2,6,4,1,2,1,2,3,3,3,2,3,4,1,2,2,2,4,3,4,3,3,3,1,1,4,4,2,2,2,1,1,2,112,1155,1,3,3,2,2,3,24,57
1,112,1156,3,2,1,2,5,2,2,2,1,1,1,1,2,2,2,1,2,2,3,1,2,2,2,4,3,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,4,2,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,4,4,1,3,1,1,1,1,1,2,1,2,112,1156,1,1,1,2,2,1,43,40
1,112,1157,3,1,1,2,5,2,2,5,2,2,1,2,3,2,1,1,2,2,1,2,1,1,2,3,2,1,1,1,2,2,2,2,2,2,1,1,1,2,1,2,3,2,1,2,1,2,0,1,2,2,2,1,1,1,2,1,1,2,2,1,5,4,1,3,2,2,1,2,2,2,2,2,112,1157,1,2,2,2,1,1,82,31
1,112,1158,3,3,1,2,5,2,2,2,1,1,2,2,1,1,1,2,1,1,3,1,1,1,2,3,3,1,2,1,2,2,2,2,4,4,1,1,2,2,1,1,4,2,1,1,2,3,3,1,2,1,2,3,3,2,1,3,3,3,3,3,3,3,1,3,1,1,1,1,3,2,1,2,112,1158,1,1,1,2,2,2,22,77
1,112,1159,3,2,1,2,5,2,3,3,3,1,2,2,4,3,2,2,2,2,3,2,2,2,3,4,2,2,2,2,5,0,0,2,0,5,0,0,2,5,3,2,7,5,0,1,0,1,2,0,4,6,2,0,0,1,3,3,2,0,2,3,0,0,1,3,4,0,0,5,2,0,3,2,112,1159,3,3,3,4,3,4,12,33
1,112,1160,4,2,1,2,5,3,2,5,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,4,1,1,2,2,2,1,1,1,1,2,2,2,2,2,3,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,4,3,1,3,2,2,1,2,4,2,1,2,112,1160,1,1,2,1,1,1,63,65
1,112,1161,4,2,1,2,5,2,2,3,2,2,2,1,2,2,1,1,1,1,2,1,2,2,2,4,2,3,1,2,2,1,1,1,3,4,2,2,1,2,2,2,4,2,2,1,1,2,2,1,3,3,2,2,3,1,2,3,3,2,4,2,4,2,1,4,3,1,1,2,3,2,2,2,112,1161,2,1,1,2,1,2,92,28
1,112,1162,4,3,1,2,5,3,2,2,2,1,1,2,2,4,1,2,2,1,3,3,2,1,2,4,3,1,2,2,1,1,1,2,1,2,2,2,1,2,3,2,2,1,2,3,3,2,2,2,2,3,2,2,4,1,3,3,3,2,3,2,2,4,3,3,2,1,1,3,1,2,2,2,112,1162,1,1,3,1,3,3,34,69
1,112,1163,4,2,1,2,5,2,3,2,3,2,3,1,2,2,1,1,1,2,3,2,4,2,2,4,3,2,1,2,3,2,1,3,2,4,2,2,3,3,3,5,1,2,3,1,2,1,1,2,2,4,3,3,3,2,3,2,3,2,3,2,2,1,1,5,3,0,2,2,2,3,1,2,112,1163,3,2,1,3,3,3,42,11
1,112,1164,4,2,3,2,5,2,5,1,2,1,1,1,1,3,2,1,1,2,1,2,3,2,1,4,3,2,1,2,1,2,1,3,1,1,2,2,3,3,2,2,1,2,3,1,2,2,1,2,4,4,4,2,2,3,3,3,3,2,3,1,4,2,2,4,2,2,2,2,2,2,1,2,112,1164,1,2,2,1,1,1,82,51
1,112,1165,4,2,1,2,5,2,2,3,2,2,3,2,3,3,1,2,2,2,3,2,2,2,3,3,3,2,4,2,2,3,3,2,3,3,3,3,2,2,3,3,4,3,0,2,2,2,3,3,6,2,2,2,3,2,2,4,3,4,0,2,4,3,0,6,3,0,2,2,4,0,2,2,112,1165,2,3,3,2,2,3,92,56
1,112,1166,4,2,3,2,5,3,3,3,1,1,1,1,2,1,1,2,1,1,3,1,2,1,2,4,2,2,2,2,1,1,1,2,1,2,2,1,1,2,2,1,2,2,2,1,1,2,2,1,3,3,2,2,2,1,2,1,2,3,2,1,4,3,1,3,2,2,2,2,3,0,2,2,112,1166,2,1,1,2,2,1,92,43
1,112,1167,4,1,1,2,5,5,2,5,3,1,2,2,3,3,2,2,2,3,3,2,3,2,3,2,3,2,1,2,1,2,1,3,2,3,2,1,2,3,2,1,1,2,2,1,1,2,1,1,2,4,3,4,4,2,2,2,2,3,4,3,1,4,1,4,3,1,3,4,4,2,2,2,112,1167,1,3,3,1,1,3,51,11
1,112,1168,4,2,1,2,5,2,2,3,1,2,1,2,2,2,1,1,2,2,3,1,2,2,2,3,3,1,1,2,2,3,1,2,1,3,2,1,2,2,3,2,6,2,1,3,2,2,1,2,3,2,3,3,3,2,2,3,2,2,2,2,2,2,1,3,2,2,1,1,1,2,1,2,112,1168,1,1,1,1,2,2,64,41
1,112,1169,4,2,3,2,5,2,4,4,3,2,2,2,3,5,1,2,2,2,1,3,3,2,1,4,3,1,1,2,2,2,3,3,4,4,2,1,3,4,4,2,2,2,3,1,2,1,3,1,3,4,3,3,2,2,2,3,4,3,4,3,4,4,0,0,4,2,2,1,4,0,3,2,112,1169,3,3,3,2,3,3,33,60
1,112,1170,4,2,1,2,5,1,2,3,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,3,2,3,3,2,1,1,1,2,1,1,1,1,2,3,3,1,2,1,1,2,1,1,2,1,4,2,2,1,2,2,2,1,2,2,3,2,4,1,3,1,2,3,3,4,2,1,2,112,1170,1,1,1,1,3,2,54,3
1,112,1171,4,2,1,2,5,2,4,4,2,3,1,3,3,3,1,1,1,2,3,1,3,2,1,4,3,1,1,4,1,2,1,3,3,0,1,1,1,4,3,1,1,2,2,1,1,1,1,1,3,5,2,4,3,2,3,3,3,2,3,2,2,3,3,3,4,2,1,2,3,2,2,2,112,1171,3,0,2,4,0,0,33,12
1,112,1172,4,2,1,2,5,4,2,2,2,1,1,1,1,2,1,2,1,2,3,1,2,1,2,4,2,2,2,2,2,3,1,2,2,2,1,1,1,2,2,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,1,3,2,2,2,2,2,2,2,2,112,1172,2,3,3,1,2,2,74,26
1,112,1173,4,1,3,2,5,2,4,4,4,1,1,1,5,5,1,2,1,1,2,1,4,1,2,4,3,2,1,1,2,1,2,2,2,4,1,1,1,4,4,1,6,1,3,1,1,2,2,1,3,5,1,2,4,1,4,4,4,3,5,4,4,4,1,3,4,1,2,4,3,2,3,2,112,1173,3,1,1,1,1,3,54,61
1,112,1174,4,1,1,2,5,2,2,5,1,2,1,1,2,4,1,2,2,2,1,4,2,2,3,4,3,1,1,1,2,2,2,3,3,2,1,1,2,2,2,2,2,1,1,1,2,1,2,1,2,4,2,2,1,3,3,1,2,3,3,2,3,2,1,3,4,2,1,1,3,2,1,2,112,1174,1,1,1,1,1,2,33,17
1,112,1175,4,2,1,2,5,2,4,3,2,2,5,2,4,4,1,2,2,2,3,2,2,2,2,4,3,2,1,2,3,2,2,3,4,4,1,1,2,2,3,2,3,2,1,1,1,2,2,2,4,2,2,2,2,2,2,2,2,3,3,2,3,2,1,5,3,2,2,2,3,2,3,2,112,1175,1,2,1,2,2,1,62,22
1,112,1176,5,4,1,2,5,2,2,2,1,1,1,1,2,2,1,1,1,1,3,5,2,1,2,4,3,2,3,1,2,1,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,3,2,1,2,2,2,2,2,2,2,2,5,4,1,3,2,1,2,2,4,2,2,2,112,1176,3,3,1,1,1,2,34,58
1,112,1177,5,2,1,2,5,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,2,4,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,2,1,2,1,3,1,2,4,2,3,4,2,2,1,2,2,2,3,2,5,4,5,4,2,2,1,2,2,2,1,2,112,1177,1,1,1,1,1,1,42,26
1,112,1178,3,1,1,3,5,2,5,5,4,1,3,1,5,1,1,1,1,1,1,1,1,1,1,4,3,2,3,3,3,2,2,3,3,4,1,2,1,0,4,2,4,2,2,2,1,4,3,0,6,6,0,4,3,1,0,3,4,3,4,2,2,1,2,5,4,3,1,4,0,1,1,2,112,1178,1,3,3,4,1,2,44,53
1,112,1179,3,2,1,3,5,3,2,4,3,2,2,2,3,3,1,1,2,2,3,2,3,2,3,4,2,2,2,3,2,1,1,2,4,4,2,2,2,2,4,3,2,2,2,2,2,2,2,2,3,5,4,3,4,2,3,3,3,4,5,3,2,2,3,3,4,3,2,2,2,1,2,2,112,1179,2,3,3,3,3,2,92,59
1,112,1180,3,1,1,3,5,2,2,2,2,1,1,1,3,5,1,2,1,1,3,1,4,1,3,4,3,3,2,3,2,1,1,1,2,3,2,2,1,4,4,2,2,2,3,2,0,3,2,2,4,4,4,2,4,2,3,4,4,3,4,4,4,1,0,3,4,1,1,1,3,0,2,2,112,1180,2,2,3,3,2,2,34,1
1,112,1181,3,2,1,3,5,2,4,4,3,1,4,2,2,2,1,2,2,2,2,2,2,2,2,3,2,1,2,2,2,1,1,2,3,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,4,2,2,2,3,2,2,2,3,3,4,3,4,3,1,3,3,2,2,2,2,0,2,2,112,1181,2,1,1,3,3,3,81,60
1,112,1182,3,2,3,3,5,2,2,5,2,2,1,2,1,4,2,2,2,3,1,3,2,2,3,3,3,1,1,1,1,2,1,3,2,3,2,2,3,3,3,2,3,3,2,3,3,0,1,1,2,4,4,3,2,2,2,3,3,2,3,2,3,2,2,3,2,2,1,1,2,2,1,2,112,1182,2,2,1,2,1,2,52,63
1,112,1183,3,3,1,3,5,3,3,4,3,1,5,4,3,3,1,2,3,3,2,4,3,3,3,3,3,6,2,2,4,2,1,1,4,3,2,2,3,2,1,2,5,3,2,2,3,3,3,2,3,2,3,3,3,0,0,0,0,0,0,0,0,0,0,5,1,2,2,2,3,2,1,2,112,1183,3,1,3,2,3,1,42,40
1,112,1184,3,2,1,3,5,2,2,3,2,4,1,2,3,3,1,2,2,3,1,1,3,2,3,4,3,6,4,2,2,2,1,2,2,5,2,2,2,2,3,2,4,2,3,1,1,2,0,2,4,4,3,4,3,2,2,3,3,3,0,3,4,2,1,1,3,3,1,2,2,1,3,2,112,1184,2,2,3,4,3,0,14,55
