CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11A.,Q.11B.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.28B..1,Q.28B..2,Q.28B..3,Q.28B..4,Q.28B..5,Q.28B..6,Q.28B..7,Q.28B..8,Q.28B..9,Q.28B..10,Q.29.,Q.30.,Q.31.,Q.32.,Q.32..1,Q.32..2,Q.32..3,Q.32..4,Q.32..5,Q.32..6,Q.32..7,Q.32..8,Q.32..9,Q.32..10,Q.32..11,Q.33A.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42A.,Q.43A.,Q.44A.,Q.45.,CARD..1,DECK..1,BALLOT..1,Q.46.,Q.47.,Q.48.,Q.48..1,Q.48..2,Q.48..3,Q.48..4,Q.48..5,Q.48..6,Q.48..7,Q.48..8,Q.48..9,Q.48..10,Q.48..11,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,V.57.,V.58.,V.59.
1,193,760,1,8,5,3,3,1,3,2,1,2,2,2,3,1,2,3,7,2,4,2,2,4,1,1,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,3,1,3,2,4,3,3,1,1,2,193,760,3,2,2,2,2,1,2,2,2,2,2,2,2,2,5,3,2,5,2,1,1,12,1107,2
1,193,761,1,2,6,2,4,2,2,2,2,3,2,2,3,2,3,2,1,1,3,3,4,1,2,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,0,2,3,3,1,2,5,1,3,1,1,2,193,761,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,3,1,5,1177,1
1,193,762,1,9,6,3,1,2,4,2,2,2,1,2,4,2,3,3,2,2,1,7,1,2,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,0,2,3,3,3,2,7,1,3,1,2,2,193,762,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,3,1,2,1186,2
1,193,763,2,9,6,2,4,1,2,2,2,2,2,2,4,1,2,3,1,1,3,2,2,3,1,1,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2,1,2,3,3,3,2,7,3,3,1,3,2,193,763,1,2,1,1,1,1,1,2,1,1,2,2,2,2,5,3,2,5,3,3,2,11,1156,1
1,193,764,1,6,7,1,9,3,2,1,2,2,2,3,2,3,3,3,1,1,4,2,3,4,2,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,3,3,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,3,3,2,2,5,3,3,1,3,2,193,764,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,5,3,2,1,6,1250,1
1,193,765,3,5,4,2,14,3,2,3,1,2,2,1,2,1,2,3,1,1,3,1,2,1,1,1,3,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,5,3,3,1,2,2,193,765,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,5,3,5,1,11,1108,1
1,193,766,1,3,5,2,4,1,4,1,2,2,2,2,4,2,3,3,3,3,2,4,4,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,3,3,4,3,3,3,3,1,2,2,193,766,3,2,1,2,2,1,2,2,1,2,2,2,2,2,5,3,3,3,3,1,1,4,1112,2
1,193,767,1,3,3,2,4,2,3,1,3,4,3,2,4,2,2,3,1,3,3,3,2,1,2,3,3,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,2,3,1,7,3,3,1,3,2,193,767,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,3,0,4,4,3,2,6,1193,2
1,193,768,1,11,7,2,9,1,4,1,2,4,2,3,2,3,2,3,2,2,0,2,1,4,1,1,3,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,1,2,2,2,3,3,1,2,1,1,1,2,3,3,3,1,2,2,193,768,1,3,2,2,2,2,2,2,2,1,2,2,2,2,5,3,2,5,2,0,1,6,1106,2
1,193,769,1,11,3,2,4,3,2,1,0,3,3,3,3,1,2,2,1,1,3,1,3,4,2,1,3,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,3,3,0,0,7,2,3,1,2,2,193,769,3,1,2,2,2,2,2,2,2,2,2,2,1,2,5,3,0,5,2,3,1,5,1188,1
1,193,770,1,4,3,4,8,2,1,2,2,3,1,2,4,2,3,2,4,3,10,3,1,3,1,1,3,1,3,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,3,1,2,2,7,3,3,1,2,2,193,770,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,5,3,1,1,3,2152,3
1,193,771,1,5,5,2,4,1,1,2,2,3,2,2,3,1,2,3,1,1,3,2,2,2,2,1,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,5,2,3,1,2,2,193,771,3,2,2,1,2,1,2,2,2,2,2,2,2,2,5,2,2,5,4,1,1,11,1139,1
1,193,772,1,7,5,1,14,1,4,2,3,3,2,3,2,2,2,1,2,2,1,1,1,1,2,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,1,3,1,7,2,3,1,3,2,193,772,3,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,5,3,1,1,5,1157,2
1,193,773,3,10,5,2,3,2,1,2,2,3,1,1,1,3,2,2,2,2,4,4,2,1,2,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,1,2,2,2,1,2,2,2,2,2,2,2,0,2,2,3,2,1,1,2,7,1,3,1,2,2,193,773,2,3,2,2,2,1,2,1,2,2,2,2,2,2,0,3,2,5,3,4,1,5,1174,2
1,193,774,1,10,5,2,2,1,1,3,2,3,2,2,3,2,3,2,1,1,3,2,3,1,2,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,2,3,1,1,1,2,7,3,3,1,1,2,193,774,2,2,2,1,2,1,2,2,2,2,2,2,2,2,0,2,1,3,5,3,1,11,1134,1
1,193,775,1,5,5,4,1,3,1,2,2,3,2,2,3,2,1,2,1,1,3,2,2,3,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,3,2,3,1,1,1,2,2,4,3,1,2,2,193,775,1,2,1,1,2,2,1,2,2,2,2,2,2,2,3,3,2,4,4,2,1,12,1158,1
1,193,776,3,10,6,5,4,2,1,1,3,4,2,1,3,1,2,2,1,1,10,5,10,1,4,2,3,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,0,1,2,2,2,2,1,2,1,2,2,2,2,3,3,1,1,2,2,0,0,6,2,0,1,3,2,193,776,2,3,1,2,2,2,2,1,1,1,2,2,2,2,2,3,1,3,3,4,1,2,1172,1
1,193,777,3,9,4,4,10,1,1,2,2,2,2,2,4,1,1,3,1,1,6,4,9,1,0,1,3,1,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,3,3,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,1,3,1,1,0,1,0,0,1,2,2,193,777,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,3,0,1,1,2,1173,1
1,193,778,2,8,4,4,10,3,1,2,2,1,1,2,4,2,2,3,5,3,3,1,3,1,1,1,3,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2,7,3,0,1,2,2,193,778,1,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,2,3,5,1,1,5,2107,3
1,193,779,1,9,4,2,4,3,2,3,2,3,2,1,4,2,3,0,1,1,3,1,2,3,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,3,3,3,1,2,4,1,0,1,2,2,193,779,1,0,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,5,2,3,1,6,1139,1
1,193,780,2,7,7,3,6,1,3,3,1,2,2,2,4,2,3,3,3,2,1,3,5,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,3,1,3,1,1,2,3,3,3,0,1,3,2,193,780,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,3,1,4,3,2,1,2,1182,2
1,193,781,1,9,3,6,2,2,1,1,0,0,1,0,4,2,2,3,1,2,3,1,0,2,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,3,0,2,2,2,2,1,2,2,2,2,2,2,2,1,0,2,3,1,3,4,0,4,1,0,1,2,2,193,781,2,2,2,2,1,1,2,1,2,1,2,2,2,2,1,1,2,1,0,0,0,5,1148,2
1,193,782,3,9,6,5,14,1,1,2,2,2,1,1,4,2,3,3,5,3,3,4,3,3,2,1,3,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,3,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,3,1,1,1,2,1,2,0,1,2,2,193,782,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,3,7,2,12,2102,3
1,193,783,4,5,5,2,9,1,1,2,1,1,2,1,3,3,1,3,3,3,1,1,1,2,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,3,1,1,1,1,2,0,0,1,2,2,193,783,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,2,3,5,2,1,1,4,1109,2
1,193,784,1,5,6,1,4,3,1,2,1,1,2,1,4,3,1,2,2,3,1,3,1,1,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,3,1,2,2,2,2,1,1,2,2,2,2,2,2,3,3,2,3,1,1,1,2,1,2,0,1,1,2,193,784,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0,2,2,3,3,2,1,8,1116,2
1,193,785,4,9,5,2,6,1,1,2,2,3,2,1,3,2,3,3,5,3,4,2,5,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,3,2,3,2,2,1,2,7,3,0,1,2,2,193,785,3,2,1,2,2,2,2,1,2,2,2,2,2,2,3,3,3,3,3,1,1,7,2126,3
1,193,786,3,9,4,2,4,3,1,3,2,2,2,2,3,1,3,1,1,1,3,2,2,3,1,1,3,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,2,7,1,1,1,2,2,193,786,3,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,3,5,1,2,1,6,1138,1
1,193,787,4,9,4,2,14,2,1,3,2,2,1,1,4,0,3,3,5,3,1,4,1,1,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,3,1,2,2,2,2,2,2,1,2,2,2,2,2,0,0,2,0,3,2,3,2,7,1,1,1,2,2,193,787,0,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,1,5,3,1,5,1214,2
1,193,788,4,9,6,3,0,2,1,2,2,2,1,1,3,3,1,3,5,3,6,7,8,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,2,7,1,1,1,1,2,193,788,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,5,1,5,2110,3
1,193,789,1,6,6,2,4,1,4,2,2,2,1,1,4,3,3,3,5,3,1,7,1,2,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,0,0,0,0,0,0,0,0,1,1,2,2,193,789,2,1,2,2,2,2,2,2,2,2,2,2,1,2,5,1,2,2,2,1,1,4,2110,3
1,193,790,2,6,5,1,8,1,3,2,3,4,3,2,4,3,2,3,2,2,1,1,1,1,2,1,3,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,3,3,2,0,0,1,4,1,3,1,1,1,3,2,193,790,3,1,2,2,2,2,2,2,2,1,2,2,2,2,0,3,3,5,3,1,1,5,1139,2
1,193,791,0,0,0,0,0,2,1,2,2,3,2,3,4,1,1,3,1,1,3,3,3,1,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,0,0,3,2,1,0,5,1,1,1,3,2,193,791,3,2,1,2,1,2,2,1,2,1,2,2,2,2,1,2,2,3,3,5,2,5,1173,1
1,193,792,1,7,2,5,3,1,1,3,2,1,1,1,4,0,3,3,0,3,0,1,6,1,1,3,1,2,3,1,0,2,2,2,2,2,2,2,2,2,2,1,1,3,0,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,0,2,1,1,3,7,1,1,1,2,2,193,792,1,1,2,2,2,2,2,2,2,2,2,2,1,2,5,1,3,3,5,1,0,9,2101,3
1,193,793,1,10,5,4,14,1,1,3,2,2,1,1,3,2,3,4,5,2,0,1,1,2,0,1,1,0,3,1,0,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,1,2,7,3,1,1,3,2,193,793,1,0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,5,1,0,6,1171,2
1,193,794,2,3,6,1,8,1,2,3,1,2,2,1,4,2,3,4,2,2,1,3,1,4,1,1,3,1,3,0,0,2,2,2,2,2,2,2,2,2,2,1,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,2,2,4,2,5,1,1,1,2,2,193,794,3,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,5,3,1,1,5,1269,2
1,193,795,4,11,1,6,3,1,1,3,2,2,1,2,4,3,1,2,0,0,4,3,1,1,1,1,3,1,0,0,0,2,2,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,3,0,2,0,0,1,1,0,7,1,1,1,1,2,193,795,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,3,3,1,1,11,1169,2
1,193,796,2,10,5,2,4,1,1,1,2,3,2,1,2,1,2,1,1,1,3,1,2,4,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,1,0,0,0,3,3,1,2,7,1,1,1,3,2,193,796,0,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,2,1130,1
1,193,797,4,11,5,5,13,1,2,2,2,0,2,1,4,3,2,2,4,3,1,1,1,3,2,1,1,0,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,1,2,2,2,2,1,1,2,2,2,2,2,2,3,3,2,0,1,1,1,2,7,1,1,1,2,2,193,797,0,0,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,5,1,1,1,6,2110,3
1,193,798,3,11,6,3,4,2,4,3,1,2,1,1,4,2,1,3,1,1,3,2,3,3,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,0,3,3,3,0,7,1,1,1,1,2,193,798,3,1,2,2,2,2,2,2,2,1,2,2,2,2,5,2,2,5,1,3,1,5,1128,1
1,193,799,3,8,6,5,5,1,1,2,1,2,2,1,0,0,0,0,5,3,1,1,1,3,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,3,1,1,2,1,2,1,1,3,2,193,799,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,1,1,1,1,9,2112,3
1,193,800,2,8,5,3,12,1,2,2,2,3,2,2,3,2,2,1,5,3,1,1,1,1,4,1,3,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0,0,0,0,3,1,1,2,7,1,1,1,2,2,193,800,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,3,1,1,1,1,6,2155,3
1,193,801,1,5,5,2,8,2,1,1,3,4,3,3,4,1,2,1,1,1,3,4,2,4,4,2,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1,3,3,1,1,1,3,2,193,801,3,3,2,2,1,2,2,2,2,2,2,2,2,2,1,4,2,5,3,5,0,5,1131,1
1,193,802,2,6,3,2,9,2,1,1,1,3,2,3,2,1,2,2,2,2,4,6,0,2,4,1,1,3,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,3,7,2,1,1,3,2,193,802,1,2,2,2,2,1,2,1,2,2,2,2,2,2,3,3,2,4,4,2,1,5,1141,2
1,193,803,0,2,4,2,4,1,1,3,2,3,1,1,2,2,2,1,1,1,0,1,2,4,4,1,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,2,7,1,1,1,2,2,193,803,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,5,1,4,1,2,1124,1
1,193,804,1,9,2,3,4,1,1,3,1,2,2,1,4,2,3,3,1,1,3,1,3,4,1,1,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,3,2,1,2,3,1,1,1,2,2,193,804,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,3,2,5,2,3,1,6,1115,1
1,193,805,1,10,4,1,6,3,2,2,2,2,2,2,4,2,2,1,2,2,1,5,1,4,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,3,3,4,2,5,1,1,1,3,2,193,805,3,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,5,1,1,1,5,1264,2
1,193,806,1,9,6,1,4,3,4,1,3,3,2,2,3,1,2,3,5,3,1,4,3,2,4,2,3,2,3,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,3,3,0,3,7,1,1,1,3,2,193,806,1,2,1,2,1,2,2,1,1,2,2,2,2,2,5,2,2,1,5,5,1,7,2142,3
1,193,807,1,9,1,1,3,1,1,1,2,2,1,1,1,2,2,3,2,2,2,7,5,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,193,807,1,1,2,1,1,2,2,1,2,2,2,2,2,2,5,2,3,3,3,1,1,11,2105,3
1,193,808,1,10,3,2,4,3,3,2,2,3,2,2,3,1,2,1,1,1,3,1,1,4,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,3,3,3,2,7,1,1,1,0,2,193,808,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,5,1,3,1,2,1121,1
1,193,809,2,11,3,3,7,2,1,1,2,1,1,3,4,2,2,4,5,3,5,1,6,2,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,3,3,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,7,1,1,1,3,2,193,809,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,5,2,1,5,2122,3
1,193,810,1,9,4,1,4,2,1,3,1,2,3,3,4,2,3,3,4,3,0,7,1,1,3,1,1,3,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,1,0,0,1,2,5,1,1,1,1,2,193,810,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,5,1,2,0,7,2149,3
1,193,811,4,11,5,2,8,3,1,3,1,2,2,1,4,1,2,3,2,2,4,7,7,2,4,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,3,3,1,1,7,2,1,1,2,2,193,811,3,1,2,2,2,2,2,2,2,1,2,2,2,2,3,3,3,1,5,3,1,7,2114,3
1,193,812,1,10,5,2,4,3,1,1,1,1,1,1,2,1,1,2,1,1,3,1,3,3,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,1,1,1,3,1,1,1,1,2,193,812,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,5,1,3,1,5,1130,1
1,193,813,1,4,5,2,4,3,1,3,1,2,1,1,4,1,3,3,1,2,3,1,2,4,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,0,0,0,2,7,1,1,1,3,2,193,813,3,2,2,1,2,2,1,2,2,2,2,2,2,2,0,1,2,5,4,3,1,11,1115,2
1,193,814,1,9,3,1,4,3,0,3,3,4,3,3,1,3,2,3,9,3,1,5,6,4,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,3,0,3,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,3,0,2,7,0,1,1,2,2,193,814,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,5,2,1,1,7,2129,3
1,193,815,4,6,5,2,4,3,1,2,3,3,1,3,2,1,2,3,1,1,3,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,3,3,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,5,1,1,1,1,2,193,815,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,4,4,4,1,11,1113,1
1,193,816,1,10,3,3,10,1,3,2,3,4,2,2,3,2,2,1,2,1,0,1,2,1,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,3,1,1,1,1,1,1,2,193,816,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,4,1,2,4,0,1,9,1101,1
1,193,817,1,11,5,5,4,1,4,2,3,4,2,2,4,1,2,4,5,3,1,3,4,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,0,0,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,0,0,0,1,1,1,0,2,193,817,3,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,3,5,1,1,5,2153,3
1,193,818,1,5,7,2,4,3,2,3,1,2,2,3,3,1,2,2,1,1,3,4,2,4,1,1,3,1,3,1,1,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,4,2,5,1,1,1,3,2,193,818,3,3,2,2,1,2,2,2,2,2,2,2,2,2,5,3,2,5,2,4,1,5,1259,1
1,193,819,1,11,3,1,5,0,1,3,2,2,1,2,4,0,2,4,4,3,10,3,1,2,2,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,2,7,1,1,1,2,2,193,819,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,0,3,3,1,1,7,2146,3
1,193,820,3,8,5,4,11,2,1,2,2,3,2,2,4,2,3,3,5,3,1,4,1,2,1,1,3,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,3,1,1,1,3,2,193,820,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,3,2144,3
1,193,821,2,9,5,3,8,2,2,2,2,2,1,1,3,3,2,4,1,2,4,6,2,2,1,1,3,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,7,3,1,1,3,2,193,821,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,7,1,5,1217,2
1,193,822,1,6,4,4,4,1,1,1,3,4,3,3,2,1,2,3,1,1,3,1,4,3,4,2,1,3,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,3,1,0,3,5,2,1,1,3,2,193,822,1,1,2,1,2,1,1,1,2,2,2,2,2,2,3,3,2,5,3,5,1,6,1131,1
1,193,823,0,0,0,0,0,3,3,2,3,3,2,3,1,3,3,3,4,3,1,3,1,2,2,2,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,2,3,3,0,2,7,1,1,1,2,2,193,823,2,0,1,1,2,1,2,1,2,1,2,2,2,2,1,1,2,3,2,2,1,7,2116,3
1,193,824,1,3,5,2,14,1,1,2,1,2,1,2,3,2,1,1,1,1,3,1,2,4,1,2,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,3,2,1,3,4,2,1,1,3,2,193,824,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,5,2,2,1,2,1126,1
1,193,825,1,6,5,5,14,1,1,2,2,2,2,2,4,2,2,3,5,3,2,1,7,2,1,1,3,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,3,1,1,2,7,1,1,1,2,2,193,825,1,1,2,1,1,2,2,2,2,2,2,2,2,2,5,2,3,3,2,2,1,3,2101,3
1,193,826,1,6,6,2,5,3,3,3,2,2,3,3,4,1,2,3,1,1,3,1,3,3,2,1,3,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,4,3,5,3,1,1,3,2,193,826,2,3,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,5,3,3,0,2,1125,1
