COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98
1,116,575,2,6,1,3,3,2,10,2,1,1,1,1,2,1,1,3,2,1,2,3,3,3,1,1,1,1,1,2,2,2,3,3,2,6,2,1,6,2,1,3,2,2,2,1,3,1,3,2,1,3,1,2,2,3,2,1,4,1,1,1,2,2,4,1,1,1,1,2,1,1,,211,6057,5,5,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,21,86
1,116,576,3,6,1,3,3,1,9,3,2,2,0,0,2,1,2,2,2,1,2,3,2,1,1,1,1,1,1,1,2,3,3,2,2,1,2,2,6,2,2,4,3,2,2,1,4,3,1,1,2,2,3,3,1,2,3,2,3,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6057,6,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,74
1,116,577,2,6,1,3,3,1,2,5,2,3,2,2,3,1,2,2,3,3,0,2,2,3,1,2,3,1,3,4,2,3,3,3,1,1,2,2,6,2,2,4,5,4,3,1,4,2,2,3,2,2,3,3,4,2,4,4,1,2,1,3,3,2,5,3,5,1,2,2,2,2,,211,6057,7,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,26
1,116,578,3,6,1,3,3,1,1,5,1,3,1,1,1,2,1,3,2,1,3,4,2,3,1,1,1,1,3,4,3,3,4,3,3,0,2,1,6,2,1,1,1,2,5,1,2,1,2,2,3,4,3,1,1,2,4,1,4,1,0,9,9,9,9,9,9,9,9,9,9,9,,211,6057,8,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,70
1,116,579,3,6,1,5,3,1,9,3,1,1,1,1,2,1,2,2,2,3,1,4,0,1,1,1,1,1,1,3,1,1,4,3,4,6,2,1,0,1,1,1,1,1,1,2,3,3,3,2,2,3,3,2,4,4,2,2,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6057,9,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,76
1,116,580,4,4,1,5,3,2,3,3,4,3,2,1,3,2,3,2,1,1,6,1,3,2,1,1,1,1,2,2,2,3,4,3,2,2,2,2,6,1,2,4,5,2,2,3,2,6,4,4,1,4,1,1,1,1,4,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6058,0,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,10
1,116,581,2,4,1,5,3,3,3,3,3,3,2,1,1,1,3,2,1,1,4,3,5,2,1,1,1,2,2,1,2,3,4,1,2,4,1,1,6,1,3,2,2,3,5,1,3,3,2,4,1,3,2,1,3,2,3,2,3,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6058,1,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,10
1,116,582,2,4,1,3,3,3,6,3,2,4,2,1,1,1,2,2,2,2,1,3,3,2,1,1,1,1,1,2,2,3,0,2,1,2,1,1,6,2,2,2,3,4,2,3,4,1,2,4,3,2,2,3,3,4,2,1,3,2,0,9,9,9,9,9,9,9,9,9,9,9,,211,6058,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,80
1,116,583,2,4,2,3,3,3,5,3,3,3,2,2,3,2,2,3,1,1,5,3,2,1,1,3,1,1,1,3,2,3,4,3,2,1,2,2,6,2,2,4,4,4,3,2,4,0,2,4,4,2,3,2,3,3,1,4,1,3,2,1,3,1,1,4,5,1,3,3,3,3,,211,6058,3,3,2,5,5,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,22,24
1,116,584,2,4,1,3,3,1,7,2,1,2,1,1,2,2,2,2,1,2,1,1,3,1,1,1,2,4,3,1,2,1,4,3,2,2,2,1,5,2,1,2,1,2,2,1,4,6,2,4,1,1,3,1,5,3,4,1,4,3,1,1,4,9,1,1,1,1,2,3,4,1,,211,6058,4,9,1,1,5,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,22,2
1,116,585,3,4,1,4,3,4,2,3,2,4,2,1,2,2,2,3,1,1,3,3,3,2,1,1,1,1,1,2,2,3,4,2,2,2,1,1,6,1,2,3,2,3,2,2,4,4,3,4,2,3,2,1,1,2,4,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6058,5,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,14
1,116,586,2,4,1,4,1,3,2,5,4,2,1,1,2,1,3,3,1,2,1,3,2,0,1,1,1,1,1,3,2,3,4,3,2,1,2,2,6,2,1,2,1,1,1,1,2,3,1,1,2,5,3,1,2,2,4,1,4,1,4,9,9,9,9,9,9,9,9,9,4,9,,211,6058,6,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,81
1,116,587,4,4,1,4,1,3,2,2,1,3,1,1,4,3,5,2,2,3,2,3,2,3,1,1,1,1,1,2,2,2,0,4,0,0,3,1,6,2,1,7,1,1,1,1,3,3,1,1,2,3,3,1,2,2,2,1,3,1,0,9,1,1,1,3,4,2,2,2,1,1,,211,6058,7,2,1,3,9,3,3,9,1,2,2,2,2,2,2,2,2,2,2,2,22,83
1,116,588,3,4,1,2,2,1,1,3,3,5,1,1,3,2,3,2,1,2,0,2,2,1,1,1,1,1,1,1,2,1,4,3,2,1,2,1,6,2,1,3,4,4,4,3,5,2,3,4,3,2,3,2,4,4,1,1,2,3,4,9,9,9,9,9,9,9,9,9,9,9,,211,6058,8,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,90
1,116,589,2,4,1,3,2,3,2,3,3,4,2,1,2,2,4,3,1,2,1,3,2,2,1,2,3,1,2,2,2,3,4,2,1,1,1,1,6,2,1,5,3,4,3,2,4,3,2,4,3,3,3,2,2,2,4,1,1,2,1,2,1,3,6,4,5,2,4,4,1,3,,211,6058,9,5,1,5,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,21,11
1,116,590,4,2,1,3,4,1,6,2,2,2,1,1,2,1,2,3,2,1,3,3,5,3,1,1,1,1,1,2,0,3,3,4,2,4,1,1,6,2,1,3,2,2,5,2,2,4,3,3,2,4,2,1,2,2,2,1,4,2,4,9,9,9,9,9,9,0,9,9,9,9,,211,6059,0,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,42
1,116,591,3,2,1,5,4,1,2,4,3,6,0,2,1,2,4,2,1,1,6,3,4,3,1,2,0,3,2,6,0,3,2,2,1,4,2,2,6,1,3,7,6,3,5,4,0,6,5,3,2,4,2,1,2,2,3,2,2,1,0,9,9,9,9,9,9,9,9,9,9,9,,211,6059,1,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,21
1,116,592,5,2,1,4,4,3,2,2,2,3,2,1,1,1,1,2,2,1,2,3,5,1,1,2,1,0,0,6,0,4,0,1,2,4,2,2,6,2,2,4,2,2,2,2,2,4,2,2,2,4,3,1,1,3,4,1,2,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6059,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,82
1,116,593,3,1,1,3,4,3,3,3,3,4,2,2,3,1,3,3,1,1,4,3,5,1,1,1,3,1,2,2,2,3,3,2,2,4,2,1,6,2,4,1,3,4,4,2,4,1,2,4,3,3,3,3,1,1,3,1,4,1,1,2,2,2,1,3,5,2,2,4,1,2,,211,6059,3,1,1,5,5,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,21,22
1,116,594,2,1,1,3,4,2,1,3,3,1,1,1,3,1,2,2,1,1,6,3,2,2,1,1,3,1,1,2,2,2,3,2,1,1,3,2,6,2,2,2,2,4,4,3,3,7,2,4,3,3,1,1,1,2,4,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6059,4,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,21,48
1,116,595,2,1,3,2,4,2,2,3,3,3,2,1,2,1,4,2,1,2,0,1,3,1,1,1,1,1,1,3,2,3,2,3,4,6,1,1,6,2,2,1,2,3,2,3,4,3,2,2,2,1,3,1,2,3,3,1,4,1,1,2,3,3,3,1,2,1,2,1,1,1,,211,6059,5,2,3,4,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,21,60
1,116,596,2,1,1,3,4,1,3,2,2,2,2,2,2,2,2,2,2,1,2,3,5,2,1,1,2,5,2,1,2,2,1,1,1,4,3,3,6,2,1,1,2,4,1,2,2,3,3,4,1,3,3,1,2,3,4,2,2,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6059,6,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,22,72
1,116,597,1,2,1,3,3,1,8,2,1,1,1,1,2,1,1,1,2,2,1,4,6,1,1,1,1,1,2,2,3,2,1,2,1,6,2,2,6,2,1,4,1,1,1,1,2,4,5,0,5,0,0,4,1,2,4,0,3,1,1,3,3,2,3,1,1,1,1,1,1,1,,211,6059,7,1,5,9,9,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,20,93
1,116,598,1,2,1,3,2,1,7,1,1,1,1,2,1,1,2,1,2,3,0,5,0,3,1,1,3,4,1,1,2,3,4,2,3,0,2,2,6,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,4,1,1,9,9,9,9,9,9,9,9,9,9,3,,211,6059,8,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,92
1,116,599,1,2,1,3,1,1,7,1,2,2,1,1,1,1,1,1,1,2,1,4,6,3,4,1,1,1,1,3,2,3,4,1,2,1,2,1,6,2,1,2,2,2,1,1,2,3,2,2,1,2,1,1,1,2,3,1,4,1,0,9,9,9,9,9,9,9,9,9,9,1,,211,6059,9,1,1,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,90
1,116,600,1,2,1,3,1,1,7,1,1,2,2,1,1,1,2,1,2,3,1,5,0,1,1,1,1,1,1,3,2,3,4,3,4,6,2,2,6,2,1,4,1,1,1,1,2,3,1,1,2,4,1,1,2,2,3,1,4,1,3,3,4,2,5,1,2,1,2,2,1,1,,211,6060,0,2,5,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,20,96
1,116,601,1,2,1,3,3,1,7,2,1,4,2,2,2,1,2,1,2,2,0,3,3,1,1,1,1,1,1,1,2,3,3,3,4,6,2,1,6,2,2,7,2,2,2,1,2,3,2,2,2,2,1,1,3,2,2,1,4,3,1,1,3,2,1,2,3,0,2,1,3,2,,211,6060,1,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,20,90
1,116,602,1,2,1,3,3,1,2,3,4,2,1,1,1,1,2,1,2,1,1,3,3,2,1,1,2,1,1,3,1,3,3,2,2,2,2,2,6,2,2,3,2,3,2,2,2,3,1,2,2,4,2,1,3,3,3,1,4,1,4,9,9,9,9,9,9,9,9,9,9,1,,211,6060,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,93
1,116,603,1,2,1,3,2,1,7,1,1,2,3,1,1,1,1,1,2,1,2,4,0,1,1,1,3,1,1,3,1,2,2,3,4,6,2,2,0,2,1,4,1,1,1,1,5,3,1,1,2,3,1,2,2,2,4,1,4,1,1,4,1,2,4,9,9,9,9,9,9,9,,211,6060,3,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,95
1,116,604,1,2,1,3,3,1,8,3,1,2,1,3,3,1,3,2,1,2,1,4,3,1,0,1,1,1,1,3,1,3,4,1,4,0,2,2,6,2,1,4,2,3,2,2,3,3,2,4,2,4,1,1,2,2,4,1,4,1,1,2,4,2,2,1,2,1,2,9,2,3,,211,6060,4,1,9,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,20,41
1,116,605,1,2,1,3,3,1,3,4,3,3,1,1,3,1,4,2,2,3,3,2,4,1,1,1,1,4,1,3,2,2,3,2,4,2,2,2,1,2,3,1,5,4,4,3,5,1,1,2,3,5,1,3,4,4,2,3,2,3,3,4,1,1,5,3,5,2,4,4,1,3,,211,6060,5,3,4,2,3,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,10,42
1,116,606,1,2,1,3,2,4,2,3,4,3,1,1,2,1,1,3,2,1,2,4,2,1,1,1,1,1,1,3,1,2,4,3,4,6,2,2,6,2,4,3,4,4,4,3,3,1,4,4,4,2,1,1,2,2,2,0,2,3,1,2,4,2,4,4,4,2,9,9,9,1,,211,6060,6,9,9,4,9,3,3,1,2,2,2,2,2,2,2,2,2,1,2,2,20,82
1,116,607,1,2,1,3,2,1,4,3,1,6,3,3,2,2,2,3,3,2,0,5,2,1,1,1,1,1,1,3,1,2,4,4,0,0,2,1,0,2,0,7,6,5,5,4,0,7,3,2,5,2,2,4,5,0,0,2,0,0,4,9,9,9,9,9,9,9,9,9,9,9,,211,6060,7,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,43
1,116,608,1,2,1,3,2,1,9,3,3,4,2,2,2,1,2,2,2,2,1,5,0,0,1,1,1,1,1,3,2,3,4,3,4,6,2,2,6,2,3,6,4,4,2,3,3,5,3,3,2,1,3,3,1,4,1,1,2,3,4,9,9,9,9,9,9,9,9,9,9,9,,211,6060,8,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,54
1,116,609,1,2,1,3,2,1,5,3,3,3,2,1,1,2,3,2,1,1,6,5,3,0,1,1,1,1,2,1,2,2,3,2,2,1,2,1,6,2,1,3,2,3,3,3,1,4,1,3,2,1,2,3,2,2,4,1,1,3,1,2,4,3,3,1,2,1,1,3,1,1,,211,6060,9,4,4,5,1,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,20,61
1,116,610,1,2,1,3,1,1,7,2,1,3,2,2,2,1,2,3,2,2,0,2,0,3,0,1,2,1,3,2,2,2,4,3,3,0,3,3,6,2,1,6,3,2,2,2,3,6,1,2,2,2,1,1,3,2,2,2,2,1,1,3,2,2,9,2,2,1,2,2,2,2,,211,6061,0,9,9,9,9,9,1,9,2,2,2,2,2,2,2,2,2,1,2,2,20,32
1,116,611,1,2,1,3,1,1,10,1,2,2,1,2,4,3,5,4,3,3,0,4,0,0,1,3,1,1,3,4,3,1,4,3,4,6,2,2,6,2,2,4,2,2,2,2,2,3,1,1,1,5,3,1,1,2,2,1,1,1,3,2,3,3,5,1,2,1,2,1,1,1,,211,6061,1,5,1,4,4,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,20,40
1,116,612,0,2,1,3,1,1,10,5,4,3,3,1,3,1,4,1,2,1,1,4,4,3,1,1,1,2,1,1,2,3,2,2,2,1,2,2,3,2,2,3,5,4,1,2,5,6,1,4,3,5,3,2,2,3,1,1,2,2,1,3,5,1,3,4,5,2,3,3,4,3,,211,6061,2,4,1,2,5,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,20,62
1,116,613,1,2,1,3,3,1,4,2,2,4,1,1,2,2,3,3,1,3,0,3,6,1,1,1,1,0,2,1,2,3,4,1,2,0,2,2,5,2,3,5,2,2,3,2,4,3,1,2,3,3,3,2,2,2,2,1,3,1,2,2,4,3,3,1,2,1,1,2,1,1,,211,6061,3,2,4,3,3,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,20,46
1,116,614,1,2,1,3,3,1,2,3,2,2,1,2,2,1,4,3,3,3,1,4,2,3,1,3,0,1,2,4,2,3,3,2,2,1,2,2,6,2,1,2,5,3,2,2,5,3,3,4,3,2,2,2,2,2,2,1,3,2,3,1,4,2,2,1,1,1,1,2,1,3,,211,6061,4,3,3,1,2,1,1,9,1,2,2,2,2,2,2,2,2,2,2,2,20,32
1,116,615,1,2,1,3,3,1,4,3,4,3,2,2,3,2,2,2,1,2,5,4,0,0,1,3,3,1,3,6,2,4,4,4,4,6,2,2,6,2,0,7,6,3,3,2,4,6,3,3,2,2,2,1,4,4,0,2,2,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6061,5,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,43
1,116,616,1,2,1,3,2,1,4,2,2,5,3,2,2,1,1,3,1,2,0,3,2,1,1,1,1,1,1,3,2,3,4,2,4,6,2,1,6,2,2,5,3,2,3,2,2,5,2,3,2,3,2,1,1,2,4,1,4,1,1,2,4,2,4,1,2,1,2,2,1,1,,211,6061,6,1,4,3,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,20,46
1,116,617,1,1,1,3,2,1,1,1,1,1,1,1,0,1,1,1,2,2,0,5,0,2,1,3,1,1,1,3,1,1,3,2,4,1,2,2,6,2,1,3,1,1,1,1,1,1,1,1,1,1,2,2,2,4,1,1,4,1,1,9,9,9,9,1,1,1,1,1,1,1,,211,6061,7,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,20,44
1,116,618,1,1,1,3,2,1,2,1,1,1,1,1,1,2,1,2,2,2,1,3,2,3,1,2,1,1,1,3,3,2,3,3,4,6,2,2,6,2,1,3,1,2,1,2,2,3,2,2,4,4,1,1,2,2,3,1,2,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6061,8,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,95
1,116,619,1,1,1,3,2,3,8,5,1,2,1,2,1,1,2,1,2,2,1,4,0,0,1,2,3,5,3,3,0,1,2,3,0,6,3,2,6,2,0,3,5,2,2,3,2,3,4,4,4,5,3,1,1,2,0,0,0,1,1,2,4,3,3,1,2,1,2,1,1,1,,211,6061,9,9,4,1,1,9,1,9,2,2,2,2,2,2,2,2,2,1,2,2,20,80
1,116,620,1,1,1,3,2,1,7,1,1,1,1,2,1,1,2,1,2,3,0,5,0,3,1,1,3,4,1,1,2,3,4,2,3,0,2,2,6,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,4,1,1,9,9,9,9,9,9,9,9,9,9,3,,211,6062,0,9,9,9,9,2,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,92
1,116,621,1,1,1,3,3,1,3,1,0,3,0,4,1,0,1,0,2,3,0,5,0,0,1,1,3,1,1,2,1,1,1,4,3,0,3,3,0,2,1,4,6,1,1,4,2,7,2,2,5,2,3,1,4,4,4,0,4,2,0,9,9,9,9,9,9,9,9,9,9,9,,211,6062,1,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,62
1,116,622,1,1,1,3,2,2,5,3,1,2,1,1,2,1,2,3,2,2,1,4,2,1,1,1,1,1,1,3,2,3,3,3,4,6,2,2,6,2,1,2,2,2,0,3,3,3,2,2,2,2,2,3,2,2,2,1,2,2,1,2,3,2,3,2,2,1,2,2,1,3,,211,6062,2,3,2,4,4,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,20,34
1,116,623,2,2,1,4,3,1,9,2,4,3,3,2,1,1,2,3,2,1,3,4,0,3,1,1,3,1,3,4,3,2,3,3,3,6,2,2,6,2,2,2,2,2,2,2,3,6,2,2,3,3,1,1,1,2,3,2,3,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6062,3,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,65
1,116,624,2,2,1,4,2,1,4,1,1,2,2,2,1,1,1,2,0,3,1,4,2,1,1,2,1,1,1,3,2,1,4,3,4,6,2,2,6,2,2,2,2,2,2,2,2,4,2,1,2,4,1,1,2,3,4,1,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6062,4,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,94
1,116,625,2,2,1,4,2,1,4,2,2,3,2,2,3,2,3,4,1,2,1,4,1,2,1,1,1,1,3,3,2,2,4,3,4,6,2,2,6,2,3,2,3,1,5,2,2,3,2,3,3,4,1,3,2,2,3,2,3,2,1,2,3,1,1,4,5,2,2,2,4,2,,211,6062,5,4,5,4,5,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,20,95
1,116,626,3,2,1,4,3,1,2,3,2,5,2,1,1,2,3,2,1,1,4,3,6,1,1,2,3,1,1,1,2,3,4,2,2,4,2,2,0,1,2,4,3,4,3,2,3,3,3,3,2,3,2,3,1,2,4,1,4,2,3,3,1,3,3,1,2,1,2,2,3,1,,211,6062,6,1,2,3,3,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,20,92
1,116,627,2,2,1,4,3,4,2,4,3,3,2,2,3,3,4,2,1,2,1,2,3,1,1,2,3,1,3,4,2,2,3,3,3,5,2,2,6,1,0,4,2,2,2,2,3,1,3,4,4,3,1,3,1,4,3,2,1,1,1,5,2,2,2,4,5,2,4,2,4,3,,211,6062,7,5,2,4,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,20,82
1,116,628,3,2,1,4,2,1,4,1,1,2,2,2,1,1,1,1,2,2,1,4,5,2,1,1,1,1,1,3,2,2,4,3,4,6,2,2,6,1,2,2,3,2,2,1,3,4,2,1,2,4,1,1,2,2,4,1,4,1,1,1,3,2,2,1,2,1,2,1,3,2,,211,6062,8,3,3,4,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,20,94
1,116,629,2,2,1,4,2,4,2,1,1,2,1,1,1,1,2,1,2,2,0,3,2,2,1,1,3,1,2,2,1,1,4,3,2,1,2,1,6,2,1,2,2,2,2,1,2,3,2,1,2,4,1,1,3,3,2,2,4,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6062,9,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,82
1,116,630,2,2,1,4,2,1,8,2,3,3,1,3,2,1,3,2,2,3,1,3,2,2,1,1,1,1,1,3,2,2,4,4,2,1,2,1,6,2,2,2,2,2,2,1,2,3,2,4,3,4,3,1,2,2,2,3,3,2,4,9,9,9,9,9,9,9,9,9,9,9,,211,6063,0,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,44
1,116,631,2,2,1,4,3,1,6,2,1,4,3,2,2,1,2,3,2,2,0,4,6,3,4,1,1,1,1,3,2,3,3,1,4,6,2,1,6,1,1,3,3,3,2,2,4,6,3,4,4,3,3,2,1,1,4,1,3,1,4,9,9,9,9,9,9,9,9,9,9,9,,211,6063,1,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,53
1,116,632,3,2,1,4,3,1,3,5,1,2,2,2,1,1,1,3,2,3,1,3,3,1,1,1,1,4,1,2,2,3,3,3,1,2,2,2,6,1,1,3,2,2,2,4,3,3,5,0,5,0,0,4,5,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,,211,6063,2,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,43
1,116,633,2,2,1,5,3,1,3,2,1,2,1,1,2,1,3,3,1,2,0,3,6,2,1,1,3,1,2,4,2,3,3,3,2,5,2,2,6,2,2,1,1,3,2,2,2,4,3,3,2,2,2,2,2,2,2,2,3,2,3,1,4,2,3,1,2,1,1,2,1,3,,211,6063,3,3,4,4,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,20,30
1,116,634,2,2,1,5,3,1,2,2,2,2,1,1,2,1,2,2,2,2,0,3,2,2,1,1,3,0,0,6,0,4,0,2,2,1,2,2,6,2,1,1,2,2,2,1,2,3,2,1,1,4,2,2,1,2,4,1,4,1,3,1,4,2,2,1,3,0,0,1,1,2,,211,6063,4,2,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,20,30
1,116,635,2,2,1,5,3,5,2,1,1,2,2,1,1,1,1,1,2,1,3,4,2,3,1,1,1,1,1,3,2,3,4,3,4,6,2,1,6,2,2,4,2,4,1,2,2,3,1,1,2,3,1,1,2,3,4,1,4,1,0,9,9,9,9,9,9,9,9,9,9,9,,211,6063,5,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,72
1,116,636,2,2,1,5,3,5,2,5,1,2,2,2,1,1,1,1,2,2,1,4,2,3,1,1,1,1,1,3,2,3,4,3,4,6,2,2,6,2,1,4,1,3,1,1,2,2,2,2,2,4,1,1,3,3,4,1,4,1,0,9,9,9,9,9,9,9,9,9,9,9,,211,6063,6,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,73
1,116,637,4,2,1,5,3,1,2,1,1,1,1,1,1,1,1,1,2,2,0,3,2,0,1,1,1,1,1,3,1,2,4,3,4,0,2,1,6,2,1,2,1,1,1,1,2,3,1,1,1,5,3,1,2,2,0,1,4,1,3,2,4,2,5,1,1,1,1,1,1,1,,211,6063,7,9,9,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,20,44
1,116,638,3,2,1,5,2,5,6,1,1,2,1,1,1,1,1,1,2,3,0,4,4,3,1,1,1,1,1,3,1,1,3,4,3,1,2,2,6,1,1,4,1,2,2,1,2,3,2,1,2,4,1,1,2,2,3,1,4,1,2,1,4,3,3,1,2,1,1,1,2,3,,211,6063,8,3,5,4,2,1,1,9,2,2,2,1,2,2,2,2,2,2,2,2,20,72
1,116,639,2,2,1,5,3,5,4,2,2,3,2,1,1,1,1,1,2,1,3,3,2,2,2,3,4,1,2,4,1,3,5,3,4,6,2,3,0,0,2,4,2,3,2,1,3,3,2,3,2,2,2,1,2,2,4,2,2,1,0,9,9,9,9,9,9,9,9,9,9,9,,211,6063,9,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,75
1,116,640,2,3,1,5,4,1,2,2,2,4,2,2,2,2,1,3,2,1,6,3,1,2,1,1,2,3,3,5,2,3,3,2,2,1,2,2,6,2,3,2,3,4,4,3,4,1,3,4,2,3,3,3,3,2,3,3,4,3,0,9,9,9,9,9,9,9,9,9,9,9,,211,6064,0,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,45
1,116,641,2,3,1,5,4,1,2,2,4,3,2,1,1,2,2,0,2,2,1,4,6,2,1,1,3,1,3,2,2,4,4,4,0,0,3,1,6,2,0,2,3,3,2,2,3,3,2,3,3,2,2,2,1,0,0,3,2,1,0,9,9,9,9,9,9,9,9,9,9,9,,211,6064,1,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,61
1,116,642,3,3,1,5,4,1,2,2,1,3,2,1,1,1,2,3,2,2,0,5,0,0,0,3,0,1,3,2,1,2,4,2,1,1,2,1,6,2,2,6,2,1,2,1,2,3,2,2,2,4,2,1,3,3,2,2,2,2,1,2,4,2,4,1,2,9,2,2,1,1,,211,6064,2,4,3,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,20,48
1,116,643,2,3,1,3,4,2,3,3,2,4,2,1,1,2,2,1,2,3,0,3,2,1,1,1,4,1,1,2,2,2,4,3,2,1,1,2,0,2,2,2,2,4,2,3,3,3,3,4,3,2,3,2,2,2,4,3,2,3,4,9,9,9,9,9,9,9,9,9,9,9,,211,6064,3,9,9,9,9,9,3,9,2,2,2,2,2,2,2,2,2,1,2,2,20,45
