CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.4..1,Q.5B.,Q.6.,Q.7.,Q.8A.,Q.8B.,Q.8C.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.12B.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18A.,Q.18B.,Q.19.,Q.20A.,Q.20B.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25A.,Q.25B.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.28C.,Q.29.,Q.30.,Q.31.,Q.32A.,Q.32B.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.35C.,Q.35D.,Q.35E.,Q.35F.,Q.35G.,Q.35H.,Q.35I.,Q.36.,Q.37.,Q.38A.,Q.38B.,Q.39A.,Q.39B.,Q.39C.,Q.39D.,Q.39E.,Q.39F.,Q.39G.,CARD..1,DECK..1,BALLOT..1,NA.1,Q.39H.,Q.40A.,Q.40B.,Q.40C.,Q.40D.,Q.40E.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.50E.,Q.51D.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57A.,Q.57B.,Q.57C.,Q.58.,Q.59.,Q.60A.,Q.60B.,Q.61.,Q.62.,Q.63.,Q.63..1,Q.63..2,Q.63..3,Q.63..4,Q.63..5,Q.63..6,Q.63..7,Q.63..8,Q.63..9,Q.63..10,Q.63..11,Q.63..12,Q.63..13,Q.0.,Q.64.,V.66.,V.67.,V.68.,V.69.
1,100,1097,5,4,4,2,7,0,15,1,1,2,1,1,1,3,1,1,1,1,3,1,3,3,1,1,0,2,1,1,4,3,3,1,1,3,3,3,4,2,3,1,1,3,2,3,3,1,1,2,2,1,1,2,1,2,2,1,3,1,2,2,1,2,2,2,2,2,100,1097,5,2,2,2,1,2,2,2,1,1,2,2,1,1,4,1,4,4,4,2,2,1,1,1,5,2,2,2,1,3,1,1,4,3,1,7,4,2,1,2,2,1,2,2,3,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0,4,8,3,3,6
1,100,1098,5,4,4,10,2,3,14,1,1,2,3,2,2,3,2,2,2,2,2,6,1,1,1,1,8,1,1,4,4,2,3,3,1,3,3,4,4,3,3,3,4,3,3,2,4,3,1,2,1,1,1,1,3,2,2,2,3,3,1,1,2,2,2,2,3,2,100,1098,5,2,2,3,3,3,3,2,3,2,2,3,2,0,0,1,2,3,2,2,1,1,1,1,4,3,3,2,2,1,1,1,3,1,1,7,4,2,1,1,1,3,2,2,2,4,4,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,12,3,2,3
1,100,1099,5,1,4,9,5,4,65,1,1,7,2,1,1,2,2,1,1,3,2,6,3,1,1,2,0,0,1,1,4,3,3,2,2,1,2,3,2,4,2,1,4,3,3,2,3,1,1,3,3,1,1,2,0,1,2,2,3,2,1,2,2,2,1,2,2,2,100,1099,5,2,3,0,3,2,2,1,3,1,1,2,1,1,1,2,2,2,3,1,2,1,1,2,5,1,1,3,3,2,3,1,4,3,1,5,3,2,3,1,2,3,3,1,2,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,0,3,12,3,2,14
1,100,1100,5,1,4,8,2,2,84,1,1,2,2,1,2,3,1,2,2,2,2,2,3,2,1,1,0,0,1,1,3,3,2,2,2,3,3,4,4,4,3,3,2,3,3,3,1,1,1,4,0,1,1,0,0,1,2,1,1,1,1,1,1,2,2,1,2,2,100,1100,5,2,0,0,0,4,0,3,1,1,2,0,0,0,0,0,0,0,1,2,2,1,1,1,5,2,2,5,1,5,1,1,3,2,1,5,4,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,0,2,7,2,1,14
1,100,1101,5,2,4,3,7,2,28,1,4,2,1,2,2,2,1,2,1,2,2,3,1,1,1,2,8,1,2,4,0,1,2,1,1,2,4,4,3,2,4,3,4,3,3,2,4,1,1,1,3,1,1,3,0,2,2,1,3,3,2,2,1,2,3,1,1,2,100,1101,5,1,3,2,3,2,3,2,2,2,3,4,4,3,4,2,4,3,4,1,1,0,2,1,2,1,1,1,1,1,2,1,3,3,1,5,3,2,1,2,2,3,2,2,3,3,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,0,1,9,8,4,14
1,100,1102,5,2,4,2,6,4,43,1,1,7,2,0,3,3,2,2,1,2,3,1,2,2,1,1,1,3,2,1,4,3,2,1,1,0,2,4,4,5,2,0,3,0,3,3,1,1,2,2,1,1,1,2,0,2,2,5,3,1,2,2,0,3,2,2,2,2,100,1102,5,2,3,2,2,1,3,3,3,1,1,1,1,4,4,1,4,4,2,0,2,1,1,3,3,2,2,1,1,1,3,1,3,3,1,5,3,2,2,1,2,2,2,2,2,3,3,2,2,2,2,2,2,2,1,2,2,2,2,1,2,0,3,9,5,4,11
1,100,1103,5,2,4,10,2,2,30,1,2,2,3,1,1,2,1,1,0,0,2,3,3,1,1,2,8,1,2,0,11,0,2,1,1,2,3,0,4,4,4,1,0,0,3,3,4,1,1,3,3,3,1,3,3,3,1,2,1,1,2,1,2,3,2,3,2,2,100,1103,5,2,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,2,2,2,0,0,3,0,2,3,2,1,1,2,1,0,3,1,5,4,2,1,1,1,2,2,1,2,0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,9,6,4,16
1,100,1104,5,2,4,9,2,2,22,1,1,1,3,1,4,2,1,2,2,3,2,6,2,2,1,2,8,2,1,4,5,2,2,2,2,3,4,4,4,4,2,1,2,3,3,2,1,1,1,2,2,1,1,2,1,2,3,2,3,3,2,1,1,2,2,3,2,2,100,1104,5,2,3,3,2,3,1,2,2,2,2,2,2,2,4,1,4,4,2,1,2,1,1,1,3,1,1,3,2,2,1,1,5,1,1,5,4,2,1,1,1,2,3,3,3,2,3,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0,2,12,5,2,16
1,100,1105,5,2,4,3,2,3,30,1,2,2,1,1,1,2,2,3,2,1,2,2,2,1,1,2,8,1,3,1,3,3,2,1,0,4,3,2,2,1,1,1,1,3,3,3,1,0,0,4,0,0,4,0,0,0,2,5,1,1,2,2,2,3,3,3,2,2,100,1105,5,2,0,0,0,4,1,3,2,1,0,0,0,0,0,0,0,0,0,1,2,2,2,1,3,2,2,4,2,3,4,1,3,1,1,6,3,2,2,1,1,1,3,3,3,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0,2,8,8,6,12
1,100,1106,5,2,4,3,11,3,30,1,1,2,1,2,1,3,1,2,1,3,4,6,1,2,2,2,8,1,2,4,3,2,3,2,1,2,3,2,4,2,3,1,4,3,3,5,4,1,3,3,1,2,1,3,3,2,2,2,1,1,3,2,2,3,3,2,2,2,100,1106,5,2,3,3,3,3,3,1,3,2,3,2,2,2,4,4,4,4,4,1,2,3,1,2,4,3,1,1,1,1,4,1,3,2,1,6,4,2,1,1,1,3,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,3,15,8,7,12
1,100,1107,5,2,4,10,2,3,30,1,2,2,3,2,2,2,1,1,2,2,2,3,1,1,1,0,0,1,3,1,3,1,2,1,0,0,1,1,1,1,4,3,2,2,2,1,3,1,1,1,2,1,1,0,0,0,1,1,1,1,2,3,2,4,3,2,2,2,100,1107,5,2,1,3,1,1,3,2,2,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,3,1,1,1,1,1,6,1,0,2,1,6,4,2,1,2,3,3,2,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,8,12,8,12
1,100,1108,5,2,4,7,4,2,15,3,3,0,0,0,0,2,1,2,3,3,2,6,2,1,1,2,8,1,1,2,3,2,3,2,0,0,3,3,3,4,2,0,2,3,3,0,1,1,1,3,3,1,1,1,3,1,1,1,2,1,2,2,3,3,3,2,2,2,100,1108,5,2,2,3,3,3,2,2,1,2,4,4,4,4,4,4,4,4,4,2,1,1,1,1,2,1,2,2,2,3,3,5,4,4,1,9,4,2,1,1,1,3,2,2,3,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,12,9,7,16
1,100,1109,5,2,4,3,5,4,48,1,1,7,0,0,4,2,1,2,2,3,2,6,1,3,1,2,8,2,2,4,0,3,2,1,1,0,2,4,4,4,2,2,3,2,2,3,4,1,1,2,3,1,1,2,3,0,2,1,3,1,1,2,2,1,2,2,2,2,100,1109,5,2,1,2,1,2,1,3,2,1,1,2,1,1,2,1,2,2,2,1,2,3,2,1,3,2,3,1,1,1,1,1,5,4,1,9,3,2,1,1,2,3,3,2,4,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,0,2,5,5,3,11
1,100,1110,5,2,4,3,9,3,28,1,2,7,1,7,1,1,2,1,1,2,3,6,1,2,1,2,0,1,2,4,11,1,2,2,1,2,2,0,3,4,4,2,4,3,3,2,4,1,1,3,3,3,1,1,3,3,2,1,2,2,3,3,3,4,3,3,2,2,100,1110,5,2,2,3,2,3,3,2,1,2,4,4,4,2,4,3,4,4,3,1,1,1,1,1,2,3,1,3,1,1,2,1,3,4,1,9,3,2,1,1,1,3,2,2,1,3,3,2,2,2,2,1,2,2,2,2,2,1,2,2,2,0,2,13,15,10,14
1,100,1111,5,2,4,7,5,3,23,1,2,3,3,2,4,2,2,1,2,2,1,6,3,2,1,1,8,2,2,2,3,2,2,2,2,3,3,4,4,4,2,3,3,3,2,3,1,1,1,2,3,1,1,2,3,3,2,2,2,1,1,1,2,3,2,3,2,2,100,1111,5,2,3,2,3,2,1,2,2,2,1,1,2,2,4,4,4,4,2,2,2,0,1,1,3,1,1,1,2,2,3,1,2,4,1,9,3,2,1,1,1,2,2,2,3,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,0,1,11,6,3,16
1,100,1112,5,1,4,3,2,3,10,1,2,2,1,2,1,2,2,2,1,3,2,6,2,2,1,0,1,1,2,4,4,2,2,2,1,2,2,2,2,2,2,1,4,3,2,2,1,1,0,1,3,1,1,2,3,0,2,2,1,1,2,2,2,2,2,3,2,2,100,1112,5,2,1,3,2,1,2,3,2,2,4,3,2,2,4,2,4,4,4,1,2,2,1,1,3,3,1,2,2,2,2,1,2,4,1,9,3,1,2,2,2,2,2,3,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0,2,8,7,4,12
1,100,1113,5,1,4,13,4,3,87,1,2,1,2,1,3,2,1,2,2,1,2,1,2,2,1,2,8,2,2,4,3,2,2,2,2,3,5,4,4,4,4,1,1,3,3,4,3,1,1,1,1,1,1,2,1,2,1,2,3,3,2,2,1,3,2,2,2,2,100,1113,5,2,3,3,1,1,2,3,3,4,2,4,2,2,3,1,4,4,2,2,1,1,1,1,3,1,1,1,1,1,1,1,3,4,1,9,3,2,2,2,2,1,2,1,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,2,8,7,4,14
1,100,1114,5,1,4,9,2,2,86,1,3,2,1,2,1,1,1,2,2,3,2,4,2,2,1,2,8,2,2,1,4,2,2,2,0,3,3,2,2,2,4,1,4,3,3,2,1,1,1,1,1,1,1,1,0,3,2,1,1,2,2,3,1,2,3,2,2,2,100,1114,5,2,0,1,0,4,0,0,3,1,1,1,4,2,4,2,4,4,1,1,2,3,2,1,3,2,1,5,1,1,3,1,1,4,1,9,3,2,2,1,2,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,2,7,9,5,14
1,100,1115,5,2,4,3,6,2,78,1,1,1,1,1,1,2,2,2,2,2,3,1,1,1,1,2,0,1,2,4,11,2,2,2,1,3,4,4,4,4,4,1,1,3,1,2,1,1,1,3,0,1,1,1,3,3,2,1,3,1,2,2,3,1,3,2,2,2,100,1115,5,2,0,0,0,1,0,2,2,2,1,2,1,2,4,4,4,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,4,1,9,4,2,1,1,2,3,1,1,1,3,3,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,1,8,9,6,14
1,100,1116,5,2,4,9,6,2,21,1,3,3,2,7,2,1,1,1,2,2,1,3,2,3,1,2,8,2,2,2,3,1,2,2,2,6,1,4,4,2,1,1,4,3,3,2,1,1,1,1,1,1,1,3,3,3,1,2,1,1,3,3,3,3,3,3,2,2,100,1116,5,2,2,3,3,1,2,2,1,2,2,4,4,4,4,4,4,4,4,2,1,1,1,1,2,1,1,1,2,2,5,1,2,4,1,9,4,2,1,1,1,2,2,2,1,2,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,0,3,11,14,9,15
1,100,1117,5,2,4,3,6,2,10,1,3,2,3,1,2,1,2,1,1,2,3,6,1,1,1,1,8,0,0,2,3,1,2,1,0,0,3,4,4,4,4,3,2,3,3,2,1,1,1,1,1,1,1,2,0,1,1,1,1,1,2,3,2,3,2,2,2,2,100,1117,5,2,1,2,3,1,3,3,2,4,4,4,2,0,4,1,4,4,4,2,2,1,2,1,2,1,1,1,2,2,1,1,2,4,1,9,4,2,1,2,2,3,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,0,1,8,11,6,14
1,100,1118,5,2,4,9,5,3,60,1,1,7,0,0,4,2,1,2,2,1,2,3,3,3,1,2,8,2,2,1,0,0,4,0,0,0,2,4,4,4,1,1,4,3,2,2,4,1,1,2,2,1,1,2,2,2,3,1,1,1,2,2,2,3,2,3,2,2,100,1118,5,2,2,2,1,1,2,2,2,1,1,2,2,2,4,1,4,4,2,2,2,1,1,3,3,2,3,2,2,2,1,1,4,4,1,9,4,2,2,1,1,3,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0,2,8,6,5,11
1,100,1119,5,2,4,11,6,2,15,1,1,7,0,2,1,1,1,1,1,2,2,6,1,1,1,1,8,1,1,1,3,1,2,2,2,3,3,4,2,2,4,1,3,3,3,1,1,1,1,3,3,3,1,1,0,1,1,2,3,1,1,2,3,3,3,2,2,2,100,1119,5,2,1,3,1,3,2,2,3,2,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,1,1,5,1,5,2,1,2,4,1,9,4,2,1,1,2,2,3,1,1,3,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,9,11,6,16
1,100,1120,5,2,4,11,4,2,25,1,1,7,3,4,4,2,1,2,2,2,2,6,2,2,1,1,8,2,2,3,11,2,3,2,0,3,4,3,3,4,2,1,1,3,3,3,1,1,1,1,1,1,2,3,0,0,0,2,0,1,2,1,1,3,2,1,1,2,100,1120,5,2,2,3,1,2,2,3,3,2,2,1,4,4,2,2,4,2,1,2,2,1,1,1,4,1,1,4,2,2,3,1,4,4,1,9,4,2,1,2,1,2,2,1,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,0,2,5,5,3,16
1,100,1121,5,2,4,9,9,3,30,1,3,4,3,2,2,2,2,2,2,2,3,6,3,1,1,1,8,1,2,4,5,2,1,1,1,3,2,2,2,2,4,3,2,3,3,2,1,1,1,3,3,3,1,3,3,2,2,1,3,1,2,2,3,2,3,3,2,2,100,1121,5,2,3,0,3,1,3,2,1,2,2,2,2,4,4,2,4,4,4,2,2,3,0,1,3,1,1,1,1,1,1,1,4,6,1,9,4,2,1,2,1,2,3,2,0,3,3,2,2,2,2,2,1,2,1,2,2,2,2,2,2,0,2,12,10,6,16
1,100,1122,5,1,4,0,1,2,60,1,2,7,2,7,3,3,2,1,1,1,1,4,3,3,2,0,8,2,2,1,4,3,2,2,2,3,3,5,5,5,1,1,4,3,3,4,1,1,1,1,1,1,2,2,2,0,3,1,3,3,1,2,1,3,1,2,2,2,100,1122,5,2,1,3,3,3,2,2,2,1,1,1,1,1,4,1,4,3,1,2,2,3,1,2,3,2,1,1,1,4,4,1,5,6,1,9,4,2,1,1,2,1,4,2,2,3,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,0,2,11,3,2,13
1,100,1123,5,1,4,13,5,3,21,1,0,1,2,7,3,3,1,2,3,1,0,3,3,1,1,2,8,2,2,0,3,2,2,2,2,3,3,4,6,0,0,1,4,3,3,0,1,1,1,4,1,1,1,1,0,2,1,2,1,1,3,2,3,3,0,0,0,2,100,1123,5,2,0,0,0,4,0,2,2,2,0,0,0,0,0,0,0,0,0,2,1,1,2,2,3,2,1,5,5,4,5,5,3,5,1,9,4,2,0,1,3,2,2,2,3,2,0,2,2,2,2,1,2,2,2,1,2,2,2,2,2,0,2,6,8,6,15
1,100,1124,5,2,4,3,4,3,83,1,3,2,1,2,1,1,2,1,1,2,3,6,1,1,1,1,8,2,2,4,3,1,1,2,2,2,3,3,3,3,3,1,3,3,3,1,3,1,1,1,3,3,1,0,3,2,1,1,3,1,2,3,2,3,3,1,1,2,100,1124,5,2,3,3,3,1,1,3,1,2,2,3,3,4,4,3,4,4,2,2,1,1,2,1,2,1,1,1,1,2,5,1,1,5,1,9,4,2,1,1,2,3,2,1,0,3,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,1,6,13,7,14
1,100,1125,5,2,4,9,5,3,70,1,2,2,1,2,3,2,1,2,1,3,2,6,2,1,1,1,8,2,3,4,3,2,3,1,1,0,3,2,3,4,4,2,3,3,3,2,3,1,1,3,3,1,1,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,100,1125,5,2,2,3,2,1,1,3,2,2,2,4,4,4,4,4,4,4,4,2,2,1,1,1,4,1,1,5,1,5,5,1,4,4,1,8,3,2,2,1,2,2,3,2,3,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,0,2,7,5,3,14
1,100,1126,5,1,4,8,9,3,60,1,2,1,3,1,1,1,1,1,2,2,3,6,1,1,1,1,8,1,3,4,3,1,2,1,1,3,1,3,2,2,4,3,4,2,2,2,1,1,1,3,3,1,1,1,3,1,1,1,1,1,3,3,2,4,3,1,2,2,100,1126,5,2,2,2,2,2,1,3,2,2,4,4,4,4,4,4,4,4,4,2,2,1,2,1,2,1,1,1,1,1,1,1,2,4,1,8,3,2,1,1,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0,1,6,14,9,14
1,100,1127,5,1,4,13,2,3,30,1,2,2,1,2,1,2,2,3,2,2,2,2,2,1,1,2,8,1,2,4,4,3,2,1,1,4,2,1,1,1,2,1,2,3,3,2,1,1,1,1,1,1,1,0,0,0,1,5,3,3,1,2,1,1,2,2,2,2,100,1127,5,2,1,1,1,1,2,3,2,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,5,1,1,4,3,5,4,1,2,4,1,8,3,2,1,1,2,1,3,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,2,4,4,2,12
1,100,1128,5,1,4,9,2,3,18,1,1,3,2,2,2,3,1,4,3,1,1,2,2,2,1,2,1,1,2,1,4,3,3,3,2,3,4,4,5,5,1,1,1,3,3,3,4,1,1,1,3,1,1,3,3,3,2,2,0,1,1,1,1,1,1,2,1,2,100,1128,5,2,1,1,1,2,2,3,5,1,1,2,1,1,2,1,1,1,1,2,1,1,2,2,4,2,1,3,2,3,3,1,5,4,1,8,4,2,1,1,2,1,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0,2,3,0,0,13
1,100,1129,5,1,4,9,6,2,10,2,0,3,3,7,1,2,1,1,1,2,2,3,1,2,1,1,8,3,1,4,11,1,1,2,2,2,2,5,5,4,1,1,2,3,3,3,1,1,1,3,1,1,1,2,0,3,2,1,1,1,2,3,2,4,3,3,2,2,100,1129,5,2,2,3,3,2,3,1,2,2,4,4,4,2,4,4,4,4,4,1,2,1,1,2,4,2,1,4,1,2,1,1,4,4,1,8,4,2,1,1,1,3,2,1,3,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,4,14,13,8,15
1,100,1130,5,2,4,9,11,2,30,1,2,1,3,1,1,2,1,1,2,1,1,2,2,2,1,2,8,1,1,4,4,2,3,2,2,2,3,4,4,4,2,1,1,3,3,3,4,1,1,3,1,1,1,2,3,3,1,2,1,1,2,2,2,3,3,3,2,2,100,1130,5,2,3,3,2,2,2,3,2,3,2,4,4,3,4,3,4,4,2,1,1,1,2,2,3,2,1,1,2,4,2,1,5,4,1,8,3,2,1,1,2,1,3,2,3,3,3,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,2,11,8,6,14
1,100,1131,5,2,4,9,10,2,10,1,3,2,1,2,1,2,1,2,2,1,2,6,2,2,1,2,8,1,2,4,3,2,2,2,2,3,3,2,2,2,2,1,1,3,3,3,1,1,1,1,1,1,1,2,0,0,1,1,2,1,2,2,2,3,3,2,2,2,100,1131,5,2,2,1,2,1,1,2,1,1,2,3,4,1,4,4,4,4,4,2,2,1,2,1,3,1,1,2,1,3,1,1,4,4,1,8,4,2,1,1,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,0,3,6,9,6,15
1,100,1132,5,2,4,9,2,3,5,1,3,3,3,1,1,2,2,2,1,2,2,6,3,1,1,2,8,1,2,4,3,2,2,1,1,2,3,4,4,4,3,3,2,3,2,3,1,1,1,1,1,1,1,2,3,1,2,2,1,1,2,3,2,3,2,2,2,2,100,1132,5,2,2,3,2,1,2,3,2,2,2,3,3,2,4,3,4,3,4,2,2,3,2,2,4,2,1,5,5,1,4,1,1,4,1,8,4,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,0,1,8,9,6,13
1,100,1133,5,2,4,8,9,3,30,1,2,2,3,2,4,2,2,2,2,3,2,6,2,3,1,1,8,1,2,2,3,2,1,1,1,3,4,4,3,3,2,3,1,3,3,3,1,1,1,1,1,1,1,1,3,2,1,2,1,2,2,3,2,3,3,3,2,2,100,1133,5,2,3,3,3,3,3,1,1,2,4,4,4,4,4,4,4,4,4,2,2,1,2,3,2,1,2,1,2,3,3,3,3,4,1,8,4,2,1,1,2,1,2,3,3,2,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,4,16,11,7,16
1,100,1134,5,2,4,8,3,2,28,1,1,7,2,2,2,3,1,1,2,1,1,6,3,2,1,1,8,3,1,1,3,3,3,2,2,2,4,4,4,4,1,1,1,3,3,3,1,1,1,2,1,0,1,1,3,2,2,2,3,3,1,1,3,3,2,3,2,2,100,1134,5,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,2,2,2,1,4,1,3,5,4,1,8,4,2,0,0,3,0,4,0,3,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,2,9,4,4,16
1,100,1135,5,2,4,11,2,2,76,1,1,7,2,1,2,3,1,2,2,1,2,3,2,3,1,1,0,2,2,1,0,2,2,2,2,4,2,5,4,4,1,3,4,3,2,2,4,1,1,2,2,1,1,2,3,2,2,1,1,1,1,1,1,2,2,2,2,2,100,1135,5,2,2,3,1,1,1,2,2,1,1,2,2,2,3,2,4,4,2,2,2,1,1,3,3,2,2,5,4,4,3,1,4,4,1,8,4,2,2,1,1,2,3,2,4,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0,2,7,3,1,11
1,100,1136,5,2,4,5,2,2,60,1,3,3,3,3,1,2,2,1,1,2,2,6,3,1,1,2,8,1,2,1,9,3,2,1,1,6,2,2,2,2,2,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,5,3,3,1,2,3,3,2,1,1,2,100,1136,5,2,1,3,2,1,1,3,2,2,4,4,4,4,4,4,4,4,4,2,2,1,2,2,3,1,1,5,2,2,2,1,4,4,1,11,4,2,2,2,2,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,1,3,7,5,19
1,100,1137,5,2,4,7,6,2,24,1,3,2,3,2,3,2,2,2,0,0,1,6,1,1,1,0,8,0,0,4,4,1,1,6,0,0,2,3,6,4,3,0,4,3,3,1,1,3,3,3,3,3,3,3,3,3,0,1,3,3,2,2,2,3,3,1,3,2,100,1137,5,2,2,2,1,1,3,3,2,3,4,4,4,4,4,3,4,4,4,2,2,1,1,3,2,1,1,5,3,5,4,5,0,4,1,11,4,2,1,0,1,3,3,2,4,0,0,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,2,5,11,6,16
1,100,1138,5,2,4,2,9,3,5,1,1,7,0,0,2,2,2,2,2,1,4,6,3,3,1,2,0,2,2,1,7,3,3,2,2,1,2,2,2,2,1,1,1,3,1,3,2,1,1,2,2,3,1,2,0,2,3,2,3,1,1,1,1,2,1,2,2,2,100,1138,5,1,2,1,3,3,1,2,1,4,2,1,0,4,0,1,4,4,1,2,2,1,1,1,4,2,3,2,1,4,1,1,5,4,1,11,4,1,2,1,1,1,3,1,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,9,1,0,16
1,100,1139,5,2,4,8,9,3,37,1,2,2,1,1,1,2,1,3,2,1,1,3,3,3,2,2,8,3,2,4,4,3,2,1,2,3,4,4,4,3,1,1,1,3,2,3,1,2,1,2,2,1,1,2,0,2,2,2,1,1,1,1,3,1,2,2,2,2,100,1139,5,2,3,2,2,1,2,2,3,1,1,3,2,4,4,4,4,4,4,2,1,3,2,1,5,2,1,1,1,5,5,1,4,5,1,11,4,2,2,1,1,1,3,2,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,0,4,9,5,3,16
1,100,1140,5,2,4,9,5,3,31,1,1,7,0,0,2,3,2,2,2,3,3,4,3,3,2,2,8,3,2,1,4,3,3,2,2,0,2,5,5,5,4,3,1,3,3,3,4,1,1,2,3,1,1,3,3,3,3,1,1,1,2,2,2,2,2,3,2,2,100,1140,5,2,1,3,1,1,3,1,3,2,2,2,2,4,4,4,4,4,3,2,1,1,1,2,5,2,1,1,1,1,3,1,5,5,1,11,4,2,2,1,1,1,2,2,2,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0,2,10,4,4,11
1,100,1141,5,1,4,10,9,0,40,3,4,1,1,1,1,2,2,2,1,2,3,1,1,1,1,2,8,1,2,2,3,2,1,1,1,0,2,2,1,1,4,3,3,3,2,2,3,1,1,1,1,1,1,2,0,3,1,2,1,1,1,2,2,3,3,2,3,2,100,1141,5,2,3,3,3,2,3,2,2,2,1,4,2,1,4,2,4,4,4,1,2,1,2,1,2,1,1,2,2,1,1,1,2,4,1,10,3,2,1,1,2,3,2,2,1,3,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,0,2,12,9,5,14
1,100,1142,5,1,4,9,10,1,8,1,2,1,3,2,2,2,2,2,2,3,2,6,1,3,1,2,0,0,2,2,3,2,2,2,0,2,3,3,4,4,2,1,4,3,3,3,1,1,0,4,0,1,1,0,0,3,3,2,3,1,2,2,2,3,3,1,1,2,100,1142,5,2,0,0,0,4,1,3,1,1,0,0,0,0,0,0,0,0,0,2,1,1,2,2,3,3,1,4,2,5,4,2,3,4,1,10,4,2,1,1,1,3,2,2,3,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,0,3,4,9,6,11
1,100,1143,5,1,4,3,9,3,15,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,8,1,2,1,3,2,2,2,1,1,4,3,3,2,4,1,1,3,3,3,1,1,1,2,2,1,1,2,0,0,2,1,2,1,1,1,3,2,3,2,2,2,100,1143,5,2,1,0,0,2,0,3,2,1,0,0,0,0,0,2,0,0,0,1,2,1,2,1,3,1,1,1,1,1,2,1,4,4,1,10,4,2,2,1,2,2,1,2,1,3,3,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,2,7,7,4,16
