CARD.,DECK.,BALLOT.,Q.1.,Q.2.,V.3.,Q.3A.,Q.3A..1,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19A.,Q.19B.,Q.21.,Q.22.,V.23.,V.24.
1,136,1176,4,3,2,0,0,2,1,3,2,1,3,3,2,2,3,3,1,2,1,1,6,6,2,1,10,158
1,136,1177,4,2,2,0,0,1,1,1,4,2,1,3,3,1,11,3,1,1,1,1,3,4,4,1,2,58
1,136,1178,3,2,2,0,0,1,2,2,3,4,1,3,3,2,5,3,1,2,1,1,3,5,2,1,1,158
1,136,1179,4,3,2,0,0,1,1,4,2,2,3,3,1,2,1,3,1,3,1,1,2,3,1,1,10,58
1,136,1180,2,2,2,0,0,1,1,3,3,2,1,1,2,2,4,3,1,3,1,1,5,5,1,5,7,148
1,136,1181,2,2,2,0,0,1,2,2,3,3,1,1,1,1,4,3,2,3,1,1,3,5,2,4,8,148
1,136,1182,4,3,2,0,0,2,2,2,3,3,1,1,4,2,7,3,1,3,1,1,3,2,1,1,10,248
1,136,1183,3,2,2,0,0,1,1,2,3,4,1,1,2,2,3,3,1,1,1,1,2,5,1,1,3,148
1,136,1184,4,3,2,0,0,2,2,4,2,3,1,3,2,1,1,3,1,3,4,2,4,5,1,1,5,148
1,136,1185,2,2,2,0,0,1,2,3,3,3,1,1,2,2,8,3,1,4,3,4,4,5,1,1,4,448
1,136,1186,4,3,2,0,0,2,2,2,2,3,1,1,3,2,8,3,1,2,1,1,6,6,1,1,9,188
1,136,1187,1,2,2,0,0,1,1,2,2,3,1,3,2,2,2,3,2,2,4,2,3,3,4,1,7,188
1,136,1188,2,2,2,0,0,1,1,3,3,3,2,2,1,1,0,3,0,3,1,0,6,6,1,1,8,188
1,136,1189,4,3,2,0,0,2,4,2,2,2,3,3,2,2,0,3,1,2,2,1,3,6,2,2,6,88
1,136,1190,3,3,2,0,0,1,1,4,2,3,2,2,1,2,1,3,2,3,3,2,3,4,2,2,3,188
1,136,1191,1,3,2,0,0,1,1,1,3,4,1,1,3,1,8,3,1,3,1,1,6,5,2,2,5,188
1,136,1192,4,3,2,0,0,1,2,3,3,3,1,3,1,2,1,3,1,2,5,1,6,6,4,4,4,488
1,136,1193,4,3,2,0,0,0,4,0,2,2,1,3,1,2,0,3,0,2,1,0,6,6,2,1,7,88
1,136,1194,4,3,2,0,0,1,1,4,5,3,1,1,4,2,7,3,1,3,1,1,0,0,1,1,10,188
1,136,1195,3,3,2,0,0,1,1,3,2,3,2,2,3,2,9,3,1,4,1,1,4,4,1,1,2,88
1,136,1196,4,3,2,0,0,1,1,3,2,3,1,1,4,1,8,3,1,4,1,1,2,4,1,1,9,198
1,136,1197,2,2,2,0,0,1,1,1,3,4,1,3,1,3,2,3,2,4,1,1,2,4,4,4,8,198
1,136,1198,1,3,2,0,0,1,1,1,2,3,1,3,2,1,9,3,1,3,1,1,1,5,1,5,7,98
1,136,1199,1,3,2,0,0,2,2,1,2,3,4,3,2,2,7,3,2,3,2,1,2,4,2,1,7,198
1,136,1200,4,3,2,0,0,2,2,2,3,5,1,1,2,2,10,3,1,3,1,1,3,4,1,1,5,198
1,136,1201,4,3,2,0,0,1,3,2,2,3,1,3,2,1,5,3,2,3,1,1,1,5,4,1,4,498
1,136,1202,3,2,2,0,0,1,1,2,3,2,1,1,3,2,6,3,1,3,1,1,0,5,4,4,2,98
1,136,1203,4,3,2,0,0,2,2,3,2,3,1,1,2,2,3,3,1,4,1,4,6,6,1,1,3,98
1,136,1204,2,3,2,0,0,1,1,3,3,4,1,1,2,1,9,3,1,2,1,1,2,4,1,1,7,120
1,136,1205,4,2,2,0,0,2,1,2,2,3,1,2,4,2,3,3,2,2,1,1,1,5,1,1,9,130
1,136,1206,1,2,2,0,0,2,2,3,3,3,1,1,2,1,4,3,2,4,1,1,3,5,1,1,8,130
1,136,1207,4,3,2,0,0,1,2,2,3,3,1,3,3,1,5,3,2,2,5,1,6,3,4,2,10,230
1,136,1208,3,2,2,0,0,1,2,2,3,3,1,2,3,1,8,3,1,2,1,1,5,5,1,1,5,230
1,136,1209,4,3,2,0,0,1,2,3,3,4,1,2,2,2,3,3,2,2,1,1,1,4,1,5,6,230
1,136,1210,2,3,2,0,0,2,0,4,1,2,1,1,2,1,5,3,1,2,1,1,6,6,1,1,7,230
1,136,1211,3,3,2,0,0,1,1,1,2,3,1,3,1,1,2,3,1,3,1,1,1,5,1,1,6,30
1,136,1212,2,3,2,0,0,2,2,1,3,2,1,3,2,2,2,3,1,3,1,1,3,5,1,1,7,130
1,136,1213,1,3,2,0,0,2,3,3,2,3,1,1,2,2,7,3,1,2,1,4,2,4,2,1,3,130
1,136,1214,4,3,2,0,0,1,1,3,2,1,3,3,3,1,7,3,1,4,5,1,1,4,1,1,10,140
1,136,1215,3,3,2,0,0,1,1,1,3,4,1,2,3,2,2,3,1,3,1,3,6,5,1,1,2,40
1,136,1216,3,2,2,0,0,2,1,1,2,4,1,1,4,2,5,3,2,3,1,1,6,5,1,1,1,140
1,136,1217,4,3,2,0,0,1,1,1,3,3,1,1,1,2,9,3,2,0,3,3,1,3,2,1,10,40
1,136,1218,4,2,2,0,0,2,1,2,3,4,1,1,3,2,5,3,1,3,3,2,2,5,1,1,9,150
1,136,1219,2,2,2,0,0,1,1,1,2,2,1,1,1,1,3,3,2,3,1,1,1,5,1,1,8,150
1,136,1220,4,3,2,0,0,2,3,3,3,4,1,1,4,2,6,3,2,2,4,1,3,5,2,1,10,250
1,136,1221,1,3,2,0,0,2,2,2,1,4,1,3,2,2,6,3,1,2,0,4,1,5,3,1,7,150
1,136,1222,3,2,2,0,0,1,1,4,2,3,3,2,2,2,4,3,1,3,1,1,3,3,1,1,3,150
1,136,1223,1,3,2,0,0,1,1,1,2,4,1,3,3,2,9,3,1,3,2,1,2,5,2,1,5,150
1,136,1224,4,3,2,0,0,1,0,4,1,2,1,3,0,1,2,3,2,1,5,3,1,5,2,2,4,450
1,136,1225,4,3,2,0,0,1,1,1,3,4,1,1,1,3,7,3,2,1,1,3,0,0,1,2,10,150
1,136,1226,3,3,2,0,0,1,1,3,2,4,2,3,3,2,5,3,1,2,4,1,5,5,1,1,2,50
1,136,1227,3,3,2,0,0,1,1,1,3,4,3,3,2,2,1,3,2,2,4,2,1,6,2,2,1,150
1,136,1228,4,3,2,0,0,2,2,2,2,3,1,3,2,1,2,3,1,3,1,1,2,4,2,1,10,50
1,136,1229,4,3,2,0,0,1,1,2,1,2,1,1,4,2,7,3,1,2,1,1,6,6,1,1,9,140
1,136,1230,1,2,2,0,0,1,4,2,3,3,3,3,2,2,6,3,2,3,1,1,1,5,2,2,8,140
1,136,1231,4,3,2,0,0,2,2,3,2,3,1,3,3,2,6,3,1,2,3,3,3,4,1,1,10,240
1,136,1232,2,3,2,0,0,1,1,1,2,2,1,1,2,2,2,3,1,2,2,1,3,5,1,1,7,240
1,136,1233,2,2,2,0,0,1,2,4,2,1,1,3,2,1,0,3,1,2,1,1,6,6,1,1,7,140
1,136,1234,3,3,2,0,0,1,1,1,3,4,1,1,3,2,8,3,2,3,3,1,4,5,1,1,5,140
1,136,1235,2,2,2,0,0,1,1,3,2,3,1,1,2,2,7,3,1,3,3,1,5,5,0,0,4,440
1,136,1236,3,2,2,0,0,1,2,4,2,3,1,1,2,2,4,3,1,2,1,1,1,4,2,4,3,140
1,136,1237,4,3,2,0,0,1,3,3,2,3,1,3,4,1,9,3,1,2,5,2,3,3,2,2,10,120
1,136,1238,4,3,2,0,0,1,1,2,2,2,2,2,2,2,3,3,2,4,3,4,6,4,2,1,2,120
1,136,1239,4,2,2,0,0,1,1,2,3,3,3,3,3,1,4,3,2,3,1,1,2,5,1,1,2,20
1,136,1240,4,2,2,0,0,1,1,1,2,4,1,1,4,2,10,3,1,2,4,1,2,5,4,4,1,120
1,136,1241,4,3,2,0,0,1,1,2,3,3,1,1,1,1,5,3,1,2,1,1,3,5,2,2,10,20
1,136,1242,3,2,2,0,0,2,2,4,2,2,1,1,3,2,8,3,2,3,1,1,6,3,1,1,5,130
1,136,1243,2,3,2,0,0,1,1,2,3,4,1,1,2,1,7,3,1,2,1,1,5,5,2,2,4,430
1,136,1244,4,2,2,0,0,1,1,2,2,4,1,3,4,2,7,3,1,2,1,1,5,4,1,1,9,30
1,136,1245,4,3,2,0,0,2,2,4,3,3,4,0,4,2,2,3,2,2,1,1,6,1,5,5,9,187
1,136,1246,2,2,2,0,0,1,1,1,3,4,1,2,1,2,5,3,1,3,1,2,4,2,1,1,8,187
1,136,1247,4,3,2,0,0,3,4,3,3,4,2,1,2,2,0,3,2,2,2,4,1,5,2,2,6,87
1,136,1248,1,3,2,0,0,1,1,1,1,2,1,1,2,1,7,3,1,3,1,1,3,5,1,1,7,187
1,136,1249,3,2,2,0,0,1,1,1,1,2,1,1,2,1,3,3,1,2,1,1,0,3,1,4,3,187
1,136,1250,3,2,2,0,0,2,4,1,3,2,1,1,3,2,6,3,1,3,1,4,6,6,5,1,5,187
1,136,1251,2,2,2,0,0,1,1,1,2,3,1,3,2,2,1,3,2,1,2,2,5,5,2,2,4,487
1,136,1252,4,3,2,0,0,0,1,1,2,2,1,3,1,2,1,3,1,2,1,0,6,6,2,1,7,87
1,136,1253,4,3,2,0,0,1,1,2,2,3,3,3,2,2,3,3,1,3,5,3,1,5,3,3,10,187
1,136,1254,3,3,2,0,0,1,1,1,2,3,1,0,2,2,8,3,1,2,5,4,6,5,1,1,2,87
1,136,1255,3,3,2,0,0,1,1,1,3,3,1,3,2,1,3,3,1,3,3,1,6,5,1,2,1,187
1,136,1256,4,2,2,0,0,1,1,4,2,3,1,1,4,2,8,3,1,3,1,1,3,4,1,1,9,197
1,136,1257,2,2,2,0,0,2,3,1,3,3,2,2,1,1,8,3,2,3,3,4,1,5,1,1,8,197
1,136,1258,4,3,2,0,0,1,1,1,3,2,1,3,2,1,5,3,2,3,1,1,3,5,2,1,3,97
1,136,1259,4,3,2,0,0,1,1,1,2,2,1,3,2,2,6,3,1,2,1,1,1,4,2,1,7,97
1,136,1260,1,3,2,0,0,1,2,2,3,4,1,3,2,2,2,3,1,3,1,1,2,4,1,1,7,197
1,136,1261,3,3,2,0,0,2,2,1,3,3,3,3,3,2,0,3,1,3,1,1,4,5,1,1,5,197
1,136,1262,2,3,2,0,0,1,3,1,3,2,1,3,2,2,1,3,2,3,1,1,6,6,2,2,4,497
1,136,1263,3,2,2,0,0,1,3,3,3,4,1,1,3,2,9,3,1,3,2,1,2,5,1,1,2,97
1,136,1264,3,3,2,0,0,1,1,2,3,4,1,1,4,2,7,3,1,3,1,1,6,5,4,4,1,197
1,136,1265,1,3,2,0,0,2,3,2,2,3,1,1,2,1,8,3,1,4,1,1,2,4,4,4,7,167
1,136,1266,2,2,2,0,0,1,1,1,0,3,1,3,1,1,9,3,1,3,5,1,1,1,2,1,8,167
1,136,1267,4,3,2,0,0,1,1,3,5,5,1,3,4,2,7,3,2,4,4,2,3,5,1,1,10,267
1,136,1268,4,3,2,0,0,3,3,1,3,3,1,3,1,2,1,3,2,3,2,1,6,5,2,1,7,67
1,136,1269,4,2,2,0,0,1,1,4,3,3,1,3,4,2,5,3,1,2,1,1,2,5,4,1,9,67
1,136,1270,3,3,2,0,0,2,4,3,2,2,1,1,1,1,3,3,1,4,1,1,0,4,3,1,6,67
1,136,1271,3,3,2,0,0,1,1,1,2,4,1,1,2,2,0,3,2,3,1,1,4,5,2,1,3,167
1,136,1272,4,3,2,0,0,4,4,1,3,5,1,0,3,2,6,3,1,1,3,3,6,5,4,1,5,167
1,136,1273,1,2,2,0,0,1,1,2,3,4,1,3,3,1,7,3,2,3,1,1,4,5,1,1,4,467
1,136,1274,4,3,2,0,0,2,2,1,2,3,1,3,2,1,9,3,1,2,1,0,2,5,2,1,10,167
1,136,1275,3,2,2,0,0,1,0,4,2,3,1,1,2,1,4,3,1,3,1,1,5,4,2,2,2,67
1,136,1276,3,2,2,0,0,1,1,3,3,3,1,1,4,2,6,3,2,3,1,1,5,4,4,4,1,167
1,136,1277,2,3,2,0,0,2,2,3,2,2,1,3,1,1,6,3,1,3,1,1,1,5,1,1,8,177
1,136,1278,4,3,2,0,0,1,0,0,2,2,1,1,2,2,0,3,2,3,1,1,3,4,4,5,6,77
1,136,1279,1,3,2,0,0,1,1,2,2,4,1,3,2,1,4,3,1,2,1,1,2,5,1,1,7,177
1,136,1280,3,3,2,0,0,1,1,3,2,3,1,2,2,1,7,3,2,3,1,1,2,6,1,1,3,177
1,136,1281,3,2,2,0,0,1,1,1,2,4,1,3,3,1,9,3,2,3,1,1,4,5,1,1,5,177
1,136,1282,4,3,2,0,0,2,2,2,2,3,1,2,2,2,4,3,1,3,1,1,5,5,1,1,4,477
1,136,1283,4,3,2,0,0,1,1,4,2,2,1,3,2,1,0,3,1,3,2,1,3,3,2,2,7,77
1,136,1284,4,3,2,0,0,1,2,2,3,5,1,2,4,1,7,3,1,4,1,1,6,1,2,1,10,177
1,136,1285,3,3,2,0,0,2,2,1,2,4,1,1,3,1,7,3,1,1,1,2,4,5,3,3,2,77
1,136,1286,4,3,2,0,0,2,2,4,3,3,3,3,2,2,2,3,1,4,1,1,3,4,4,4,1,177
1,136,1287,4,3,2,0,0,2,2,2,1,2,3,3,1,2,0,0,0,0,0,0,0,0,5,5,10,17
1,136,1288,1,2,2,0,0,1,1,4,2,2,3,3,2,2,2,3,2,3,1,1,4,4,1,1,2,17
1,136,1289,3,2,2,0,0,1,1,1,3,4,1,1,4,2,7,3,1,2,1,1,4,5,2,1,1,17
1,136,1290,4,3,2,0,0,1,1,2,3,4,1,3,4,2,7,1,1,3,1,1,4,5,2,2,9,107
1,136,1291,2,2,2,0,0,1,1,1,3,4,2,3,2,3,9,3,2,3,1,1,3,3,1,1,7,107
1,136,1292,2,2,2,0,0,2,3,3,1,4,1,3,2,1,6,3,2,4,1,4,1,5,1,1,8,107
1,136,1293,4,3,2,0,0,2,2,4,1,3,1,3,2,2,2,3,1,3,1,1,3,3,1,1,1,207
1,136,1294,4,3,2,0,0,1,1,1,2,3,1,3,4,2,2,3,2,2,1,2,4,5,1,2,10,207
1,136,1295,1,3,2,0,0,1,2,3,3,1,1,2,3,1,8,3,1,2,1,1,1,5,1,2,5,207
1,136,1296,4,3,2,0,0,1,2,3,2,2,1,3,1,1,6,3,1,3,1,1,1,5,2,2,6,207
1,136,1297,2,2,2,0,0,1,1,2,3,3,1,1,2,1,3,3,1,3,1,1,2,4,1,1,7,207
1,136,1298,4,2,2,0,0,2,1,1,2,4,1,1,1,2,3,3,2,3,4,4,3,3,3,3,9,115
1,136,1299,1,3,2,0,0,1,1,2,3,3,3,3,2,2,7,3,1,4,5,2,3,3,1,1,8,115
1,136,1300,4,3,2,0,0,2,1,3,3,3,2,3,4,2,0,0,0,0,0,0,0,0,5,5,10,215
1,136,1301,1,3,2,0,0,2,2,1,1,4,1,1,3,2,6,3,2,3,1,4,4,5,2,2,5,215
1,136,1302,1,3,2,0,0,1,1,2,2,2,1,3,2,2,7,3,1,3,1,1,6,6,1,1,6,215
1,136,1303,2,2,2,0,0,1,1,1,3,5,1,1,2,2,9,3,1,3,1,1,6,5,2,5,7,215
1,136,1304,4,2,2,0,0,1,1,3,3,2,1,1,1,2,1,3,2,3,1,1,3,5,2,1,9,15
1,136,1305,3,3,2,0,0,2,1,2,3,4,1,3,1,2,3,3,1,2,2,1,1,5,3,2,6,15
1,136,1306,2,3,2,0,0,1,1,4,1,2,1,3,2,2,10,3,2,3,1,1,6,6,1,1,7,115
1,136,1307,4,2,2,0,0,1,1,1,3,4,1,2,2,2,2,3,2,3,1,1,5,5,2,2,3,115
1,136,1308,3,3,2,0,0,2,3,2,2,2,1,2,3,2,6,3,1,2,1,1,3,5,2,1,5,115
1,136,1309,2,2,2,0,0,1,1,1,3,3,1,1,2,2,0,3,1,3,1,1,2,4,1,1,4,415
1,136,1310,2,2,2,0,0,2,2,2,3,4,1,1,2,2,3,3,2,2,5,1,4,4,2,2,4,515
1,136,1311,2,1,1,13,45,1,1,1,3,5,2,3,1,2,2,1,2,3,1,1,3,4,4,4,8,128
1,136,1312,2,1,1,25,105,1,1,1,3,3,1,3,1,2,4,1,2,3,1,1,4,5,1,1,4,317
1,136,1313,3,1,1,35,105,2,3,3,4,4,3,3,2,1,4,3,1,4,4,1,4,5,1,1,5,31
1,136,1314,3,1,1,35,105,2,2,2,3,3,3,3,1,2,1,3,2,2,1,1,4,5,4,1,6,157
1,136,1315,3,1,1,61,205,1,1,2,2,5,1,1,2,2,7,1,2,3,4,4,4,4,1,1,5,58
1,136,1316,3,1,1,25,85,1,2,2,3,4,1,1,1,1,5,1,2,3,1,1,4,5,2,2,6,151
1,136,1317,2,1,1,25,85,1,2,2,2,3,1,1,1,1,4,1,2,2,1,1,4,4,2,2,8,112
1,136,1318,2,1,1,29,85,1,2,1,3,4,2,2,1,1,6,1,2,2,3,4,4,5,2,1,8,158
1,136,1319,2,1,1,60,185,1,0,4,3,3,1,1,2,1,6,1,2,3,1,1,5,5,1,1,7,8
1,136,1320,3,3,2,0,0,2,3,2,3,3,1,3,3,2,7,3,1,2,1,1,5,5,1,1,5,142
1,136,1321,2,2,2,0,0,1,1,1,2,4,1,1,2,1,7,3,2,3,1,1,5,5,3,3,4,442
1,136,1322,4,3,2,0,0,1,1,4,2,2,1,3,2,2,1,3,1,2,5,1,3,4,1,4,10,132
1,136,1323,4,3,2,0,0,1,1,1,3,3,1,3,3,2,8,3,2,2,5,1,4,5,1,1,2,32
1,136,1324,4,3,2,0,0,2,1,3,3,3,1,1,2,2,3,3,1,3,1,2,0,0,2,2,10,32
1,136,1325,1,2,2,0,0,1,1,1,3,3,1,3,2,1,5,3,1,1,1,1,6,6,1,1,8,122
1,136,1326,4,3,2,0,0,4,4,3,5,3,3,3,4,0,5,3,1,4,1,1,6,6,4,4,10,222
1,136,1327,4,1,2,0,0,1,1,2,3,3,1,1,4,2,2,3,2,2,1,1,1,5,1,1,9,182
1,136,1328,2,2,2,0,0,1,1,3,2,3,3,3,1,2,0,3,1,3,1,0,5,5,4,4,8,182
1,136,1329,4,3,2,0,0,1,1,4,1,2,1,3,2,1,3,3,1,3,2,0,2,2,2,2,6,82
1,136,1330,4,1,2,0,0,1,1,1,2,2,1,3,1,1,4,2,2,1,1,1,1,5,3,2,9,82
1,136,1331,1,3,2,0,0,1,1,4,2,0,1,1,2,1,7,3,2,0,1,1,6,6,4,4,7,82
1,136,1332,1,2,2,0,0,1,1,4,2,3,1,3,2,2,4,3,1,2,1,1,1,5,1,4,7,182
1,136,1333,4,3,2,0,0,1,1,1,3,4,3,3,2,2,1,3,1,2,3,4,4,4,1,1,3,182
1,136,1334,3,2,2,0,0,1,1,4,2,3,1,1,3,1,7,3,1,3,2,1,2,5,1,1,5,182
1,136,1335,1,3,2,0,0,1,4,4,3,4,1,1,3,2,4,3,2,3,1,1,2,5,1,1,4,482
1,136,1336,4,3,2,0,0,2,3,3,2,2,3,3,2,2,2,3,2,2,1,1,6,3,2,2,10,182
1,136,1337,3,2,2,0,0,1,4,3,3,3,1,3,3,2,7,3,1,4,1,1,5,3,1,5,2,82
1,136,1338,4,3,2,0,0,1,1,2,2,3,1,1,4,1,5,3,1,2,1,1,5,5,1,1,9,192
1,136,1339,1,3,2,0,0,1,2,2,2,3,1,1,2,2,3,3,2,2,1,2,6,5,3,3,7,192
1,136,1340,3,3,2,0,0,1,1,2,1,2,1,1,1,2,2,3,1,1,1,1,3,4,2,1,6,5
1,136,1341,3,2,2,0,0,1,1,3,3,3,1,3,2,2,3,3,2,3,1,1,3,4,2,2,3,105
1,136,1342,3,0,2,0,0,1,2,1,2,3,1,1,3,2,0,3,2,3,1,1,6,6,1,1,5,105
1,136,1343,2,1,1,73,260,1,1,2,2,3,1,1,2,2,5,1,1,2,1,1,5,0,4,4,4,325
1,136,1344,2,1,1,75,260,1,2,2,2,5,1,1,2,2,4,1,2,3,1,1,4,5,4,4,4,330
1,136,1345,2,1,1,15,60,1,1,2,2,4,1,3,1,2,2,1,2,2,1,1,3,3,5,1,7,37
1,136,1346,3,1,1,19,60,1,2,1,2,3,1,3,2,1,3,3,2,2,1,1,3,5,4,4,6,165
1,136,1347,2,1,1,19,60,1,1,1,3,3,1,1,1,2,4,1,2,3,1,1,4,4,2,2,8,111
1,136,1348,3,1,1,19,60,1,1,1,3,3,1,3,1,2,7,3,2,2,1,1,5,5,1,1,6,182
1,136,1349,3,1,1,9,60,2,1,1,3,3,1,3,1,1,0,1,2,3,2,1,6,6,1,1,3,11
1,136,1350,3,1,1,9,60,1,1,1,3,2,1,1,1,1,5,1,1,2,1,1,6,4,4,4,1,238
1,136,1351,3,1,1,9,60,1,2,4,1,2,1,3,1,2,1,3,2,2,1,1,4,5,2,5,2,216
1,136,1352,3,1,1,18,60,1,4,3,3,2,1,1,1,2,7,1,1,3,1,1,5,5,4,4,6,113
1,136,1353,2,1,1,18,60,1,1,1,3,3,1,2,1,2,2,1,2,3,1,1,5,5,4,4,8,105
1,136,1354,3,1,1,18,60,1,2,2,2,2,1,3,1,1,8,3,1,3,1,1,3,3,4,1,6,133
1,136,1355,3,1,1,21,150,1,1,4,3,3,1,3,2,2,3,3,1,2,1,1,5,5,4,1,3,32
1,136,1356,3,1,1,41,150,1,1,1,3,3,1,1,2,2,5,1,2,3,1,1,5,4,1,1,5,62
1,136,1357,3,1,1,22,150,2,1,1,2,3,1,1,1,2,3,3,1,3,1,4,4,4,2,2,1,217
1,136,1358,3,1,1,33,150,2,2,1,2,4,1,3,2,1,7,1,2,2,1,4,4,5,4,4,5,23
1,136,1359,4,1,1,3,150,3,2,1,3,3,4,0,3,1,6,1,3,3,1,1,3,5,3,1,9,125
1,136,1360,3,1,1,98,150,1,1,3,2,3,3,3,1,2,3,3,2,4,3,1,3,5,2,2,1,235
1,136,1361,3,1,1,46,150,1,1,2,2,2,1,1,2,2,1,1,2,3,1,1,4,4,1,1,5,6
1,136,1362,2,1,1,15,150,2,2,2,2,4,1,1,2,1,7,1,2,2,1,1,6,4,3,4,7,16
1,136,1363,3,1,1,46,150,2,2,3,3,2,3,3,2,2,4,1,2,2,1,1,4,5,2,5,6,144
1,136,1364,3,1,1,16,150,3,3,3,5,5,3,3,1,2,0,0,0,0,0,0,0,0,5,5,3,79
1,136,1365,3,1,1,55,150,2,2,2,3,3,1,1,3,1,1,3,2,2,1,1,3,4,1,4,5,20
1,136,1366,3,1,1,20,150,1,1,2,2,2,1,1,4,3,4,3,2,3,5,1,6,5,2,2,1,69
1,136,1367,3,1,1,65,200,2,2,3,3,4,1,1,3,2,6,1,2,4,1,1,4,5,4,4,5,28
1,136,1368,3,1,1,55,200,1,1,1,3,2,1,3,3,2,7,3,1,2,1,1,5,4,1,3,5,77
1,136,1369,2,1,1,55,200,1,0,2,2,3,2,3,2,1,3,1,2,3,1,1,3,2,2,5,7,18
1,136,1370,3,1,1,55,200,1,2,1,3,4,1,2,2,2,3,1,2,3,1,1,4,5,2,2,5,29
1,136,1371,3,1,1,64,200,1,2,2,2,3,1,2,2,2,7,3,1,2,1,1,4,4,1,1,5,61
1,136,1372,3,1,1,64,200,2,2,3,2,3,1,2,3,1,7,1,2,4,4,1,4,5,1,1,5,37
1,136,1373,2,1,1,54,200,1,1,1,3,4,1,1,2,2,5,1,2,2,1,1,4,4,1,1,4,328
1,136,1374,3,1,1,30,200,1,1,3,3,2,1,2,0,1,4,3,1,2,1,1,4,5,3,1,3,66
1,136,1375,3,1,1,30,200,2,3,2,3,5,1,2,2,1,0,1,1,4,3,4,5,5,2,2,3,24
1,136,1376,3,1,1,30,200,2,2,2,4,3,3,3,2,2,4,3,1,2,2,2,5,4,1,1,3,70
1,136,1377,3,1,1,30,200,1,1,1,3,4,1,2,2,1,0,1,2,2,2,4,4,4,1,1,3,21
1,136,1378,3,1,1,60,200,1,1,1,2,3,1,3,3,2,7,3,2,2,1,1,1,5,1,1,5,54
1,136,1379,3,1,1,60,200,1,1,4,4,4,4,1,3,1,9,3,2,2,0,1,5,5,2,2,5,76
1,136,1380,3,1,1,60,200,2,2,2,3,4,1,3,2,1,7,2,2,3,1,1,4,3,4,4,5,1
1,136,1381,3,1,1,66,200,1,1,2,3,4,1,1,2,1,7,1,2,3,2,1,4,5,4,5,5,4
1,136,1382,3,1,1,25,200,1,1,2,3,5,1,1,1,1,3,1,2,3,2,2,2,4,1,1,1,121
1,136,1383,3,1,1,25,200,1,1,2,1,2,1,1,2,1,7,1,1,2,1,1,4,5,2,1,1,51
1,136,1384,3,1,1,19,200,1,1,0,5,5,1,3,1,2,1,3,2,2,1,1,5,4,1,5,2,241
1,136,1385,3,1,1,49,200,1,4,3,2,3,3,3,2,2,5,1,2,4,3,4,4,5,1,1,6,149
1,136,1386,2,1,1,99,200,1,1,1,3,4,1,1,2,2,3,1,2,3,1,1,3,5,4,4,4,207
1,136,1387,3,1,1,59,200,1,3,3,2,3,1,1,3,2,6,3,2,3,1,1,5,4,2,1,5,74
1,136,1388,3,1,1,18,200,2,2,3,5,5,1,1,1,2,8,3,1,2,3,1,5,3,1,1,2,229
1,136,1389,3,1,1,18,200,2,1,1,2,4,1,1,1,2,5,3,2,2,2,1,4,3,4,4,2,197
1,136,1390,3,1,1,28,200,1,1,2,2,2,3,3,2,2,2,3,2,2,1,1,3,4,2,5,3,51
1,136,1391,3,1,1,58,200,1,2,4,3,4,3,3,3,1,5,3,2,2,1,1,5,5,1,1,5,66
1,136,1392,2,1,1,58,200,1,1,2,1,4,1,3,3,1,7,1,2,2,1,1,3,5,1,4,4,218
1,136,1393,3,1,1,17,200,1,1,1,2,3,1,3,2,2,7,3,1,2,4,1,4,3,2,2,2,195
1,136,1394,3,1,1,31,100,1,3,1,4,4,4,0,1,1,5,1,2,3,2,1,5,5,4,4,6,103
1,136,1395,3,1,1,31,100,1,1,2,2,2,1,2,1,2,7,3,1,2,1,1,6,3,1,1,6,11
1,136,1396,3,1,1,31,100,1,1,1,3,4,1,1,2,2,5,1,4,1,1,1,4,5,5,5,5,40
1,136,1397,3,1,1,58,180,1,1,1,2,5,1,3,3,2,5,1,2,1,2,1,3,5,1,1,5,100
1,136,1398,2,1,1,25,80,1,2,2,3,4,1,1,1,1,3,1,2,2,1,1,3,5,2,1,7,9
1,136,1399,3,1,1,38,80,1,1,2,3,2,3,3,1,1,2,3,2,2,2,1,4,6,1,1,6,173
1,136,1400,2,3,2,0,0,1,3,2,2,2,3,3,2,2,4,3,1,2,1,1,3,3,4,1,7,243
1,136,1401,4,3,2,0,0,1,2,3,3,3,1,3,3,2,8,3,1,4,1,1,3,5,1,1,9,43
1,136,1402,3,2,2,0,0,1,2,3,2,4,1,1,2,2,6,3,1,4,1,1,6,5,2,2,3,143
1,136,1403,4,3,2,0,0,1,1,1,2,3,1,3,2,1,2,3,2,3,2,0,2,5,4,4,5,143
1,136,1404,4,3,2,0,0,1,1,1,3,3,1,1,3,2,9,3,1,3,1,1,1,6,1,2,4,443
1,136,1405,1,3,2,0,0,0,2,3,2,2,1,1,2,1,7,3,2,4,1,4,3,2,1,1,7,183
1,136,1406,2,2,2,0,0,2,2,2,2,4,1,2,1,2,1,3,2,2,1,1,2,5,3,4,8,183
1,136,1407,4,0,2,0,0,1,0,4,1,1,1,1,3,1,0,3,2,0,1,0,6,0,2,2,6,83
1,136,1408,4,3,2,0,0,3,2,4,2,2,1,2,2,2,3,3,1,3,1,4,1,5,2,2,3,183
1,136,1409,1,3,2,0,0,1,3,3,2,1,1,3,3,2,7,3,1,4,1,1,2,5,1,1,5,183
