COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130,COL131,COL132,COL133,COL134
1,76,217,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,3,3,1,3,3,3,1,1,1,3,3,3,1,3,3,3,1,3,3,3,1,2,2,2,1,5,2,3,1,1,1,2,1,2,1,1,1,2,1,1,0,2,1,2,1,2,2,2,2,2,4,1,2,2,1,3,,207,6021,7,1,2,1,1,2,2,2,2,2,2,2,3,3,2,2,1,3,1,2,2,1,3,2,1,2,2,2,2,3,1,2,2,2,2,2,2,1,2,2,3,2,2,1,3,2,2,6,1,9,4,1,9,4,90,7,9
1,76,218,1,3,3,1,1,1,3,3,1,1,1,1,1,1,3,1,3,1,1,3,1,1,1,1,1,3,3,1,1,1,3,1,1,3,1,1,3,2,2,2,1,2,3,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,3,2,3,1,3,,207,6021,8,1,3,1,2,1,1,1,2,2,3,3,3,3,1,4,2,2,1,2,1,1,3,2,3,5,2,2,3,3,4,1,1,2,3,2,1,2,1,5,1,5,1,4,1,2,1,6,3,9,1,1,9,4,90,6,9
1,76,219,1,3,3,3,1,1,3,3,1,3,1,1,1,1,3,3,3,1,1,3,3,1,1,1,3,3,1,1,1,3,3,3,3,3,1,1,2,2,2,2,4,1,3,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,5,2,2,2,1,3,,207,6021,9,1,3,2,1,2,2,2,2,2,1,1,2,3,1,4,1,3,1,1,1,3,6,4,2,2,1,1,4,3,3,3,2,2,2,2,2,2,2,3,2,3,1,3,5,2,2,6,1,9,1,2,9,2,90,3,9
1,76,220,1,3,1,1,1,1,3,3,1,3,1,1,1,1,3,1,1,1,3,3,1,1,1,1,3,3,3,1,1,1,3,3,3,3,2,1,3,2,2,2,5,2,3,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,2,3,1,1,1,1,2,,207,6022,0,1,3,1,2,2,3,2,2,2,2,1,3,2,3,3,1,3,1,1,1,1,1,2,1,3,2,2,3,4,2,2,2,2,2,2,1,2,2,2,2,2,1,3,3,1,1,3,1,9,2,1,9,2,90,6,9
1,76,221,1,3,3,3,1,1,1,1,1,3,1,1,1,1,1,3,1,1,3,1,3,3,3,3,3,1,3,3,1,1,3,1,1,3,2,1,2,2,2,1,5,1,3,3,1,1,2,1,2,1,1,1,1,2,2,2,2,1,2,1,2,1,1,2,1,1,1,2,2,2,3,,207,6022,1,1,3,1,1,2,3,2,2,2,2,3,2,3,4,3,1,2,1,1,1,1,3,2,3,2,2,2,3,2,4,3,1,2,1,2,1,2,1,3,2,3,1,1,5,1,1,6,3,9,2,2,9,3,90,7,9
1,76,222,1,3,1,3,1,1,3,1,1,1,1,2,1,1,3,1,3,1,1,1,3,3,1,3,3,3,3,3,1,3,3,2,3,3,2,1,2,2,2,1,5,1,3,2,1,1,2,1,2,2,1,1,2,1,1,2,2,1,2,1,1,2,2,1,2,4,2,1,3,1,3,,207,6022,2,1,2,1,2,2,1,0,2,2,2,2,2,2,1,2,3,2,1,2,1,2,1,2,1,2,1,2,2,4,3,3,1,2,1,2,2,2,4,2,3,3,2,4,4,2,1,5,4,9,1,1,9,3,90,7,9
1,76,223,1,3,1,1,1,1,3,3,1,1,1,1,1,1,1,3,3,3,1,1,3,1,3,1,3,3,3,1,1,2,3,1,3,3,2,1,2,2,2,2,4,2,3,2,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,2,2,2,1,2,5,2,2,3,3,2,,207,6022,3,1,3,2,1,1,3,3,2,2,2,2,1,2,1,4,1,3,1,1,1,1,4,2,3,2,2,2,2,2,4,3,2,3,3,3,2,1,2,4,3,3,2,1,3,1,1,6,3,9,1,1,9,3,90,7,9
1,76,224,1,3,3,3,1,1,3,3,1,0,1,3,1,1,1,3,3,3,1,3,3,1,3,3,3,3,3,3,1,1,3,3,3,3,3,1,3,3,2,2,4,1,3,2,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,3,3,3,2,3,3,,207,6022,4,1,3,1,1,1,2,2,3,2,2,2,3,3,1,4,1,2,1,2,1,1,5,2,2,4,2,2,3,4,3,3,1,2,2,3,1,1,2,5,1,3,1,1,2,2,1,6,3,9,1,2,9,2,90,7,9
1,76,225,1,3,3,1,1,1,3,1,1,3,1,3,1,1,3,1,1,3,1,3,1,1,1,1,3,3,3,3,3,1,3,1,3,1,3,1,1,2,2,2,5,2,3,2,1,2,1,1,1,2,2,1,2,1,2,2,1,2,1,1,2,2,1,2,1,3,1,2,1,1,1,,207,6022,5,1,2,2,2,1,1,2,2,1,3,2,2,1,3,4,3,2,1,1,1,2,2,3,1,2,1,2,3,3,5,1,2,1,2,2,3,1,2,2,2,3,1,4,1,1,2,4,2,9,3,1,9,2,90,8,9
1,76,226,1,3,3,3,1,1,3,3,1,3,1,3,1,1,3,1,3,1,1,3,3,1,3,1,3,3,3,1,1,3,3,3,1,1,2,1,3,2,2,2,4,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,3,1,1,2,2,2,,207,6022,6,1,2,2,1,1,3,2,2,2,2,2,3,3,1,4,1,3,3,1,1,1,3,2,1,2,1,1,2,3,2,1,2,1,2,2,2,2,1,2,2,2,1,3,0,3,2,5,5,9,4,1,9,3,90,8,9
1,76,227,1,3,3,3,1,1,3,3,1,2,1,1,1,1,3,1,3,2,1,3,2,3,1,2,3,3,3,2,1,1,3,3,3,3,1,3,2,2,2,2,5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,3,2,2,1,3,2,,207,6022,7,1,1,2,1,3,2,2,2,2,2,3,1,2,1,1,1,2,1,2,1,1,4,2,1,2,1,1,2,4,1,1,2,1,2,2,1,1,4,1,3,1,1,5,2,1,1,6,4,9,3,1,9,3,91,0,9
1,76,228,1,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,3,3,3,1,3,3,3,3,1,3,1,1,3,2,2,1,5,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,5,2,1,2,2,3,,207,6022,8,1,1,3,1,2,3,3,2,2,2,2,3,1,3,2,1,1,1,2,1,1,3,2,2,2,1,1,3,4,3,3,1,3,2,3,1,2,1,2,2,4,1,4,5,3,1,4,3,9,1,1,9,3,91,0,9
1,76,229,1,3,3,3,1,/,T,3,1,1,1,1,1,1,1,2,3,1,1,3,2,1,1,1,3,3,3,3,1,3,3,3,3,3,3,3,2,2,2,2,4,1,3,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,4,2,1,2,2,3,,207,6022,9,1,2,2,1,3,3,3,2,2,1,2,3,3,2,1,1,1,1,2,2,2,9,9,1,3,1,1,1,3,3,1,2,2,1,2,1,1,1,2,2,4,0,1,3,2,1,7,5,9,1,2,9,2,90,1,9
1,76,230,1,3,3,3,1,1,3,3,1,1,1,3,1,1,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,3,3,2,2,2,2,4,2,3,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,5,2,3,3,2,3,,207,6023,0,1,3,1,3,1,3,2,2,2,2,2,2,3,3,3,2,3,1,1,1,1,3,1,3,3,1,1,3,3,4,3,2,3,2,2,3,2,3,3,2,3,1,2,5,3,2,7,1,9,1,1,9,2,90,1,9
1,76,231,1,1,3,1,3,1,3,3,1,3,1,1,1,3,1,1,3,1,1,3,3,3,1,1,3,3,3,1,3,1,3,1,3,1,5,1,3,4,2,1,2,1,3,3,2,2,1,1,2,1,1,1,2,2,4,1,2,2,2,1,1,2,2,2,2,5,3,1,1,2,3,,207,6023,1,1,1,2,2,3,2,2,1,2,1,3,1,1,3,2,2,3,1,2,2,2,3,2,1,2,1,1,2,3,5,1,3,3,1,3,2,1,2,1,1,5,1,1,1,1,1,3,5,9,1,2,9,1,90,1,9
1,76,232,1,3,3,3,1,1,3,3,1,3,1,1,1,1,3,1,1,1,1,3,2,1,1,3,3,3,3,3,1,1,3,3,3,3,2,1,2,2,2,2,5,1,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,1,1,2,2,3,,207,6023,2,1,2,2,2,1,1,2,2,2,1,1,3,3,4,1,2,1,1,1,1,1,3,2,1,1,1,1,1,3,2,4,3,3,3,1,1,1,4,2,4,3,1,4,5,1,1,6,5,9,2,2,9,2,90,3,9
1,76,233,1,3,3,3,1,1,1,1,1,3,1,3,1,1,3,3,3,3,1,3,3,1,1,1,3,2,3,3,3,3,3,3,1,1,2,3,2,3,2,2,4,2,3,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,5,1,2,3,2,3,,207,6023,3,1,2,2,1,1,2,3,3,3,2,2,3,3,3,3,3,2,1,2,1,1,1,1,3,5,2,0,2,4,4,3,1,3,2,3,1,2,2,5,1,5,1,4,2,2,2,6,5,9,2,1,9,3,90,3,9
1,76,234,1,3,3,3,1,1,3,3,1,3,1,3,1,1,1,3,3,3,1,3,1,1,3,3,3,3,3,1,3,1,3,1,3,3,5,1,2,4,2,2,2,2,3,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,2,2,1,2,5,3,3,2,2,1,,207,6023,4,1,3,2,1,1,2,1,2,1,2,3,3,3,3,4,1,3,1,1,1,1,2,2,1,3,2,2,1,3,4,2,3,1,1,2,3,2,2,1,1,2,2,2,5,1,1,5,4,9,2,1,9,3,90,9,9
1,76,235,1,3,3,3,2,1,3,3,1,3,1,1,1,1,3,3,3,1,1,3,3,1,1,2,3,1,3,1,1,1,3,3,3,1,2,1,2,2,2,2,5,2,3,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,3,2,1,2,3,2,,207,6023,5,1,2,3,1,2,2,2,2,2,1,1,2,2,1,2,1,1,1,1,1,1,3,2,1,2,1,1,2,4,3,2,2,2,2,2,3,2,2,0,0,0,0,0,0,0,0,9,0,9,1,1,9,3,90,9,9
1,76,236,1,3,3,3,1,1,3,3,1,3,1,3,1,1,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,2,2,3,1,2,2,1,5,2,3,1,2,2,2,1,2,1,2,1,1,2,3,2,2,1,2,1,2,2,2,2,2,5,1,3,1,2,2,,207,6023,6,1,3,3,1,1,3,3,3,3,2,3,3,3,2,3,3,3,1,2,1,2,9,9,2,5,2,2,3,3,3,3,3,3,3,3,3,2,4,4,3,4,2,1,2,1,1,8,4,9,2,2,9,2,90,6,9
1,76,237,1,3,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,3,1,1,3,3,3,1,1,1,3,3,3,3,2,1,3,2,1,2,5,2,2,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,2,3,1,3,3,1,,207,6023,7,1,3,3,2,1,1,1,1,1,3,3,2,2,1,1,1,3,2,1,1,1,3,2,1,1,1,1,1,2,1,1,1,2,1,2,3,2,2,3,2,2,2,1,1,4,1,4,1,9,8,0,9,7,91,2,9
1,76,238,1,3,3,3,1,1,3,3,1,3,1,1,1,3,1,3,3,1,3,3,3,1,3,3,1,3,3,1,1,3,3,3,3,3,2,1,3,4,2,2,5,2,3,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,2,3,1,2,2,2,3,,207,6023,8,1,1,2,1,2,2,2,3,2,2,3,2,2,1,2,1,3,1,2,1,1,3,2,2,2,1,1,1,4,3,3,2,3,2,1,3,1,4,2,3,3,2,4,5,4,3,6,1,9,1,1,9,1,90,5,9
1,76,239,1,0,3,1,1,1,3,3,1,1,1,1,1,1,3,1,3,2,1,0,1,1,1,2,3,3,3,1,0,1,3,3,3,3,5,3,3,2,2,2,5,2,1,2,1,1,1,1,2,1,1,1,2,1,1,2,2,2,0,1,2,2,1,1,2,4,1,1,0,1,3,,207,6023,9,1,3,2,1,3,1,3,3,3,2,3,2,2,3,0,1,3,1,1,1,1,3,1,3,4,2,1,3,4,4,3,3,3,2,1,1,1,2,4,3,4,2,0,5,3,2,3,3,9,2,2,9,6,90,6,9
1,76,240,1,3,3,1,1,1,3,3,1,3,1,1,1,0,3,1,3,1,3,1,3,1,1,3,3,3,3,1,3,3,3,3,3,1,3,1,3,4,2,2,5,2,3,2,1,1,1,1,2,2,1,1,1,1,3,2,2,1,2,1,2,2,2,2,2,4,2,2,1,1,2,,207,6024,0,1,3,2,1,2,3,2,3,2,2,3,2,1,2,3,2,2,1,2,2,1,3,2,3,4,2,2,2,2,4,3,1,3,3,2,3,2,3,3,3,3,2,5,2,5,2,5,3,9,1,1,9,1,90,6,9
1,76,241,1,3,3,3,1,1,3,2,1,3,1,3,1,1,3,3,3,2,3,3,3,1,1,3,3,3,3,1,1,3,3,1,3,3,2,3,1,1,2,2,5,2,3,2,1,1,2,1,2,1,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,4,2,2,2,3,3,,207,6024,1,1,2,3,1,3,3,3,3,2,1,2,2,1,2,3,1,2,1,2,2,1,2,2,3,4,2,2,2,3,4,3,1,3,3,3,2,2,4,5,1,4,2,5,4,1,1,6,5,9,1,2,9,3,90,8,9
1,76,242,1,3,3,3,1,1,3,3,1,3,1,3,1,1,3,1,3,3,3,3,3,3,1,1,3,3,3,1,1,3,1,3,1,3,2,3,1,2,2,2,5,2,1,2,1,2,1,1,2,1,2,1,1,2,3,2,2,1,2,1,2,2,2,2,1,4,2,2,1,3,3,,207,6024,2,1,3,2,1,2,3,2,1,2,2,2,2,2,3,3,1,2,2,1,1,1,2,2,2,3,2,2,2,2,3,3,1,3,0,3,3,2,2,3,2,3,1,2,1,1,2,6,1,9,1,1,9,2,90,8,9
1,76,243,1,3,3,3,1,1,3,3,3,1,1,1,1,1,3,1,3,1,1,3,3,1,3,1,3,3,1,3,1,1,3,3,3,1,2,1,1,3,2,2,5,2,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,5,1,2,3,3,3,,207,6024,3,1,3,2,1,1,3,3,3,3,3,3,2,2,1,3,1,2,1,2,2,1,2,2,2,2,2,0,2,4,3,3,2,1,2,1,2,2,2,2,2,4,0,4,0,2,1,7,2,9,1,1,9,2,90,3,9
1,76,244,1,3,3,3,1,1,3,3,1,3,1,1,1,3,3,3,3,3,1,3,2,1,3,3,3,3,3,3,1,1,2,3,3,3,3,1,3,2,2,2,2,1,3,1,1,1,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,1,2,2,5,2,2,3,1,3,,207,6024,4,1,3,2,1,3,2,3,3,3,2,3,3,3,2,2,3,3,1,2,0,1,3,2,3,2,1,0,2,4,4,3,2,2,2,1,1,2,1,1,3,4,0,3,5,2,1,4,1,9,1,1,9,2,90,3,9
1,76,245,1,3,3,1,1,1,3,3,1,3,1,3,1,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,1,1,2,2,2,1,2,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,2,4,2,3,1,3,3,,207,6024,5,1,3,2,1,3,3,2,2,3,1,2,2,3,1,3,3,2,1,2,2,2,9,9,3,2,1,1,3,4,3,3,2,3,3,2,3,2,4,4,1,3,1,5,4,2,2,6,5,9,1,2,9,2,90,1,9
1,76,246,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,3,3,0,0,0,6,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,6,1,0,0,1,3,,207,6024,6,1,0,0,0,0,2,0,3,1,0,3,2,1,0,0,0,0,1,1,1,0,6,5,0,1,0,0,3,0,0,1,1,0,0,0,3,2,0,1,0,0,0,0,0,0,2,9,0,9,8,1,9,3,90,5,9
1,76,247,1,2,3,1,1,1,3,3,1,3,1,1,1,3,3,1,3,3,3,3,2,2,3,1,3,3,0,1,3,1,3,3,3,3,2,1,0,4,2,2,5,2,3,1,1,1,2,1,2,1,1,1,1,1,1,0,2,1,2,1,2,2,1,2,2,4,1,1,3,1,3,,207,6024,7,1,3,2,1,3,2,2,2,2,2,2,3,3,2,3,3,3,1,2,2,0,3,5,3,3,2,1,2,2,3,2,1,2,2,2,0,2,3,2,2,3,2,0,5,3,1,4,1,9,1,1,9,4,90,5,9
1,76,248,1,1,3,1,1,1,1,3,1,3,1,1,1,1,1,3,1,1,1,1,3,1,3,0,1,1,1,1,3,1,3,3,1,3,2,1,2,2,2,2,4,2,1,2,1,1,0,1,2,2,1,2,2,1,2,2,2,1,2,1,2,2,1,2,2,4,1,1,1,3,2,,207,6024,8,1,3,2,2,3,2,2,2,1,1,2,2,2,1,2,1,3,1,2,2,1,3,2,1,2,2,1,2,4,3,2,2,2,1,1,2,2,1,1,4,2,1,4,5,5,2,5,5,9,1,1,9,1,90,3,9
1,76,249,1,3,3,1,1,1,3,3,1,3,1,1,1,3,3,3,3,1,1,3,2,1,1,1,1,3,2,1,1,1,2,3,3,3,2,3,2,2,2,2,5,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,1,4,3,2,2,1,3,,207,6024,9,1,2,2,1,2,1,2,2,2,1,1,2,1,2,4,1,1,1,2,1,3,2,1,3,2,2,1,3,3,3,3,2,2,2,1,2,3,2,1,3,4,1,1,3,2,1,6,5,9,2,1,9,3,90,4,9
1,76,250,1,3,3,3,1,1,3,3,1,3,1,1,1,1,3,1,3,1,3,3,2,1,2,1,3,3,3,1,1,3,3,3,1,3,2,3,2,2,2,2,5,1,3,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,0,1,2,2,1,2,2,3,1,1,1,1,2,,207,6025,0,1,3,2,1,2,3,2,3,2,2,3,2,3,3,2,3,3,1,1,1,1,2,2,3,1,1,2,1,1,4,3,1,2,2,2,1,2,1,2,3,1,1,1,2,4,2,5,2,9,1,2,9,2,90,5,9
1,76,251,1,3,1,3,1,1,3,3,1,2,1,1,1,1,3,3,3,3,1,3,2,1,1,3,3,3,3,2,1,3,3,3,3,3,2,3,2,2,2,2,5,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,2,3,1,1,2,2,3,,207,6025,1,1,3,1,1,2,2,2,2,2,2,2,3,2,4,2,2,2,1,1,1,3,6,5,2,3,2,2,3,3,2,1,2,2,2,2,3,1,2,4,2,4,2,5,2,2,1,6,4,9,2,1,9,3,90,1,9
1,76,252,1,1,1,1,1,1,3,3,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,3,3,1,1,3,1,3,2,2,1,5,1,3,1,1,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,5,1,1,2,2,3,,207,6025,2,1,2,3,1,1,2,2,2,2,2,2,2,2,2,4,3,3,1,1,1,1,2,2,1,2,1,1,2,4,2,4,2,2,1,1,3,1,2,1,4,3,1,1,5,3,2,3,3,9,2,0,9,2,90,1,9
1,76,253,1,3,3,3,1,1,3,3,1,3,1,3,1,3,1,1,3,3,3,3,1,1,1,3,3,3,3,3,1,1,3,3,3,1,1,1,2,2,2,2,4,2,3,1,1,1,1,1,1,2,2,1,1,1,5,1,2,2,1,2,1,2,1,1,1,4,1,2,2,3,3,,207,6025,3,1,3,2,1,1,2,3,2,0,0,3,3,2,4,3,2,3,2,0,0,3,1,1,1,5,2,3,4,1,1,4,1,2,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,9,1,1,9,1,90,3,9
1,76,254,1,3,2,3,1,1,3,3,1,1,1,3,1,1,3,1,3,3,3,3,1,1,1,3,3,3,3,0,1,3,3,1,3,2,2,3,1,2,2,2,5,2,3,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,4,2,1,3,1,2,,207,6025,4,1,3,3,1,2,1,3,3,3,2,3,3,2,3,3,2,2,1,2,1,1,4,1,3,2,3,3,3,1,4,3,2,2,2,1,2,2,2,2,4,3,0,0,0,1,1,5,5,9,2,1,9,2,90,1,9
1,76,255,1,3,3,1,1,1,1,3,1,1,1,1,1,1,3,1,3,1,1,3,3,3,1,1,3,1,3,1,1,1,3,3,1,1,4,1,3,4,2,2,4,1,3,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,2,2,1,2,2,3,1,1,2,1,3,,207,6025,5,1,2,2,3,2,1,1,2,3,2,2,3,3,2,2,3,3,1,1,1,3,2,2,2,3,2,2,3,3,3,2,1,3,2,3,3,2,3,3,3,4,1,1,5,3,2,7,5,9,1,1,9,2,90,3,9
1,76,256,1,1,1,3,1,1,1,1,3,1,3,3,1,1,1,1,1,1,1,3,3,1,1,3,1,1,3,1,1,3,1,3,1,1,0,0,0,0,0,0,6,0,0,0,2,2,2,2,2,2,2,2,2,2,6,0,0,0,2,2,2,1,1,2,2,6,2,3,3,3,3,,207,6025,6,1,1,2,1,3,3,3,3,3,3,3,0,0,0,0,0,2,2,0,0,0,6,5,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,9,1,0,9,3,90,2,9
1,76,257,1,3,2,1,1,1,3,3,1,3,1,2,1,3,1,3,3,3,3,3,1,3,1,3,3,3,1,3,1,3,3,3,3,1,3,3,3,2,2,2,4,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,1,2,5,2,1,1,2,2,,207,6025,7,1,2,3,2,1,2,2,0,1,3,3,2,2,3,3,2,1,3,2,1,1,2,1,3,4,2,2,2,2,4,3,2,3,2,2,3,2,3,5,2,4,1,1,3,2,2,6,5,9,1,1,9,2,90,2,9
1,76,258,1,1,3,1,1,1,3,3,1,2,1,1,1,1,1,2,3,3,1,1,3,1,0,2,3,3,3,2,1,2,3,3,3,1,4,1,3,3,2,2,4,2,3,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,5,1,1,1,2,1,,207,6025,8,1,2,2,1,2,2,2,1,2,1,1,1,3,3,3,1,3,1,1,1,1,4,1,2,3,2,1,3,3,4,3,1,3,2,2,2,2,3,2,3,3,2,3,5,4,2,6,4,9,1,2,9,2,90,1,9
1,76,259,1,3,3,3,1,1,3,3,1,1,1,2,1,1,1,1,3,1,1,1,3,1,1,2,3,3,3,1,1,3,3,1,3,3,5,1,3,4,2,2,3,2,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,5,1,1,1,2,3,,207,6025,9,1,2,1,1,2,1,2,2,3,3,3,2,1,1,4,3,1,1,2,1,1,2,2,1,2,1,1,4,2,3,3,3,2,2,1,2,2,1,2,2,3,1,1,5,5,2,5,3,9,1,1,9,1,90,1,9
1,76,260,1,3,3,3,1,1,3,3,1,1,1,1,1,1,3,3,3,3,1,3,3,1,3,1,3,3,3,1,1,1,3,3,3,1,1,3,3,3,2,2,5,2,3,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,3,1,1,2,1,3,,207,6026,0,1,2,2,1,2,2,3,3,2,2,3,3,2,2,3,1,3,3,2,2,2,9,9,3,4,2,2,3,3,3,3,1,2,2,3,3,2,4,4,2,4,2,1,2,2,2,6,5,9,1,1,9,3,90,8,9
1,76,261,1,1,3,3,1,1,3,3,1,2,1,1,1,1,1,3,3,1,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,2,2,2,4,1,1,3,2,1,2,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,5,2,2,1,3,2,,207,6026,1,1,3,3,1,3,2,3,2,1,2,3,2,2,4,1,1,2,1,2,2,1,2,2,1,4,2,1,2,4,4,1,1,1,1,1,0,2,2,4,1,4,1,4,5,2,2,6,5,9,3,2,9,2,90,4,9
1,76,262,1,1,3,1,1,1,3,1,1,1,1,2,2,3,3,3,3,1,1,2,2,1,1,3,3,3,3,3,1,1,3,3,1,3,2,1,1,2,2,2,5,2,3,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,,207,6026,2,1,1,2,3,3,1,2,2,2,2,2,2,2,1,4,3,3,1,2,2,1,2,2,1,3,2,2,2,3,2,1,2,2,1,2,0,1,4,2,3,3,0,4,0,1,1,5,3,9,3,2,9,3,91,0,9
1,76,263,1,3,3,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,3,3,1,1,1,3,1,3,3,1,3,3,3,1,3,2,1,2,3,2,2,4,1,1,1,1,2,1,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2,2,5,1,3,1,2,2,,207,6026,3,1,3,3,1,1,2,3,2,2,2,3,2,3,3,1,1,2,1,2,2,1,3,2,1,2,1,1,2,2,3,2,1,2,1,2,1,3,2,4,1,2,1,1,5,3,2,5,4,9,3,2,9,2,90,2,9
1,76,264,1,0,0,1,1,1,3,3,3,1,3,1,1,1,3,3,3,1,1,1,3,3,3,1,1,1,1,1,3,1,1,3,1,1,2,1,3,1,2,2,5,2,1,2,2,2,1,2,2,2,1,1,2,1,1,2,2,2,2,1,1,2,2,1,2,4,2,3,2,3,2,,207,6026,4,1,3,1,2,3,1,2,2,2,1,1,3,2,2,3,2,3,1,1,1,1,3,5,1,3,3,1,3,4,3,1,2,2,2,1,1,2,4,3,3,3,1,0,5,2,1,7,4,9,4,1,9,4,90,5,9
1,76,265,1,3,3,1,1,1,3,1,1,1,3,3,1,1,3,3,3,3,1,3,3,1,3,1,3,1,3,1,3,3,3,3,3,3,2,3,2,2,2,2,4,1,3,2,1,1,2,1,1,1,2,1,1,1,3,2,2,1,1,2,2,2,1,1,1,2,1,1,2,2,3,,207,6026,5,1,2,3,1,2,2,3,2,1,2,2,3,1,1,4,2,2,1,2,1,1,3,2,2,2,2,2,3,2,2,1,1,2,1,2,3,2,2,2,2,3,2,1,1,2,2,5,4,9,3,1,9,3,91,2,9
1,76,266,1,3,2,3,1,1,1,3,1,3,1,1,2,2,1,1,3,1,1,3,3,1,3,2,3,3,3,3,1,1,2,3,1,3,3,1,3,2,2,2,4,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,1,2,2,1,2,2,3,2,2,1,2,2,,207,6026,6,1,3,2,1,2,3,3,2,3,1,2,3,3,2,3,3,3,3,2,1,3,3,2,1,2,2,3,2,3,2,2,3,2,2,2,3,2,2,2,2,4,1,1,5,5,1,5,4,9,1,1,9,2,90,3,9
