CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3A.,Q.3B.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39A.,Q.39B.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,CARD..1,DECK..1,BALLOT..1,Q.71.,Q.72A.,Q.72B.,Q.72C.,Q.72D.,Q.72E.,Q.73.,Q.74A.,Q.74B.,Q.74C.,Q.74C..1,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87.,Q.88.,Q.89.,Q.90.,Q.91.,Q.92.,Q.93.,Q.94.,Q.95.,Q.96.,Q.97.,Q.98.,Q.99.,Q.100A.,Q.100B.,Q.100C.,Q.100D.,Q.100D..1,Q.101A.,Q.102E.,Q.103I.,Q.104E.,V.106.,V.107.,V.108.,V.109.,V.110.,V.111.,V.112.,V.113.,V.114.,V.115.,V.116.,V.117.,V.118.
1,85,304,1,5,2,1,8,5,5,1,3,9,4,1,1,2,4,1,2,2,1,2,3,2,1,2,1,2,2,3,3,2,2,1,1,1,2,2,2,1,1,1,3,2,3,2,4,4,2,1,3,3,1,1,4,8,2,3,3,3,1,2,2,3,2,3,3,1,3,5,2,85,304,3,2,2,1,1,1,2,2,4,5,1,3,1,1,2,1,2,2,1,4,1,3,2,1,3,2,2,3,2,2,2,3,2,2,4,1,2,2,2,2,5,5,2,4,3,0,0,0,0,0,0,0,0,0,0,0,8,51219
1,85,305,3,6,3,2,9,6,2,2,1,9,1,4,1,1,3,1,2,2,2,1,2,2,1,2,1,2,2,3,3,2,2,3,1,3,3,4,1,1,3,3,1,2,2,2,3,3,2,1,2,4,2,1,2,1,3,3,3,3,2,3,1,3,2,5,3,2,4,4,2,85,305,2,2,2,1,1,1,2,5,2,1,1,3,1,1,3,3,2,3,3,3,3,2,3,1,2,3,2,2,3,2,3,2,1,2,3,3,2,1,1,1,3,2,4,8,4,0,0,0,0,0,0,0,0,0,0,0,8,51059
1,85,306,3,6,3,2,7,5,4,2,3,1,4,4,1,1,1,1,2,1,1,2,2,2,4,2,1,2,2,2,1,2,2,2,1,2,1,2,1,2,3,3,3,1,2,2,3,2,1,1,1,4,1,1,1,1,1,3,3,4,2,3,2,2,2,2,1,2,2,4,2,85,306,3,2,2,1,1,1,2,3,5,2,1,3,1,2,4,1,1,3,1,4,1,4,2,1,3,1,1,4,2,1,3,3,3,2,3,2,1,1,1,1,4,6,5,8,4,0,0,0,0,0,0,0,0,0,0,0,8,65031
1,85,307,1,3,3,2,5,6,4,2,3,1,3,4,1,1,2,1,2,1,2,3,2,2,1,2,1,1,2,1,2,2,3,2,1,1,1,3,2,2,2,2,1,2,3,2,3,4,1,3,1,3,2,3,1,3,3,3,3,3,2,3,2,3,2,2,3,3,2,3,2,85,307,1,2,2,1,1,1,2,1,2,3,1,2,2,2,3,2,1,3,2,2,3,2,3,2,2,2,1,2,3,2,3,2,3,3,3,2,1,1,1,1,4,6,2,3,6,0,0,0,0,0,0,0,0,0,0,0,8,65072
1,85,308,2,5,3,2,4,6,5,1,3,1,2,4,1,1,1,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,1,3,1,1,2,2,1,3,3,3,2,1,1,3,2,3,3,4,1,3,2,85,308,1,2,2,1,1,1,2,2,3,1,1,3,1,1,3,1,1,4,1,3,1,2,2,1,3,2,1,3,2,2,3,3,2,1,4,1,1,1,1,1,4,3,3,8,1,0,0,0,0,0,0,0,0,0,0,0,8,65122
1,85,309,2,5,3,2,6,6,4,1,3,1,2,4,1,1,3,3,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,2,3,1,2,2,2,3,3,1,2,1,4,2,1,1,1,2,3,3,4,3,3,1,3,3,3,2,3,1,3,2,85,309,1,2,2,2,1,2,3,5,2,1,1,2,3,2,3,3,2,3,3,2,2,1,4,1,3,2,2,2,3,2,3,3,2,3,2,3,1,1,1,1,4,4,4,8,3,0,0,0,0,0,0,0,0,0,0,0,10,65081
1,85,310,1,1,3,2,5,5,1,5,1,9,1,1,1,1,2,3,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,3,2,2,2,1,2,3,3,2,2,4,2,3,1,4,1,1,4,2,1,2,3,4,4,2,3,3,2,2,3,1,2,2,2,85,310,2,2,2,1,1,2,2,5,2,1,1,2,2,1,2,2,2,2,3,4,1,3,1,1,2,3,1,2,3,1,3,3,2,2,2,3,2,2,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,41169
1,85,311,2,5,2,1,7,0,5,1,3,9,1,1,1,1,2,1,2,2,2,1,2,4,1,2,2,2,3,1,1,2,2,2,2,2,2,3,2,3,2,1,3,2,2,2,3,4,2,3,1,3,1,3,1,10,1,2,3,3,1,3,1,2,2,2,3,2,2,2,2,85,311,3,2,2,1,1,2,2,5,6,1,1,2,3,1,3,3,2,2,1,2,3,3,2,2,2,1,2,2,2,3,3,2,3,2,2,2,2,2,2,2,5,3,4,7,4,0,0,0,0,0,0,0,0,0,0,0,9,42239
1,85,312,1,2,3,2,4,5,1,5,1,9,1,1,1,1,2,3,2,3,1,2,1,2,1,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,4,2,2,2,2,3,2,1,2,3,2,1,2,2,3,4,3,4,4,2,2,3,1,2,2,4,2,2,2,85,312,4,2,2,1,1,1,2,2,1,4,1,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,3,3,3,2,3,2,3,2,3,2,0,1,0,1,2,2,5,9,4,0,0,0,0,0,0,0,0,0,0,0,8,41179
1,85,313,2,5,1,2,5,4,1,5,1,9,2,6,1,1,1,1,2,1,1,3,1,2,5,2,1,1,1,2,1,1,2,1,2,1,2,2,2,3,1,2,3,1,2,2,2,4,1,1,1,3,1,1,1,1,2,3,3,4,2,1,2,4,2,3,3,3,2,2,2,85,313,4,2,2,1,1,1,2,6,1,3,1,3,2,2,2,3,2,2,3,4,1,3,2,2,2,2,2,2,2,2,3,2,3,2,2,3,1,1,1,2,3,2,3,6,2,0,0,0,0,0,0,0,0,0,0,0,8,42089
1,85,314,3,6,3,2,9,5,1,5,1,9,3,1,1,3,4,1,2,2,1,1,4,2,1,1,4,3,2,1,1,1,1,1,2,1,1,2,2,3,1,3,2,1,2,2,3,4,2,3,2,4,1,1,1,1,2,2,2,4,2,3,1,2,1,2,2,1,4,2,2,85,314,3,2,2,1,1,1,2,3,6,5,1,4,2,1,2,3,3,2,3,3,2,2,3,3,2,3,2,2,3,2,3,2,3,2,4,2,1,1,0,1,3,6,3,7,2,0,0,0,0,0,0,0,0,0,0,0,8,42099
1,85,315,1,4,3,2,6,5,5,1,3,9,2,1,1,1,2,1,2,2,2,2,2,2,4,1,3,2,2,3,3,2,2,2,2,3,3,3,2,2,2,3,3,3,3,3,3,4,3,2,3,3,2,3,2,2,2,4,4,4,4,1,2,3,3,2,3,2,1,2,2,85,315,1,2,2,1,1,1,2,1,2,5,2,3,1,2,3,1,1,4,1,3,1,3,1,2,2,2,2,3,2,3,2,3,2,1,4,2,1,1,1,1,4,4,4,9,4,0,0,0,0,0,0,0,0,0,0,0,8,42109
1,85,316,3,5,2,1,7,5,5,1,3,9,3,1,1,1,2,1,2,2,2,1,2,4,1,2,2,2,3,1,1,2,2,2,2,1,2,3,2,3,2,1,3,2,2,2,5,4,2,3,1,3,1,3,1,10,1,2,2,4,3,3,1,2,3,2,3,2,2,2,2,85,316,3,2,2,1,1,1,2,5,6,1,1,3,2,1,3,1,2,2,1,4,1,3,1,2,3,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,3,4,7,4,0,0,0,0,0,0,0,0,0,0,0,8,42249
1,85,317,2,5,3,2,9,5,5,1,3,9,2,1,1,1,1,2,2,1,1,4,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,3,2,2,2,2,2,3,2,2,3,3,2,1,1,3,1,1,2,5,1,4,3,4,2,0,1,2,1,2,2,3,4,2,2,85,317,3,2,2,1,1,1,2,6,3,1,1,3,3,2,3,2,1,3,2,3,3,4,3,2,4,1,2,3,3,0,3,3,2,2,3,1,2,1,2,2,1,6,3,7,2,0,0,0,0,0,0,0,0,0,0,0,8,42259
1,85,318,1,4,3,2,6,6,1,5,1,7,1,4,1,1,1,2,2,1,1,4,1,2,1,2,1,2,2,3,3,1,3,2,2,3,2,1,2,3,2,3,1,1,2,2,3,4,1,1,1,4,1,2,1,2,3,3,3,4,3,3,2,3,2,2,1,1,2,2,2,85,318,1,2,2,1,1,1,2,5,1,2,1,2,3,2,3,1,2,2,3,2,2,3,3,2,2,2,2,2,3,1,3,3,3,2,2,3,1,1,1,2,3,6,4,7,2,0,0,0,0,0,0,0,0,0,0,0,8,33242
1,85,319,1,5,3,2,7,6,1,5,1,7,3,6,1,1,3,1,2,3,3,2,3,2,1,2,2,2,2,4,2,2,3,2,1,3,1,3,2,3,2,2,2,2,1,2,3,5,2,2,2,3,2,1,4,1,2,4,3,4,3,3,1,3,3,2,2,4,2,2,2,85,319,1,2,2,1,1,1,2,4,1,2,1,3,1,2,3,2,1,2,3,2,2,2,4,1,2,2,1,3,2,3,3,4,3,2,2,1,1,1,1,1,4,1,4,8,1,0,0,0,0,0,0,0,0,0,0,0,8,33322
1,85,320,1,2,3,2,6,6,4,1,3,7,1,4,1,1,2,2,2,1,1,1,2,2,4,2,3,2,2,3,2,2,3,2,1,3,2,2,2,3,2,3,1,3,2,2,2,4,2,1,2,3,1,1,1,2,2,3,3,4,3,3,3,3,2,2,3,3,1,2,2,85,320,3,2,2,1,1,1,2,5,3,1,1,4,1,1,3,3,2,3,3,3,3,3,2,2,2,3,1,2,3,2,3,3,2,2,2,3,2,1,2,2,1,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,8,33182
1,85,321,1,4,3,2,6,6,1,5,1,7,3,4,1,1,2,3,2,2,2,2,2,2,1,2,2,2,2,3,2,2,3,3,2,3,0,1,1,2,2,2,1,3,2,2,4,3,1,3,1,3,1,1,1,2,3,2,2,4,3,3,1,2,1,2,4,4,2,2,2,85,321,4,2,2,1,1,2,3,3,5,2,1,2,1,2,4,2,2,3,3,3,3,3,3,2,3,2,2,3,1,3,3,2,2,1,3,3,1,1,1,1,4,1,2,9,3,0,0,0,0,0,0,0,0,0,0,0,9,33142
1,85,322,1,5,3,2,7,6,1,5,1,7,2,4,1,1,1,2,2,1,2,2,2,4,1,2,2,2,2,2,2,3,3,3,2,3,2,3,2,3,1,2,2,2,2,2,3,4,1,1,1,3,1,2,2,10,3,2,3,3,3,2,1,2,2,2,1,1,2,2,2,85,322,3,2,2,1,2,2,3,2,5,1,1,2,3,1,3,1,1,3,2,2,3,2,2,2,2,2,1,2,3,2,3,2,2,2,3,2,1,1,1,1,4,2,3,7,2,0,0,0,0,0,0,0,0,0,0,0,9,33152
1,85,323,2,5,3,2,11,4,4,1,3,7,3,6,1,1,1,2,2,1,1,3,1,2,1,2,1,2,2,1,1,2,2,1,2,3,2,1,2,3,1,2,2,3,2,1,1,4,1,1,1,3,2,2,2,1,3,3,3,4,2,2,2,3,1,2,1,1,2,2,2,85,323,2,2,2,1,1,2,2,2,4,6,1,3,2,1,2,3,2,3,2,3,2,2,3,2,2,2,1,3,2,3,1,3,2,2,3,2,1,1,1,1,4,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,9,33032
1,85,324,1,1,3,2,4,4,1,5,1,9,1,1,1,2,2,2,2,1,2,3,2,2,1,2,1,1,1,2,1,2,2,1,1,1,2,4,1,2,3,3,3,2,2,3,3,4,1,1,2,3,2,1,1,1,2,3,3,4,1,3,1,2,2,3,1,3,2,2,2,85,324,3,2,2,1,1,1,0,5,6,3,1,1,3,1,3,2,1,3,2,3,0,1,4,1,2,0,1,3,3,1,4,2,3,1,2,3,1,1,1,1,4,2,3,6,2,0,0,0,0,0,0,0,0,0,0,0,10,93249
1,85,325,2,5,2,2,6,5,5,1,2,9,2,1,1,1,2,1,2,2,3,2,2,2,1,2,2,2,2,3,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,3,4,3,2,2,2,3,2,1,1,1,3,3,3,4,2,1,2,2,2,3,3,1,1,2,2,85,325,3,1,2,1,1,1,2,5,4,2,1,3,1,1,3,1,2,3,2,3,3,4,1,2,0,2,1,3,1,1,4,2,1,2,3,2,1,1,1,2,3,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,10,92849
1,85,326,3,6,2,1,7,5,1,5,1,9,1,1,1,2,4,1,2,2,2,3,3,2,1,1,2,2,2,2,2,2,3,2,1,3,2,4,2,1,2,3,3,3,3,2,3,4,1,2,1,3,2,3,1,9,2,2,3,4,3,3,3,2,2,3,1,1,1,2,2,85,326,3,2,2,1,1,2,2,2,1,5,1,3,3,2,2,2,2,2,3,3,2,4,3,4,2,3,2,2,3,1,3,3,3,3,3,3,2,1,2,2,1,4,5,8,3,0,0,0,0,0,0,0,0,0,0,0,9,92489
1,85,327,2,3,3,2,7,5,4,2,3,9,2,1,1,1,1,2,2,1,1,3,1,2,1,2,1,2,2,1,1,1,2,1,1,2,2,1,3,3,1,3,2,3,3,2,1,5,1,1,1,4,2,1,1,2,2,3,3,3,3,3,2,3,2,2,3,2,2,2,2,85,327,2,2,2,1,1,2,2,5,4,2,1,3,2,2,2,3,1,2,3,3,2,2,3,1,2,2,1,2,3,3,2,2,3,2,2,2,1,1,1,1,4,4,5,9,5,0,0,0,0,0,0,0,0,0,0,0,9,93169
1,85,328,1,1,3,2,8,4,1,5,1,9,4,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,3,2,2,1,2,2,3,4,2,2,5,1,1,1,3,2,1,2,2,1,3,3,3,2,1,1,2,3,2,3,2,2,2,2,85,328,3,2,2,1,1,2,2,2,4,3,1,2,2,1,3,3,1,2,3,2,2,2,2,2,2,2,1,2,3,4,2,2,3,1,2,2,1,1,1,1,4,2,2,7,3,0,0,0,0,0,0,0,0,0,0,0,9,91089
1,85,329,3,6,3,2,8,6,5,2,3,9,2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,1,1,1,2,1,2,1,2,2,1,2,2,3,1,1,2,2,3,4,1,2,1,3,1,1,1,1,3,3,3,4,3,2,1,2,1,2,1,1,1,2,2,85,329,3,2,2,1,1,2,2,2,5,1,1,3,1,1,3,1,1,3,1,3,1,3,2,1,4,1,1,3,1,2,3,3,3,1,4,1,1,1,2,2,2,2,3,7,3,0,0,0,0,0,0,0,0,0,0,0,9,92159
1,85,330,1,3,3,2,5,6,5,1,3,9,1,2,1,2,4,1,2,2,3,3,2,2,1,2,2,2,2,2,2,2,2,1,2,3,3,3,3,3,4,4,2,2,2,2,3,4,1,2,1,3,1,3,1,3,3,3,3,4,4,2,2,2,2,2,3,4,2,2,2,85,330,3,2,2,2,1,2,2,2,3,5,1,2,2,2,3,1,2,3,3,2,3,1,3,2,2,2,3,2,2,1,4,2,2,2,3,2,1,1,1,1,4,2,4,7,3,0,0,0,0,0,0,0,0,0,0,0,10,93329
1,85,331,1,2,3,2,5,6,4,1,3,9,1,1,1,1,1,2,2,1,3,2,3,4,5,2,2,2,1,4,4,5,4,2,2,0,2,3,2,3,3,2,3,2,2,2,3,4,1,2,1,2,1,1,2,2,1,2,2,4,1,3,2,2,2,3,3,3,2,2,2,85,331,4,2,2,1,1,1,2,1,6,2,1,0,0,2,4,2,3,4,2,4,1,2,3,2,3,3,2,3,2,2,3,2,3,2,4,1,1,1,1,0,3,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,8,92789
1,85,332,1,4,3,2,8,5,1,5,1,9,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,1,1,3,1,1,2,2,2,3,4,4,1,2,1,4,1,1,3,1,1,3,3,4,1,2,2,1,2,2,3,1,1,2,2,85,332,1,2,2,1,1,1,2,5,6,2,1,3,3,1,3,3,2,3,2,3,3,3,2,1,3,3,2,2,2,2,2,3,3,2,3,3,1,1,1,1,4,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,8,92949
1,85,333,2,5,2,1,6,5,5,1,2,9,1,1,1,2,4,1,2,2,2,3,3,2,1,2,3,2,2,2,2,3,2,3,1,2,1,2,2,2,2,3,3,1,2,2,4,3,2,1,2,3,1,1,1,1,3,3,3,3,3,1,2,5,2,3,3,1,2,2,2,85,333,4,2,2,1,1,1,2,6,1,2,1,3,1,1,3,1,2,3,3,3,1,4,1,2,3,1,1,3,1,2,2,2,2,1,3,2,1,1,1,2,3,2,5,8,5,0,0,0,0,0,0,0,0,0,0,0,8,92959
1,85,334,3,6,2,2,9,6,5,1,2,9,3,1,1,1,1,2,2,1,1,3,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,4,2,1,1,1,1,4,1,1,1,4,1,1,1,10,1,1,1,4,3,1,2,2,2,4,1,1,1,2,2,85,334,3,2,2,1,1,1,2,5,1,2,1,3,1,2,2,2,2,3,2,3,2,4,2,2,2,2,2,3,2,3,1,2,1,2,2,1,1,2,2,1,2,1,4,5,2,0,0,0,0,0,0,0,0,0,0,0,8,92979
1,85,335,2,5,2,2,9,5,5,1,3,9,2,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,2,1,3,1,2,1,1,2,1,1,4,1,1,1,4,1,1,1,2,2,3,3,3,2,3,2,3,3,2,2,1,2,2,2,85,335,3,2,2,1,1,1,2,2,1,4,1,3,3,1,2,3,3,2,2,3,3,2,3,1,2,2,2,2,3,3,1,3,3,3,2,3,2,2,2,2,5,3,3,9,5,0,0,0,0,0,0,0,0,0,0,0,8,93189
1,85,336,1,4,2,1,5,5,1,5,1,9,3,1,1,1,1,2,2,1,1,2,1,2,1,2,1,2,1,1,1,2,2,1,2,0,2,1,2,3,1,1,3,2,2,3,2,4,2,2,1,3,1,3,4,3,2,2,2,1,1,2,2,4,5,4,3,1,2,2,2,85,336,1,2,2,1,1,1,2,2,3,1,1,2,1,2,3,1,5,2,4,3,1,3,2,1,2,1,2,3,3,3,4,2,3,1,3,3,2,2,2,2,5,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,8,93199
1,85,337,3,5,2,2,8,6,5,1,2,9,1,1,1,1,1,2,2,1,1,3,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,3,1,3,2,3,3,2,3,4,2,1,2,4,1,1,1,5,2,1,3,4,1,1,1,3,3,3,2,1,1,2,2,85,337,1,2,2,1,1,1,2,5,2,4,1,2,3,1,2,3,2,4,1,3,2,2,2,1,2,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,5,2,4,7,3,0,0,0,0,0,0,0,0,0,0,0,8,93209
1,85,338,1,5,2,2,6,5,1,5,1,9,2,1,1,2,2,1,2,1,2,1,3,2,1,2,2,2,2,1,2,2,2,2,3,1,2,3,2,2,2,3,4,2,2,2,3,4,2,1,2,3,2,1,2,2,2,3,3,4,3,2,1,2,1,2,2,1,2,2,2,85,338,3,2,2,1,1,1,2,2,1,5,1,2,2,1,3,2,1,3,2,2,2,2,3,2,3,2,1,2,2,2,3,2,2,2,2,2,1,1,2,1,3,3,4,7,3,0,0,0,0,0,0,0,0,0,0,0,8,91249
1,85,339,3,6,3,2,9,6,5,2,3,9,1,4,1,1,1,2,2,2,1,3,1,2,1,2,1,1,2,2,2,2,2,1,1,3,2,1,1,3,2,3,2,3,3,2,3,4,1,0,1,4,1,1,1,1,3,3,3,4,3,2,1,2,2,2,2,1,1,2,2,85,339,3,2,2,1,1,1,2,2,1,4,1,3,1,1,3,1,1,4,1,3,1,3,1,1,4,1,1,3,1,3,3,3,1,1,4,1,1,1,1,1,4,4,5,9,5,0,0,0,0,0,0,0,0,0,0,0,8,92069
1,85,340,1,5,3,2,9,6,1,5,1,7,2,6,1,1,1,1,2,2,1,3,1,1,4,2,2,2,2,3,2,2,3,3,2,3,2,3,2,3,1,1,3,2,2,3,3,2,2,3,1,4,2,2,2,3,1,3,2,4,2,2,1,2,1,2,1,1,1,2,2,85,340,1,2,2,1,1,1,2,5,2,4,1,2,1,2,4,1,2,3,1,4,1,3,2,2,2,1,2,4,1,2,2,3,2,2,2,2,1,1,1,1,4,4,1,6,2,0,0,0,0,0,0,0,0,0,0,0,8,72092
1,85,341,1,3,3,2,5,6,1,5,1,7,2,3,1,2,2,1,2,2,2,1,3,2,4,1,3,3,2,3,3,2,2,2,1,1,1,2,2,2,2,2,2,2,3,3,3,5,2,3,1,4,1,1,2,5,1,3,3,2,3,3,1,3,2,2,1,3,2,2,2,85,341,2,2,2,1,1,2,2,2,5,4,1,2,3,2,3,2,2,3,1,2,3,2,3,2,3,3,2,2,3,3,3,3,3,2,3,2,1,1,1,1,4,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,9,71022
1,85,342,2,6,2,2,11,7,4,3,3,9,1,4,1,1,4,1,2,2,2,4,2,2,5,2,2,2,2,2,1,1,2,2,2,3,2,3,1,2,3,1,1,1,1,3,3,3,1,2,2,4,2,1,2,1,2,2,3,2,2,1,1,2,3,2,2,1,1,2,2,85,342,3,2,2,1,1,1,2,3,1,2,1,3,2,1,3,3,1,3,2,3,2,3,3,1,3,3,1,3,2,3,3,3,2,1,3,2,2,2,2,2,5,2,3,7,3,0,0,0,0,0,0,0,0,0,0,0,8,51129
1,85,343,3,6,2,1,8,6,5,1,3,9,4,1,1,1,1,2,2,1,1,4,1,2,1,2,1,1,1,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,3,4,1,3,1,4,1,1,1,2,2,3,3,4,3,2,1,1,1,1,3,1,2,2,2,85,343,3,2,2,1,1,1,2,5,1,3,1,2,2,1,3,2,1,3,2,2,2,3,2,1,2,2,1,3,2,2,2,2,2,2,2,2,0,0,1,0,1,3,5,9,5,0,0,0,0,0,0,0,0,0,0,0,8,51019
1,85,344,3,5,3,2,9,7,4,1,3,1,2,4,1,1,3,3,2,1,1,2,2,3,1,3,2,2,2,2,1,1,3,1,1,1,1,2,2,2,2,2,4,2,2,2,3,3,2,3,2,3,1,1,1,1,2,3,3,4,3,1,1,3,2,2,3,2,2,2,2,85,344,4,2,2,1,1,1,2,5,1,2,1,2,3,1,3,1,2,3,2,2,2,3,3,2,2,3,2,3,2,2,3,3,3,2,3,2,1,1,1,2,3,1,4,7,2,0,0,0,0,0,0,0,0,0,0,0,8,65012
1,85,345,3,5,3,2,10,6,4,3,3,1,1,4,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,0,2,1,1,1,1,2,2,1,2,2,1,1,2,3,1,1,1,4,1,2,2,7,1,2,2,4,1,2,2,2,2,2,3,3,2,2,2,85,345,3,2,2,1,1,1,2,6,3,1,1,2,1,2,3,1,1,4,3,4,1,1,3,1,2,1,1,3,1,1,3,3,3,2,2,1,1,1,1,1,4,4,5,8,4,0,0,0,0,0,0,0,0,0,0,0,8,65131
1,85,346,2,5,3,2,6,5,4,2,3,1,2,4,1,1,1,2,2,1,2,3,2,2,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,3,2,1,2,2,2,3,3,2,3,1,3,1,1,1,2,1,3,3,3,2,2,2,2,2,2,3,4,2,2,2,85,346,2,2,2,1,1,1,2,1,6,3,1,2,3,1,3,2,2,3,2,4,1,2,3,2,4,2,2,4,3,3,3,2,2,1,4,2,1,1,1,1,4,5,4,9,2,0,0,0,0,0,0,0,0,0,0,0,8,65132
1,85,347,3,5,3,2,8,6,1,5,1,1,2,4,1,1,2,1,2,2,1,1,3,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,3,2,3,3,4,1,1,2,4,2,1,2,5,1,3,3,4,3,3,1,2,2,3,2,2,1,2,2,85,347,1,2,2,1,1,1,2,3,5,1,1,2,1,1,2,1,2,2,2,3,1,2,3,1,3,1,2,3,2,2,2,2,2,2,3,2,1,1,1,1,4,2,5,8,5,0,0,0,0,0,0,0,0,0,0,0,8,65011
1,85,348,2,5,3,2,6,5,1,5,1,9,3,1,1,1,2,1,2,2,1,3,2,2,1,2,1,1,1,1,1,2,2,1,1,1,2,3,2,3,2,3,3,2,2,2,2,3,2,1,1,3,1,1,1,5,2,3,3,4,1,2,1,5,2,1,2,1,2,2,2,85,348,2,2,1,1,2,1,3,1,5,3,1,3,2,1,3,2,1,2,3,3,2,3,2,1,2,3,1,2,2,3,2,3,3,1,3,3,1,1,1,0,3,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,7,42219
1,85,349,1,1,3,2,4,4,1,5,1,9,1,1,1,2,4,1,3,1,1,2,4,3,1,2,2,1,1,1,1,2,3,1,2,2,2,3,3,2,3,3,3,2,3,1,5,4,2,3,2,3,2,1,4,1,1,2,2,2,1,1,1,3,1,2,3,2,3,5,2,85,349,2,2,2,1,2,1,2,2,6,5,1,2,3,2,2,3,2,2,3,2,3,4,1,1,2,2,2,2,3,1,4,1,3,1,2,3,1,1,1,2,3,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,9,41229
1,85,350,1,1,3,2,6,4,4,1,3,9,1,1,1,1,1,2,3,1,1,1,3,2,1,2,1,1,1,3,1,4,3,1,3,3,1,4,1,1,1,2,3,2,3,4,5,3,1,2,1,3,2,3,1,3,2,3,3,4,3,2,2,3,2,2,3,3,3,5,2,85,350,2,2,1,2,2,2,4,2,5,0,3,1,3,3,2,3,2,2,3,2,3,1,4,1,2,3,3,2,3,1,4,1,3,1,4,3,2,1,2,2,1,7,1,6,3,0,0,0,0,0,0,0,0,0,0,0,10,41219
1,85,351,2,5,2,1,7,5,5,1,3,9,3,1,1,2,2,2,3,3,2,2,5,2,1,2,1,2,1,2,2,2,3,2,2,3,2,3,2,2,3,1,1,2,3,2,3,4,2,1,2,3,2,3,1,3,2,3,3,3,3,3,2,2,2,2,3,2,4,4,2,85,351,4,2,2,1,1,1,2,5,4,2,1,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,0,2,2,2,2,2,2,2,2,2,5,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,8,42149
1,85,352,2,5,3,2,10,4,4,2,3,7,2,4,1,1,1,2,3,1,1,3,1,3,1,2,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,3,2,3,3,2,2,5,1,1,1,4,1,3,1,3,3,3,3,3,2,1,2,2,2,2,2,2,4,4,2,85,352,3,2,2,1,1,1,2,6,2,1,1,2,3,1,2,3,1,2,3,2,3,3,2,1,2,2,1,2,3,2,3,3,2,2,2,2,1,1,1,1,4,4,5,8,1,0,0,0,0,0,0,0,0,0,0,0,8,31091
