CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,V.12A.,Q.13.,Q.14.,Q.15.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.41.,Q.44.,Q.45.,Q.46.,Q.47A.,Q.47B.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61A.,Q.61B.,Q.62.,Q.63.,Q.65.,Q.66A.,CARD..1,DECK..1,BALLOT..1,NA.1,Q.66B.,Q.66B..1,Q.66B..2,Q.66B..3,Q.67.,Q.68.,Q.69.,Q.70.,Q.71A.,Q.71B.,Q.72.,Q.73.,Q.74A.,Q.74B.,Q.74C.,Q.76.,Q.77A.,Q.77B.,Q.77C.,Q.78.,Q.81.,Q.82.,Q.83.,Q.84A.,Q.85A.,Q.85B.,V.87.,V.88.,V.89.,V.90.
1,115,834,2,1,6,2,7,1,1,7,7,2,3,14,2,2,5,2,2,1,2,1,1,2,1,3,1,2,2,1,3,3,7,1,1,2,1,2,4,4,1,1,3,2,1,2,1,3,2,3,4,4,2,4,3,2,2,4,2,4,5,5,2,1,1,2,2,115,834,2,0,0,0,0,3,2,3,2,1,2,9,3,2,3,1,1,2,1,1,1,3,3,1,1,2,3,1,12,47,4
1,115,835,2,3,6,2,7,1,1,8,8,2,5,19,1,2,2,3,2,1,3,2,2,2,2,3,1,2,3,1,4,3,10,2,3,2,1,3,3,3,5,2,3,3,2,2,1,3,1,3,4,3,2,2,3,3,2,3,2,2,5,6,1,3,2,2,2,115,835,2,0,0,0,0,3,2,4,1,2,1,1,3,3,3,3,1,1,1,1,1,3,5,2,3,2,3,1,22,2,1
1,115,836,2,2,7,2,7,2,2,7,9,2,3,15,2,2,12,6,2,2,3,2,3,1,5,1,2,2,2,1,3,1,10,2,1,3,1,3,3,2,1,1,3,6,1,2,1,3,2,3,4,5,3,3,3,2,3,4,1,1,1,2,1,3,2,2,2,115,836,2,0,0,0,0,3,1,3,3,1,1,4,3,1,3,3,3,1,1,1,1,2,2,3,3,2,3,1,14,43,4
1,115,837,2,3,4,4,7,3,1,7,7,2,4,13,2,2,13,3,1,1,2,3,2,2,2,2,1,1,1,1,3,2,2,2,2,2,1,3,3,3,2,2,2,3,2,1,3,2,2,2,2,4,3,3,1,2,2,3,2,1,1,3,1,1,1,2,2,115,837,2,0,0,0,0,3,2,3,3,1,2,6,3,2,2,2,2,2,1,1,1,3,4,2,3,1,1,1,14,9,4
1,115,838,2,1,4,3,7,4,2,7,7,2,3,13,2,2,1,3,2,1,2,2,2,2,2,4,1,2,3,1,3,3,2,2,3,2,1,2,3,2,1,2,3,3,2,2,1,3,2,1,1,3,2,3,2,2,2,1,2,1,1,1,5,2,3,2,2,115,838,2,0,0,0,0,1,1,1,2,1,2,10,1,2,3,3,2,2,1,1,1,3,5,2,2,3,2,1,12,71,4
1,115,839,2,3,3,2,5,4,1,1,7,2,2,4,1,2,3,4,1,2,1,3,3,3,3,3,3,3,3,1,4,3,9,1,1,2,1,3,3,2,5,1,2,6,4,1,3,3,4,4,2,2,2,1,5,2,3,3,5,4,1,2,1,3,3,2,2,115,839,2,0,0,0,0,3,2,1,4,2,2,1,3,1,3,3,3,2,1,2,2,3,3,1,1,3,3,1,25,5,5
1,115,840,2,1,2,3,6,3,1,7,7,2,2,4,2,2,3,9,2,1,2,2,2,2,1,1,2,2,3,1,2,1,9,1,1,2,1,3,4,4,1,1,2,6,1,2,1,4,2,2,2,2,2,4,4,1,1,3,5,3,1,5,1,2,2,2,2,115,840,2,0,0,0,0,3,1,3,3,1,1,1,3,3,3,3,1,1,1,1,1,3,1,1,3,3,3,1,8,29,4
1,115,841,2,4,4,6,2,2,1,8,8,3,9,42,1,2,11,4,1,3,1,2,3,1,3,3,3,2,2,1,3,2,2,2,4,3,6,3,3,4,2,1,3,2,3,2,1,2,2,4,4,2,2,2,3,2,1,2,1,1,1,6,1,2,3,1,2,115,841,2,2,2,2,1,3,3,1,4,2,1,4,3,1,2,3,2,2,1,2,1,1,3,2,2,2,1,1,23,15,1
1,115,842,2,4,4,6,2,5,1,7,4,3,6,28,2,2,28,3,1,1,3,2,2,2,3,3,2,2,1,1,3,2,1,2,3,2,1,2,3,3,1,4,3,2,3,1,3,2,2,2,2,4,3,3,3,1,2,4,1,3,3,6,1,1,1,2,2,115,842,2,0,0,0,0,4,1,1,1,1,2,8,1,2,3,3,1,1,1,1,1,3,1,3,1,2,2,1,8,10,4
1,115,843,2,4,5,6,1,2,1,8,8,3,9,41,1,2,10,9,1,1,2,2,3,3,5,4,2,3,1,1,4,5,9,2,4,2,6,3,3,3,4,2,2,4,4,1,3,1,1,3,3,2,2,4,5,2,2,2,1,1,1,3,4,3,3,2,2,115,843,2,0,0,0,0,3,1,1,4,1,1,11,3,5,4,4,4,1,2,2,1,3,3,3,1,3,1,1,37,12,1
1,115,844,2,5,5,6,1,4,1,8,8,3,9,40,1,2,20,4,2,1,1,3,2,2,2,2,2,2,1,1,4,1,7,2,4,3,2,3,4,2,2,1,4,2,3,1,3,3,2,2,4,2,2,1,2,1,1,3,1,1,1,2,1,2,2,2,2,115,844,2,0,0,0,0,3,2,1,4,1,1,7,3,2,3,3,2,2,1,1,1,2,2,1,1,2,1,1,37,1,1
1,115,845,2,5,6,6,3,3,1,8,8,3,8,33,1,2,19,2,2,1,1,2,2,2,2,2,2,1,2,1,4,3,7,2,4,3,6,3,1,4,1,2,4,3,4,2,1,2,2,5,4,2,2,4,1,1,1,3,1,2,3,5,4,2,3,2,2,115,845,2,0,0,0,0,3,2,1,4,1,2,5,3,4,3,3,4,2,2,1,2,3,1,2,1,2,1,1,25,1,1
1,115,846,2,5,6,6,1,4,1,8,8,3,8,40,1,2,11,3,2,1,1,2,3,2,3,3,1,3,2,1,4,6,9,0,4,0,1,3,3,4,5,4,4,6,4,1,3,0,3,2,4,1,3,3,3,1,1,3,1,1,1,6,2,1,1,2,2,115,846,2,0,0,0,0,3,3,1,4,2,1,7,1,1,1,3,2,2,2,2,1,3,5,3,1,3,3,1,22,11,1
1,115,847,2,4,6,6,2,4,1,8,8,3,0,48,1,2,11,6,1,1,1,2,2,2,3,4,2,3,3,1,4,5,9,2,4,3,6,3,3,4,4,2,4,6,4,1,3,2,4,4,4,4,2,4,3,4,1,3,1,1,3,6,3,2,2,2,2,115,847,2,0,0,0,0,2,2,1,4,1,2,8,3,1,2,3,4,1,2,2,2,2,5,3,1,2,1,1,22,3,1
1,115,848,2,4,6,6,2,3,1,7,1,1,6,25,2,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,2,2,3,3,1,3,3,2,1,1,4,2,2,1,3,2,3,3,3,4,2,4,3,2,1,4,1,1,3,2,5,2,3,2,2,115,848,2,0,0,0,0,3,2,2,4,1,1,4,3,2,2,3,1,1,1,1,1,3,3,3,1,2,1,1,3,5,4
1,115,849,2,2,7,6,3,1,1,7,7,1,6,24,2,2,6,0,2,1,2,2,2,2,2,3,3,1,1,1,2,1,10,2,2,2,1,3,5,4,2,1,2,2,2,2,1,3,2,3,3,4,2,4,2,2,2,3,1,1,5,2,1,1,1,1,2,115,849,2,2,2,1,2,4,2,1,4,2,2,2,3,1,3,3,2,1,1,1,1,3,3,3,1,2,1,1,7,14,4
1,115,850,2,4,7,6,4,1,1,7,8,1,6,24,2,2,24,5,1,1,1,3,2,2,2,2,2,2,2,1,4,3,7,2,4,2,2,3,2,4,1,2,3,3,3,1,1,2,3,2,3,3,2,1,3,2,2,3,1,1,3,2,2,2,2,2,2,115,850,2,0,0,0,0,3,0,0,4,1,2,5,1,1,3,2,1,1,1,1,1,3,4,2,1,3,3,1,8,78,4
1,115,851,2,4,7,6,3,2,1,7,8,1,6,25,2,2,4,4,2,1,2,2,2,2,2,2,2,2,3,1,3,4,5,2,4,3,1,3,3,4,2,1,3,3,4,1,3,2,2,2,3,3,3,2,1,2,1,3,1,1,1,3,1,2,3,2,2,115,851,2,0,0,0,0,3,2,1,4,2,2,8,1,1,1,3,3,2,1,2,1,3,4,3,1,2,3,1,14,72,4
1,115,852,2,3,3,6,3,5,1,7,5,4,4,14,2,2,1,6,2,1,1,3,2,2,2,3,1,2,2,1,3,3,1,1,3,3,1,3,3,3,1,2,3,2,4,2,1,1,4,5,4,4,3,4,2,3,2,4,2,3,1,3,5,1,3,2,2,115,852,2,0,0,0,0,1,1,2,2,1,1,1,3,2,3,3,3,2,1,1,1,1,3,3,1,2,1,1,14,34,4
1,115,853,2,2,3,6,2,2,1,7,9,2,4,14,2,2,12,3,1,1,1,2,2,2,2,2,2,2,1,1,2,3,1,2,3,3,1,2,3,4,1,4,3,2,2,1,3,3,3,2,2,3,2,3,3,1,2,3,2,3,1,2,1,2,2,2,2,115,853,2,0,0,0,0,4,2,2,4,1,2,6,3,1,3,2,2,1,2,2,1,3,2,3,1,2,1,1,8,112,4
1,115,854,2,3,4,6,2,3,1,7,8,2,4,14,2,2,13,3,2,2,1,3,2,3,3,2,2,1,2,1,4,3,2,2,4,3,1,1,3,3,1,1,3,3,2,1,3,3,2,3,3,3,2,4,3,3,1,3,2,3,1,2,1,2,3,1,2,115,854,2,1,2,1,1,3,1,1,3,1,2,11,3,5,4,4,4,2,2,2,1,2,3,2,1,2,3,1,8,85,4
1,115,855,2,2,4,6,2,5,1,7,8,2,4,14,2,2,14,2,1,2,1,3,2,1,3,3,3,3,1,1,4,5,1,2,2,3,1,3,5,3,3,1,2,2,3,1,3,1,3,4,4,3,4,3,3,3,2,2,1,1,1,2,1,2,3,1,2,115,855,2,1,1,2,1,2,2,1,4,2,2,6,3,5,4,4,2,1,2,2,2,3,4,3,1,3,1,1,14,120,4
1,115,856,2,2,4,6,2,2,1,7,8,2,4,16,2,2,5,2,1,2,1,2,2,2,2,3,3,2,1,1,3,6,1,2,3,3,1,2,5,3,2,2,3,6,2,1,2,2,2,4,4,4,3,3,3,2,2,3,2,4,1,6,2,2,3,2,2,115,856,2,0,0,0,0,4,2,1,4,2,2,11,3,5,4,4,4,1,1,1,2,3,4,2,1,3,1,1,12,93,4
1,115,857,2,4,5,6,2,3,1,7,8,2,3,14,2,2,3,4,1,1,1,2,2,2,2,3,2,2,1,1,4,3,9,1,4,3,1,2,3,2,1,2,4,4,2,2,1,3,2,4,4,4,2,1,1,1,3,0,2,3,1,6,2,2,1,2,2,115,857,2,0,0,0,0,3,2,1,4,1,2,8,3,1,3,3,3,1,1,1,1,3,3,2,1,2,3,1,8,74,4
1,115,858,2,2,5,6,4,1,2,7,11,2,3,14,2,2,7,1,2,3,1,3,2,1,3,1,1,3,2,3,4,3,2,2,4,3,5,3,5,4,1,1,1,5,1,1,3,1,3,3,3,3,1,1,5,4,1,3,1,2,1,2,4,2,3,2,2,115,858,2,0,0,0,0,3,4,3,3,1,1,11,3,5,4,4,3,2,2,2,2,3,1,3,2,2,2,1,14,67,4
1,115,859,2,2,5,6,1,5,1,7,8,2,3,14,2,2,13,9,1,2,1,3,2,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,3,3,1,1,3,2,1,1,3,3,3,4,2,4,2,4,3,2,1,3,2,1,1,6,3,2,1,2,2,115,859,2,0,0,0,0,2,2,1,4,2,2,4,3,1,2,3,1,2,1,1,1,3,2,2,1,3,1,1,8,107,4
1,115,860,2,2,5,6,2,4,1,7,8,2,4,14,2,2,12,4,1,3,1,3,2,3,3,1,1,2,2,1,4,3,7,2,4,2,2,2,5,3,1,1,4,3,1,0,1,1,4,4,4,4,2,1,4,2,2,3,2,2,1,6,1,4,2,2,2,115,860,2,0,0,0,0,1,1,1,1,2,1,7,3,1,3,2,3,1,2,2,1,3,5,2,3,2,3,1,8,87,4
1,115,861,2,3,5,6,4,5,1,7,3,2,4,15,2,2,3,9,2,1,1,1,1,2,1,1,1,1,1,1,2,2,8,1,1,2,1,3,2,3,2,1,4,3,4,1,3,3,3,3,3,3,2,3,2,1,2,4,2,1,2,1,2,2,2,2,2,115,861,2,0,0,0,0,3,1,1,4,2,2,3,3,2,3,3,1,1,1,2,1,3,2,2,1,1,0,1,8,67,4
1,115,862,2,3,5,6,2,3,1,7,8,2,4,15,2,2,14,9,1,1,2,2,2,1,2,2,2,2,1,1,4,5,1,2,4,3,2,3,3,3,2,2,3,4,4,1,3,2,3,4,3,3,2,4,3,2,2,3,1,1,2,6,2,2,2,2,2,115,862,2,0,0,0,0,3,1,2,4,1,1,3,3,1,2,3,1,1,1,1,1,3,3,3,1,2,1,1,8,58,4
1,115,863,2,2,5,6,1,5,2,7,8,2,4,15,2,2,5,4,1,3,1,2,3,1,3,2,3,2,2,1,4,2,9,2,3,3,1,2,5,4,1,1,2,3,2,1,3,3,4,3,3,4,3,3,4,2,2,3,1,1,1,2,4,3,3,2,2,115,863,2,0,0,0,0,3,1,2,3,1,1,7,3,2,3,1,3,2,1,2,1,3,3,2,1,2,1,1,14,123,4
1,115,864,2,2,5,6,2,5,1,7,8,2,4,15,2,2,5,9,2,2,1,3,3,3,3,2,2,2,3,1,4,2,1,2,3,3,1,2,5,2,1,2,2,3,3,1,3,4,2,2,2,2,3,4,3,2,2,4,1,1,1,1,2,3,3,2,2,115,864,2,0,0,0,0,2,2,1,4,1,2,9,3,1,3,3,3,1,1,1,1,3,2,2,1,3,1,1,14,160,4
1,115,865,2,1,4,4,4,1,1,7,1,2,4,15,1,1,1,6,1,2,1,2,2,2,3,2,2,2,2,1,3,2,9,1,2,2,2,3,3,3,2,2,3,2,3,1,3,3,3,3,2,3,3,2,3,1,1,1,3,3,1,6,6,2,3,2,2,115,865,2,0,0,0,0,3,2,3,4,2,1,3,3,3,3,3,2,1,1,1,1,3,3,1,1,2,1,1,8,11,4
1,115,866,2,1,4,5,2,3,1,7,8,2,4,15,1,1,13,2,1,2,1,2,2,1,4,3,3,2,2,1,4,5,2,2,4,3,1,3,4,2,1,1,4,5,2,1,3,2,2,2,2,4,1,4,4,1,2,2,2,1,3,6,2,3,1,1,2,115,866,2,1,1,2,2,3,1,1,2,1,1,3,3,1,3,3,1,1,1,1,1,1,3,3,3,1,1,1,12,38,4
1,115,867,2,5,5,5,2,4,1,7,7,2,4,14,1,1,4,4,2,1,2,1,1,2,1,1,1,1,1,1,3,1,9,1,1,2,1,2,2,3,2,1,2,3,2,1,3,2,2,2,2,2,2,3,3,2,1,2,2,1,1,2,2,2,1,2,2,115,867,2,0,0,0,0,3,2,3,2,1,1,2,3,1,3,1,2,1,1,1,1,3,3,3,3,2,2,1,10,116,4
1,115,868,2,2,5,5,2,3,2,7,4,2,3,14,1,1,12,4,1,1,3,1,2,2,1,1,1,2,3,1,2,2,2,2,2,2,6,3,3,4,1,1,3,6,3,1,3,3,2,2,2,2,2,4,3,1,1,1,2,1,2,6,3,2,1,2,2,115,868,2,0,0,0,0,3,2,3,4,2,2,9,3,1,3,2,1,1,1,1,1,3,3,3,3,3,1,1,3,49,4
1,115,869,2,2,5,3,4,1,1,7,9,2,3,14,1,1,12,3,1,2,1,2,3,2,3,1,1,2,1,1,4,4,9,2,3,2,1,3,3,3,2,3,3,2,4,1,2,2,4,4,2,5,3,4,3,4,2,1,2,2,1,2,5,2,3,2,2,115,869,2,0,0,0,0,3,2,4,4,1,1,8,3,1,3,2,2,2,1,1,1,3,2,2,1,3,3,1,12,27,4
1,115,870,2,2,5,5,4,4,1,7,8,2,4,14,1,1,12,3,2,2,1,3,3,3,4,3,3,2,3,1,4,5,7,2,4,3,1,2,5,3,1,2,2,1,3,1,3,1,3,4,5,5,3,4,3,3,2,4,2,3,1,6,1,1,3,2,2,115,870,2,0,0,0,0,3,2,1,4,2,2,7,3,1,2,3,2,1,1,1,2,3,3,1,2,2,2,1,12,11,4
1,115,871,2,1,5,3,1,4,3,6,6,1,6,14,1,1,12,5,1,2,2,2,2,2,2,2,3,3,1,4,4,4,1,2,2,3,1,2,4,4,1,1,2,4,4,2,1,1,1,1,3,3,4,1,2,2,2,4,3,3,2,2,2,3,3,2,2,115,871,2,0,0,0,0,2,2,3,2,1,1,7,1,1,1,3,4,2,2,2,2,3,5,2,3,3,3,1,14,69,3
1,115,872,2,3,5,4,2,3,1,3,8,2,3,15,1,1,10,9,1,3,1,1,1,3,3,1,1,1,3,1,4,1,2,1,4,3,1,1,5,2,1,1,3,3,2,1,3,3,1,1,1,1,1,3,3,1,2,1,1,1,2,2,5,2,2,2,2,115,872,2,0,0,0,0,3,1,2,4,1,1,2,3,1,3,3,1,1,1,1,1,3,1,1,1,3,1,1,13,90,5
1,115,873,2,1,5,4,4,1,1,7,1,2,4,15,1,1,3,5,2,1,3,2,2,2,2,4,2,2,2,1,3,3,6,2,2,2,1,2,2,2,2,1,3,2,3,2,2,2,3,4,4,4,2,4,4,2,3,3,2,2,1,2,2,2,2,2,2,115,873,2,0,0,0,0,3,4,1,4,1,1,3,3,2,3,3,2,2,1,1,1,2,3,3,3,3,1,1,14,41,4
1,115,874,2,1,5,3,3,2,2,7,7,2,4,16,1,1,16,8,1,1,2,2,2,2,2,1,2,2,1,1,3,1,9,1,1,2,1,1,3,3,1,1,4,4,3,1,3,3,2,2,2,2,2,3,1,2,1,3,3,3,1,6,1,2,2,1,2,115,874,2,1,1,2,2,2,2,1,4,2,2,7,1,1,2,3,1,1,2,2,1,3,5,2,1,3,3,1,3,4,4
1,115,875,2,3,5,4,3,1,1,7,8,2,4,17,1,1,15,5,1,2,3,3,3,3,3,3,3,3,2,1,4,4,10,2,4,3,1,1,5,2,1,1,1,3,4,1,1,1,4,5,5,5,2,1,3,3,3,3,1,1,1,2,4,2,3,2,2,115,875,2,0,0,0,0,3,1,3,2,2,2,7,3,1,3,3,4,1,2,2,1,3,5,3,3,3,1,1,14,89,4
1,115,876,2,2,5,5,1,5,1,3,8,4,5,18,1,1,7,7,1,1,1,2,2,3,2,2,2,2,1,1,4,5,9,2,4,3,6,3,3,2,1,4,3,5,3,1,3,2,3,0,0,3,3,1,2,1,2,3,2,2,1,6,0,2,3,1,2,115,876,2,2,2,1,1,2,1,1,4,2,1,11,3,5,4,4,2,1,1,1,2,3,5,0,2,3,3,1,11,87,2
1,115,877,2,5,6,5,2,3,1,9,9,2,4,14,1,1,13,4,2,1,2,3,1,2,1,3,1,1,2,1,1,2,2,1,2,2,1,3,3,4,2,1,3,1,3,1,3,2,1,1,2,1,3,3,3,1,2,4,1,1,2,2,5,1,3,2,2,115,877,2,0,0,0,0,3,2,3,4,2,2,4,3,2,2,3,2,2,2,2,2,3,4,3,1,1,1,1,3,17,5
1,115,878,2,3,6,5,2,5,1,7,6,2,4,15,1,1,15,2,1,2,1,2,2,3,2,1,1,2,3,1,3,2,1,2,3,2,6,2,4,2,2,1,2,3,3,1,3,3,2,2,2,2,2,4,3,2,2,3,1,1,1,6,5,1,3,2,2,115,878,2,0,0,0,0,2,2,1,4,1,1,7,3,1,3,3,2,1,1,1,1,3,4,2,1,3,1,1,12,84,4
1,115,879,2,3,6,5,1,3,1,7,8,2,4,16,1,1,5,6,1,1,1,1,2,2,2,3,4,2,3,1,3,2,9,2,3,3,1,3,3,4,1,1,4,4,1,1,3,3,2,2,2,2,2,1,3,1,1,3,1,1,1,1,2,3,2,2,2,115,879,2,0,0,0,0,3,2,2,2,1,1,2,3,1,3,3,1,1,1,1,1,3,5,3,3,2,1,1,14,15,4
1,115,880,2,2,6,5,2,5,1,6,8,2,6,16,1,1,2,6,2,2,1,2,2,2,3,1,1,2,1,1,1,1,1,0,3,2,1,2,4,4,1,1,3,5,1,1,3,2,2,3,4,4,3,2,3,2,3,3,1,1,1,1,0,2,3,2,2,115,880,2,0,0,0,0,3,2,3,3,1,2,5,3,1,3,3,2,1,1,1,1,3,3,3,3,3,3,1,10,45,2
1,115,881,2,2,6,4,4,1,1,10,4,2,5,17,1,1,17,2,1,3,1,3,2,1,3,4,3,3,1,1,4,4,1,2,3,3,2,2,2,2,5,2,4,4,3,1,3,1,5,4,4,4,4,4,5,3,2,3,1,2,2,2,2,3,2,2,2,115,881,2,0,0,0,0,3,3,1,3,2,2,1,3,2,3,1,4,2,2,2,2,3,1,2,3,1,1,1,15,22,5
1,115,882,2,3,6,4,3,2,1,3,3,2,5,18,1,1,18,1,2,1,2,2,2,2,2,3,3,3,3,1,4,3,9,2,4,3,2,2,3,4,2,1,4,4,4,2,1,1,5,5,5,5,2,4,3,3,3,4,2,3,1,2,2,2,3,2,2,115,882,2,0,0,0,0,1,2,1,4,2,2,1,3,1,2,3,4,2,1,2,2,3,4,2,3,3,3,1,5,2,5
1,115,883,2,2,6,5,2,5,1,8,8,2,5,19,1,1,19,2,1,1,2,3,3,3,2,4,2,2,3,1,3,5,1,2,3,2,1,3,4,2,1,4,3,3,3,1,3,2,4,5,4,4,3,3,3,2,2,3,2,1,2,6,3,2,3,1,2,115,883,2,1,1,2,2,2,2,1,4,1,1,7,3,1,3,3,2,1,1,1,2,1,1,2,3,3,3,1,11,144,1
1,115,884,2,4,7,5,3,3,1,6,8,2,5,15,1,1,14,6,1,1,3,2,2,2,2,2,2,3,3,1,4,3,1,2,4,3,2,2,3,3,1,1,3,3,4,1,3,2,3,4,3,4,3,2,3,2,2,3,1,1,1,2,2,2,3,2,2,115,884,2,0,0,0,0,3,2,2,4,1,1,4,3,1,2,3,2,2,1,2,2,2,3,2,3,2,1,1,10,3,2
1,115,885,2,2,7,5,2,3,1,3,7,2,3,15,1,1,10,2,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,3,1,2,3,3,1,1,2,3,2,2,2,3,1,1,2,2,3,2,3,2,3,3,2,1,1,2,3,2,1,2,2,115,885,2,0,0,0,0,2,1,2,4,1,1,6,3,1,3,3,2,2,2,2,2,3,2,3,3,3,1,1,13,37,5
1,115,886,2,4,7,5,3,5,1,8,8,2,5,17,1,1,17,6,1,1,3,2,2,3,2,2,4,2,3,1,4,3,1,2,1,2,1,3,3,3,1,1,2,2,3,1,3,1,2,2,2,2,2,2,3,2,3,3,1,1,1,6,1,2,2,2,2,115,886,2,0,0,0,0,2,1,1,4,1,1,3,3,1,3,3,1,1,1,1,1,3,5,1,1,3,3,1,4,45,1
1,115,887,2,4,7,4,1,5,1,9,9,2,5,18,1,1,6,5,2,1,2,2,2,2,2,1,2,2,2,1,3,6,1,1,3,2,1,3,2,3,2,2,4,6,2,2,3,1,2,4,4,4,3,1,3,1,2,3,1,1,1,2,5,3,3,2,2,115,887,2,0,0,0,0,2,2,1,4,1,1,1,3,1,3,1,2,2,1,2,1,3,1,2,1,1,0,1,6,22,5
1,115,888,2,2,4,6,2,4,1,7,8,2,4,16,2,4,15,3,1,2,1,2,2,1,3,2,3,2,3,1,4,4,7,2,3,1,1,3,4,4,5,1,3,5,3,1,1,1,3,4,5,4,4,4,3,2,2,3,2,3,1,3,3,3,2,2,2,115,888,2,0,0,0,0,3,2,2,2,2,2,11,3,4,2,2,4,2,2,2,2,1,3,3,1,3,3,1,10,59,4
1,115,889,2,1,2,6,4,1,1,6,8,4,5,18,1,4,7,2,1,2,1,2,2,1,4,1,1,2,1,1,4,5,2,2,3,3,1,3,5,3,2,1,2,4,2,1,3,1,3,4,4,5,1,3,3,2,2,3,1,1,2,3,1,4,1,2,2,115,889,2,0,0,0,0,3,2,1,1,2,2,8,3,1,3,3,4,1,2,2,2,3,3,2,1,2,3,1,18,32,2
1,115,890,2,3,5,6,2,3,1,7,7,2,3,15,2,4,13,3,2,1,3,2,1,2,2,1,2,2,1,1,3,3,9,2,3,2,1,3,3,4,2,1,3,4,3,1,3,2,2,2,2,2,3,2,3,1,1,3,1,3,1,2,1,2,3,2,2,115,890,2,0,0,0,0,1,1,1,4,1,2,2,3,2,3,3,1,2,1,1,1,3,2,1,2,1,3,1,10,24,4
1,115,891,2,3,5,6,2,4,1,7,6,2,3,15,1,4,13,6,1,2,1,2,2,2,4,2,2,1,2,1,4,2,2,2,3,3,2,2,3,3,1,1,4,2,1,1,3,2,1,1,1,4,3,3,1,2,1,4,2,4,1,3,5,4,1,1,2,115,891,2,1,1,2,1,2,2,1,4,2,1,11,3,5,4,4,3,2,2,2,1,3,3,2,1,2,1,1,18,43,4
1,115,892,2,3,5,6,2,4,1,7,8,2,4,15,1,4,1,1,1,2,1,3,3,1,3,3,3,3,1,1,4,3,1,2,3,3,6,3,5,4,1,2,4,2,0,1,3,1,3,4,4,4,3,4,3,1,1,4,2,1,1,1,3,4,3,2,2,115,892,2,0,0,0,0,2,1,1,4,1,2,2,3,2,3,3,4,2,2,1,2,3,1,2,1,2,1,1,18,54,4
1,115,893,2,4,6,6,9,5,1,6,8,2,5,15,2,4,11,4,1,1,2,2,2,2,2,2,1,2,1,1,3,4,1,2,3,3,1,2,3,3,1,1,4,2,3,1,3,3,2,2,2,3,2,4,4,1,1,3,2,3,1,1,1,4,3,2,2,115,893,2,0,0,0,0,2,1,1,4,1,2,1,3,2,3,3,2,1,1,1,1,3,3,2,1,2,1,1,33,6,2
1,115,894,2,2,7,6,2,4,2,7,1,2,4,18,2,4,14,5,2,2,1,1,3,3,3,3,3,2,2,1,4,2,2,2,4,3,6,3,3,4,1,1,4,4,4,2,1,4,1,2,1,1,3,4,3,1,2,4,2,1,1,2,2,1,2,2,2,115,894,2,0,0,0,0,3,2,1,4,1,2,6,3,2,3,3,2,2,1,1,1,3,4,2,1,2,1,1,10,37,4
1,115,895,2,3,7,6,2,4,1,7,3,2,4,14,1,4,7,5,2,1,2,1,2,2,2,3,2,2,1,1,3,1,1,2,3,3,1,2,3,2,3,2,3,4,0,2,2,2,3,3,2,4,2,4,4,1,2,3,2,4,2,1,4,4,1,2,2,115,895,2,0,0,0,0,3,1,3,3,1,1,11,3,5,4,4,2,1,1,1,1,3,4,2,2,1,0,1,18,37,4
1,115,896,2,5,7,6,2,5,1,7,7,2,5,20,1,4,6,6,2,2,3,1,2,3,1,2,3,2,3,1,3,2,1,2,4,3,2,3,3,2,2,2,3,2,3,1,3,3,2,2,2,5,2,3,2,1,1,3,1,2,2,1,1,4,1,2,2,115,896,2,0,0,0,0,2,2,1,4,1,1,2,3,1,3,3,4,2,1,1,2,3,3,2,3,1,0,1,18,36,4
1,115,897,2,4,7,6,2,5,1,7,9,2,6,21,2,4,3,4,1,1,2,2,2,2,3,3,1,2,3,1,4,2,9,2,3,2,1,3,3,3,1,1,3,2,4,1,3,3,3,3,3,3,1,2,3,1,2,3,2,1,1,2,3,1,2,2,2,115,897,2,0,0,0,0,4,1,1,4,2,2,3,1,1,1,3,1,1,1,1,1,3,2,2,1,2,1,1,10,153,4
1,115,898,2,5,7,6,8,3,1,6,8,3,8,21,2,4,5,5,1,1,1,1,2,2,2,3,2,2,1,1,3,6,1,2,3,3,2,3,3,3,1,1,3,2,2,3,3,3,2,2,2,3,3,1,2,1,1,3,1,1,2,6,5,4,2,2,2,115,898,2,0,0,0,0,2,2,1,4,1,2,5,3,2,3,3,1,1,1,1,1,3,3,2,1,3,3,1,34,8,2
1,115,899,2,1,7,6,3,5,1,4,10,1,7,24,2,3,1,6,1,3,1,3,3,1,3,3,2,3,3,1,4,3,1,1,4,2,1,3,4,4,2,2,3,6,4,1,3,1,3,4,3,4,3,3,3,4,2,3,3,2,1,2,1,2,2,1,2,115,899,2,1,2,1,1,1,2,1,4,2,2,11,3,5,4,4,2,1,2,2,1,3,1,3,2,2,1,1,24,5,3
