CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2A.,Q.2B.,Q.3.,Q.4.,Q.5A.,Q.5B.,Q.6A.,Q.6A..1,Q.6B.,Q.7.,Q.8.,Q.9A.,Q.9B.,Q.10.,Q.11.,Q.12.,Q.13A.,Q.13B.,Q.14A.,Q.14A..1,Q.14B.,Q.14B..1,Q.14C.,Q.15A.,Q.15B.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24A.,Q.24B.,Q.24C.,Q.24D.,Q.24E.,Q.24F.,Q.24G.,Q.25A.,Q.25B.,Q.25C.,Q.25D.,Q.25E.,Q.25F.,Q.25G.,Q.25H.,Q.25I.,Q.26A.,Q.26B.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.26C.,Q.26D.,Q.27A.,Q.27B.,Q.0.,Q.28A.,Q.28B.,Q.29A....HAVE,Q.30A.,Q.30B.,Q.31A.,Q.31B.,Q.32A.,Q.32B.,Q.33.,Q.34.,Q.35.,Q.36A.,Q.36B.,Q.37A.,Q.37B.,V.39.,V.40.
1,135,858,2,9,4,2,7,3,3,2,30,1,4,2,2,6,6,1,2,7,3,6,5,5,3,3,6,3,2,2,1,1,2,2,3,2,2,2,2,3,2,2,2,5,2,5,2,2,2,5,5,5,1,7,11,2,135,858,2,11,11,7,6,0,2,2,3,1,3,1,3,2,1,1,1,1,1,3,2,2,13,66
1,135,859,2,7,8,8,7,4,2,2,8,1,4,1,1,2,2,1,2,7,2,4,5,5,3,3,2,3,2,2,1,1,1,2,3,3,6,2,2,2,2,2,2,6,2,2,2,2,2,0,0,0,3,2,6,2,135,859,2,2,2,0,7,0,2,2,1,1,2,1,4,5,1,1,1,2,5,4,5,4,15,55
1,135,860,2,3,8,8,4,5,2,2,8,1,4,2,1,5,5,1,2,7,2,3,5,5,3,3,2,3,2,2,1,1,1,2,2,2,6,2,2,2,1,3,2,3,2,5,1,3,3,5,5,5,3,3,8,2,135,860,2,2,2,7,3,0,3,2,2,1,3,2,4,4,1,1,1,1,3,4,5,4,15,35
1,135,861,2,6,8,8,6,9,3,2,8,3,4,4,2,4,4,1,2,7,2,11,5,6,3,3,2,3,2,2,2,1,1,3,3,2,6,4,4,2,2,2,4,5,2,5,2,2,2,5,5,5,1,3,3,2,135,861,2,2,11,4,4,0,2,2,1,3,3,1,2,1,1,4,2,5,5,4,5,4,15,19
1,135,862,2,9,8,8,7,4,2,2,8,2,4,2,1,4,2,1,2,7,3,6,5,6,3,3,2,3,2,2,1,1,1,3,1,4,6,4,4,2,1,1,1,5,2,5,1,2,2,5,5,5,3,2,7,2,135,862,2,2,2,4,1,0,3,2,1,1,3,2,4,5,1,1,1,1,5,4,5,4,15,22
1,135,863,2,12,8,8,7,11,2,1,11,1,4,1,1,3,1,1,1,7,3,2,5,5,3,3,3,2,2,2,2,1,1,3,1,1,6,2,3,3,2,2,2,5,2,3,4,2,4,5,5,5,3,3,4,2,135,863,2,3,3,4,4,0,3,2,2,1,1,2,4,2,1,1,1,2,2,2,2,2,12,96
1,135,864,2,8,8,8,7,9,3,2,11,1,5,4,3,2,2,1,1,7,2,6,5,8,3,3,5,3,2,4,2,3,1,2,2,1,6,4,4,1,2,2,2,5,2,5,3,4,2,5,5,5,1,4,4,2,135,864,2,4,2,7,6,0,3,2,2,2,3,2,4,4,1,1,1,1,2,2,3,2,13,15
1,135,865,2,7,8,8,7,5,2,1,11,11,5,4,3,2,5,2,1,7,2,6,5,8,3,4,5,2,2,2,2,1,1,3,2,4,6,4,4,3,1,4,2,6,2,0,2,3,2,0,0,0,1,3,7,2,135,865,2,11,11,6,5,0,3,1,2,1,3,2,4,4,1,1,2,1,2,2,2,2,13,14
1,135,866,2,5,8,8,6,5,1,1,12,1,5,1,2,1,2,1,1,7,3,8,5,6,3,3,7,3,2,1,1,2,2,5,2,2,1,2,2,1,1,3,1,5,2,5,2,2,2,5,5,5,3,8,9,2,135,866,2,10,10,8,7,0,3,2,2,1,1,2,3,2,1,1,1,3,3,3,4,2,14,2
1,135,867,2,5,8,8,6,5,5,5,13,11,0,1,2,2,2,1,3,7,0,0,5,5,3,3,4,5,3,3,5,2,7,1,3,3,6,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,4,11,0,2,135,867,2,11,11,10,0,0,4,5,1,1,1,1,3,4,1,1,1,1,5,3,0,1,12,21
1,135,868,2,3,8,8,4,5,2,2,15,11,7,1,1,2,5,2,2,7,10,8,5,5,3,3,3,3,2,2,1,1,6,3,3,3,6,4,4,4,4,4,2,2,3,3,4,4,3,2,2,2,3,3,7,2,135,868,2,3,10,1,1,0,3,2,2,1,1,2,1,1,1,1,2,5,1,4,1,1,12,100
1,135,869,2,5,9,9,6,4,1,2,15,2,5,4,2,2,2,1,2,7,3,11,5,6,3,3,7,3,1,2,2,1,2,2,3,1,1,2,3,3,1,3,2,2,2,2,3,2,3,2,3,3,3,8,9,2,135,869,2,7,6,7,5,0,3,3,1,1,3,1,3,3,1,1,1,1,1,3,1,2,14,60
1,135,870,2,7,8,8,7,4,1,2,19,4,6,2,3,1,1,1,2,7,5,4,5,5,3,3,7,1,2,3,2,3,2,2,3,2,1,2,3,2,2,3,2,5,2,5,3,2,2,5,5,5,3,2,4,2,135,870,2,2,1,8,4,0,3,2,1,1,3,1,3,2,1,1,1,3,3,4,3,1,15,93
1,135,871,2,7,8,8,7,6,2,2,22,2,5,3,1,1,1,1,3,7,3,8,6,6,2,2,10,2,2,2,1,1,1,3,3,3,4,2,3,4,4,4,4,4,2,5,2,2,2,2,2,2,3,6,11,2,135,871,2,2,2,8,8,0,2,2,1,3,3,1,2,2,1,1,1,1,3,2,2,2,15,67
1,135,872,2,3,10,9,4,4,3,3,8,11,4,1,2,2,5,2,2,7,3,0,6,6,2,2,4,3,2,2,2,3,5,2,3,3,2,4,4,4,3,3,1,3,2,3,2,4,2,3,3,3,3,6,3,2,135,872,2,2,1,6,5,0,3,2,2,1,3,2,3,3,1,1,1,1,2,2,3,4,12,46
1,135,873,2,6,10,9,8,8,5,1,8,11,4,3,1,2,6,1,2,7,3,6,6,7,2,3,4,3,2,4,2,1,1,2,2,2,1,2,3,2,1,2,1,2,2,1,2,2,2,2,2,2,3,10,11,2,135,873,2,10,10,10,0,0,3,2,3,1,3,2,4,4,1,1,1,5,5,4,5,4,13,81
1,135,874,2,4,9,8,4,7,1,1,11,11,5,2,2,2,5,1,1,7,2,4,6,6,2,2,2,3,2,2,2,2,1,3,3,2,6,4,4,4,3,4,1,2,1,3,4,4,4,4,2,5,1,6,7,2,135,874,2,3,10,3,0,0,3,4,2,1,1,3,4,4,1,1,1,6,0,4,5,4,14,42
1,135,875,2,5,8,8,6,3,2,1,12,2,6,1,1,3,1,1,2,7,3,8,6,6,2,2,4,3,2,3,3,1,1,3,2,2,1,2,2,3,3,2,3,5,2,5,3,2,2,5,5,5,3,6,10,2,135,875,2,4,2,7,6,0,2,2,2,1,3,2,3,1,1,1,1,1,1,3,1,2,14,27
1,135,876,2,9,9,8,7,6,1,1,12,3,6,2,1,2,2,1,2,7,3,11,6,7,2,2,3,3,2,2,2,1,1,2,3,3,6,2,3,2,1,2,3,5,2,5,3,2,2,5,5,5,3,6,3,2,135,876,2,5,1,8,6,0,2,2,1,1,1,1,4,4,1,1,2,2,5,3,4,1,15,74
1,135,877,2,9,8,8,7,6,3,2,12,2,6,3,1,3,1,1,2,4,3,8,6,6,2,2,4,3,2,4,1,1,2,2,2,3,2,2,3,3,2,2,2,5,2,5,2,2,2,5,5,5,3,8,1,2,135,877,2,3,1,8,6,0,2,4,3,3,3,2,3,3,1,1,2,1,1,3,1,2,14,14
1,135,878,2,4,8,8,4,8,3,2,13,2,5,1,1,2,2,1,2,7,9,8,6,6,2,2,5,3,2,2,1,3,2,2,3,2,1,2,4,3,2,2,2,2,1,2,2,2,4,2,2,2,3,6,8,2,135,878,2,3,3,3,2,0,2,4,3,1,1,1,3,3,1,1,2,2,2,2,3,1,14,47
1,135,879,2,3,8,8,4,4,3,1,13,1,7,1,2,2,1,1,1,7,3,6,6,6,2,2,5,2,2,2,2,3,1,2,2,3,6,4,4,4,4,4,3,2,1,5,2,2,3,5,5,5,0,10,0,2,135,879,2,11,11,2,9,0,3,2,2,1,2,2,4,5,1,1,1,1,1,4,2,1,14,20
1,135,880,2,6,8,8,6,3,2,2,14,2,6,3,2,2,2,1,3,7,3,6,6,7,2,2,6,3,2,2,2,1,1,2,3,2,6,2,2,2,2,3,1,2,2,2,2,4,2,2,2,2,3,5,5,2,135,880,2,2,1,6,5,0,3,2,1,1,3,2,4,4,1,1,1,3,3,4,3,4,14,16
1,135,881,2,7,8,0,7,5,3,2,14,3,7,1,2,0,1,1,3,7,2,11,6,7,2,2,6,3,0,2,2,2,2,2,3,4,6,2,3,2,2,4,3,5,5,5,2,5,5,5,5,5,4,10,11,2,135,881,2,10,10,8,7,0,3,2,2,2,3,2,4,5,1,1,4,3,3,4,3,4,15,41
1,135,882,2,8,8,8,7,4,1,1,17,11,8,1,1,2,3,1,1,7,9,11,6,7,2,3,5,1,2,2,1,1,1,3,2,2,2,3,4,3,2,2,2,5,2,5,3,2,2,5,5,5,3,8,2,2,135,882,2,4,4,6,6,0,3,2,1,2,3,2,3,2,1,1,1,1,5,3,3,2,12,65
1,135,883,2,8,8,8,7,5,2,2,18,2,7,4,3,2,3,1,2,1,7,8,6,8,2,2,8,3,2,3,1,3,1,3,2,1,2,3,3,2,1,3,2,5,2,5,3,2,3,5,5,5,3,4,5,2,135,883,2,3,2,6,4,0,3,2,1,1,3,1,4,5,1,1,2,1,3,4,5,4,15,66
1,135,884,2,7,10,9,8,4,2,2,6,11,3,2,2,2,5,1,2,7,3,6,6,9,2,3,3,3,2,4,2,1,2,2,3,2,3,3,4,3,2,3,3,5,2,5,2,2,2,5,5,5,3,7,0,2,135,884,2,11,11,4,3,0,2,4,3,1,3,1,3,3,1,1,2,3,2,4,3,1,13,36
1,135,885,2,4,10,9,4,6,2,2,6,1,3,4,2,2,5,1,3,7,3,8,6,9,2,3,6,3,2,4,2,1,2,2,2,2,3,4,4,4,2,4,2,3,1,2,2,2,2,4,2,4,3,6,8,2,135,885,2,4,4,3,3,0,3,4,2,1,1,2,4,3,1,1,1,5,5,4,5,4,13,30
1,135,886,2,5,10,9,7,4,3,2,6,1,3,2,1,3,1,1,1,7,2,6,6,8,2,3,4,3,2,2,1,1,1,3,3,2,1,3,3,2,1,2,1,2,1,1,2,1,2,1,5,5,3,7,7,2,135,886,2,7,7,7,5,0,3,2,1,1,3,1,2,4,1,1,1,3,4,4,0,0,12,6
1,135,887,2,7,10,9,7,3,2,2,6,11,3,2,2,3,3,1,3,7,3,11,6,10,2,3,4,2,2,2,2,1,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,2,135,887,2,4,11,7,6,0,3,2,3,1,3,1,3,3,1,1,2,1,1,2,1,4,13,22
1,135,888,2,5,8,7,6,9,3,3,20,11,4,4,2,5,5,1,2,7,2,6,7,7,2,2,6,1,2,2,2,1,1,2,2,3,2,4,4,3,2,3,2,5,2,3,2,3,2,2,2,3,1,6,5,2,135,888,2,2,10,7,6,0,3,4,1,1,3,1,3,2,1,1,2,3,3,4,3,1,15,32
1,135,889,2,3,7,7,3,4,3,3,20,2,6,1,2,5,5,1,2,7,3,11,7,9,2,3,7,2,2,2,2,2,2,2,3,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,4,2,135,889,2,3,3,5,5,0,2,2,1,1,3,1,4,3,1,1,1,1,4,4,5,1,13,58
1,135,890,2,8,10,9,7,9,2,2,7,11,4,4,1,2,3,1,3,7,3,11,7,10,2,3,4,2,2,2,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,10,2,135,890,2,4,11,7,6,0,3,2,1,1,3,2,2,3,1,1,1,1,1,2,5,4,13,23
1,135,891,2,9,10,9,7,6,2,2,7,1,4,4,1,3,3,1,4,7,3,11,7,10,2,3,4,2,2,2,2,1,1,3,3,2,2,2,2,3,2,2,2,6,2,2,2,2,3,2,0,0,3,4,6,2,135,891,2,4,11,7,6,0,3,2,1,1,3,2,4,3,3,1,3,1,1,2,5,4,13,21
1,135,892,2,4,10,9,4,7,2,1,8,11,4,2,2,3,1,1,2,7,4,11,7,8,2,3,4,3,2,4,1,3,2,2,2,1,1,4,4,4,2,3,2,2,1,5,4,2,2,3,3,5,3,6,11,2,135,892,2,6,10,3,9,0,3,2,1,3,3,2,4,4,2,1,1,3,5,4,3,1,13,82
1,135,893,2,4,9,8,4,9,3,2,12,3,6,1,1,2,2,1,4,7,3,6,7,9,2,2,5,3,2,3,1,1,1,3,3,1,6,4,4,4,2,4,3,2,1,5,2,2,2,1,2,5,3,5,7,2,135,893,2,3,3,3,3,0,3,4,2,1,3,2,4,5,1,1,4,1,1,4,3,2,15,82
1,135,894,2,8,9,8,8,2,1,1,14,3,6,2,2,3,3,2,2,6,4,6,7,7,2,2,4,3,2,2,1,1,2,2,3,2,2,3,3,2,1,2,3,2,2,2,2,2,3,2,2,2,3,4,4,2,135,894,2,4,10,6,6,0,3,2,1,1,3,2,3,3,1,1,1,1,3,3,5,4,15,106
1,135,895,2,3,9,8,4,7,2,2,14,3,7,3,2,5,5,1,2,7,10,9,7,7,2,2,8,3,2,2,2,3,5,2,2,3,6,2,3,3,2,3,2,2,2,0,2,2,2,0,0,3,4,3,5,2,135,895,2,11,2,6,5,0,3,2,2,1,1,2,2,3,1,1,3,2,3,2,3,2,15,109
1,135,896,2,9,9,9,8,4,2,2,14,3,6,0,0,0,0,0,4,7,4,6,7,7,2,2,4,3,2,2,1,3,2,2,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,11,2,135,896,2,3,10,6,6,0,3,2,1,1,1,2,2,4,1,5,1,1,2,2,3,1,15,90
1,135,897,2,5,8,8,7,4,2,2,14,3,2,3,2,2,2,1,1,7,3,6,7,7,2,2,7,3,2,2,1,1,2,2,3,2,6,3,4,2,2,3,4,4,2,5,4,3,3,5,5,5,1,3,3,2,135,897,2,1,10,5,3,0,1,4,1,3,3,1,3,1,1,1,1,1,1,2,2,1,15,95
1,135,898,2,4,8,8,5,5,1,2,17,3,7,1,2,5,5,2,1,7,3,6,7,8,2,2,10,3,2,2,3,3,1,2,2,3,1,4,4,2,2,2,1,2,1,5,2,2,2,2,1,5,1,6,7,2,135,898,2,10,10,4,3,0,3,2,1,2,3,1,2,3,2,1,1,1,2,2,2,1,15,88
1,135,899,2,5,8,7,6,4,1,1,18,1,5,1,2,5,4,1,3,7,3,11,7,10,2,3,7,1,1,2,2,1,2,3,3,3,6,2,3,2,1,4,3,2,2,5,2,3,2,5,5,5,2,2,2,2,135,899,2,1,10,4,3,0,3,2,2,1,3,2,4,5,1,1,1,5,5,4,1,1,13,61
1,135,900,2,3,8,7,3,9,2,2,22,4,6,3,1,2,3,2,2,7,4,6,8,9,2,2,8,2,2,2,1,1,2,2,3,1,6,4,4,2,2,2,4,3,2,5,2,2,2,5,5,3,3,4,5,2,135,900,2,3,11,5,6,0,3,2,2,1,1,2,4,5,2,1,1,1,1,4,2,1,15,30
1,135,901,2,5,8,8,7,4,2,2,17,3,7,1,2,2,1,1,2,7,3,6,8,10,2,2,5,3,2,2,1,1,1,2,3,3,2,3,4,3,2,3,2,2,2,2,2,3,2,2,2,2,3,3,5,2,135,901,2,1,1,6,5,0,3,2,1,1,1,1,3,2,1,1,3,5,5,4,4,1,15,107
1,135,902,2,9,8,8,7,7,2,1,19,3,9,1,2,2,1,1,4,7,3,6,8,10,2,2,5,3,2,2,1,1,1,3,1,4,1,4,4,3,4,4,4,4,4,3,4,4,4,2,2,2,3,3,6,2,135,902,2,1,8,5,4,0,3,2,2,1,3,3,4,5,1,1,1,5,5,4,5,4,15,98
1,135,903,2,9,7,7,7,5,2,1,20,11,6,3,2,5,5,1,3,7,4,8,9,10,2,2,9,1,2,3,2,1,1,3,2,2,2,2,2,2,2,3,2,5,2,5,2,2,2,5,5,5,3,6,10,2,135,903,2,6,6,8,8,0,2,2,1,1,3,2,2,2,1,1,1,1,2,2,4,4,13,85
1,135,904,2,5,7,6,6,4,3,3,28,2,5,4,3,2,2,1,2,7,2,6,9,9,2,2,5,1,2,3,2,3,2,2,3,1,6,4,4,2,2,4,3,4,2,5,3,2,3,5,5,5,3,7,7,2,135,904,2,5,3,8,5,0,3,2,1,1,3,2,4,4,1,1,2,3,3,2,3,2,15,45
1,135,905,2,7,8,7,7,3,2,2,20,11,4,2,2,2,6,1,2,7,3,6,5,5,2,2,6,1,2,3,1,1,1,2,3,0,6,3,3,3,1,3,2,5,2,5,2,2,2,5,5,5,3,6,6,2,135,905,2,5,10,6,5,0,3,2,1,1,1,2,2,4,1,1,2,3,2,2,4,1,15,23
1,135,906,2,8,8,7,7,5,2,2,20,11,4,1,2,2,6,1,2,7,4,8,5,5,2,2,6,1,2,3,1,1,5,5,3,3,6,4,4,2,1,2,2,5,2,5,2,2,2,5,5,5,3,6,8,2,135,906,2,5,10,5,4,0,3,2,1,1,3,1,2,3,1,1,1,1,1,2,3,2,15,25
1,135,907,2,7,8,11,7,7,2,2,23,11,6,0,3,1,2,1,3,5,2,11,5,8,2,3,5,1,2,5,3,1,2,2,3,3,4,3,4,4,2,2,2,5,3,5,3,2,2,5,5,4,1,3,11,2,135,907,2,1,1,9,9,0,3,2,2,1,1,1,3,1,1,2,1,1,2,2,5,1,12,49
1,135,908,2,3,7,6,4,4,3,3,23,10,4,1,1,2,2,1,2,7,5,6,5,5,2,2,5,3,2,2,3,2,5,5,3,4,6,4,4,4,4,4,2,2,1,5,4,3,2,1,1,1,3,9,5,2,135,908,2,8,8,3,9,0,2,2,1,1,3,2,3,2,1,1,2,1,3,4,2,2,15,49
1,135,909,2,9,7,6,7,9,2,2,24,10,5,3,3,0,2,2,2,7,2,6,5,5,2,2,7,2,2,2,2,3,2,2,3,4,3,2,3,2,5,4,2,3,3,3,3,4,3,2,2,2,4,1,4,2,135,909,2,10,10,6,1,0,2,1,1,1,3,2,4,5,2,3,1,3,3,4,4,2,15,36
1,135,910,2,3,5,5,5,5,1,1,24,1,3,1,2,1,5,1,3,8,0,0,5,5,2,2,7,1,1,4,5,1,1,3,2,0,6,0,0,0,0,0,2,2,2,5,4,4,2,5,5,1,3,1,11,2,135,910,2,10,10,9,9,0,3,4,1,3,3,2,4,5,0,4,3,1,2,2,3,1,15,17
1,135,911,2,6,7,7,6,5,2,1,24,11,4,2,2,2,2,2,2,8,3,6,5,5,2,2,4,1,2,3,1,3,2,2,3,2,1,0,5,5,1,0,3,2,2,2,2,4,2,5,5,1,4,4,3,2,135,911,2,3,11,7,6,0,3,2,1,1,1,2,4,5,1,1,2,3,3,4,2,1,14,52
1,135,912,2,8,5,5,7,9,3,3,25,4,3,1,1,2,1,1,2,7,3,6,5,5,2,2,8,3,2,2,2,2,3,3,3,3,1,3,3,2,2,4,2,2,2,2,2,2,3,2,2,5,3,8,5,2,135,912,2,7,10,8,3,0,1,3,1,3,3,1,3,1,1,1,1,3,3,2,3,1,14,13
1,135,913,2,9,7,6,7,9,1,1,26,2,5,4,3,2,3,1,3,7,3,4,5,7,2,2,4,1,2,2,2,3,2,2,3,3,4,4,4,4,1,4,1,5,2,5,3,2,2,5,5,5,3,6,6,2,135,913,2,6,3,6,5,0,2,2,1,1,1,2,4,3,1,1,1,4,5,4,4,1,15,44
1,135,914,2,9,7,6,7,4,1,2,28,2,5,1,3,1,4,2,2,7,1,6,5,5,2,2,5,1,2,2,2,2,2,4,3,4,4,3,3,3,2,3,2,5,2,5,4,2,2,5,5,5,3,2,2,2,135,914,2,10,10,5,5,0,3,2,1,1,3,2,4,5,1,1,3,5,5,4,5,4,15,62
1,135,915,2,3,9,9,4,6,3,3,9,11,5,4,2,5,5,1,1,7,2,4,5,6,2,3,4,3,2,4,2,1,1,1,4,3,2,4,4,4,4,2,2,6,1,5,2,1,2,5,5,5,3,2,2,2,135,915,2,2,11,4,3,0,3,4,2,2,2,2,4,2,1,1,1,6,2,4,2,0,13,89
1,135,916,2,5,8,8,7,3,1,5,10,1,5,4,3,2,1,2,2,7,2,11,5,8,2,3,5,1,2,2,2,3,1,3,5,5,6,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,135,916,2,3,2,6,5,0,3,2,1,3,3,2,4,5,1,1,1,1,3,4,1,1,13,16
1,135,917,2,3,10,9,5,6,2,2,11,11,6,2,1,5,4,1,2,7,3,3,5,7,2,3,5,1,2,4,1,1,1,3,2,1,6,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,4,4,11,2,135,917,2,3,10,5,4,0,3,2,1,1,1,2,2,2,1,1,1,3,3,4,3,4,12,14
1,135,918,2,9,9,8,7,7,2,1,12,2,5,4,3,3,1,2,2,7,2,6,5,7,2,2,2,2,2,2,2,1,2,2,2,4,6,4,4,4,1,3,2,5,2,2,3,2,3,4,2,2,1,8,0,2,135,918,2,11,11,7,7,0,3,2,1,1,2,2,4,5,2,1,1,2,2,3,3,1,14,15
1,135,919,2,9,9,8,7,3,3,2,12,3,5,2,1,2,4,1,3,7,3,4,5,5,2,2,3,3,2,2,2,3,1,2,2,3,2,3,4,4,2,2,3,5,2,5,4,2,2,5,5,5,3,6,4,2,135,919,2,5,1,9,6,0,3,2,1,3,3,2,3,2,1,1,1,3,3,3,3,1,15,68
1,135,920,2,6,9,8,6,5,2,2,13,11,6,3,2,6,6,1,2,7,9,6,5,5,2,2,3,3,2,2,1,3,1,3,2,4,2,2,2,2,2,2,2,2,2,5,2,2,2,5,5,5,3,1,3,2,135,920,2,1,11,10,6,0,3,4,1,1,3,2,4,5,1,1,1,3,3,3,3,4,14,51
1,135,921,2,9,9,8,7,7,3,2,14,3,7,1,2,6,6,1,3,7,4,6,5,5,2,2,6,3,3,2,3,3,1,3,1,2,2,3,4,4,2,2,2,5,2,2,3,2,3,2,3,4,3,3,6,2,135,921,2,8,1,4,3,0,3,2,2,1,3,2,4,5,1,1,1,1,1,4,2,1,15,105
1,135,922,2,9,8,8,7,3,1,1,15,1,5,1,1,3,1,1,1,7,3,6,5,5,2,2,6,2,2,2,1,3,1,2,3,3,6,2,3,3,2,2,2,5,2,2,3,2,3,5,5,5,3,2,4,2,135,922,2,2,2,6,5,0,3,2,2,1,3,1,3,3,1,1,1,1,1,1,2,1,14,19
1,135,923,2,4,8,8,4,7,1,2,15,2,7,1,3,2,1,1,2,7,3,6,5,10,2,3,7,1,2,2,2,1,5,5,2,3,6,4,4,4,2,3,2,5,2,5,2,2,1,4,2,5,1,5,9,2,135,923,2,11,11,2,9,0,2,2,1,1,1,2,4,4,1,1,2,1,2,4,1,1,15,96
1,135,924,2,8,8,8,7,4,2,2,15,2,4,2,1,2,2,2,2,7,7,6,5,5,2,2,6,3,2,2,2,3,1,3,2,3,6,3,4,2,1,2,1,6,2,0,2,2,2,2,2,2,3,3,5,2,135,924,2,3,1,6,6,0,3,2,2,1,2,2,3,3,1,1,2,1,1,2,1,1,14,21
1,135,925,2,9,8,8,7,7,1,1,15,1,6,3,2,2,2,1,2,7,3,6,5,6,2,2,5,3,2,2,1,3,2,2,3,4,6,2,4,4,2,4,1,5,2,5,2,2,2,5,5,5,3,6,4,2,135,925,2,4,4,5,5,0,3,2,2,1,1,2,3,2,1,1,1,5,1,3,1,2,14,66
1,135,926,2,9,8,8,7,3,5,5,15,11,6,1,1,2,2,1,3,7,2,11,5,5,2,2,4,2,2,2,2,3,7,2,0,1,2,2,2,2,1,2,3,5,2,5,4,2,3,5,5,5,4,11,8,2,135,926,2,11,11,10,6,0,3,2,0,1,3,3,2,2,1,4,1,6,3,4,3,1,12,66
1,135,927,2,3,9,9,4,4,2,2,15,2,8,3,1,5,6,1,2,7,3,6,5,7,2,3,4,3,2,2,2,3,5,5,4,1,6,3,3,3,3,4,2,3,2,4,1,3,4,2,2,2,1,1,6,2,135,927,2,1,10,6,6,0,2,1,1,1,1,2,4,3,1,1,1,1,2,2,3,1,15,91
1,135,928,2,7,8,8,7,4,2,2,16,1,6,2,2,6,4,2,3,8,3,6,5,6,2,2,5,3,2,2,2,1,2,3,2,5,6,3,3,2,1,3,1,5,2,5,2,2,2,5,5,5,1,6,9,2,135,928,2,10,10,5,4,0,3,4,3,1,1,2,4,3,1,1,2,5,1,2,2,1,14,9
1,135,929,2,5,8,8,6,3,1,1,16,3,7,1,3,5,4,1,3,7,10,11,5,10,2,3,7,1,2,2,1,1,1,3,1,3,2,2,3,2,1,2,1,5,1,5,2,2,2,5,5,5,3,2,4,2,135,929,2,2,2,4,9,0,3,2,2,1,3,1,3,4,1,1,1,4,5,4,5,1,15,89
1,135,930,2,9,8,8,7,7,2,2,16,3,7,1,3,5,4,2,2,7,8,11,5,10,2,3,7,1,2,2,2,1,2,4,2,2,2,4,4,4,2,3,2,5,2,5,3,2,2,5,5,5,3,3,3,2,135,930,2,11,11,2,5,0,3,2,2,3,3,2,2,4,2,1,2,5,4,2,5,4,15,102
1,135,931,2,4,8,8,4,8,3,2,19,11,7,1,1,2,4,1,2,7,3,4,5,6,2,2,5,1,2,2,1,2,1,3,3,3,6,3,4,4,2,3,2,2,2,5,2,2,2,2,2,5,3,7,8,2,135,931,2,2,10,6,5,0,3,2,2,2,2,2,4,5,1,1,1,2,3,4,3,4,12,15
1,135,932,2,7,7,6,7,6,1,1,23,2,4,1,2,6,4,1,2,7,4,6,6,6,3,3,5,3,2,3,1,1,2,3,2,3,1,2,4,2,1,2,2,5,2,2,2,2,2,5,5,5,3,6,6,2,135,932,2,6,11,7,5,0,3,2,1,1,3,2,2,2,1,1,1,2,1,2,1,1,13,57
1,135,933,2,3,7,6,4,4,2,2,25,3,3,2,1,5,5,1,3,7,3,6,6,6,3,3,5,2,2,2,1,1,2,5,3,5,6,4,4,4,3,4,2,3,2,5,3,2,2,5,5,5,3,4,1,2,135,933,2,11,11,3,9,0,3,2,2,1,3,2,2,4,1,1,1,2,2,2,4,4,13,65
1,135,934,2,9,10,9,8,3,2,2,7,1,4,2,1,2,2,1,2,7,7,4,6,10,3,3,6,1,2,2,1,3,1,3,1,3,2,3,3,2,2,2,2,3,2,2,3,2,2,0,0,0,3,7,1,2,135,934,2,11,5,7,4,0,3,2,2,3,0,2,3,3,1,1,1,3,4,3,2,1,12,32
1,135,935,2,3,9,10,4,5,1,2,8,11,4,1,2,1,1,1,2,7,10,6,6,8,3,3,6,3,2,4,1,2,1,3,2,3,2,3,4,4,3,4,3,2,2,5,3,2,2,5,5,5,1,6,5,2,135,935,2,6,6,4,4,0,3,2,1,1,1,2,3,1,1,3,3,1,1,3,1,2,12,36
1,135,936,2,6,9,8,6,8,2,2,12,3,5,1,2,2,3,1,3,7,3,4,6,6,3,3,4,3,2,2,2,1,1,2,3,2,6,3,4,3,3,3,2,4,2,3,4,4,2,5,5,5,3,6,9,2,135,936,2,5,1,6,5,0,3,2,2,3,3,2,4,5,1,1,1,3,2,4,3,1,15,75
1,135,937,2,7,9,8,7,5,2,2,12,3,6,1,3,2,2,1,2,7,3,2,6,6,3,3,4,3,2,4,1,1,1,3,2,3,6,4,4,4,1,4,4,5,1,5,1,1,1,5,5,5,4,6,6,2,135,937,2,5,1,8,5,0,3,2,3,3,3,1,4,5,1,1,1,1,4,4,5,1,15,43
