CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34A.,Q.34B.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42A.,Q.42B.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53A.,Q.53B.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58A.,CARD..1,DECK..1,BALLOT..1,Q.59A.,Q.59B.,Q.60.,Q.61.,Q.62.,Q.63.,V.64G.,V.64H.,V.64I.,V.64J.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74A.,Q.74B.,Q.74C.,Q.74D.,Q.74E.,Q.75.,Q.76A.,Q.76B.,Q.77A.,Q.77B.,Q.78A.,Q.78B.,V.80.,V.81.,V.82.,V.83.
1,125,63,4,8,5,6,4,1,5,3,1,7,5,3,4,11,3,3,12,12,2,1,2,1,2,3,1,2,1,2,2,2,3,11,1,2,1,2,3,2,3,4,2,1,1,1,1,2,1,2,2,2,2,3,6,7,9,2,3,1,2,3,2,125,63,2,5,6,6,1,2,3,1,2,4,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,7,6,2,4,0,6,4,4,12,4388
1,125,64,4,8,5,2,3,1,5,3,2,7,6,8,8,11,4,7,9,10,4,1,1,1,3,3,3,4,3,2,3,4,4,7,1,5,2,3,3,3,4,3,4,2,2,2,2,4,2,3,3,2,5,3,5,1,7,3,4,6,2,3,2,125,64,1,2,6,6,1,2,2,1,3,4,5,3,1,2,1,1,1,4,3,2,2,1,1,1,2,1,5,2,2,5,5,1,2,6,877
1,125,65,4,8,5,2,1,1,5,3,2,7,7,8,8,11,4,8,13,13,2,1,1,3,2,3,2,3,2,2,2,4,4,3,3,9,1,3,3,3,3,3,2,2,1,1,1,2,2,4,2,4,5,5,4,1,7,3,2,6,2,3,2,125,65,1,4,6,6,2,2,1,2,3,4,5,1,1,2,1,2,2,2,2,2,2,1,1,1,8,2,1,3,3,5,5,4,4,12,3332
1,125,66,4,8,5,2,5,1,5,3,2,7,7,8,8,11,4,3,8,10,2,3,3,1,3,3,1,3,2,2,3,3,4,6,3,9,1,3,3,3,4,4,1,2,2,2,2,2,2,3,2,4,5,4,4,1,7,4,4,6,2,3,2,125,66,2,2,6,6,1,3,1,2,3,4,4,2,1,1,4,2,4,4,4,2,1,2,2,2,1,6,3,4,3,6,5,1,3,7,1820
1,125,67,4,8,5,2,5,1,5,3,2,7,6,8,8,11,4,8,8,10,3,1,1,1,3,3,2,5,4,4,4,4,4,11,1,11,1,2,7,1,1,1,3,1,1,2,2,4,4,5,0,5,5,5,4,9,11,4,5,1,2,3,2,125,67,1,10,6,6,2,2,4,2,3,1,2,1,2,2,1,1,1,4,4,1,2,1,1,1,2,5,6,1,4,2,6,1,3,7,1805
1,125,68,4,8,5,7,2,1,5,3,1,7,4,5,8,8,1,4,2,12,3,1,3,3,2,3,3,5,4,3,4,2,1,11,2,6,2,2,3,2,3,3,1,2,2,2,2,1,2,5,5,5,5,5,5,7,9,3,3,1,2,3,2,125,68,2,8,6,6,2,3,3,4,2,1,5,2,1,1,4,7,6,5,1,2,3,1,1,1,7,1,5,3,3,1,5,4,3,1,3516
1,125,69,4,8,5,0,1,1,5,3,1,7,5,7,8,11,4,4,5,10,3,1,2,1,2,1,1,4,2,2,2,4,2,2,3,9,3,3,5,3,3,3,2,1,1,1,1,2,4,2,2,2,4,4,4,9,11,1,3,6,2,3,2,125,69,2,2,3,4,1,1,2,1,3,4,5,1,2,1,4,2,3,2,1,2,1,2,2,2,1,5,2,3,3,5,5,2,3,12,4937
1,125,70,4,8,5,2,3,1,5,3,1,5,1,3,4,11,4,3,12,10,3,1,3,3,1,3,1,3,3,1,4,2,2,2,1,1,1,2,1,2,2,3,2,2,1,2,1,3,2,5,3,5,5,5,4,9,11,2,4,3,2,3,2,125,70,4,4,6,6,1,3,2,1,3,4,5,1,1,1,4,2,2,3,2,1,2,1,1,1,8,2,1,3,3,2,2,4,4,12,4430
1,125,71,4,8,5,3,5,1,5,3,1,5,4,6,6,11,4,6,7,7,1,2,2,1,1,1,1,1,1,1,1,4,2,1,2,7,3,3,3,3,3,3,2,2,2,1,1,2,2,2,1,2,2,2,2,9,11,2,2,3,1,3,2,125,71,2,2,6,6,1,1,4,2,3,1,5,2,1,1,4,2,2,3,2,2,2,1,2,1,2,4,6,3,4,5,6,2,4,4,679
1,125,72,4,8,5,8,3,1,5,3,1,5,5,7,7,11,4,7,8,12,2,1,2,1,1,3,2,3,2,4,4,4,1,6,3,8,3,3,4,3,3,3,2,1,1,1,1,2,2,3,1,2,3,2,3,9,11,2,3,6,2,3,2,125,72,1,2,6,6,1,3,1,2,3,4,5,1,2,1,4,2,2,4,3,2,2,1,2,1,1,6,3,4,3,6,5,1,2,7,917
1,125,73,4,8,5,2,5,1,5,3,1,6,6,8,4,11,4,8,6,6,2,3,2,1,2,1,2,2,2,2,2,3,2,1,2,8,2,3,2,2,3,3,2,1,1,2,3,4,4,4,2,4,2,1,3,9,11,2,2,6,2,3,2,125,73,2,2,6,6,1,1,2,1,3,4,5,1,2,1,4,3,2,4,4,2,2,1,2,2,2,6,4,4,1,6,4,4,4,11,3066
1,125,74,4,8,5,7,1,1,5,3,1,6,1,2,8,11,4,3,12,12,2,3,2,1,1,3,3,2,2,2,2,4,4,3,3,0,3,2,3,1,2,4,2,2,2,1,3,2,2,2,3,2,2,2,2,9,11,1,3,2,1,3,2,125,74,4,4,6,6,1,2,4,3,2,1,4,3,1,3,4,3,2,4,4,2,1,1,1,1,2,1,6,3,4,5,6,1,3,12,1758
1,125,75,4,8,5,4,2,1,5,3,1,6,1,3,7,11,4,3,9,10,3,1,2,1,2,1,1,4,3,1,3,4,1,7,2,1,4,3,5,2,3,3,2,1,1,2,1,4,4,4,4,3,4,3,4,9,11,3,5,2,1,3,2,125,75,2,2,6,6,1,2,1,2,3,4,5,1,1,2,1,3,1,4,4,2,1,1,1,2,7,6,3,4,3,6,5,1,2,6,1207
1,125,76,4,8,5,2,2,1,5,3,2,6,6,8,8,11,4,8,3,11,3,1,2,1,2,1,1,2,2,2,3,4,2,2,2,4,3,3,4,2,3,3,2,1,1,2,2,1,4,4,2,5,4,4,4,1,7,3,4,6,2,3,2,125,76,2,2,6,6,1,1,5,5,5,5,5,1,1,1,4,2,3,2,1,2,1,1,1,1,6,2,5,3,3,5,5,2,4,5,791
1,125,77,4,8,5,1,1,1,5,3,1,6,6,8,7,8,4,8,6,6,2,1,2,3,2,3,2,3,2,2,2,2,1,3,2,1,3,2,2,2,3,3,3,1,1,2,1,2,1,3,3,3,3,3,3,5,9,4,5,6,2,3,2,125,77,2,2,6,6,1,2,1,2,3,4,5,2,2,1,4,5,2,3,5,2,1,1,2,2,2,2,6,1,4,2,6,4,4,11,3142
1,125,78,3,11,4,9,5,2,1,3,1,5,5,7,7,11,4,7,14,10,2,1,2,1,2,1,1,3,5,5,2,4,1,1,3,0,1,3,3,1,3,3,1,2,2,1,1,2,2,2,2,2,3,4,4,9,11,3,4,6,2,3,2,125,78,2,2,6,6,2,2,4,2,3,1,5,1,2,1,6,1,2,3,2,2,2,1,1,1,2,1,6,3,4,5,6,4,4,8,3397
1,125,79,5,11,5,2,2,2,5,3,2,7,7,8,8,11,4,8,12,12,1,2,2,1,1,2,1,1,1,1,1,4,1,8,3,9,3,3,3,2,2,3,3,2,2,1,1,1,3,2,3,2,3,3,3,1,7,1,6,6,2,3,2,125,79,3,3,6,6,1,2,4,2,3,1,4,1,1,1,4,2,2,4,4,2,3,1,1,1,2,1,7,1,5,2,7,4,4,12,4406
1,125,80,5,11,5,2,5,2,2,3,2,5,4,9,5,11,4,5,7,7,4,3,1,1,2,2,2,3,2,2,2,3,4,3,2,11,4,3,3,2,2,2,2,2,2,2,1,3,2,2,4,4,4,3,4,9,11,4,5,1,1,3,2,125,80,2,2,6,6,1,2,3,1,4,2,4,1,2,1,3,2,1,4,4,2,2,1,1,1,2,1,6,3,4,5,6,2,4,4,664
1,125,81,6,11,5,9,5,2,3,3,1,5,5,7,7,11,4,7,3,3,1,2,2,1,2,3,3,1,2,2,1,2,4,1,3,9,1,3,1,3,3,3,1,1,1,3,1,2,3,2,2,4,2,2,2,9,11,3,4,6,2,3,2,125,81,1,1,6,6,1,2,1,4,3,2,2,2,1,2,1,1,1,4,4,2,2,1,1,1,2,1,6,3,4,5,6,2,4,12,1404
1,125,82,3,11,4,4,2,1,5,3,1,7,1,1,6,11,4,2,7,0,1,1,1,3,2,3,2,4,4,4,4,4,4,4,3,0,4,2,6,3,2,2,2,1,1,3,1,3,3,1,3,4,4,4,4,9,11,3,6,1,1,3,2,125,82,1,2,6,6,1,2,4,1,2,3,5,2,1,2,1,3,2,4,4,2,1,1,1,2,2,2,1,2,2,5,5,1,2,4,1637
1,125,83,3,11,4,7,3,1,5,3,1,5,5,7,7,11,4,7,7,10,2,1,2,3,1,3,1,2,2,1,2,5,0,12,3,0,2,3,12,3,3,3,3,1,1,1,1,2,1,1,2,1,2,2,2,9,11,1,1,6,2,3,2,125,83,7,0,6,6,1,2,5,5,5,5,6,3,2,1,3,5,2,4,3,2,3,1,3,1,2,3,6,3,4,5,6,2,4,4,539
1,125,84,3,11,4,4,2,1,5,3,1,5,5,7,7,11,4,7,3,10,2,1,2,2,1,2,2,2,4,3,4,3,2,5,2,4,1,3,3,2,3,3,1,2,2,2,2,4,4,3,3,3,3,4,4,9,11,2,3,6,2,3,2,125,84,6,11,6,6,1,1,3,1,4,2,5,1,1,2,1,2,1,4,4,2,2,1,1,1,2,2,6,3,4,5,6,4,4,5,4752
1,125,85,3,11,4,4,1,1,5,3,1,5,5,7,6,11,4,6,3,3,1,2,2,1,1,3,1,2,2,1,1,4,4,3,2,4,1,2,3,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,9,11,2,4,6,2,3,2,125,85,4,5,6,6,1,2,2,4,1,3,5,1,2,1,3,4,1,4,4,2,1,2,2,2,1,2,6,3,4,5,6,2,4,12,1408
1,125,86,3,11,4,2,2,1,5,3,1,5,4,6,7,11,4,6,1,1,1,2,2,1,1,1,2,2,4,2,2,4,1,3,3,9,2,3,4,2,3,3,1,1,1,1,1,3,3,2,2,3,3,5,4,9,11,1,4,6,1,3,2,125,86,1,1,6,6,1,3,1,4,2,3,5,1,2,1,3,2,2,4,4,3,1,3,3,3,6,6,4,4,3,6,5,3,2,12,4165
1,125,87,3,11,4,3,2,1,5,3,1,5,1,3,6,11,5,3,1,1,1,1,2,1,1,2,2,2,1,1,1,3,1,3,3,0,11,2,11,2,3,3,3,1,1,1,1,2,1,1,2,2,1,1,1,9,11,2,3,1,2,3,2,125,87,1,1,6,6,1,3,5,5,5,5,2,1,1,1,4,3,2,3,3,2,2,1,1,1,2,2,2,3,3,5,5,3,2,12,4093
1,125,88,3,11,4,2,5,1,5,3,1,5,4,6,7,11,4,6,1,1,1,2,3,2,3,3,2,2,3,1,1,1,4,4,3,9,2,3,3,2,2,2,3,1,1,1,1,3,2,5,2,5,5,5,5,9,11,4,5,6,2,3,2,125,88,1,1,6,6,2,2,2,4,1,3,4,1,3,1,4,5,2,4,4,2,2,1,1,1,2,6,4,4,1,6,5,3,2,12,4141
1,125,89,3,11,4,2,5,1,5,3,1,6,3,4,4,7,4,4,1,11,3,1,2,1,2,3,2,3,3,2,2,4,1,3,1,5,2,2,5,2,3,3,3,1,1,2,1,2,2,3,3,4,3,4,3,2,2,2,3,1,2,3,2,125,89,6,11,6,6,1,1,2,1,3,4,5,1,2,1,4,4,3,3,2,2,2,1,2,1,2,2,6,3,4,5,6,4,4,4,4576
1,125,90,3,11,4,3,5,1,5,3,1,6,3,5,7,8,1,2,5,12,3,1,1,1,3,3,2,5,3,3,4,3,3,4,1,1,1,2,4,2,3,3,3,2,2,2,2,3,3,2,3,4,5,4,4,7,5,1,3,1,1,3,2,125,90,2,7,6,6,2,2,1,4,3,2,6,2,1,2,6,2,2,4,4,1,2,1,1,1,8,5,5,3,3,2,2,4,4,1,3194
1,125,91,3,11,4,9,2,1,5,3,1,6,6,7,7,11,4,7,7,6,2,2,2,2,2,3,1,2,2,2,2,3,4,3,3,9,1,3,4,3,3,3,3,1,1,1,2,3,3,2,3,2,2,2,3,9,11,1,2,6,2,3,2,125,91,1,2,6,6,1,2,3,1,2,4,5,2,2,1,4,3,4,3,3,2,2,1,2,1,8,1,6,3,4,5,6,2,4,4,663
1,125,92,3,11,4,1,4,1,5,3,1,6,1,2,5,11,4,2,8,12,2,1,1,1,2,3,2,3,2,2,3,3,2,5,2,8,1,3,2,3,2,3,2,1,1,2,2,3,2,3,3,3,3,4,4,9,11,3,4,1,2,3,2,125,92,6,11,6,6,1,2,4,2,3,1,1,1,2,1,3,4,2,4,3,2,1,1,2,1,2,6,3,4,1,6,5,3,2,7,2229
1,125,93,3,11,4,2,3,1,5,3,1,6,6,8,8,11,4,4,9,10,2,1,2,1,2,3,2,2,2,5,5,3,2,6,1,1,5,3,5,3,3,3,2,2,2,2,1,2,3,2,1,2,2,3,3,9,11,4,5,6,2,3,2,125,93,6,11,6,6,2,2,1,2,3,4,5,2,2,2,1,1,2,4,2,2,1,1,2,2,1,5,4,3,3,5,2,1,3,6,1314
1,125,94,3,11,4,8,3,1,5,3,1,6,5,7,4,11,4,4,9,3,2,1,1,3,2,3,2,4,2,3,3,4,2,3,3,9,1,2,11,3,3,3,2,1,1,2,2,2,3,3,3,4,2,2,4,9,11,4,3,6,2,3,2,125,94,1,1,6,6,2,2,5,5,5,5,5,2,1,1,4,2,2,4,4,2,1,1,1,1,2,6,4,4,3,6,5,1,3,6,1376
1,125,95,4,11,4,2,5,1,5,3,2,7,7,8,6,5,4,6,9,9,3,1,2,1,1,3,1,4,1,1,4,4,1,6,2,8,2,3,3,3,3,3,2,1,1,2,1,1,1,3,3,2,3,3,4,7,9,2,6,1,1,1,2,125,95,1,2,6,6,2,1,3,1,2,4,2,1,2,1,4,2,3,1,6,2,2,1,1,1,2,6,6,4,4,6,6,4,4,6,4845
1,125,96,4,11,4,4,4,1,5,3,2,6,6,8,8,11,4,8,12,12,2,2,2,1,1,2,2,1,1,2,2,3,4,3,2,10,2,3,3,2,3,3,3,2,2,1,1,2,2,2,3,3,4,2,2,1,2,3,2,6,2,3,2,125,96,6,11,6,6,1,3,4,1,3,2,4,1,2,1,4,3,2,3,3,2,2,1,1,1,2,1,6,3,4,5,6,2,4,12,8
1,125,97,4,11,4,5,2,1,5,3,1,6,1,2,6,11,4,1,9,9,1,2,2,1,1,1,1,1,2,2,2,2,2,2,3,4,1,2,2,3,3,3,3,1,1,1,1,2,2,2,2,3,3,4,3,9,11,3,4,2,1,3,2,125,97,1,1,6,6,2,1,4,1,3,2,5,2,1,1,2,2,2,3,3,1,1,1,1,1,2,1,5,3,3,5,5,1,3,6,2152
1,125,98,5,11,4,8,2,1,5,3,1,5,5,7,7,11,4,7,12,12,1,2,2,1,2,2,1,1,1,1,1,1,1,11,2,1,1,2,1,2,3,3,2,1,1,1,1,2,2,2,2,1,2,2,2,9,11,2,2,6,2,3,2,125,98,6,11,6,6,1,2,4,1,3,2,5,2,1,2,1,2,2,4,4,2,2,1,1,2,2,1,6,1,4,4,6,4,4,12,4390
1,125,99,5,11,4,4,3,1,5,3,1,5,5,7,7,11,4,7,12,3,1,2,2,1,2,3,1,2,2,2,2,4,2,11,1,8,2,3,2,2,3,3,3,1,1,2,3,2,5,3,2,2,4,4,4,9,11,2,6,6,2,3,2,125,99,1,6,6,6,1,2,2,4,1,3,2,3,3,1,4,4,1,3,3,2,2,1,1,1,8,1,6,3,4,5,6,2,4,12,1
1,125,100,7,11,4,2,5,1,5,3,3,7,6,8,8,11,4,8,7,7,1,2,2,1,1,4,1,1,1,2,2,3,1,3,3,9,2,2,2,2,3,3,3,2,2,1,1,2,2,2,2,2,3,3,3,9,11,2,6,1,1,3,2,125,100,1,1,6,6,1,1,3,1,2,4,5,2,1,1,4,1,1,3,1,2,2,1,1,2,6,2,2,1,3,2,2,2,4,11,402
1,125,101,5,11,5,8,4,1,5,3,1,5,5,7,7,11,4,7,2,11,2,2,1,1,1,1,2,2,1,1,3,2,1,6,3,7,1,3,3,3,3,3,2,2,2,2,1,2,2,3,3,3,4,3,3,9,11,3,4,6,2,3,2,125,101,1,6,6,6,1,2,3,4,2,1,3,2,2,1,4,3,2,4,3,2,2,3,1,1,2,1,2,3,3,5,5,3,1,3,5454
1,125,102,6,11,5,3,5,1,5,3,2,7,7,8,5,11,2,7,3,10,1,3,2,1,2,3,3,2,1,1,1,4,4,5,3,9,3,3,7,2,4,4,2,2,2,1,3,1,1,2,5,2,2,2,2,7,9,2,1,3,1,1,2,125,102,2,2,6,6,1,3,3,4,2,1,6,1,3,1,4,3,1,1,1,2,2,1,1,3,2,1,6,3,4,5,6,2,4,5,777
1,125,103,7,11,5,4,1,1,5,3,1,5,1,1,1,11,4,1,9,9,2,2,2,2,2,3,2,2,1,2,2,2,4,3,1,5,1,3,4,3,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,9,11,2,5,2,1,3,2,125,103,6,11,6,6,2,2,4,1,3,2,3,1,1,1,4,4,2,4,4,2,1,1,1,1,2,6,2,4,3,6,5,1,2,6,2128
1,125,104,3,11,2,9,5,1,5,3,1,5,4,5,2,11,4,6,7,7,1,2,2,1,2,2,1,1,1,1,1,4,2,1,3,9,2,2,1,2,2,3,2,1,1,1,1,1,1,2,2,2,1,1,2,9,11,2,1,6,2,3,2,125,104,6,11,6,6,1,3,5,5,5,5,2,1,1,1,4,2,2,2,2,2,1,1,1,1,2,1,6,3,4,5,6,2,4,12,218
1,125,105,4,11,2,3,2,1,5,3,1,5,1,2,7,11,4,2,6,9,1,1,2,3,3,3,2,2,2,2,2,3,4,3,3,9,1,2,1,1,3,3,2,2,2,1,1,2,3,2,3,3,4,4,4,9,11,2,2,2,2,3,2,125,105,3,3,6,6,2,1,4,3,2,1,5,3,2,1,4,2,3,3,1,1,2,1,1,1,2,6,2,4,3,6,4,1,2,11,1965
1,125,106,3,11,3,4,4,1,5,3,1,5,1,2,7,11,4,2,9,9,1,2,2,3,2,3,2,1,2,1,1,2,1,3,3,7,1,3,2,2,3,3,4,1,1,1,1,2,2,2,2,2,3,3,2,9,11,2,6,1,2,3,2,125,106,6,11,6,6,1,2,2,4,3,1,6,1,1,1,4,2,1,4,4,2,2,1,1,1,2,5,5,3,3,5,5,1,3,6,2193
1,125,107,3,11,3,4,2,1,5,3,1,5,4,6,6,11,4,6,6,6,2,2,2,1,1,2,3,2,2,2,2,2,4,5,3,0,1,3,2,2,2,2,3,2,2,1,1,2,2,2,3,3,2,2,2,9,11,2,3,6,2,3,2,125,107,6,11,6,6,1,3,3,4,1,2,5,2,1,3,6,4,2,5,5,2,1,1,2,1,8,1,3,3,3,2,5,4,4,11,3075
1,125,108,4,11,3,2,5,1,5,3,2,7,7,8,8,11,2,8,8,9,3,1,3,1,2,3,1,2,3,2,3,4,1,10,3,0,9,3,7,3,2,2,3,2,2,2,1,1,0,2,2,3,3,3,3,1,7,1,6,3,2,3,2,125,108,1,1,6,6,1,1,5,5,5,5,5,2,1,2,1,2,2,4,4,2,2,2,2,2,8,2,6,3,4,5,6,2,4,6,848
1,125,109,4,11,3,9,2,1,5,3,1,5,5,7,7,11,4,0,9,0,3,3,2,3,3,4,2,2,3,4,4,4,2,3,3,0,3,3,6,3,3,3,2,1,1,2,1,4,4,4,3,3,5,2,3,9,11,2,4,6,2,3,2,125,109,6,0,6,6,1,1,1,2,3,4,6,2,2,1,3,2,2,4,4,2,2,1,1,2,2,3,3,3,5,4,7,1,2,6,2012
1,125,110,3,11,1,2,2,1,5,3,2,7,7,8,8,11,4,8,12,12,1,3,2,1,1,3,3,1,1,1,1,4,4,5,4,0,11,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,6,1,1,2,2,125,110,4,4,6,6,1,1,5,5,5,5,5,1,3,2,1,2,1,1,5,1,1,1,1,1,1,1,6,3,4,5,6,2,4,12,118
1,125,111,4,11,1,2,5,1,5,3,1,6,6,5,7,1,4,5,1,1,1,2,2,1,2,3,2,2,1,1,1,3,2,4,3,0,1,2,4,2,3,3,4,1,1,1,1,2,1,2,1,2,1,1,1,9,11,3,3,6,3,3,2,125,111,3,11,6,6,1,1,4,1,3,2,5,2,3,1,4,2,3,3,2,3,1,3,3,3,6,2,6,3,4,5,6,4,4,11,4251
1,125,112,3,11,5,7,1,1,5,3,1,7,4,5,8,4,1,1,2,2,1,2,2,1,2,3,2,1,1,1,1,4,3,3,1,2,11,3,11,3,2,3,2,1,1,1,1,2,1,2,1,1,1,1,1,3,5,4,6,1,2,3,2,125,112,6,11,6,6,1,2,4,3,1,2,5,1,1,2,1,6,1,4,4,1,1,1,1,2,2,5,1,3,3,5,2,3,2,1,5710
1,125,113,3,11,5,2,3,1,5,3,1,5,5,7,7,11,4,4,8,8,2,1,2,1,2,1,2,3,2,2,3,4,1,1,3,9,2,2,2,2,2,2,3,2,2,2,1,2,1,2,2,2,1,2,2,9,11,3,5,6,2,3,2,125,113,3,3,6,6,1,2,2,4,3,1,2,1,2,1,4,2,2,4,4,2,2,1,1,1,2,1,6,3,4,5,6,1,3,7,1831
1,125,114,3,11,5,2,5,1,5,3,1,5,5,4,4,5,4,4,7,14,4,3,2,3,1,3,2,2,2,2,2,4,2,3,3,0,3,3,5,2,3,3,4,2,2,2,2,3,2,2,3,5,5,4,4,4,9,2,4,6,2,3,2,125,114,1,10,6,6,1,3,3,4,1,2,5,1,2,1,4,2,4,4,4,2,2,1,1,2,2,6,3,4,1,6,2,3,2,4,2335
1,125,115,3,11,5,9,4,1,5,3,1,5,2,4,4,11,4,4,7,7,4,2,2,1,2,2,3,1,3,2,4,4,1,3,2,11,1,3,2,3,3,3,1,2,2,2,1,4,4,3,5,3,3,1,4,9,11,3,2,6,2,3,2,125,115,1,6,6,6,1,2,5,5,5,5,4,2,1,2,5,5,1,4,2,2,2,1,1,1,2,6,2,4,1,6,5,3,2,4,2337
1,125,116,3,11,5,8,3,1,5,3,2,6,5,7,7,11,4,7,3,7,3,1,2,1,2,2,1,3,3,3,3,4,4,7,3,9,2,3,4,3,3,3,3,1,1,1,1,3,3,2,3,4,5,4,4,9,11,2,5,6,2,3,2,125,116,1,4,6,6,1,3,4,1,3,2,3,2,1,1,4,7,2,4,4,2,2,1,1,1,8,2,6,3,4,2,6,4,4,12,4013
1,125,117,3,11,5,4,5,1,5,3,1,6,5,7,7,11,4,7,3,10,4,1,3,1,2,3,2,4,4,3,3,4,4,1,3,0,2,2,3,2,3,3,1,2,2,1,1,3,2,2,2,4,3,3,3,9,11,4,5,1,2,1,2,125,117,2,2,6,6,1,2,5,5,5,5,5,1,3,1,4,2,2,4,4,2,1,1,2,1,2,3,1,3,3,2,5,4,4,12,4017
1,125,118,4,11,5,9,4,1,5,3,1,5,5,7,7,11,4,5,16,11,3,1,2,1,1,3,2,3,4,4,4,1,3,5,3,9,2,2,3,2,3,3,3,2,2,2,2,3,4,5,4,5,2,3,3,9,11,1,6,6,2,3,2,125,118,2,6,6,6,1,2,3,4,2,1,5,2,2,1,3,2,2,4,4,2,2,2,2,2,7,6,2,4,3,6,5,3,2,9,3621
1,125,119,4,11,5,4,4,1,5,3,1,5,5,7,7,11,4,7,8,8,2,1,2,1,1,1,3,2,2,2,2,4,3,2,3,9,2,3,4,2,3,3,2,2,2,1,1,3,2,2,2,2,2,2,2,9,11,1,6,6,2,3,2,125,119,2,2,6,6,1,3,3,1,2,4,5,1,2,1,4,2,2,2,2,2,2,1,1,1,2,1,6,3,4,5,5,1,3,7,1774
1,125,120,4,11,5,4,2,1,5,3,1,5,5,7,7,11,4,7,5,5,4,3,1,3,2,3,2,3,2,2,2,3,4,3,3,9,2,3,4,3,3,3,3,2,2,1,1,4,3,2,5,2,4,4,3,9,11,1,6,6,2,3,2,125,120,4,4,6,6,1,3,5,5,5,5,5,1,1,2,1,3,2,4,4,2,2,1,1,1,2,3,6,3,4,5,6,2,4,12,3000
1,125,121,4,11,5,1,3,1,5,3,1,5,1,3,6,11,4,3,5,5,1,2,2,1,2,3,1,2,3,2,2,2,2,3,2,4,1,2,1,2,3,3,2,2,2,2,2,4,2,2,2,1,4,2,3,9,11,4,5,1,2,3,2,125,121,4,6,6,6,1,1,3,1,2,4,5,1,2,1,4,2,2,4,2,2,2,1,2,1,8,1,2,1,3,2,2,1,2,6,1218
1,125,122,4,11,5,9,3,1,5,3,1,6,6,9,8,11,4,3,8,8,1,2,2,1,2,3,2,2,1,1,1,4,1,5,2,4,4,3,4,3,3,3,3,1,1,1,1,4,1,2,1,2,4,1,1,9,11,2,1,6,2,3,2,125,122,1,1,6,6,1,2,4,1,3,2,5,1,1,1,4,2,2,4,4,1,2,1,1,1,2,3,6,3,4,5,6,2,4,7,1536
1,125,123,3,11,2,4,3,2,5,3,2,5,5,9,7,11,4,7,3,0,3,3,1,3,2,3,2,3,2,1,2,2,4,4,3,11,1,3,2,2,3,3,2,2,1,2,1,2,2,2,2,2,1,1,2,9,11,3,4,6,2,3,2,125,123,1,6,1,1,1,2,4,1,2,3,5,2,1,1,2,3,2,3,4,2,1,1,1,2,2,2,6,3,4,5,6,1,3,5,1609
1,125,124,3,11,3,9,5,2,2,2,1,5,5,7,7,11,4,2,3,3,4,3,1,2,2,3,2,3,5,2,5,1,3,4,3,11,12,2,11,3,3,3,2,2,2,1,1,3,1,2,2,4,4,4,4,9,11,1,6,6,2,3,2,125,124,3,4,6,6,1,2,5,5,5,5,2,1,2,1,4,2,2,3,3,2,1,1,1,1,2,4,6,3,4,5,6,2,4,12,518
1,125,125,3,11,3,9,5,2,5,3,1,6,4,6,5,11,4,5,1,10,2,1,1,2,2,3,2,2,2,1,2,4,1,3,3,0,1,2,1,2,3,3,2,1,1,1,1,2,1,2,2,2,2,1,2,9,11,3,2,1,1,3,2,125,125,1,1,6,6,1,2,1,4,3,2,5,1,1,1,2,1,2,4,1,1,2,1,1,1,2,3,6,3,4,5,6,3,2,5,2262
1,125,126,3,11,3,9,1,2,5,3,1,6,6,7,8,1,4,5,2,2,2,1,2,1,1,1,1,2,2,2,2,3,1,1,3,9,1,2,2,2,3,3,2,1,1,1,1,2,2,2,2,2,2,2,2,9,11,2,3,6,2,3,2,125,126,1,2,6,6,1,1,1,2,3,4,4,2,1,1,4,2,1,3,3,3,3,1,3,3,2,3,1,3,3,5,5,4,2,2,4622
1,125,127,3,11,3,9,1,2,5,3,1,6,6,7,8,1,4,5,2,2,2,1,2,1,1,1,1,2,2,2,2,3,1,1,3,9,1,3,2,2,3,3,2,1,1,1,1,2,1,2,1,2,2,2,2,9,11,2,2,6,2,3,2,125,127,1,2,6,6,1,1,5,5,5,5,5,2,1,1,4,2,1,3,3,3,3,1,3,3,2,3,1,3,3,5,5,4,2,2,4634
