CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.51.,Q.52.,Q.53.,Q.53..1,Q.53..2,Q.53..3,Q.53..4,Q.53..5,Q.53..6,Q.53..7,Q.53..8,Q.53..9,Q.53..10,Q.53..11,Q.53..12,Q.53..13,V.54.,V.55.,V.56.,V.57.
1,210,560,5,9,8,2,5,1,3,5,1,5,4,4,10,2,2,3,2,4,3,3,2,3,1,3,3,4,5,6,4,3,2,2,3,2,1,3,2,3,1,2,3,2,1,1,1,2,5,4,3,1,2,2,2,1,2,2,2,2,1,1,2,2,2,4,4,2,28
1,210,561,1,8,5,6,5,2,1,4,1,4,4,3,10,5,4,3,3,2,0,2,2,2,4,2,5,4,5,5,5,5,3,2,2,2,1,4,4,2,1,2,2,2,2,2,1,3,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,29
1,210,562,3,5,5,2,3,1,3,5,1,5,2,1,10,4,2,1,3,3,2,2,1,3,3,2,2,5,4,5,4,3,5,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,5,4,3,1,2,2,1,1,2,2,2,1,2,1,2,1,2,4,4,2,30
1,210,563,4,4,6,1,4,2,2,4,1,5,2,1,10,4,1,3,2,3,4,2,1,3,4,2,2,6,5,5,4,4,2,2,1,1,1,2,3,1,1,2,4,2,2,2,1,1,5,4,3,1,2,2,1,1,2,2,2,2,2,2,1,1,2,4,4,2,31
1,210,564,5,7,6,9,4,1,3,5,1,6,8,7,10,2,2,3,1,3,4,3,1,1,2,2,2,4,4,5,4,4,3,2,4,2,1,1,3,2,1,2,1,2,2,2,1,3,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,32
1,210,565,3,3,5,6,5,1,3,5,2,5,5,3,10,2,1,3,2,1,1,1,1,1,2,1,2,4,4,5,4,3,2,1,1,1,1,2,2,2,0,2,1,2,1,1,1,2,5,4,3,1,2,2,1,1,2,1,2,2,1,2,2,1,2,4,4,2,33
1,210,566,4,6,5,1,4,2,2,4,2,5,1,1,10,2,2,1,2,2,2,3,1,1,1,5,5,4,3,6,1,4,3,1,2,2,2,4,2,1,1,3,2,2,1,2,2,4,5,4,6,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,4,2,34
1,210,567,4,9,6,6,5,1,3,5,1,5,1,1,10,2,1,3,1,2,1,2,1,3,2,1,2,4,5,6,3,4,2,1,1,1,1,3,2,1,1,2,2,2,1,2,1,2,5,4,6,1,2,2,2,1,2,2,2,1,2,1,2,1,2,4,4,2,35
1,210,568,5,6,6,2,5,2,2,4,1,5,6,5,10,2,2,3,2,4,2,1,2,3,2,1,2,1,4,3,1,4,3,1,2,2,1,4,4,2,1,2,3,2,1,1,1,2,5,4,3,1,2,2,1,1,2,1,2,2,2,1,2,2,2,4,4,2,36
1,210,569,7,8,6,7,5,2,2,4,2,7,6,5,10,1,1,3,2,3,2,2,1,1,3,2,2,1,5,5,4,4,7,1,2,2,1,2,3,1,1,2,3,2,2,2,1,1,5,4,3,1,1,1,1,1,2,1,2,1,1,1,2,1,2,4,4,2,37
1,210,570,2,7,6,2,4,2,2,4,1,6,2,1,10,1,2,3,1,3,3,2,1,2,2,3,2,5,5,5,3,3,3,2,2,2,2,2,3,2,2,2,4,2,1,1,1,1,5,4,3,1,2,2,2,1,2,1,2,2,2,1,2,2,2,4,4,2,38
1,210,571,5,6,5,5,3,1,3,5,2,6,8,7,10,1,1,3,1,3,2,2,0,3,1,1,2,1,4,5,1,3,3,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,39
1,210,572,1,4,6,7,5,1,3,5,2,5,4,4,10,2,2,1,2,2,3,1,1,3,3,1,3,3,4,5,4,3,2,1,2,2,2,2,2,1,2,2,3,2,2,2,1,2,5,4,3,1,2,2,1,1,2,2,2,1,2,1,2,1,2,4,4,2,40
1,210,573,1,10,3,9,4,2,2,1,1,5,3,3,10,2,0,3,1,0,4,2,1,2,3,4,2,0,5,6,5,5,7,1,4,2,2,4,3,1,1,3,4,1,2,2,1,1,5,4,3,1,2,1,1,1,2,2,2,1,2,1,2,1,2,4,4,2,41
1,210,574,4,4,7,4,4,1,3,5,2,6,1,1,10,2,2,1,2,3,2,1,1,1,2,2,2,5,4,1,4,4,4,1,2,2,1,3,2,1,1,2,2,3,1,1,1,2,5,4,3,1,2,2,1,1,2,2,2,1,2,2,2,1,2,4,4,2,42
1,210,575,7,10,5,9,3,1,3,5,2,6,7,7,10,2,1,1,1,2,2,3,3,3,1,2,2,2,4,4,4,1,4,1,1,2,1,2,3,2,2,2,0,2,1,1,1,2,5,4,3,1,2,2,2,2,2,1,2,2,1,2,2,2,2,4,4,2,43
1,210,576,1,8,5,6,5,2,1,4,1,4,1,1,10,4,2,0,2,2,2,2,3,2,1,3,2,6,1,5,3,3,5,1,2,2,2,3,3,2,3,2,4,3,1,1,2,4,5,4,8,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,4,2,45
1,210,577,4,2,6,2,3,2,2,4,2,5,1,1,10,1,1,3,1,2,1,1,1,1,1,2,2,5,4,1,2,4,3,1,2,2,2,3,2,1,1,2,2,1,1,1,1,1,5,4,3,1,1,2,2,1,2,2,2,2,1,2,2,2,2,4,4,2,46
1,210,578,1,10,5,3,3,3,3,4,1,5,2,1,10,0,3,3,2,2,2,2,1,2,2,4,2,0,6,6,5,5,7,1,3,3,1,2,2,1,1,2,4,3,1,1,1,2,5,4,3,1,1,2,1,1,2,1,2,1,1,1,1,1,2,4,4,2,47
1,210,579,1,8,4,9,5,3,3,1,1,6,1,1,10,4,1,1,1,1,1,2,1,3,1,3,5,5,4,4,4,3,3,1,2,2,1,4,3,1,3,2,4,2,2,2,1,3,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,48
1,210,580,2,2,5,5,1,1,3,5,1,4,5,4,10,1,1,2,1,4,4,1,1,3,1,3,3,6,4,5,1,2,7,1,2,1,1,1,2,1,1,2,2,2,1,1,1,1,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,49
1,210,581,3,3,7,3,5,1,3,5,1,5,1,1,7,5,4,0,1,5,4,2,3,2,3,4,5,6,4,4,5,5,7,2,4,4,2,4,3,1,1,3,4,3,1,1,3,0,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,0
1,210,582,3,9,2,4,4,2,2,4,1,5,1,1,7,2,1,3,1,2,2,2,1,2,4,2,1,1,5,5,1,1,1,2,2,2,3,2,2,1,2,1,1,1,3,3,2,4,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,1
1,210,583,2,3,7,2,5,1,3,5,2,5,1,1,7,2,2,2,1,2,2,1,2,3,2,2,2,6,5,5,4,1,4,1,2,2,2,3,2,1,1,3,2,2,1,1,2,4,5,4,7,1,2,1,1,1,2,2,2,1,2,2,2,1,2,4,3,3,2
1,210,584,4,5,7,3,3,1,3,5,1,5,1,1,7,2,2,2,3,2,2,2,1,3,3,2,5,5,4,5,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,5,4,7,2,2,1,1,2,2,2,2,1,1,1,2,1,2,4,3,3,3
1,210,585,3,2,7,3,5,1,3,5,4,5,1,1,7,2,4,3,2,4,3,3,1,3,2,2,5,6,4,4,4,1,2,1,4,2,2,3,3,1,1,2,2,3,1,1,1,2,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4
1,210,586,1,7,7,5,4,2,2,4,1,4,1,1,7,2,3,2,4,5,4,2,1,2,2,2,1,6,5,1,3,3,5,2,2,2,2,4,3,2,1,2,4,3,3,3,1,3,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,5
1,210,587,5,7,6,4,2,1,3,5,2,5,1,1,7,2,4,3,2,2,2,2,1,3,2,2,2,5,4,5,4,2,3,1,2,2,2,2,3,1,1,1,2,3,1,1,3,0,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,7
1,210,588,3,3,6,5,2,1,3,5,2,5,1,1,7,4,3,1,3,4,3,3,2,3,2,2,5,5,4,1,4,4,3,1,2,2,2,3,2,1,1,2,4,3,1,1,1,2,5,4,1,1,2,2,1,2,2,2,2,1,1,1,2,1,2,4,3,3,8
1,210,589,1,9,6,4,4,1,3,5,1,4,1,1,7,2,3,2,2,0,4,2,2,3,2,2,0,4,2,4,4,1,2,1,2,1,2,4,2,1,1,1,2,2,3,3,1,2,5,4,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,4,3,3,9
1,210,590,3,3,6,3,2,2,2,4,1,5,1,1,7,2,2,2,2,4,3,2,1,3,4,4,3,4,5,5,3,2,1,2,1,1,2,3,2,3,1,1,3,3,1,1,2,4,2,4,3,2,2,2,2,1,2,2,2,1,2,1,2,1,2,4,3,3,10
1,210,591,3,3,5,1,3,1,3,5,1,5,5,1,1,4,2,3,3,4,3,3,2,2,2,3,4,3,1,3,3,4,1,2,3,1,2,3,3,2,1,2,3,1,2,2,1,2,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,5,3,0
1,210,592,2,4,4,1,3,1,3,5,1,4,4,1,1,1,1,2,1,4,3,2,2,2,2,3,3,3,3,3,2,1,5,1,1,2,1,1,3,1,2,2,2,1,2,2,1,1,5,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,3,1
1,210,593,1,6,4,3,5,2,2,1,1,5,4,1,1,2,4,3,3,1,2,2,2,3,3,3,5,3,1,5,4,1,5,2,2,2,2,4,3,1,3,1,1,2,2,2,1,3,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,5,3,2
1,210,594,3,8,6,3,1,2,1,4,1,5,5,1,1,2,1,2,3,2,3,1,2,3,2,3,3,4,4,4,4,4,4,1,1,2,1,3,3,2,3,2,2,2,2,2,1,2,5,4,1,1,2,1,2,1,2,2,2,1,2,2,1,1,2,4,5,3,3
1,210,595,2,5,6,1,4,2,2,4,1,5,4,1,1,3,4,3,3,4,3,2,2,2,2,2,2,4,4,5,4,3,5,1,2,2,1,2,3,2,1,2,3,3,2,2,1,1,5,4,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,4,5,3,4
1,210,596,2,4,6,9,5,1,3,5,1,5,4,1,1,5,3,1,2,4,3,1,2,2,2,2,2,3,1,5,4,4,3,1,2,2,3,4,3,2,1,2,3,2,2,2,1,1,5,4,7,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,5,3,5
1,210,597,5,10,4,7,3,2,1,4,2,5,4,1,1,2,1,3,1,1,2,2,2,3,1,1,1,4,3,5,4,4,1,2,2,1,2,2,2,1,2,2,1,1,2,2,1,1,5,4,6,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,5,3,6
1,210,598,3,9,6,1,5,2,2,4,1,5,4,4,1,4,2,2,2,4,3,2,2,2,1,1,2,3,5,5,4,4,1,1,2,1,2,2,3,2,1,2,2,1,1,1,1,1,5,4,7,1,2,1,1,2,2,2,2,2,2,2,1,1,2,4,5,3,7
1,210,599,6,6,7,1,4,2,1,4,1,5,4,1,1,3,3,3,4,4,4,2,2,3,3,4,4,5,4,4,4,4,7,0,2,2,1,1,2,0,1,2,4,1,2,2,1,2,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,3,8
1,210,600,1,3,5,1,3,1,3,5,1,5,4,1,1,5,3,3,4,4,4,2,2,2,2,4,4,4,5,4,1,1,1,1,2,2,1,1,3,2,1,2,4,1,2,2,1,3,5,4,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,4,5,3,9
1,210,601,6,10,4,8,4,1,3,5,1,5,4,1,1,1,2,2,2,2,2,2,2,1,1,2,3,3,4,4,4,4,5,2,3,2,2,3,3,2,3,2,2,1,1,2,1,1,5,4,3,1,1,2,2,1,2,2,2,2,1,1,1,1,2,4,5,3,10
1,210,602,3,3,4,6,5,2,2,4,1,5,4,1,1,2,3,3,3,4,2,2,2,3,2,2,4,5,6,3,4,1,2,2,2,2,1,1,3,1,1,2,3,2,2,2,2,4,5,4,2,1,1,1,1,1,2,2,2,1,2,1,1,1,2,4,5,3,11
1,210,603,4,7,3,5,1,1,3,5,1,4,4,3,11,5,3,1,3,2,2,3,1,3,2,5,5,6,5,5,4,4,7,1,4,4,5,4,2,2,4,2,2,2,2,2,2,4,5,4,0,1,2,2,2,1,2,2,2,1,2,1,2,1,2,4,8,3,0
1,210,604,3,6,5,4,5,2,2,1,2,7,4,4,11,3,3,2,4,5,4,2,3,3,3,1,2,5,6,6,3,3,7,2,1,1,2,3,2,1,1,2,2,2,1,1,1,2,5,4,8,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,8,3,1
1,210,605,4,9,5,2,4,2,2,4,1,5,4,3,11,2,1,0,2,2,2,2,2,4,2,2,2,4,1,5,2,4,1,2,4,2,2,2,3,1,1,2,3,3,3,2,1,1,5,4,7,1,2,1,1,1,2,2,2,1,2,1,2,1,2,4,8,3,2
1,210,606,3,4,3,5,1,1,3,5,2,7,5,3,11,3,4,1,4,2,2,1,2,2,1,1,4,5,5,1,1,2,4,1,4,2,1,1,3,1,2,2,2,2,1,2,1,2,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,8,3,3
1,210,607,4,9,3,5,1,1,3,5,2,6,4,4,11,2,2,3,1,4,1,2,1,1,2,1,2,3,6,5,1,4,1,1,2,2,1,2,3,1,2,2,2,1,1,1,3,0,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,8,3,4
1,210,608,4,5,5,6,1,2,2,4,1,5,5,5,11,2,2,3,2,2,2,1,1,1,2,2,1,4,4,4,1,3,5,1,2,1,1,4,3,2,3,2,2,1,1,1,1,2,5,4,3,1,2,2,1,1,2,1,2,1,2,1,2,1,2,4,8,3,5
1,210,609,4,8,6,5,4,1,3,5,1,5,5,4,11,2,1,3,1,4,3,2,1,3,2,1,2,4,4,4,4,5,5,1,1,1,2,3,2,1,1,2,1,1,1,1,1,2,5,4,1,1,2,2,1,1,2,2,2,1,1,1,2,1,2,4,8,3,6
1,210,610,3,10,3,9,1,1,3,5,1,5,4,4,11,5,1,2,4,2,2,2,1,3,3,1,1,6,4,1,4,1,5,2,2,2,3,1,3,2,1,2,1,2,2,2,1,1,5,4,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,4,8,3,7
1,210,611,4,6,6,8,5,1,3,5,1,4,5,4,11,2,1,3,2,4,2,3,1,1,2,2,2,4,4,1,4,4,3,1,2,2,2,1,3,1,1,2,2,2,1,1,1,1,5,4,3,1,2,2,1,1,2,2,2,1,1,1,2,2,2,4,8,3,8
1,210,612,3,9,5,8,2,2,2,4,2,7,4,3,11,2,2,3,1,3,1,2,1,3,3,4,4,3,6,6,1,5,7,2,2,2,3,1,3,2,3,1,1,1,3,3,2,4,5,4,3,1,2,2,1,1,2,2,2,2,2,2,2,1,2,4,8,3,9
1,210,613,4,10,5,3,3,2,1,4,1,5,5,4,11,2,2,3,1,4,3,2,1,3,3,2,1,4,4,5,4,1,6,1,3,1,2,1,3,3,1,1,2,2,1,2,1,2,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,8,3,10
1,210,614,6,8,7,4,3,2,2,1,2,7,4,4,11,1,1,2,1,2,1,1,2,1,1,2,1,4,5,4,4,4,6,2,1,1,1,2,3,1,1,2,2,3,1,1,1,2,5,4,3,1,2,2,2,1,2,2,2,1,1,1,2,1,2,4,8,3,11
1,210,615,1,4,7,5,3,1,3,5,1,5,5,4,11,3,3,1,2,5,4,1,2,2,1,3,2,4,4,1,4,1,2,1,1,2,2,2,2,3,2,1,1,3,1,1,1,1,5,4,0,1,1,1,1,2,2,2,2,1,1,1,2,1,2,4,8,3,12
1,210,616,4,8,4,4,1,2,1,1,1,5,5,4,11,1,1,2,1,1,1,3,1,1,1,1,1,3,4,5,4,5,7,1,2,1,2,2,4,1,1,2,1,1,2,2,2,4,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,4,8,3,13
1,210,617,4,4,4,7,3,1,3,5,2,5,6,2,11,1,0,0,1,1,1,1,1,1,1,1,1,6,1,4,3,3,3,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,8,3,14
1,210,618,3,8,6,2,5,1,3,5,1,5,2,2,5,1,2,3,2,3,2,2,2,2,3,2,3,4,5,1,4,4,5,2,1,1,3,1,3,2,3,1,1,1,3,3,1,3,5,4,7,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,5
1,210,619,1,1,6,2,3,1,3,5,1,4,2,2,10,2,1,1,2,2,3,1,2,3,2,2,2,5,5,5,4,4,2,1,1,1,1,2,2,1,1,2,3,2,1,1,1,2,5,4,6,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,5
1,210,620,3,8,3,5,1,1,3,5,1,5,6,3,1,4,2,3,1,4,3,2,2,3,2,3,2,1,3,1,4,4,4,1,3,3,4,1,1,4,3,1,1,2,2,3,1,2,5,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,11
1,210,621,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,5,1,2
1,210,622,3,9,7,2,5,2,2,4,1,5,6,1,10,4,2,3,3,3,2,2,2,2,2,2,2,1,4,4,4,3,2,1,2,2,1,2,2,2,3,2,3,3,2,2,2,4,5,4,6,2,1,2,1,1,1,1,2,1,2,1,2,2,2,1,4,3,12
1,210,623,4,8,5,4,1,1,3,5,2,7,6,2,3,2,1,3,2,4,3,2,3,3,3,2,2,2,4,6,4,4,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,3,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,6,2,15
1,210,624,3,4,5,6,1,2,1,4,1,5,6,2,3,1,1,3,1,4,2,2,2,1,2,2,2,2,2,6,1,5,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,4,2,0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,6,2,12
1,210,625,4,8,5,2,3,2,2,4,2,5,6,6,10,1,1,0,1,4,4,1,0,0,3,1,4,6,4,4,0,1,3,1,0,2,2,1,3,1,1,2,3,1,2,2,1,2,5,4,8,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,20
1,210,626,5,5,5,5,3,2,2,1,2,7,6,0,3,4,2,3,1,3,2,1,1,3,1,2,3,1,5,5,4,4,4,1,2,2,1,3,2,1,1,2,2,1,1,1,1,1,5,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,6,1,54
1,210,627,0,0,0,6,0,0,0,0,1,4,6,0,3,0,0,3,2,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,6,1,46
1,210,628,3,10,1,6,1,1,3,5,1,5,7,7,1,4,3,3,1,5,3,3,2,3,3,1,1,1,4,4,4,4,4,1,3,2,2,2,2,1,2,2,1,3,1,1,1,2,5,4,7,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,1,57
1,210,629,2,5,5,3,4,2,1,1,1,4,1,1,10,2,4,3,2,2,2,2,1,2,2,2,5,4,4,4,4,4,5,1,2,2,5,4,3,1,2,2,2,1,1,2,1,1,5,4,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,4,3,27
1,210,630,1,4,4,6,1,1,3,5,1,4,5,4,11,4,2,3,2,4,4,2,3,2,2,2,4,2,3,5,4,4,5,2,3,2,2,2,3,3,3,2,2,1,3,2,2,4,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,8,2,26
1,210,631,0,8,3,5,3,2,2,4,2,7,6,0,3,2,4,3,1,5,4,1,3,3,1,5,5,4,4,5,5,3,7,2,1,4,2,4,3,5,3,1,0,3,4,3,1,2,5,4,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,6,1,55
1,210,632,3,10,3,2,4,4,3,1,1,5,4,4,10,2,1,2,2,2,2,2,1,1,2,1,2,2,4,4,4,1,1,1,4,2,2,3,3,1,1,2,2,2,1,1,2,4,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,31
1,210,633,5,9,5,4,3,3,3,4,1,6,6,6,10,2,2,1,2,2,2,3,1,3,2,2,2,1,4,5,4,4,1,2,2,2,1,1,2,1,2,3,3,2,1,1,2,4,5,4,2,2,1,2,1,1,2,1,2,1,2,1,2,1,2,2,4,3,79
1,210,634,3,4,4,4,1,2,2,0,1,5,3,3,10,1,2,1,1,3,3,0,2,3,2,2,2,4,4,4,4,1,1,2,2,2,1,1,3,2,1,2,3,2,2,2,2,4,5,4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,3,98
1,210,635,4,7,6,5,1,2,2,4,2,6,3,3,14,2,2,3,1,1,1,3,2,3,2,1,1,4,4,1,4,4,3,2,2,2,1,4,3,1,1,2,1,1,1,1,3,0,5,4,1,1,2,2,1,2,2,1,2,1,2,2,1,1,2,3,4,1,20
1,210,636,2,10,4,0,5,1,3,5,1,4,1,1,10,2,4,3,1,4,4,3,1,2,1,5,2,6,6,2,4,4,2,1,1,1,1,2,3,4,1,2,2,2,1,2,1,1,5,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,4,2,8
1,210,637,2,5,6,4,1,1,3,5,2,5,5,3,10,4,1,1,1,3,2,2,2,3,1,3,2,3,2,6,1,2,1,1,3,4,2,3,3,1,1,2,4,3,2,2,1,1,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,4,2,10
1,210,638,2,9,3,3,4,2,2,4,1,6,3,2,10,5,4,3,4,1,4,2,3,2,3,5,5,4,6,6,5,5,7,1,4,4,5,4,4,5,4,1,3,5,3,3,1,3,5,4,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,3,4,2,18
1,210,639,3,9,4,3,4,2,1,1,1,3,2,1,5,5,1,2,1,1,1,2,1,1,2,2,2,3,4,5,4,4,7,2,2,2,1,3,2,1,1,1,2,1,4,4,1,2,5,4,3,1,2,2,1,1,2,2,2,2,2,2,2,2,2,4,2,1,0
1,210,640,3,2,7,3,3,1,3,5,2,5,1,1,7,2,3,3,4,5,2,3,1,3,2,3,3,4,3,5,4,4,5,1,2,2,2,4,2,1,1,2,2,2,1,1,2,4,5,4,7,1,2,1,1,2,2,2,2,1,2,1,2,1,2,4,3,3,6
1,210,641,4,9,4,3,2,1,3,5,1,6,7,7,10,1,1,2,1,1,2,2,1,3,1,2,2,1,6,6,5,5,2,2,2,2,5,4,4,1,2,2,2,2,4,4,1,3,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,44
1,210,642,4,7,5,5,0,1,3,5,1,5,7,4,1,2,1,3,1,3,4,2,2,3,1,4,3,2,6,4,1,4,1,2,0,1,1,3,1,1,1,2,3,1,4,0,2,1,5,4,8,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,5,1,33
1,210,643,2,3,6,8,2,1,3,5,1,5,5,4,11,2,2,3,2,3,2,3,2,4,3,2,3,3,4,4,4,4,7,1,2,2,2,2,3,2,2,3,2,2,1,1,1,1,3,5,3,2,1,2,1,2,2,2,2,1,1,2,2,1,2,2,8,2,24
1,210,644,4,10,4,4,4,1,3,5,1,5,5,5,11,4,3,3,3,3,3,2,2,3,1,2,3,2,2,2,4,2,3,1,2,2,2,2,3,2,3,2,2,1,2,2,1,2,2,2,6,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,8,2,25
1,210,645,4,6,5,2,4,1,3,5,1,5,5,2,11,2,2,3,3,5,3,1,2,3,2,3,2,3,4,5,4,4,3,1,3,2,1,3,2,2,3,2,3,3,2,2,1,2,1,3,3,2,1,1,1,1,2,1,2,1,1,1,2,1,2,2,8,2,27
1,210,646,1,5,5,3,5,1,3,5,1,5,6,3,14,1,1,3,1,2,2,3,1,1,3,1,1,1,5,5,4,4,1,2,2,1,1,2,2,1,1,2,1,1,1,1,1,2,5,4,3,1,2,2,2,1,2,2,2,1,2,1,2,1,2,2,9,2,0
1,210,647,4,8,7,5,5,2,1,4,1,5,6,5,14,5,2,2,1,4,3,1,1,3,3,1,2,2,4,5,4,4,1,1,2,2,2,1,3,1,3,2,2,2,2,2,1,1,5,4,3,2,2,2,2,1,1,1,2,2,1,1,2,1,2,2,9,2,1
1,210,648,2,6,4,3,2,2,1,4,1,5,6,3,14,2,1,3,1,2,1,2,1,2,2,1,1,5,4,4,4,4,1,1,1,2,1,3,3,1,1,2,1,1,1,1,1,1,5,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,9,2,2
1,210,649,1,3,5,2,3,1,3,5,2,5,6,4,14,2,1,3,1,4,3,2,0,2,1,5,5,4,2,5,5,5,6,1,2,2,1,1,2,1,2,2,1,1,2,2,1,3,5,4,6,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,9,2,3
1,210,650,2,4,4,3,1,1,3,5,1,5,6,4,14,2,1,3,2,4,2,2,1,3,2,2,2,2,4,5,4,3,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,5,4,3,2,2,1,1,1,2,2,2,1,2,1,2,1,2,2,9,2,4
1,210,651,2,8,7,4,5,2,1,4,1,5,6,5,14,3,3,3,4,5,3,1,1,2,2,2,4,4,5,4,4,4,1,1,2,2,1,3,2,2,3,2,2,1,1,1,1,1,5,4,3,2,1,2,2,1,1,1,2,1,1,1,2,1,2,2,9,2,5
1,210,652,4,8,5,5,5,2,1,4,2,5,6,6,10,2,2,3,1,4,2,2,2,3,3,2,3,1,5,5,4,4,1,1,2,2,2,2,2,1,3,2,2,2,1,1,1,2,5,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,0
1,210,653,1,3,5,5,5,1,3,5,1,4,3,3,10,1,1,3,1,3,3,2,2,3,1,1,1,4,4,5,4,1,2,1,2,2,1,2,2,1,1,2,1,1,2,2,1,1,5,4,2,1,1,1,1,2,2,2,2,1,1,1,2,1,2,2,4,3,1
1,210,654,0,0,7,5,0,1,3,5,0,4,0,0,10,0,0,0,3,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,2
1,210,655,4,4,5,4,3,2,2,4,1,5,6,6,10,2,4,2,2,4,3,3,2,3,2,4,3,5,4,4,4,4,3,2,2,3,2,2,2,3,3,2,2,2,2,2,1,2,5,4,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,4,3,3
