CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14A.,Q.14B.,Q.14C.,Q.14D.,Q.14E.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,V.41.,V.42.
1,181,2470,3,2,6,2,4,6,3,1,0,3,1,1,3,3,3,2,1,4,3,2,1,2,2,1,5,2,1,3,5,3,1,2,1,3,3,3,1,5,2,2,3,3,2,28,136
1,181,2471,3,3,7,3,4,5,3,1,4,1,1,1,2,2,3,3,1,4,4,2,1,2,2,2,4,2,2,2,3,2,2,3,1,1,1,2,2,2,2,3,2,2,1,28,48
1,181,2472,3,2,6,1,4,2,3,1,2,1,1,1,2,3,2,2,1,4,5,2,2,2,3,1,3,2,1,4,4,2,4,3,2,1,2,4,4,0,2,3,3,5,3,28,138
1,181,2473,3,4,5,3,4,6,3,4,3,0,2,2,2,2,3,3,1,2,4,2,2,2,3,1,4,2,3,4,5,2,1,3,2,1,1,4,2,3,3,2,3,2,2,28,51
1,181,2474,3,5,8,3,4,6,3,1,1,3,3,1,1,3,2,3,2,1,3,3,1,2,3,2,4,3,3,3,5,2,2,3,2,1,3,4,1,2,2,1,2,2,3,28,33
1,181,2475,3,3,4,3,3,5,3,1,3,1,2,1,2,3,3,2,2,4,3,2,2,2,3,1,4,3,3,3,5,2,2,3,2,1,2,4,2,2,4,2,3,5,2,28,112
1,181,2476,3,2,8,3,4,4,3,1,4,3,1,1,3,3,2,3,2,2,4,2,1,2,2,2,2,1,1,2,3,1,2,1,1,2,2,0,2,2,2,1,3,2,3,28,115
1,181,2477,3,2,6,1,4,6,3,1,1,2,1,1,2,3,3,3,1,2,2,2,1,2,2,1,3,1,1,3,4,1,2,1,1,2,2,2,1,0,1,1,2,1,3,28,141
1,181,2478,3,2,1,2,4,6,3,4,4,4,1,1,2,2,1,2,1,2,1,1,1,2,2,3,2,1,1,2,2,3,1,1,1,2,2,2,2,3,2,2,2,5,3,28,67
1,181,2479,3,4,3,2,5,6,3,1,1,4,1,1,2,2,2,2,1,2,4,2,1,2,1,2,3,1,1,1,3,1,1,1,1,2,2,2,1,3,1,2,1,1,1,28,111
1,181,2480,3,4,8,3,3,5,3,1,3,2,2,1,3,3,3,2,1,1,3,2,1,2,1,2,2,0,0,0,4,3,1,1,1,2,2,3,2,0,2,1,2,3,1,28,16
1,181,2481,3,5,7,3,3,2,3,4,2,1,1,2,2,2,3,3,3,3,5,2,2,2,4,1,3,3,2,3,5,2,2,2,2,1,1,2,2,2,2,2,4,5,2,28,77
1,181,2482,3,2,6,3,4,6,3,1,2,1,1,1,1,3,3,3,1,3,4,2,1,2,2,3,3,3,2,2,4,3,2,2,3,3,2,2,1,1,1,1,2,1,2,28,151
1,181,2483,3,5,4,1,4,2,3,1,2,4,1,0,3,3,3,3,2,4,5,3,1,2,3,1,3,3,1,3,5,1,4,1,1,2,1,4,4,2,1,3,4,4,2,28,129
1,181,2484,3,5,4,4,4,3,3,1,2,3,1,1,3,2,3,2,1,2,5,2,1,2,2,1,3,2,2,4,4,3,4,1,3,2,1,5,1,1,3,1,2,5,3,28,114
1,181,2485,4,3,7,2,5,6,3,1,1,3,1,1,1,3,2,3,1,1,1,2,1,2,1,2,3,2,3,4,5,1,1,1,1,2,1,3,1,2,1,1,2,2,2,28,134
1,181,2486,4,3,6,1,5,1,3,1,1,4,2,1,1,1,2,3,1,2,5,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,1,28,10
1,181,2487,4,3,6,2,6,4,3,1,2,1,1,1,2,3,2,3,2,3,3,2,2,2,3,1,2,2,1,3,5,3,2,2,1,2,1,4,2,2,3,2,3,2,2,28,135
1,181,2488,4,4,5,2,3,3,3,1,1,3,2,2,2,2,2,2,1,3,3,2,1,2,3,1,4,2,3,2,4,2,2,2,2,1,1,3,3,2,2,3,4,3,1,28,108
1,181,2489,4,3,6,1,5,6,3,1,1,1,1,1,2,2,3,3,1,1,3,2,2,2,2,2,1,2,1,4,4,3,2,2,1,1,1,4,2,2,3,1,2,3,3,28,148
1,181,2490,4,3,6,2,6,2,1,1,2,1,4,1,1,1,2,2,1,2,3,2,2,1,2,1,3,1,2,2,3,2,1,1,1,1,1,1,2,0,2,1,3,3,2,28,11
1,181,2491,4,3,7,2,5,1,1,1,1,3,1,1,1,1,1,1,1,2,3,1,2,2,1,2,1,3,2,3,4,1,4,1,3,2,2,5,4,0,0,0,3,2,3,28,106
1,181,2492,4,3,6,1,6,6,3,1,3,0,1,1,0,2,3,2,2,1,3,3,2,2,2,1,2,3,2,0,5,2,1,2,1,2,2,4,2,2,1,0,0,4,1,28,40
1,181,2493,4,3,7,2,6,3,3,1,1,3,1,2,1,2,3,2,1,3,2,2,2,1,1,2,3,1,2,2,3,1,1,1,1,2,2,3,2,2,2,2,2,3,3,28,8
1,181,2494,4,3,7,1,5,6,3,1,1,3,1,2,2,2,3,2,1,2,3,2,1,2,1,2,1,1,1,3,5,1,2,2,1,2,1,2,2,2,2,2,3,3,2,28,71
1,181,2495,4,3,6,1,5,2,3,1,2,3,1,1,0,2,3,3,1,2,2,2,2,2,2,1,3,1,1,2,3,2,4,1,1,2,2,2,2,1,2,2,3,3,2,28,9
1,181,2496,4,3,7,3,5,6,3,1,4,3,2,2,3,3,3,3,1,4,3,2,1,2,1,2,2,2,1,3,5,3,2,1,1,2,2,2,2,1,1,3,3,4,1,28,39
1,181,2497,4,6,6,3,5,6,3,1,1,1,1,1,3,3,3,3,2,2,3,2,1,2,2,2,4,2,3,2,4,2,2,1,3,3,2,4,1,1,2,2,3,3,3,28,152
1,181,2498,2,5,4,1,4,6,3,1,3,3,1,1,2,2,2,3,2,2,5,2,1,2,1,3,3,2,1,1,3,2,1,2,1,1,2,4,1,1,1,1,2,2,1,28,90
1,181,2499,2,6,2,2,4,5,3,1,1,3,1,1,2,3,2,2,1,3,3,2,2,2,2,2,4,2,3,1,4,1,1,2,1,2,1,2,1,0,2,1,3,2,2,28,102
1,181,2500,2,5,8,4,4,5,3,1,0,2,3,1,1,2,3,2,1,1,2,3,2,2,1,2,3,2,2,4,3,3,2,3,1,2,1,5,2,3,1,1,4,3,3,28,131
1,181,2501,2,6,4,1,4,6,3,1,3,1,1,1,1,1,3,2,1,1,5,1,1,1,1,2,3,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,28,45
1,181,2502,2,4,8,1,3,5,3,1,0,3,2,1,3,3,3,2,1,2,3,3,1,2,2,2,4,3,3,3,4,2,2,2,1,1,1,4,3,5,2,1,4,1,1,28,17
1,181,2503,2,6,3,1,4,5,3,1,4,4,1,1,1,1,1,1,1,1,0,1,1,2,1,2,3,2,1,1,1,3,1,1,1,3,1,1,1,2,1,1,4,2,2,28,74
1,181,2504,2,6,5,3,4,5,3,4,1,1,1,2,3,3,3,3,2,1,5,3,2,2,1,1,4,2,3,2,3,2,2,2,2,1,2,5,2,3,1,3,3,2,1,28,12
1,181,2505,2,3,3,3,6,5,3,1,2,1,2,1,3,3,3,2,2,3,3,3,2,2,2,1,3,2,2,4,5,2,2,2,3,1,2,3,3,2,1,2,3,5,3,28,97
1,181,2506,2,5,5,3,4,5,3,1,1,3,1,2,2,2,3,3,1,2,3,2,2,2,2,2,2,2,2,2,4,3,2,2,1,1,2,4,2,2,2,2,2,3,1,28,18
1,181,2507,2,3,4,3,5,4,3,1,2,4,1,2,0,1,3,3,2,4,5,1,3,2,2,2,4,2,2,4,5,2,4,2,1,3,2,4,4,0,3,2,4,5,1,28,62
1,181,2508,2,4,4,1,4,5,3,1,2,1,4,1,2,3,3,3,1,3,4,2,2,2,2,3,4,2,3,1,3,2,3,3,3,1,2,3,2,0,3,2,3,4,1,28,23
1,181,2509,2,2,6,2,3,5,3,1,0,3,4,2,0,2,3,3,1,4,3,2,1,2,1,3,4,2,3,1,4,2,1,1,1,1,2,4,1,2,1,1,4,1,1,28,133
1,181,2510,2,5,4,3,3,3,3,1,2,3,1,1,2,3,3,3,1,4,5,2,2,2,2,1,4,2,2,2,2,2,2,1,1,1,2,3,2,2,2,2,3,3,1,28,75
1,181,2511,2,3,7,3,4,6,3,1,3,1,2,1,2,3,3,2,1,4,3,3,1,2,1,2,2,2,2,3,5,1,2,1,1,2,2,2,2,1,2,1,4,3,2,28,7
1,181,2512,2,2,6,1,4,6,3,1,3,1,4,1,2,2,3,0,1,3,4,3,2,1,2,1,3,2,2,2,4,2,3,2,1,1,1,2,2,2,2,2,3,3,3,28,53
1,181,2513,2,4,6,3,4,4,3,4,2,1,4,1,2,3,3,2,1,3,4,2,2,2,4,1,4,2,1,3,4,2,4,1,2,1,1,1,3,3,2,2,3,3,1,28,113
1,181,2514,2,3,6,3,5,3,1,1,2,2,1,2,1,1,3,3,1,1,2,3,1,2,2,2,3,1,1,2,3,2,1,1,2,2,2,2,2,2,2,1,2,3,2,28,59
1,181,2515,2,4,5,2,6,5,2,1,3,1,4,1,3,2,3,3,2,4,3,2,2,2,2,1,2,1,2,2,2,1,4,1,1,2,1,2,2,2,2,2,3,3,3,28,101
1,181,2516,2,2,7,2,4,4,3,1,1,4,1,2,1,3,2,2,1,1,3,3,1,2,1,2,4,1,1,4,5,1,1,2,1,2,2,4,1,2,1,1,1,1,1,28,118
1,181,2517,2,5,5,1,4,6,3,4,3,4,1,1,1,1,3,3,1,1,5,2,2,2,3,1,4,2,2,2,5,2,2,3,1,1,2,5,3,4,3,3,4,3,3,28,94
1,181,2518,3,3,3,2,0,6,3,1,1,3,1,1,1,1,2,2,1,2,4,2,1,2,1,2,3,2,2,2,3,2,2,1,1,2,2,2,1,1,2,2,3,2,3,28,92
1,181,2519,3,3,7,2,4,5,3,1,2,2,2,1,2,3,3,3,1,2,3,3,1,2,1,3,1,2,2,3,5,2,2,1,1,3,1,2,2,2,4,1,4,2,1,28,36
1,181,2520,3,5,7,3,3,5,3,1,2,1,4,1,3,3,3,2,1,2,3,3,1,2,2,3,3,2,2,1,5,2,2,1,1,1,2,2,2,1,3,1,2,2,2,28,54
1,181,2521,3,3,6,1,5,6,3,1,4,3,1,1,2,3,3,2,1,2,5,2,2,2,2,2,3,2,2,2,4,3,2,1,1,2,2,2,1,4,2,1,2,2,1,28,22
1,181,2522,3,5,5,1,5,4,3,1,2,3,3,2,2,0,3,3,2,3,3,2,2,2,3,1,2,2,1,3,5,3,4,1,1,2,2,3,2,0,3,3,3,3,1,28,122
1,181,2523,3,2,7,1,4,6,3,2,2,3,1,2,2,3,2,2,1,0,5,3,2,1,1,1,2,2,2,2,4,2,3,1,1,1,2,4,1,2,2,3,3,3,2,28,25
1,181,2524,3,2,6,1,4,6,3,1,1,1,1,1,3,2,3,2,1,4,2,2,1,1,1,2,1,2,2,3,5,1,3,1,1,2,2,4,1,4,3,3,4,4,1,28,147
1,181,2525,3,4,2,1,4,6,3,1,0,1,1,1,2,2,2,2,2,4,5,3,2,2,2,2,5,2,3,1,2,2,3,2,2,1,2,4,2,1,2,3,4,2,1,28,58
1,181,2526,3,5,6,1,5,5,3,3,2,3,1,1,1,1,2,2,1,2,5,2,1,2,2,2,3,2,2,2,3,2,1,1,1,1,1,2,2,1,2,1,3,3,3,28,24
1,181,2527,3,3,6,1,5,6,3,1,3,3,2,1,2,2,2,3,2,2,3,3,2,1,4,1,1,2,1,3,5,1,2,2,3,2,2,5,2,2,4,3,4,3,2,28,110
1,181,2528,3,6,0,1,4,5,3,1,2,2,2,1,3,0,3,2,1,2,4,2,1,2,3,1,2,2,2,3,4,2,2,2,2,1,2,2,1,0,2,2,3,3,1,28,57
1,181,2529,3,2,6,1,3,5,3,1,0,1,1,1,2,2,2,2,2,2,4,2,2,2,1,1,4,2,2,4,4,2,2,2,3,1,2,3,2,1,1,2,2,2,3,28,145
1,181,2530,3,2,6,2,4,6,3,1,3,1,2,2,2,3,3,3,2,3,4,3,2,1,3,1,2,2,2,3,4,1,3,3,2,1,1,2,2,2,3,3,4,4,1,28,1
1,181,2531,3,4,1,1,4,6,3,0,3,3,1,1,2,2,2,3,2,2,5,2,1,2,2,1,3,2,1,1,2,2,2,1,3,3,2,4,1,3,2,1,1,2,2,28,104
1,181,2532,3,4,8,1,5,1,1,1,2,2,2,1,1,1,1,2,1,2,5,2,1,2,4,1,4,2,2,4,4,2,4,3,3,3,2,2,2,2,3,3,3,5,2,28,35
1,181,2533,1,2,5,1,3,4,1,1,1,1,1,1,1,1,3,2,1,2,1,2,1,1,4,1,4,2,3,3,4,2,3,3,2,1,1,4,3,2,3,3,4,5,2,27,21
1,181,2534,1,3,2,3,5,4,2,4,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,3,4,2,3,2,3,2,4,2,3,1,2,5,2,2,2,3,3,5,3,27,55
1,181,2535,1,6,7,2,2,4,3,1,2,1,1,1,2,1,2,3,1,1,4,2,2,2,3,1,3,1,2,2,2,2,1,2,1,1,1,0,1,2,2,2,3,3,2,27,78
1,181,2536,1,5,6,3,2,4,3,1,2,4,2,2,2,2,2,2,1,4,5,1,1,2,4,1,1,1,1,4,3,1,4,1,2,2,3,2,4,2,2,2,4,1,2,27,13
1,181,2537,1,5,2,3,2,4,3,1,3,1,1,1,2,3,2,2,1,2,5,2,2,2,3,3,4,1,2,2,3,2,4,1,2,1,2,2,1,1,2,2,2,2,1,27,42
1,181,2538,1,3,6,3,2,3,3,1,2,1,3,1,3,2,3,3,1,3,3,1,1,2,2,2,4,3,3,2,4,2,3,2,2,3,2,1,2,0,3,0,3,5,2,27,16
1,181,2539,1,4,6,1,4,4,3,1,1,4,2,1,2,2,1,2,1,2,5,2,1,2,1,2,4,3,2,2,3,2,2,2,1,1,2,2,2,2,2,1,2,2,1,27,4
1,181,2540,1,1,6,1,2,4,3,1,2,1,3,1,1,2,3,2,1,3,3,3,2,2,2,3,4,3,3,3,3,2,2,2,3,1,2,5,3,2,3,2,2,5,1,27,33
1,181,2541,1,3,6,3,2,4,3,1,1,1,2,2,3,3,3,3,2,2,4,2,2,2,2,1,2,3,2,3,3,2,3,2,1,2,2,1,2,2,3,2,4,3,1,27,73
1,181,2542,1,6,7,1,4,5,3,1,4,3,1,1,1,0,2,2,1,1,5,2,1,2,1,3,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,1,27,22
1,181,2543,1,3,7,2,1,2,3,1,1,4,1,2,2,2,3,2,1,1,2,2,2,2,1,2,4,1,3,1,2,2,1,1,1,1,1,2,2,1,2,2,2,5,3,27,30
1,181,2544,1,4,7,3,3,3,3,1,2,2,1,1,1,3,3,3,2,1,3,2,1,2,4,1,5,3,3,3,3,2,4,3,2,1,2,1,1,2,3,3,2,4,1,27,5
1,181,2545,1,4,8,2,3,2,3,1,1,3,1,1,1,2,3,2,1,2,4,2,0,2,2,1,4,3,3,2,3,2,2,3,1,1,2,1,4,5,1,3,2,2,1,27,43
1,181,2546,1,4,5,1,3,3,3,1,2,1,1,1,2,3,3,2,1,4,3,2,1,2,4,2,5,3,2,2,4,2,1,3,2,1,1,1,1,2,2,3,4,2,2,27,20
1,181,2547,1,3,6,3,2,4,3,1,2,1,2,2,2,3,3,2,2,0,3,3,2,2,3,1,5,3,3,3,4,2,2,3,2,1,3,5,2,2,3,3,2,4,1,27,71
1,181,2548,1,4,2,1,4,5,3,1,4,3,1,1,1,3,3,2,1,2,5,3,2,2,3,1,3,3,2,3,4,2,2,3,2,1,2,4,2,4,2,2,1,3,1,27,72
1,181,2549,1,3,6,3,2,3,3,1,4,3,4,2,3,2,3,2,1,2,3,3,1,2,3,1,3,3,3,3,5,2,3,3,1,1,2,2,3,2,3,3,4,4,3,27,69
1,181,2550,1,6,2,2,4,5,3,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,4,2,3,2,3,2,2,3,1,1,2,2,2,2,2,2,2,2,3,27,15
1,181,2551,1,5,8,1,2,4,3,1,2,2,4,1,3,2,3,2,1,4,3,2,1,2,3,1,2,2,1,4,3,2,4,3,2,1,2,1,4,0,1,2,3,2,2,27,64
1,181,2552,1,5,5,2,3,4,3,1,4,3,1,1,3,2,3,2,1,3,3,2,1,2,3,3,4,2,2,2,4,2,0,3,2,1,1,2,1,0,2,2,4,5,3,27,54
1,181,2553,1,2,5,1,2,4,3,1,1,3,1,1,1,3,2,3,1,1,5,3,2,2,2,1,4,2,3,4,5,2,2,3,2,1,2,5,2,2,3,3,4,5,3,27,9
1,181,2554,1,2,5,3,2,2,3,1,1,3,1,1,1,2,3,1,1,1,5,2,1,2,3,1,4,2,3,3,2,2,2,1,2,1,3,2,1,3,1,2,2,2,2,27,27
1,181,2555,1,6,6,3,2,4,3,1,2,1,4,2,0,2,3,3,1,3,0,3,2,2,3,1,4,3,3,4,3,2,2,2,1,1,2,2,2,2,2,2,2,3,2,27,76
1,181,2556,1,5,3,1,4,5,3,1,4,3,1,1,2,2,2,2,1,3,5,2,1,2,2,2,3,2,2,2,2,2,1,2,1,3,1,3,2,2,2,0,0,0,0,27,70
1,181,2557,1,5,5,1,2,4,3,1,3,4,1,1,3,3,0,3,0,0,3,3,1,2,4,3,4,2,2,4,5,2,4,2,2,1,2,1,4,2,4,0,4,4,1,27,58
1,181,2558,1,6,7,2,3,3,3,1,2,4,1,1,0,2,3,3,1,2,2,1,1,2,2,1,4,2,2,2,4,2,4,2,1,1,2,1,1,2,1,3,4,5,1,27,10
1,181,2559,1,4,8,4,5,4,3,1,2,2,1,1,1,1,0,3,1,3,3,2,1,2,2,1,2,2,2,3,4,1,4,1,2,2,3,2,4,4,3,3,2,4,3,27,7
1,181,2560,1,2,6,3,2,4,3,1,1,4,1,1,3,2,2,2,1,2,5,2,1,2,2,3,3,2,2,2,4,2,2,1,3,1,2,1,1,1,2,2,3,3,2,27,14
1,181,2561,1,6,6,3,2,3,3,1,2,3,1,1,1,1,3,2,1,2,3,2,1,2,2,1,3,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,5,2,27,36
1,181,2562,1,2,8,2,2,2,3,1,1,3,1,1,1,1,1,1,1,2,2,1,1,2,1,2,3,2,2,2,2,2,1,1,1,1,1,2,1,1,2,3,2,5,1,27,35
1,181,2563,1,2,7,1,3,2,3,1,1,3,4,2,2,1,3,1,1,3,5,2,1,2,1,3,4,2,2,2,2,2,2,1,1,1,1,1,2,0,2,3,4,4,1,27,53
1,181,2564,1,4,7,2,2,3,3,2,2,3,1,1,3,3,3,3,2,3,3,3,1,2,3,1,3,2,2,2,1,2,1,1,2,1,1,1,3,2,4,3,3,2,1,27,25
1,181,2565,1,4,1,4,3,3,3,1,4,0,1,1,1,1,2,2,1,3,5,1,1,2,2,1,3,2,2,1,1,2,2,1,2,1,0,1,1,0,0,1,0,0,0,27,39
1,181,2566,0,6,4,1,4,4,3,1,0,1,3,2,0,2,3,2,2,3,5,3,2,2,4,2,4,3,3,4,3,2,2,3,2,1,2,3,2,0,2,2,4,4,2,27,74
1,181,2567,2,6,6,3,4,6,3,1,2,3,1,1,3,3,3,3,1,0,5,2,1,2,1,1,3,2,3,1,3,2,1,3,1,1,1,5,2,2,2,3,4,3,1,27,3
1,181,2568,2,3,7,1,3,4,3,1,2,3,1,1,1,2,3,3,1,2,4,2,1,2,2,3,1,2,2,3,3,2,4,3,3,1,3,2,2,2,2,2,2,5,1,27,8
1,181,2569,2,6,7,1,4,5,3,1,1,4,1,1,1,1,1,3,1,1,5,2,1,2,4,1,3,2,1,4,5,2,1,3,2,1,1,1,4,2,3,3,4,4,1,27,57
1,181,2570,3,3,5,2,5,1,1,2,1,4,1,1,3,2,1,1,1,1,2,1,1,2,1,2,4,2,2,1,2,2,1,1,2,1,1,4,1,1,1,1,2,1,1,27,49
1,181,2571,3,6,7,3,5,5,2,1,2,1,1,1,1,3,3,3,1,4,3,2,1,1,4,1,5,3,3,4,4,2,3,3,1,1,2,1,2,2,3,3,3,3,2,27,40
1,181,2572,3,5,7,1,5,6,2,1,1,1,3,1,1,2,3,2,1,3,3,2,2,2,1,2,4,2,2,4,4,2,1,3,2,1,1,2,2,2,2,2,3,3,1,27,48
1,181,2573,3,3,8,1,4,6,3,1,3,3,1,1,1,2,2,2,1,2,2,2,1,2,2,3,2,1,1,2,2,2,1,0,1,2,2,2,0,1,1,2,2,2,2,27,45
1,181,2574,3,4,5,1,5,4,3,1,2,3,3,1,1,3,2,2,1,4,4,3,1,2,4,1,3,1,1,3,2,1,3,2,1,2,1,4,2,2,2,2,3,3,1,27,1
1,181,2575,3,6,6,1,4,3,3,1,2,2,4,1,1,2,3,2,1,3,5,2,1,2,2,1,2,1,1,2,2,0,1,2,1,1,2,1,1,1,1,1,3,3,2,27,65
1,181,2576,3,3,6,3,6,3,3,4,2,4,2,2,3,3,2,3,3,3,3,3,1,2,4,1,4,3,3,3,3,2,4,2,2,1,3,2,3,2,3,3,4,4,2,27,56
1,181,2577,3,5,8,3,4,6,3,1,3,3,1,2,2,2,3,2,1,3,4,2,1,2,1,2,3,2,2,3,3,2,1,2,1,1,1,2,1,2,2,2,3,4,1,27,79
1,181,2578,3,3,8,1,3,5,3,1,3,4,1,1,0,2,3,3,1,2,5,2,1,2,2,1,3,2,2,3,3,2,1,1,1,1,2,4,1,5,2,1,3,2,2,27,32
1,181,2579,3,4,6,3,4,6,3,1,3,3,1,1,1,2,3,1,1,2,3,2,1,2,2,2,3,2,2,2,3,2,2,1,1,1,2,1,1,2,1,1,2,1,2,27,60
1,181,2580,3,5,6,2,5,2,3,2,2,3,2,1,2,2,3,3,1,3,3,3,2,2,3,1,3,2,3,2,2,2,2,2,2,1,2,2,2,0,2,1,2,2,1,27,66
1,181,2581,4,6,5,3,6,5,1,1,2,2,1,1,2,2,3,2,1,4,3,2,1,2,3,1,3,1,2,2,3,2,2,3,2,1,2,1,2,1,1,2,2,2,1,27,28
1,181,2582,4,3,7,1,5,6,3,1,4,2,1,1,1,2,3,2,1,2,4,3,2,2,1,2,3,1,1,1,1,1,1,1,1,2,3,1,1,1,1,2,2,1,1,27,50
1,181,2583,4,3,6,3,5,6,3,1,4,2,1,1,1,2,3,2,1,1,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,27,52
1,181,2584,4,4,7,1,4,6,3,1,1,1,1,1,1,3,3,2,1,4,3,3,2,2,1,2,3,1,2,1,3,2,1,1,1,1,2,4,2,2,3,1,4,3,1,27,34
1,181,2585,4,6,7,4,4,3,3,1,2,4,1,1,1,1,3,2,1,2,5,2,1,2,4,1,1,1,1,3,5,2,1,1,2,1,1,3,1,0,4,1,3,3,3,27,29
1,181,2586,4,4,8,3,5,6,3,1,3,1,1,1,1,3,3,3,1,2,3,3,1,2,2,2,3,2,2,3,3,2,2,2,1,2,2,2,1,2,2,2,3,2,3,27,46
1,181,2587,4,3,7,2,5,6,3,1,1,4,1,1,1,2,2,2,1,2,2,1,1,2,1,2,5,2,3,1,1,3,1,1,1,1,3,1,1,1,1,2,2,2,1,27,51
1,181,2588,4,5,8,1,5,6,3,1,3,3,1,1,1,3,2,3,1,4,3,1,1,2,2,1,1,2,1,2,3,1,1,1,1,2,1,1,1,1,2,1,2,2,1,27,31
1,181,2589,4,4,7,2,5,6,3,1,4,1,4,1,1,2,3,2,1,3,4,3,2,1,1,2,3,2,2,3,3,2,2,1,1,1,2,2,2,0,1,1,1,1,1,27,38
1,181,2590,4,3,8,1,4,6,3,1,1,1,1,1,2,3,2,2,1,2,4,2,1,2,2,1,3,2,2,1,2,1,1,2,1,2,1,2,1,1,1,1,2,2,1,27,44
1,181,2591,4,3,7,3,6,6,3,1,3,3,1,2,3,3,3,3,2,3,4,3,3,2,4,1,5,1,1,3,4,2,2,3,0,3,1,2,2,2,4,2,4,4,1,27,47
1,181,2592,4,2,3,3,6,5,3,1,4,4,2,2,3,3,3,3,3,4,3,3,3,1,4,3,5,3,3,4,5,2,4,3,2,1,1,4,3,2,3,3,4,4,1,27,59
1,181,2593,2,4,3,1,4,4,0,1,1,1,1,1,2,0,3,3,2,1,5,3,1,2,2,3,3,2,2,1,3,2,2,2,2,1,2,1,1,1,2,1,2,5,2,27,18
1,181,2594,2,2,4,1,4,4,1,1,2,1,1,1,1,3,3,3,1,4,3,2,1,2,4,1,5,3,3,4,4,2,3,2,2,1,2,2,2,2,3,3,3,3,2,27,41
1,181,2595,2,3,7,1,5,3,2,1,2,1,4,1,0,2,0,1,1,0,5,0,1,2,3,1,4,2,2,3,4,2,2,2,2,1,2,1,2,0,2,3,3,3,2,27,77
1,181,2596,2,5,7,1,5,2,2,1,1,1,4,0,1,2,2,2,1,2,5,1,1,2,2,2,4,3,2,3,3,2,4,2,1,1,2,4,4,2,1,1,4,4,1,27,67
1,181,2597,2,3,8,1,5,3,2,1,2,2,4,1,1,0,0,2,1,0,5,2,1,2,2,3,0,2,2,4,3,1,0,2,1,2,2,1,1,0,2,1,2,1,2,27,75
1,181,2598,2,5,8,1,3,5,3,1,3,4,1,1,2,2,3,2,1,2,3,2,1,1,2,1,2,1,1,3,2,1,1,1,1,2,2,3,1,0,2,2,3,3,1,27,62
1,181,2599,2,5,4,1,4,3,3,1,2,1,1,1,1,3,3,3,1,1,5,1,1,2,4,1,4,3,3,1,5,2,2,2,2,1,1,2,1,2,1,3,4,3,2,27,11
1,181,2600,2,5,5,3,4,5,3,1,4,1,4,2,3,3,3,2,2,3,4,2,2,2,2,1,4,3,3,4,4,2,3,2,3,1,2,2,2,2,2,3,2,5,3,27,63
1,181,2601,2,5,7,3,2,4,3,1,3,3,3,1,2,2,3,3,2,2,3,2,1,2,2,1,3,3,3,2,3,2,1,2,1,1,2,1,1,1,1,1,3,2,1,27,17
1,181,2602,2,5,4,3,3,3,3,1,4,3,3,1,1,2,3,3,2,1,3,2,1,2,3,1,3,3,1,3,3,2,2,2,2,1,2,2,1,2,2,2,3,1,2,27,68
1,181,2603,2,4,8,2,4,5,3,1,1,1,1,1,1,3,3,3,1,3,2,3,2,2,2,2,3,2,2,4,5,3,4,2,1,3,3,5,2,2,3,1,3,3,1,27,24
1,181,2604,2,5,7,3,3,5,3,1,3,1,1,1,2,3,3,3,3,2,3,2,1,2,2,1,4,2,3,3,4,2,4,2,2,1,3,2,4,2,3,1,2,2,2,27,19
1,181,2605,2,6,8,3,3,4,3,1,2,3,1,1,2,2,3,3,1,0,5,1,1,2,1,3,4,2,1,3,4,2,1,2,1,2,2,5,1,5,2,2,1,2,1,27,23
1,181,2606,2,3,7,3,3,4,3,1,1,3,1,1,1,2,3,2,1,3,3,2,1,2,1,2,4,2,2,2,3,3,1,2,3,3,2,2,1,1,2,2,2,5,3,27,6
1,181,2607,2,3,6,2,3,5,3,1,1,3,1,1,0,1,2,2,1,2,2,2,1,2,1,2,3,2,2,2,2,2,1,2,1,3,2,1,1,1,2,2,2,2,3,27,26
1,181,2608,2,2,7,1,4,6,3,1,3,3,1,1,2,3,3,2,1,2,5,1,1,2,1,2,4,2,2,2,2,2,2,2,1,3,2,1,1,2,2,1,2,2,3,27,37
1,181,2609,2,3,6,1,4,6,3,1,4,2,3,1,2,3,3,3,2,4,3,3,2,2,4,2,3,3,3,3,5,2,2,3,2,1,3,1,1,2,3,3,3,4,2,27,2
1,181,2610,2,3,5,3,3,5,3,1,3,4,3,1,3,3,3,3,2,3,3,2,2,1,3,1,4,3,3,4,5,2,2,3,2,1,2,4,2,2,3,1,4,3,1,27,12
