COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106
1,86,329,2,5,2,1,8,71,3,5,1,1,1,9,1,1,0,0,0,0,9,3,1,2,1,10,2,2,2,3,2,1,3,2,2,4,3,4,1,3,6,2,2,1,1,2,2,4,1,5,5,5,6,4,2,2,2,3,7,3,3,1,3,6,,208,6032,9,2,2,1,2,2,2,2,2,2,1,4,3,2,2,3,4,1,1,2,3,5,1,2,1,4,1,40,50,80,9,3,2,5,8,90,29,3
1,86,330,3,6,3,2,7,59,4,5,5,2,2,9,1,1,2,3,9,11,9,1,1,2,1,1,2,2,2,4,4,2,2,2,2,2,3,4,1,2,3,2,2,1,2,1,2,3,6,2,3,4,6,2,2,1,1,2,2,1,1,2,2,6,,208,6033,0,1,2,1,2,2,2,2,1,2,2,4,3,1,2,2,4,2,2,2,2,5,1,2,1,5,4,40,10,20,9,3,4,5,8,90,12,4
1,86,331,1,5,2,1,7,22,4,5,5,2,3,9,1,4,0,0,0,0,9,2,1,2,1,1,3,2,2,4,3,2,3,2,3,2,4,4,1,2,4,2,2,1,2,2,4,5,6,5,5,5,6,2,2,2,2,3,7,3,4,1,4,8,,208,6033,1,2,2,1,2,2,2,1,2,1,3,2,4,2,1,2,4,5,3,1,2,5,1,2,1,3,1,40,10,20,0,2,2,6,8,90,10,5
1,86,332,1,1,3,2,5,33,4,5,4,3,3,9,1,1,2,5,9,11,9,1,1,2,2,2,2,2,1,2,1,4,3,2,2,4,4,3,1,1,2,2,2,2,2,2,3,5,5,5,5,5,6,3,2,1,2,4,5,3,2,3,1,4,,208,6033,2,1,2,1,2,2,1,1,0,0,3,3,3,2,1,3,4,5,2,2,2,5,1,2,1,4,3,40,40,50,8,3,4,6,0,40,10,5
1,86,333,2,4,3,2,8,64,4,5,4,2,3,9,1,3,2,1,9,1,9,1,1,2,2,10,2,2,2,3,2,2,2,2,3,4,2,3,1,2,3,2,1,1,1,1,2,3,3,5,5,5,1,4,2,2,2,3,7,3,4,1,1,1,,208,6033,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,2,2,1,0,1,5,2,40,30,51,0,3,4,6,1,90,28,4
1,86,334,1,2,3,2,2,22,5,4,1,1,1,9,1,1,2,1,9,1,9,2,1,2,2,1,2,2,2,3,4,2,3,3,3,5,3,3,3,4,5,2,2,1,1,1,2,4,3,4,3,4,5,1,1,1,3,2,4,3,1,3,3,7,,208,6033,4,1,1,2,2,3,1,1,2,2,3,1,3,2,1,2,3,2,2,2,2,7,1,2,3,3,4,30,20,30,9,3,3,4,7,90,30,9
1,86,335,2,5,2,1,7,72,5,6,5,3,3,9,1,1,0,0,0,0,9,1,3,2,1,3,2,3,3,3,1,4,3,3,3,2,3,5,3,2,4,2,2,1,1,1,2,5,5,6,5,5,2,3,2,2,2,3,5,3,3,1,1,1,,208,6033,5,1,1,4,2,4,2,2,1,1,3,1,2,1,2,1,4,2,1,2,2,5,1,2,1,5,2,40,70,91,0,3,2,4,7,90,32,3
1,86,336,1,2,3,2,9,31,2,6,4,3,3,9,1,1,0,0,0,0,9,1,1,2,1,1,2,2,2,3,2,3,1,2,2,2,2,5,3,2,4,2,2,1,1,1,2,4,5,5,5,5,3,4,2,2,2,3,6,3,2,1,1,1,,208,6033,6,2,1,4,2,4,1,1,2,1,4,2,4,1,1,2,3,2,4,1,2,5,1,2,1,5,4,40,10,50,8,3,1,4,7,90,31,7
1,86,337,1,5,2,2,4,34,4,6,5,2,3,9,1,3,0,0,0,0,9,1,1,2,1,2,2,2,2,3,1,2,3,2,3,2,3,3,3,2,4,2,2,1,1,2,2,5,5,5,5,5,5,2,2,1,2,3,7,3,1,1,1,1,,208,6033,7,2,1,4,3,2,1,1,1,1,5,1,4,1,1,2,4,1,1,1,2,3,1,2,1,4,5,40,40,91,1,3,1,5,8,90,30,8
1,86,338,1,3,3,2,8,33,3,2,5,2,2,9,1,1,2,6,6,6,9,1,1,2,1,1,2,3,2,4,1,2,3,3,1,2,3,4,3,2,4,1,2,1,2,1,2,5,5,5,3,5,5,4,1,1,1,1,1,1,1,4,2,6,,208,6033,8,1,2,1,4,1,2,2,2,1,2,2,3,2,1,2,4,1,1,3,3,5,1,1,1,2,0,10,50,0,0,1,4,6,3,90,32,5
1,86,339,1,3,3,2,9,93,5,6,1,1,1,9,1,2,1,5,2,4,9,1,1,2,2,1,2,1,2,3,4,1,3,2,2,3,3,3,3,2,2,2,1,1,1,2,2,3,3,3,4,3,5,3,2,3,2,4,1,4,4,4,4,1,,208,6033,9,0,1,1,2,3,2,2,2,2,1,4,5,2,1,3,3,4,4,3,3,1,1,1,1,2,0,10,20,30,8,3,3,6,1,40,21,0
1,86,340,2,5,3,2,9,72,3,6,5,2,3,9,1,4,2,4,9,11,9,1,3,3,1,3,2,1,3,3,2,2,4,2,2,2,3,3,3,2,2,2,2,1,1,1,2,4,4,2,4,5,6,2,2,1,3,4,1,3,1,4,3,7,,208,6034,0,2,1,4,2,3,1,1,1,1,5,2,4,4,1,2,3,3,3,2,2,5,1,2,1,4,5,40,80,91,2,3,1,4,7,40,21,6
1,86,341,1,1,3,2,6,42,3,4,4,2,3,9,1,1,2,5,9,8,9,1,1,2,2,2,3,3,1,3,4,2,2,3,3,5,2,4,3,2,4,2,1,1,2,1,4,5,6,5,6,5,6,4,1,2,2,3,7,3,3,1,1,1,,208,6034,1,1,1,4,2,2,2,1,2,2,2,2,4,2,1,2,4,6,3,2,2,2,1,2,1,3,5,40,50,71,1,3,2,6,6,90,28,0
1,86,342,1,2,3,2,9,0,3,4,1,1,1,9,1,1,2,1,9,11,9,2,3,4,3,9,3,2,2,3,4,2,3,2,2,2,3,4,3,2,5,2,1,2,1,2,0,1,2,2,3,5,1,5,1,2,2,3,7,3,3,1,1,1,,208,6034,2,1,1,4,0,2,1,2,1,1,4,3,5,3,1,2,4,5,3,2,3,6,1,2,1,2,1,40,50,81,2,3,2,6,0,90,27,6
1,86,343,1,4,3,2,5,59,1,4,5,2,2,9,1,1,0,0,0,0,9,1,1,2,1,1,2,2,1,3,2,3,4,2,2,2,3,4,3,2,4,2,2,1,1,1,2,2,6,4,3,5,1,3,1,2,1,1,1,1,1,4,3,6,,208,6034,3,2,1,4,2,2,2,2,2,2,1,4,3,2,1,2,5,2,2,2,3,5,3,2,1,2,4,40,70,80,9,3,1,4,7,90,24,5
1,86,344,1,2,3,2,9,33,5,4,4,2,3,9,1,1,0,0,0,0,9,2,3,2,1,3,3,2,2,4,1,3,4,3,3,2,3,4,3,2,5,2,2,1,1,1,2,3,1,5,3,5,6,5,1,2,2,3,7,3,3,1,1,1,,208,6034,4,1,1,4,2,2,1,2,2,1,3,1,2,1,1,3,4,6,4,1,2,7,1,2,1,5,3,40,30,70,9,3,2,4,7,90,23,5
1,86,345,1,2,3,2,6,23,5,4,5,2,3,9,1,1,2,4,9,11,9,3,3,4,2,3,3,2,3,3,3,1,4,2,3,3,3,3,3,2,4,2,1,1,1,2,2,5,5,6,6,5,1,4,1,1,2,2,4,3,3,3,3,7,,208,6034,5,1,2,1,3,2,1,2,1,1,4,3,5,3,1,3,4,6,5,3,3,5,1,2,3,2,0,10,50,81,1,3,4,6,1,90,24,4
1,86,346,1,2,3,2,5,31,2,4,1,1,1,9,1,1,0,0,0,0,9,1,1,2,2,1,2,3,2,4,1,3,2,4,4,2,2,4,3,2,4,2,2,1,1,1,2,4,5,5,5,5,5,4,1,1,2,2,1,3,1,3,2,6,,208,6034,6,1,1,2,5,2,1,1,1,1,5,1,2,2,2,2,3,4,2,1,2,3,1,2,1,4,5,40,10,40,9,3,3,4,7,90,22,6
1,86,347,2,5,3,2,9,56,4,5,5,3,2,9,1,2,0,0,0,0,9,2,1,1,1,1,2,1,2,4,2,2,1,2,2,2,4,4,3,2,4,2,2,1,1,1,2,3,6,3,4,5,3,5,2,2,2,3,7,3,3,1,3,8,,208,6034,7,1,1,4,3,2,2,1,2,1,3,2,3,2,1,3,4,4,2,2,3,6,1,2,1,2,1,40,30,70,9,3,2,4,7,90,26,4
1,86,348,1,3,3,2,9,14,4,5,5,2,3,9,1,3,1,5,4,2,9,0,0,0,0,3,2,2,3,4,1,4,3,3,3,2,2,4,3,2,4,2,2,1,1,1,2,5,5,3,5,5,5,0,0,1,2,4,5,3,2,3,3,4,,208,6034,8,1,1,4,2,2,1,1,1,2,4,2,4,2,2,2,3,4,4,2,3,5,1,2,1,4,1,40,30,91,0,3,2,4,7,90,28,8
1,86,349,2,4,3,2,8,63,4,5,4,0,2,9,1,3,0,0,0,0,9,1,1,2,1,2,2,2,3,3,2,4,2,3,4,2,2,5,3,3,5,2,2,1,1,1,2,5,5,5,5,5,6,4,1,2,2,3,7,3,3,1,1,7,,208,6034,9,1,1,4,2,2,1,0,0,0,2,2,4,1,1,2,3,6,4,3,3,5,1,0,1,2,1,40,20,50,8,3,2,4,7,90,29,5
1,86,350,1,2,3,2,8,22,2,5,4,2,3,9,1,1,2,4,9,11,9,1,3,2,1,1,2,1,2,2,1,2,2,3,3,2,3,4,3,4,6,2,2,1,1,1,2,6,3,6,3,5,5,2,2,2,2,3,7,3,3,1,3,7,,208,6035,0,1,1,4,2,2,1,1,1,1,5,1,4,1,1,4,5,4,4,3,4,7,3,2,3,2,0,10,70,91,1,3,2,4,7,90,26,5
1,86,351,2,5,3,2,8,14,4,5,1,1,1,9,1,2,0,0,0,0,9,1,2,2,1,3,2,2,2,3,1,2,1,3,4,3,3,4,3,2,5,2,2,1,1,1,2,4,4,4,4,5,6,2,2,1,3,4,7,3,1,1,3,4,,208,6035,1,1,1,4,1,2,1,1,1,1,5,2,2,2,1,2,3,6,2,2,2,5,1,2,1,5,1,40,20,31,1,3,2,4,7,90,27,1
1,86,352,3,6,2,2,9,33,3,5,1,1,1,9,1,2,0,0,0,0,9,2,2,2,2,3,2,2,2,3,2,2,2,2,2,3,3,4,3,2,4,2,2,1,1,1,2,4,4,6,6,4,6,5,2,2,2,3,0,3,3,3,1,1,,208,6035,2,2,1,4,2,2,1,1,1,2,4,2,4,2,1,3,4,6,4,3,3,1,1,3,3,2,3,40,50,80,9,3,1,4,7,90,20,7
1,86,353,1,2,3,2,9,22,4,6,1,1,1,9,1,1,0,0,0,0,9,2,3,1,1,3,3,2,1,3,2,2,3,2,2,2,3,3,3,2,4,2,2,1,1,1,2,4,5,4,5,5,3,4,2,2,2,4,1,3,4,3,4,7,,208,6035,3,1,2,1,2,2,1,2,2,1,3,2,3,2,1,2,4,6,3,2,3,7,1,2,3,5,4,40,10,40,8,3,4,4,7,90,23,0
1,86,354,3,5,2,1,8,93,5,6,1,1,1,9,1,1,0,0,0,0,9,2,2,2,1,9,2,2,3,4,1,3,1,2,2,3,2,4,3,2,5,2,2,1,1,1,2,5,5,5,4,5,6,2,2,2,2,3,7,3,1,1,1,1,,208,6035,4,2,1,4,2,2,2,2,1,1,3,2,4,2,1,2,4,6,3,2,2,3,1,0,1,4,3,40,20,40,9,3,1,4,7,90,23,7
1,86,355,1,1,3,2,7,22,3,6,5,2,3,9,1,1,0,0,0,0,9,1,1,2,2,2,2,2,2,3,4,3,3,2,3,3,2,5,3,4,4,2,2,1,2,1,4,5,5,5,5,5,5,2,2,3,2,2,3,3,4,4,3,7,,208,6035,5,1,1,4,2,2,2,1,2,1,3,2,3,2,1,2,4,6,2,2,2,5,1,2,1,5,0,10,10,50,6,3,2,6,8,90,24,3
1,86,356,1,1,3,2,9,33,5,3,4,2,3,9,1,1,1,3,9,1,9,1,1,2,2,1,2,2,2,3,2,2,4,2,2,2,2,5,3,2,5,2,2,2,2,2,4,6,6,6,6,4,6,5,1,2,2,3,7,3,3,1,1,1,,208,6035,6,2,1,4,2,2,1,1,1,2,4,2,2,1,1,3,4,6,2,2,3,5,1,2,1,4,5,40,50,71,1,3,1,6,0,90,24,8
1,86,357,1,2,3,2,7,21,5,4,1,1,1,9,1,1,1,3,9,1,9,2,2,2,3,2,2,2,2,3,4,2,3,2,3,2,3,3,3,4,4,2,2,1,1,1,2,3,3,3,5,5,5,5,1,1,2,2,5,1,1,2,4,6,,208,6035,7,1,1,4,2,2,1,1,1,1,5,1,2,1,1,2,4,2,2,1,1,5,1,3,3,1,0,10,40,70,9,5,2,4,7,90,31,6
1,86,358,1,1,3,2,2,21,5,4,1,1,1,9,1,1,1,1,9,1,9,1,1,2,2,2,2,2,2,2,2,2,3,1,2,3,2,5,3,2,4,2,2,1,1,1,2,6,6,6,6,5,6,3,1,2,2,2,5,3,2,3,4,3,,208,6035,8,2,1,4,2,1,2,2,1,2,2,0,2,1,1,2,3,4,2,2,2,5,1,2,1,4,5,40,20,60,9,3,1,4,7,90,30,2
1,86,359,1,2,3,2,4,33,3,4,1,1,1,9,1,1,2,1,9,1,9,3,1,3,3,2,3,2,2,3,3,4,4,2,3,5,2,3,3,4,5,2,2,1,1,2,2,4,4,6,3,5,6,3,1,1,2,2,3,1,2,3,1,6,,208,6035,9,1,2,1,1,1,2,1,1,1,4,2,4,1,1,2,3,2,3,2,2,5,1,2,1,5,4,40,50,81,1,3,4,5,8,90,31,4
1,86,360,3,6,2,2,7,74,4,5,5,2,3,9,1,1,0,0,0,0,9,2,1,2,2,5,2,2,2,4,4,3,3,2,2,5,3,4,3,4,6,2,1,2,2,2,4,3,3,6,6,4,4,1,2,1,1,1,1,4,1,2,2,6,,208,6036,0,2,1,4,5,2,1,2,2,1,3,2,6,4,1,2,4,5,4,1,2,5,1,2,1,4,2,40,20,50,7,3,1,6,5,40,20,9
1,86,361,1,1,3,2,7,43,5,5,1,1,1,9,1,1,2,5,9,11,9,2,1,2,2,2,2,2,2,3,4,2,3,3,3,3,3,4,3,2,4,2,2,1,1,1,2,6,6,6,6,5,6,3,2,1,1,2,2,3,1,3,2,6,,208,6036,1,1,2,1,2,1,1,1,1,0,4,2,4,2,1,2,4,6,4,3,4,3,1,2,1,6,0,10,30,70,8,3,4,4,7,90,20,6
1,86,362,2,5,3,2,5,56,2,5,1,1,1,9,1,2,2,3,14,4,9,1,1,2,4,1,2,2,3,3,2,2,3,2,2,3,3,4,3,2,4,2,2,1,1,1,2,5,5,2,4,5,2,2,2,1,2,4,7,3,2,1,1,7,,208,6036,2,1,2,1,4,1,1,2,1,1,4,2,2,1,1,2,3,4,3,3,3,2,1,2,1,5,1,40,20,30,9,3,4,4,7,90,21,5
1,86,363,1,1,3,2,7,93,5,5,1,1,1,9,1,1,2,4,9,11,9,2,2,2,1,2,2,3,2,2,2,1,1,1,2,2,2,4,3,2,5,2,2,1,1,1,2,4,4,5,6,4,4,1,2,3,1,2,4,3,1,2,3,6,,208,6036,3,2,2,1,2,2,1,1,1,1,5,2,3,1,2,2,4,6,2,3,2,3,1,2,1,2,5,40,10,50,9,3,2,4,7,90,26,7
1,86,364,1,1,3,2,5,43,5,5,1,1,1,9,1,1,2,5,9,11,9,2,1,2,1,1,3,2,2,3,4,1,3,2,3,2,3,4,3,2,4,2,2,1,1,1,2,3,6,5,3,5,3,4,0,1,2,2,4,2,2,3,3,6,,208,6036,4,1,2,0,2,2,1,1,1,1,5,0,3,1,1,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,40,10,6
1,86,365,1,2,3,2,7,46,4,5,4,3,3,9,1,1,2,1,9,1,9,1,1,2,1,1,2,2,2,3,3,3,2,2,3,2,3,3,3,1,4,2,2,1,1,1,2,4,4,4,4,5,6,1,2,1,3,2,2,4,2,2,4,6,,208,6036,5,1,2,1,4,1,2,1,1,1,4,2,2,2,1,2,3,2,3,2,3,5,1,2,1,5,0,10,0,0,0,0,4,4,7,40,12,2
1,86,366,2,5,2,1,9,61,3,5,1,1,1,9,1,3,2,6,0,1,9,1,1,2,1,1,3,2,2,3,3,3,3,2,2,2,2,4,3,2,5,2,2,1,1,1,2,5,5,5,3,5,5,2,2,1,3,4,5,3,1,2,0,0,,208,6036,6,0,4,0,0,2,1,1,1,2,4,1,4,1,1,2,3,6,4,1,2,5,1,2,1,4,5,30,21,1,1,5,3,4,7,90,24,2
1,86,367,3,6,2,1,9,31,4,5,1,1,1,9,1,1,0,0,0,0,9,2,3,2,1,10,2,1,2,3,4,1,3,2,2,2,3,4,3,7,0,2,2,1,1,1,4,6,6,6,6,6,6,1,2,1,3,1,6,4,4,4,4,6,,208,6036,7,2,1,4,2,4,2,2,2,2,1,4,6,4,1,1,4,6,6,3,2,5,1,2,1,0,0,0,20,31,1,3,1,6,7,40,22,5
1,86,368,1,2,3,2,6,23,5,7,5,2,3,9,1,1,0,0,0,0,9,2,2,2,4,5,3,1,3,3,3,2,4,2,2,2,2,4,3,2,5,1,2,1,1,1,2,6,6,6,6,6,5,2,2,1,3,2,6,2,2,4,3,7,,208,6036,8,2,1,4,2,1,1,1,1,1,5,2,3,1,1,2,4,6,2,2,2,5,1,2,1,1,0,10,50,81,1,3,1,6,3,50,10,6
1,86,369,2,5,2,1,9,43,5,7,5,2,2,9,1,1,0,3,9,11,9,2,1,2,1,5,0,2,2,3,3,1,3,2,2,2,3,3,3,2,0,2,2,1,1,1,2,6,6,6,3,3,6,2,2,2,2,3,7,3,4,1,1,1,,208,6036,9,2,1,3,5,2,1,2,2,2,2,2,2,1,1,3,4,2,2,2,1,2,1,2,1,5,2,40,30,50,9,3,1,4,7,40,22,7
1,86,370,1,2,3,2,9,33,5,7,1,1,1,9,1,2,1,5,9,4,9,2,1,2,2,2,2,2,2,4,2,3,1,3,4,2,3,4,3,2,4,2,2,1,1,1,3,4,5,6,4,4,6,2,2,1,1,1,2,1,1,2,2,7,,208,6037,0,1,1,4,1,1,2,1,1,1,4,2,4,2,1,1,4,3,3,2,2,5,0,2,1,4,3,40,10,40,9,3,2,4,7,90,27,9
1,86,371,1,2,3,2,9,87,1,5,1,1,1,9,1,1,3,5,2,2,9,1,1,3,2,3,2,2,2,3,4,2,4,2,3,2,3,4,3,2,4,2,2,1,1,1,2,5,5,5,6,5,5,1,2,1,3,4,3,3,2,3,4,6,,208,6037,1,1,1,4,1,2,1,1,1,2,4,2,4,2,2,2,3,5,4,2,2,5,1,2,3,3,2,40,80,91,1,3,2,4,7,40,12,8
1,86,372,1,2,3,2,9,42,3,4,1,1,1,9,1,1,1,1,9,1,9,1,1,2,1,2,2,2,3,4,2,3,3,2,3,2,3,5,3,3,3,2,2,2,1,1,4,5,5,5,5,5,5,5,1,2,2,4,7,4,4,3,1,1,,208,6037,2,1,1,4,2,2,1,1,1,1,5,2,2,2,1,2,3,4,3,2,2,5,1,2,1,1,3,20,20,50,8,3,2,6,0,40,13,5
1,86,373,1,1,3,2,8,71,3,4,5,2,3,9,1,1,1,6,0,4,9,1,1,2,1,1,2,3,3,4,2,2,3,2,3,2,3,3,3,2,4,2,2,1,1,1,3,6,6,6,6,5,1,5,1,2,2,3,7,3,3,1,3,4,,208,6037,3,2,1,4,2,2,1,1,1,1,5,2,4,2,1,1,3,6,4,3,4,5,3,2,3,5,2,40,30,50,9,3,1,4,7,50,12,6
1,86,374,1,4,3,2,7,31,5,4,5,2,3,9,1,1,2,2,9,1,9,1,1,2,1,1,1,2,2,3,4,3,1,2,2,5,2,3,3,2,4,2,2,1,1,1,2,5,2,3,6,5,6,4,1,3,2,3,7,3,4,1,1,8,,208,6037,4,2,1,4,2,2,1,1,2,1,4,2,4,2,1,2,3,6,2,2,2,5,1,2,1,4,5,40,20,50,9,3,1,4,7,50,12,9
1,86,375,1,2,3,2,6,92,3,4,1,1,1,9,1,1,3,5,4,4,9,1,1,2,1,1,2,2,3,3,1,3,2,3,3,2,2,4,3,4,5,2,2,1,1,1,2,5,5,5,5,5,6,4,1,1,2,4,2,3,1,3,1,6,,208,6037,5,1,1,4,1,2,1,1,1,1,5,2,4,1,0,2,3,1,2,1,2,5,1,2,1,3,4,40,30,91,1,3,2,4,7,40,11,1
1,86,376,1,1,3,2,6,23,5,4,5,2,3,9,1,1,2,5,4,1,9,1,3,2,2,2,2,2,2,2,2,2,2,3,3,2,2,5,3,2,5,2,2,1,1,1,2,3,3,3,6,5,3,4,1,3,2,2,6,3,1,4,1,6,,208,6037,6,1,2,1,1,1,1,1,1,1,5,1,3,1,1,2,4,6,4,2,2,5,1,2,3,5,4,40,50,70,8,3,4,4,7,50,11,0
1,86,377,1,1,3,2,5,23,5,4,1,1,1,9,1,3,2,2,14,11,9,1,1,2,2,2,2,2,1,3,4,2,2,2,3,3,3,3,3,2,4,2,2,1,1,1,2,2,4,5,4,5,6,4,1,3,2,2,3,3,2,3,3,6,,208,6037,7,1,2,1,2,1,1,1,2,1,4,1,2,2,1,1,4,5,4,2,3,6,1,2,1,5,3,40,50,80,9,3,4,4,7,50,13,1
1,86,378,1,1,3,2,8,16,5,4,4,3,3,9,1,1,2,5,9,1,9,1,1,1,1,1,2,2,2,1,2,1,3,1,1,3,5,3,3,2,4,2,2,1,1,1,2,5,6,3,3,5,3,5,1,2,2,3,7,3,3,1,1,1,,208,6037,8,0,2,4,2,2,1,1,2,1,4,2,2,2,2,2,0,0,2,2,3,6,1,2,1,4,0,10,80,0,0,1,2,4,7,40,12,9
1,86,379,1,5,2,2,4,74,4,4,5,2,3,9,1,1,2,4,9,11,9,1,1,2,1,1,2,2,2,3,3,3,1,2,2,2,4,4,3,2,4,2,2,1,2,2,2,4,4,4,5,5,3,4,1,2,2,4,7,3,4,1,3,3,,208,6037,9,1,2,1,2,2,0,0,1,1,3,2,5,2,1,2,4,5,5,3,4,7,1,2,3,2,0,10,50,80,9,3,4,5,8,50,10,4
1,86,380,1,1,3,2,4,47,5,4,1,1,1,9,1,1,2,0,0,0,9,3,3,2,1,3,2,2,2,2,3,1,3,1,2,5,2,4,3,2,4,2,2,1,1,2,2,1,3,1,4,5,5,3,0,1,2,4,6,3,1,3,4,6,,208,6038,0,1,2,1,2,2,1,1,2,1,4,1,4,2,1,2,4,4,4,3,3,5,1,2,1,4,2,40,10,41,1,3,4,5,8,90,11,4
1,86,381,1,3,2,0,8,21,5,4,5,2,3,9,1,1,1,4,14,1,9,3,0,2,1,10,0,0,0,0,2,3,3,2,3,2,3,3,3,2,4,2,2,1,1,2,2,3,3,4,2,4,6,5,1,1,2,3,7,3,3,1,1,1,,208,6038,1,1,2,1,2,1,0,1,1,1,4,2,3,2,2,0,4,2,2,2,3,5,1,0,1,4,2,40,10,80,9,3,4,5,8,90,11,6
1,86,382,1,1,3,2,7,46,1,4,1,1,1,9,1,1,2,2,9,1,9,2,1,1,2,2,3,3,2,4,4,3,3,2,2,2,3,3,3,2,4,2,2,1,2,1,2,4,3,2,3,5,3,4,1,1,2,2,3,3,1,3,4,6,,208,6038,2,1,2,1,2,1,2,1,2,1,3,2,4,2,1,3,3,6,4,2,3,5,1,2,1,4,0,11,20,0,0,1,4,5,8,40,11,8
1,86,383,1,2,3,2,6,14,2,4,1,1,1,9,1,1,2,2,9,11,9,3,1,2,2,2,2,2,2,2,1,3,2,3,2,3,3,4,3,1,4,2,1,1,2,1,2,3,5,5,5,5,5,3,1,1,2,2,5,3,1,3,3,4,,208,6038,3,3,2,1,2,2,1,1,2,2,3,2,4,1,1,2,2,2,2,2,3,5,1,2,1,1,5,40,30,71,1,3,4,6,6,40,11,4
1,86,384,1,5,3,2,7,33,5,4,5,3,3,9,1,1,0,0,0,0,9,2,1,4,2,3,1,2,2,3,4,2,3,2,2,2,3,3,3,2,4,2,2,1,1,0,2,2,3,2,2,4,6,5,1,2,2,3,6,3,3,1,3,3,,208,6038,4,1,3,0,2,1,0,1,0,0,2,2,3,2,1,2,4,0,2,2,3,5,1,2,1,4,1,40,20,81,1,3,3,6,0,90,11,1
1,86,385,1,1,3,2,5,21,1,4,4,3,3,9,1,1,2,4,9,11,9,1,1,2,3,4,2,1,2,4,4,3,4,4,4,5,2,3,3,1,4,2,1,2,1,2,3,4,4,2,6,6,6,4,1,3,3,4,7,4,4,3,1,5,,208,6038,5,3,3,2,1,2,1,2,2,2,2,2,5,4,2,4,3,4,4,2,4,3,2,0,1,1,6,40,70,0,0,1,3,6,0,40,13,2
1,86,386,0,2,3,2,8,23,3,4,1,1,1,9,1,1,2,4,9,1,9,2,1,2,2,2,1,2,1,3,4,1,3,2,3,2,2,4,3,2,5,2,2,1,1,2,4,2,5,6,6,4,1,0,0,0,0,0,0,0,0,0,0,0,,208,6038,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,40,13,1
1,86,387,1,4,2,2,5,52,3,4,1,1,1,9,1,3,0,0,0,0,9,2,1,2,2,2,2,2,2,2,3,3,4,2,3,2,5,4,3,4,5,2,2,1,1,2,2,4,2,5,4,5,6,4,1,2,2,3,7,3,3,1,1,7,,208,6038,7,2,1,4,3,2,1,1,1,0,4,1,4,2,1,2,5,3,3,3,2,7,1,2,1,2,6,40,50,80,9,3,1,5,8,90,12,1
1,86,388,1,3,2,0,8,52,5,4,5,2,3,9,1,1,1,5,7,2,9,2,0,2,4,10,2,2,2,4,2,4,2,2,3,2,2,4,3,2,3,2,2,1,1,0,2,3,6,3,2,5,2,4,1,1,3,4,3,4,2,2,4,6,,208,6038,8,2,1,4,2,2,0,1,1,0,3,2,2,2,2,2,4,2,2,1,2,2,1,2,3,4,0,10,10,70,8,3,1,6,0,90,12,7
1,86,389,1,1,3,2,4,33,3,4,1,1,1,9,1,1,0,0,0,0,9,1,3,2,1,5,3,3,0,2,1,0,3,2,0,3,3,4,3,2,5,2,2,1,1,1,2,3,5,6,6,5,0,4,1,3,2,4,7,3,4,1,4,3,,208,6038,9,1,1,5,2,2,1,1,2,2,3,2,4,2,1,3,4,2,2,0,3,3,1,2,1,1,5,20,10,40,9,3,2,4,7,40,12,1
1,86,390,1,2,3,2,8,74,2,5,1,1,1,9,1,1,1,5,2,3,9,1,1,2,1,1,2,2,1,3,1,2,4,2,4,2,2,4,3,2,5,2,2,1,1,1,2,4,6,5,2,5,6,4,2,2,2,3,7,3,3,1,1,1,,208,6039,0,2,1,4,2,2,1,1,1,1,5,2,3,2,1,2,3,6,2,3,3,5,1,1,1,2,0,10,90,0,0,1,1,4,7,50,11,7
1,86,391,1,1,3,2,4,31,5,5,1,1,1,9,1,1,2,3,9,11,9,1,1,3,2,2,0,2,2,4,1,1,2,2,3,4,3,4,3,2,5,2,2,1,1,1,2,4,4,5,4,5,6,1,2,3,3,4,1,3,1,3,3,6,,208,6039,1,3,1,4,2,2,2,1,1,1,4,2,4,2,1,2,4,2,3,2,2,5,1,2,1,5,0,10,31,1,1,3,2,4,7,40,12,0
1,86,392,1,2,3,2,5,21,5,5,1,1,1,9,1,2,0,0,0,0,9,1,1,2,2,1,2,2,1,3,2,2,4,2,2,2,3,4,3,2,4,2,2,1,1,1,2,2,5,5,5,5,5,2,2,1,1,1,3,2,1,3,2,6,,208,6039,2,1,1,4,2,4,1,1,1,1,5,1,4,1,1,2,5,6,2,1,1,7,0,0,0,0,0,0,0,0,0,0,2,4,7,40,12,6
