CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5A.,Q.5B.,Q.6.,Q.7.,Q.8A.,Q.8B.,Q.8C.,Q.8D.,Q.8E.,Q.9A.,Q.9B.,Q.9C.,Q.9D.,Q.9E.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,V.16.,V.17.
1,122,1891,1,1,3,2,3,12,1,2,4,1,3,2,1,1,1,3,1,1,2,4,1,1,2,2,2,1962
1,122,1892,1,1,3,2,3,9,1,2,1,1,1,1,1,1,1,1,1,1,5,6,1,1,3,2,2,5326
1,122,1893,1,2,3,2,3,9,1,2,1,1,3,3,2,1,2,2,2,2,1,4,1,1,3,2,2,1114
1,122,1894,1,1,1,1,3,9,1,2,3,2,1,3,2,3,3,2,1,1,2,2,1,1,1,2,9,2129
1,122,1895,1,1,2,1,3,9,1,2,1,1,1,1,1,1,2,1,1,2,1,3,1,1,4,1,9,5358
1,122,1896,1,1,3,1,3,9,1,2,1,1,1,1,1,1,1,1,1,1,5,6,1,2,4,2,9,4610
1,122,1897,1,2,3,1,3,11,1,2,1,2,1,1,2,1,2,1,1,2,2,2,1,1,3,2,9,3389
1,122,1898,1,1,3,1,3,9,1,2,1,1,1,1,2,1,1,1,1,2,5,6,2,1,4,2,9,3323
1,122,1899,1,2,3,1,3,9,1,2,3,3,3,3,3,2,2,2,2,2,3,1,2,5,5,2,9,7866
1,122,1900,1,2,3,2,3,9,2,2,1,2,2,3,1,1,2,2,2,1,1,1,1,2,2,2,2,2120
1,122,1901,1,1,3,2,3,9,2,2,1,1,1,2,1,1,1,3,1,1,1,1,2,2,2,2,2,5310
1,122,1902,1,1,3,2,3,9,2,2,1,1,1,1,1,1,1,3,1,1,5,6,1,2,4,2,2,4623
1,122,1903,1,2,3,2,3,9,2,2,1,1,1,1,1,2,2,8,1,1,4,1,2,2,4,1,2,3823
1,122,1904,1,2,3,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,1,2,4,2,2,5153
1,122,1905,1,1,3,2,3,9,2,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,3,2,2,2843
1,122,1906,1,1,3,2,3,9,2,2,1,3,2,2,2,1,2,2,2,1,1,3,1,1,4,2,2,5152
1,122,1907,1,2,3,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,2,2,3,2,2,1259
1,122,1908,1,1,3,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,2,1,3,2,2,4638
1,122,1909,1,2,3,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,4,5,5,2,2,5329
1,122,1910,1,2,3,2,3,9,2,2,1,1,1,1,1,1,2,1,1,1,5,6,1,1,3,2,2,1429
1,122,1911,1,1,7,2,3,9,2,2,2,2,3,3,3,2,2,2,2,2,1,4,1,1,4,2,2,4832
1,122,1912,1,1,7,2,3,9,2,2,3,3,3,2,2,1,3,2,2,2,1,4,1,1,1,2,2,4858
1,122,1913,1,1,1,1,3,9,2,2,1,2,3,2,1,1,2,2,1,1,1,4,1,1,3,1,9,4643
1,122,1914,1,1,1,1,3,11,2,2,3,3,3,3,3,2,2,2,2,2,2,1,2,2,3,2,9,3954
1,122,1915,1,1,1,1,3,9,2,2,3,2,3,4,3,2,3,3,2,2,1,1,1,1,4,2,9,2126
1,122,1916,1,1,1,1,3,9,2,2,3,3,4,3,4,2,1,2,2,2,2,3,1,1,4,2,9,2183
1,122,1917,1,1,1,1,3,9,2,2,3,4,4,4,4,2,2,2,3,2,2,1,1,2,3,2,9,5160
1,122,1918,1,1,2,1,3,9,2,2,1,2,1,2,1,1,2,6,1,2,1,3,1,2,4,2,9,5365
1,122,1919,1,1,2,1,3,9,2,2,1,1,1,3,1,1,2,2,1,1,1,4,1,2,2,2,9,2892
1,122,1920,1,1,2,1,3,9,2,2,4,2,3,4,3,2,2,7,2,2,1,3,2,1,3,2,9,1985
1,122,1921,1,2,2,1,3,9,2,2,3,3,3,2,3,2,2,2,2,3,1,4,1,1,4,2,9,8374
1,122,1922,1,1,2,1,3,9,2,2,3,2,2,2,3,2,11,11,2,2,1,3,1,1,3,1,9,2188
1,122,1923,1,2,2,1,3,9,2,2,3,1,1,3,3,2,1,2,2,2,2,1,1,2,2,2,9,5070
1,122,1924,1,1,2,1,3,9,2,2,3,4,4,2,4,1,2,2,1,2,2,1,1,1,4,2,9,1940
1,122,1925,1,2,2,1,3,1,2,2,3,2,3,3,3,2,2,2,2,2,1,1,1,1,4,2,9,2163
1,122,1926,1,1,2,1,3,9,2,2,2,3,4,3,2,2,2,2,2,4,1,1,2,1,3,2,9,1944
1,122,1927,1,1,2,1,3,9,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,9,3311
1,122,1928,1,2,2,1,3,9,2,2,3,2,5,4,3,2,2,2,2,2,1,1,1,1,4,2,9,1760
1,122,1929,1,1,2,1,3,9,2,2,2,3,3,3,1,2,3,2,2,1,2,3,1,1,4,2,9,5111
1,122,1930,1,1,3,1,3,9,2,2,1,1,1,1,1,1,1,1,1,2,5,6,1,1,4,2,9,3380
1,122,1931,1,2,3,1,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,1,1,4,2,9,1171
1,122,1932,1,1,3,1,3,9,2,2,3,1,3,3,3,4,1,2,2,1,1,3,1,1,1,2,9,2898
1,122,1933,2,1,1,1,3,12,2,2,3,4,4,4,4,1,3,3,3,2,1,4,2,2,2,2,9,8900
1,122,1934,2,2,1,1,3,9,2,2,1,1,1,1,1,4,1,1,1,1,5,6,1,1,4,2,9,8965
1,122,1935,2,1,1,1,3,9,2,2,1,4,4,3,4,1,1,1,1,1,1,1,1,1,1,2,9,2820
1,122,1936,2,2,2,1,3,9,2,2,1,1,1,2,1,1,1,2,1,1,1,2,3,1,4,2,9,8629
1,122,1937,2,2,3,1,3,9,2,2,3,4,4,4,4,2,2,2,2,2,1,5,1,2,4,2,9,8151
1,122,1938,1,2,1,3,3,9,2,2,1,2,1,1,1,1,9,1,1,1,5,6,2,2,2,2,9,2161
1,122,1939,1,1,2,3,3,11,2,2,1,4,4,3,4,1,3,1,1,1,1,1,2,3,2,2,9,5466
1,122,1940,1,1,3,1,3,9,2,2,3,2,2,2,3,2,1,1,2,2,3,4,1,1,4,2,9,4620
1,122,1941,1,1,3,1,3,9,2,2,3,3,4,3,3,2,7,12,2,2,1,2,2,3,4,1,9,3843
1,122,1942,1,2,3,1,3,9,2,2,2,2,1,1,1,1,11,1,1,2,1,4,2,2,4,1,9,4346
1,122,1943,1,1,3,1,3,9,2,2,2,1,1,2,2,2,1,3,2,2,1,1,2,2,2,2,9,2061
1,122,1944,1,2,3,2,3,9,2,2,3,2,3,3,3,2,2,2,2,2,1,1,2,2,4,2,2,3364
1,122,1945,1,1,3,2,3,9,2,2,3,2,2,2,3,3,2,8,2,1,2,4,1,2,4,2,2,3868
1,122,1946,1,1,3,2,3,9,2,2,3,3,3,3,3,2,2,2,2,1,1,4,1,1,4,2,2,3951
1,122,1947,1,1,3,2,3,9,2,2,3,2,2,2,3,3,3,3,2,2,1,4,2,2,4,2,2,5321
1,122,1948,1,2,3,2,3,9,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,3,2,2,2651
1,122,1949,1,1,3,2,3,9,2,2,3,2,1,3,2,2,11,2,2,2,4,3,1,1,4,2,2,2400
1,122,1950,1,1,3,2,3,9,2,2,3,1,1,2,2,2,1,2,2,2,2,4,2,2,2,2,2,1720
1,122,1951,1,2,3,2,3,9,2,2,3,3,3,3,3,2,2,2,2,2,1,4,1,1,4,2,2,3850
1,122,1952,1,1,3,2,3,9,2,2,3,2,1,3,3,2,2,10,2,1,1,1,1,1,4,2,2,3950
1,122,1953,1,1,3,2,3,9,2,2,3,2,2,3,1,1,2,2,1,1,1,1,2,1,4,2,2,2423
1,122,1954,1,2,3,2,3,9,2,2,3,2,1,2,1,1,2,2,1,2,2,5,2,2,3,2,2,6032
1,122,1955,1,1,3,2,3,9,2,2,3,2,1,3,3,3,2,2,1,2,1,3,2,2,1,2,2,3372
1,122,1956,1,1,3,2,3,9,2,2,3,3,2,3,3,2,2,2,2,2,1,4,1,1,4,2,2,1706
1,122,1957,1,1,3,2,3,9,2,2,3,4,4,3,2,1,2,11,2,1,2,3,1,1,3,2,2,2424
1,122,1958,1,1,3,2,3,9,2,2,3,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,6940
1,122,1959,1,2,3,2,3,9,2,2,3,1,3,3,1,1,1,2,1,1,1,3,2,2,1,2,2,4618
1,122,1960,1,1,3,2,3,9,2,2,3,2,3,3,3,2,2,2,2,2,1,1,1,2,2,1,2,3848
1,122,1961,1,1,3,2,3,9,2,2,3,1,1,3,2,4,9,9,5,4,5,6,4,5,5,2,2,4348
1,122,1962,1,2,3,2,3,9,2,2,3,2,3,4,3,2,4,2,2,2,1,3,2,2,3,2,2,1938
1,122,1963,1,1,3,2,3,9,2,2,3,3,2,3,3,2,2,2,2,1,1,4,1,1,2,2,2,2115
1,122,1964,1,1,3,2,3,9,2,2,3,2,2,2,2,1,2,2,2,2,1,1,1,1,4,2,2,3945
1,122,1965,1,1,3,2,3,9,2,2,3,2,2,3,3,2,2,4,2,2,1,4,1,5,3,1,2,1677
1,122,1966,1,1,3,2,3,9,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,1,3,2,2,1764
1,122,1967,1,1,3,2,3,9,2,2,2,1,1,2,1,2,1,2,2,2,1,4,1,2,4,2,2,5108
1,122,1968,1,1,3,2,3,10,2,2,2,3,3,3,3,3,2,3,2,2,1,4,2,2,3,2,2,6901
1,122,1969,1,1,3,2,3,9,2,2,2,2,1,3,2,2,2,2,2,2,1,4,1,2,3,2,2,1461
1,122,1970,1,2,3,2,3,9,2,2,2,3,3,3,3,2,2,2,2,2,1,4,1,1,4,2,2,3851
1,122,1971,1,1,3,2,3,9,2,2,2,1,1,2,3,2,1,2,2,2,2,2,1,2,3,2,2,3351
1,122,1972,1,2,3,2,3,9,2,2,2,2,1,1,2,2,2,1,2,1,1,1,1,1,3,2,2,3939
1,122,1973,1,1,3,2,3,9,2,2,2,2,1,3,3,2,2,2,2,2,1,4,2,1,3,2,2,1980
1,122,1974,1,1,3,2,3,9,2,2,2,1,2,3,2,2,1,3,2,2,1,4,2,1,3,2,2,2610
1,122,1975,1,2,3,2,3,9,2,2,2,3,2,3,4,2,2,2,3,2,1,1,1,2,2,2,2,2863
1,122,1976,1,1,3,2,3,9,2,2,2,1,3,2,4,2,1,11,2,2,2,3,1,1,3,1,2,6023
1,122,1977,1,1,3,2,3,9,2,2,2,1,2,2,2,2,2,2,2,2,1,4,1,1,1,2,2,3852
1,122,1978,1,1,3,2,3,9,2,2,2,1,1,1,2,1,1,1,3,1,4,4,1,5,5,2,2,5383
1,122,1979,1,1,3,2,3,9,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,3841
1,122,1980,1,2,3,2,3,9,2,2,2,1,1,3,3,2,1,8,1,2,1,4,1,1,2,1,2,2882
1,122,1981,1,1,3,2,3,9,2,2,2,3,2,2,3,2,2,2,2,2,1,4,1,1,4,2,2,2835
1,122,1982,1,2,3,2,3,9,2,2,2,3,1,1,3,2,9,1,2,2,2,2,2,2,2,2,2,2045
1,122,1983,1,1,3,2,3,9,2,2,2,1,1,2,2,2,2,2,2,2,1,4,2,2,3,2,2,5006
1,122,1984,1,2,3,2,3,9,2,2,2,1,1,2,2,2,1,3,1,1,4,3,2,2,3,2,2,1716
1,122,1985,1,1,3,2,3,9,2,2,2,2,2,3,2,2,2,2,2,2,2,4,1,1,4,1,2,2916
1,122,1986,1,1,3,2,3,9,2,2,2,3,1,3,3,2,2,2,2,2,4,5,1,1,3,2,2,6014
1,122,1987,1,1,3,2,3,9,2,2,2,3,2,3,2,2,2,2,2,1,1,4,1,1,4,2,2,1630
1,122,1988,1,1,3,2,3,9,2,2,2,1,1,4,2,3,1,8,1,1,4,1,1,2,4,2,2,2948
1,122,1989,1,2,3,2,3,9,2,2,2,2,1,2,3,2,2,2,2,2,1,4,1,1,4,2,2,1777
1,122,1990,1,1,3,2,3,1,2,2,2,2,2,2,3,2,2,2,2,3,1,2,1,2,2,2,2,5317
1,122,1991,1,2,3,2,3,9,2,2,2,1,1,2,1,1,1,3,1,1,1,1,1,2,3,2,2,4172
1,122,1992,1,1,3,2,3,9,2,2,2,2,2,3,1,2,2,2,2,3,1,4,1,2,2,2,2,1712
1,122,1993,1,1,3,2,3,9,2,2,4,4,4,3,3,2,2,2,2,2,1,4,2,2,3,2,2,4828
1,122,1994,1,1,3,2,3,9,2,2,4,2,2,3,2,1,2,7,2,3,1,3,1,1,4,2,2,6722
1,122,1995,1,1,3,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,2,2,4,2,2,4305
1,122,1996,1,1,3,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,2,2,4,2,2,4675
1,122,1997,1,1,3,2,3,9,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2707
1,122,1998,1,2,3,2,3,9,2,2,1,1,1,1,1,1,2,1,1,2,4,1,1,2,4,2,2,7800
1,122,1999,1,2,3,2,3,9,2,2,1,3,1,3,3,1,2,2,2,1,1,4,2,1,2,2,2,3800
1,122,2000,1,1,3,2,3,9,2,2,1,4,4,1,1,1,2,2,1,2,5,1,1,1,4,2,2,6710
1,122,2001,1,1,1,2,3,9,4,2,2,3,1,3,3,3,3,3,3,3,1,1,2,2,3,2,2,2614
1,122,2002,1,2,1,2,3,9,4,2,1,3,3,3,3,1,1,1,1,1,5,6,2,2,3,2,2,4639
1,122,2003,1,1,2,2,3,9,4,2,3,2,1,2,2,2,2,2,2,2,2,3,1,3,1,2,2,8703
1,122,2004,1,1,2,2,3,9,4,2,1,5,5,5,5,4,9,9,5,4,5,6,4,5,5,2,2,5332
1,122,2005,1,1,3,2,3,9,4,2,1,1,4,2,1,1,3,2,1,1,1,1,1,2,2,2,2,1954
1,122,2006,1,1,3,2,3,9,4,2,3,3,3,3,3,2,2,2,1,2,1,1,2,2,4,2,2,6021
1,122,2007,1,2,3,2,3,9,4,2,3,4,1,3,2,3,4,6,3,2,2,4,1,1,4,1,2,1982
1,122,2008,1,1,3,2,3,9,4,2,3,1,3,3,1,2,1,5,1,1,1,3,2,1,4,2,2,2734
1,122,2009,1,1,7,2,3,9,4,2,4,3,4,4,1,3,3,6,3,2,4,4,1,2,4,2,2,4868
1,122,2010,2,1,1,1,3,9,3,2,1,1,3,3,3,2,2,2,2,1,1,4,2,2,2,2,9,2037
1,122,2011,2,1,2,1,3,9,3,2,1,1,1,1,1,1,1,1,1,1,5,6,2,2,2,2,9,8755
1,122,2012,1,1,2,3,3,9,3,2,3,3,3,4,3,2,2,3,2,3,1,4,1,2,4,2,9,5014
1,122,2013,1,1,3,3,3,9,3,2,1,1,1,2,2,1,3,3,2,3,1,4,2,2,2,2,9,4627
1,122,2014,1,2,3,3,3,9,3,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,9,2941
1,122,2015,1,1,3,3,3,9,3,2,2,2,2,3,2,3,10,3,3,1,1,1,3,2,2,2,9,6721
1,122,2016,1,2,3,3,3,9,3,2,2,2,3,3,3,2,2,2,2,2,2,1,2,3,2,2,9,6954
1,122,2017,1,2,3,3,3,3,3,2,2,3,2,2,1,3,2,2,1,1,1,4,1,2,4,1,9,4143
1,122,2018,1,1,1,3,3,9,3,2,2,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,9,3322
1,122,2019,1,1,3,1,3,9,3,2,3,3,2,2,2,2,2,2,2,1,1,4,2,2,2,2,9,8932
1,122,2020,1,1,3,1,3,9,3,2,3,3,3,3,3,3,2,2,2,2,1,2,1,2,1,1,9,3872
1,122,2021,1,1,3,1,3,9,3,2,2,3,3,3,2,2,2,2,2,2,1,3,1,1,4,2,9,3955
1,122,2022,1,1,3,4,3,9,3,2,3,2,3,3,3,1,2,3,2,1,1,1,2,2,1,2,9,2727
1,122,2023,1,1,2,4,3,9,3,2,1,2,2,1,3,1,4,4,1,4,5,3,2,2,1,2,9,3831
1,122,2024,3,2,3,1,1,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,1,1,4,2,1,5637
1,122,2025,3,2,4,1,1,9,2,2,2,1,1,3,3,2,1,4,2,1,1,4,1,1,4,1,1,8203
1,122,2026,3,1,5,1,1,1,2,2,2,3,3,3,3,2,2,3,2,2,2,2,1,1,3,2,1,5723
1,122,2027,3,1,3,1,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,5606
1,122,2028,3,1,4,1,2,9,2,2,2,1,1,2,2,2,2,3,3,2,1,3,1,1,4,2,1,5451
1,122,2029,3,2,4,2,4,5,3,2,4,4,3,3,3,2,5,2,2,3,3,5,2,2,4,1,3,8236
1,122,2030,3,1,3,2,5,9,3,2,4,3,3,3,3,2,2,2,3,2,1,4,2,2,1,2,3,1672
1,122,2031,3,2,3,2,4,1,3,2,4,3,3,3,3,2,6,8,2,3,1,2,1,1,4,2,3,8227
1,122,2032,3,1,1,2,5,12,3,2,4,2,3,4,3,3,3,6,3,2,1,1,2,2,3,2,3,1465
1,122,2033,3,1,2,2,5,9,3,1,4,3,4,4,3,3,3,2,2,2,2,4,1,5,3,2,3,1415
1,122,2034,3,1,3,2,5,9,3,2,4,3,4,4,3,3,5,1,2,1,2,2,2,2,2,1,3,7716
1,122,2035,3,1,3,2,4,12,3,2,3,1,2,2,2,3,11,8,3,3,3,2,1,1,3,2,3,5673
1,122,2036,3,1,4,2,4,1,3,1,3,2,1,2,2,2,11,5,3,2,1,1,1,1,4,2,3,4902
1,122,2037,3,2,3,2,4,9,3,2,3,4,1,2,3,2,10,2,2,3,1,2,2,2,2,2,3,8229
1,122,2038,3,1,3,2,4,6,3,2,3,3,3,3,2,1,2,12,1,2,1,3,2,1,3,2,3,7225
1,122,2039,3,1,3,2,5,5,3,2,3,1,2,3,1,3,1,11,1,3,1,1,2,2,1,1,3,3643
1,122,2040,3,2,4,2,4,9,3,2,3,3,3,3,4,2,2,3,3,3,1,1,2,2,3,2,3,8226
1,122,2041,3,2,4,2,4,1,3,2,3,4,3,4,4,2,3,3,2,2,1,4,1,2,2,2,3,7846
1,122,2042,3,1,4,2,4,5,3,2,3,4,3,4,4,3,2,11,3,3,4,4,2,1,3,2,3,5747
1,122,2043,3,2,4,2,4,11,3,2,3,2,3,3,3,2,2,2,2,3,4,5,2,2,3,2,3,7823
1,122,2044,3,1,4,2,4,8,3,2,3,3,2,3,3,3,11,3,3,3,3,2,2,1,2,1,3,6149
1,122,2045,3,1,4,2,4,7,3,2,3,3,3,3,3,3,5,6,2,1,4,3,2,2,4,2,3,7717
1,122,2046,3,1,4,2,5,5,3,1,3,3,3,3,3,2,2,6,3,4,1,4,1,2,3,2,3,7871
1,122,2047,3,2,4,2,4,1,3,1,3,3,2,3,3,3,6,5,1,3,2,4,3,5,1,2,3,5767
1,122,2048,3,1,5,2,4,3,3,1,3,3,3,3,3,2,5,2,2,2,1,4,1,2,2,1,3,5711
1,122,2049,3,1,3,2,5,3,3,2,3,3,3,4,3,2,2,5,1,3,4,1,2,5,1,1,3,8231
1,122,2050,3,4,4,1,4,5,3,1,3,4,4,4,3,2,3,3,2,2,1,1,1,1,4,2,3,5714
1,122,2051,3,1,3,2,2,9,4,1,1,1,1,1,1,1,1,1,1,1,5,4,2,2,4,2,9,1674
1,122,2052,3,2,3,2,2,1,2,1,2,3,2,3,2,2,2,11,2,2,1,4,1,1,4,2,9,1191
1,122,2053,3,1,1,2,2,9,1,1,4,4,4,4,4,3,2,2,2,2,2,3,1,2,4,2,9,1207
1,122,2054,3,1,3,2,2,9,2,1,3,2,5,2,2,3,2,3,3,3,2,1,2,1,2,2,9,5626
1,122,2055,3,2,3,2,2,9,3,1,3,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,9,1256
1,122,2056,3,1,3,2,2,9,2,1,3,2,1,3,3,2,2,3,2,2,1,4,1,1,2,2,9,1124
1,122,2057,3,1,3,2,2,9,2,1,3,3,1,3,3,1,3,3,2,2,2,4,1,2,4,2,9,1645
1,122,2058,3,1,2,2,2,9,4,1,3,2,3,3,2,1,8,2,1,3,1,4,2,3,1,2,9,4145
1,122,2059,3,2,4,2,2,1,2,1,2,4,1,2,3,2,2,2,2,2,2,5,1,1,3,2,9,3607
1,122,2060,3,1,4,2,2,9,2,1,3,2,3,3,3,2,2,2,2,3,1,3,1,1,4,1,9,3667
1,122,2061,3,1,3,2,1,9,1,1,3,3,5,3,3,3,3,3,5,3,1,1,1,1,4,2,9,5678
1,122,2062,3,1,4,4,5,1,3,1,4,1,3,4,3,3,3,8,2,3,1,5,3,1,3,2,8,6135
1,122,2063,3,1,3,4,5,7,3,2,4,4,4,4,4,2,2,2,3,3,4,4,2,3,2,2,8,8365
1,122,2064,3,1,3,4,5,9,4,1,4,3,4,4,3,3,3,6,2,0,1,1,1,1,2,1,8,4191
1,122,2065,3,1,1,4,5,3,4,2,4,3,3,3,3,3,4,6,3,1,1,3,2,2,2,2,8,7842
1,122,2066,3,1,4,4,5,3,4,2,4,4,3,4,4,3,6,8,1,3,1,3,2,1,4,2,8,7843
1,122,2067,3,2,3,4,5,12,4,2,3,3,4,3,3,3,11,3,3,3,1,4,2,2,2,1,8,7845
1,122,2068,3,2,3,4,5,12,4,2,3,3,3,3,3,3,2,2,2,1,2,3,1,1,3,2,8,7827
1,122,2069,3,1,4,4,5,4,4,1,3,4,4,4,4,3,9,6,2,3,1,1,2,1,4,2,8,7831
1,122,2070,3,1,3,4,5,6,4,2,3,3,2,4,2,3,3,6,2,3,1,3,3,2,1,2,8,6108
1,122,2071,3,1,6,4,4,9,4,1,3,3,2,2,2,2,2,2,2,3,1,4,2,1,1,2,8,5607
1,122,2072,3,1,3,4,4,1,3,2,1,2,1,3,1,1,11,6,1,1,1,3,3,2,1,2,8,7825
1,122,2073,3,2,2,4,5,9,4,1,1,1,1,1,1,1,1,1,1,1,5,6,4,2,2,2,8,7766
1,122,2074,3,1,3,4,5,9,4,2,1,1,1,1,1,1,1,1,1,4,4,5,3,2,2,2,8,5701
1,122,2075,3,1,4,4,5,9,2,1,4,1,3,4,3,3,4,8,2,3,3,1,3,1,3,1,8,6136
1,122,2076,3,2,1,4,4,3,2,2,4,1,3,3,3,3,1,3,3,1,1,3,2,4,1,2,8,1142
1,122,2077,3,2,3,3,3,9,3,5,4,4,1,3,3,3,3,3,3,3,1,4,2,1,1,2,9,8216
1,122,2078,3,1,3,3,4,9,5,5,2,1,1,2,1,1,1,3,5,1,4,6,2,5,2,2,9,3674
1,122,2079,3,1,2,3,3,9,5,5,3,2,2,2,3,2,11,11,3,3,1,4,2,2,1,2,9,7886
1,122,2080,3,2,4,3,2,1,2,1,3,3,1,2,3,2,3,2,2,3,2,3,1,1,4,2,9,7864
1,122,2081,3,4,2,3,2,9,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,4,2,9,5685
1,122,2082,3,1,2,3,2,10,3,2,3,3,3,3,3,3,11,2,2,2,1,1,2,2,3,2,9,1438
1,122,2083,3,1,2,3,3,9,3,1,3,3,3,4,3,3,8,11,3,3,5,4,1,2,1,2,9,4137
1,122,2084,3,2,4,3,3,9,3,1,3,4,4,4,3,2,1,2,1,1,1,4,1,2,4,2,9,8220
1,122,2085,3,2,1,1,3,9,1,1,1,1,1,1,3,1,1,1,2,2,1,4,1,1,4,2,2,6708
1,122,2086,3,1,4,1,3,9,1,1,1,4,4,3,3,2,1,1,1,1,1,1,1,1,4,2,2,1625
1,122,2087,3,1,1,1,3,9,4,1,1,2,1,1,1,1,2,1,1,1,1,4,1,1,4,2,2,1165
1,122,2088,3,2,2,1,3,9,1,1,4,4,3,4,4,3,5,9,2,2,1,1,1,1,4,2,2,3604
1,122,2089,3,1,7,1,3,9,1,1,4,4,4,4,2,2,2,3,2,2,1,1,1,1,4,2,2,5746
1,122,2090,3,2,3,1,3,9,1,1,3,3,4,3,2,3,2,2,2,3,1,4,1,1,4,2,2,7820
1,122,2091,3,1,6,1,3,9,2,1,4,4,3,4,4,2,2,2,2,2,1,3,1,1,4,1,2,5503
1,122,2092,3,1,1,1,3,9,2,1,4,3,3,4,1,3,3,2,1,3,2,2,2,2,3,2,2,7805
1,122,2093,3,1,2,1,3,9,2,1,3,2,3,3,3,2,3,2,2,2,2,1,1,2,2,2,2,1673
1,122,2094,3,1,3,1,3,9,2,1,3,3,3,3,3,2,2,2,2,1,1,2,1,1,4,2,2,5710
1,122,2095,3,1,2,1,3,9,2,1,3,1,1,3,1,1,1,2,1,1,1,4,1,1,3,2,2,1451
1,122,2096,3,1,3,1,3,9,3,1,3,4,4,1,1,3,2,7,2,2,3,4,2,1,2,1,2,7204
1,122,2097,3,1,4,1,3,9,3,1,3,3,3,3,3,3,2,2,2,2,1,4,1,1,2,1,2,8240
1,122,2098,3,1,3,1,3,9,3,1,3,3,2,3,3,2,2,2,2,3,2,4,1,2,2,2,2,8241
1,122,2099,3,1,4,1,1,9,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,7861
1,122,2100,3,2,2,2,2,9,2,2,1,3,1,1,3,1,2,1,2,1,1,1,1,1,3,2,1,7750
1,122,2101,3,1,3,2,2,9,2,2,1,1,1,1,1,1,1,1,1,1,5,6,1,1,2,2,1,7719
1,122,2102,3,1,4,2,2,9,2,2,1,1,2,1,1,1,2,1,1,2,1,1,2,2,4,2,1,5638
1,122,2103,3,1,5,2,2,9,2,2,1,1,1,1,1,1,2,1,1,1,5,6,2,2,4,2,1,7802
1,122,2104,3,1,1,2,2,9,2,2,1,3,2,3,1,1,2,2,1,1,1,1,1,1,4,2,1,1176
1,122,2105,3,1,3,2,2,9,2,2,2,1,3,3,3,2,1,9,2,2,1,3,1,1,4,2,1,1450
1,122,2106,3,1,3,2,2,9,2,2,2,2,3,3,3,2,2,2,2,1,1,4,2,1,4,2,1,1219
1,122,2107,3,2,5,2,2,1,2,2,2,3,3,3,3,2,2,2,2,2,1,3,1,1,4,2,1,7817
1,122,2108,3,1,5,2,2,1,2,2,2,2,3,4,3,2,2,2,2,2,2,2,1,1,2,2,1,5742
1,122,2109,3,1,6,2,2,9,2,2,2,2,3,4,4,2,11,11,3,2,4,4,1,2,4,1,1,5738
1,122,2110,3,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1480
1,122,2111,3,1,2,2,2,12,2,2,2,3,3,3,2,3,2,2,2,2,3,3,3,5,5,2,1,4901
1,122,2112,3,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,5652
1,122,2113,3,2,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,5674
1,122,2114,3,2,2,2,2,9,2,2,2,2,2,2,2,1,3,3,3,3,1,1,3,1,1,2,1,5639
1,122,2115,3,1,3,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,5675
1,122,2116,3,1,4,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,5676
1,122,2117,3,1,4,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,4,2,1,5605
1,122,2118,3,1,6,2,2,2,2,2,2,3,2,1,1,2,2,2,2,2,4,4,1,2,2,2,1,5736
1,122,2119,3,1,3,2,1,9,5,5,1,3,1,2,1,1,3,1,1,2,5,1,1,1,1,2,9,5720
1,122,2120,3,1,1,2,2,9,2,5,3,1,3,3,3,2,2,2,2,4,1,4,1,2,3,2,9,1471
