CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.15.,Q.16.,Q.18.,Q.19.,Q.20.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.26..1,Q.26..2,Q.26..3,Q.26..4,Q.26..5,Q.26..6,Q.26..7,Q.26..8,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40A.,Q.40B.,Q.40C.,Q.40D.,Q.40.,Q.40F.,Q.40G.,Q.41.,Q.42A.,Q.42B.,Q.42C.,Q.42D.,Q.42E.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.51..1,Q.51..2,Q.51..3,Q.51..4,Q.51..5,CARD..1,DECK..1,BALLOT..1,X.,X..1,X..2,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69A.,Q.69B.,Q.69C.,Q.69D.,Q.69E.,V.71.
1,146,285,5,5,5,6,3,1,1,2,6,6,5,3,1,2,2,3,3,4,1,1,1,2,2,2,1,2,1,1,2,2,1,3,1,1,2,2,1,2,2,2,4,2,1,2,1,2,2,1,1,2,2,0,1,0,1,0,4,6,2,1,4,1,1,1,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,285,1,22,0,2,2,2,6,1,2,4,2,25,3,2,2,2,5,3,2,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,286,4,10,5,5,2,1,1,1,6,6,5,3,2,2,3,2,3,4,1,2,1,2,2,2,1,1,1,2,2,2,1,3,3,1,1,2,1,2,2,1,3,2,1,2,1,2,1,1,2,2,1,3,3,1,1,3,3,6,1,1,3,1,2,1,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,286,2,22,3,3,0,2,3,1,2,4,1,20,1,2,2,3,4,3,2,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,287,2,7,4,5,4,5,2,1,4,4,3,1,2,2,0,1,3,4,2,1,1,1,2,2,2,2,2,2,2,2,1,1,3,1,1,5,3,3,1,1,5,1,1,1,1,2,0,1,1,1,1,0,0,0,1,0,4,6,1,2,4,1,2,1,1,2,2,2,2,1,2,146,287,2,2,2,2,2,4,2,0,2,4,4,3,3,2,5,4,2,1,5,3,2,2,1,1,1,4
1,146,288,0,4,2,5,1,5,3,1,4,4,2,1,2,2,2,1,2,4,2,2,1,2,2,2,1,2,1,2,2,2,1,3,1,2,1,5,4,4,2,3,5,2,1,0,0,0,0,0,0,0,1,3,3,3,3,3,6,7,1,2,4,2,4,1,1,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,288,2,22,2,3,4,2,0,1,3,4,2,32,5,2,2,1,3,3,1,0,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,289,1,5,5,6,5,4,4,1,4,4,2,1,2,2,3,3,2,4,1,1,1,1,2,2,1,1,1,2,2,2,1,3,3,1,1,5,3,3,2,3,4,1,1,2,1,1,2,1,2,2,2,3,1,3,0,1,2,6,3,2,4,1,2,1,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,289,2,22,1,3,4,3,6,2,4,4,3,32,5,4,1,3,3,4,2,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,290,3,5,5,6,5,1,1,1,5,5,5,1,1,2,3,4,2,4,2,2,1,2,2,2,2,1,2,2,2,2,2,4,4,4,6,6,4,4,2,2,5,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,4,2,2,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,290,2,22,1,2,1,2,0,2,4,4,3,32,5,2,2,1,1,3,1,2,1,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,291,5,7,6,2,3,4,2,1,5,4,4,12,2,2,3,2,2,4,1,2,1,1,1,1,1,2,1,2,2,2,1,3,3,1,1,5,3,3,2,3,4,1,2,2,1,2,2,1,2,2,1,3,1,3,1,3,2,6,1,1,4,1,2,1,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,291,2,22,3,1,4,2,2,1,1,1,1,13,3,2,2,1,4,3,2,1,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,292,1,5,7,7,2,1,1,1,4,3,3,12,2,2,3,3,2,4,1,2,2,1,2,1,1,2,1,2,2,2,1,3,3,1,1,5,2,3,2,1,4,2,1,2,1,2,1,1,2,2,3,3,3,1,1,3,3,6,3,2,4,3,2,2,2,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,292,2,22,3,3,4,3,3,1,1,3,1,13,3,2,2,2,3,2,2,1,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,293,1,5,6,6,1,1,1,1,4,4,4,12,2,2,3,4,2,4,1,2,1,1,2,2,1,2,1,2,2,2,1,3,3,1,1,5,3,3,2,3,4,1,1,2,1,2,1,1,2,2,2,3,1,1,1,3,4,6,3,2,4,1,2,1,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,293,2,22,0,2,1,4,5,2,1,3,1,13,3,2,2,2,5,3,2,1,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,294,1,3,7,3,3,1,1,1,4,3,3,10,2,3,2,2,2,3,2,2,1,2,2,1,1,2,1,2,2,2,1,3,3,2,1,5,2,3,2,3,4,1,1,1,1,2,1,1,2,2,2,3,3,1,1,1,5,6,2,1,4,2,3,1,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,294,2,22,1,3,4,2,3,2,3,4,1,32,5,3,2,1,3,3,2,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,295,2,5,4,7,2,5,3,1,4,2,2,5,2,3,3,3,2,4,2,2,1,1,1,1,1,1,1,2,2,2,1,3,3,1,1,5,2,3,2,1,5,1,1,2,1,2,2,1,2,2,3,3,1,1,1,1,4,6,2,2,3,3,2,1,1,2,2,1,1,1,2,146,295,2,2,2,4,2,2,4,8,2,4,4,3,3,2,5,2,1,1,5,3,2,1,2,1,1,1
1,146,296,1,5,5,7,1,1,1,2,5,2,2,14,2,2,2,4,3,1,2,2,2,2,2,1,1,2,1,2,2,2,1,3,3,1,1,5,3,2,2,2,6,2,1,2,1,2,2,1,2,2,1,3,1,3,1,1,4,6,2,1,2,2,2,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,296,2,22,3,3,1,2,0,2,3,4,2,32,5,2,1,3,4,1,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,297,5,6,5,2,5,1,1,1,5,1,1,10,2,2,3,3,2,2,2,2,1,2,2,1,1,1,1,2,2,2,1,3,3,1,1,5,3,3,2,3,5,1,1,2,2,2,2,1,2,2,2,3,3,3,3,3,6,7,1,1,4,2,2,1,2,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,297,2,22,2,3,0,1,1,3,4,4,3,32,5,2,2,2,5,2,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,298,2,2,7,1,2,1,1,1,4,3,3,11,1,1,3,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,3,1,1,1,5,2,3,2,2,0,2,1,2,2,1,2,1,2,2,2,3,3,3,1,3,4,6,1,1,2,2,2,1,2,2,2,1,2,2,2,146,298,2,2,2,4,3,4,2,2,3,4,4,3,3,2,5,4,2,1,3,3,2,1,2,1,1,1
1,146,299,3,4,5,2,5,1,1,1,4,4,1,14,3,2,3,3,2,3,1,2,1,2,1,1,2,2,1,2,2,2,1,3,3,1,1,5,3,3,2,2,6,2,1,2,1,2,1,1,2,2,1,3,3,3,3,3,6,7,2,2,3,1,2,2,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,299,1,22,3,2,2,2,2,2,2,4,1,32,5,2,2,2,3,3,2,1,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,300,4,8,7,2,5,1,1,1,4,4,1,14,2,1,3,2,2,3,1,2,1,1,1,1,1,1,1,2,2,2,1,3,3,3,1,5,3,2,1,1,6,1,1,2,1,2,2,1,2,2,2,3,1,3,2,3,2,6,2,2,3,1,1,2,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,300,2,22,5,1,2,4,5,0,1,1,1,32,5,2,2,2,4,3,2,1,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,301,2,2,5,2,3,1,1,1,4,3,3,14,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,3,3,2,1,5,4,4,1,1,0,1,1,2,1,2,0,1,2,2,1,3,3,1,2,3,3,6,1,2,4,1,1,1,1,1,1,1,1,1,2,146,301,2,2,2,2,1,2,1,1,1,4,4,3,3,2,5,2,2,1,4,3,2,1,2,1,1,3
1,146,302,2,4,6,2,3,1,1,1,4,4,1,14,1,3,2,3,2,4,1,1,1,1,2,1,1,1,1,2,2,2,1,3,3,1,1,4,3,2,1,2,4,2,2,2,1,2,0,1,2,2,3,3,1,3,3,3,0,0,3,2,4,1,2,2,2,2,2,1,2,1,2,146,302,2,2,2,3,3,2,4,7,0,1,3,2,3,2,5,0,2,2,3,4,2,2,1,1,1,3
1,146,303,3,8,6,6,4,1,1,1,4,4,4,12,3,2,3,2,2,4,1,2,1,1,2,1,1,1,1,2,2,2,1,3,3,1,1,5,3,2,1,2,2,2,1,2,1,2,0,1,2,2,2,1,3,1,1,3,3,6,2,2,4,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,303,1,22,4,3,4,2,8,1,1,1,1,13,3,2,2,1,4,3,2,1,2,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,304,2,4,7,2,5,1,1,1,4,3,3,10,2,1,3,3,2,4,1,1,1,2,2,2,1,2,2,2,2,2,1,3,3,1,1,5,3,2,1,2,6,2,1,2,1,2,2,1,2,2,1,3,3,1,3,3,3,6,2,1,4,3,1,1,2,2,2,1,2,2,2,146,304,2,2,2,4,2,4,4,3,1,4,4,3,3,2,5,2,2,2,1,2,2,1,2,1,2,1
1,146,305,3,7,5,3,3,3,4,1,4,2,2,10,1,2,3,2,2,3,2,2,1,2,2,1,1,2,1,2,2,2,1,3,3,1,1,5,3,2,1,2,5,2,2,2,2,2,1,1,2,2,2,0,0,1,0,0,3,6,2,1,3,2,2,2,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,305,2,22,2,3,2,4,5,1,4,4,3,32,5,3,2,2,2,3,2,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,306,3,10,4,4,5,3,2,1,5,2,2,10,2,2,3,3,2,3,2,2,2,1,1,1,1,1,1,2,2,2,1,2,3,1,2,4,3,2,1,2,4,1,1,2,1,1,1,1,2,2,3,3,3,3,3,3,6,7,2,1,2,2,2,2,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,306,2,22,3,3,4,4,3,2,2,4,2,32,5,3,2,1,3,3,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,307,1,9,6,7,5,4,2,2,4,3,3,10,3,2,3,4,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,3,3,1,1,5,2,1,1,2,5,2,2,2,1,2,1,1,2,2,2,3,3,3,1,3,4,6,2,1,2,2,3,2,2,2,1,2,2,2,2,146,307,1,2,2,2,3,4,4,2,2,3,4,2,3,2,5,2,2,2,3,3,2,2,2,1,1,1
1,146,308,2,3,6,7,3,1,1,2,4,2,2,10,1,1,2,3,2,3,2,2,2,1,1,1,1,2,1,2,2,2,1,3,3,1,1,5,3,3,1,3,5,1,1,2,1,2,2,1,2,2,2,3,3,1,1,3,3,6,1,1,3,2,2,2,1,1,1,1,1,1,2,146,308,2,2,2,5,3,2,2,2,2,4,4,3,3,2,5,2,2,1,3,3,2,1,2,1,1,1
1,146,309,1,9,4,2,5,4,2,1,4,2,2,1,3,2,3,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,1,2,3,1,4,4,3,3,1,3,5,1,2,2,1,2,1,1,2,2,2,3,3,3,3,3,6,7,2,2,3,2,2,1,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,309,2,22,2,3,4,3,2,1,2,4,2,32,5,3,1,3,1,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,310,2,7,2,5,4,1,1,1,5,1,1,10,2,2,3,4,2,2,2,3,3,1,2,1,1,2,1,1,2,2,1,2,3,2,5,4,3,2,1,2,5,2,1,2,1,1,2,1,2,2,3,3,3,3,3,3,6,7,3,2,2,2,3,3,2,2,1,1,2,1,2,146,310,2,2,2,3,3,4,4,6,1,4,4,3,3,2,5,2,1,2,2,2,2,2,2,1,2,1
1,146,311,1,4,6,6,3,1,1,1,4,3,3,10,2,1,3,4,2,2,2,2,1,1,2,1,1,2,1,2,2,2,1,3,3,1,1,2,3,2,1,1,4,2,1,2,1,2,2,1,2,2,2,3,3,3,3,3,6,7,3,2,2,2,2,2,2,2,1,1,2,1,2,146,311,1,2,2,3,3,4,4,2,1,4,4,3,3,2,5,2,1,2,2,2,2,1,2,1,1,1
1,146,312,3,11,7,5,2,5,2,1,4,3,3,10,3,2,2,3,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,3,3,1,1,5,3,2,1,3,6,2,1,2,1,2,2,1,2,2,1,3,3,1,1,3,3,6,1,1,4,2,2,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,312,2,22,2,3,2,1,1,2,1,2,1,11,4,2,0,3,3,3,2,1,0,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,313,2,4,5,7,3,1,1,2,4,3,3,10,1,2,3,4,2,4,2,1,1,1,1,1,1,1,1,2,2,2,1,3,3,1,1,5,4,4,1,1,4,2,1,2,1,2,1,1,2,2,2,3,3,3,1,3,4,6,3,2,4,2,2,1,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,313,1,22,4,3,2,4,7,3,4,4,3,32,5,2,1,2,1,2,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,314,3,8,7,2,5,1,1,2,5,3,3,10,1,1,2,3,2,3,1,2,1,2,2,1,1,2,1,2,2,2,1,3,1,1,5,5,3,2,1,1,0,1,1,2,1,2,2,1,2,2,2,3,3,3,1,3,4,6,1,1,3,1,2,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,314,2,22,4,3,2,4,6,1,4,4,3,32,5,4,2,1,2,3,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,315,4,11,8,3,5,1,1,2,5,3,2,10,2,2,3,3,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,3,1,1,5,3,3,1,3,4,1,1,2,2,2,2,1,2,2,1,3,3,1,2,3,3,6,2,1,2,2,3,2,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,315,2,22,2,3,2,4,2,0,4,4,3,32,5,2,2,2,2,2,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,316,4,10,5,2,5,4,3,1,4,3,3,10,2,2,1,2,2,3,1,2,1,2,2,2,1,2,2,2,2,2,1,2,3,2,1,4,3,3,1,2,5,2,1,2,1,2,1,1,2,2,2,3,3,1,1,3,3,6,2,2,3,1,2,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,316,2,22,2,3,4,2,6,2,4,4,3,32,5,2,2,2,3,3,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,317,2,3,6,2,4,1,1,2,4,1,1,10,2,2,3,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,1,3,3,1,5,5,3,3,1,3,4,1,1,2,1,2,1,1,2,2,1,3,3,3,3,3,6,7,2,2,2,2,2,1,1,1,1,1,2,2,2,146,317,2,2,2,5,3,4,4,2,2,3,4,2,3,2,5,3,2,2,2,3,2,1,2,1,2,1
1,146,318,1,7,6,2,4,1,1,1,4,1,1,10,1,2,1,2,2,2,2,2,1,1,2,1,1,2,1,2,2,2,1,3,3,1,1,5,3,2,1,3,5,2,1,2,1,1,1,1,2,2,2,3,3,3,3,1,5,6,2,1,2,2,2,1,1,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,318,2,22,4,3,2,4,2,1,2,4,0,32,5,2,2,2,3,2,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,319,1,0,3,3,4,4,4,1,4,3,2,0,0,0,0,2,2,3,2,3,2,1,2,2,2,2,2,2,2,2,1,2,1,2,3,3,1,2,1,2,0,0,1,1,1,1,2,1,2,2,1,2,2,2,2,0,2,2,3,2,3,1,0,0,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,319,2,22,2,0,3,3,0,4,2,4,2,0,0,1,1,2,3,2,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,320,1,9,6,1,4,1,1,1,4,4,4,12,1,2,2,2,2,4,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,3,1,2,3,2,3,2,0,1,1,2,1,2,1,1,2,2,3,1,3,3,1,3,1,6,2,2,4,1,2,2,2,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,320,2,22,0,3,4,2,6,1,1,1,2,20,2,2,2,2,3,2,2,1,2,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,321,1,6,3,0,3,2,4,2,0,0,0,14,2,3,2,3,2,2,2,3,4,2,2,2,1,2,2,2,2,2,1,2,3,2,4,3,2,3,3,4,4,2,2,1,1,2,1,1,2,2,3,2,1,2,2,3,4,2,2,3,4,3,4,4,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,321,2,22,3,0,2,2,0,3,3,4,2,32,5,2,2,3,1,3,2,1,1,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,322,1,6,5,6,2,1,1,1,4,4,4,12,3,3,1,4,2,4,1,2,1,1,1,1,1,1,1,2,2,2,1,3,3,1,1,5,3,2,3,4,0,2,1,2,1,2,2,1,2,2,1,3,1,3,1,3,4,6,1,2,4,1,2,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,322,2,22,3,3,2,2,3,2,1,1,1,25,0,2,2,1,5,3,2,1,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,323,2,6,4,5,2,1,1,1,4,4,3,12,2,1,3,2,2,3,1,1,1,1,1,1,1,2,1,2,2,2,1,3,3,3,1,5,3,3,3,4,3,1,1,2,1,2,2,1,2,2,3,3,1,1,1,3,2,6,2,2,4,1,2,1,1,2,1,1,1,1,2,146,323,2,2,2,3,3,4,1,1,1,1,1,1,1,3,3,1,2,3,4,3,2,1,2,1,1,3
1,146,324,2,3,6,1,3,1,1,1,4,2,2,7,1,3,3,2,2,2,2,2,3,2,2,2,1,1,2,2,2,2,1,3,3,1,1,5,4,4,3,4,4,1,2,2,2,1,1,1,2,2,3,3,3,3,3,3,6,7,3,2,3,1,2,2,2,2,2,1,2,2,2,146,324,2,2,2,3,3,4,4,2,1,2,4,1,3,2,5,2,2,1,2,3,2,2,1,1,1,1
1,146,325,6,9,7,8,3,4,3,1,4,2,2,10,2,2,3,3,2,4,1,2,3,2,2,1,1,1,1,2,2,2,1,3,3,1,2,1,3,2,3,4,1,2,1,2,1,2,2,1,2,2,2,3,3,1,1,3,4,3,3,1,4,2,3,3,2,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,325,1,22,3,2,2,4,6,0,4,4,3,32,5,2,1,3,2,2,2,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,326,3,4,6,7,2,1,1,1,4,3,3,12,1,3,2,3,2,4,1,1,1,2,2,2,1,1,1,1,2,2,1,3,3,1,1,5,1,3,3,4,4,2,1,2,1,2,1,1,2,2,3,3,3,1,3,3,3,6,1,2,4,1,2,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,326,2,22,3,3,4,2,3,1,1,3,1,11,4,2,2,1,4,2,2,1,2,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,327,1,5,7,2,5,1,1,1,4,5,1,14,2,1,3,4,2,2,1,2,1,2,2,2,1,1,1,2,2,2,1,3,3,1,1,5,3,3,3,4,4,2,1,2,2,2,1,1,2,2,1,3,3,1,1,3,3,6,2,1,4,1,1,1,1,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,327,2,22,3,1,2,1,1,1,2,4,1,32,5,3,2,1,5,3,2,2,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,328,3,9,6,3,3,1,1,1,5,3,3,12,2,1,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2,2,1,3,3,1,1,1,3,3,3,4,0,2,1,2,1,2,2,1,2,2,1,3,3,1,3,3,3,6,2,2,4,1,2,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,328,2,22,5,1,4,4,3,2,1,3,1,11,4,2,2,3,0,3,2,1,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,329,3,7,6,2,5,1,1,1,4,2,2,10,2,2,3,4,2,3,2,2,3,1,1,1,1,2,1,2,2,2,2,4,4,4,6,6,1,0,0,0,4,1,2,2,1,2,1,1,2,2,3,3,3,3,3,3,6,7,2,2,3,2,2,1,2,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,329,2,22,4,3,4,4,3,2,4,4,3,32,5,3,2,1,4,2,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,330,3,6,6,6,1,1,1,1,4,4,4,12,2,2,2,2,2,3,2,2,1,2,2,1,1,2,1,2,2,2,2,4,4,4,6,6,3,3,1,2,0,1,1,2,1,1,1,1,2,2,2,1,1,3,1,1,5,6,2,2,3,1,3,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,330,2,22,2,3,4,1,1,1,1,3,1,25,1,2,2,1,4,3,2,2,2,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,331,4,10,7,4,3,1,1,1,5,3,3,12,1,2,3,4,2,3,2,1,2,2,2,1,1,1,1,2,2,2,2,4,4,4,6,6,3,3,1,2,4,2,1,2,1,2,2,1,2,2,3,3,3,3,2,3,4,6,3,2,4,1,3,4,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146,331,2,22,3,2,4,4,6,1,0,3,2,32,5,2,2,2,1,3,2,2,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,146,332,2,4,5,3,1,1,1,1,4,2,2,3,3,2,3,4,3,3,2,1,1,2,2,2,2,2,2,1,2,2,2,4,4,4,6,6,3,2,1,1,5,2,1,2,1,2,2,1,2,2,2,3,1,3,1,1,5,6,3,2,3,2,1,1,2,2,2,1,2,1,2,146,332,2,2,2,4,3,4,2,2,2,2,4,1,3,2,5,2,2,1,4,2,2,1,2,2,1,1
