COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85
1,79,1277,3,9,6,6,5,5,1,2,2,3,3,4,1,2,2,1,1,1,1,2,3,1,3,1,3,2,4,2,1,2,2,1,2,2,2,1,1,5,2,1,5,1,2,2,3,2,1,4,5,3,4,2,2,3,1,1,1,1,2,1,3,1,3,3,,207,9127,7,3,4,2,1,1,3,4,1,3,1,1,2,2,301546
1,79,1278,4,4,8,5,4,1,5,3,2,3,3,2,1,3,1,1,2,2,2,3,3,2,1,5,2,2,4,4,3,2,3,1,2,3,2,3,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,3,2,2,2,3,3,3,2,1,2,3,2,2,,207,9127,8,1,2,1,1,1,2,3,1,3,1,3,2,3,401507
1,79,1279,1,5,6,0,5,1,5,3,1,3,2,4,3,1,1,1,2,1,2,0,1,0,2,2,4,3,4,4,2,2,3,1,3,3,2,3,1,0,0,0,0,0,2,2,3,1,2,1,6,3,2,2,2,3,3,1,1,2,1,1,4,1,2,3,,207,9127,9,3,4,0,0,0,2,4,1,2,2,2,1,2,201525
1,79,1280,1,5,4,1,2,1,5,3,1,3,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,4,2,2,1,1,2,1,3,2,2,3,1,1,1,1,1,2,2,2,2,1,3,4,1,1,2,2,1,1,1,1,1,3,1,1,1,4,2,,207,9128,0,2,2,1,1,1,4,1,1,2,2,1,2,2,401763
1,79,1281,1,5,4,5,4,1,5,3,1,2,2,2,2,2,3,1,1,1,2,2,2,2,3,1,2,1,4,3,1,1,1,2,3,3,2,2,2,2,2,1,2,2,2,2,2,2,1,2,5,3,2,2,1,2,1,2,2,1,2,3,2,2,2,2,,207,9128,1,2,3,2,1,2,2,4,1,2,1,1,2,2,101775
1,79,1282,1,5,6,1,4,1,5,3,1,3,1,4,2,1,3,1,1,2,2,1,1,4,2,3,3,2,4,2,1,1,2,3,2,4,3,3,2,2,3,2,2,3,2,2,2,2,1,1,3,3,2,2,2,2,1,1,1,1,3,2,2,1,2,1,,207,9128,2,2,5,2,1,1,3,3,1,3,2,1,2,2,301776
1,79,1283,1,5,7,9,5,1,5,3,2,4,2,0,0,0,0,1,1,1,1,2,1,2,1,2,3,2,4,4,1,4,11,7,3,7,3,1,3,0,0,3,5,0,2,2,2,2,1,1,5,3,3,4,1,3,1,3,1,3,2,1,1,1,0,0,,207,9128,3,2,4,2,2,2,3,0,2,2,2,1,2,2,301473
1,79,1284,1,5,2,0,5,4,2,1,1,4,2,4,3,1,3,1,1,3,3,2,2,2,2,1,4,4,4,4,4,3,1,7,3,7,3,1,1,4,4,1,4,4,1,8,6,8,1,4,5,3,3,3,2,2,2,2,2,4,1,1,3,2,1,1,,207,9128,4,1,3,1,1,1,1,4,1,4,1,2,1,2,401682
1,79,1285,3,5,3,4,1,4,2,2,1,2,1,1,1,3,2,1,2,2,1,3,2,3,1,2,3,2,4,5,1,2,3,1,2,3,3,2,3,2,3,1,2,1,2,2,7,2,1,2,4,1,2,3,2,3,1,3,2,1,3,2,2,3,3,2,,207,9128,5,2,2,2,2,2,3,4,5,3,2,1,2,3,301678
1,79,1286,1,5,7,2,5,4,1,2,2,3,2,3,1,2,1,2,2,3,2,2,2,2,1,2,4,4,4,4,4,3,11,3,3,4,3,2,1,4,2,3,4,1,1,2,1,2,1,4,5,3,3,3,2,2,2,2,2,4,2,1,3,1,1,2,,207,9128,6,2,5,5,5,5,2,2,2,4,2,2,2,2,101534
1,79,1287,1,5,5,2,4,4,2,2,1,2,2,4,2,1,2,1,3,3,3,1,2,3,2,1,2,3,4,4,1,2,3,1,3,3,2,3,3,2,3,1,2,2,1,10,2,1,2,3,5,3,3,2,3,2,2,2,2,2,2,2,3,1,2,2,,207,9128,7,2,5,2,4,4,2,3,1,2,2,2,2,2,301583
1,79,1288,3,5,7,3,5,4,1,2,2,3,1,1,1,2,2,1,1,1,1,3,1,1,1,1,1,2,4,4,2,1,3,1,2,3,3,2,1,1,2,1,1,1,1,10,3,2,3,3,3,3,1,2,2,1,1,3,2,2,2,1,3,2,3,2,,207,9128,8,5,2,3,3,2,3,4,1,5,2,1,2,2,201677
1,79,1289,1,5,6,9,3,4,1,2,1,2,2,0,2,1,1,1,2,2,2,3,2,4,2,0,3,3,1,4,4,1,11,1,3,1,3,3,2,0,2,3,0,3,2,2,3,1,1,1,2,4,4,4,3,2,2,2,2,2,2,2,3,1,1,2,,207,9128,9,2,5,4,3,3,2,4,2,2,2,1,2,1,101472
1,79,1290,1,5,7,9,4,1,5,3,1,2,2,4,3,1,3,3,3,3,1,0,1,5,2,2,3,2,2,4,4,1,3,2,3,7,3,0,0,0,0,0,0,0,0,0,0,10,4,3,4,1,2,3,2,2,2,1,1,3,2,1,1,2,3,2,,207,9129,0,3,3,2,2,2,4,3,2,5,2,3,2,2,401648
1,79,1291,1,5,7,0,4,1,5,3,1,2,2,1,2,1,3,1,1,1,2,3,2,3,2,2,3,2,3,5,1,3,2,2,2,3,3,1,1,1,3,1,2,4,2,2,2,2,1,4,4,3,3,2,2,3,1,3,1,1,1,1,2,1,2,1,,207,9129,1,1,3,2,2,2,3,4,1,5,2,3,2,1,1492
1,79,1292,1,5,5,2,4,1,5,3,1,3,2,1,2,1,3,1,1,2,2,1,1,4,3,2,2,1,3,2,1,2,11,2,2,5,2,3,3,1,1,1,2,4,2,2,3,1,1,2,4,4,4,2,2,1,1,1,1,1,2,2,2,2,3,3,,207,9129,2,2,1,1,1,1,3,4,2,3,5,1,2,2,101645
1,79,1293,1,5,7,3,5,1,5,3,2,2,1,2,1,1,2,1,1,1,1,2,2,4,2,2,3,2,3,5,3,4,2,1,2,4,3,1,1,2,2,1,2,1,2,2,2,1,2,4,2,3,3,3,2,1,1,1,1,2,1,1,3,1,1,2,,207,9129,3,3,3,1,1,2,2,4,3,3,1,2,2,2,101710
1,79,1294,1,5,4,8,1,4,2,2,1,2,2,1,1,1,2,1,2,2,2,1,2,2,1,1,3,2,3,4,4,1,2,4,3,7,2,1,2,3,2,2,1,1,2,2,2,2,1,3,4,3,0,1,1,2,1,2,2,2,2,2,2,3,1,3,,207,9129,4,4,4,1,1,1,2,0,3,4,2,1,2,3,301635
1,79,1295,1,5,5,0,3,4,1,1,1,3,2,2,2,1,3,1,1,2,2,2,1,2,2,2,3,1,3,3,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,3,4,3,3,2,2,2,2,2,3,2,1,2,2,1,2,3,,207,9129,5,3,3,2,3,3,2,3,2,5,5,1,2,2,201671
1,79,1296,1,5,4,4,1,1,5,3,1,2,2,4,2,1,2,1,1,2,1,1,1,4,2,2,3,2,4,4,4,4,3,1,2,3,3,3,1,2,3,1,3,3,2,2,1,2,1,1,2,2,1,3,3,1,1,2,2,2,2,2,1,1,1,4,,207,9129,6,4,5,3,2,2,3,4,1,5,3,1,2,3,101496
1,79,1297,1,6,7,2,4,1,5,3,1,3,2,0,2,2,1,1,2,2,2,0,2,2,1,2,2,2,4,4,4,3,4,1,3,5,3,1,1,2,4,1,2,2,2,3,5,3,1,2,3,3,3,3,2,2,2,2,2,2,3,1,1,2,4,2,,207,9129,7,4,3,2,2,4,1,1,1,3,3,1,2,2,301576
1,79,1298,3,6,4,2,2,1,5,3,1,4,1,1,1,2,2,1,2,2,2,3,2,3,1,1,2,1,4,3,5,2,3,1,2,1,2,3,1,2,2,1,2,2,2,2,4,1,1,3,6,3,2,4,2,1,1,2,1,2,2,2,2,3,2,2,,207,9129,8,2,2,2,2,3,3,4,5,2,2,1,2,2,301637
1,79,1299,3,6,7,3,4,1,5,3,2,2,1,1,1,1,2,1,1,1,1,2,1,4,1,2,3,2,4,3,2,4,2,2,3,5,3,1,1,2,3,1,1,1,2,2,3,2,1,2,5,3,4,3,2,2,2,2,1,3,2,1,1,1,1,4,,207,9129,9,3,4,3,3,3,2,4,2,3,3,1,2,3,201647
1,79,1300,1,6,4,3,3,1,5,3,1,2,2,1,1,1,2,3,2,1,2,3,3,2,3,1,2,3,4,4,1,1,3,1,2,3,3,2,1,2,2,1,2,1,2,2,2,1,1,2,3,1,4,3,2,2,2,2,2,3,2,1,2,1,1,3,,207,9130,0,3,4,2,2,4,2,4,2,3,2,1,1,3,201723
1,79,1301,2,6,6,3,5,1,5,3,1,3,1,0,1,2,2,3,1,1,1,0,1,2,1,1,1,5,4,5,4,4,0,4,3,4,2,3,1,2,2,1,2,2,2,1,1,1,1,1,3,3,2,3,3,3,1,2,0,2,3,2,3,2,0,2,,207,9130,1,5,4,0,0,3,0,4,1,2,1,1,2,2,401737
1,79,1302,1,6,3,6,5,1,5,3,1,2,2,1,3,1,2,1,1,1,1,3,2,4,2,1,2,2,4,4,1,4,2,3,3,4,3,2,3,1,2,1,2,4,2,2,2,2,1,1,4,0,1,3,1,1,2,1,1,2,1,1,3,1,1,3,,207,9130,2,4,5,1,1,1,4,4,1,5,2,2,2,2,101771
1,79,1303,3,6,6,3,3,4,1,2,2,5,2,3,2,1,1,2,3,3,2,3,2,4,2,2,4,2,4,4,4,3,3,1,2,2,2,2,1,2,3,2,2,2,1,9,3,9,2,4,4,3,2,3,3,2,1,1,1,2,1,1,1,2,1,1,,207,9130,3,3,4,4,4,4,3,3,1,2,2,1,2,1,101500
1,79,1304,1,6,6,1,5,4,2,2,1,4,3,2,0,1,2,1,3,2,3,3,2,4,2,2,4,1,4,4,3,2,3,1,1,1,2,1,1,2,2,1,0,2,1,10,2,10,4,3,4,3,1,3,2,1,1,2,1,2,3,1,2,1,1,2,,207,9130,4,3,0,3,2,2,3,4,1,2,2,1,2,2,301529
1,79,1305,1,6,8,0,4,4,1,1,2,4,3,2,0,3,2,1,1,1,2,2,1,2,2,2,3,3,4,4,4,2,1,1,3,3,3,1,1,2,3,2,2,2,2,5,4,2,2,1,5,2,3,3,2,2,1,1,0,3,3,1,0,1,2,2,,207,9130,5,2,2,1,1,2,2,1,5,4,2,2,2,2,201584
1,79,1306,1,6,5,0,4,2,2,3,1,4,3,2,1,2,1,1,2,2,2,1,3,3,2,2,3,3,2,2,1,3,2,1,2,2,3,1,1,3,2,1,1,2,2,4,1,4,1,3,4,3,2,1,2,1,1,1,1,4,3,1,3,1,4,2,,207,9130,6,4,5,1,1,2,4,3,2,4,4,3,2,2,101560
1,79,1307,1,6,5,2,4,4,1,1,1,3,2,2,2,2,3,2,3,3,3,3,2,3,3,3,3,2,2,4,4,3,6,2,2,3,2,2,1,2,2,2,2,2,0,3,3,3,1,3,5,3,3,2,2,3,3,1,2,3,1,2,3,3,1,3,,207,9130,7,2,1,3,4,4,2,4,1,3,1,2,1,2,201602
1,79,1308,3,6,6,2,1,1,5,3,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,2,3,5,3,1,3,1,1,1,1,1,2,2,2,2,1,1,1,3,3,1,1,1,1,1,1,1,1,2,2,1,1,2,,207,9130,8,3,4,1,1,1,1,3,1,4,3,1,2,1,401488
1,79,1309,1,6,4,1,3,4,2,2,1,2,3,1,2,2,2,1,2,2,2,3,1,2,1,2,2,2,3,4,4,3,6,2,2,4,2,2,1,2,2,1,2,2,2,2,4,2,1,2,2,3,4,3,2,2,2,3,1,2,2,2,4,3,1,2,,207,9130,9,3,4,2,2,1,2,4,5,1,1,2,2,2,301753
1,79,1310,1,3,6,2,3,1,5,3,1,4,2,4,2,1,3,3,2,1,1,1,1,4,2,1,3,0,4,4,1,2,1,1,3,1,3,1,1,0,2,4,5,4,2,2,2,1,2,2,3,4,2,2,3,1,1,3,3,2,1,1,2,1,2,2,,207,9131,0,5,0,0,0,0,3,4,1,4,1,1,2,2,301734
1,79,1311,1,3,6,8,2,1,5,3,1,3,2,3,3,1,1,1,2,2,2,2,2,5,2,3,4,5,4,1,1,4,2,2,3,4,3,1,1,4,4,3,3,3,2,2,4,2,1,4,4,3,3,1,2,2,2,2,2,3,1,2,3,1,1,4,,207,9131,1,3,4,4,3,4,2,4,3,4,3,2,2,2,101739
1,79,1312,1,3,7,3,3,1,5,3,1,3,2,1,2,1,1,1,1,2,1,2,1,4,2,1,3,3,4,2,2,4,2,1,2,3,3,1,3,2,2,1,2,2,2,4,1,1,3,1,4,4,4,4,2,2,2,2,2,2,2,2,4,1,1,2,,207,9131,2,4,4,2,2,3,2,4,3,4,2,1,2,1,301744
1,79,1313,1,3,4,0,4,1,5,3,1,2,1,1,2,1,2,1,2,2,2,1,1,3,2,2,3,3,4,3,1,2,3,1,1,2,2,1,1,1,2,1,1,1,2,2,3,1,2,2,6,2,0,2,2,1,1,1,1,0,2,2,0,1,2,2,,207,9131,3,1,2,2,0,0,0,2,0,0,0,0,0,0,1749
1,79,1314,1,3,7,1,5,1,5,3,1,3,1,1,1,3,2,3,1,2,2,1,2,2,3,2,3,2,4,4,4,2,1,1,2,2,3,3,3,2,2,1,1,2,2,2,2,10,4,1,3,4,1,4,3,1,3,1,1,4,2,1,2,2,1,2,,207,9131,4,3,5,2,1,1,1,2,1,5,5,1,2,2,301769
1,79,1315,1,3,4,7,3,4,1,2,1,2,3,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,4,2,2,1,1,1,1,1,3,2,1,2,2,1,1,2,3,2,4,1,1,2,2,3,3,3,2,1,1,1,1,3,2,1,2,1,1,4,,207,9131,5,4,5,2,2,2,2,2,2,4,1,2,2,2,101666
1,79,1316,1,3,3,2,3,4,1,2,1,2,1,1,1,1,2,1,1,2,1,1,3,2,3,1,2,2,4,2,1,2,2,1,2,2,1,1,3,1,1,1,1,1,2,2,2,1,1,2,1,2,1,1,2,1,1,2,2,2,3,2,1,1,2,1,,207,9131,6,2,1,1,2,2,3,4,1,3,2,3,2,2,301702
1,79,1317,1,3,5,5,1,4,2,2,1,2,1,1,1,1,2,1,2,2,3,3,2,2,2,2,4,2,4,4,2,3,4,2,2,4,1,2,1,2,2,1,2,2,2,2,3,2,1,1,5,2,4,2,2,2,1,2,1,2,1,1,2,1,1,2,,207,9131,7,4,4,3,3,2,3,4,4,4,1,2,2,2,301767
1,79,1318,1,3,5,5,3,5,1,2,1,2,1,2,1,2,2,1,2,2,2,3,2,2,2,2,2,2,4,2,1,2,3,2,2,4,3,2,1,2,3,1,2,2,2,2,1,2,1,2,3,1,1,2,2,2,1,2,1,3,1,2,3,1,1,4,,207,9131,8,4,5,2,2,3,2,4,2,2,2,2,2,3,201641
1,79,1319,1,3,5,4,3,5,1,2,1,3,2,2,2,1,1,1,1,2,1,1,2,4,2,3,3,5,4,4,4,2,3,1,2,1,3,2,1,5,2,1,1,2,2,2,1,2,1,1,3,3,3,2,2,1,1,1,1,2,3,1,1,1,3,3,,207,9131,9,3,5,4,1,2,3,4,1,5,3,1,2,3,201599
1,79,1320,1,3,4,3,1,1,5,3,1,3,2,1,2,1,2,1,2,2,1,1,2,4,2,3,4,4,1,4,4,1,1,2,1,11,3,2,2,2,1,1,1,3,2,2,2,1,1,4,4,3,2,3,2,2,2,3,3,5,2,2,3,2,1,2,,207,9132,0,2,2,1,1,1,1,1,1,2,1,1,2,2,301611
1,79,1321,1,3,3,7,1,1,5,3,1,3,1,1,2,1,2,1,2,1,2,1,1,3,3,1,2,2,1,4,2,1,2,4,2,6,2,2,1,1,1,1,1,2,2,2,2,2,1,3,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,,207,9132,1,1,1,1,2,2,2,4,1,2,1,1,2,1,101674
1,79,1322,1,3,6,1,2,1,5,3,1,4,2,3,3,1,2,1,2,2,2,1,2,4,2,3,3,3,2,3,2,2,3,1,2,0,3,3,1,2,4,1,2,2,2,3,4,3,1,3,2,3,3,3,2,2,2,2,2,2,2,2,3,1,1,3,,207,9132,2,2,2,2,2,1,3,4,2,5,5,1,1,1,101526
1,79,1323,1,3,5,4,1,1,5,3,1,2,3,1,2,2,2,1,2,1,1,2,1,2,1,1,1,1,2,4,1,4,2,1,2,2,2,2,1,2,1,1,2,2,2,2,3,2,1,1,6,4,1,4,2,1,1,2,2,2,2,2,2,1,2,2,,207,9132,3,2,2,2,1,2,2,2,5,5,1,3,1,2,301660
1,79,1324,1,3,4,3,2,1,5,3,1,2,1,1,1,1,2,1,1,2,2,3,2,1,3,1,3,2,2,2,1,2,2,0,0,6,2,3,3,1,1,1,1,1,2,2,0,2,1,1,1,1,1,3,3,1,1,1,1,1,2,1,1,1,1,1,,207,9132,4,0,0,0,0,0,0,0,0,1,0,0,2,2,1691
1,79,1325,2,3,4,2,1,1,5,3,1,4,1,4,2,1,2,1,2,2,1,1,1,4,2,1,2,1,2,2,3,2,2,2,3,5,1,1,3,3,4,3,5,3,2,3,2,1,2,4,2,4,2,3,2,2,2,2,2,2,2,2,4,1,1,3,,207,9132,5,3,4,2,0,2,3,3,2,3,2,1,2,2,101733
1,79,1326,1,3,5,1,4,1,5,3,1,2,3,2,2,3,3,1,1,2,1,1,1,3,3,3,5,5,2,3,3,3,2,2,2,4,3,1,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,4,3,1,1,1,3,3,2,2,2,1,2,3,,207,9132,6,2,3,3,3,3,3,3,1,3,3,1,2,2,201758
1,79,1327,1,3,5,2,3,1,5,3,1,2,2,4,2,1,2,1,2,2,2,2,2,2,2,1,1,2,3,4,4,2,3,1,0,10,0,3,3,2,3,3,5,1,2,2,2,2,1,1,5,3,3,1,1,2,2,2,2,3,0,2,3,1,4,5,,207,9132,7,2,4,2,2,1,1,3,1,2,1,2,1,1,101606
1,79,1328,1,3,5,1,3,1,5,3,1,3,2,4,1,2,2,1,2,3,1,1,1,1,1,1,5,2,3,2,5,2,2,2,2,4,3,3,3,2,3,1,1,1,2,2,4,2,1,2,3,3,3,3,2,2,2,2,2,2,2,1,3,1,4,3,,207,9132,8,3,5,2,2,1,1,4,1,2,2,2,2,2,1612
1,79,1329,1,3,5,2,5,1,5,3,1,3,3,4,2,3,2,3,3,2,2,3,2,5,3,5,4,1,3,4,4,2,2,1,3,4,3,3,1,2,1,1,1,1,2,4,6,3,1,2,5,3,3,3,2,1,1,2,2,2,1,1,3,1,1,4,,207,9132,9,4,5,4,2,4,3,4,5,5,5,3,2,1,101623
1,79,1330,1,3,6,2,5,1,5,3,1,3,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,3,3,2,2,2,2,3,4,3,3,1,2,2,1,1,1,2,3,2,1,2,1,2,3,2,2,3,1,1,1,1,2,2,1,2,1,2,2,,207,9133,0,1,2,1,1,1,3,4,2,2,2,1,2,2,301659
1,79,1331,1,3,3,6,1,1,5,3,1,4,1,4,1,2,2,2,3,2,2,2,2,3,2,2,3,3,3,4,1,4,3,2,3,6,2,1,3,2,2,1,2,2,2,3,6,8,1,4,4,3,3,4,2,1,1,1,1,2,1,2,2,1,2,2,,207,9133,1,2,4,4,4,4,4,4,2,4,3,0,0,0,1679
1,79,1332,1,3,7,2,1,1,5,3,2,3,3,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,3,3,5,1,1,3,3,1,2,1,1,3,3,2,2,1,2,2,1,2,1,3,3,3,2,3,1,2,1,2,1,2,2,1,3,1,1,2,,207,9133,2,5,0,3,3,3,3,3,2,3,2,1,2,2,1731
1,79,1333,1,3,6,2,3,1,5,3,1,2,2,2,2,1,2,1,2,2,2,3,2,4,2,1,4,1,3,4,3,3,11,2,3,4,3,1,1,2,3,2,3,2,2,2,2,2,1,2,5,3,3,3,2,2,2,1,1,3,2,1,2,1,2,3,,207,9133,3,2,2,3,2,2,3,2,1,3,2,2,2,2,101754
1,79,1334,1,3,5,2,1,4,1,2,1,3,2,4,2,1,3,1,2,2,2,3,2,2,2,3,3,2,3,3,3,2,3,1,1,1,2,3,1,2,2,1,5,3,2,2,2,1,2,0,5,2,3,2,2,1,1,1,1,2,2,1,1,1,1,2,,207,9133,4,3,4,3,2,4,2,4,2,2,1,1,2,3,101566
1,79,1335,2,3,6,4,1,5,1,2,1,3,3,4,2,1,2,1,2,1,1,3,2,3,2,2,3,1,3,4,3,4,2,2,2,3,3,2,3,3,2,1,5,4,2,2,2,1,1,1,4,3,4,1,2,1,1,1,1,3,2,2,3,1,1,4,,207,9133,5,3,4,5,3,3,3,4,2,2,1,1,2,3,401735
1,79,1336,3,3,6,2,5,1,5,3,1,3,3,4,1,2,2,1,2,2,3,1,2,2,1,2,2,4,4,4,3,3,11,1,3,1,1,1,1,3,4,2,3,2,2,4,4,4,1,4,5,3,3,2,2,2,2,2,2,3,1,3,3,1,4,4,,207,9133,6,4,5,2,2,3,2,4,1,2,4,1,2,3,401639
1,79,1337,1,4,6,1,4,1,5,3,1,2,2,2,2,1,2,3,2,2,2,3,2,4,2,2,2,1,4,4,2,4,4,1,2,4,2,1,1,2,2,1,1,2,2,2,1,2,1,3,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,3,,207,9133,7,3,2,1,2,2,3,2,1,3,2,1,2,2,301516
1,79,1338,1,4,7,1,5,1,5,3,1,4,2,4,2,1,2,1,2,2,1,1,1,4,2,2,2,2,4,4,4,1,11,3,3,4,2,3,3,1,2,1,2,2,2,6,2,2,2,1,3,4,2,1,4,2,1,1,1,2,3,1,2,1,2,2,,207,9133,8,3,2,0,0,0,2,2,5,5,5,1,2,2,301713
1,79,1339,1,4,4,2,4,1,5,3,1,4,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,10,1,10,1,2,1,1,1,1,1,1,3,2,2,2,1,1,1,2,2,2,3,1,1,1,1,1,1,1,1,2,1,1,,207,9133,9,1,1,1,1,1,4,4,1,1,1,1,2,2,401766
1,79,1340,1,4,5,7,1,2,1,2,2,2,3,1,1,1,2,1,1,2,2,3,2,2,2,1,3,2,4,3,4,4,2,1,3,2,3,1,3,2,3,1,2,1,2,2,4,2,1,4,5,2,2,2,2,2,2,1,1,3,3,1,3,1,1,3,,207,9134,0,4,5,2,3,3,1,2,2,3,3,1,2,2,301680
1,79,1341,1,4,5,5,2,4,2,2,1,2,2,1,1,1,2,1,2,2,1,3,2,3,2,2,4,2,4,3,3,2,3,1,3,4,3,1,1,2,2,1,3,2,2,2,3,2,1,3,2,3,2,1,3,2,1,2,2,2,2,2,1,1,2,1,,207,9134,1,3,5,5,1,2,1,4,2,4,3,2,1,3,101592
1,79,1342,2,4,6,9,5,4,1,1,1,3,0,1,1,3,2,3,1,1,2,1,3,2,1,2,1,1,4,3,3,1,0,1,2,2,2,3,3,1,2,1,1,1,2,2,5,1,1,1,6,3,4,4,2,1,1,1,1,2,1,2,1,3,2,2,,207,9134,2,3,1,1,1,1,3,4,1,5,1,1,2,2,401595
1,79,1343,1,4,7,3,5,1,5,3,2,2,3,4,1,2,2,1,2,2,3,3,2,1,1,2,2,1,2,3,2,2,10,2,2,4,1,1,1,3,4,3,2,2,2,2,1,1,2,0,2,2,2,1,1,3,2,2,3,2,1,2,3,3,3,2,,207,9134,3,3,4,2,1,2,1,4,1,3,3,2,2,2,101598
1,79,1344,1,4,6,3,3,1,5,3,2,5,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1,2,3,3,3,2,2,3,3,3,3,3,3,2,2,1,1,1,2,2,1,1,2,3,1,1,1,3,3,3,1,2,2,2,2,2,3,1,2,2,,207,9134,4,3,4,2,2,2,3,4,2,5,2,1,2,2,401574
1,79,1345,1,4,6,1,4,1,5,3,1,3,2,1,2,1,1,1,1,1,2,3,1,4,2,1,4,3,3,1,2,4,1,1,2,3,3,1,3,2,2,1,2,2,2,4,1,4,1,1,3,4,4,3,2,2,2,1,1,2,3,1,2,1,1,3,,207,9134,5,4,4,2,2,3,2,4,3,4,1,1,2,1,301745
1,79,1346,1,4,6,4,4,4,2,2,1,2,1,4,1,2,2,3,2,2,1,2,3,1,1,1,2,2,3,4,2,2,1,3,3,2,3,2,1,5,2,1,2,1,2,1,2,10,4,3,1,4,3,3,2,2,2,2,2,2,2,2,3,1,1,2,,207,9134,6,3,2,2,2,3,2,4,1,5,3,1,2,2,301528
1,79,1347,1,4,6,6,2,4,1,2,2,2,1,1,1,1,2,1,1,2,2,1,2,2,2,1,3,1,3,2,1,2,2,3,3,7,1,1,1,3,2,1,3,1,1,10,7,1,3,4,1,3,3,3,2,2,2,2,2,4,2,3,3,1,1,4,,207,9134,7,3,3,2,2,2,1,4,1,4,1,1,2,3,301607
1,79,1348,1,2,6,2,3,1,5,3,2,3,2,4,1,2,3,1,1,2,1,1,3,1,2,1,4,1,1,2,1,2,2,1,2,2,2,3,3,1,1,1,1,1,1,10,2,6,3,3,5,3,4,2,4,1,1,1,1,1,1,2,2,1,1,2,,207,9134,8,2,1,1,1,1,4,4,5,5,5,1,2,2,101664
1,79,1349,1,2,6,5,2,1,5,3,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,2,2,1,2,4,3,11,1,3,2,2,3,1,2,2,1,4,1,2,2,1,1,1,4,3,3,4,3,3,2,2,1,1,3,1,1,0,1,2,4,,207,9134,9,4,5,2,2,2,3,4,5,4,2,2,2,3,301726
1,79,1350,1,2,6,0,0,0,0,0,0,0,2,1,3,3,0,1,1,2,2,2,0,1,1,2,2,3,0,1,2,1,4,0,2,0,0,1,1,2,2,1,1,3,2,2,2,1,2,1,4,4,1,3,1,1,1,1,1,2,1,1,3,1,1,3,,207,9135,0,4,5,1,1,1,4,4,1,5,2,1,2,1,101755
1,79,1351,1,2,5,4,3,1,5,3,1,2,1,1,1,2,2,1,1,1,1,1,1,3,1,1,2,2,2,3,3,2,2,1,1,2,3,2,2,1,2,1,2,2,2,3,2,3,1,1,2,3,2,3,2,2,2,1,1,3,2,1,3,2,2,2,,207,9135,1,3,4,1,2,2,2,3,2,3,3,1,2,2,301657
1,79,1352,1,2,6,5,5,1,5,3,1,3,1,3,2,3,1,3,2,3,1,1,2,4,2,1,3,2,2,4,4,1,1,1,2,3,3,3,3,3,4,3,3,3,2,3,2,3,1,2,3,2,2,3,2,2,1,2,1,2,1,1,3,1,1,2,,207,9135,2,2,5,4,4,4,3,2,2,4,2,1,2,3,201768
1,79,1353,3,2,6,9,4,4,1,1,1,2,2,1,1,1,2,1,2,2,3,1,2,2,2,2,1,2,2,5,2,2,2,1,2,3,3,1,1,3,2,1,1,2,2,2,7,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,1,3,,207,9135,3,2,2,1,1,1,3,1,2,4,3,3,2,2,201773
1,79,1354,1,2,6,2,5,1,5,3,1,2,2,3,2,1,1,2,2,2,2,1,3,4,2,1,3,2,3,4,3,3,1,3,2,4,2,1,3,5,2,2,4,3,2,2,3,2,1,1,5,4,4,4,3,2,2,0,0,0,0,0,3,1,2,3,,207,9135,4,2,2,5,4,4,1,2,5,5,4,1,2,2,401483
1,79,1355,1,2,6,1,3,1,5,3,1,2,2,4,2,1,0,1,2,2,1,3,2,2,1,3,3,2,3,4,4,3,3,1,1,1,2,2,1,2,3,2,2,2,2,2,2,1,1,3,2,2,2,3,3,2,2,2,2,2,2,2,3,1,1,3,,207,9135,5,3,2,3,0,0,2,3,2,3,1,2,0,2,401497
