CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6A.,Q.6B.,Q.6C.,Q.6D.,Q.6E.,Q.6F.,Q.6G.,Q.6H.,Q.6I.,Q.6J.,Q.6K.,Q.6L.,Q.7.,Q.8A.,Q.8B.,Q.8C.,Q.9.,V.9A.,Q.10.,Q.11.,Q.12.,V.13.,V.14.
1,189,1316,4,4,4,2,2,4,4,3,1,4,4,4,1,1,2,2,3,1,2,2,2,3,3,3,5,1,3,7
1,189,1317,4,1,2,3,0,1,4,3,3,3,3,2,3,3,3,3,3,1,0,0,0,0,4,0,6,1,0,3
1,189,1318,4,1,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,3,4,0,6,1,3,4
1,189,1319,4,1,1,4,2,1,3,3,1,3,2,1,1,1,0,3,3,1,2,2,2,1,4,4,6,1,0,7
1,189,1320,4,1,2,3,3,1,3,3,1,2,2,3,1,1,1,2,1,1,0,1,1,3,3,4,6,1,0,8
1,189,1321,4,1,1,3,3,1,2,2,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,3,6,1,1,8
1,189,1322,4,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,4,3,6,1,0,8
1,189,1323,4,1,2,2,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,4,0,6,2,0,11
1,189,1324,4,1,1,3,2,0,2,2,1,1,2,1,1,1,2,2,1,1,1,1,0,2,2,8,6,2,0,11
1,189,1325,4,1,3,2,2,1,1,3,1,4,3,0,1,0,3,4,1,1,2,2,2,1,4,8,6,2,0,11
1,189,1326,4,1,1,3,2,1,3,3,1,3,2,3,1,1,2,3,1,1,2,2,2,1,3,8,6,2,0,11
1,189,1327,4,1,1,3,3,1,2,2,1,3,2,2,1,1,2,2,1,1,2,1,2,2,1,3,7,1,2,5
1,189,1328,4,1,2,3,3,1,2,3,3,3,2,2,1,1,3,2,1,1,2,1,1,3,3,4,7,1,1,7
1,189,1329,4,1,2,3,3,1,2,3,1,3,3,3,1,1,2,2,1,1,1,2,2,1,3,3,7,1,3,7
1,189,1330,4,1,1,3,3,1,2,2,1,2,2,3,1,1,3,2,3,1,3,2,1,2,2,8,7,1,1,8
1,189,1331,4,1,1,3,2,1,3,1,1,3,3,1,1,1,3,1,1,1,1,1,2,1,3,8,7,2,3,11
1,189,1332,4,1,1,3,3,1,2,2,1,1,1,3,1,1,2,2,1,1,2,1,2,2,2,8,7,2,1,11
1,189,1333,4,1,1,3,2,1,2,2,1,3,3,1,1,1,2,2,1,1,1,1,2,1,3,8,7,2,0,11
1,189,1334,4,1,1,3,3,1,3,1,1,1,3,1,1,1,3,3,1,1,3,2,1,1,3,8,7,2,0,11
1,189,1335,4,1,1,3,3,1,2,3,1,1,1,1,1,1,2,4,4,1,1,1,1,2,2,8,8,2,3,11
1,189,1336,4,1,1,2,2,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,3,3,8,3,1,3,8
1,189,1337,4,1,3,3,3,3,2,1,1,2,2,2,1,1,2,1,1,1,2,2,2,1,4,3,3,1,3,8
1,189,1338,4,1,1,3,0,1,0,0,1,0,0,0,1,1,0,0,1,3,0,0,0,3,4,8,3,2,0,11
1,189,1339,4,1,1,3,3,1,1,1,1,3,1,1,1,1,3,2,1,1,2,0,1,3,3,3,4,1,0,7
1,189,1340,4,1,1,3,3,1,2,3,1,1,1,1,1,1,3,3,1,1,1,2,2,2,4,8,5,1,0,3
1,189,1341,4,1,4,0,1,0,2,2,0,0,0,2,0,0,2,2,0,1,1,2,2,0,4,3,5,1,3,5
1,189,1342,4,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,4,8,5,1,0,7
1,189,1343,4,1,1,3,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,4,7,5,2,0,8
1,189,1344,4,1,1,3,2,1,1,3,0,0,2,0,1,1,1,3,1,1,1,2,2,3,4,4,5,1,0,8
1,189,1345,4,1,1,2,2,1,1,0,1,1,0,1,1,1,0,0,1,1,2,2,2,1,4,8,5,2,3,11
1,189,1346,4,1,1,3,3,1,2,2,1,4,2,2,1,1,2,2,1,1,3,2,1,2,2,8,5,2,0,11
1,189,1347,4,1,1,3,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,2,1,2,3,8,5,2,0,11
1,189,1348,4,1,3,2,2,1,3,1,1,1,1,3,1,1,3,1,1,1,1,2,2,1,4,0,5,2,0,11
1,189,1349,4,1,3,3,2,1,3,3,1,3,2,3,1,1,0,3,1,1,2,0,2,2,2,8,5,2,0,11
1,189,1350,4,1,2,1,2,1,0,0,1,1,0,1,1,1,0,0,0,2,1,2,2,1,3,8,5,2,0,11
1,189,1351,4,2,1,2,2,1,3,3,1,2,4,2,1,2,2,2,1,1,3,1,2,1,3,1,6,1,3,4
1,189,1352,4,2,2,2,3,1,2,3,1,3,3,3,1,1,3,2,3,1,2,2,2,2,4,4,6,1,3,7
1,189,1353,4,2,3,3,3,1,2,1,1,1,2,1,1,1,2,2,1,1,2,1,2,2,2,8,6,1,1,7
1,189,1354,4,2,2,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,3,2,2,1,3,3,6,1,0,7
1,189,1355,4,2,1,3,3,1,3,2,1,2,2,3,1,1,3,2,1,1,1,2,2,2,2,4,6,1,0,7
1,189,1356,4,2,2,2,3,3,2,2,1,2,2,3,1,1,2,2,2,1,2,2,1,2,4,4,6,1,0,8
1,189,1357,4,2,2,2,3,1,2,2,1,2,4,3,3,3,3,4,3,1,2,2,2,2,2,3,6,1,0,8
1,189,1358,4,2,1,3,3,1,2,2,1,3,3,3,1,1,2,2,1,2,2,3,2,3,3,1,6,1,3,8
1,189,1359,4,2,1,2,2,1,2,3,1,3,2,3,1,1,2,2,1,1,2,0,1,3,3,8,6,2,0,11
1,189,1360,4,2,1,3,3,1,2,2,1,3,3,3,1,1,2,3,1,1,2,2,2,2,2,8,6,2,1,11
1,189,1361,4,2,5,2,0,1,2,2,1,2,2,2,1,1,2,2,1,1,2,0,1,1,4,8,6,2,0,11
1,189,1362,4,2,2,3,2,1,1,1,1,3,3,1,1,1,3,4,1,1,1,0,2,1,3,8,6,2,0,11
1,189,1363,4,2,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,3,3,7,1,0,6
1,189,1364,4,2,3,3,3,1,4,2,1,2,2,3,1,1,1,2,1,1,2,3,1,2,2,3,7,1,3,7
1,189,1365,4,2,2,3,2,1,3,1,1,3,3,3,1,1,2,3,1,1,3,2,2,3,4,5,7,1,0,8
1,189,1366,4,2,1,4,3,1,2,3,1,1,3,1,1,1,3,2,1,1,3,2,1,2,2,8,7,2,3,11
1,189,1367,4,2,2,3,3,1,2,3,1,3,3,1,1,1,0,2,3,1,0,0,0,2,4,8,7,1,0,11
1,189,1368,4,2,1,3,2,1,2,3,3,3,3,1,1,1,2,2,1,1,2,2,2,1,3,8,7,2,3,11
1,189,1369,4,2,1,3,2,1,2,3,3,1,2,2,1,1,2,2,1,1,2,2,1,2,2,8,7,2,1,11
1,189,1370,4,2,1,3,3,1,2,2,1,1,2,2,1,2,2,2,1,3,1,1,2,2,2,8,8,1,1,6
1,189,1371,4,2,1,4,2,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,3,4,3,8,1,0,8
1,189,1372,4,2,1,3,3,1,3,1,1,1,1,3,1,3,3,4,4,1,2,2,1,1,3,8,8,2,3,11
1,189,1373,4,2,2,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,2,2,2,2,4,3,0,0,0,3
1,189,1374,4,2,3,2,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,4,0,0,0,7
1,189,1375,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8
1,189,1376,4,2,1,0,2,1,3,1,1,3,3,3,1,1,1,3,3,1,3,2,2,2,4,0,0,0,0,11
1,189,1377,4,2,3,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,4,8,2,2,0,11
1,189,1378,4,2,1,2,2,1,3,3,1,3,3,1,1,1,1,3,1,1,2,2,2,1,4,8,2,2,0,11
1,189,1379,4,2,2,2,0,1,2,2,1,1,2,2,1,1,2,2,2,1,1,2,2,2,4,8,3,1,0,4
1,189,1380,4,2,3,2,2,1,2,3,1,2,2,3,1,1,2,2,2,0,2,2,2,1,4,4,3,1,0,8
1,189,1381,4,2,2,3,2,1,0,0,1,1,0,0,1,1,0,0,1,1,2,2,2,3,3,8,3,2,0,11
1,189,1382,4,2,3,3,2,1,1,1,1,1,1,1,1,1,3,3,3,1,1,2,2,1,4,3,4,1,0,7
1,189,1383,4,2,1,3,2,3,3,2,1,2,2,3,1,1,2,2,2,1,1,2,2,1,4,8,4,1,0,7
1,189,1384,4,2,1,3,2,3,3,3,1,3,3,3,1,3,3,3,3,1,2,1,2,2,2,4,4,1,0,8
1,189,1385,4,2,3,3,0,1,1,2,1,3,3,1,1,1,3,4,3,1,2,2,2,2,4,8,4,2,2,11
1,189,1386,4,2,1,3,4,3,4,3,1,2,2,1,1,3,3,3,3,1,2,2,2,2,4,8,4,2,0,11
1,189,1387,4,2,2,0,0,1,4,2,1,3,3,1,1,1,4,4,4,1,1,3,2,2,4,3,5,1,0,4
1,189,1388,4,2,2,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,2,1,0,3,4,3,5,1,0,6
1,189,1389,4,2,1,2,2,1,2,3,1,3,3,1,1,1,3,2,1,1,2,2,2,2,2,8,5,1,0,7
1,189,1390,4,2,1,3,2,1,2,2,1,2,2,1,1,1,2,2,1,1,1,2,2,2,2,3,5,1,3,7
1,189,1391,4,2,2,2,2,1,2,1,1,1,3,1,1,3,2,2,1,1,2,2,2,2,2,3,5,1,0,7
1,189,1392,4,2,2,3,2,1,2,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,3,5,1,0,7
1,189,1393,4,2,2,2,2,1,3,3,1,3,3,3,1,1,3,3,1,1,2,2,2,3,4,4,5,1,0,7
1,189,1394,4,2,1,0,0,1,3,1,1,3,3,1,1,3,2,2,3,1,2,2,2,1,3,3,5,1,0,7
1,189,1395,4,2,1,3,3,1,2,2,1,2,2,2,1,2,1,2,1,1,2,3,2,2,2,3,5,1,2,8
1,189,1396,4,2,2,3,3,1,2,2,1,2,2,1,1,1,2,2,1,1,3,2,2,2,2,1,5,1,0,8
1,189,1397,4,2,2,3,2,1,4,3,1,3,2,1,1,1,2,3,3,1,2,2,2,1,4,3,5,1,0,8
1,189,1398,4,2,2,2,2,1,3,3,1,1,1,3,1,1,3,2,3,1,2,2,2,3,3,8,5,2,0,11
1,189,1399,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,4,8,5,2,0,11
1,189,1400,4,2,3,2,2,1,3,2,1,1,1,2,1,1,3,3,1,2,2,2,2,1,4,8,5,2,0,11
1,189,1401,4,2,1,3,2,1,2,3,1,3,3,1,1,3,2,3,3,1,1,2,2,1,3,8,5,2,3,11
1,189,1402,4,2,1,0,0,1,1,1,1,3,3,1,1,1,3,1,1,1,1,0,0,0,4,0,5,2,3,11
1,189,1403,5,3,2,0,2,1,3,3,1,2,2,1,1,1,1,3,1,1,1,2,2,3,4,3,6,1,3,3
1,189,1404,5,3,3,3,2,1,0,0,1,0,0,0,1,0,0,0,0,1,2,3,2,2,4,3,6,1,0,3
1,189,1405,5,3,3,3,2,0,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,3,3,6,1,0,3
1,189,1406,5,3,1,3,2,1,4,2,1,1,3,3,1,3,3,2,3,1,1,2,2,3,4,3,6,1,0,4
1,189,1407,5,3,1,3,3,1,2,3,1,3,2,2,1,3,3,2,1,1,1,2,2,3,3,8,6,1,0,7
1,189,1408,5,3,3,0,4,1,2,2,1,1,2,2,1,1,2,2,1,1,1,0,0,2,4,3,6,1,0,7
1,189,1409,5,3,3,1,1,1,2,2,1,1,2,2,1,1,2,2,1,3,1,2,2,2,4,3,6,1,0,7
1,189,1410,5,3,2,3,2,1,2,3,1,1,2,2,1,1,2,2,1,3,2,2,2,3,3,1,6,1,0,7
1,189,1411,5,3,2,3,2,1,2,1,1,3,3,1,1,3,3,4,1,1,1,2,1,3,3,3,6,1,0,7
1,189,1412,5,3,1,3,2,1,1,1,1,2,2,1,1,1,1,3,3,1,0,0,0,0,4,0,6,1,3,7
1,189,1413,5,3,1,2,2,1,2,3,1,2,2,4,1,1,2,2,1,3,1,2,2,2,2,3,6,1,0,8
1,189,1414,5,3,3,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,2,2,2,4,3,6,1,0,8
1,189,1415,5,3,1,3,2,1,2,1,1,3,3,1,1,1,3,2,1,1,1,1,2,1,3,4,7,1,3,4
1,189,1416,5,3,1,3,3,1,2,2,1,2,2,2,1,1,2,2,1,1,1,1,1,2,2,8,7,1,3,5
1,189,1417,5,3,3,3,3,1,2,2,1,3,3,1,1,1,2,2,1,1,2,2,1,2,2,3,7,1,3,7
1,189,1418,5,3,2,3,2,1,2,3,1,1,3,1,1,1,2,2,1,1,4,2,1,1,3,3,7,1,0,7
1,189,1419,5,3,4,2,0,1,2,2,1,1,2,2,1,1,2,2,1,1,2,0,2,2,2,3,7,1,3,8
1,189,1420,5,3,2,3,2,1,2,2,0,0,2,2,1,0,2,2,1,1,2,1,2,1,0,3,8,1,3,4
1,189,1421,5,3,3,0,2,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,2,0,4,8,1,1,0,4
1,189,1422,5,3,3,2,2,1,4,3,1,3,3,1,1,1,4,4,4,1,0,0,0,0,4,0,3,1,0,3
1,189,1423,5,3,3,3,2,1,1,1,1,0,0,0,1,0,0,1,1,1,2,2,2,0,4,8,3,1,0,4
1,189,1424,5,3,2,2,2,1,2,3,1,2,2,1,1,1,2,2,1,1,1,2,2,1,4,1,3,1,0,8
1,189,1425,5,3,2,2,2,0,0,0,0,0,0,0,1,0,0,0,1,2,2,2,2,1,4,3,4,1,0,3
1,189,1426,5,3,3,4,4,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,4,4,4,1,1,3
1,189,1427,5,3,5,2,2,3,2,3,1,3,3,2,1,1,2,3,3,2,3,2,2,3,4,3,4,1,0,4
1,189,1428,5,3,3,2,2,1,3,3,1,1,3,2,1,1,3,3,1,1,1,2,2,2,2,3,4,1,0,5
1,189,1429,5,3,2,3,2,1,3,3,1,3,4,1,1,2,2,2,2,1,2,2,2,2,2,8,4,1,0,7
1,189,1430,5,3,3,3,0,1,3,2,1,1,1,3,2,1,1,3,1,1,2,1,2,2,2,4,5,1,0,3
1,189,1431,5,3,2,3,2,1,2,1,1,2,2,3,1,1,2,2,1,1,1,1,2,2,4,8,5,1,3,3
1,189,1432,5,3,2,3,2,1,1,3,1,3,3,3,1,1,1,1,1,1,2,2,1,1,3,3,5,1,0,3
1,189,1433,5,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,4,3,5,1,0,4
1,189,1434,5,3,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,2,2,1,4,8,5,1,0,4
1,189,1435,5,3,1,3,2,1,2,1,1,1,2,3,1,1,3,3,1,1,2,2,2,3,3,8,5,1,3,4
1,189,1436,5,3,1,0,0,1,2,1,1,2,2,1,1,1,1,2,1,1,2,2,2,1,3,1,5,1,0,4
1,189,1437,5,3,1,3,2,1,1,2,1,2,2,0,1,1,2,2,1,1,2,1,2,1,3,4,5,1,3,4
1,189,1438,5,3,1,3,0,1,3,2,1,1,3,1,1,1,2,2,1,1,2,1,2,2,2,1,5,1,3,5
1,189,1439,5,3,3,2,2,1,2,3,1,3,3,3,1,1,3,2,1,0,2,2,2,2,4,3,5,1,0,5
1,189,1440,5,3,1,2,2,1,1,1,1,1,1,3,1,4,4,4,4,1,3,2,2,1,4,3,5,1,0,7
1,189,1441,5,3,3,2,2,3,2,2,1,2,2,3,1,3,3,3,1,1,2,3,2,1,3,4,5,1,0,8
1,189,1442,5,3,1,3,2,1,2,2,1,1,3,1,3,1,3,2,1,1,4,2,1,2,2,4,5,1,0,8
1,189,1443,5,4,5,3,0,1,0,0,1,0,0,0,1,1,0,0,1,1,2,1,0,2,4,8,6,1,0,3
1,189,1444,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,4,3,6,1,3,3
1,189,1445,5,4,4,2,0,2,2,1,1,3,3,1,1,3,2,2,3,1,2,2,2,2,3,3,6,1,0,3
1,189,1446,5,4,4,1,1,1,2,2,1,2,2,2,1,1,2,2,3,2,3,2,1,3,3,3,6,1,3,3
1,189,1447,5,4,4,1,1,1,2,2,1,2,2,2,1,1,2,2,1,0,0,0,0,3,3,8,7,1,3,4
1,189,1448,5,4,5,3,3,1,2,3,0,1,3,3,1,1,3,2,3,1,4,2,1,2,3,8,8,1,0,3
1,189,1449,5,4,1,2,3,2,2,1,3,1,1,2,1,2,4,2,4,1,4,2,1,2,4,3,8,1,0,4
1,189,1450,5,4,5,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,5,2,1,3,4,0,8,2,0,7
1,189,1451,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,1,0,4
1,189,1452,5,4,2,2,2,1,3,3,1,1,3,3,3,3,3,3,3,0,3,2,2,3,3,3,1,1,0,3
1,189,1453,5,4,5,2,0,1,2,2,1,1,2,2,1,1,2,2,1,0,3,2,2,2,2,1,1,1,0,7
1,189,1454,5,4,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,5,2,2,2,4,3,3,1,0,4
1,189,1455,5,4,5,0,0,1,1,2,2,2,2,1,1,3,3,2,1,1,2,2,2,2,2,8,4,1,3,4
1,189,1456,5,4,5,3,0,1,2,2,1,1,1,1,1,1,1,2,1,2,2,1,2,1,3,0,4,2,0,11
1,189,1457,5,4,4,1,1,4,4,3,3,3,3,3,3,3,3,3,3,1,2,3,2,3,4,4,5,1,0,3
1,189,1458,5,4,2,3,2,1,0,1,1,0,0,0,1,0,0,0,1,1,2,2,2,1,4,3,5,0,0,3
1,189,1459,5,4,4,1,2,1,2,1,1,1,2,2,2,1,3,3,2,2,2,2,2,2,1,3,5,1,3,3
1,189,1460,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,3,8,5,1,3,4
1,189,1461,5,4,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1,2,2,3,5,1,3,8
1,189,1462,5,1,2,3,3,1,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,4,6,1,3,6
1,189,1463,5,1,2,3,2,1,3,1,1,1,3,1,1,1,4,3,1,1,1,1,2,1,4,3,6,1,0,7
1,189,1464,5,1,1,3,3,1,2,1,1,2,2,4,1,2,2,2,1,1,1,1,1,2,2,3,6,1,3,8
1,189,1465,5,1,1,3,2,1,2,1,1,3,3,1,1,1,1,1,1,2,1,2,0,1,4,3,0,1,0,4
1,189,1466,5,1,1,3,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,3,3,2,4,2,1,2,0,8
1,189,1467,5,1,2,4,0,0,0,0,1,0,0,0,1,0,0,0,1,3,2,3,2,3,4,3,3,1,0,3
1,189,1468,5,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,1,0,4
1,189,1469,5,1,1,3,0,1,2,1,1,2,2,2,1,3,3,2,1,1,1,2,2,1,3,3,3,1,0,7
1,189,1470,5,1,1,2,2,1,3,1,1,1,1,3,1,1,3,0,3,1,1,2,2,1,4,3,4,1,0,8
1,189,1471,5,1,1,3,2,1,2,2,1,1,2,2,1,1,2,2,1,1,3,2,2,2,2,3,5,1,0,7
1,189,1472,4,3,2,3,2,1,3,3,1,3,3,3,1,1,2,2,1,1,1,2,2,1,4,2,6,1,0,7
1,189,1473,3,2,1,3,2,1,1,1,1,1,1,3,1,3,3,3,1,1,1,2,2,1,4,8,4,2,0,10
1,189,1474,3,3,1,3,2,1,2,1,1,2,2,1,1,2,2,2,1,1,4,1,2,2,2,8,4,1,1,10
1,189,1475,3,3,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,4,6,4,2,0,13
1,189,1476,3,1,1,3,3,1,2,2,1,1,1,1,1,1,2,2,1,1,3,1,1,2,2,8,5,2,0,9
1,189,1477,3,2,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,1,4,8,5,2,0,10
