CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27A.,Q.27B.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.54..1,Q.54..2,Q.54..3,Q.54..4,Q.54..5,Q.54..6,Q.54..7,Q.54..8,Q.54..9,Q.54..10,Q.54..11,CARD..1,DECK..1,BALLOT..1,NA.1,X.,X..1,X..2,X..3,Q.55.,Q.56.,Q.57.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65A.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78A.,Q.78B.,Q.78C.,V.82.,V.83.,V.84.
1,115,304,3,2,8,6,3,1,10,0,3,4,8,1,2,3,3,1,3,2,4,3,4,1,4,3,4,4,2,1,5,1,5,5,3,2,3,3,3,3,4,1,4,5,4,5,5,1,1,1,3,3,1,1,3,3,2,2,1,2,2,2,2,2,1,2,2,2,2,115,304,3,2,2,2,2,2,2,2,5,4,3,2,1,1,1,1,1,5,5,4,4,6,2,4,3,1,2,2,2,1,8,45
1,115,305,3,6,9,6,4,1,4,6,1,7,1,1,1,1,2,2,2,2,2,1,4,3,3,0,1,3,1,1,5,1,1,4,2,0,3,1,3,3,4,3,3,1,1,1,1,1,1,1,1,0,1,1,2,3,1,1,2,2,2,1,2,2,2,1,2,2,2,115,305,3,2,2,2,2,3,1,2,6,4,3,2,1,1,1,1,1,5,5,4,1,3,2,7,3,1,1,1,1,1,8,152
1,115,306,3,1,2,6,5,1,3,3,3,1,1,1,1,1,2,1,1,2,2,2,4,3,1,2,2,3,2,1,2,1,2,3,3,3,2,4,3,3,0,4,4,1,1,1,1,1,1,2,2,0,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,115,306,3,2,2,2,2,3,1,1,1,3,3,2,1,1,3,2,4,2,5,4,4,10,1,3,2,1,1,1,1,1,7,16
1,115,307,3,3,3,6,2,1,3,3,5,4,1,1,1,1,1,2,2,2,2,2,3,3,4,2,2,3,1,1,3,0,3,3,2,2,3,1,3,3,1,2,3,4,4,4,4,1,1,2,2,1,1,1,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,115,307,3,2,2,2,2,3,1,3,1,2,3,1,1,1,1,1,1,5,5,4,4,10,2,3,3,1,2,1,1,1,7,9
1,115,308,3,4,7,6,4,1,3,6,4,5,1,1,1,2,3,2,1,2,4,1,4,4,3,1,1,3,2,1,4,1,3,3,4,2,3,4,3,3,4,3,3,3,2,1,5,1,1,1,3,3,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,115,308,3,2,1,2,2,2,2,0,5,3,3,2,1,1,1,1,2,3,5,4,4,10,2,3,3,1,1,1,1,1,7,59
1,115,309,3,6,9,6,3,2,4,4,4,7,1,1,1,1,3,2,2,2,1,2,4,3,3,2,1,3,2,1,3,1,1,4,2,2,3,4,3,3,2,3,5,2,2,2,2,1,1,1,1,1,1,1,4,1,1,1,2,2,2,2,2,2,2,1,2,2,2,115,309,3,2,2,2,2,2,1,2,2,4,3,2,1,1,1,1,1,5,5,4,4,3,1,4,3,1,1,1,1,1,8,174
1,115,310,3,1,10,6,5,1,4,5,3,1,1,1,1,1,1,2,1,2,2,2,4,3,4,2,1,3,2,1,4,2,5,3,4,2,2,4,1,3,1,4,4,1,1,1,0,1,1,1,1,0,1,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,115,310,3,2,2,2,1,2,2,4,3,1,0,2,1,3,1,1,1,5,5,4,4,5,1,3,3,1,1,1,1,1,9,19
1,115,311,3,1,8,6,4,1,4,5,3,1,1,1,1,3,1,2,2,1,4,2,2,2,2,2,3,4,2,2,5,1,3,4,2,1,2,2,5,3,0,4,5,4,4,5,4,2,2,1,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,115,311,3,2,2,2,2,3,2,4,1,1,3,2,2,1,1,1,5,5,5,4,4,10,2,7,3,1,1,1,1,1,9,32
1,115,312,3,1,9,4,4,1,4,7,3,1,1,1,1,1,3,2,2,2,3,1,4,2,3,3,1,3,2,1,3,2,1,3,4,2,2,2,1,3,1,3,5,4,1,1,1,3,1,3,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,115,312,3,2,2,2,2,3,3,4,1,2,3,2,1,1,1,4,5,2,5,1,4,0,3,4,2,1,1,1,1,1,9,16
1,115,313,3,1,4,4,4,1,1,1,3,1,6,1,1,1,2,2,2,2,2,1,3,3,4,2,1,2,1,1,5,1,5,1,2,2,3,4,1,3,1,2,3,2,2,1,2,3,3,3,2,2,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,115,313,3,2,2,2,2,3,3,4,5,3,3,2,1,1,2,1,4,4,5,4,4,10,2,6,3,1,1,1,1,1,11,9
1,115,314,3,4,9,4,2,1,1,1,3,5,6,1,2,1,3,2,1,2,2,2,3,3,2,2,2,2,1,1,3,1,2,1,2,2,7,1,1,3,4,3,3,2,2,2,2,1,1,3,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,115,314,3,2,2,2,2,3,2,4,5,1,1,4,1,1,2,3,3,5,5,1,4,4,1,4,2,1,1,2,2,1,13,2
1,115,315,3,1,6,4,1,1,4,7,3,1,1,1,1,2,1,2,2,2,2,2,3,2,4,2,3,2,1,1,3,2,2,5,3,2,3,4,3,3,0,4,3,2,2,2,3,2,1,1,2,1,1,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,115,315,3,2,2,2,1,3,2,4,3,2,0,4,1,1,1,1,1,5,5,4,4,0,3,3,3,1,1,1,1,1,9,24
1,115,316,3,3,6,4,1,1,4,0,1,8,1,1,1,2,1,2,1,2,3,1,3,3,4,2,1,2,1,3,4,2,2,3,2,1,3,2,1,3,0,2,3,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,2,2,1,2,1,2,2,2,2,2,2,115,316,3,2,2,2,2,3,1,4,5,1,3,2,1,1,1,1,2,5,4,4,4,10,2,4,2,1,1,1,1,1,9,23
1,115,317,3,2,5,5,1,1,4,7,4,7,1,1,1,1,1,2,2,2,3,2,4,1,3,3,1,3,1,1,3,1,2,2,4,2,3,1,3,3,4,3,2,3,3,4,4,2,1,1,3,3,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,115,317,3,2,2,2,2,4,2,2,2,3,3,2,1,1,1,4,4,2,5,4,0,10,2,10,2,1,2,2,2,1,14,3
1,115,318,3,1,1,5,4,1,4,7,3,1,1,1,1,1,1,2,2,2,3,2,4,2,4,3,2,4,2,1,5,2,4,4,3,2,3,3,2,3,2,2,3,1,3,3,4,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,115,318,3,2,2,2,2,3,3,2,1,1,3,2,1,1,1,5,5,3,5,4,4,10,2,3,3,1,1,1,1,1,9,28
1,115,319,3,1,2,6,4,1,4,4,3,1,1,1,1,1,3,1,1,2,3,2,4,2,3,2,2,3,0,0,3,2,1,3,3,2,9,4,3,3,3,3,4,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,115,319,3,2,2,2,2,3,1,4,2,2,3,2,1,1,2,1,1,2,5,4,4,0,3,9,3,1,1,1,1,1,9,5
1,115,320,3,1,1,6,3,1,4,9,3,1,1,1,1,2,1,1,2,2,3,2,4,2,4,3,2,2,1,1,3,2,2,5,4,2,2,1,0,3,0,3,3,2,1,1,2,2,1,1,1,1,1,1,0,1,1,1,1,2,1,2,2,2,2,2,1,2,2,115,320,3,2,2,2,2,3,2,3,2,2,0,2,1,1,1,1,1,5,5,0,4,2,1,5,2,1,1,1,1,1,10,8
1,115,321,3,1,1,4,1,1,4,7,3,1,1,1,1,1,3,1,2,2,1,1,4,3,4,2,1,5,2,1,5,4,3,5,4,2,3,4,1,3,1,1,6,5,1,1,1,1,1,1,1,1,2,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,115,321,3,2,1,2,2,1,1,4,5,1,1,2,1,1,1,4,5,2,0,4,4,0,3,2,3,1,1,1,1,1,9,12
1,115,322,3,1,2,4,2,1,1,1,3,1,7,1,1,2,1,1,2,2,3,2,3,3,3,2,2,3,2,1,5,1,2,2,4,2,3,3,3,3,3,2,4,5,5,2,2,2,1,3,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,115,322,3,1,2,2,2,2,1,3,1,3,3,2,1,1,2,1,2,5,5,4,4,2,1,3,3,1,1,1,1,1,11,1
1,115,323,3,1,4,4,2,1,1,1,2,1,6,1,3,1,1,1,1,2,1,1,4,3,1,2,1,2,1,1,5,1,1,1,2,3,2,2,3,3,2,2,2,4,1,1,1,1,1,3,1,1,1,1,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,115,323,3,2,2,2,2,3,2,4,5,2,3,3,1,1,3,2,3,5,5,4,6,4,1,2,3,1,1,1,1,1,11,15
1,115,324,3,3,9,4,3,1,1,1,4,5,7,1,1,1,1,1,2,2,3,2,4,2,3,2,2,2,2,1,3,1,3,2,4,2,3,1,1,3,3,1,3,4,4,4,4,2,1,3,2,2,2,2,2,3,1,1,2,2,2,1,2,2,2,2,2,2,2,115,324,3,2,2,2,2,3,2,4,3,2,2,3,1,1,2,1,1,4,5,4,4,6,2,5,3,1,1,2,2,1,11,10
1,115,325,3,1,2,4,1,1,4,8,3,1,1,1,1,1,3,1,2,2,2,2,4,2,4,1,1,2,2,1,3,2,1,2,2,2,4,2,2,3,2,3,4,2,2,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,115,325,3,1,2,2,2,3,1,2,5,2,3,4,1,1,1,5,5,2,2,0,4,0,1,3,2,1,1,1,1,1,9,14
1,115,326,3,5,7,4,4,2,4,8,1,8,1,1,1,1,1,1,1,2,1,2,4,3,4,2,1,2,1,1,3,2,1,3,4,2,5,1,3,3,1,2,3,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,1,2,2,2,2,2,2,1,2,2,115,326,3,2,2,2,2,2,1,4,1,0,0,1,1,1,1,2,5,5,4,4,4,6,1,3,2,1,1,1,1,1,9,21
1,115,327,3,1,3,5,3,1,4,10,3,1,1,1,1,1,1,1,2,2,2,2,4,3,4,1,3,3,2,1,3,2,1,2,2,2,3,4,2,3,2,3,1,2,1,1,1,1,1,1,1,1,2,1,4,1,2,1,1,2,2,2,1,2,1,2,2,1,2,115,327,3,1,1,2,2,3,2,1,5,1,3,2,1,1,1,1,4,5,5,4,4,9,1,6,2,1,1,1,1,1,14,7
1,115,328,3,1,3,5,2,1,1,1,3,4,6,1,1,1,1,1,1,2,1,2,3,3,3,2,2,5,1,1,5,1,2,3,2,2,2,1,1,3,1,2,3,1,1,1,2,1,1,3,2,3,2,2,2,1,1,1,2,2,1,1,2,2,2,2,1,1,2,115,328,3,2,2,2,2,2,2,4,5,2,3,3,1,1,1,2,2,2,5,4,4,5,2,7,3,1,2,1,1,1,11,7
1,115,329,3,1,1,5,3,1,4,7,3,1,1,1,1,1,1,1,1,2,3,1,3,4,1,2,1,1,2,1,4,2,1,3,2,1,9,2,4,3,0,1,3,5,4,4,4,2,1,1,3,2,2,1,3,1,1,1,2,2,1,1,2,2,2,1,1,2,2,115,329,3,2,1,2,2,2,2,1,1,1,2,3,1,1,1,1,1,5,5,4,5,3,1,4,2,1,1,1,1,1,12,1
1,115,330,3,1,1,5,1,1,1,1,3,1,6,1,1,1,1,1,1,2,2,2,4,3,4,2,1,2,2,1,5,1,5,0,4,2,2,3,1,3,2,2,2,2,2,1,4,1,1,3,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,115,330,3,1,2,2,2,2,1,4,3,2,3,2,1,1,1,4,3,4,4,4,4,6,1,7,3,1,1,1,1,1,11,12
1,115,331,3,1,4,5,1,1,1,10,5,5,6,1,1,1,1,1,1,2,2,2,3,3,3,2,1,2,2,1,5,1,2,0,4,2,2,1,1,3,3,2,1,0,2,1,2,2,2,3,2,1,2,1,0,3,2,1,2,1,2,1,2,2,2,2,2,2,2,115,331,3,1,2,2,2,2,1,4,5,2,1,2,1,1,1,1,2,2,5,4,4,3,1,4,1,1,1,1,1,1,11,4
1,115,332,3,1,9,5,4,2,4,8,3,1,0,1,0,1,3,1,1,2,1,1,4,3,3,2,1,2,1,1,3,2,1,3,4,2,4,4,3,3,2,3,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,115,332,3,2,2,2,2,2,2,4,2,0,3,2,1,1,1,1,1,5,5,4,4,0,3,8,2,1,1,1,1,1,9,8
1,115,333,3,3,5,5,5,1,4,8,1,8,1,1,1,1,2,1,2,2,1,1,3,2,2,2,1,2,1,1,2,1,2,1,1,2,1,4,3,3,2,3,6,2,4,2,2,2,1,1,1,1,2,1,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,115,333,3,2,2,2,2,3,2,4,5,2,3,2,1,1,1,2,1,2,5,4,4,0,2,3,2,1,1,1,1,1,9,7
1,115,334,3,1,10,6,4,2,1,1,3,1,2,1,2,1,2,1,2,2,3,2,4,3,3,3,2,4,2,1,5,1,1,4,3,2,3,3,3,3,3,2,5,3,2,1,4,2,2,2,4,3,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,115,334,3,1,2,2,2,3,2,2,6,3,3,2,1,2,4,1,2,5,5,4,4,6,2,4,2,1,1,1,1,1,7,48
1,115,335,3,1,4,4,5,1,7,6,4,7,1,2,1,1,1,3,2,2,2,1,4,3,4,3,4,2,1,3,5,1,5,3,1,1,5,1,2,3,1,4,6,5,5,1,1,2,1,3,3,1,2,0,1,3,2,2,2,2,2,2,1,2,2,2,1,2,2,115,335,3,2,2,2,2,4,2,3,5,4,3,3,2,1,1,5,4,0,0,0,6,4,1,5,0,0,0,0,0,1,1,5
1,115,336,3,3,4,6,2,1,1,3,3,1,6,1,6,1,3,2,3,2,3,3,4,1,4,2,2,4,2,1,5,1,1,3,4,2,2,2,3,3,3,3,4,4,3,4,5,1,1,3,4,2,1,1,1,3,1,1,1,2,2,2,2,2,1,2,2,2,2,115,336,3,2,2,2,2,3,1,2,1,4,3,2,1,1,1,1,1,5,4,4,1,4,1,10,3,1,1,2,2,1,8,103
1,115,337,3,1,3,6,5,1,2,8,3,1,1,1,1,3,1,2,2,1,3,3,3,3,1,3,4,4,2,1,2,1,5,4,2,2,2,3,3,3,0,4,4,1,4,4,4,1,1,3,1,2,1,2,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,115,337,3,2,2,2,2,3,2,4,3,1,2,2,1,0,3,2,2,2,5,4,4,0,2,5,2,1,1,2,2,1,7,38
1,115,338,3,1,11,7,3,1,1,1,3,1,1,1,1,1,3,1,1,2,2,2,3,3,3,1,1,2,2,1,4,1,5,4,2,1,2,4,3,3,1,4,3,2,1,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,115,338,3,2,2,2,2,2,1,2,3,1,3,1,1,1,3,1,3,5,5,4,4,5,1,4,3,1,1,1,1,1,7,28
1,115,339,3,1,5,7,4,1,1,1,3,1,1,1,1,1,2,2,2,2,2,1,4,3,3,1,2,3,2,1,4,1,5,3,2,1,3,4,3,3,2,4,5,1,4,4,4,1,1,3,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,115,339,3,1,2,2,2,3,1,2,3,3,3,2,1,1,1,1,1,5,5,4,4,9,2,5,2,1,1,1,1,1,7,37
1,115,340,3,4,9,7,3,2,3,3,3,3,1,1,1,1,2,2,2,2,2,2,4,3,4,3,2,4,2,1,5,2,1,5,2,2,2,2,3,3,0,3,5,5,4,4,4,1,1,3,1,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,115,340,3,2,2,2,2,4,2,3,1,3,3,2,1,1,1,1,2,5,5,4,4,0,3,3,3,1,1,1,1,1,7,17
1,115,341,3,7,8,7,5,1,1,8,1,8,6,1,6,1,2,1,1,2,2,1,3,2,4,2,1,5,1,1,3,1,2,3,2,3,2,2,2,3,1,1,3,1,2,1,2,1,1,3,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,1,1,2,2,115,341,3,2,2,2,2,2,1,1,1,2,3,2,1,1,2,1,1,5,4,4,1,3,1,4,3,1,1,1,1,1,8,104
1,115,342,3,1,4,5,3,1,4,7,5,5,12,1,1,1,1,1,2,2,4,2,4,3,3,2,2,1,1,1,3,1,1,1,4,2,7,3,1,3,2,2,3,5,4,4,4,2,2,1,4,3,1,1,2,2,2,2,1,1,2,1,2,2,1,2,2,1,2,115,342,3,2,2,2,2,2,1,1,5,1,1,2,1,1,1,4,1,3,5,4,4,10,2,3,3,1,2,2,2,1,3,82
1,115,343,3,1,1,5,3,2,4,4,3,1,1,1,1,1,2,2,3,2,3,2,4,2,1,3,1,1,2,1,5,1,1,5,4,2,2,1,3,3,4,3,3,2,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2,115,343,3,2,2,2,2,3,2,2,2,2,3,2,1,3,1,1,1,5,5,4,4,2,2,10,3,1,2,1,1,1,8,74
1,115,344,3,2,4,5,1,1,4,3,4,8,12,1,1,1,1,1,1,2,2,1,4,3,3,2,2,1,1,1,4,1,1,2,2,2,4,1,1,3,2,2,3,2,2,1,2,2,2,1,2,1,1,1,2,3,1,1,2,1,2,2,2,2,2,1,1,2,2,115,344,3,2,2,2,2,2,1,1,3,1,1,2,1,1,1,4,4,3,5,4,4,4,1,4,1,1,1,1,1,1,3,43
1,115,345,3,2,6,5,5,1,4,9,3,4,12,1,8,1,1,1,2,2,2,2,4,3,4,2,1,1,1,1,3,1,3,1,2,2,2,3,3,3,1,2,5,4,5,4,4,2,1,1,3,3,1,1,3,3,1,1,1,2,2,2,1,1,1,2,1,1,2,115,345,3,2,1,2,2,2,1,3,1,4,2,2,1,1,1,4,5,2,5,4,4,9,1,5,1,1,2,1,1,1,3,75
1,115,346,3,5,11,5,2,2,4,3,4,0,13,1,13,2,1,1,1,2,1,1,1,3,4,3,1,1,1,3,1,1,2,4,2,3,8,4,3,3,2,2,6,1,2,1,2,2,2,1,2,1,1,1,3,3,1,1,1,2,2,2,1,2,2,2,2,1,2,115,346,3,2,2,2,2,3,1,2,5,1,1,1,1,1,1,2,5,5,5,4,4,5,1,5,3,1,1,1,1,1,8,51
1,115,347,3,1,1,5,4,1,2,8,3,1,1,1,1,1,1,1,2,2,3,2,4,4,3,1,1,1,2,1,5,1,4,5,4,2,4,1,3,3,4,4,3,2,2,2,2,2,2,3,3,3,2,1,4,3,2,1,2,1,2,2,1,2,1,1,2,2,2,115,347,3,1,2,2,2,3,1,3,6,2,3,2,1,1,1,2,4,5,5,3,4,10,2,4,2,1,1,1,1,1,7,33
1,115,348,3,4,10,5,4,1,3,3,4,8,1,1,1,1,2,1,1,2,1,1,4,3,4,1,1,1,2,1,3,2,1,3,2,1,5,4,2,3,1,2,2,3,3,2,3,2,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,2,2,2,1,2,2,115,348,3,2,2,2,2,2,1,1,5,2,3,1,1,1,1,1,2,5,5,4,4,3,1,2,2,1,1,1,1,1,7,50
1,115,349,3,1,4,5,1,1,7,7,3,1,1,1,1,2,1,1,2,2,2,2,4,4,3,1,1,2,1,1,3,1,1,4,2,2,2,3,1,3,2,3,2,5,1,3,2,2,2,3,3,1,1,1,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2,115,349,3,2,2,2,2,1,1,3,5,1,3,2,2,1,2,1,1,5,5,4,4,4,2,3,3,1,1,1,1,1,6,15
1,115,350,3,1,2,5,2,1,4,6,5,1,1,1,1,2,1,2,2,2,3,1,4,2,3,3,3,2,2,1,5,1,1,4,3,2,2,1,1,3,2,3,2,3,3,2,4,2,1,1,2,2,1,1,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,115,350,3,2,2,2,2,4,1,2,2,3,3,2,1,1,1,1,1,5,5,0,2,3,1,2,2,1,2,2,2,1,8,183
1,115,351,3,1,8,5,1,1,4,3,3,1,1,1,1,1,1,2,2,2,3,2,4,2,4,3,1,2,2,1,5,1,1,4,2,2,5,2,1,3,1,3,4,5,1,1,4,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,115,351,3,2,2,2,2,2,2,2,5,3,3,3,1,1,1,2,2,2,5,4,1,4,1,9,2,1,2,2,2,1,8,146
1,115,352,3,1,1,5,1,1,4,11,5,1,1,1,1,1,1,1,2,2,4,2,3,2,2,2,3,2,2,1,3,1,2,5,2,2,1,4,0,3,1,3,4,3,3,4,3,1,1,1,4,1,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,115,352,3,2,2,2,2,3,2,2,5,3,3,2,1,1,1,2,4,2,5,5,4,10,2,5,3,1,2,2,2,1,8,173
1,115,353,3,2,5,5,3,1,4,3,4,8,12,1,2,1,1,2,2,2,3,2,4,3,4,2,2,2,1,1,3,1,1,2,4,2,3,2,1,3,4,2,5,4,4,4,3,2,2,1,3,3,2,1,2,3,2,2,1,1,2,2,2,2,2,2,2,1,2,115,353,3,2,2,2,2,3,2,2,1,3,2,3,1,1,1,4,4,2,1,4,4,5,1,2,2,1,1,1,1,1,3,17
1,115,354,3,2,2,5,5,1,4,4,5,5,1,1,1,1,1,2,2,2,4,2,4,4,1,1,3,2,1,3,5,1,1,1,1,1,3,2,3,3,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,115,354,3,2,1,2,2,4,3,2,4,3,3,2,1,1,1,1,2,2,5,3,4,4,2,7,2,1,2,2,2,1,8,176
1,115,355,3,1,2,5,1,1,2,2,3,1,1,1,1,1,2,1,1,2,2,1,3,2,2,2,1,2,2,1,5,1,2,5,2,1,5,4,5,3,3,2,5,1,1,2,2,2,1,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,115,355,3,2,2,2,2,3,1,2,3,1,3,2,1,1,1,1,2,2,5,4,4,3,1,3,2,1,2,2,2,1,7,46
1,115,356,3,1,3,5,5,1,2,8,3,1,1,1,1,1,3,2,2,2,2,2,4,2,3,2,1,2,1,1,3,1,2,3,2,2,11,4,2,3,0,4,3,0,4,4,4,1,1,3,2,2,1,2,2,3,2,1,2,1,1,1,1,2,1,1,2,2,2,115,356,3,1,2,2,2,4,1,4,1,2,3,2,1,1,1,1,2,5,5,4,4,1,1,5,2,1,2,2,2,1,7,36
1,115,357,3,1,9,5,4,1,3,3,5,1,1,1,1,1,2,1,1,2,1,1,1,2,4,2,1,2,2,2,5,1,2,3,3,2,2,1,3,3,1,2,2,1,1,1,2,1,1,1,1,1,1,1,4,1,1,1,2,2,2,1,2,2,2,2,2,2,2,115,357,3,2,2,2,2,3,1,1,5,1,3,1,1,1,2,1,2,2,5,4,4,3,1,5,3,1,1,1,1,1,8,62
1,115,358,3,1,2,5,1,1,7,7,3,1,1,1,1,1,1,1,1,2,2,2,4,2,2,2,2,3,2,1,4,1,2,4,4,2,3,4,3,3,3,3,4,5,4,1,1,1,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,115,358,3,2,2,1,2,4,2,3,1,2,3,2,1,1,1,1,1,5,5,4,4,10,2,1,2,1,1,1,1,1,4,5
1,115,359,3,2,5,5,1,1,10,10,3,4,8,1,2,2,1,3,2,2,3,2,4,3,2,2,3,3,2,1,3,1,2,5,3,2,10,2,3,3,2,1,5,2,1,4,5,2,2,1,2,3,1,1,2,3,1,2,2,1,2,1,2,2,2,2,2,2,2,115,359,3,2,2,2,2,2,2,2,2,1,1,2,1,1,1,5,3,5,5,4,4,6,2,5,3,1,2,2,2,1,8,50
1,115,360,3,1,5,4,1,1,7,7,3,1,3,2,3,1,2,1,1,2,1,1,4,3,4,1,1,3,2,1,5,4,1,4,2,2,0,0,0,0,0,2,4,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,115,360,3,2,2,2,2,3,1,1,5,1,3,2,1,1,0,4,3,1,1,4,4,10,2,6,2,2,1,1,1,1,8,87
1,115,361,3,2,3,4,3,1,1,8,5,4,7,1,5,3,1,3,3,2,4,3,4,2,4,3,3,1,2,1,5,1,1,1,4,2,1,1,5,1,4,1,1,1,5,5,5,1,1,3,4,3,2,2,1,3,2,2,1,2,2,1,2,2,2,2,2,1,2,115,361,3,2,1,2,2,3,2,4,5,4,3,1,2,1,1,1,2,5,4,4,4,2,2,7,2,1,2,2,2,1,8,122
1,115,362,3,1,3,7,5,1,4,4,5,1,1,1,1,1,3,2,2,2,4,2,4,3,4,2,1,4,1,3,5,2,1,4,2,2,5,4,1,1,4,2,5,4,5,5,4,2,2,1,2,1,2,1,4,2,1,1,2,1,2,2,2,2,2,2,2,2,2,115,362,3,2,2,2,2,4,2,4,5,0,3,1,2,1,1,1,5,3,5,4,4,0,3,6,3,1,2,2,2,1,9,17
1,115,363,3,1,2,8,4,1,4,6,3,1,1,1,1,2,1,2,2,2,4,3,4,1,3,2,4,3,2,1,3,4,2,4,1,2,1,3,1,1,2,4,4,4,5,4,4,2,2,1,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,115,363,3,2,2,1,2,4,2,2,2,1,3,1,1,3,1,1,1,5,5,4,4,0,2,5,3,1,2,2,2,1,9,15
1,115,364,3,1,3,5,2,1,7,7,3,1,3,2,3,2,3,2,2,2,2,2,4,1,4,2,1,2,2,1,3,1,1,5,2,1,9,1,4,1,1,1,6,5,4,2,2,2,2,3,1,1,2,1,1,3,2,2,1,1,2,2,2,2,2,2,2,2,2,115,364,3,2,2,2,2,3,2,2,6,2,3,2,1,1,1,1,1,5,5,4,4,10,2,6,3,2,1,1,1,1,5,38
1,115,365,3,1,10,4,5,2,7,7,3,1,2,2,1,1,2,1,1,2,1,2,3,3,4,1,1,5,2,1,3,1,1,3,1,2,2,4,3,1,2,2,4,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,2,1,2,2,115,365,3,2,2,2,2,2,1,4,5,4,3,2,1,1,1,2,3,5,5,4,4,10,2,10,3,2,2,2,2,1,5,39
1,115,366,3,2,10,4,5,2,7,9,3,1,2,2,1,1,1,1,2,2,2,2,3,3,2,2,3,2,1,2,3,1,1,1,2,2,4,2,3,1,1,3,1,1,2,1,2,2,2,3,1,1,2,1,2,0,2,1,2,1,2,2,1,2,1,2,2,2,2,115,366,3,2,1,2,2,2,2,2,5,2,3,2,1,1,1,2,2,5,5,4,4,9,2,2,3,2,1,1,1,1,5,13
1,115,367,3,1,2,7,3,1,7,9,3,1,3,2,2,1,1,2,2,2,4,3,2,3,4,2,1,3,2,1,2,1,1,5,3,2,9,4,1,1,3,4,5,5,4,2,4,1,1,3,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,115,367,3,1,2,2,2,4,2,2,5,2,3,2,1,1,1,2,3,5,5,4,0,7,2,5,2,2,2,2,2,1,8,108
