CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6A.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.13A.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48A.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.65..1,Q.65..2,Q.65..3,Q.65..4,Q.65..5,Q.65..6,Q.65..7,Q.65..8,Q.65..9,CARD..1,DECK..1,BALLOT..1,X.,X..1,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.71..1,Q.71..2,Q.71..3,Q.71..4,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.76..1,Q.76..2,Q.76..3,Q.76..4,Q.76..5,Q.76..6,Q.76..7,Q.76..8,Q.76..9,Q.76..10,Q.76..11,Q.76..12,Q.76..13,V.78.,V.79.
1,233,874,3,3,2,1,4,3,5,5,3,3,1,2,1,1,2,1,1,1,1,1,1,4,1,1,3,3,3,1,4,4,1,3,1,4,1,4,4,1,1,1,4,2,0,1,1,3,1,2,2,2,2,2,2,8,8,6,5,2,2,2,2,2,2,1,2,2,2,2,233,874,1,2,1,6,1,1,4,1,2,2,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,13,22
1,233,875,2,3,3,1,4,6,3,4,2,2,3,8,4,2,1,1,1,3,3,2,1,1,2,2,3,3,1,1,4,5,1,2,1,5,1,3,4,1,1,3,4,2,1,1,0,1,1,3,1,1,1,2,2,8,8,6,3,2,2,2,2,2,2,2,2,2,2,2,233,875,2,1,1,1,5,7,1,1,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,14,25
1,233,876,3,3,3,1,4,3,0,4,1,5,1,1,1,1,1,1,3,1,2,1,1,5,1,2,4,3,6,1,5,5,1,2,1,0,3,4,3,1,1,1,4,2,1,1,1,5,1,0,1,0,1,1,2,8,8,0,3,1,2,2,2,2,1,2,2,2,2,2,233,876,2,2,1,1,3,1,5,1,2,1,2,2,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,29
1,233,877,3,3,3,1,3,3,3,3,1,2,6,8,1,3,2,1,1,2,3,1,3,2,2,2,3,3,6,1,5,5,1,3,2,4,1,3,3,1,2,4,1,2,1,1,1,2,1,5,2,2,1,2,2,8,8,8,4,2,2,2,1,2,2,2,2,2,2,2,233,877,2,2,1,4,4,1,3,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,26,7
1,233,878,3,3,3,1,3,3,4,3,1,2,4,8,1,1,2,1,2,2,2,5,0,2,2,2,3,3,5,1,5,5,1,3,1,4,2,3,4,1,1,3,1,2,1,1,2,2,1,3,1,2,2,1,2,8,8,6,3,2,2,1,2,2,2,2,2,2,1,2,233,878,2,2,2,1,1,1,4,2,1,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,26,11
1,233,879,1,3,3,1,3,3,2,3,1,2,1,2,1,2,1,3,1,2,2,1,1,2,2,2,2,3,4,1,4,5,1,2,1,4,1,2,4,2,1,1,1,2,1,1,1,1,1,3,1,1,1,1,2,8,8,8,5,2,1,1,2,2,2,2,2,2,2,2,233,879,2,2,1,2,1,1,3,2,1,2,2,2,2,2,1,5,2,2,2,2,2,1,2,2,2,1,2,2,2,2,26,18
1,233,880,4,3,6,1,6,0,0,0,3,2,11,1,5,3,5,3,1,2,3,1,3,2,1,1,3,3,2,4,7,4,1,3,2,4,1,3,3,1,2,0,2,1,1,1,0,3,1,2,1,2,2,2,2,8,8,0,1,2,2,2,2,2,2,2,2,2,2,2,233,880,2,1,2,2,1,2,1,1,2,2,2,2,0,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,26,26
1,233,881,1,3,2,1,1,3,3,3,1,2,6,8,4,3,2,1,2,3,2,2,2,5,1,1,3,3,4,1,5,5,1,2,1,4,1,4,4,2,1,1,1,2,1,1,1,1,1,2,2,3,2,2,2,8,8,0,5,2,2,2,2,2,2,2,2,2,2,2,233,881,2,1,1,4,2,0,3,2,1,2,2,2,2,7,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,26,44
1,233,882,1,3,2,5,4,5,3,3,1,2,4,8,4,2,5,1,2,2,2,3,3,5,1,2,2,3,6,1,5,4,1,3,1,4,1,3,4,1,1,1,1,2,3,1,2,1,1,3,2,2,2,3,2,8,8,0,3,2,2,2,2,2,2,2,2,2,2,2,233,882,2,1,2,4,2,1,4,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,26,56
1,233,883,1,3,2,1,5,8,3,3,1,2,1,1,2,2,4,1,2,2,2,2,2,3,1,1,3,2,3,1,5,2,1,3,1,4,3,3,4,1,1,3,1,2,1,1,2,3,3,2,2,1,2,1,2,8,8,5,5,2,1,1,2,2,2,2,2,1,1,2,233,883,2,2,1,1,2,5,4,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,27,3
1,233,884,1,3,2,1,1,3,3,3,1,2,1,1,1,1,2,1,2,3,3,1,1,4,1,2,2,3,2,1,5,4,1,2,1,4,3,4,4,3,3,1,1,2,1,1,1,3,2,3,2,2,2,2,2,8,8,8,3,2,1,1,2,2,2,2,2,2,2,2,233,884,2,2,2,4,3,1,4,2,1,2,2,2,2,1,3,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,27,40
1,233,885,1,3,3,1,1,3,3,3,1,2,11,6,1,1,0,2,1,3,2,2,3,6,1,1,4,3,6,1,5,5,1,2,1,4,1,4,4,2,2,1,1,2,1,1,0,3,1,3,1,2,1,2,2,8,8,8,4,2,2,2,2,1,2,2,2,2,2,2,233,885,2,2,1,3,1,0,7,2,2,2,2,1,0,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,27,44
1,233,886,3,3,2,1,5,1,3,3,1,2,4,8,2,1,1,1,1,2,2,1,1,1,2,2,4,3,4,1,5,5,1,3,1,4,2,4,3,1,1,3,2,2,1,1,4,5,1,2,1,2,1,1,2,8,8,0,4,2,2,2,2,2,2,2,1,1,1,2,233,886,2,2,1,2,1,1,2,1,1,2,2,2,2,3,4,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,28,27
1,233,887,3,3,2,1,2,3,3,3,1,4,1,5,2,2,2,1,2,2,2,1,1,3,2,2,3,3,5,1,4,5,1,3,1,5,3,3,4,1,1,0,1,2,3,1,0,3,1,3,2,2,2,2,2,8,8,6,4,2,1,2,2,2,2,2,1,2,2,2,233,887,2,2,3,4,3,1,4,1,2,2,2,2,1,2,4,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,28,45
1,233,888,1,3,3,3,2,3,4,4,1,2,11,1,2,3,5,3,2,2,3,1,1,4,1,2,3,2,6,2,5,7,1,3,1,4,2,2,2,3,2,3,1,2,1,1,1,1,2,3,2,2,1,1,2,8,8,4,5,2,1,1,2,2,2,2,2,1,2,2,233,888,2,2,2,1,7,0,7,2,2,2,2,1,0,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,35,0
1,233,889,4,3,3,6,6,5,3,4,1,0,6,8,5,0,4,1,2,2,2,2,2,2,4,0,4,2,4,3,5,5,1,4,1,5,4,3,2,1,1,1,1,2,1,1,2,2,1,2,3,3,0,2,2,8,1,0,3,2,2,2,2,2,2,2,2,2,2,2,233,889,1,2,1,5,4,1,5,1,2,1,2,2,4,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,35,20
1,233,890,1,3,3,1,4,1,4,4,1,2,1,6,1,1,1,1,1,2,1,1,1,4,1,2,3,3,4,1,5,5,1,2,1,4,1,1,3,1,1,1,1,2,1,1,1,1,1,5,1,2,2,3,2,8,8,5,5,2,1,2,1,2,2,1,1,2,2,2,233,890,2,2,1,4,4,1,3,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,35,47
1,233,891,1,3,5,3,4,5,3,4,1,2,4,8,4,1,3,1,1,3,3,2,2,5,1,2,4,3,3,1,4,5,1,2,1,4,2,4,4,1,1,1,1,2,1,1,2,1,2,3,1,1,2,1,2,8,8,1,4,2,1,1,2,2,2,2,2,1,2,2,233,891,2,2,1,4,6,7,5,2,2,1,2,2,4,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,36,16
1,233,892,1,3,4,1,3,5,2,3,1,1,5,3,2,1,1,1,1,1,2,3,3,3,2,1,3,2,3,1,5,5,1,2,1,4,1,3,3,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,2,8,8,5,5,2,1,2,2,2,2,1,2,2,2,2,233,892,2,2,1,4,3,1,5,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,37,1
1,233,893,1,3,1,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,2,0,1,2,2,2,2,3,1,1,5,5,1,2,1,4,3,3,1,1,1,1,2,1,1,1,0,3,1,4,3,2,1,1,2,8,8,5,5,2,1,2,1,2,2,2,2,2,2,2,233,893,2,2,1,4,2,1,6,2,2,1,2,2,4,1,4,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,38,16
1,233,894,1,3,2,1,4,1,2,3,1,2,1,1,2,5,5,1,1,2,2,1,1,4,1,1,4,3,7,1,5,5,1,2,1,3,1,4,4,1,0,0,4,2,1,1,1,1,0,6,1,1,2,1,2,8,8,0,5,2,2,1,2,2,2,2,2,2,2,2,233,894,2,2,1,1,2,1,4,2,2,1,2,2,4,1,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,38,26
1,233,895,1,3,2,1,4,8,2,3,1,1,5,1,3,3,2,1,2,1,2,3,0,3,1,1,3,3,2,1,5,4,1,3,1,4,2,4,2,1,1,1,1,2,2,1,1,3,3,2,1,1,1,1,2,8,8,5,5,2,2,2,2,2,2,2,2,1,2,2,233,895,2,2,1,2,2,1,3,2,1,2,2,2,1,1,5,4,2,2,1,2,2,2,2,2,2,1,2,2,2,2,38,27
1,233,896,2,3,2,1,3,3,3,3,1,1,1,5,1,1,4,1,1,2,2,1,3,5,1,2,3,3,6,1,2,5,1,3,1,4,3,3,3,1,1,4,1,2,3,1,0,1,1,3,2,2,2,2,2,8,8,5,5,2,1,2,2,2,2,1,2,1,2,2,233,896,2,2,1,1,2,1,5,2,1,1,2,2,4,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,38,38
1,233,897,1,3,4,1,4,3,3,2,2,5,5,8,1,1,1,1,1,1,1,1,1,3,1,2,4,3,3,1,5,5,1,2,1,2,2,4,3,1,1,0,1,2,1,1,0,2,1,3,2,2,2,1,2,8,8,0,3,2,2,2,2,2,2,2,2,2,2,2,233,897,2,1,1,1,6,7,7,1,2,2,2,2,0,1,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,47,1
1,233,898,1,3,2,1,1,5,2,2,1,4,4,8,1,1,2,1,2,1,2,1,1,2,1,2,2,2,6,2,5,5,1,3,2,5,1,1,2,1,0,0,1,2,1,1,0,5,1,4,3,2,3,1,2,8,8,5,3,2,2,2,2,2,2,1,2,1,2,2,233,898,2,2,1,4,1,2,3,2,1,2,2,2,3,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,47,4
1,233,899,1,3,3,6,3,11,5,6,1,4,8,8,1,1,1,1,1,1,2,2,2,4,1,4,4,1,6,1,5,5,1,3,1,4,4,2,2,1,1,0,1,2,0,0,0,3,1,1,1,1,1,1,2,8,8,0,5,2,2,2,2,2,2,2,2,2,2,2,233,899,2,1,1,0,1,6,2,1,2,2,2,2,0,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,47,20
1,233,900,1,3,2,1,1,3,2,1,2,1,1,1,3,1,1,1,2,1,3,1,1,3,1,2,3,3,3,1,5,5,1,2,1,1,2,1,2,1,1,0,2,2,2,1,1,3,1,3,3,2,3,1,2,8,8,0,4,2,2,2,2,2,2,2,2,2,2,2,233,900,2,1,1,3,2,1,5,2,2,1,2,2,4,2,1,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,47,22
1,233,901,1,3,3,2,4,3,3,4,2,4,7,8,4,1,1,1,1,2,3,1,3,4,1,2,3,3,5,1,5,1,1,3,1,4,1,4,5,1,1,1,1,2,2,2,0,5,1,2,1,1,1,2,2,8,8,0,1,2,2,2,2,2,2,2,1,1,2,2,233,901,2,2,2,1,0,1,6,2,1,2,2,2,7,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,47,23
1,233,902,1,3,2,1,2,8,3,3,3,4,1,1,1,1,1,1,2,1,2,0,0,5,1,1,4,2,0,1,5,5,1,3,2,4,2,3,4,1,1,0,1,1,2,1,1,1,1,4,2,2,1,2,2,8,1,0,3,2,2,2,2,2,2,2,2,2,2,2,233,902,2,1,1,3,3,7,5,2,2,1,2,2,4,7,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,47,32
1,233,903,4,3,5,3,4,1,4,5,2,5,1,5,3,1,5,2,1,3,2,1,1,3,2,2,4,3,6,1,5,5,1,3,1,4,2,4,4,1,1,0,4,0,0,1,1,3,3,2,3,2,2,2,2,8,8,5,5,2,1,1,2,2,2,2,2,2,2,2,233,903,2,2,2,4,5,1,4,2,2,2,2,1,3,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,49,5
1,233,904,2,3,3,2,5,8,3,5,2,5,1,7,2,1,2,1,1,2,1,1,2,5,2,2,2,3,3,1,5,4,1,3,1,1,1,4,4,1,1,1,1,2,1,1,1,2,1,2,2,2,1,1,2,8,1,10,5,2,1,2,2,2,2,2,1,2,2,2,233,904,2,2,1,1,4,1,3,2,2,2,1,2,3,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,49,22
1,233,905,1,3,2,2,5,8,3,3,1,5,1,5,1,1,2,1,2,1,1,3,3,3,2,2,4,3,6,3,3,1,1,3,1,4,3,3,4,1,1,1,1,2,1,1,2,1,2,2,1,2,3,1,2,8,1,5,5,2,2,1,2,2,2,2,2,2,2,2,233,905,2,2,1,4,3,1,5,2,1,2,2,2,4,1,1,3,2,2,2,2,2,2,2,1,2,2,2,2,1,2,49,30
1,233,906,2,3,3,5,5,3,4,5,2,5,1,1,2,1,1,1,1,1,1,1,1,4,2,2,3,3,6,1,1,5,1,2,1,4,3,3,4,1,1,5,1,2,1,1,2,1,1,2,1,2,2,1,2,8,7,10,3,2,2,1,2,2,2,2,2,2,2,2,233,906,2,2,1,7,1,1,4,2,2,2,1,2,5,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,49,32
1,233,907,1,3,2,1,2,3,2,4,2,3,4,8,1,1,4,1,1,2,1,1,1,5,1,2,3,3,3,1,5,5,1,3,1,4,2,4,4,5,1,0,1,2,1,1,1,1,3,2,1,2,1,3,2,8,8,8,5,2,2,2,2,2,2,2,2,2,2,2,233,907,2,1,1,4,3,0,5,1,2,2,2,2,1,1,5,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,50,3
1,233,908,1,3,3,0,1,6,3,5,2,4,1,7,4,1,5,1,2,3,2,3,3,5,1,2,3,3,6,2,5,1,1,3,1,4,1,3,2,2,1,0,1,2,2,1,1,2,1,3,2,2,2,1,2,8,5,0,4,2,2,2,2,2,2,1,2,2,2,2,233,908,2,2,2,6,6,7,5,1,2,2,2,2,1,7,4,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,51,3
1,233,909,1,3,2,1,3,3,3,4,1,1,1,1,2,1,5,1,2,1,1,1,1,2,3,2,4,3,6,1,1,1,1,2,1,1,1,5,1,1,1,6,1,2,1,1,1,1,1,3,1,1,2,1,2,8,7,5,5,2,2,1,2,2,2,2,2,2,2,2,233,909,2,2,1,4,6,7,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,51,17
1,233,910,3,3,3,1,3,5,3,3,1,2,1,2,2,3,1,1,1,2,3,1,1,5,1,1,3,3,6,1,5,5,1,2,1,4,2,4,4,1,1,1,1,2,1,1,1,3,3,3,2,2,1,1,2,8,8,5,5,2,2,2,2,1,2,2,1,1,2,2,233,910,2,2,1,4,3,1,3,2,1,2,2,2,2,7,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,29,1
1,233,911,1,4,3,1,3,6,5,5,2,2,1,1,1,2,5,1,1,1,2,1,1,1,1,2,3,3,6,1,5,5,1,2,1,4,3,1,1,1,1,1,1,2,1,1,2,3,1,3,2,1,1,2,2,8,1,5,4,2,2,2,2,2,2,2,2,2,2,2,233,911,2,1,1,3,5,2,5,1,2,2,2,2,1,7,4,4,1,2,2,2,2,2,2,2,1,2,2,2,2,2,15,1
1,233,912,1,4,5,1,5,3,5,5,2,2,1,5,1,1,4,1,1,1,2,4,0,4,1,2,3,3,2,1,5,2,1,2,2,4,4,5,1,1,1,1,1,2,1,1,2,3,1,2,2,2,1,1,2,8,1,2,6,2,2,2,2,2,2,2,2,2,2,2,233,912,2,1,3,4,6,7,5,1,2,2,2,2,1,7,5,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,15,32
1,233,913,1,4,3,3,3,8,4,4,2,2,1,7,1,1,1,1,2,1,2,1,2,4,1,2,1,3,6,1,1,4,1,2,2,2,1,2,2,2,1,3,1,2,1,1,2,2,1,2,1,2,2,1,2,8,8,4,4,2,1,2,2,2,1,2,2,2,2,2,233,913,2,2,1,4,3,1,3,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,12,24
1,233,914,1,4,3,1,2,3,4,5,2,3,1,1,2,1,2,1,2,2,2,1,1,3,2,2,3,3,5,1,5,4,1,3,2,2,2,5,2,2,2,1,1,2,1,1,1,5,2,3,3,2,2,1,2,8,3,5,5,2,1,2,2,2,2,2,2,1,2,2,233,914,2,2,1,3,4,1,4,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,13,1
1,233,915,2,4,4,3,5,3,3,5,2,1,4,8,2,5,2,3,3,2,2,2,2,4,1,1,3,3,6,1,5,5,1,3,2,4,2,1,4,1,1,6,1,1,1,1,0,5,2,3,2,2,1,2,2,8,8,5,5,2,2,2,2,2,2,2,2,2,2,2,233,915,2,1,3,3,6,7,4,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,13,8
1,233,916,1,4,2,3,3,6,4,5,2,4,1,3,1,1,5,1,1,1,2,1,1,5,1,2,3,3,6,1,4,3,1,2,1,4,2,3,3,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,2,8,0,5,5,2,1,1,2,2,2,1,2,2,2,2,233,916,2,2,1,1,2,1,3,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,13,15
1,233,917,2,4,5,1,4,3,3,5,2,4,5,8,1,5,4,3,1,2,3,1,1,2,2,2,4,3,3,1,5,5,1,2,1,4,1,3,4,1,1,1,1,2,1,1,2,1,1,2,1,2,2,1,2,8,8,4,5,1,2,2,2,2,2,2,2,2,2,2,233,917,2,2,1,4,6,7,5,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,13,18
1,233,918,1,4,3,1,1,3,3,5,2,2,1,2,1,1,1,1,1,1,2,1,3,5,1,2,2,3,2,1,5,4,1,3,1,0,2,2,1,1,1,1,1,2,1,1,0,3,1,0,2,2,2,2,2,8,8,5,4,2,1,1,2,2,2,2,2,2,2,2,233,918,2,2,2,4,6,7,3,1,2,2,2,2,5,1,4,4,2,2,2,2,2,1,2,1,2,2,2,2,2,2,14,2
1,233,919,3,4,5,2,4,1,2,4,2,2,4,8,2,1,2,1,2,2,2,1,1,2,1,2,4,3,5,1,3,1,2,2,1,4,3,4,3,1,1,4,1,2,1,2,2,2,1,3,1,2,2,2,2,8,8,5,5,1,2,2,2,2,2,2,1,2,2,2,233,919,2,2,1,4,4,5,5,1,2,2,2,2,1,1,5,4,2,2,2,2,2,2,2,1,2,2,1,2,2,2,14,24
1,233,920,1,4,2,1,1,3,3,4,2,1,1,2,1,1,2,1,1,1,2,1,2,4,1,2,4,3,6,1,5,5,1,3,1,1,3,3,2,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,2,8,8,1,4,1,2,1,2,2,2,2,2,2,2,2,233,920,2,2,1,1,5,1,6,1,2,2,2,2,7,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,14,26
1,233,921,1,4,4,3,5,8,4,3,1,2,6,8,2,1,4,1,2,2,3,4,2,2,1,2,1,3,5,2,4,5,1,2,1,4,1,3,4,1,3,0,1,2,1,1,1,3,3,3,2,3,1,2,2,8,1,8,5,2,2,2,1,2,2,1,2,2,2,2,233,921,2,2,2,4,6,7,2,2,1,2,2,2,2,1,4,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,26,8
1,233,922,1,4,5,3,5,1,2,3,1,2,7,8,2,1,2,1,0,0,0,0,0,8,3,6,5,4,8,6,6,6,1,3,1,1,3,4,4,1,2,1,1,2,1,1,1,2,2,3,2,2,2,1,2,8,8,11,2,2,2,2,2,2,1,1,2,1,1,2,233,922,2,2,1,2,2,1,4,2,1,2,2,2,1,1,4,4,2,1,2,2,2,2,1,2,2,2,2,2,2,2,27,22
1,233,923,1,4,1,2,3,3,2,3,1,2,1,1,2,1,2,1,1,2,2,6,6,4,2,2,3,3,4,1,5,4,1,2,1,1,2,3,4,2,2,1,1,2,1,1,2,4,2,3,2,2,2,3,2,8,8,5,4,1,2,1,2,2,2,2,1,2,2,2,233,923,2,2,4,4,1,0,5,2,2,1,2,2,4,1,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,27,26
1,233,924,3,4,3,2,2,3,3,3,1,2,1,5,2,1,2,1,2,2,1,1,1,5,1,1,1,3,1,1,5,5,1,3,2,2,2,4,4,1,1,3,1,2,1,1,0,1,1,2,2,1,1,1,2,8,8,5,5,2,2,2,2,2,2,2,1,2,2,2,233,924,2,2,1,2,1,1,4,1,1,2,2,2,2,7,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,27,32
1,233,925,3,4,3,3,4,8,5,3,1,2,4,8,1,2,5,1,2,1,2,1,1,4,1,1,4,3,3,1,5,5,1,3,3,4,3,1,4,1,2,1,1,2,1,1,1,3,2,2,1,2,3,1,2,8,8,1,5,2,2,2,2,2,2,2,2,1,1,2,233,925,2,2,3,1,6,7,5,1,2,2,2,2,5,3,4,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,28,13
1,233,926,3,4,3,3,4,8,3,3,1,2,5,8,1,2,2,2,2,1,2,1,2,5,1,1,3,3,6,1,4,4,1,2,1,4,2,3,3,1,1,1,1,2,1,1,2,3,2,3,2,2,1,1,2,8,8,1,5,2,2,2,2,1,2,2,2,2,2,2,233,926,2,2,1,2,1,1,3,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,28,34
1,233,927,1,4,4,3,3,3,4,3,3,2,4,8,2,3,4,2,2,2,1,1,6,2,2,2,4,3,5,1,5,5,1,2,2,4,2,2,2,1,1,3,1,2,1,1,10,3,3,2,2,2,0,3,2,8,0,5,7,2,2,2,2,2,2,2,2,2,2,2,233,927,2,1,3,2,6,7,7,2,2,2,2,1,0,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,35,9
1,233,928,1,4,4,3,5,3,4,3,1,2,1,1,2,1,1,3,3,3,1,3,2,2,1,2,4,3,5,1,2,5,1,2,2,4,3,3,3,1,1,3,1,2,1,1,1,1,1,2,1,1,2,1,2,8,8,5,1,1,2,1,2,2,2,2,2,2,2,2,233,928,2,2,2,4,6,7,6,2,1,2,2,2,7,7,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,35,45
1,233,929,1,4,5,3,5,3,4,4,1,2,1,1,2,1,4,1,2,1,2,2,2,4,1,2,4,3,6,1,5,5,1,3,1,1,3,4,4,1,1,0,1,2,1,1,4,1,1,2,1,2,1,1,2,8,8,5,5,2,2,2,2,2,2,2,1,1,2,2,233,929,2,2,1,1,6,7,5,1,2,1,2,2,4,7,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,36,15
1,233,930,1,4,2,3,3,3,2,3,1,2,1,2,2,3,5,1,2,2,2,1,1,2,2,2,3,3,3,1,5,5,1,3,2,4,1,3,2,1,2,0,1,2,1,1,0,3,1,2,2,2,0,2,2,8,8,0,4,2,2,2,2,2,2,2,2,2,2,2,233,930,2,1,1,4,6,7,3,2,2,1,2,2,4,7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,36,29
1,233,931,2,4,2,1,4,8,3,3,1,4,1,1,1,1,1,1,1,1,2,2,2,2,2,1,4,3,6,1,5,5,1,3,1,1,2,4,4,1,1,3,1,2,1,1,0,1,1,3,1,2,2,2,2,8,8,6,4,2,1,2,2,2,2,2,1,1,2,2,233,931,2,2,1,4,3,1,4,2,2,1,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,36,31
1,233,932,1,4,2,1,4,3,4,4,1,1,4,8,2,1,5,1,1,1,2,3,3,2,1,2,4,3,6,1,5,5,1,2,1,4,4,3,3,2,1,5,1,2,1,1,1,2,1,2,2,1,1,1,2,8,8,0,3,1,2,2,2,2,2,2,1,2,2,2,233,932,2,2,1,2,2,1,6,2,2,1,2,2,7,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,37,3
1,233,933,1,4,4,1,3,5,3,4,1,1,4,8,1,1,5,1,2,1,2,3,3,2,1,2,3,3,1,1,5,5,1,2,1,4,2,2,4,1,1,1,1,2,2,1,0,5,1,3,3,1,3,2,2,8,8,8,5,2,2,2,2,2,2,2,2,2,2,2,233,933,2,1,4,0,7,0,7,2,2,2,2,1,0,2,4,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,37,30
1,233,934,1,4,2,3,3,8,2,3,1,1,1,2,1,1,2,1,1,1,1,1,2,3,1,2,3,3,5,2,3,3,1,2,2,4,4,3,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,8,1,5,5,2,1,1,2,2,2,2,2,2,2,2,233,934,2,2,1,4,3,1,5,2,2,1,2,2,5,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,37,31
1,233,935,1,4,3,3,4,3,5,3,1,1,4,1,2,1,5,1,1,2,3,1,1,6,1,2,4,2,6,1,5,5,1,2,1,4,2,4,4,1,1,0,1,2,1,1,1,1,1,2,1,1,1,1,2,8,8,5,5,2,2,2,1,2,2,1,2,2,2,2,233,935,2,2,1,4,6,7,6,1,2,2,2,2,7,7,4,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,37,40
1,233,936,1,4,2,1,2,3,3,3,1,1,1,1,1,2,1,1,1,1,2,1,1,4,1,2,4,3,6,1,5,5,1,3,1,1,3,4,4,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,8,1,5,5,2,1,1,2,2,2,2,1,2,2,2,233,936,2,2,1,4,2,1,4,2,2,1,2,2,4,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,38,29
