COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99,COL100,COL101,COL102,COL103,COL104,COL105,COL106,COL107,COL108,COL109,COL110,COL111,COL112,COL113,COL114,COL115,COL116,COL117,COL118,COL119,COL120,COL121,COL122,COL123,COL124,COL125,COL126,COL127,COL128,COL129,COL130
1,64,3470,2,2,6,2,3,1,5,3,1,2,2,2,4,4,4,1,1,3,2,1,1,2,1,1,3,1,1,1,2,1,4,3,2,2,2,3,1,3,1,2,3,1,1,1,1,3,3,4,1,1,1,1,1,1,1,1,3,1,1,2,1,2,1,,206,4347,0,1,2,1,2,2,1,2,1,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,10,4,3,4,3,3,3,5,6,5,20,60,9,1,4,3,6,4,4,1,2,3,24
1,64,3471,2,2,6,0,4,1,5,3,1,2,2,2,13,9,2,2,2,1,3,2,2,2,2,1,3,3,2,3,3,1,9,3,2,2,4,11,2,2,5,3,1,1,2,2,3,3,2,4,2,2,2,2,1,3,1,1,3,1,1,2,1,2,2,,206,4347,1,1,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,2,2,2,1,3,2,3,2,2,2,2,1,1,4,3,20,3,1,4,0,1,3,2,5,4,20,30,9,1,1,5,3,2,4,0,1,3,27
1,64,3472,2,2,6,2,2,1,5,3,1,2,1,2,9,9,3,3,1,2,2,1,2,2,2,1,1,2,1,2,2,1,9,3,2,2,2,2,1,2,3,2,1,1,1,3,1,3,2,2,1,3,1,3,3,2,1,2,1,1,1,1,1,2,2,,206,4347,2,1,1,1,2,2,1,2,1,1,1,1,2,2,1,2,2,3,2,1,2,3,3,2,2,3,1,3,1,2,2,2,2,2,2,1,3,1,10,4,3,2,2,3,2,3,2,3,30,40,8,0,2,0,4,5,5,1,1,3,27
1,64,3473,2,2,6,3,2,1,5,3,1,2,2,2,9,9,4,2,1,2,2,1,1,2,1,1,1,2,2,1,2,2,9,2,1,1,2,2,1,2,3,3,1,3,1,1,1,2,2,4,2,1,2,2,1,2,1,1,2,1,1,2,1,2,2,,206,4347,3,1,1,1,2,3,1,1,1,1,1,1,3,3,2,1,1,2,1,2,3,3,3,2,2,3,2,1,1,2,2,3,2,3,1,1,3,2,10,5,3,1,3,3,4,1,4,5,20,30,8,2,3,3,6,4,5,1,1,5,17
1,64,3474,2,2,6,1,4,1,5,3,1,2,3,2,4,8,4,2,4,1,2,4,2,2,2,3,3,4,3,2,5,1,8,2,1,2,3,3,1,2,1,1,1,1,2,2,4,2,2,3,4,2,3,1,3,3,1,3,2,1,1,2,1,2,2,,206,4347,4,1,1,1,2,3,2,3,1,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,4,2,2,3,2,2,2,2,3,1,6,10,3,3,6,1,2,1,2,3,4,10,60,9,0,1,1,3,1,1,0,1,5,14
1,64,3475,2,2,6,5,3,1,5,3,1,2,2,1,9,9,2,1,1,2,2,1,2,1,2,1,3,2,3,1,2,1,4,4,1,1,2,1,1,3,1,3,3,2,3,3,4,2,2,2,4,2,1,1,2,1,1,1,3,1,1,2,1,1,2,,206,4347,5,1,2,1,2,2,1,3,1,1,1,1,2,2,1,2,2,2,1,2,3,2,4,4,2,3,3,4,1,3,3,3,2,1,2,1,5,6,10,2,3,4,1,3,2,4,6,4,10,30,6,1,2,4,5,4,6,1,1,4,19
1,64,3476,2,3,6,4,3,1,5,3,1,2,2,2,8,9,3,3,2,1,1,1,2,1,1,2,2,4,2,3,3,1,9,2,2,2,3,3,3,2,6,3,3,1,1,3,1,2,2,3,1,1,1,2,2,2,1,1,2,1,1,2,1,1,2,,206,4347,6,1,2,1,2,3,1,3,2,1,1,1,2,4,1,4,2,3,3,3,3,2,3,4,2,3,2,2,2,2,1,1,3,3,2,1,1,2,10,2,1,4,2,1,2,1,5,5,10,40,6,0,2,5,5,1,2,1,1,4,26
1,64,3477,2,4,6,2,5,1,5,3,1,2,2,2,2,9,3,2,2,1,1,1,3,3,1,1,1,4,2,4,4,2,9,3,3,2,3,2,4,3,6,3,1,3,2,3,3,2,2,3,4,1,2,1,2,2,1,2,2,1,1,1,1,1,2,,206,4347,7,1,6,1,4,3,3,1,1,1,1,2,3,4,3,4,2,3,3,4,4,4,5,4,2,4,1,3,1,2,1,1,3,4,7,1,1,2,10,4,4,3,0,1,2,0,2,5,10,0,5,0,1,6,3,1,4,1,1,1,4
1,64,3478,2,3,6,1,3,4,1,2,1,2,2,2,9,9,4,3,1,3,2,1,3,3,2,3,2,1,1,1,3,1,9,4,2,2,2,3,2,2,2,2,3,1,1,3,1,3,3,4,3,2,2,2,3,3,1,2,3,1,1,2,1,2,1,,206,4347,8,1,2,1,2,1,1,1,1,1,1,1,2,3,1,2,2,1,1,2,4,4,5,4,1,1,1,3,1,2,2,2,2,3,1,2,4,6,11,1,3,1,2,3,4,3,4,4,30,0,9,1,1,2,3,3,2,1,2,3,37
1,64,3479,2,2,6,3,1,1,5,3,2,2,2,2,13,9,4,1,1,1,2,1,1,1,2,2,3,2,3,3,4,3,9,4,4,1,4,3,3,3,4,3,1,1,2,2,3,3,2,4,6,4,2,1,1,4,1,2,1,1,2,1,1,2,1,,206,4347,9,1,1,2,2,2,1,1,1,2,1,1,2,3,2,3,2,2,1,2,4,4,4,4,3,3,4,2,1,2,1,2,4,3,1,1,6,3,10,1,4,5,0,2,4,1,0,2,30,10,5,1,3,6,6,2,3,1,2,0,7
1,64,3480,2,3,6,2,5,1,5,3,1,2,2,1,9,9,1,1,1,1,1,1,1,2,3,1,2,2,2,3,3,2,9,3,1,2,2,2,1,3,3,3,1,2,2,3,3,3,2,2,4,3,1,2,1,3,2,2,2,1,1,1,1,2,2,,206,4348,0,1,1,1,4,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,4,4,2,4,3,4,1,3,1,2,2,3,2,3,2,1,4,7,10,6,3,5,0,1,2,6,2,3,30,30,4,0,2,4,3,2,5,1,1,4,19
1,64,3481,2,1,6,3,2,1,5,3,1,2,2,2,4,9,4,2,2,1,3,1,3,2,2,2,1,3,3,2,3,2,9,4,1,3,3,2,1,2,2,2,1,2,3,4,3,3,3,1,2,1,1,1,1,2,1,2,2,1,2,1,2,1,2,,206,4348,1,1,1,2,3,4,2,3,2,2,1,1,4,3,1,4,4,4,2,1,2,3,3,4,3,2,2,4,1,2,1,2,2,2,2,1,3,1,10,3,3,4,0,1,1,1,0,5,10,40,6,0,3,2,2,2,3,1,1,4,17
1,64,3482,2,9,6,0,3,4,1,2,1,2,2,2,4,9,4,2,3,1,2,1,3,2,1,2,2,5,2,2,3,2,9,4,4,2,4,2,1,2,3,3,1,1,2,2,1,2,2,2,4,1,2,2,1,3,1,1,1,1,1,2,1,2,1,,206,4348,2,1,1,2,2,2,1,2,1,1,1,1,2,2,2,3,3,3,2,3,2,3,2,4,3,4,3,3,3,2,1,2,4,2,3,2,3,3,10,3,3,5,2,2,2,1,3,5,30,50,4,0,2,3,3,0,4,1,2,0,14
1,64,3483,2,3,6,2,5,1,5,3,1,2,2,1,5,9,3,4,2,1,3,1,2,1,1,1,1,3,2,1,3,5,9,3,3,3,1,8,1,1,10,3,1,1,2,3,2,2,2,3,4,1,5,1,1,3,1,1,3,1,1,2,1,1,2,,206,4348,3,1,2,1,1,3,1,1,2,2,1,2,3,3,3,4,3,4,2,4,4,4,4,4,5,5,1,3,1,2,1,2,2,4,6,3,1,4,10,3,3,4,1,1,3,0,6,5,0,10,1,0,1,4,5,2,5,2,1,1,14
1,64,3484,2,1,6,6,4,1,5,3,2,2,2,1,9,9,3,1,1,2,2,1,2,1,1,1,1,2,1,2,4,3,9,2,1,1,1,1,3,3,4,3,3,1,1,3,4,2,2,2,4,1,3,1,1,3,1,3,1,1,1,2,1,2,2,,206,4348,4,1,1,1,1,1,1,3,1,1,2,1,2,3,1,2,2,2,2,1,2,3,5,5,4,5,2,2,1,2,2,1,4,2,2,1,3,1,10,4,3,2,1,3,2,3,4,5,30,20,1,0,2,6,6,4,7,2,1,5,19
1,64,3485,2,2,6,7,2,4,2,2,1,2,2,2,6,9,8,2,1,1,2,1,2,2,2,3,2,2,2,2,2,2,9,4,4,2,2,3,1,2,1,2,1,1,3,4,4,3,2,4,1,4,2,2,3,3,2,1,2,1,1,2,1,1,1,,206,4348,5,1,2,1,2,3,1,2,1,2,1,1,2,3,1,3,2,2,1,2,2,2,2,5,4,4,2,3,1,1,2,2,3,3,2,2,3,1,10,2,3,1,1,3,2,1,5,2,10,60,2,0,2,1,4,3,2,1,2,0,15
1,64,3486,2,3,6,4,3,1,5,3,2,2,2,1,9,9,1,3,3,1,1,1,1,1,1,1,1,5,2,4,4,3,9,5,1,1,1,1,2,3,10,3,3,1,1,1,1,1,2,4,4,1,2,1,1,2,1,3,2,1,1,2,2,1,2,,206,4348,6,2,2,1,1,4,2,1,1,6,0,5,2,4,1,1,3,1,2,1,4,2,3,5,5,5,4,3,1,3,2,1,3,3,2,1,1,1,10,4,1,1,3,0,3,3,5,5,10,30,0,0,3,6,5,0,7,2,0,4,10
1,64,3487,2,2,6,2,5,1,5,3,1,2,2,1,9,9,3,3,1,2,2,1,2,2,1,1,1,1,1,1,2,2,9,2,1,2,2,2,4,2,7,2,2,1,1,3,1,2,2,3,4,5,1,2,2,3,2,3,3,1,1,2,1,1,2,,206,4348,7,1,2,1,1,2,1,2,1,2,1,1,2,2,1,2,1,3,3,1,3,5,4,5,5,5,3,2,1,2,2,1,3,2,2,1,1,6,10,4,4,4,3,3,1,3,5,3,10,30,0,0,1,4,5,5,5,1,1,5,27
1,64,3488,2,3,6,8,3,1,5,3,1,2,1,1,3,9,1,4,2,1,1,1,1,2,1,1,2,4,2,3,3,2,9,4,3,3,1,2,1,2,3,3,2,1,2,2,1,3,2,1,2,2,1,1,2,1,1,1,3,1,1,2,1,2,2,,206,4348,8,1,2,1,1,3,1,2,1,1,1,1,2,4,1,3,3,3,1,2,2,3,4,5,5,5,2,2,1,3,2,2,2,3,1,2,1,3,11,0,3,2,3,0,2,1,7,4,20,30,0,1,1,3,5,1,6,2,1,1,10
1,64,3489,2,1,6,2,3,1,5,3,1,2,2,1,9,9,2,4,2,1,3,2,2,2,2,3,2,3,2,3,3,3,4,4,4,3,2,3,2,2,5,2,2,4,3,4,3,3,2,4,2,3,2,2,3,3,1,3,3,3,1,1,1,2,1,,206,4348,9,1,1,1,2,2,3,2,2,2,1,1,2,3,2,2,4,4,2,3,2,3,4,4,4,4,2,3,1,2,3,2,2,3,1,2,5,2,10,4,3,2,1,0,2,1,2,2,20,30,3,1,2,3,3,2,2,0,2,0,19
1,64,3490,2,4,6,3,5,1,5,3,1,2,2,1,9,9,2,2,2,1,2,2,2,2,2,3,2,2,2,2,3,2,9,3,2,2,2,3,2,3,2,2,1,1,2,3,2,3,3,2,4,3,2,1,3,3,1,1,3,3,2,2,1,2,2,,206,4349,0,2,2,1,2,2,1,1,1,2,1,1,2,3,1,2,2,2,2,1,3,2,5,4,4,2,2,3,1,2,2,2,3,3,3,2,1,1,10,4,3,2,1,3,3,2,4,2,20,20,5,0,3,3,4,2,2,0,0,3,19
1,64,3491,2,2,6,2,2,1,5,3,1,2,2,1,9,9,2,2,2,1,3,1,2,2,2,3,2,4,2,2,2,2,9,4,3,2,3,2,2,2,4,3,2,1,1,4,3,3,1,3,2,3,2,2,3,2,1,2,3,1,1,2,1,1,2,,206,4349,1,2,1,1,2,3,3,1,2,1,1,2,2,4,2,3,2,2,2,1,3,2,3,4,4,4,2,3,3,3,2,2,2,4,1,2,1,1,10,4,3,3,1,2,2,0,3,3,10,40,3,1,3,4,3,2,2,1,0,1,19
1,64,3492,2,2,6,3,3,1,5,3,1,2,1,1,13,9,7,3,2,1,1,1,2,2,2,1,2,5,2,2,2,1,9,4,4,2,1,1,5,2,4,2,1,3,2,1,1,1,2,1,4,1,1,1,2,1,1,1,1,1,1,2,1,1,1,,206,4349,2,1,2,1,1,3,1,2,1,1,1,1,3,3,1,4,3,3,2,1,3,3,3,4,4,4,1,1,1,1,1,1,1,1,1,2,4,4,11,1,4,4,3,1,2,1,7,5,20,30,3,4,2,4,3,2,7,2,2,0,20
1,64,3493,2,3,6,3,2,1,5,3,1,2,1,2,13,13,6,4,2,3,2,2,2,2,1,1,2,2,2,3,3,2,16,3,1,2,1,2,1,1,1,2,1,2,1,4,4,1,2,4,1,2,1,1,1,2,1,3,3,1,1,2,1,2,2,,206,4349,3,1,1,1,2,2,3,1,1,2,1,1,2,4,1,3,2,2,2,1,2,3,4,4,4,3,1,3,1,3,3,1,2,2,1,2,4,2,20,1,2,2,1,2,3,1,3,4,20,30,4,1,1,2,5,2,6,1,1,4,10
1,64,3494,2,9,6,1,5,1,5,3,1,2,2,2,7,9,6,3,2,1,1,1,2,2,2,3,3,1,2,1,5,5,9,3,5,3,3,10,2,2,2,2,1,1,3,3,1,4,2,4,2,3,1,1,2,2,1,3,1,1,1,1,1,2,2,,206,4349,4,1,1,1,2,2,1,1,1,1,1,1,4,2,1,4,3,3,2,1,4,5,4,4,4,4,1,3,2,2,1,1,3,2,1,2,3,6,21,1,2,3,2,1,4,2,2,3,30,20,3,1,1,3,3,3,1,1,1,2,19
1,64,3495,2,2,6,0,5,1,5,3,1,2,2,2,13,9,2,3,3,1,1,1,2,2,2,1,1,5,2,4,3,3,9,4,4,3,2,10,1,2,1,2,1,1,2,3,3,3,1,4,3,1,2,1,2,2,1,3,3,1,1,1,1,2,2,,206,4349,5,1,1,1,2,3,1,1,1,2,1,1,1,3,2,3,3,2,2,1,3,4,4,4,4,4,2,4,1,2,1,2,4,3,1,2,4,2,20,3,3,4,0,0,4,1,2,5,20,20,3,1,2,2,2,0,4,1,1,0,17
1,64,3496,2,4,6,9,1,1,5,3,1,2,2,2,13,9,4,3,1,1,3,1,2,1,2,1,2,2,2,1,1,1,9,3,1,2,2,2,3,3,5,2,2,4,1,3,1,2,2,4,2,3,1,1,2,1,1,1,3,1,1,2,1,2,2,,206,4349,6,2,2,1,2,3,1,1,1,2,1,1,4,4,3,4,2,2,2,1,2,4,5,4,4,2,3,2,1,3,1,1,4,1,2,2,4,1,20,3,1,4,3,3,4,0,6,3,20,20,5,1,3,5,4,3,5,1,0,4,37
1,64,3497,2,1,6,9,4,1,5,3,1,2,2,1,13,9,4,1,1,3,2,1,1,1,1,1,3,4,2,2,2,3,9,3,2,1,4,2,1,2,10,3,2,1,2,1,1,2,2,1,3,1,1,2,4,1,1,1,1,1,1,2,1,3,2,,206,4349,7,2,2,1,1,2,3,2,1,2,1,1,2,2,1,2,2,2,2,1,3,3,2,4,4,4,2,2,1,3,2,2,2,2,2,3,4,6,11,1,2,3,4,3,1,4,7,5,20,40,3,0,2,3,7,2,5,1,0,3,10
1,64,3498,2,6,6,9,5,4,1,2,1,2,2,1,11,9,8,3,1,1,2,1,1,1,4,4,3,1,1,1,2,1,4,1,1,1,1,2,12,3,12,3,3,1,1,1,1,4,2,3,2,2,1,1,1,2,1,3,3,1,1,1,1,1,2,,206,4349,8,2,2,4,3,3,2,1,1,2,1,1,3,5,1,1,2,2,1,1,3,4,5,4,4,3,4,2,1,3,1,4,2,2,6,1,4,6,10,4,3,1,3,3,2,2,3,4,10,10,4,1,3,4,5,4,4,2,0,6,26
1,64,3499,2,2,6,1,5,1,5,3,2,2,2,2,1,14,4,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,2,1,2,2,3,2,3,3,3,1,2,3,1,2,2,4,2,1,1,1,1,4,1,2,2,1,2,1,1,3,4,,206,4349,9,1,1,2,3,2,1,2,1,2,1,1,2,2,1,1,2,2,2,1,1,3,3,4,4,4,3,2,1,3,1,3,3,2,2,1,4,1,10,3,1,4,2,3,3,4,0,5,10,50,3,0,3,4,6,3,5,1,2,5,21
1,64,3500,2,5,6,9,4,1,5,3,1,2,2,1,13,11,5,2,2,1,2,1,2,1,1,1,3,5,2,3,3,2,9,3,2,1,2,2,2,2,4,2,3,3,2,3,4,4,2,2,4,5,2,2,2,2,2,1,3,1,1,2,1,1,1,,206,4350,0,1,2,1,2,3,2,3,1,2,1,1,3,2,1,2,3,3,2,4,3,3,3,4,4,5,2,3,1,2,3,2,2,3,6,1,5,2,10,1,3,4,1,1,0,3,5,3,10,30,2,0,2,4,6,1,5,1,2,3,10
1,64,3501,2,1,6,5,3,1,5,3,1,2,2,2,5,9,6,2,3,1,1,1,2,1,2,1,1,5,2,2,3,1,9,1,2,1,1,3,3,2,4,2,2,1,1,2,1,2,1,4,1,3,1,1,2,1,1,1,1,1,1,2,1,2,1,,206,4350,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,2,3,1,2,1,3,3,4,4,4,4,1,2,1,3,2,2,3,1,1,2,4,1,11,1,4,2,3,1,4,4,6,3,30,20,3,2,2,4,3,0,5,2,2,5,17
1,64,3502,2,3,6,3,5,1,5,3,1,2,2,1,9,9,2,1,1,2,2,1,1,2,1,3,2,1,1,1,1,2,9,5,2,2,2,4,4,2,2,1,2,1,1,3,1,3,2,5,5,3,2,2,1,2,1,1,2,1,1,1,2,1,2,,206,4350,2,2,1,1,2,3,2,2,1,2,1,1,2,2,1,3,1,1,2,1,2,3,4,4,4,4,4,2,1,3,1,2,2,2,2,3,1,1,10,3,3,2,3,4,1,4,3,3,10,30,3,0,4,3,6,5,1,1,0,3,39
1,64,3503,2,3,6,1,4,1,5,3,1,2,2,2,9,9,3,4,1,2,2,1,3,2,1,3,1,2,2,2,2,2,9,3,1,2,2,2,1,2,2,2,2,4,1,1,1,4,1,4,2,2,2,3,4,2,1,3,3,3,1,1,1,2,1,,206,4350,3,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,2,1,1,3,4,4,4,4,4,2,4,1,3,2,2,3,2,1,1,3,4,10,2,4,4,4,3,4,3,2,3,20,20,3,1,2,0,4,4,3,1,2,4,17
1,64,3504,2,2,6,5,2,1,5,3,1,2,2,1,9,9,2,4,1,2,2,1,2,2,2,1,1,2,2,1,2,2,9,2,1,2,1,2,4,3,6,3,3,1,2,3,3,1,2,4,3,1,1,2,3,1,1,1,4,3,2,2,1,1,2,,206,4350,4,1,1,1,5,2,1,1,1,1,1,1,2,1,2,2,2,2,1,1,3,5,3,4,4,4,2,3,1,3,2,2,2,3,1,1,1,1,10,2,3,3,0,3,4,2,4,4,10,40,3,1,3,5,4,4,6,2,1,5,19
1,64,3505,2,8,6,3,2,4,1,2,2,2,2,1,11,0,8,4,1,1,3,1,2,2,2,4,3,2,3,1,3,3,9,3,2,2,2,11,1,2,3,3,3,1,3,2,1,2,2,4,3,1,1,6,6,6,6,3,2,1,1,2,1,3,2,,206,4350,5,1,2,1,2,5,3,1,1,2,1,1,3,2,1,3,1,4,2,1,2,4,4,4,4,4,1,4,1,3,1,1,2,2,1,3,3,6,21,0,1,2,2,2,2,2,4,5,10,30,3,1,1,1,3,2,2,1,1,3,25
1,64,3506,2,3,6,3,5,1,5,3,1,2,2,2,13,9,4,3,2,1,3,1,2,3,1,1,1,5,2,1,3,3,9,2,2,2,1,11,2,3,3,3,1,1,1,3,3,3,2,4,2,1,1,1,1,1,1,3,3,1,1,2,1,2,2,,206,4350,6,2,2,1,2,3,1,2,1,2,1,1,2,2,1,3,3,3,2,1,4,3,4,4,4,4,2,1,1,3,1,1,3,3,1,1,4,6,20,2,1,4,0,1,3,2,5,5,20,10,3,2,3,5,4,1,5,2,0,4,27
1,64,3507,2,7,6,9,3,1,5,3,1,2,1,2,3,3,5,3,2,1,2,2,2,2,1,3,2,3,2,2,3,2,9,4,4,2,3,2,2,3,4,3,1,1,2,4,4,3,2,2,3,1,1,1,1,1,1,3,3,1,1,2,1,2,2,,206,4350,7,2,2,1,2,2,1,2,1,1,1,1,2,4,1,3,2,3,2,1,2,2,4,4,4,4,2,4,1,3,1,3,3,3,3,2,3,6,10,2,1,1,1,3,2,1,5,5,20,40,3,0,2,6,5,2,2,0,0,0,20
1,64,3508,2,3,6,3,5,1,5,3,1,2,2,2,13,10,2,2,1,1,3,1,2,1,1,1,1,2,2,2,2,1,13,3,1,1,1,1,3,2,2,2,1,1,2,3,2,2,3,4,3,3,2,2,3,2,2,3,2,1,1,2,1,1,2,,206,4350,8,2,1,1,2,3,1,1,1,1,1,1,2,2,1,1,2,2,3,1,3,3,4,3,4,4,3,3,2,3,1,4,2,2,2,1,4,6,11,1,4,4,1,2,3,3,3,3,10,20,4,1,2,2,5,3,7,2,0,4,17
1,64,3509,2,3,6,7,1,1,5,3,1,2,2,1,9,9,2,2,2,1,2,1,1,2,1,3,1,2,1,1,1,2,4,3,2,1,2,3,2,2,1,2,2,1,1,1,1,2,2,4,3,2,3,3,3,2,1,1,3,1,1,2,1,2,1,,206,4350,9,1,2,1,2,4,1,1,1,1,1,1,2,2,1,4,2,2,1,1,2,4,3,3,4,2,1,1,1,3,2,3,3,1,2,1,1,1,20,4,1,4,4,4,4,2,5,4,10,40,6,2,3,1,6,4,2,1,2,3,49
1,64,3510,2,3,6,1,4,1,5,3,1,2,2,1,9,9,4,3,1,2,2,1,2,2,2,3,2,3,2,1,2,3,9,4,2,2,3,2,1,3,7,2,3,1,2,1,3,4,3,4,2,2,2,6,3,3,2,2,2,2,2,1,1,1,2,,206,4351,0,2,1,1,3,3,1,1,1,1,1,4,3,4,3,4,4,2,1,1,4,3,4,3,4,4,2,1,1,1,2,2,1,4,2,2,4,1,10,4,3,4,1,2,3,0,1,2,10,10,4,2,4,2,4,4,2,1,0,3,27
1,64,3511,2,2,6,2,3,1,5,3,1,2,2,2,2,9,4,2,2,1,1,3,3,2,2,3,2,3,3,2,2,2,9,4,4,3,3,3,7,3,7,3,1,4,2,3,3,1,1,4,3,3,3,1,2,2,1,2,2,1,2,1,1,1,2,,206,4351,1,1,1,1,3,3,1,2,2,2,3,2,2,2,2,3,2,2,2,1,4,4,3,3,4,4,1,3,3,2,3,1,4,2,2,2,2,4,10,2,4,5,0,2,3,1,1,3,0,20,4,0,1,6,2,3,1,0,1,0,14
1,64,3512,2,4,6,3,5,4,2,2,2,2,2,2,9,9,3,2,1,2,2,1,1,2,2,1,1,2,2,1,2,2,9,4,2,2,2,2,1,3,2,1,2,1,1,3,1,3,2,4,1,1,1,2,3,1,1,1,3,1,1,2,1,2,1,,206,4351,2,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,3,3,4,3,4,4,1,1,1,1,1,2,3,3,1,2,3,1,10,3,4,2,3,3,4,3,7,5,20,20,4,2,3,2,5,4,5,1,2,3,17
1,64,3513,2,2,6,2,4,1,5,3,2,2,2,1,11,9,3,2,1,1,2,1,1,1,1,4,3,3,3,2,2,2,9,1,1,2,2,11,3,2,1,2,3,1,3,2,2,2,4,1,4,1,2,1,2,2,1,3,3,1,1,6,1,2,2,,206,4351,3,1,6,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,5,5,3,3,3,3,3,2,1,2,1,2,2,2,2,3,1,6,10,3,3,4,1,3,1,3,2,5,20,50,6,0,2,3,7,3,2,1,1,6,16
1,64,3514,2,1,6,2,3,1,5,3,1,2,2,2,1,9,4,2,2,1,3,1,2,2,2,1,3,3,2,3,3,2,9,3,5,2,4,2,1,2,2,1,3,1,1,4,1,3,1,3,4,2,1,2,3,2,1,3,3,1,1,2,1,2,2,,206,4351,4,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,3,3,3,3,3,3,3,1,2,3,2,2,2,1,1,3,6,10,2,3,4,2,1,3,3,3,4,20,30,6,1,2,1,3,2,5,1,1,2,17
1,64,3515,2,3,6,4,5,1,5,3,1,2,2,1,9,9,4,2,2,1,2,1,1,2,2,1,1,2,2,1,2,2,15,2,2,2,2,2,3,3,5,2,3,1,2,4,4,2,3,4,3,1,1,2,2,3,2,3,1,1,1,2,1,2,2,,206,4351,5,2,2,1,2,2,1,1,1,2,1,1,2,2,1,2,2,1,3,2,5,2,4,3,3,3,3,1,1,3,1,4,2,2,3,1,1,6,10,7,3,2,1,3,3,4,4,5,30,40,6,2,3,5,5,3,5,1,0,4,19
1,64,3516,2,3,6,0,5,1,5,3,1,2,2,1,9,9,3,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,9,2,1,2,2,2,1,2,5,3,2,1,1,3,2,2,2,4,1,2,2,2,2,1,1,1,3,1,1,2,1,2,1,,206,4351,6,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,3,2,2,3,3,3,2,1,1,2,2,3,2,2,1,1,1,6,10,1,1,4,2,3,4,5,7,4,20,50,6,2,3,4,4,5,5,1,2,5,39
1,64,3517,2,2,6,7,2,1,5,3,1,2,2,2,6,9,2,2,2,1,2,1,2,2,2,1,1,4,3,1,3,2,9,4,2,2,2,2,5,2,6,3,3,1,1,3,4,3,2,3,1,1,1,2,1,1,1,1,3,1,1,2,1,2,1,,206,4351,7,1,2,1,2,3,1,2,1,1,1,1,3,2,2,3,2,2,3,2,2,3,4,3,3,3,2,3,1,2,2,2,3,2,2,1,4,2,11,2,3,3,1,3,2,1,6,5,20,30,6,0,2,5,4,1,5,1,2,3,15
1,64,3518,2,2,6,3,2,1,5,3,1,2,1,1,9,9,3,2,2,1,2,1,2,2,2,3,2,4,2,5,3,2,9,4,2,3,4,3,3,2,7,3,1,4,1,3,4,4,2,2,4,3,2,4,3,2,2,3,3,3,2,2,1,1,1,,206,4351,8,1,1,1,2,3,2,3,1,2,1,1,2,3,1,5,2,2,3,2,2,5,2,3,3,3,3,4,2,2,3,2,3,3,2,2,5,6,10,4,3,4,1,2,0,2,2,2,10,60,6,0,2,3,4,1,2,1,2,3,17
1,64,3519,2,2,6,3,4,4,1,2,1,2,2,1,12,9,1,4,2,3,2,1,2,2,2,2,2,4,3,1,2,2,9,4,4,2,3,2,2,2,3,3,1,1,3,2,2,1,2,3,2,2,2,2,1,3,2,1,3,1,2,1,1,1,2,,206,4351,9,2,1,2,2,3,1,3,1,2,1,1,2,4,2,4,2,4,3,2,3,4,4,3,3,3,3,3,2,3,2,2,2,3,2,2,2,3,21,0,1,3,1,3,1,0,1,4,10,20,6,0,2,4,4,2,3,1,0,0,27
1,64,3520,2,3,6,8,2,1,5,3,2,2,2,2,8,9,2,1,1,2,2,1,3,3,2,2,2,1,1,1,2,3,9,4,4,2,2,3,4,3,7,3,1,1,1,3,1,2,2,2,4,2,1,2,2,2,1,2,3,1,2,1,1,2,2,,206,4352,0,1,1,2,1,1,1,1,1,2,1,1,3,2,1,3,1,3,1,1,3,3,4,3,3,4,1,3,2,1,1,3,2,2,1,2,3,3,10,1,4,5,2,3,3,3,1,4,30,20,5,1,1,6,3,5,3,1,1,0,26
