CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32A.,Q.32B.,Q.32C.,Q.32D.,Q.32E.,Q.32F.,V.32G.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,CARD..1,DECK..1,BALLOT..1,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74A.,Q.74B.,Q.74C.,Q.74D.,Q.74E.,V.74F.,V.74G.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80A.,Q.80B.,Q.81.,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87.,Q.88.,Q.89.,Q.90A.,Q.90B.,Q.91.,Q.92.,Q.94.,Q.95.,Q.97.,V.98.,V.99.,V.100.
2,126,237,1,2,3,3,2,2,2,22,1,1,4,6,3,3,3,2,3,2,4,1,1,3,5,3,6,2,2,4,2,2,2,3,4,2,0,3,2,1,0,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,238,2,4,1,5,1,5,2,12,3,2,4,1,2,4,1,3,2,2,2,3,1,1,1,4,1,3,3,2,0,0,2,1,2,1,1,1,3,1,3,3,2,2,1,3,2,3,3,3,2,2,1,2,1,2,3,2,1,3,3,2,3,3,2,2,4,3,1,3,3,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,238,4,2,3,3,3,3,3,23,3,2,8,6,1,2,2,2,2,4,4,6,3,3,2,3,6,2,1,2,2,1,2,2,0,0,0,3,2,1,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,239,4,1,4,5,2,4,2,13,3,3,4,1,1,1,2,3,2,2,1,1,1,1,1,2,1,3,2,2,3,3,0,0,0,0,0,0,7,1,2,2,2,2,1,2,1,2,2,2,3,2,2,2,2,3,3,1,1,2,4,2,1,3,3,1,2,2,2,2,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,239,2,1,3,2,2,3,1,31,2,1,3,6,4,3,2,1,1,4,4,4,2,2,5,3,4,1,2,3,1,4,2,2,4,1,0,1,2,1,0,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,240,1,1,1,2,2,4,2,3,7,3,3,6,2,2,2,3,0,2,2,3,1,1,1,4,1,1,2,1,1,3,3,2,3,3,2,3,9,2,1,2,3,4,1,2,1,3,2,2,3,1,2,3,2,1,1,3,2,3,3,1,3,2,2,1,3,2,2,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,240,2,2,3,3,2,3,2,33,3,2,1,6,1,1,3,1,3,2,2,3,1,1,2,2,6,2,2,1,2,2,1,2,3,4,0,3,2,1,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,241,4,3,1,5,1,5,2,4,6,4,2,1,2,2,3,3,3,3,2,3,2,1,1,2,1,3,2,2,1,3,2,2,3,3,2,2,9,3,2,2,3,3,1,2,2,3,2,2,2,1,2,2,1,2,2,1,2,3,3,2,2,2,2,2,1,1,2,2,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,241,1,1,2,1,2,3,2,23,2,1,1,6,1,3,2,2,3,4,4,6,4,4,4,2,6,2,2,4,2,0,1,3,4,3,0,2,2,1,0,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,242,2,3,1,5,2,3,2,2,5,4,4,1,1,4,2,3,2,1,2,3,2,1,1,4,1,3,2,3,2,3,3,2,2,3,3,2,1,1,2,1,2,2,1,3,1,2,2,2,3,1,2,1,1,2,3,2,1,1,2,1,4,2,2,2,4,2,1,2,3,3,3,2,2,126,242,2,3,3,2,2,4,1,2,1,1,1,4,6,1,2,2,1,2,5,5,6,2,2,2,2,2,2,2,2,2,1,1,3,3,3,4,2,1,12
1,126,243,5,5,1,4,5,4,2,1,2,2,2,1,2,3,2,3,2,2,3,3,2,2,1,3,2,1,2,2,1,1,1,3,1,3,2,3,2,1,2,3,2,2,1,2,2,2,3,3,3,2,3,2,2,3,3,3,4,3,3,2,3,2,2,2,4,2,2,2,3,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,243,3,3,3,3,2,4,3,33,2,2,8,6,1,2,2,2,2,4,4,4,1,1,8,2,3,1,2,2,2,1,2,3,2,2,1,2,2,1,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,244,3,2,4,3,3,4,2,4,1,3,3,2,2,2,1,4,2,2,3,3,1,1,1,4,1,1,2,2,1,3,1,2,1,3,1,3,4,3,2,1,2,2,1,2,2,4,2,2,2,2,2,2,2,3,3,3,4,2,3,1,3,3,2,1,3,2,2,2,3,4,3,2,2,126,244,3,3,3,3,3,4,3,3,2,3,3,1,6,1,2,3,1,1,4,4,2,2,2,2,2,2,1,3,1,1,2,2,3,4,2,12,2,1,83
1,126,245,1,2,1,5,1,3,2,8,5,2,4,5,2,1,3,4,3,2,3,3,1,1,1,4,1,1,3,1,1,1,1,1,1,2,1,2,5,2,2,1,3,4,1,2,2,1,3,3,3,2,3,3,3,2,1,3,0,3,2,1,3,3,2,1,4,3,2,3,3,4,3,3,2,126,245,1,3,3,3,3,4,2,2,3,1,3,1,6,1,2,2,1,2,3,3,6,3,3,3,2,1,2,3,1,2,1,1,2,1,2,1,2,1,48
1,126,246,2,2,1,2,1,4,2,7,8,3,3,2,2,5,3,1,3,3,2,1,3,1,1,4,1,1,3,1,1,1,2,2,1,3,2,3,7,2,2,1,1,4,1,2,2,4,3,3,3,2,2,2,1,2,3,3,4,3,3,2,2,2,2,1,1,2,2,2,2,4,2,2,2,126,246,2,2,3,2,2,3,2,2,2,2,3,8,6,1,3,3,1,2,4,4,3,2,2,4,3,2,2,3,2,2,1,1,2,2,2,1,2,1,70
1,126,247,2,2,1,3,1,4,2,9,4,3,4,6,1,2,1,4,2,2,1,3,1,1,1,2,1,1,1,1,1,1,2,2,1,3,1,3,3,1,1,1,3,4,1,2,2,1,2,3,2,1,3,2,2,3,3,3,4,2,3,2,2,3,2,1,2,2,2,3,3,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,247,1,2,3,2,3,3,2,33,2,3,8,6,1,1,2,1,1,4,4,6,4,4,3,2,6,2,3,3,2,0,2,2,4,2,0,2,2,1,0,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,248,2,2,4,1,4,5,2,3,8,4,3,1,2,1,2,1,2,1,3,4,1,1,1,4,1,1,2,1,3,3,1,0,1,0,0,0,2,2,3,3,3,1,1,3,1,1,1,3,2,2,2,2,3,3,3,3,0,1,1,1,3,2,2,1,4,2,1,2,1,4,2,2,2,126,248,2,2,3,2,3,3,3,3,2,1,2,3,6,1,2,3,1,1,0,3,1,1,2,1,2,1,2,2,1,2,1,3,1,3,1,2,2,1,7
1,126,249,2,2,1,5,3,4,2,5,8,2,4,3,2,1,1,1,1,1,3,3,1,1,1,4,1,1,1,1,1,3,1,2,1,3,1,2,5,1,3,1,1,1,1,3,3,4,3,3,3,3,3,2,3,3,2,2,2,3,2,1,4,3,2,1,4,3,3,2,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,249,3,3,3,3,3,3,3,32,3,2,8,1,3,2,2,1,2,4,4,3,2,2,2,2,2,2,3,1,2,1,3,2,3,1,1,2,2,1,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,250,4,5,2,3,5,5,2,3,3,3,4,1,2,1,2,3,2,1,3,3,1,1,1,3,1,2,2,3,1,1,3,2,2,2,3,3,7,2,3,2,3,2,1,3,3,1,3,3,3,2,3,2,2,2,2,2,2,3,2,1,3,2,2,1,4,3,2,3,3,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,250,3,3,3,3,3,4,2,33,2,3,8,1,1,2,3,1,2,4,4,3,1,1,2,2,1,2,2,1,2,1,3,2,3,1,0,1,2,1,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,126,251,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,2,1,69
1,126,252,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,1,3,0,0,0,0,0,2,126,252,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,1,65
1,126,253,4,1,4,1,0,4,0,1,3,3,0,1,2,1,2,3,2,2,3,4,1,1,1,3,1,1,2,1,3,3,1,2,1,3,3,3,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,2,3,1,4,2,2,1,4,2,2,3,3,4,2,3,2,126,253,4,3,3,2,2,4,1,1,1,1,3,4,2,1,2,2,1,2,4,4,3,1,1,2,2,2,2,1,3,2,0,1,1,3,1,7,2,1,92
1,126,254,4,2,4,5,2,4,0,8,5,2,2,2,2,3,2,3,2,2,2,3,1,1,1,4,1,3,3,2,1,1,3,2,2,3,3,3,9,3,3,3,2,2,1,2,2,1,2,2,3,2,1,1,1,1,3,3,4,2,3,1,2,2,2,1,4,3,2,2,2,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,254,2,2,3,1,2,4,2,22,1,2,4,1,1,1,2,1,2,4,4,5,4,3,2,1,5,2,2,1,2,1,1,2,2,1,0,5,2,1,0,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,255,2,3,1,5,1,4,1,9,5,2,3,3,2,1,2,4,2,3,2,3,3,4,1,2,2,1,2,2,1,1,1,1,2,3,3,3,3,1,3,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,2,3,1,3,2,2,1,1,1,2,3,1,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,255,1,1,3,3,1,3,3,23,1,1,2,6,1,2,3,1,2,4,3,6,6,6,1,1,2,1,2,2,2,0,3,2,3,2,0,9,2,1,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,256,4,1,4,1,2,4,1,1,2,4,4,1,2,5,2,2,1,2,2,3,1,1,1,4,2,2,2,2,3,3,3,1,1,3,2,3,8,2,2,3,2,1,1,3,2,2,3,2,3,2,2,1,3,2,3,3,4,2,3,2,3,3,2,1,4,3,2,2,3,3,3,3,2,126,256,4,3,3,3,3,4,3,2,2,2,1,1,6,2,2,2,1,2,5,5,2,2,2,1,2,1,2,2,1,1,2,2,1,2,2,1,2,1,37
1,126,257,4,1,4,5,1,5,1,4,6,3,1,2,2,2,3,4,3,3,3,1,1,1,1,4,1,3,2,2,1,1,0,1,2,0,2,0,7,1,2,1,3,1,1,3,1,3,1,2,3,1,2,1,1,3,3,3,4,3,3,2,2,2,1,1,3,2,2,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,257,1,2,3,2,3,3,1,11,1,2,7,6,3,1,2,1,1,1,1,4,3,3,3,3,3,2,2,1,2,0,1,3,3,1,0,4,2,1,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,258,3,2,1,5,5,4,1,9,4,1,1,2,2,5,2,4,2,2,2,2,1,1,1,4,1,1,3,1,1,3,2,1,2,1,1,2,3,2,2,3,3,1,1,2,2,3,1,2,3,2,2,2,1,2,3,3,4,3,3,2,2,2,2,1,4,2,2,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,258,1,2,3,3,3,4,3,33,2,3,1,6,1,2,2,2,2,3,1,3,2,2,4,2,1,2,2,1,2,1,1,2,2,3,0,1,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,259,3,2,4,5,1,2,1,6,6,4,3,1,2,1,2,3,3,2,2,3,1,1,1,3,4,3,2,2,1,1,0,1,0,0,0,0,7,1,2,1,2,1,1,2,2,2,2,3,3,2,1,1,2,3,3,1,3,3,3,2,4,2,2,1,3,1,1,1,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,259,1,2,3,3,2,3,2,11,1,2,6,6,1,2,2,1,2,2,4,6,6,6,4,3,3,2,2,3,1,3,1,2,3,2,0,2,2,1,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,260,4,4,4,1,4,5,1,8,5,3,3,1,2,1,3,3,3,3,2,1,1,1,1,4,1,1,2,2,1,2,1,1,2,3,3,2,4,1,2,1,1,4,1,2,3,3,2,2,2,1,2,2,2,3,3,3,4,3,3,2,3,2,2,2,2,2,2,2,3,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,260,1,2,3,3,2,3,2,32,3,2,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,261,3,1,1,4,1,5,1,8,2,3,3,3,2,3,2,2,2,2,2,3,1,1,1,4,1,1,1,1,3,3,1,1,1,3,2,1,3,2,2,1,2,2,1,2,1,3,2,2,3,3,2,3,3,3,3,3,4,2,3,2,4,2,2,2,3,2,2,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,261,2,2,3,2,2,3,3,3,2,1,1,1,1,2,2,1,2,4,4,6,3,3,3,2,3,2,2,2,2,0,2,2,3,2,0,1,2,1,0,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,262,5,1,4,3,4,4,1,10,0,1,3,1,1,2,1,3,1,2,3,3,1,1,1,4,1,1,2,2,1,1,1,1,1,3,1,2,5,2,2,3,3,2,1,1,3,4,3,3,3,2,2,3,2,2,3,3,0,3,2,1,4,3,2,1,4,2,1,1,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,262,2,3,3,3,2,4,3,22,1,2,3,1,1,1,2,2,2,3,3,5,1,6,2,3,3,1,1,1,1,2,3,2,1,2,0,2,2,1,0,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,263,4,1,2,2,5,4,2,9,4,2,4,7,1,5,3,3,3,3,1,1,3,4,3,1,4,1,2,2,1,3,2,1,2,3,2,1,8,1,1,3,3,5,3,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,5,3,2,1,1,3,1,1,1,1,1,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,263,1,1,1,1,1,1,1,11,1,1,6,6,2,2,3,2,2,4,4,1,1,1,8,3,1,4,1,3,1,4,1,1,1,5,0,6,2,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,264,2,1,5,2,3,5,2,9,4,1,4,3,2,1,2,2,2,2,2,3,3,1,1,4,2,3,2,2,3,3,0,2,0,0,1,0,6,1,1,1,1,2,2,3,1,3,2,3,3,3,3,3,2,3,3,3,4,3,3,1,2,3,2,1,3,2,3,2,2,3,2,1,2,126,264,2,2,3,3,2,1,3,3,2,1,1,1,6,1,1,3,1,3,4,4,3,1,2,2,1,1,2,2,1,2,0,2,2,3,1,1,2,1,19
1,126,265,2,2,1,3,1,4,2,8,6,1,3,6,1,4,3,4,2,3,2,4,1,1,1,1,1,0,3,3,3,3,1,1,2,1,1,0,5,1,1,1,2,5,3,2,1,3,1,2,1,3,1,1,1,2,1,1,2,1,3,2,1,3,1,0,1,1,3,1,1,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,265,1,1,1,1,1,1,2,11,3,1,4,6,1,1,1,0,1,0,0,2,2,2,1,1,6,1,1,1,2,0,1,3,1,4,0,6,2,1,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,266,2,2,1,3,1,4,2,5,3,3,3,2,2,1,3,3,2,2,2,3,3,1,2,4,1,3,2,2,3,3,0,0,1,0,0,0,7,2,3,2,3,1,3,2,2,3,2,2,2,3,2,2,2,3,3,3,4,3,3,2,2,1,2,2,1,1,2,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,266,1,1,2,3,2,2,1,1,1,3,3,2,1,1,2,1,2,4,4,6,6,6,3,3,6,2,2,1,2,1,3,3,4,2,1,2,2,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,267,3,3,1,4,2,5,2,4,5,2,4,1,2,1,3,4,3,3,1,4,0,1,1,2,1,1,2,2,3,3,3,3,1,3,3,3,7,1,3,2,3,1,3,2,1,3,1,1,2,2,1,2,1,1,3,3,4,3,2,2,2,1,1,2,2,3,1,1,3,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,267,2,2,3,1,1,4,3,33,3,1,3,6,1,3,3,0,3,3,3,6,4,4,3,3,6,4,1,2,2,1,1,1,1,3,0,6,2,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,268,2,2,5,2,5,4,2,4,1,2,1,2,2,5,3,3,3,3,1,1,1,1,1,2,1,1,2,2,1,1,2,2,1,3,2,3,7,1,1,1,1,4,2,2,1,2,2,2,1,1,2,1,1,2,1,2,2,2,3,1,3,2,1,1,2,1,1,1,2,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,268,1,1,2,2,2,3,3,22,3,1,2,6,1,2,2,2,2,5,5,3,3,2,2,2,1,1,1,2,2,1,1,1,2,4,0,6,2,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,269,5,3,1,3,2,5,2,4,5,3,3,1,2,1,1,3,1,2,3,2,1,1,1,3,1,3,2,2,1,1,2,1,1,3,2,2,8,1,3,3,3,4,2,3,3,4,3,3,3,3,3,2,3,3,3,2,1,3,3,1,3,3,2,1,4,3,2,2,3,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,269,3,3,3,0,3,3,2,33,2,3,8,6,1,2,2,1,3,4,4,4,2,2,3,2,5,1,3,1,2,0,2,2,2,2,1,2,2,1,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,270,3,2,1,4,1,5,2,4,5,3,2,1,2,5,2,4,2,2,2,3,1,1,1,1,4,3,2,2,1,1,2,1,2,2,1,3,3,2,3,1,3,5,2,2,2,3,3,3,3,3,2,2,2,2,3,3,4,3,3,1,3,2,2,1,3,2,2,3,2,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,270,2,2,3,3,2,4,1,12,1,2,2,6,7,0,0,0,0,0,0,0,0,6,3,2,6,2,3,2,2,1,2,2,2,2,1,2,2,1,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,271,2,3,1,5,2,3,2,3,8,1,4,5,2,1,1,3,2,1,2,3,2,1,1,4,2,3,2,2,2,3,1,1,2,3,2,2,2,2,3,2,2,3,3,1,1,2,1,1,2,1,2,2,1,1,2,2,3,1,3,1,3,2,2,1,3,2,1,3,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,271,3,2,3,3,3,1,1,11,1,3,4,6,2,2,2,4,2,1,3,6,3,3,3,1,6,2,2,3,1,2,2,1,3,2,0,6,2,1,0,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,272,3,1,1,5,1,5,2,3,8,1,1,6,1,2,2,2,2,3,2,2,1,3,1,4,1,1,2,2,1,1,1,1,2,3,1,3,4,1,1,1,1,1,2,3,1,4,2,3,3,3,2,2,2,2,2,1,1,3,1,1,3,2,1,1,3,2,3,2,3,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,272,2,2,2,2,2,4,2,22,1,2,3,6,6,2,1,3,1,2,2,1,1,3,2,2,3,1,3,1,2,0,1,1,3,3,0,1,2,1,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,273,3,2,4,4,2,5,2,2,2,2,3,3,1,1,2,3,2,3,1,3,2,1,1,4,1,1,3,2,1,3,1,1,1,2,2,3,3,1,2,2,3,5,3,2,1,1,2,2,2,2,0,1,1,1,1,1,2,1,3,2,2,2,1,2,2,1,1,1,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,273,1,1,3,2,2,2,1,22,1,1,6,6,1,3,3,1,3,3,3,2,2,1,2,1,1,1,1,1,2,0,1,3,4,2,0,6,2,1,0,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,274,1,3,1,3,0,3,2,2,5,4,4,7,3,5,3,3,2,3,2,2,2,1,1,4,1,0,2,2,1,3,2,2,3,3,3,3,9,1,3,2,3,3,2,2,3,3,3,3,3,2,2,3,2,2,1,2,2,1,3,3,3,1,1,3,1,2,1,3,3,3,1,1,2,126,274,1,2,3,1,1,2,2,1,2,2,2,4,6,5,1,1,3,1,5,5,1,2,2,7,3,6,1,2,3,1,3,1,2,2,2,12,2,1,101
1,126,275,3,5,1,5,2,5,2,1,2,1,1,4,1,5,2,3,2,2,2,1,2,1,1,2,1,3,2,2,1,1,2,2,3,3,2,3,9,2,3,2,3,2,3,3,3,2,2,2,3,2,3,3,1,3,2,1,3,3,2,1,3,2,2,2,1,3,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,275,1,2,3,2,2,1,2,13,3,3,4,6,1,1,2,2,2,4,5,6,3,3,2,2,6,1,2,3,1,1,1,1,4,3,0,1,2,1,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,276,3,1,1,1,3,4,2,1,5,4,3,2,2,1,1,3,2,2,2,3,1,1,1,4,1,1,2,2,1,3,3,2,1,3,3,3,7,2,3,2,3,2,3,2,2,3,1,2,3,2,2,2,2,3,3,2,1,3,3,1,3,2,3,1,3,2,1,1,2,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,276,4,2,3,3,2,2,3,33,1,3,2,6,2,2,2,2,1,2,5,4,1,1,3,2,3,2,3,3,1,1,2,1,3,3,1,2,2,1,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,277,3,2,2,1,1,3,2,1,0,4,4,3,2,5,3,4,3,3,3,0,4,1,1,1,1,0,3,3,0,0,0,0,0,0,0,0,0,2,3,0,2,5,2,1,1,3,2,2,2,2,2,2,2,2,3,2,0,3,4,2,2,1,3,2,3,2,2,1,2,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,126,277,1,1,3,3,3,3,3,33,3,3,8,6,1,2,2,2,2,5,5,1,1,1,1,2,6,2,4,3,2,0,2,1,4,1,0,2,2,1,0,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,278,5,3,4,4,1,4,2,13,8,4,2,1,2,2,2,0,2,2,2,0,1,1,1,4,1,0,3,3,1,1,2,1,2,3,2,3,7,3,2,3,2,2,3,2,2,3,2,2,3,2,2,0,1,3,3,3,4,3,3,1,4,3,2,1,0,1,2,1,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
