CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,V.12A.,Q.13.,Q.14.,Q.15.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.56..1,Q.56..2,Q.57.,Q.58.,CARD..1,DECK..1,BALLOT..1,NA.1,Q.59.,Q.63.,Q.64A.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.70..1,Q.70..2,Q.70..3,Q.70..4,Q.70..5,Q.70..6,Q.71.,Q.72A.,Q.72B.,Q.72C.,Q.72D.,Q.72E.,Q.72F.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.77..1,Q.77..2,Q.77..3,Q.77..4,Q.77..5,Q.77..6,Q.77..7,Q.77..8,Q.77..9,Q.77..10,Q.77..11,Q.77..12,Q.77..13,Q.77..14,Q.77..15,Q.78.,Q.79.,Q.80.,Q.81.,Q.82A.,Q.82B.,Q.83A.,Q.83B.,Q.83B..1,Q.83B..2,Q.83B..3,Q.83B..4,Q.83B..5,Q.83B..6,Q.83B..7,Q.83B..8,Q.83B..9,Q.83B..10,Q.83B..11,Q.83B..12,Q.83B..13,Q.83B..14,Q.83B..15,Q.83B..16,Q.83B..17,CARD..2,DECK..2,BALLOT..2,NA.2,X.,X..1,X..2,X..3,Q.84.,V.86.,V.87.,V.88.,V.89.
1,115,981,1,4,9,4,6,1,1,8,8,3,6,26,1,4,9,4,1,1,2,1,2,2,2,1,1,2,1,1,2,3,1,2,2,3,1,2,3,4,3,3,2,4,2,1,1,3,11,3,11,3,3,1,2,3,1,2,2,1,3,1,3,2,2,115,981,1,2,2,1,1,1,1,4,5,2,2,2,1,2,2,2,4,1,1,2,2,2,2,1,2,2,4,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,4,1,6,1,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,981,1,2,2,2,2,4,1,18,78,1
1,115,982,1,1,9,5,5,4,1,8,8,3,6,5,1,4,1,3,1,1,2,2,1,2,1,2,1,1,1,1,2,1,2,2,2,2,2,1,2,1,5,4,2,4,1,1,1,3,2,3,3,3,5,1,1,2,2,1,2,2,3,1,3,1,2,115,982,1,2,2,1,2,1,1,4,5,2,2,2,1,2,2,2,6,1,1,2,1,2,1,2,3,3,1,1,1,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,7,1,11,1,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,115,982,1,2,2,2,2,1,1,18,29,1
1,115,983,1,2,9,5,5,1,1,8,8,4,6,23,2,4,4,4,1,1,2,3,3,2,2,1,2,2,3,0,3,3,1,1,4,2,4,2,2,2,4,2,2,2,1,3,2,1,10,2,10,2,3,1,2,3,2,2,3,3,3,3,2,2,2,115,983,1,3,2,1,1,2,0,0,0,2,2,2,1,2,2,2,4,1,1,1,1,1,1,2,2,1,3,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,3,6,2,11,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,983,1,2,2,2,2,3,1,36,6,1
1,115,984,1,4,10,4,8,3,1,6,8,2,5,17,2,4,5,2,1,2,1,2,3,2,3,2,2,2,2,1,4,5,7,2,4,1,4,4,3,3,4,2,3,3,2,3,2,1,3,3,6,3,3,1,2,3,3,2,2,3,3,3,2,2,2,115,984,1,3,3,3,1,1,1,4,5,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,2,2,3,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,6,2,11,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,984,1,2,2,2,2,3,1,30,6,2
1,115,985,1,4,10,5,2,5,1,6,8,1,6,26,2,4,4,3,1,1,3,1,1,2,1,1,1,2,2,1,3,2,9,2,3,3,1,1,2,2,3,3,2,4,2,3,1,3,2,2,5,3,1,1,2,3,1,2,2,3,1,3,3,2,2,115,985,1,3,3,3,3,4,3,2,5,2,2,2,2,2,1,2,4,1,2,1,2,1,1,1,2,2,4,1,1,2,2,2,1,1,2,1,1,2,2,2,2,2,2,6,6,1,1,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,985,1,2,2,2,2,3,1,31,5,2
1,115,986,1,2,10,2,2,4,1,7,7,2,4,15,2,4,1,3,1,2,1,2,2,2,4,1,1,2,3,1,2,6,9,2,2,3,1,1,2,4,4,4,1,4,2,4,2,1,2,3,3,3,2,1,2,3,1,3,2,1,3,1,3,4,2,115,986,1,5,1,1,1,1,2,4,2,2,2,2,1,2,2,2,3,1,1,2,1,2,2,1,2,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,986,1,2,2,2,2,2,1,10,20,4
1,115,987,1,5,10,5,2,5,1,8,8,2,4,5,1,4,5,0,1,2,1,2,2,2,2,2,3,2,1,1,4,4,9,2,4,2,2,2,1,1,4,2,2,1,2,3,1,3,3,3,6,3,3,1,2,3,3,1,2,3,3,3,3,2,2,115,987,1,2,2,1,2,1,1,4,5,2,2,2,1,2,2,2,5,1,1,2,1,1,1,1,2,2,3,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,3,8,2,1,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,987,1,2,2,2,2,3,1,18,18,1
1,115,988,1,3,10,5,2,5,1,8,8,4,5,12,2,4,12,4,2,1,2,1,1,2,3,3,2,2,2,4,2,1,1,2,2,3,4,1,2,3,3,1,4,2,2,3,1,3,3,3,4,2,3,1,3,3,6,2,2,3,3,3,3,2,2,115,988,1,2,1,2,1,1,2,4,5,2,2,2,2,2,2,1,6,1,1,2,2,2,2,1,4,2,4,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,5,7,2,11,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,988,1,2,2,2,2,2,1,38,15,1
1,115,989,1,5,10,5,1,3,1,8,8,2,5,13,1,4,12,3,2,2,3,2,2,2,2,1,1,1,2,1,2,2,9,2,2,2,2,1,2,2,4,3,2,3,2,4,2,2,2,2,4,3,2,1,2,1,1,2,2,3,3,3,3,2,2,115,989,1,3,2,1,1,1,1,4,5,2,2,1,2,2,2,2,4,1,1,2,1,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,7,1,4,1,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,115,989,1,2,2,2,2,2,1,18,86,1
1,115,990,1,4,10,3,4,4,3,8,8,4,5,19,1,4,1,2,1,1,2,2,2,2,2,2,1,2,1,1,3,2,1,2,3,3,3,3,1,1,4,1,3,3,2,3,1,3,3,1,7,2,3,1,1,1,3,1,3,3,3,3,3,2,2,115,990,1,2,2,2,1,1,1,4,5,2,2,2,1,2,2,2,4,1,1,2,1,1,1,2,2,2,4,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,4,4,1,3,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,990,1,2,2,2,2,4,1,18,81,1
1,115,991,1,2,10,4,5,1,1,8,3,3,0,28,2,4,6,3,1,1,2,3,3,3,5,3,3,3,2,1,4,5,9,2,4,3,0,4,0,4,4,1,0,1,2,3,0,1,2,2,3,3,2,1,0,5,6,3,0,0,3,3,0,4,2,115,991,1,5,3,3,0,0,0,5,5,2,2,2,1,2,2,2,6,3,0,3,3,3,3,3,0,6,4,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,10,3,1,3,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,991,1,2,2,2,2,0,1,36,9,1
1,115,992,1,4,11,5,2,5,1,6,3,1,5,22,2,4,5,3,1,1,1,2,2,2,2,2,2,2,3,1,2,3,1,2,2,2,2,2,2,2,5,2,2,2,2,1,2,1,5,3,7,3,1,1,4,3,3,2,2,3,3,3,2,2,2,115,992,1,3,2,1,1,1,1,4,5,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,2,3,2,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,3,10,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,992,1,2,2,2,2,3,1,33,17,2
1,115,993,1,2,11,1,0,2,3,7,7,2,6,14,1,4,14,3,1,3,2,2,3,1,4,2,2,3,2,1,4,3,9,0,4,1,5,3,1,1,4,1,1,1,2,1,1,1,11,1,11,1,2,5,4,1,6,3,2,3,3,3,1,4,2,115,993,1,5,2,1,2,0,0,0,5,2,2,2,2,2,2,1,5,3,0,3,3,1,1,1,2,3,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,10,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,993,1,2,1,2,2,1,1,18,37,4
1,115,994,1,2,11,2,2,5,1,6,6,2,5,15,2,4,4,2,1,1,0,2,2,1,3,2,1,2,2,1,4,3,1,1,1,2,5,3,1,4,3,2,4,4,2,1,1,3,3,3,4,3,1,1,3,3,1,2,2,2,2,1,3,3,2,115,994,1,3,3,3,2,0,4,0,0,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,3,1,3,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,9,5,1,11,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,994,1,2,2,2,2,1,1,31,13,2
1,115,995,1,4,11,5,2,5,1,8,8,2,5,10,1,4,8,4,1,1,1,2,2,2,2,2,2,2,1,1,1,2,4,2,2,2,4,2,2,2,4,3,3,4,2,2,1,3,4,3,6,3,1,1,2,3,2,1,2,1,3,3,2,1,2,115,995,1,2,1,1,1,1,1,4,5,2,2,2,1,2,2,2,4,1,2,1,2,2,2,1,4,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,3,9,1,3,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,995,1,2,2,2,2,3,1,18,28,1
1,115,996,1,6,11,5,2,4,1,8,8,4,5,12,2,4,1,2,1,1,2,1,2,3,1,2,2,3,2,1,3,5,1,2,4,1,4,2,4,1,4,3,2,3,2,1,1,3,2,3,4,2,1,1,1,5,2,1,2,3,3,3,3,3,2,115,996,1,3,1,1,1,1,2,4,5,2,2,2,1,2,2,2,4,1,1,2,1,1,1,1,3,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,11,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,996,1,2,2,2,2,2,1,4,40,1
1,115,997,1,2,11,1,0,1,1,8,8,2,5,18,1,4,6,5,2,1,2,2,2,1,3,1,1,1,2,1,2,3,9,1,1,3,2,2,2,3,4,2,2,4,2,4,2,2,2,3,4,2,1,1,2,3,1,3,1,3,3,2,3,2,2,115,997,1,2,1,1,1,0,4,2,5,2,2,2,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,5,1,5,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,997,1,2,2,2,2,2,1,18,83,1
1,115,998,1,2,11,4,3,5,1,5,5,3,0,24,1,3,22,4,1,1,2,1,2,2,1,1,1,1,3,1,2,2,9,1,1,1,1,2,4,1,5,4,2,4,2,1,2,1,11,3,11,2,3,1,4,3,2,2,3,3,3,3,3,1,2,115,998,1,3,1,2,1,1,1,4,5,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,1,4,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,4,1,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,998,1,2,2,2,2,4,1,21,25,2
1,115,999,1,3,11,5,3,2,3,8,8,2,5,9,1,3,9,2,1,3,1,3,3,3,5,1,1,3,2,1,3,4,9,2,4,1,4,4,2,4,4,4,3,2,2,3,2,1,3,3,5,3,3,1,3,3,1,2,2,3,3,3,1,3,2,115,999,1,3,1,2,3,1,1,4,5,2,2,2,1,2,2,2,2,1,1,1,1,2,1,3,2,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,8,5,1,3,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,999,1,2,2,2,2,4,1,21,7,1
1,115,1000,1,3,11,5,3,5,1,8,0,2,5,18,1,3,4,4,1,2,3,1,2,2,2,2,2,2,1,1,4,5,1,2,3,2,3,4,3,1,2,2,3,2,2,2,1,3,2,2,3,2,1,1,4,4,2,3,4,3,3,3,3,2,2,115,1000,1,2,3,3,1,1,3,1,4,2,2,2,1,2,2,2,6,1,2,1,1,2,2,1,2,2,4,1,1,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,4,1,4,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,115,1000,1,2,2,2,2,3,1,21,48,1
1,115,1001,1,5,11,5,3,5,1,8,8,2,5,19,1,3,17,6,2,1,2,2,2,2,1,1,1,1,2,1,3,3,9,1,1,1,3,1,2,4,2,4,1,4,2,1,2,2,5,2,7,3,3,5,2,3,1,1,3,3,3,3,3,1,2,115,1001,1,2,2,2,2,2,2,4,5,2,2,2,1,2,2,2,6,1,1,2,1,2,1,1,2,3,4,1,1,2,1,2,2,1,2,1,2,2,2,2,1,2,2,3,5,2,6,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,115,1001,1,2,2,2,2,1,1,19,12,1
1,115,1002,1,4,11,4,3,5,3,8,8,2,5,14,1,3,13,4,2,1,2,1,2,2,1,2,3,1,1,1,3,1,1,1,2,1,4,1,1,1,3,3,2,4,2,1,1,3,3,2,5,1,1,1,3,3,2,2,2,3,3,3,3,2,2,115,1002,1,2,1,2,1,1,1,4,5,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,3,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,6,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1002,1,2,2,2,2,4,1,20,2,1
1,115,1003,1,4,11,3,6,1,3,8,8,2,5,18,1,3,16,4,1,1,2,1,1,2,2,3,1,1,2,1,1,1,6,1,2,1,4,2,2,2,3,4,2,4,2,1,2,2,3,3,4,2,2,1,3,4,1,2,2,3,3,3,3,2,2,115,1003,1,2,3,3,1,1,1,4,5,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,6,1,4,2,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1003,1,2,2,2,2,4,1,28,12,1
1,115,1004,1,4,11,3,3,4,1,8,8,2,5,18,1,3,18,2,1,2,1,3,3,3,2,2,3,3,2,1,3,4,9,2,2,2,4,4,1,1,4,2,2,4,2,3,1,1,2,2,5,3,1,1,1,3,1,1,3,1,2,1,3,3,2,115,1004,1,3,2,1,2,4,0,1,5,2,2,2,1,2,2,2,5,1,1,1,1,2,1,2,1,2,3,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,3,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,115,1004,1,2,2,2,2,4,1,21,30,1
1,115,1005,1,5,11,3,3,5,1,8,8,2,5,18,1,3,18,2,1,1,3,2,2,3,2,1,1,2,3,1,4,3,5,2,3,2,4,2,2,2,3,3,2,3,1,2,1,2,2,2,3,3,3,1,2,3,2,3,2,1,3,1,2,2,2,115,1005,1,2,3,1,3,0,0,5,2,2,2,2,1,2,2,2,6,1,1,1,1,2,2,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,6,2,5,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1005,1,2,2,2,2,0,1,28,37,1
1,115,1006,1,1,11,5,3,4,1,8,8,1,5,20,1,3,13,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,2,2,2,1,1,2,4,1,2,4,2,1,2,1,2,3,3,2,2,1,2,4,1,2,2,3,3,3,3,1,2,115,1006,1,2,1,1,1,1,1,4,5,1,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,2,2,3,4,1,11,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,115,1006,1,2,2,2,2,5,1,20,22,1
1,115,1007,1,1,10,5,2,5,1,9,8,3,7,35,1,3,18,4,1,3,1,2,3,1,3,2,2,3,2,1,4,3,9,2,4,1,5,3,1,2,3,1,4,4,2,1,2,1,2,3,5,3,2,1,2,3,1,2,2,3,3,3,1,2,2,115,1007,1,2,2,2,1,4,4,3,5,2,2,2,2,1,2,2,3,1,1,1,1,1,1,2,2,3,2,1,1,1,2,1,1,2,2,1,2,1,1,2,2,2,2,4,4,1,1,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1007,1,2,2,2,2,4,1,20,3,2
1,115,1008,1,6,10,5,9,4,1,8,8,2,5,9,1,3,9,3,1,1,2,2,2,3,1,1,1,2,2,1,1,6,9,2,1,1,3,1,2,4,3,3,2,3,2,2,1,3,2,3,4,3,2,1,4,3,2,1,2,3,3,3,2,2,2,115,1008,1,3,3,3,2,1,1,4,5,2,2,2,1,2,2,2,6,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,11,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1008,1,2,2,2,2,4,1,21,17,1
1,115,1009,1,3,10,4,9,4,1,8,8,2,5,12,1,3,12,2,1,1,2,3,2,2,3,2,2,3,1,1,4,3,9,1,4,3,4,2,2,1,4,1,4,4,2,3,1,3,3,3,5,3,1,1,2,3,1,1,2,1,3,3,3,1,2,115,1009,1,2,1,2,2,2,1,4,5,2,2,2,1,2,2,2,6,2,2,1,1,1,1,1,2,2,3,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,5,9,2,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1009,1,2,1,2,2,4,1,20,4,1
1,115,1010,1,4,10,4,3,5,1,8,8,2,5,11,1,3,6,3,1,2,2,2,2,2,1,1,1,2,2,1,4,5,9,1,1,1,1,1,3,1,3,1,2,4,2,1,1,3,3,2,5,2,2,1,2,2,1,1,3,1,2,3,3,2,2,115,1010,1,2,1,1,1,0,1,4,5,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,2,2,1,2,2,1,1,1,2,2,1,2,1,2,2,1,2,2,7,4,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1010,1,2,2,2,2,4,1,28,6,1
1,115,1011,1,5,10,4,3,5,1,8,8,2,5,9,1,3,9,1,1,1,2,3,2,2,2,1,1,2,3,2,3,2,9,2,3,1,4,2,3,1,4,3,1,4,2,4,1,3,9,3,4,3,1,1,2,2,1,1,2,2,3,3,2,3,2,115,1011,1,3,2,2,2,1,1,4,5,2,2,2,1,2,2,2,6,1,1,1,1,1,1,3,1,3,3,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,4,1,1,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1011,1,2,2,2,2,0,1,21,10,1
1,115,1012,1,3,10,2,5,1,1,8,8,2,5,22,1,3,18,2,1,3,1,1,3,2,4,3,2,3,2,1,1,6,9,2,1,2,2,1,3,1,4,1,2,1,1,1,1,3,3,3,5,3,2,1,4,1,2,3,2,1,1,3,1,4,2,115,1012,1,5,1,2,1,1,2,0,5,2,2,2,1,2,2,2,5,1,2,1,1,1,1,2,2,3,3,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,5,1,4,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1012,1,2,2,2,2,2,1,21,36,1
1,115,1013,1,1,10,5,3,3,1,8,8,2,5,18,1,3,18,2,1,2,1,2,2,2,5,2,1,2,3,1,3,3,2,2,3,2,4,2,3,2,4,3,3,4,1,2,2,1,2,3,3,2,3,1,2,3,2,1,3,3,3,3,2,2,2,115,1013,1,2,3,3,1,1,1,4,5,2,2,2,1,2,2,2,2,1,2,1,1,2,2,3,2,2,4,2,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,3,5,1,4,1,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1013,1,2,2,2,2,3,1,21,39,1
1,115,1014,1,1,10,5,4,2,1,8,6,2,5,20,1,3,3,2,2,2,3,2,3,1,3,1,1,2,2,1,3,5,9,1,2,1,4,4,2,4,4,1,2,3,1,4,2,2,2,2,3,2,3,1,3,4,1,2,2,3,3,1,3,2,2,115,1014,1,3,2,2,3,1,0,4,0,2,2,2,1,2,2,2,5,2,1,2,1,2,2,2,1,1,3,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,3,6,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1014,1,2,2,2,2,4,1,20,15,1
1,115,1015,1,2,10,5,2,4,1,8,8,2,5,18,1,3,16,3,2,2,3,2,2,2,3,2,2,2,2,1,3,2,9,2,2,1,4,2,2,4,4,1,3,3,2,4,2,1,2,3,4,3,3,1,3,3,2,2,2,3,3,3,2,2,2,115,1015,1,3,2,1,1,2,3,4,5,2,2,2,1,2,2,2,5,1,1,2,2,1,1,3,2,1,3,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,4,4,1,5,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,115,1015,1,2,2,2,2,3,1,21,49,1
1,115,1016,1,2,10,4,3,1,1,8,8,2,5,9,1,3,9,1,2,2,3,3,2,3,3,2,2,3,2,1,4,4,9,1,4,2,3,2,1,1,4,3,1,3,2,3,1,1,2,0,3,2,1,1,4,3,2,3,2,3,2,2,1,3,2,115,1016,1,2,2,2,3,1,1,4,5,2,2,2,2,2,2,1,4,1,1,1,1,1,1,2,2,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1016,1,2,2,2,2,1,1,21,18,1
1,115,1017,1,1,10,5,4,2,1,8,8,1,7,12,1,3,11,9,2,3,2,3,3,1,4,1,1,3,3,1,4,5,2,1,4,1,5,3,1,1,4,4,4,4,1,3,2,2,3,3,5,3,1,1,3,1,3,2,2,1,3,1,4,4,2,115,1017,1,5,2,2,1,1,1,4,5,2,2,2,1,2,2,2,6,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,11,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1017,1,2,2,2,2,4,1,20,6,1
1,115,1018,1,4,9,5,5,3,1,9,9,3,0,49,1,3,10,6,1,3,1,2,2,2,2,2,2,1,1,1,4,5,1,2,4,3,3,3,2,2,4,2,3,2,2,3,2,1,3,2,5,2,1,1,4,3,2,1,2,1,3,3,3,2,2,115,1018,1,3,3,3,1,1,2,4,5,2,2,2,1,2,2,2,4,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,4,4,1,11,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1018,1,2,2,2,2,2,1,21,32,2
1,115,1019,1,1,9,4,6,1,1,6,8,2,5,21,1,3,9,2,1,1,1,2,2,2,2,2,1,3,2,1,4,3,5,2,3,3,4,2,2,2,5,3,2,3,1,4,1,2,11,2,11,3,1,1,2,3,1,1,3,3,3,3,3,2,2,115,1019,1,2,3,3,3,2,3,3,5,2,2,2,2,1,2,2,5,1,2,1,1,1,1,3,1,1,3,1,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,4,4,2,3,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1019,1,2,2,2,2,4,1,28,31,2
1,115,1020,1,4,9,4,3,4,1,8,8,2,4,9,1,3,9,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,9,1,1,1,2,1,4,1,5,4,2,4,2,4,1,3,3,3,6,3,3,1,2,3,1,3,2,1,2,1,2,3,2,115,1020,1,2,1,1,2,1,1,4,5,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,3,2,4,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,6,2,1,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1020,1,2,2,2,2,2,1,21,8,1
1,115,1021,1,3,9,4,6,2,1,8,8,4,6,23,1,3,12,4,1,2,1,2,2,2,2,1,1,2,1,1,2,2,9,2,1,1,2,1,4,1,3,3,2,1,1,1,1,3,2,1,3,2,2,1,2,2,1,2,2,1,1,1,3,2,2,115,1021,1,2,3,3,1,1,2,4,5,2,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,2,2,1,2,2,3,5,1,3,2,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1021,1,2,2,2,2,4,1,28,16,1
1,115,1022,1,2,9,5,1,5,1,8,8,2,4,7,1,3,6,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,3,3,2,2,4,2,3,3,2,1,1,3,3,2,4,2,1,1,2,3,2,2,2,3,3,3,3,2,2,115,1022,1,3,1,2,1,1,1,4,5,2,2,2,1,2,2,2,4,1,2,2,2,2,2,1,2,2,3,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,5,6,1,4,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1022,1,2,2,2,2,2,1,19,11,1
1,115,1023,1,4,9,4,3,1,1,4,8,1,7,24,2,3,1,4,2,1,3,2,3,2,3,1,1,2,1,1,4,4,9,2,2,2,4,3,1,4,4,3,2,4,2,3,1,3,2,3,5,3,1,1,3,3,2,2,2,2,2,3,2,4,2,115,1023,1,5,2,1,2,1,2,4,5,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,2,2,3,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,5,1,1,1,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,115,1023,1,2,2,2,2,3,1,24,7,3
