COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34,COL35,COL36,COL37,COL38,COL39,COL40,COL41,COL42,COL43,COL44,COL45,COL46,COL47,COL48,COL49,COL50,COL51,COL52,COL53,COL54,COL55,COL56,COL57,COL58,COL59,COL60,COL61,COL62,COL63,COL64,COL65,COL66,COL67,COL68,COL69,COL70,COL71,COL72,COL73,COL74,COL75,COL76,COL77,COL78,COL79,COL80,COL81,COL82,COL83,COL84,COL85,COL86,COL87,COL88,COL89,COL90,COL91,COL92,COL93,COL94,COL95,COL96,COL97,COL98,COL99
1,203,360,1,4,3,9,6,1,1,2,1,1,2,1,2,2,2,3,2,1,1,3,2,3,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,4,2,1,2,2,4,1,3,3,4,2,3,1,1,2,2,4,1,2,3,1,2,1,2,2,2,2,3,2,2,,220,3036,0,1,2,2,3,3,2,2,1,1,3,2,2,3,1,3,1,2,3,11,3,68,101
1,203,361,1,3,3,9,6,1,2,4,1,1,2,2,2,2,2,3,2,3,2,2,2,3,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,4,3,2,4,4,3,1,3,4,4,2,2,0,2,2,1,2,2,3,2,1,1,6,3,4,4,4,5,,220,3036,1,1,3,4,4,4,5,5,5,5,5,0,0,0,4,5,4,0,5,11,3,28,106
1,203,362,1,4,4,6,6,1,1,3,2,1,2,2,3,3,3,1,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,4,1,2,2,1,1,1,2,2,3,3,3,1,1,2,3,2,1,2,4,2,1,1,1,3,2,1,1,2,1,,220,3036,2,1,2,2,1,3,2,2,1,1,2,2,2,2,1,2,2,2,2,11,3,98,206
1,203,363,1,3,5,9,3,1,3,2,1,2,2,2,4,2,2,2,2,3,3,2,3,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,3,1,1,4,4,3,2,3,3,2,3,2,2,3,1,4,2,1,1,2,0,2,3,2,2,2,,220,3036,3,1,2,4,3,3,2,2,1,2,2,1,2,1,1,4,5,4,2,11,3,58,208
1,203,364,1,4,4,9,6,1,1,3,1,2,1,3,2,2,2,1,1,3,1,1,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,4,2,1,4,3,1,1,3,3,3,2,3,3,2,1,3,2,3,1,4,3,1,1,2,0,1,3,1,2,2,,220,3036,4,1,2,4,3,3,2,2,2,2,2,2,2,2,2,3,3,4,2,21,3,78,208
1,203,365,1,2,3,11,8,1,1,3,2,1,1,3,3,2,2,1,1,3,2,3,1,2,4,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2,3,1,1,4,3,3,3,2,1,1,3,3,4,4,2,4,4,1,2,1,3,2,1,2,2,2,,220,3036,5,1,3,2,3,1,2,1,1,2,2,2,3,2,4,1,3,2,2,21,2,42,502
1,203,366,1,2,6,10,6,1,3,2,1,2,2,1,3,2,2,2,2,2,2,4,2,3,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,1,4,1,3,2,1,3,2,1,1,2,1,3,3,2,2,1,2,1,1,3,2,2,1,4,5,,220,3036,6,1,3,4,1,3,2,3,4,2,3,2,2,3,1,2,3,2,2,21,2,72,500
1,203,367,1,5,3,10,5,2,2,1,1,2,2,2,3,2,2,1,1,3,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,4,3,2,2,3,3,3,3,3,3,3,3,1,1,3,3,4,2,3,4,4,1,2,4,1,2,2,2,3,3,,220,3036,7,1,3,4,3,3,1,2,2,2,4,4,2,3,1,3,3,4,2,21,2,72,501
1,203,368,1,1,2,5,7,2,2,3,2,2,1,2,2,2,2,2,1,2,2,3,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,3,2,1,1,3,3,3,4,3,1,1,2,2,2,1,3,2,3,2,1,3,1,2,2,2,2,2,,220,3036,8,1,3,2,3,3,2,4,4,4,3,2,0,2,1,3,3,2,3,10,4,95,603
1,203,369,1,1,2,2,6,1,2,3,1,2,2,2,4,3,2,2,2,3,1,1,2,2,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,3,2,3,4,3,3,2,2,2,1,1,2,4,2,1,1,2,3,2,3,1,4,5,,220,3036,9,1,3,4,3,3,3,2,1,2,2,2,3,3,1,2,3,2,1,10,4,75,501
1,203,370,1,1,1,2,6,1,2,3,2,2,1,1,2,2,2,3,3,2,4,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,4,1,2,2,2,2,1,1,3,2,3,4,3,1,3,0,1,2,3,2,4,3,3,1,1,6,3,4,4,4,5,,220,3037,0,1,3,3,3,4,2,2,2,2,2,1,2,3,4,2,2,2,5,10,4,55,603
1,203,371,1,1,3,7,6,1,2,1,1,1,2,1,2,2,2,2,1,3,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,3,3,3,4,3,2,2,1,2,4,1,2,3,1,1,1,1,1,2,1,1,2,2,,220,3037,1,1,3,4,3,3,2,1,2,3,2,2,2,2,4,1,2,4,2,10,4,27,118
1,203,372,1,1,2,2,6,1,2,3,1,1,2,1,2,2,2,2,1,3,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,4,2,2,2,1,2,1,2,3,2,4,2,1,1,2,1,2,3,2,3,1,2,1,2,2,2,1,2,2,3,,220,3037,2,1,3,4,1,1,2,1,2,3,2,2,1,2,2,1,4,1,1,10,4,35,603
1,203,373,1,1,4,6,5,1,3,2,2,2,1,1,2,4,3,3,2,3,2,2,3,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,1,1,1,2,1,3,3,2,1,1,2,1,2,3,2,2,1,1,1,1,7,2,2,3,1,1,,220,3037,3,1,3,2,4,3,2,3,2,3,3,2,3,4,1,2,1,2,2,10,4,47,111
1,203,374,1,1,2,2,6,2,2,1,2,1,2,1,2,2,2,2,2,3,2,4,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,3,4,2,1,1,2,2,2,3,2,2,1,2,1,2,3,2,4,3,2,1,,220,3037,4,1,3,4,1,4,2,3,4,2,2,1,4,3,2,2,2,2,1,10,4,25,602
1,203,375,1,1,3,2,5,1,2,3,1,1,2,1,2,2,2,2,2,3,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,1,1,2,2,2,1,2,3,3,4,3,1,1,2,2,2,3,2,1,1,2,1,1,6,2,1,3,1,2,,220,3037,5,1,3,2,3,3,2,2,4,2,2,2,2,2,1,3,2,2,2,10,4,57,129
1,203,376,1,1,2,2,6,2,2,1,1,2,2,1,1,2,3,2,2,3,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,3,1,3,3,2,3,1,2,1,2,3,2,3,1,2,1,2,1,2,2,3,2,2,,220,3037,6,1,3,2,0,3,2,2,1,2,2,3,3,3,1,3,2,2,3,10,4,25,603
1,203,377,1,1,2,2,5,1,2,3,1,2,2,1,2,2,2,3,2,2,1,2,3,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,4,2,1,3,2,1,1,4,4,1,3,3,3,2,1,1,4,3,1,4,1,1,1,1,1,1,5,2,2,3,,220,3037,7,1,3,1,3,3,2,2,2,2,2,2,2,2,1,2,0,0,1,10,4,35,504
1,203,378,1,1,2,8,6,3,2,1,1,2,2,4,2,3,3,3,2,2,1,2,3,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,3,2,1,4,4,1,1,4,4,3,4,1,3,2,1,2,2,3,3,4,2,3,1,1,1,3,4,4,4,4,,220,3037,8,1,3,4,4,4,5,5,5,5,5,0,0,0,4,1,6,1,1,10,4,45,600
1,203,379,1,1,2,3,7,2,2,3,1,2,2,4,2,3,2,1,1,2,2,1,2,3,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,3,1,1,1,3,3,3,4,2,1,1,2,1,2,2,3,4,1,2,2,2,1,3,2,2,2,2,,220,3037,9,1,3,2,3,3,2,3,1,2,2,1,3,3,1,2,2,2,3,10,4,15,503
1,203,380,1,1,2,3,6,1,2,3,1,2,2,2,4,3,3,3,1,4,3,1,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,3,2,1,3,3,1,1,3,3,3,4,3,1,1,0,1,3,3,3,4,2,1,1,2,2,2,3,1,2,3,,220,3038,0,1,3,3,3,3,4,4,2,2,4,4,3,3,1,2,3,4,2,10,4,77,131
1,203,381,1,1,4,4,5,1,2,1,1,1,3,2,4,4,4,4,4,4,4,4,4,4,4,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,4,2,2,2,5,1,1,4,4,3,4,4,3,2,4,3,1,3,3,4,3,4,4,0,0,4,0,5,5,0,,220,3038,1,1,4,0,4,4,5,5,5,5,5,0,0,0,4,5,0,0,5,10,4,37,128
1,203,382,1,1,2,7,5,1,2,1,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,3,3,2,4,3,1,1,4,3,2,3,2,4,2,2,2,3,0,4,0,5,5,0,,220,3038,2,1,4,0,4,4,5,5,5,5,5,0,0,0,4,5,0,0,5,10,4,17,103
1,203,383,1,4,2,10,4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,4,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,4,3,1,1,4,2,2,3,4,2,1,1,2,1,2,3,1,1,1,4,1,1,0,2,3,3,1,1,,220,3038,3,1,3,2,4,3,2,2,5,5,2,2,2,2,1,3,1,2,2,10,4,55,602
1,203,384,1,1,1,1,6,2,3,1,1,2,2,3,2,2,2,2,2,2,3,1,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,3,2,1,4,2,1,1,3,4,3,4,2,2,1,2,2,0,1,3,4,1,2,1,1,4,3,4,4,4,5,,220,3038,4,1,3,4,3,4,2,2,1,2,2,1,2,3,4,2,3,4,5,10,4,25,302
1,203,385,1,1,4,4,5,2,2,1,1,2,2,4,1,3,4,2,2,3,1,3,3,3,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,4,3,1,1,3,1,3,4,2,2,2,1,1,2,1,3,4,2,1,1,3,1,2,4,2,3,3,,220,3038,5,1,3,3,3,0,1,3,2,4,2,2,3,4,1,1,3,4,1,10,4,46,102
1,203,386,1,1,4,2,4,2,2,1,1,2,2,4,1,3,4,3,2,3,1,3,3,3,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,4,3,1,1,3,1,3,4,1,2,2,1,1,2,1,3,4,2,1,1,3,1,2,3,1,3,3,,220,3038,6,1,3,4,3,0,1,3,2,4,2,2,3,4,1,1,3,4,5,10,4,76,101
1,203,387,1,1,4,3,6,1,2,3,0,1,2,5,2,2,2,2,3,3,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,5,1,1,1,4,3,4,1,3,2,1,2,2,1,3,4,4,1,4,3,1,2,2,1,2,3,,220,3038,7,1,3,4,3,3,2,3,2,3,2,2,3,2,1,3,2,2,2,10,4,27,113
1,203,388,1,1,2,6,7,1,2,1,1,2,2,3,3,2,3,1,3,3,2,1,3,3,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,4,1,1,1,2,4,3,4,4,2,1,1,2,1,3,2,4,2,1,1,2,1,3,4,4,4,5,,220,3038,8,1,3,4,3,3,5,5,5,5,5,0,0,0,1,5,6,1,1,10,4,57,128
1,203,389,1,1,2,9,5,1,3,1,1,1,2,3,4,3,2,1,1,3,1,4,2,2,4,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,4,2,1,2,2,4,4,3,3,3,4,3,1,1,2,3,4,4,3,4,3,1,1,1,5,2,5,2,4,0,,220,3038,9,1,3,4,3,4,2,3,1,3,2,1,2,1,1,4,3,2,2,10,4,47,209
1,203,390,1,4,6,5,5,1,2,1,3,2,1,4,1,2,2,1,2,3,2,2,3,3,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,4,2,1,1,3,3,3,4,3,1,2,1,1,2,3,1,4,3,1,1,3,2,2,4,4,4,5,,220,3039,0,1,3,4,3,3,4,4,4,4,4,4,4,4,1,1,0,1,1,10,4,56,200
1,203,391,1,1,2,8,7,1,3,1,2,1,2,1,3,2,2,3,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,4,2,1,2,1,2,1,3,3,3,4,3,1,1,2,1,1,3,2,4,1,2,1,2,4,2,1,1,2,3,,220,3039,1,1,3,4,3,3,2,2,1,2,2,1,3,3,1,2,3,2,2,10,4,67,121
1,203,392,1,1,3,4,5,1,2,4,2,1,1,2,2,2,2,2,2,2,2,2,2,3,4,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,1,3,2,4,1,2,4,3,4,3,1,1,2,2,2,3,3,4,1,4,1,2,5,1,4,5,5,0,,220,3039,2,1,4,0,4,4,2,2,1,2,4,4,4,4,4,5,0,0,5,10,4,97,102
1,203,393,1,1,2,3,7,1,1,2,2,1,2,1,3,2,2,1,2,3,3,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,3,3,4,3,1,1,2,2,2,1,3,4,2,2,1,2,4,2,3,1,4,5,,220,3039,3,1,3,4,3,3,2,2,2,2,2,2,2,2,1,3,2,2,2,10,4,37,122
1,203,394,1,3,1,6,6,1,2,3,1,2,2,1,2,2,2,4,2,4,2,4,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,2,4,3,4,3,3,1,2,1,4,3,3,4,3,1,1,0,4,3,4,4,4,5,,220,3039,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,5,6,1,1,10,4,57,119
1,203,395,1,1,4,3,5,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,2,1,4,7,1,1,3,3,3,4,4,1,1,2,1,2,1,3,4,2,1,1,1,6,1,1,1,1,2,,220,3039,5,1,3,1,3,3,2,2,2,2,2,2,2,2,1,1,2,2,2,10,4,27,105
1,203,396,1,1,2,2,6,1,2,1,1,2,2,2,3,2,2,2,1,3,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,1,1,2,3,3,3,3,1,1,2,1,2,1,3,4,1,2,1,1,1,2,1,2,2,2,,220,3039,6,1,3,4,3,3,2,2,2,3,2,4,3,2,1,3,2,2,2,10,4,15,503
1,203,397,1,1,3,7,8,1,1,3,2,1,1,2,2,2,3,1,3,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,3,2,2,3,2,1,1,3,3,3,4,3,1,1,2,2,2,3,2,1,2,1,2,2,2,2,1,1,2,3,,220,3039,7,1,3,2,3,3,2,2,1,3,1,3,2,2,1,2,3,4,3,10,4,37,103
1,203,398,1,1,3,3,7,1,2,3,1,2,1,2,2,3,3,3,2,2,1,2,3,2,4,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,4,2,2,1,3,2,1,1,3,3,3,4,3,1,1,2,1,2,3,2,2,2,2,1,2,4,2,3,2,3,3,,220,3039,8,1,3,4,3,3,2,2,1,3,3,2,2,3,1,2,3,2,2,10,4,87,132
1,203,399,1,1,1,2,7,1,2,1,1,1,2,2,2,2,2,1,5,3,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,3,1,2,2,1,2,1,2,3,3,4,3,1,1,2,2,2,3,2,2,1,2,1,1,4,2,3,2,2,3,,220,3039,9,1,3,4,1,1,3,1,2,2,3,1,3,3,1,3,2,2,5,10,4,35,402
1,203,400,1,1,2,2,6,2,2,1,1,2,2,2,2,2,3,1,2,3,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,4,2,2,3,2,1,1,3,4,3,4,3,3,1,2,1,4,3,3,4,2,2,1,2,2,2,5,4,4,5,,220,3040,0,1,3,4,3,3,3,2,1,2,3,4,2,2,1,3,6,2,2,10,4,75,504
1,203,401,1,1,5,11,7,3,2,1,1,1,2,2,2,2,3,2,1,2,2,2,3,3,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,3,2,1,1,3,3,3,3,3,1,1,2,1,3,3,3,4,2,2,1,1,3,3,4,4,4,5,,220,3040,1,1,3,4,3,0,5,5,5,5,5,0,0,0,1,3,6,1,1,10,4,56,101
1,203,402,1,1,1,7,5,1,2,3,1,2,2,2,3,3,3,3,4,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,4,2,1,4,4,4,4,3,4,3,4,3,3,1,1,1,3,4,2,2,2,1,1,2,3,3,1,4,4,4,,220,3040,2,1,0,4,4,4,5,5,5,5,5,0,0,0,4,1,2,4,5,10,4,67,115
1,203,403,1,1,2,6,7,1,2,1,1,2,2,3,4,2,2,3,3,1,3,1,3,3,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,3,2,1,4,6,1,1,3,3,3,4,3,2,1,1,2,1,3,0,2,2,1,2,2,7,2,2,1,3,2,,220,3040,3,1,3,2,3,1,3,3,1,4,1,1,1,4,1,2,3,2,2,10,4,65,504
1,203,404,1,1,3,11,5,1,2,3,1,2,2,3,2,2,2,2,2,3,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,3,4,2,1,3,4,1,1,3,4,3,4,3,1,1,3,2,4,3,2,4,2,1,2,2,4,2,1,2,2,2,,220,3040,4,1,3,3,3,3,2,3,1,2,2,2,3,2,1,3,2,2,2,10,4,27,212
1,203,405,1,0,4,9,5,2,2,3,2,1,1,1,2,3,3,2,3,2,1,3,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,4,2,4,2,7,4,4,0,3,3,4,6,4,3,0,0,0,4,2,1,4,1,2,0,0,4,0,5,5,0,,220,3040,5,1,4,0,4,4,5,5,5,5,5,0,0,0,4,5,0,0,5,10,4,57,204
1,203,406,1,1,1,7,7,1,2,1,1,1,2,1,2,4,2,3,2,2,1,4,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,4,1,3,2,1,4,2,1,1,2,2,2,3,2,1,1,2,1,2,3,2,2,2,2,1,,220,3040,6,1,3,2,1,3,2,2,2,3,2,3,3,3,1,2,2,2,3,10,4,37,109
1,203,407,1,1,2,2,7,1,2,1,1,1,2,1,3,3,2,4,4,2,4,4,4,4,1,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,1,1,2,1,1,1,2,3,3,4,3,1,1,2,1,2,1,2,4,2,1,1,2,2,1,5,4,4,5,,220,3040,7,1,3,4,3,3,4,4,4,4,4,4,4,4,1,3,2,4,1,10,4,37,129
1,203,408,1,1,3,9,5,2,2,1,1,2,2,1,1,2,3,3,3,3,2,1,3,2,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,3,2,1,4,6,1,1,3,3,3,4,4,3,2,1,3,1,1,1,4,3,1,1,2,0,4,0,5,5,0,,220,3040,8,1,4,0,4,4,5,5,5,5,5,0,0,0,4,5,0,0,5,10,4,17,204
1,203,409,1,1,4,3,4,1,2,1,2,1,1,1,5,1,5,0,5,1,1,1,5,5,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,4,3,1,4,4,2,2,3,4,3,1,1,1,1,1,3,1,1,2,1,1,2,0,2,2,2,1,1,,220,3040,9,1,3,1,4,3,5,5,5,5,5,0,0,0,1,2,2,2,1,10,4,75,100
1,203,410,1,4,3,6,7,1,1,4,1,2,2,1,2,2,2,4,4,2,2,4,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,3,2,1,1,3,3,3,4,3,2,3,1,2,2,3,3,4,5,1,4,3,2,2,1,2,2,2,,220,3041,0,1,3,2,1,3,2,2,2,2,2,2,2,2,1,2,3,2,2,21,3,18,203
1,203,411,1,2,4,6,5,1,2,3,1,1,2,4,2,2,2,2,3,2,3,2,2,3,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,2,1,1,6,1,1,1,4,3,4,5,3,2,1,2,2,3,3,4,3,1,1,0,0,4,0,5,5,0,,220,3041,1,1,4,0,4,4,5,5,5,5,5,0,0,0,4,2,4,0,5,21,3,48,204
1,203,412,1,3,3,6,4,1,0,4,2,2,2,4,2,2,5,0,5,3,5,5,3,5,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,1,2,4,3,1,4,4,0,5,4,0,6,4,3,0,0,0,4,2,1,2,4,4,3,0,4,0,5,5,0,,220,3041,2,1,4,0,4,4,5,5,5,5,5,0,0,0,4,5,0,0,5,30,0,17,107
1,203,413,1,4,2,10,5,1,3,1,1,2,1,1,3,3,3,0,3,3,3,5,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,2,1,4,1,3,3,3,4,3,1,1,0,1,1,3,1,4,0,4,4,1,5,2,1,3,1,2,,220,3041,3,1,3,3,4,4,2,2,2,2,2,2,2,2,4,3,2,2,5,30,0,17,130
1,203,414,1,1,4,10,5,2,2,3,1,2,2,1,2,2,2,2,2,2,2,2,3,2,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,4,2,2,4,1,1,1,3,1,3,4,3,1,1,1,1,2,3,1,4,2,1,1,2,0,1,4,4,4,5,,220,3041,4,1,3,4,4,3,5,5,5,5,5,0,0,0,4,5,0,0,5,30,4,15,103
1,203,415,1,1,3,3,5,1,1,4,2,2,2,1,2,3,1,4,2,1,2,5,2,3,4,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,3,1,1,4,4,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,3,7,1,2,3,2,1,,220,3041,5,1,2,2,2,4,1,2,3,1,2,3,2,3,4,2,2,0,5,30,3,11,200
1,203,416,1,1,4,7,6,2,2,3,3,3,3,2,4,2,2,3,2,3,3,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,3,3,4,3,1,1,2,2,2,1,3,4,2,4,4,2,0,4,0,5,5,0,,220,3041,6,1,4,0,4,4,5,5,5,5,5,0,0,0,4,5,0,0,5,30,4,15,104
1,203,417,1,1,3,7,5,1,2,1,1,2,2,3,2,2,2,3,3,2,2,2,2,3,1,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,1,2,1,4,2,1,1,4,3,3,4,4,3,2,1,2,2,1,3,4,3,1,1,3,4,3,4,4,4,5,,220,3041,7,1,3,0,4,4,5,5,5,5,5,0,0,0,4,5,3,1,5,30,4,15,103
1,203,418,1,4,6,10,7,1,3,2,2,1,1,1,2,2,2,3,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,1,2,1,2,2,1,2,2,1,1,2,1,2,3,2,2,1,2,1,1,3,2,2,1,2,2,,220,3041,8,1,2,3,3,3,2,2,1,2,3,2,2,3,2,5,0,0,5,31,3,18,104
1,203,419,1,5,3,10,4,1,2,1,1,2,2,1,2,2,5,3,5,2,3,3,2,3,4,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,4,1,2,4,2,2,4,4,3,2,1,3,3,1,1,2,2,1,1,1,4,2,1,1,2,0,4,0,5,5,0,,220,3041,9,1,4,0,4,4,5,5,5,5,5,0,0,0,4,5,0,0,5,30,0,17,206
1,203,420,1,2,4,10,3,1,1,3,2,1,2,1,2,2,2,2,2,3,2,2,2,5,1,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,4,3,7,4,4,0,5,4,0,2,4,1,1,2,0,4,4,0,0,4,4,0,0,4,0,5,5,0,,220,3042,0,1,4,0,4,4,5,5,5,5,5,0,0,0,4,5,0,0,5,31,3,18,101
1,203,421,1,1,2,5,2,1,1,2,1,2,1,2,2,4,3,3,3,2,1,2,2,3,1,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,1,1,1,2,3,3,4,4,3,2,0,0,0,4,4,0,0,4,4,0,0,4,0,5,5,0,,220,3042,1,1,4,0,4,4,5,5,5,5,5,0,0,0,4,5,0,0,5,30,0,17,202
1,203,422,1,3,3,10,3,1,1,3,1,2,2,4,2,0,5,0,5,0,5,5,5,5,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,3,1,2,1,1,1,3,3,3,4,3,1,1,1,4,1,1,1,1,3,1,1,2,0,4,0,5,5,0,,220,3042,2,1,4,0,4,4,5,5,5,5,5,0,0,0,4,5,0,0,5,30,3,21,201
1,203,423,1,1,6,9,2,1,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,4,1,3,4,2,1,1,1,2,2,3,4,2,1,1,2,1,2,3,1,2,1,4,4,1,0,4,0,1,1,0,,220,3042,3,1,3,2,3,4,5,5,5,5,5,0,0,0,4,5,0,0,5,30,4,27,120
1,203,424,1,2,3,6,5,1,3,4,3,3,3,0,2,2,2,2,2,3,3,1,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,7,4,4,0,5,4,0,2,1,1,2,1,3,3,2,2,1,2,1,2,0,4,0,5,5,0,,220,3042,4,1,4,0,4,4,2,2,4,4,1,4,3,4,2,5,0,0,5,30,9,21,704
1,203,425,1,1,5,4,4,1,2,2,1,2,1,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,4,3,1,1,3,3,3,4,4,1,1,2,3,2,2,1,2,2,1,1,2,0,4,0,5,5,0,,220,3042,5,1,4,0,4,4,5,5,5,5,5,0,0,0,4,5,0,0,5,30,0,27,129
1,203,426,1,5,2,10,8,1,3,1,1,2,2,4,2,2,2,2,2,2,4,2,3,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,3,4,4,1,4,3,4,3,1,2,1,1,3,3,3,4,3,1,2,2,5,1,4,5,5,0,,220,3042,6,1,4,0,4,4,5,5,5,5,5,0,0,0,4,5,0,0,5,30,0,21,500
1,203,427,1,1,4,12,2,2,2,4,3,3,3,4,5,0,5,3,5,4,5,5,5,5,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,4,4,3,4,4,0,5,4,0,3,1,2,1,2,2,4,3,2,2,4,4,0,1,4,4,4,5,0,,220,3042,7,1,4,0,4,4,5,5,5,5,5,0,0,0,4,5,6,0,5,30,4,26,101
