CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58A.,Q.58B.,Q.59A.,Q.59B.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,CARD..1,DECK..1,BALLOT..1,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80A.,Q.80B.,Q.80B..1,Q.80B..2,Q.80B..3,Q.80B..4,Q.80B..5,Q.80B..6,Q.80B..7,Q.80B..8,Q.80B..9,Q.80B..10,Q.80B..11,Q.80B..12,Q.81A.,Q.81B.,Q.81B..1,Q.81B..2,Q.81B..3,Q.81B..4,Q.81B..5,Q.81B..6,Q.81B..7,Q.81B..8,Q.81B..9,Q.81B..10,Q.81B..11,Q.81B..12,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87.,Q.88.,Q.89.,Q.90.,Q.91.,Q.92A.,Q.93.,Q.94.,Q.95.,Q.96.,Q.97.,Q.98.,Q.99.,Q.100.,Q.101.,Q.102.,Q.103.,Q.104.,V.106.,V.107.,V.108.,V.109.,V.110.,V.111.,CARD..2,DECK..2,BALLOT..2,V.112.,V.113.
1,131,240,2,5,3,7,2,4,1,1,4,5,5,4,3,1,2,2,1,3,1,2,3,3,1,1,3,4,3,2,1,2,6,3,4,4,1,4,3,4,3,2,11,3,11,3,1,4,3,4,4,1,4,1,3,1,5,3,1,3,1,2,5,1,1,4,4,4,4,1,2,131,240,3,4,4,2,1,3,1,1,3,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,3,1,4,5,5,4,4,6,1,2,4,4,1,1,1,1,2,2,1,1,1,2,2,1,8,0,0,3,131,240,3,2
1,131,241,1,5,5,2,3,4,2,1,4,2,2,2,1,6,3,1,2,1,3,2,2,3,2,1,3,3,3,1,2,2,3,2,2,3,3,4,2,3,1,2,1,3,2,2,1,1,1,3,3,1,1,1,2,4,3,3,1,4,2,2,1,1,1,1,3,3,3,1,2,131,241,2,4,4,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,3,3,4,4,2,2,2,1,2,2,2,1,1,4,1,3,2,4,2,4,2,2,4,0,6,0,3,131,241,28,2
1,131,242,1,6,5,1,5,4,2,1,4,2,1,3,1,7,2,4,1,2,1,2,2,2,2,1,2,2,4,3,4,3,2,2,1,1,3,4,3,3,2,2,2,3,5,3,2,1,1,1,2,1,2,3,4,1,2,3,1,2,1,2,5,1,2,2,2,2,3,1,2,131,242,2,3,3,2,1,1,2,1,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,3,1,1,1,3,3,1,1,4,4,4,2,5,1,3,2,2,4,0,2,0,3,131,242,19,2
1,131,243,2,6,4,6,4,4,2,1,4,1,1,2,2,3,3,3,4,4,2,2,1,2,2,1,2,2,4,4,6,4,6,6,7,6,5,6,5,3,4,2,10,2,10,2,5,3,3,2,3,1,2,1,5,5,4,4,1,2,1,2,3,2,2,3,2,2,2,3,2,131,243,2,2,1,1,1,2,1,2,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,3,3,1,2,1,2,3,1,1,2,1,1,1,4,1,4,5,5,5,5,4,5,2,0,0,2,3,131,243,8,2
1,131,244,2,6,3,7,1,4,1,1,4,4,4,1,5,3,3,1,1,1,3,2,2,3,1,3,3,2,3,2,2,3,2,1,2,2,1,4,2,4,4,2,10,3,10,3,6,3,4,3,5,2,4,3,2,2,3,3,3,4,3,4,5,2,2,3,5,2,3,1,2,131,244,3,5,5,3,1,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,3,4,3,2,3,2,5,3,3,3,4,2,3,3,1,1,4,1,3,1,5,5,5,2,2,1,4,0,0,3,131,244,5,2
1,131,245,1,6,1,6,2,4,2,1,4,2,2,2,1,4,4,2,1,1,2,2,1,1,2,1,3,2,3,3,1,1,2,2,2,3,3,4,2,4,3,2,2,2,6,2,2,1,3,1,2,1,3,1,1,1,3,3,1,4,1,3,4,1,1,4,1,1,3,2,2,131,245,2,4,4,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,4,1,1,1,1,2,1,2,3,1,2,3,3,4,1,4,5,2,0,0,8,3,131,245,1,2
1,131,246,2,7,5,2,5,4,1,1,4,1,1,3,1,1,3,3,2,3,1,3,2,2,5,1,2,2,3,2,3,3,4,3,6,4,3,4,3,4,2,2,1,3,1,1,2,3,3,3,4,3,4,3,3,2,1,4,2,1,1,2,2,2,3,1,3,4,4,2,2,131,246,4,4,4,2,1,5,3,3,4,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,4,1,4,4,4,2,5,2,1,3,2,3,1,1,1,1,1,3,5,5,5,2,2,4,0,5,0,3,131,246,8,2
1,131,247,4,7,4,3,1,5,1,1,6,2,2,2,4,4,4,2,2,3,2,2,1,2,2,1,2,1,3,2,1,2,2,1,6,2,4,4,2,2,2,2,1,2,3,3,1,3,2,2,2,1,3,1,3,2,2,1,1,1,1,4,2,2,2,4,2,2,2,2,2,131,247,2,3,2,1,2,2,2,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,3,2,3,2,2,5,3,2,2,1,5,0,0,3,131,247,12,2
1,131,248,3,3,5,4,3,5,1,3,6,6,1,5,4,3,3,2,4,2,2,2,2,3,3,3,3,3,3,2,3,1,2,2,6,4,4,4,4,4,4,2,1,3,4,2,1,1,2,1,2,1,3,1,2,2,3,3,1,1,1,2,1,2,2,1,1,1,3,1,2,131,248,3,3,5,2,1,2,3,2,4,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,4,4,3,3,3,2,5,4,5,1,1,2,2,4,1,1,2,1,4,2,5,5,5,4,5,1,7,0,0,3,131,248,10,2
1,131,249,3,7,5,1,4,5,1,1,4,1,1,1,2,7,7,1,1,1,1,2,1,2,3,3,1,1,2,1,2,2,2,1,1,2,4,4,1,2,1,2,1,3,3,2,1,2,2,2,3,2,2,1,2,1,1,3,1,1,1,1,1,1,3,4,3,3,3,1,2,131,249,2,3,4,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,3,1,2,4,4,2,2,1,1,2,2,1,1,1,4,1,2,2,1,4,3,2,2,4,0,2,0,3,131,249,27,2
1,131,250,4,7,5,3,1,5,2,1,4,5,5,1,1,1,1,3,1,1,2,2,1,3,3,1,3,2,3,2,5,2,3,5,4,1,4,4,2,3,3,2,2,3,4,3,1,1,1,1,2,1,4,1,1,1,3,1,1,1,1,2,6,1,1,1,1,2,1,2,2,131,250,1,3,3,1,1,2,3,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,1,3,2,4,3,1,1,2,1,2,1,1,4,1,3,2,4,3,4,2,2,1,8,0,0,3,131,250,13,2
1,131,251,5,7,5,2,5,5,1,1,5,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,3,2,1,1,2,2,1,3,1,3,4,2,4,5,2,1,2,3,1,1,2,1,3,2,1,3,1,1,1,2,1,1,4,1,2,2,2,1,2,2,2,2,1,2,131,251,2,4,4,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,3,3,3,1,5,2,1,2,1,1,1,1,4,1,3,2,1,2,2,4,6,4,0,5,0,3,131,251,0,2
1,131,252,3,5,5,2,2,4,2,1,4,3,2,1,4,4,2,2,2,1,1,1,1,2,3,3,2,2,1,1,3,2,3,3,4,2,4,4,2,2,2,2,1,3,2,3,1,3,3,2,3,3,3,1,2,3,2,2,1,1,1,2,0,2,2,2,2,2,3,2,2,131,252,3,4,4,1,2,2,3,1,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,2,3,4,4,4,2,2,1,2,1,2,1,1,3,1,3,2,1,2,2,3,3,1,5,0,0,3,131,252,4,2
1,131,253,3,5,5,1,4,4,1,1,4,2,2,1,1,4,2,3,2,2,1,2,2,2,2,1,3,2,3,2,3,2,3,2,2,2,4,4,1,2,1,2,1,3,2,1,2,3,1,2,2,3,2,1,2,3,1,2,1,2,1,1,2,2,2,2,2,2,3,1,2,131,253,3,4,4,1,1,2,3,1,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,4,3,1,2,4,4,3,2,1,1,1,6,2,1,1,3,2,2,3,2,3,2,4,5,1,5,0,0,3,131,253,16,2
1,131,254,4,6,5,6,1,4,1,1,4,3,3,1,1,1,1,2,3,2,3,2,2,3,2,1,2,2,3,2,2,1,2,2,2,2,3,4,2,3,1,2,1,3,3,3,1,1,1,2,3,1,2,1,2,2,1,3,1,3,1,2,5,1,1,1,2,2,3,2,2,131,254,1,4,4,1,2,2,3,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,2,2,1,2,1,1,4,1,2,2,3,2,2,2,2,2,0,0,5,3,131,254,18,2
1,131,255,5,6,5,4,3,4,1,1,4,1,1,1,2,3,3,2,1,1,1,2,1,2,1,3,1,2,3,2,2,3,2,1,3,2,4,4,1,3,1,2,8,2,4,3,2,1,2,1,3,1,3,1,1,3,3,3,1,3,1,1,2,1,1,1,2,3,4,1,2,131,255,1,1,4,1,1,3,2,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,4,3,3,3,5,2,2,2,3,1,2,2,2,1,1,3,1,1,2,2,4,3,4,5,1,3,0,0,3,131,255,6,2
1,131,256,3,3,5,1,4,4,1,1,4,1,1,1,1,7,6,1,1,1,1,2,1,2,1,3,1,2,1,2,3,2,1,1,1,1,4,4,1,2,2,2,1,2,3,2,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,2,2,1,1,4,2,1,3,1,2,131,256,2,3,3,1,1,1,2,1,4,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,2,3,2,2,3,1,1,2,1,2,1,2,1,1,2,1,3,1,1,2,2,4,5,2,0,0,10,3,131,256,49,2
1,131,257,3,4,5,6,2,4,1,1,4,2,1,1,1,1,1,3,2,1,3,2,3,3,3,3,3,2,3,2,2,1,2,2,1,1,2,4,3,3,3,2,4,2,2,2,1,1,3,3,3,2,3,1,2,2,4,3,3,4,3,4,3,2,3,3,2,2,2,2,2,131,257,2,4,4,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,2,3,3,3,3,5,3,2,3,2,2,1,1,3,4,1,5,1,4,3,2,2,4,0,5,0,3,131,257,28,2
1,131,258,3,5,2,7,1,4,1,1,4,4,4,3,1,1,1,2,2,3,2,2,1,3,6,3,3,3,3,2,2,2,2,2,6,3,4,4,2,4,3,2,1,1,4,2,1,2,3,2,4,1,4,1,2,2,3,2,3,2,1,2,4,1,1,2,2,2,2,3,2,131,258,2,2,2,1,1,4,2,3,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,4,5,2,4,2,2,2,2,3,1,1,4,1,2,2,2,3,2,2,2,1,8,0,0,3,131,258,60,2
1,131,259,4,6,5,9,4,4,2,1,4,4,3,1,2,5,5,1,1,1,2,2,1,2,2,1,1,2,1,3,2,1,2,1,1,1,4,4,1,4,1,2,2,3,4,3,1,3,3,1,2,1,5,1,1,2,2,3,1,2,1,4,6,1,1,3,2,2,3,1,2,131,259,2,2,2,1,6,1,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,4,2,2,2,4,5,1,1,3,1,2,1,1,4,1,4,3,2,5,5,4,5,1,2,0,0,3,131,259,2,2
1,131,260,5,6,5,7,4,4,1,1,4,4,4,5,1,5,5,1,1,1,2,2,1,2,2,1,2,3,3,3,1,1,1,2,2,1,4,4,2,2,4,2,1,3,3,3,2,3,3,2,2,1,5,3,1,4,3,2,1,4,1,2,2,1,1,3,1,1,3,4,2,131,260,4,4,4,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,3,2,2,2,4,1,1,1,3,1,1,1,1,4,1,3,2,1,5,1,2,2,1,2,0,0,3,131,260,7,2
1,131,261,4,6,4,4,3,4,1,1,4,2,1,1,1,1,1,3,2,1,1,2,1,2,6,1,2,2,1,3,6,2,2,2,2,2,3,3,2,3,1,2,1,2,4,3,1,3,3,3,3,1,2,4,2,2,2,4,1,4,1,4,2,3,0,2,0,2,3,1,2,131,261,2,3,3,1,2,2,4,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,5,3,2,3,3,2,2,2,1,2,2,2,1,1,4,1,4,2,2,3,5,2,2,1,1,0,0,3,131,261,6,2
1,131,262,3,7,5,7,3,4,2,1,4,5,4,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,3,2,3,2,3,2,6,3,4,4,2,3,4,2,2,3,3,3,2,1,1,2,2,1,3,1,2,2,3,3,1,3,1,2,4,2,1,2,3,3,3,2,2,131,262,3,4,4,2,1,4,2,1,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,3,2,3,4,4,4,1,1,1,2,2,2,1,1,4,1,2,2,2,2,1,2,2,1,8,0,0,3,131,262,58,2
1,131,263,4,7,5,6,1,4,2,1,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,3,2,2,1,2,1,1,1,4,4,2,4,4,2,1,2,3,3,5,1,1,1,2,1,3,1,1,2,2,2,1,4,3,2,4,2,2,2,1,2,2,2,2,131,263,2,3,2,1,2,2,3,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,1,4,2,4,2,1,5,5,2,2,4,0,5,0,3,131,263,2,2
1,131,264,5,7,5,7,4,4,0,2,6,6,2,1,2,7,4,1,2,1,1,2,1,3,1,1,2,2,3,1,2,3,2,1,2,2,4,2,1,4,4,2,1,3,3,1,2,1,2,1,2,1,1,3,1,2,2,2,1,4,1,1,3,1,1,3,1,2,2,1,2,131,264,2,2,3,2,1,2,2,1,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,2,2,2,2,1,1,2,1,1,2,1,1,1,4,1,1,2,2,2,3,1,2,4,0,2,0,3,131,264,6,2
1,131,265,1,12,3,3,2,4,1,1,4,3,2,5,4,5,5,1,1,1,4,2,2,2,2,3,1,2,4,2,2,1,2,1,7,5,4,3,2,3,4,2,12,4,12,4,6,3,4,1,2,1,5,1,2,1,5,5,3,0,3,0,6,1,3,1,2,1,2,2,2,131,265,2,3,2,3,1,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2,3,3,5,2,2,1,1,2,1,1,4,1,2,2,4,2,2,2,2,4,0,4,0,3,131,265,12,2
1,131,266,9,12,9,11,6,1,5,1,4,3,3,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,3,1,1,1,1,1,1,2,4,2,1,3,4,1,10,3,10,2,1,1,1,2,2,1,2,1,1,1,2,2,1,1,1,3,6,1,1,3,1,1,1,2,2,131,266,2,2,1,2,1,1,1,1,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,4,1,3,1,1,2,1,2,2,2,0,0,5,3,131,266,27,2
1,131,267,9,12,9,11,6,1,1,1,4,3,3,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,3,1,2,1,1,1,1,1,3,3,3,2,2,2,12,2,12,2,1,1,1,2,2,1,1,1,2,1,5,3,3,0,3,2,0,4,0,0,0,0,0,5,2,131,267,0,0,2,0,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,6,1,3,1,2,6,1,2,6,5,4,1,2,5,1,2,3,3,1,2,4,4,2,2,2,0,0,5,3,131,267,30,2
1,131,268,4,8,6,3,5,1,5,1,5,6,1,2,2,2,2,2,1,4,2,3,2,2,4,3,2,3,3,2,2,1,2,2,2,2,3,3,2,3,3,2,4,3,7,3,2,3,2,1,2,1,1,1,3,1,2,3,1,4,1,3,2,1,1,2,3,3,3,3,2,131,268,3,3,3,2,2,2,1,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,2,2,4,3,2,4,4,3,1,4,3,2,1,1,3,4,3,2,4,3,3,1,2,0,0,9,3,131,268,1,2
1,131,269,4,8,6,3,5,1,5,2,5,5,5,5,2,2,1,2,2,2,1,1,3,2,3,3,2,2,3,2,2,2,3,5,2,2,3,3,3,3,4,2,1,2,4,2,1,3,1,2,4,2,5,1,3,4,3,2,1,2,1,2,4,1,1,2,5,5,3,2,2,131,269,2,3,4,2,2,3,2,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,4,3,4,4,2,1,2,4,3,1,1,3,2,4,3,5,5,5,3,2,2,0,0,6,3,131,269,23,2
1,131,270,4,6,6,6,1,1,5,1,5,5,3,2,2,2,2,2,4,1,2,2,2,2,2,3,2,2,3,2,2,3,3,2,4,2,2,4,3,3,3,2,2,2,3,3,2,1,1,1,2,1,3,1,2,2,3,3,1,2,1,2,6,2,2,3,2,3,2,2,2,131,270,2,2,2,1,1,2,2,3,4,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,3,2,3,3,2,3,1,1,1,2,2,1,1,4,5,3,3,2,4,2,4,5,2,0,0,6,3,131,270,2,2
1,131,271,4,9,6,4,1,1,5,2,5,5,3,3,2,2,2,2,2,1,1,2,1,3,1,1,2,2,3,2,2,3,5,1,2,2,3,4,4,3,3,2,2,3,3,3,1,1,3,2,3,1,5,1,2,2,2,3,1,3,1,4,3,1,1,4,2,2,3,2,2,131,271,2,4,4,1,1,3,2,1,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,1,2,4,3,1,5,1,4,1,1,1,1,1,3,1,1,2,2,3,3,4,5,2,0,0,6,3,131,271,13,2
1,131,272,4,8,6,6,1,4,1,2,5,5,4,1,1,2,2,3,2,1,1,2,1,2,1,1,2,2,3,3,2,2,2,1,1,2,3,4,2,3,3,2,1,3,3,2,1,3,3,1,2,1,1,1,1,2,4,1,1,1,1,1,2,1,3,2,2,3,2,1,2,131,272,1,1,2,2,2,2,2,2,2,2,1,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,3,2,3,3,2,5,1,1,1,1,2,1,1,4,1,4,3,2,5,3,4,5,2,0,0,6,3,131,272,6,2
1,131,273,4,6,6,1,5,1,5,2,5,6,2,1,1,2,2,3,1,2,1,2,1,1,2,1,2,2,2,2,2,2,3,1,2,2,3,3,2,2,4,2,2,3,6,3,2,1,1,2,3,2,1,1,2,2,1,3,1,3,1,2,3,2,2,2,2,2,3,2,2,131,273,2,4,4,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,4,2,3,3,3,2,2,2,1,1,2,1,2,1,1,4,1,3,3,3,4,2,3,1,2,0,0,9,3,131,273,9,2
1,131,274,4,8,6,3,1,1,5,2,5,6,4,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,4,4,2,2,1,2,1,2,3,2,1,1,2,1,2,1,1,1,2,1,3,2,1,1,1,1,4,1,1,4,1,1,3,1,2,131,274,3,3,3,1,1,1,3,1,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,3,4,3,1,1,1,1,1,3,1,1,1,4,1,3,2,2,4,3,4,5,2,0,0,6,3,131,274,12,2
1,131,275,4,8,6,3,2,5,1,2,5,4,2,1,2,2,2,3,1,2,3,2,2,3,1,1,3,3,3,2,2,1,2,2,3,3,3,4,4,4,1,1,1,3,5,1,1,3,1,1,2,1,1,1,2,5,3,1,1,1,1,2,3,2,2,1,1,1,1,1,2,131,275,1,1,1,1,1,4,3,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,1,3,2,1,4,1,1,2,1,1,1,1,2,1,1,2,4,2,2,3,3,1,2,2,0,0,4,3,131,275,6,2
1,131,276,4,5,6,3,2,1,5,2,5,6,3,1,1,2,2,2,1,2,1,2,2,1,2,3,1,1,1,1,5,2,3,2,4,3,3,6,1,3,1,2,1,3,4,1,5,1,2,1,2,2,1,1,3,2,1,3,1,4,2,2,3,2,2,1,5,5,3,3,2,131,276,1,2,3,1,2,4,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,4,2,1,3,3,3,1,2,1,1,2,3,1,2,1,2,2,1,3,3,4,4,1,2,2,0,0,4,3,131,276,18,2
1,131,277,4,6,6,3,1,1,5,2,5,5,4,1,2,2,2,3,4,3,1,3,2,2,2,2,2,2,3,3,5,2,3,2,4,3,4,4,3,3,4,2,1,3,4,3,5,1,1,3,3,3,5,1,3,2,1,3,1,4,1,2,4,2,2,1,3,4,4,1,2,131,277,3,4,4,1,2,4,2,1,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,4,3,1,3,4,5,3,3,3,3,2,2,3,2,1,2,1,1,3,2,5,4,1,2,2,0,0,3,3,131,277,18,2
1,131,278,4,8,6,3,2,1,5,1,5,1,1,1,2,2,2,3,1,1,2,2,3,1,1,3,1,2,2,1,1,3,2,1,6,2,3,4,2,1,4,2,2,3,3,3,1,1,3,2,4,1,2,2,1,1,3,3,1,3,1,1,2,1,1,2,1,5,5,3,2,131,278,1,2,5,3,2,3,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,2,3,4,2,2,1,2,1,3,1,3,1,1,4,1,4,3,4,3,5,1,2,2,0,0,6,3,131,278,25,2
1,131,279,4,6,6,8,2,1,5,2,5,3,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,1,3,1,1,1,1,2,1,2,4,4,1,3,1,1,2,3,6,3,1,2,1,1,2,1,1,1,1,1,2,3,1,1,1,2,2,1,1,2,2,2,2,3,2,131,279,2,2,2,1,1,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,2,2,2,1,1,2,1,1,2,2,1,1,4,1,2,2,2,2,1,1,2,2,0,0,4,3,131,279,15,2
1,131,280,4,8,6,3,2,1,5,2,5,5,5,1,2,2,2,1,1,1,1,2,1,2,1,1,2,2,3,1,2,2,2,1,2,2,4,5,3,2,2,1,1,2,2,3,2,3,1,2,2,1,1,3,2,2,2,2,1,2,1,2,3,2,2,2,2,2,2,2,2,131,280,1,2,4,2,1,3,3,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,2,3,3,4,3,3,2,1,2,3,2,1,1,4,1,2,2,1,1,2,2,1,3,0,0,0,3,131,280,66,2
1,131,281,4,6,6,5,5,4,2,1,5,1,1,1,1,2,2,2,4,2,1,1,2,2,3,3,2,3,3,2,4,2,3,5,6,3,4,4,4,4,4,1,1,3,3,3,2,1,1,2,6,2,2,1,3,2,4,2,1,3,1,1,2,2,2,3,2,2,3,1,2,131,281,0,3,2,1,2,2,1,2,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,3,3,4,1,1,1,2,2,1,1,3,1,2,3,3,3,3,4,1,2,0,0,1,3,131,281,26,2
1,131,282,4,6,6,2,4,5,1,2,5,5,5,1,2,2,4,2,1,2,1,3,2,2,3,3,1,2,3,3,4,2,3,1,1,2,3,4,1,2,2,2,2,3,3,2,2,1,1,3,4,1,3,1,3,2,2,1,1,1,1,3,3,2,1,1,3,4,4,4,2,131,282,2,4,4,1,1,4,1,1,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,4,2,1,3,4,3,4,4,1,1,1,2,2,1,1,2,1,2,3,4,4,1,3,2,2,0,0,6,3,131,282,13,2
1,131,283,4,5,6,1,2,1,5,2,5,6,2,2,3,2,1,1,2,2,3,2,1,2,2,1,1,1,3,1,2,2,2,3,4,2,4,3,2,2,1,2,2,2,4,3,1,2,3,3,4,1,4,1,3,2,2,2,1,2,1,3,3,1,1,3,2,2,3,2,2,131,283,2,5,4,1,2,2,3,1,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,1,2,1,4,2,1,1,2,1,1,1,4,1,2,3,2,2,1,4,5,2,0,0,1,3,131,283,1,2
