,CARD,DECK,BALLOT,FORM,S192A.Q1,S192A.Q2,S192A.Q3,S192A.Q4,S192A.Q5,S192A.Q6,S192A.Q7,S192A.Q8,S192A.Q9,S192A.Q10,S192A.Q11,S192A.Q12,S192A.Q13,S192A.Q14,S192A.Q15,S192A.Q16,S192A.Q17,S192A.Q18,S192A.Q19,S192A.Q20,S192A.Q21,S192A.Q22,S192A.Q23,S192A.Q24,S192A.Q25,S192A.Q26,S192A.Q27,S192A.Q28,S192A.Q29,S192A.Q30,S192A.Q31,S192A.Q32,S192A.Q33,S192A.Q34,S192A.Q35,S192A.Q36,S192A.Q37,S192A.Q38,S192A.Q39,S192A.Q40,S192A.Q41,S192A.Q42,S192A.Q43,S192A.Q44,S192A.Q45,S192A.Q46,S192A.Q47,S192A.Q48,S192A.Q49,S192A.Q50,S192A.Q51,S192A.Q52A,S192A.Q52B,S192A.Q52C,S192A.Q52D.n,S192A.Q53.n,S192A.V54,S192A.V55
403,1.0,192.0,404.0,1.0,1.0,23.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,11.0,2.0
404,1.0,192.0,405.0,1.0,2.0,3.0,6.0,6.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,,11.0,2.0
405,1.0,192.0,406.0,1.0,1.0,40.0,6.0,6.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,,11.0,2.0
406,1.0,192.0,407.0,1.0,2.0,8.0,6.0,6.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,5.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,,,11.0,2.0
407,1.0,192.0,408.0,1.0,1.0,27.0,5.0,3.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,,,11.0,2.0
408,1.0,192.0,409.0,1.0,1.0,46.0,6.0,6.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,5.0,3.0,2.0,4.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,,,11.0,2.0
409,1.0,192.0,410.0,1.0,2.0,4.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,,,11.0,2.0
410,1.0,192.0,411.0,1.0,1.0,24.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,,,11.0,2.0
411,1.0,192.0,412.0,1.0,1.0,24.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,,,11.0,2.0
412,1.0,192.0,413.0,1.0,1.0,37.0,6.0,6.0,3.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,5.0,1.0,1.0,2.0,3.0,1.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,,,11.0,2.0
413,1.0,192.0,414.0,1.0,2.0,3.0,6.0,6.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,,,11.0,2.0
414,1.0,192.0,415.0,1.0,1.0,30.0,5.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,,,11.0,2.0
415,1.0,192.0,416.0,1.0,1.0,29.0,5.0,4.0,1.0,2.0,3.0,5.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,5.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,,,11.0,2.0
416,1.0,192.0,417.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,5.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,0.0,0.0,1.0,,,11.0,2.0
417,1.0,192.0,418.0,1.0,1.0,47.0,6.0,6.0,2.0,1.0,4.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0,5.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,5.0,0.0,0.0,1.0,,,11.0,2.0
418,1.0,192.0,419.0,1.0,1.0,20.0,3.0,3.0,2.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,4.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,,,11.0,2.0
419,1.0,192.0,420.0,1.0,2.0,11.0,6.0,7.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,11.0,2.0
420,1.0,192.0,421.0,1.0,1.0,40.0,6.0,6.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,11.0,2.0
421,1.0,192.0,422.0,1.0,1.0,27.0,5.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,0.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,,,11.0,2.0
422,1.0,192.0,423.0,1.0,1.0,30.0,5.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,,,11.0,2.0
423,1.0,192.0,424.0,1.0,2.0,8.0,6.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,,,11.0,2.0
424,1.0,192.0,425.0,1.0,1.0,22.0,4.0,4.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,5.0,4.0,5.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,4.0,1.0,4.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,11.0,2.0
425,1.0,192.0,426.0,1.0,1.0,39.0,6.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,,11.0,2.0
426,1.0,192.0,427.0,1.0,1.0,33.0,5.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,,,11.0,2.0
427,1.0,192.0,428.0,1.0,1.0,25.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,,,11.0,2.0
428,1.0,192.0,429.0,1.0,2.0,0.0,6.0,6.0,2.0,2.0,3.0,5.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,5.0,0.0,2.0,1.0,,,11.0,2.0
429,1.0,192.0,430.0,1.0,2.0,9.0,6.0,6.0,3.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,1.0,,,11.0,2.0
430,1.0,192.0,431.0,1.0,1.0,42.0,6.0,6.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,,11.0,2.0
431,1.0,192.0,432.0,1.0,1.0,26.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,5.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,,11.0,2.0
432,1.0,192.0,433.0,1.0,2.0,8.0,6.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,,11.0,2.0
433,1.0,192.0,434.0,1.0,1.0,20.0,4.0,3.0,3.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,,,11.0,2.0
434,1.0,192.0,435.0,1.0,1.0,27.0,5.0,5.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,2.0,2.0,1.0,,,11.0,2.0
435,1.0,192.0,436.0,1.0,2.0,8.0,5.0,6.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,5.0,0.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,,,11.0,2.0
436,1.0,192.0,437.0,1.0,1.0,45.0,6.0,3.0,3.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,0.0,2.0,,,11.0,2.0
437,1.0,192.0,438.0,1.0,1.0,45.0,6.0,6.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,,,11.0,2.0
438,1.0,192.0,439.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,,11.0,2.0
439,1.0,192.0,440.0,1.0,1.0,36.0,6.0,6.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,,,11.0,2.0
440,1.0,192.0,441.0,1.0,2.0,7.0,6.0,6.0,2.0,2.0,4.0,4.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,5.0,3.0,2.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,0.0,1.0,2.0,5.0,1.0,1.0,2.0,,,11.0,2.0
441,1.0,192.0,442.0,1.0,1.0,46.0,6.0,6.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,,,11.0,2.0
442,1.0,192.0,443.0,1.0,1.0,44.0,6.0,6.0,2.0,1.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,11.0,2.0
443,1.0,192.0,444.0,1.0,1.0,44.0,6.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,11.0,2.0
444,1.0,192.0,445.0,1.0,3.0,8.0,6.0,5.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,5.0,4.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,,11.0,2.0
445,1.0,192.0,446.0,1.0,2.0,9.0,6.0,6.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,3.0,2.0,2.0,2.0,4.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,,11.0,2.0
446,1.0,192.0,447.0,1.0,2.0,18.0,5.0,6.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,2.0,,,11.0,2.0
447,1.0,192.0,448.0,1.0,1.0,41.0,6.0,6.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,2.0,,,11.0,2.0
448,1.0,192.0,449.0,1.0,1.0,60.0,6.0,6.0,3.0,2.0,2.0,5.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,,,11.0,2.0
449,1.0,192.0,450.0,1.0,1.0,39.0,6.0,6.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,0.0,2.0,2.0,,,11.0,2.0
450,1.0,192.0,451.0,1.0,2.0,3.0,6.0,6.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,0.0,5.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,,,11.0,2.0
451,1.0,192.0,452.0,1.0,1.0,17.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,11.0,2.0
452,1.0,192.0,453.0,1.0,2.0,8.0,6.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,,,11.0,2.0
453,1.0,192.0,454.0,1.0,1.0,26.0,5.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,,,11.0,2.0
454,1.0,192.0,455.0,1.0,1.0,37.0,6.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,,,11.0,2.0
455,1.0,192.0,456.0,1.0,2.0,8.0,6.0,6.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,,,11.0,2.0
456,1.0,192.0,457.0,1.0,3.0,11.0,5.0,6.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,0.0,0.0,3.0,,,11.0,2.0
457,1.0,192.0,458.0,1.0,1.0,45.0,6.0,6.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,5.0,3.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,5.0,0.0,0.0,3.0,,,11.0,2.0
