,CARD,DECK,BALLOT,S175.Q1,S175.Q2,S175.Q3,S175.Q4,S175.Q5,S175.Q6,S175.Q7.n,S175.Q8,S175.Q9,S175.Q10,S175.Q11,S175.Q12,S175.Q13,S175.Q14,S175.Q15,S175.Q16.n,S175.Q17,S175.Q18,S175.Q19,S175.Q20,S175.Q21,S175.Q22,S175.Q23,S175.Q24,S175.Q25,S175.Q26,S175.Q27,S175.Q28.n,S175.Q29,S175.Q30A,S175.Q30B,S175.Q30C,S175.Q30D,S175.Q30E,S175.Q30F,S175.Q30G,S175.Q30H,S175.Q30I,S175.Q30J,S175.Q31.n,S175.Q32,S175.Q33,S175.Q34,S175.Q35,S175.Q36,S175.Q37,S175.Q38,S175.Q39,S175.Q40,S175.Q41,S175.Q42A,S175.Q42B,S175.Q42C,S175.Q42D,S175.Q42E,S175.Q42F,S175.Q42G,S175.Q42H,S175.Q42I,S175.Q42J,S175.Q42K,S175.Q42L,S175.Q43.n,S175.Q44,S175.Q45,S175.Q46,S175.Q47.n,S175.V48,S175.V49,S175.V50
535,1.0,175.0,536.0,3.0,9.0,4.0,9.0,1.0,3.0,,1.0,3.0,5.0,4.0,1.0,1.0,1.0,4.0,,2.0,1.0,2.0,2.0,2.0,1.0,4.0,5.0,3.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,,5.0,1.0,5.0,0.0,4.0,2.0,7.0,4.0,1.0,3.0,4.0,2.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,,1.0,4.0,3.0,,0.0,7.0,8.0
536,1.0,175.0,537.0,3.0,9.0,3.0,6.0,1.0,4.0,,1.0,1.0,5.0,4.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,4.0,5.0,3.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,0.0,5.0,0.0,4.0,2.0,7.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,,3.0,4.0,3.0,,0.0,7.0,67.0
537,1.0,175.0,538.0,2.0,11.0,3.0,7.0,1.0,4.0,,1.0,2.0,5.0,0.0,2.0,2.0,2.0,1.0,,2.0,5.0,2.0,3.0,3.0,1.0,5.0,5.0,0.0,5.0,6.0,,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,4.0,46.0
538,1.0,175.0,539.0,1.0,5.0,3.0,6.0,1.0,4.0,,1.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,,4.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,6.0,,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,2.0,5.0,0.0,4.0,2.0,7.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,,4.0,4.0,4.0,,1.0,4.0,2.0
539,1.0,175.0,540.0,2.0,10.0,1.0,6.0,1.0,3.0,,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,3.0,3.0,3.0,1.0,5.0,5.0,3.0,5.0,6.0,,4.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,,5.0,0.0,5.0,0.0,4.0,2.0,7.0,4.0,3.0,3.0,4.0,1.0,4.0,3.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0,4.0,,1.0,2.0,1.0,,0.0,7.0,62.0
540,1.0,175.0,541.0,2.0,7.0,1.0,6.0,1.0,4.0,,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,3.0,2.0,1.0,5.0,5.0,0.0,5.0,6.0,,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,2.0,5.0,2.0,4.0,2.0,7.0,4.0,2.0,3.0,4.0,1.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,4.0,4.0,,5.0,4.0,1.0,,0.0,7.0,31.0
541,1.0,175.0,542.0,2.0,6.0,3.0,6.0,1.0,2.0,,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,,2.0,2.0,2.0,3.0,3.0,1.0,5.0,5.0,3.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,0.0,5.0,0.0,4.0,3.0,6.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,0.0,4.0,0.0,,5.0,2.0,3.0,,0.0,7.0,46.0
542,1.0,175.0,543.0,1.0,11.0,2.0,4.0,1.0,4.0,,1.0,2.0,5.0,3.0,3.0,3.0,2.0,1.0,,1.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,3.0,5.0,6.0,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,5.0,0.0,4.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,5.0,5.0,,1.0,4.0,60.0
543,1.0,175.0,544.0,1.0,9.0,1.0,7.0,2.0,4.0,,1.0,1.0,5.0,2.0,4.0,1.0,1.0,4.0,,2.0,5.0,3.0,3.0,3.0,1.0,5.0,5.0,3.0,5.0,6.0,,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,0.0,5.0,0.0,0.0,3.0,7.0,4.0,1.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,,5.0,5.0,5.0,,1.0,4.0,24.0
544,1.0,175.0,545.0,2.0,5.0,1.0,6.0,2.0,3.0,,1.0,4.0,5.0,3.0,4.0,3.0,1.0,1.0,,2.0,1.0,0.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,6.0,,4.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,,5.0,0.0,5.0,0.0,4.0,0.0,7.0,4.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,,2.0,3.0,2.0,,1.0,4.0,43.0
545,1.0,175.0,546.0,2.0,9.0,3.0,7.0,2.0,3.0,,1.0,1.0,5.0,1.0,4.0,1.0,2.0,1.0,,2.0,1.0,3.0,3.0,3.0,1.0,5.0,5.0,3.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,0.0,5.0,0.0,4.0,2.0,7.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,,2.0,3.0,3.0,,1.0,4.0,65.0
546,1.0,175.0,547.0,2.0,6.0,3.0,8.0,1.0,4.0,,1.0,1.0,5.0,3.0,4.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,5.0,5.0,0.0,5.0,6.0,,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,0.0,5.0,0.0,4.0,2.0,7.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,,1.0,4.0,3.0,,0.0,7.0,74.0
547,1.0,175.0,548.0,2.0,9.0,3.0,7.0,1.0,2.0,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,2.0,5.0,2.0,3.0,1.0,5.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,,5.0,4.0,3.0,,4.0,2.0,34.0
548,1.0,175.0,549.0,1.0,5.0,3.0,4.0,1.0,3.0,,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,,4.0,1.0,2.0,2.0,2.0,1.0,5.0,5.0,2.0,5.0,6.0,,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,5.0,0.0,5.0,0.0,4.0,1.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,4.0,1.0,,0.0,8.0,19.0
549,1.0,175.0,550.0,1.0,3.0,3.0,4.0,1.0,4.0,,1.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,,1.0,1.0,3.0,3.0,3.0,1.0,5.0,5.0,3.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,5.0,2.0,5.0,0.0,4.0,2.0,7.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,,4.0,3.0,2.0,,0.0,8.0,78.0
550,1.0,175.0,551.0,1.0,4.0,4.0,5.0,1.0,2.0,,1.0,4.0,5.0,2.0,1.0,2.0,1.0,1.0,,1.0,5.0,3.0,3.0,3.0,1.0,5.0,5.0,3.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,,5.0,0.0,5.0,0.0,4.0,3.0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,4.0,4.0,2.0,,5.0,5.0,5.0,,1.0,4.0,51.0
551,1.0,175.0,552.0,1.0,8.0,4.0,5.0,1.0,2.0,,1.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,3.0,5.0,5.0,0.0,5.0,6.0,,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,4.0,2.0,0.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,,2.0,3.0,1.0,,1.0,4.0,5.0
552,1.0,175.0,553.0,3.0,10.0,2.0,9.0,1.0,2.0,,1.0,1.0,5.0,2.0,1.0,1.0,2.0,4.0,,2.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,5.0,0.0,5.0,0.0,4.0,2.0,7.0,4.0,3.0,0.0,4.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,,1.0,2.0,1.0,,1.0,4.0,52.0
553,1.0,175.0,554.0,1.0,6.0,3.0,6.0,1.0,4.0,,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,1.0,3.0,3.0,3.0,1.0,5.0,5.0,3.0,5.0,6.0,,4.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,,5.0,0.0,5.0,2.0,4.0,3.0,5.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,,5.0,5.0,5.0,,1.0,4.0,45.0
554,1.0,175.0,555.0,1.0,3.0,5.0,5.0,1.0,3.0,,1.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,,2.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,0.0,5.0,0.0,4.0,2.0,7.0,4.0,2.0,3.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,3.0,4.0,,2.0,2.0,2.0,,0.0,7.0,64.0
555,1.0,175.0,556.0,4.0,10.0,2.0,7.0,1.0,3.0,,1.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,,2.0,2.0,3.0,3.0,3.0,1.0,5.0,5.0,0.0,5.0,6.0,,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,5.0,0.0,5.0,0.0,4.0,2.0,7.0,4.0,3.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,,5.0,5.0,5.0,,0.0,7.0,58.0
556,1.0,175.0,557.0,2.0,11.0,2.0,6.0,1.0,1.0,,1.0,1.0,5.0,3.0,1.0,4.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,0.0,5.0,0.0,4.0,2.0,7.0,4.0,1.0,3.0,3.0,1.0,3.0,4.0,4.0,2.0,4.0,2.0,1.0,4.0,3.0,4.0,,2.0,2.0,2.0,,0.0,7.0,30.0
557,1.0,175.0,558.0,2.0,11.0,3.0,6.0,1.0,3.0,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,3.0,3.0,1.0,5.0,5.0,0.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,0.0,5.0,0.0,4.0,2.0,7.0,4.0,2.0,3.0,4.0,1.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0.0,4.0,4.0,,5.0,5.0,0.0,,0.0,7.0,47.0
558,1.0,175.0,559.0,1.0,3.0,3.0,3.0,1.0,3.0,,1.0,2.0,5.0,4.0,1.0,1.0,1.0,2.0,,2.0,1.0,3.0,3.0,3.0,1.0,5.0,5.0,0.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,,5.0,0.0,5.0,0.0,4.0,2.0,7.0,4.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,,2.0,4.0,2.0,,0.0,7.0,70.0
559,1.0,175.0,560.0,2.0,10.0,2.0,7.0,1.0,4.0,,1.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,,4.0,3.0,2.0,2.0,2.0,1.0,0.0,5.0,2.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,0.0,5.0,0.0,4.0,2.0,7.0,4.0,1.0,0.0,1.0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0,3.0,4.0,,5.0,5.0,0.0,,0.0,7.0,40.0
560,1.0,175.0,561.0,1.0,6.0,1.0,7.0,2.0,4.0,,1.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,,1.0,1.0,3.0,3.0,3.0,1.0,0.0,5.0,0.0,5.0,6.0,,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,3.0,4.0,1.0,,1.0,4.0,27.0
561,1.0,175.0,562.0,1.0,11.0,2.0,8.0,1.0,4.0,,1.0,1.0,5.0,3.0,4.0,3.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,0.0,5.0,0.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,2.0,5.0,0.0,4.0,2.0,7.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,3.0,1.0,,4.0,2.0,106.0
562,1.0,175.0,563.0,1.0,4.0,3.0,4.0,1.0,4.0,,1.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,,2.0,1.0,3.0,3.0,3.0,1.0,0.0,5.0,0.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,5.0,0.0,5.0,0.0,4.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,1.0,,0.0,8.0,83.0
563,1.0,175.0,564.0,2.0,10.0,3.0,9.0,2.0,1.0,,1.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,2.0,2.0,2.0,3.0,0.0,5.0,1.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,5.0,0.0,5.0,2.0,4.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,,1.0,2.0,3.0,,4.0,1.0,27.0
564,1.0,175.0,565.0,3.0,10.0,2.0,4.0,2.0,3.0,,1.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,5.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,,1.0,4.0,58.0
565,1.0,175.0,566.0,3.0,7.0,2.0,7.0,1.0,3.0,,1.0,5.0,3.0,4.0,1.0,2.0,3.0,1.0,,2.0,5.0,2.0,2.0,2.0,1.0,0.0,5.0,1.0,5.0,6.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,5.0,2.0,5.0,2.0,4.0,2.0,7.0,4.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,,1.0,1.0,4.0,,0.0,7.0,54.0
566,1.0,175.0,567.0,1.0,2.0,4.0,4.0,1.0,3.0,,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,,2.0,3.0,3.0,,0.0,5.0,79.0
567,1.0,175.0,568.0,2.0,11.0,1.0,6.0,1.0,3.0,,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,3.0,,2.0,2.0,48.0
568,1.0,175.0,569.0,2.0,10.0,1.0,7.0,2.0,1.0,,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,2.0,5.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,,1.0,2.0,1.0,,5.0,1.0,47.0
569,1.0,175.0,570.0,1.0,3.0,4.0,6.0,1.0,4.0,,1.0,4.0,4.0,4.0,2.0,4.0,1.0,1.0,,1.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,,1.0,4.0,4.0,,0.0,6.0,49.0
570,1.0,175.0,571.0,1.0,7.0,2.0,5.0,2.0,3.0,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,2.0,55.0
571,1.0,175.0,572.0,2.0,9.0,4.0,0.0,1.0,4.0,,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,0.0,1.0,4.0,2.0,3.0,4.0,3.0,,0.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,,1.0,2.0,4.0,2.0,5.0,2.0,7.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,2.0,3.0,3.0,,2.0,3.0,5.0
572,1.0,175.0,573.0,2.0,6.0,4.0,9.0,2.0,1.0,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,0.0,,0.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,,1.0,1.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,,1.0,2.0,2.0,,2.0,2.0,107.0
573,1.0,175.0,574.0,2.0,9.0,1.0,5.0,2.0,1.0,,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,2.0,0.0,0.0,3.0,0.0,0.0,5.0,4.0,3.0,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,5.0,1.0,46.0
574,1.0,175.0,575.0,1.0,11.0,1.0,3.0,1.0,4.0,,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,0.0,4.0,2.0,3.0,2.0,7.0,4.0,0.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,,3.0,3.0,3.0,,0.0,7.0,45.0
575,1.0,175.0,576.0,4.0,9.0,1.0,9.0,0.0,1.0,,1.0,3.0,5.0,4.0,1.0,4.0,2.0,1.0,,1.0,4.0,3.0,3.0,3.0,1.0,5.0,2.0,3.0,2.0,5.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,2.0,1.0,3.0,3.0,5.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,0.0,4.0,1.0,2.0,4.0,4.0,4.0,,5.0,5.0,5.0,,0.0,6.0,73.0
576,1.0,175.0,577.0,4.0,10.0,3.0,7.0,2.0,4.0,,1.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,,0.0,0.0,2.0,3.0,3.0,3.0,5.0,1.0,3.0,1.0,4.0,,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,3.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,,1.0,3.0,4.0,,0.0,6.0,5.0
577,1.0,175.0,578.0,1.0,0.0,0.0,8.0,2.0,0.0,,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,,2.0,2.0,82.0
578,1.0,175.0,579.0,3.0,9.0,1.0,9.0,2.0,1.0,,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,2.0,2.0,2.0,,0.0,5.0,42.0
579,1.0,175.0,580.0,2.0,4.0,4.0,4.0,1.0,4.0,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,5.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,,2.0,2.0,4.0,,2.0,1.0,19.0
580,1.0,175.0,581.0,1.0,4.0,4.0,4.0,2.0,3.0,,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,,1.0,2.0,2.0,,0.0,6.0,47.0
581,1.0,175.0,582.0,3.0,10.0,1.0,7.0,2.0,2.0,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,3.0,3.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,4.0,,1.0,1.0,1.0,,0.0,6.0,76.0
582,1.0,175.0,583.0,2.0,11.0,2.0,5.0,1.0,1.0,,1.0,1.0,5.0,2.0,1.0,4.0,1.0,2.0,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,4.0,1.0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,1.0,,0.0,6.0,86.0
