,CARD,DECK,BALLOT,S210.Q1,S210.Q2,S210.Q3,S210.Q4,S210.Q5,S210.Q6,S210.Q7,S210.Q8,S210.Q9,S210.Q10,S210.Q11,S210.Q12,S210.Q13,S210.Q14,S210.Q15,S210.Q16,S210.Q17,S210.Q18,S210.Q19,S210.Q20,S210.Q21,S210.Q22,S210.Q23,S210.Q24,S210.Q25,S210.Q27,S210.Q28,S210.Q29,S210.Q30,S210.Q31,S210.Q32,S210.Q33,S210.Q34,S210.Q35,S210.Q36,S210.Q37,S210.Q38,S210.Q39,S210.Q40,S210.Q41,S210.Q42,S210.Q44,S210.Q45,S210.Q46,S210.Q47,S210.Q48,S210.Q49,S210.Q50.n,S210.Q51,S210.Q52,S210.Q53.1,S210.Q53.2,S210.Q53.3,S210.Q53.4,S210.Q53.5,S210.Q53.6,S210.Q53.7,S210.Q53.8,S210.Q53.9,S210.Q53.10,S210.Q53.11,S210.Q53.12,S210.Q53.13,S210.Q53.14,S210.V54,S210.V55,S210.V56,S210.V57
45,1.0,210.0,46.0,5.0,8.0,5.0,7.0,4.0,2.0,2.0,1.0,1.0,6.0,7.0,1.0,1.0,5.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,5.0,2.0,7.0,0.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,,4.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,15.0
46,1.0,210.0,47.0,2.0,2.0,6.0,7.0,4.0,1.0,3.0,5.0,1.0,5.0,6.0,1.0,1.0,1.0,3.0,3.0,1.0,5.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,5.0,,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,16.0
47,1.0,210.0,48.0,2.0,3.0,6.0,4.0,5.0,1.0,3.0,5.0,1.0,4.0,6.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0,,4.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,17.0
48,1.0,210.0,49.0,3.0,8.0,7.0,3.0,5.0,1.0,3.0,5.0,1.0,5.0,7.0,1.0,1.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,,4.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,18.0
49,1.0,210.0,50.0,4.0,8.0,6.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,7.0,1.0,1.0,4.0,3.0,1.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,5.0,,4.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,19.0
50,1.0,210.0,51.0,4.0,6.0,5.0,2.0,5.0,2.0,2.0,1.0,3.0,7.0,7.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,3.0,5.0,5.0,1.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,20.0
51,1.0,210.0,52.0,5.0,8.0,7.0,4.0,4.0,1.0,3.0,5.0,1.0,6.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,5.0,3.0,1.0,2.0,1.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,21.0
52,1.0,210.0,53.0,3.0,10.0,5.0,3.0,5.0,1.0,3.0,5.0,1.0,5.0,7.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,7.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,,4.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,22.0
53,1.0,210.0,54.0,3.0,10.0,5.0,2.0,5.0,2.0,1.0,4.0,1.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,23.0
54,1.0,210.0,55.0,3.0,8.0,4.0,7.0,5.0,2.0,1.0,1.0,1.0,5.0,7.0,1.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,5.0,5.0,4.0,4.0,1.0,1.0,2.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,24.0
55,1.0,210.0,56.0,5.0,8.0,2.0,0.0,1.0,1.0,3.0,5.0,0.0,6.0,7.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,5.0,,4.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,25.0
56,1.0,210.0,57.0,5.0,8.0,7.0,9.0,5.0,1.0,3.0,5.0,2.0,5.0,7.0,1.0,1.0,2.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,6.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,26.0
57,1.0,210.0,58.0,1.0,3.0,4.0,1.0,4.0,1.0,3.0,5.0,1.0,4.0,5.0,1.0,1.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,5.0,5.0,1.0,4.0,4.0,5.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,27.0
58,1.0,210.0,59.0,4.0,9.0,5.0,8.0,5.0,2.0,1.0,1.0,1.0,5.0,6.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,,4.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,28.0
59,1.0,210.0,60.0,4.0,9.0,4.0,6.0,1.0,2.0,2.0,4.0,1.0,7.0,6.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,6.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,0.0,3.0,1.0,2.0,2.0,1.0,2.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,29.0
60,1.0,210.0,61.0,2.0,9.0,5.0,2.0,5.0,1.0,3.0,5.0,2.0,6.0,6.0,1.0,1.0,3.0,2.0,3.0,2.0,5.0,4.0,1.0,2.0,4.0,4.0,5.0,5.0,2.0,6.0,6.0,4.0,4.0,7.0,1.0,4.0,4.0,2.0,4.0,3.0,1.0,1.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,30.0
61,1.0,210.0,62.0,3.0,7.0,5.0,2.0,3.0,1.0,3.0,5.0,1.0,6.0,6.0,1.0,1.0,5.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,31.0
62,1.0,210.0,63.0,2.0,7.0,5.0,2.0,4.0,1.0,3.0,5.0,1.0,7.0,6.0,1.0,1.0,5.0,3.0,1.0,2.0,5.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,,4.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,32.0
63,1.0,210.0,64.0,6.0,4.0,6.0,7.0,1.0,1.0,3.0,5.0,2.0,7.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,33.0
64,1.0,210.0,65.0,3.0,7.0,5.0,5.0,4.0,2.0,2.0,4.0,1.0,6.0,6.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,4.0,1.0,4.0,4.0,7.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,34.0
65,1.0,210.0,66.0,3.0,8.0,6.0,2.0,3.0,1.0,3.0,5.0,1.0,6.0,6.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,5.0,2.0,3.0,5.0,5.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,35.0
66,1.0,210.0,67.0,3.0,8.0,5.0,5.0,5.0,1.0,3.0,5.0,1.0,7.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,5.0,,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,36.0
67,1.0,210.0,68.0,2.0,7.0,5.0,6.0,2.0,2.0,1.0,1.0,2.0,7.0,6.0,1.0,1.0,5.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,5.0,2.0,4.0,6.0,3.0,3.0,7.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,3.0,5.0,,4.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,2.0,37.0
68,1.0,210.0,69.0,2.0,9.0,7.0,3.0,2.0,1.0,3.0,5.0,1.0,6.0,6.0,1.0,1.0,4.0,3.0,3.0,1.0,5.0,3.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,38.0
69,1.0,210.0,70.0,2.0,10.0,7.0,8.0,1.0,3.0,3.0,4.0,1.0,5.0,6.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,2.0,39.0
70,1.0,210.0,71.0,4.0,5.0,5.0,7.0,3.0,1.0,3.0,5.0,2.0,7.0,6.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,7.0,2.0,4.0,2.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,40.0
71,1.0,210.0,72.0,3.0,8.0,2.0,5.0,1.0,2.0,2.0,4.0,2.0,7.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,5.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,,4.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,41.0
72,1.0,210.0,73.0,3.0,7.0,6.0,5.0,5.0,1.0,3.0,5.0,1.0,6.0,6.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,42.0
73,1.0,210.0,74.0,1.0,9.0,5.0,2.0,5.0,1.0,3.0,5.0,2.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,5.0,5.0,2.0,6.0,5.0,1.0,4.0,0.0,2.0,2.0,5.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,0.0,5.0,,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,43.0
74,1.0,210.0,75.0,5.0,8.0,4.0,3.0,4.0,2.0,1.0,4.0,1.0,6.0,6.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,5.0,,4.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,44.0
75,1.0,210.0,76.0,3.0,8.0,5.0,3.0,1.0,1.0,3.0,5.0,1.0,6.0,6.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,5.0,4.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,5.0,,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,45.0
76,1.0,210.0,77.0,4.0,8.0,6.0,2.0,5.0,1.0,3.0,5.0,1.0,6.0,6.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,46.0
77,1.0,210.0,78.0,1.0,9.0,5.0,5.0,3.0,2.0,2.0,4.0,1.0,7.0,5.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,5.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,47.0
78,1.0,210.0,79.0,1.0,10.0,5.0,4.0,0.0,2.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,1.0,3.0,2.0,4.0,4.0,0.0,6.0,0.0,4.0,0.0,7.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,48.0
79,1.0,210.0,80.0,7.0,9.0,4.0,2.0,3.0,2.0,1.0,4.0,2.0,7.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,,4.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,49.0
80,1.0,210.0,81.0,4.0,8.0,2.0,5.0,3.0,2.0,2.0,1.0,2.0,7.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,50.0
81,1.0,210.0,82.0,2.0,8.0,7.0,5.0,1.0,1.0,3.0,5.0,1.0,6.0,6.0,1.0,1.0,4.0,3.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,6.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,5.0,,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,51.0
82,1.0,210.0,83.0,1.0,10.0,4.0,1.0,5.0,1.0,3.0,5.0,1.0,7.0,6.0,1.0,1.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0,5.0,4.0,4.0,1.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,5.0,,4.0,7.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,52.0
83,1.0,210.0,84.0,4.0,8.0,6.0,6.0,5.0,2.0,1.0,4.0,1.0,6.0,6.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,53.0
84,1.0,210.0,85.0,1.0,6.0,5.0,9.0,0.0,1.0,3.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,5.0,3.0,2.0,6.0,3.0,3.0,7.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,54.0
85,1.0,210.0,86.0,4.0,8.0,6.0,3.0,3.0,1.0,3.0,5.0,1.0,6.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,6.0,1.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,55.0
86,1.0,210.0,87.0,4.0,7.0,5.0,2.0,4.0,2.0,2.0,4.0,1.0,6.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,,4.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,56.0
87,1.0,210.0,88.0,2.0,6.0,1.0,7.0,1.0,2.0,2.0,4.0,2.0,7.0,6.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,,4.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,57.0
88,1.0,210.0,89.0,2.0,5.0,5.0,7.0,4.0,1.0,3.0,5.0,1.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,5.0,5.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,58.0
89,1.0,210.0,90.0,4.0,9.0,4.0,2.0,5.0,1.0,3.0,5.0,3.0,7.0,6.0,1.0,3.0,3.0,3.0,1.0,4.0,5.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,4.0,1.0,5.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,6.0,2.0,0.0
90,1.0,210.0,91.0,3.0,8.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,6.0,2.0,3.0,3.0,4.0,2.0,1.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,5.0,1.0,5.0,5.0,4.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,2.0,1.0
91,1.0,210.0,92.0,3.0,10.0,1.0,1.0,4.0,3.0,3.0,4.0,1.0,5.0,6.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,4.0,1.0,4.0,5.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,2.0,2.0
