,CARD,DECK,BALLOT,S136.Q1,S136.Q2,S136.V3,S136.Q3A.1,S136.Q3A.2,S136.Q4,S136.Q5,S136.Q6,S136.Q7,S136.Q8,S136.Q9,S136.Q10,S136.Q11,S136.Q12,S136.Q13,S136.Q14,S136.Q15,S136.Q16,S136.Q17,S136.Q18,S136.Q19A,S136.Q19B,S136.Q21,S136.Q22,S136.V23,S136.V24
1321,1.0,136.0,1322.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,3.0,4.0,1.0,4.0,10.0,132.0
1322,1.0,136.0,1323.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,8.0,3.0,2.0,2.0,5.0,1.0,4.0,5.0,1.0,1.0,2.0,32.0
1323,1.0,136.0,1324.0,4.0,3.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,2.0,10.0,32.0
1324,1.0,136.0,1325.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,1.0,1.0,8.0,122.0
1325,1.0,136.0,1326.0,4.0,3.0,2.0,0.0,0.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,0.0,5.0,3.0,1.0,4.0,1.0,1.0,6.0,6.0,4.0,4.0,10.0,222.0
1326,1.0,136.0,1327.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,9.0,182.0
1327,1.0,136.0,1328.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,0.0,3.0,1.0,3.0,1.0,0.0,5.0,5.0,4.0,4.0,8.0,182.0
1328,1.0,136.0,1329.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,6.0,82.0
1329,1.0,136.0,1330.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,9.0,82.0
1330,1.0,136.0,1331.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,7.0,3.0,2.0,0.0,1.0,1.0,6.0,6.0,4.0,4.0,7.0,82.0
1331,1.0,136.0,1332.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,4.0,7.0,182.0
1332,1.0,136.0,1333.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,4.0,4.0,4.0,1.0,1.0,3.0,182.0
1333,1.0,136.0,1334.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,7.0,3.0,1.0,3.0,2.0,1.0,2.0,5.0,1.0,1.0,5.0,182.0
1334,1.0,136.0,1335.0,1.0,3.0,2.0,0.0,0.0,1.0,4.0,4.0,3.0,4.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,4.0,482.0
1335,1.0,136.0,1336.0,4.0,3.0,2.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,10.0,182.0
1336,1.0,136.0,1337.0,3.0,2.0,2.0,0.0,0.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,7.0,3.0,1.0,4.0,1.0,1.0,5.0,3.0,1.0,5.0,2.0,82.0
1337,1.0,136.0,1338.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,9.0,192.0
1338,1.0,136.0,1339.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,6.0,5.0,3.0,3.0,7.0,192.0
1339,1.0,136.0,1340.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,6.0,5.0
1340,1.0,136.0,1341.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,3.0,105.0
1341,1.0,136.0,1342.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,0.0,3.0,2.0,3.0,1.0,1.0,6.0,6.0,1.0,1.0,5.0,105.0
1342,1.0,136.0,1343.0,2.0,1.0,1.0,73.0,260.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,0.0,4.0,4.0,4.0,325.0
1343,1.0,136.0,1344.0,2.0,1.0,1.0,75.0,260.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,330.0
1344,1.0,136.0,1345.0,2.0,1.0,1.0,15.0,60.0,1.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,5.0,1.0,7.0,37.0
1345,1.0,136.0,1346.0,3.0,1.0,1.0,19.0,60.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,5.0,4.0,4.0,6.0,165.0
1346,1.0,136.0,1347.0,2.0,1.0,1.0,19.0,60.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,8.0,111.0
1347,1.0,136.0,1348.0,3.0,1.0,1.0,19.0,60.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,7.0,3.0,2.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,6.0,182.0
1348,1.0,136.0,1349.0,3.0,1.0,1.0,9.0,60.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,6.0,6.0,1.0,1.0,3.0,11.0
1349,1.0,136.0,1350.0,3.0,1.0,1.0,9.0,60.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,6.0,4.0,4.0,4.0,1.0,238.0
1350,1.0,136.0,1351.0,3.0,1.0,1.0,9.0,60.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,5.0,2.0,5.0,2.0,216.0
1351,1.0,136.0,1352.0,3.0,1.0,1.0,18.0,60.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,4.0,4.0,6.0,113.0
1352,1.0,136.0,1353.0,2.0,1.0,1.0,18.0,60.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,5.0,5.0,4.0,4.0,8.0,105.0
1353,1.0,136.0,1354.0,3.0,1.0,1.0,18.0,60.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,8.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,4.0,1.0,6.0,133.0
1354,1.0,136.0,1355.0,3.0,1.0,1.0,21.0,150.0,1.0,1.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,5.0,5.0,4.0,1.0,3.0,32.0
1355,1.0,136.0,1356.0,3.0,1.0,1.0,41.0,150.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,3.0,1.0,1.0,5.0,4.0,1.0,1.0,5.0,62.0
1356,1.0,136.0,1357.0,3.0,1.0,1.0,22.0,150.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,217.0
1357,1.0,136.0,1358.0,3.0,1.0,1.0,33.0,150.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,4.0,5.0,4.0,4.0,5.0,23.0
1358,1.0,136.0,1359.0,4.0,1.0,1.0,3.0,150.0,3.0,2.0,1.0,3.0,3.0,4.0,0.0,3.0,1.0,6.0,1.0,3.0,3.0,1.0,1.0,3.0,5.0,3.0,1.0,9.0,125.0
1359,1.0,136.0,1360.0,3.0,1.0,1.0,98.0,150.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,5.0,2.0,2.0,1.0,235.0
1360,1.0,136.0,1361.0,3.0,1.0,1.0,46.0,150.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,5.0,6.0
1361,1.0,136.0,1362.0,2.0,1.0,1.0,15.0,150.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,6.0,4.0,3.0,4.0,7.0,16.0
1362,1.0,136.0,1363.0,3.0,1.0,1.0,46.0,150.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,2.0,5.0,6.0,144.0
1363,1.0,136.0,1364.0,3.0,1.0,1.0,16.0,150.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,79.0
1364,1.0,136.0,1365.0,3.0,1.0,1.0,55.0,150.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,4.0,5.0,20.0
1365,1.0,136.0,1366.0,3.0,1.0,1.0,20.0,150.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,5.0,1.0,6.0,5.0,2.0,2.0,1.0,69.0
1366,1.0,136.0,1367.0,3.0,1.0,1.0,65.0,200.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,4.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,28.0
1367,1.0,136.0,1368.0,3.0,1.0,1.0,55.0,200.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,7.0,3.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,3.0,5.0,77.0
1368,1.0,136.0,1369.0,2.0,1.0,1.0,55.0,200.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,5.0,7.0,18.0
1369,1.0,136.0,1370.0,3.0,1.0,1.0,55.0,200.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,5.0,2.0,2.0,5.0,29.0
1370,1.0,136.0,1371.0,3.0,1.0,1.0,64.0,200.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,7.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,5.0,61.0
1371,1.0,136.0,1372.0,3.0,1.0,1.0,64.0,200.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,7.0,1.0,2.0,4.0,4.0,1.0,4.0,5.0,1.0,1.0,5.0,37.0
1372,1.0,136.0,1373.0,2.0,1.0,1.0,54.0,200.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,328.0
1373,1.0,136.0,1374.0,3.0,1.0,1.0,30.0,200.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,4.0,5.0,3.0,1.0,3.0,66.0
1374,1.0,136.0,1375.0,3.0,1.0,1.0,30.0,200.0,2.0,3.0,2.0,3.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,3.0,4.0,5.0,5.0,2.0,2.0,3.0,24.0
1375,1.0,136.0,1376.0,3.0,1.0,1.0,30.0,200.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,5.0,4.0,1.0,1.0,3.0,70.0
1376,1.0,136.0,1377.0,3.0,1.0,1.0,30.0,200.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,21.0
1377,1.0,136.0,1378.0,3.0,1.0,1.0,60.0,200.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,54.0
1378,1.0,136.0,1379.0,3.0,1.0,1.0,60.0,200.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,9.0,3.0,2.0,2.0,0.0,1.0,5.0,5.0,2.0,2.0,5.0,76.0
1379,1.0,136.0,1380.0,3.0,1.0,1.0,60.0,200.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,1.0,7.0,2.0,2.0,3.0,1.0,1.0,4.0,3.0,4.0,4.0,5.0,1.0
1380,1.0,136.0,1381.0,3.0,1.0,1.0,66.0,200.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,3.0,2.0,1.0,4.0,5.0,4.0,5.0,5.0,4.0
1381,1.0,136.0,1382.0,3.0,1.0,1.0,25.0,200.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,121.0
1382,1.0,136.0,1383.0,3.0,1.0,1.0,25.0,200.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,51.0
1383,1.0,136.0,1384.0,3.0,1.0,1.0,19.0,200.0,1.0,1.0,0.0,5.0,5.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,5.0,4.0,1.0,5.0,2.0,241.0
1384,1.0,136.0,1385.0,3.0,1.0,1.0,49.0,200.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,5.0,1.0,2.0,4.0,3.0,4.0,4.0,5.0,1.0,1.0,6.0,149.0
1385,1.0,136.0,1386.0,2.0,1.0,1.0,99.0,200.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,5.0,4.0,4.0,4.0,207.0
1386,1.0,136.0,1387.0,3.0,1.0,1.0,59.0,200.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,6.0,3.0,2.0,3.0,1.0,1.0,5.0,4.0,2.0,1.0,5.0,74.0
1387,1.0,136.0,1388.0,3.0,1.0,1.0,18.0,200.0,2.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0,2.0,8.0,3.0,1.0,2.0,3.0,1.0,5.0,3.0,1.0,1.0,2.0,229.0
1388,1.0,136.0,1389.0,3.0,1.0,1.0,18.0,200.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,4.0,3.0,4.0,4.0,2.0,197.0
1389,1.0,136.0,1390.0,3.0,1.0,1.0,28.0,200.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,5.0,3.0,51.0
1390,1.0,136.0,1391.0,3.0,1.0,1.0,58.0,200.0,1.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,5.0,66.0
1391,1.0,136.0,1392.0,2.0,1.0,1.0,58.0,200.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,3.0,5.0,1.0,4.0,4.0,218.0
1392,1.0,136.0,1393.0,3.0,1.0,1.0,17.0,200.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,7.0,3.0,1.0,2.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,195.0
1393,1.0,136.0,1394.0,3.0,1.0,1.0,31.0,100.0,1.0,3.0,1.0,4.0,4.0,4.0,0.0,1.0,1.0,5.0,1.0,2.0,3.0,2.0,1.0,5.0,5.0,4.0,4.0,6.0,103.0
1394,1.0,136.0,1395.0,3.0,1.0,1.0,31.0,100.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,3.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,1.0,6.0,11.0
1395,1.0,136.0,1396.0,3.0,1.0,1.0,31.0,100.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,40.0
1396,1.0,136.0,1397.0,3.0,1.0,1.0,58.0,180.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,3.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,5.0,100.0
1397,1.0,136.0,1398.0,2.0,1.0,1.0,25.0,80.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,5.0,2.0,1.0,7.0,9.0
1398,1.0,136.0,1399.0,3.0,1.0,1.0,38.0,80.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,6.0,1.0,1.0,6.0,173.0
1399,1.0,136.0,1400.0,2.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,1.0,7.0,243.0
1400,1.0,136.0,1401.0,4.0,3.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,8.0,3.0,1.0,4.0,1.0,1.0,3.0,5.0,1.0,1.0,9.0,43.0
1401,1.0,136.0,1402.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,6.0,3.0,1.0,4.0,1.0,1.0,6.0,5.0,2.0,2.0,3.0,143.0
1402,1.0,136.0,1403.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,2.0,5.0,4.0,4.0,5.0,143.0
1403,1.0,136.0,1404.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,2.0,4.0,443.0
1404,1.0,136.0,1405.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,1.0,4.0,3.0,2.0,1.0,1.0,7.0,183.0
1405,1.0,136.0,1406.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,5.0,3.0,4.0,8.0,183.0
1406,1.0,136.0,1407.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,6.0,0.0,2.0,2.0,6.0,83.0
1407,1.0,136.0,1408.0,4.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,5.0,2.0,2.0,3.0,183.0
1408,1.0,136.0,1409.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,7.0,3.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,5.0,183.0
1409,1.0,136.0,1410.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,5.0,1.0,4.0,4.0,483.0
1410,1.0,136.0,1411.0,4.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,7.0,83.0
1411,1.0,136.0,1412.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,6.0,5.0,5.0,1.0,10.0,183.0
1412,1.0,136.0,1413.0,3.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,5.0,5.0,1.0,2.0,2.0,83.0
1413,1.0,136.0,1414.0,4.0,3.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,5.0,4.0,4.0,9.0,193.0
1414,1.0,136.0,1415.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,4.0,8.0,193.0
1415,1.0,136.0,1416.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,7.0,93.0
1416,1.0,136.0,1417.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,93.0
1417,1.0,136.0,1418.0,4.0,3.0,2.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,130.0
1418,1.0,136.0,1419.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,9.0,3.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,2.0,30.0
1419,1.0,136.0,1420.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,2.0,3.0,4.0,1.0,7.0,3.0,2.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,130.0
1420,1.0,136.0,1421.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,8.0,3.0,2.0,4.0,1.0,0.0,6.0,6.0,1.0,1.0,10.0,30.0
1421,1.0,136.0,1422.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,6.0,4.0,1.0,3.0,9.0,120.0
1422,1.0,136.0,1423.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,8.0,120.0
1423,1.0,136.0,1424.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,4.0,1.0,5.0,3.0,2.0,2.0,1.0,4.0,6.0,5.0,2.0,2.0,10.0,220.0
1424,1.0,136.0,1425.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,5.0,4.0,4.0,8.0,180.0
1425,1.0,136.0,1426.0,4.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,3.0,5.0,1.0,1.0,7.0,80.0
1426,1.0,136.0,1427.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,6.0,80.0
1427,1.0,136.0,1428.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,4.0,7.0,180.0
1428,1.0,136.0,1429.0,4.0,3.0,2.0,0.0,0.0,4.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,3.0,180.0
1429,1.0,136.0,1430.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,4.0,1.0,4.0,2.0,1.0,5.0,180.0
1430,1.0,136.0,1431.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,7.0,3.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,480.0
1431,1.0,136.0,1432.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,3.0,5.0,1.0,6.0,6.0,2.0,2.0,10.0,180.0
1432,1.0,136.0,1433.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,6.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,80.0
1433,1.0,136.0,1434.0,4.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,180.0
1434,1.0,136.0,1435.0,4.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,4.0,0.0,3.0,2.0,5.0,3.0,1.0,3.0,0.0,0.0,3.0,5.0,5.0,5.0,9.0,190.0
