,CARD,DECK,BALLOT,S47.Q1,S47.Q2,S47.Q3,S47.Q4,S47.Q5A,S47.Q5B,S47.Q6,S47.Q7,S47.Q8,S47.Q9,S47.Q10,S47.Q11,S47.Q12,S47.Q13,S47.Q14,S47.Q15,S47.Q16,S47.Q17,S47.Q18,S47.Q19,S47.Q20,S47.Q21,S47.Q22,S47.Q23,S47.Q24,S47.Q25,S47.Q26,S47.Q27,S47.Q28,S47.Q29,S47.Q30,S47.Q31,S47.Q32,S47.Q33,S47.Q34,S47.Q35,S47.Q36,S47.Q37,S47.Q38,S47.Q39J,S47.Q40,S47.Q40A,S47.Q41,S47.Q42,S47.Q43A,S47.Q43B,S47.Q43C,S47.Q44,S47.Q45,S47.Q46,S47.Q46A,S47.Q46B,S47.Q46C,S47.Q46D,S47.Q46E,S47.Q47A,S47.Q47B,S47.Q47C,S47.Q47D,S47.Q47E,S47.Q47F,S47.Q47G,S47.Q47H,S47.Q48,S47.Q49,CARD..1,DECK..1,BALLOT..1,S47.V50,S47.V51,S47.V52,S47.V53
221,1.0,47.0,222.0,6.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,47.0,222.0,7.0,7.0,6.0,4240.0
222,1.0,47.0,223.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,4.0,3.0,0.0,4.0,2.0,5.0,3.0,2.0,3.0,1.0,4.0,3.0,1.0,11.0,3.0,3.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,5.0,1.0,5.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,9.0,99.0,99.0,99.0,9.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,47.0,223.0,2.0,6.0,3.0,4067.0
223,1.0,47.0,224.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,11.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,9.0,99.0,99.0,99.0,9.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,47.0,224.0,6.0,9.0,4.0,4251.0
224,1.0,47.0,225.0,6.0,1.0,2.0,2.0,3.0,7.0,5.0,3.0,1.0,4.0,1.0,3.0,1.0,1.0,5.0,5.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,7.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,47.0,225.0,4.0,8.0,6.0,4069.0
225,1.0,47.0,226.0,6.0,1.0,2.0,2.0,8.0,8.0,6.0,4.0,4.0,2.0,5.0,3.0,1.0,1.0,1.0,5.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,5.0,4.0,1.0,0.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,226.0,5.0,8.0,5.0,4033.0
226,1.0,47.0,227.0,6.0,1.0,2.0,2.0,10.0,10.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,5.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,5.0,1.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,47.0,227.0,4.0,9.0,4.0,4025.0
227,1.0,47.0,228.0,3.0,1.0,2.0,2.0,2.0,2.0,6.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,5.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,228.0,8.0,5.0,2.0,4024.0
228,1.0,47.0,229.0,2.0,1.0,2.0,2.0,1.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0,2.0,3.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,9.0,99.0,99.0,99.0,9.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,47.0,229.0,3.0,7.0,2.0,4013.0
229,1.0,47.0,230.0,3.0,1.0,2.0,2.0,2.0,3.0,7.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,0.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,230.0,8.0,5.0,2.0,4135.0
230,1.0,47.0,231.0,2.0,1.0,2.0,2.0,8.0,8.0,7.0,5.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,5.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,5.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,47.0,231.0,6.0,5.0,2.0,4131.0
231,1.0,47.0,232.0,6.0,1.0,2.0,2.0,7.0,7.0,4.0,0.0,5.0,1.0,4.0,3.0,2.0,1.0,5.0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,47.0,232.0,4.0,6.0,4.0,4102.0
232,1.0,47.0,233.0,6.0,1.0,1.0,2.0,1.0,3.0,5.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,47.0,233.0,4.0,4.0,6.0,4003.0
233,1.0,47.0,234.0,6.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,5.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,9.0,99.0,99.0,99.0,9.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,234.0,7.0,3.0,6.0,4100.0
234,1.0,47.0,235.0,6.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,47.0,235.0,7.0,4.0,6.0,4086.0
235,1.0,47.0,236.0,6.0,2.0,2.0,1.0,2.0,7.0,7.0,5.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,7.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,236.0,4.0,7.0,5.0,4173.0
236,1.0,47.0,237.0,4.0,2.0,2.0,2.0,11.0,11.0,7.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,6.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,5.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,47.0,237.0,7.0,7.0,3.0,4141.0
237,1.0,47.0,238.0,6.0,2.0,2.0,2.0,0.0,0.0,2.0,5.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,47.0,238.0,6.0,7.0,6.0,4084.0
238,1.0,47.0,239.0,0.0,2.0,2.0,2.0,1.0,1.0,7.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,5.0,5.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,47.0,239.0,7.0,9.0,6.0,4126.0
239,1.0,47.0,240.0,3.0,2.0,2.0,2.0,1.0,2.0,7.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,5.0,1.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,47.0,240.0,7.0,7.0,2.0,4242.0
240,1.0,47.0,241.0,6.0,2.0,2.0,2.0,4.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,10.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,241.0,7.0,6.0,4.0,4217.0
241,1.0,47.0,242.0,5.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,5.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,242.0,8.0,6.0,3.0,4206.0
242,1.0,47.0,243.0,6.0,2.0,2.0,2.0,2.0,0.0,6.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,47.0,243.0,3.0,9.0,6.0,4077.0
243,1.0,47.0,244.0,6.0,2.0,3.0,2.0,2.0,3.0,7.0,4.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,7.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,244.0,8.0,7.0,2.0,4070.0
244,1.0,47.0,245.0,0.0,2.0,2.0,2.0,2.0,2.0,6.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,8.0,2.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,5.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,245.0,8.0,8.0,0.0,4030.0
245,1.0,47.0,246.0,6.0,2.0,2.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,9.0,99.0,99.0,99.0,9.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,246.0,5.0,7.0,6.0,4112.0
246,1.0,47.0,247.0,5.0,2.0,2.0,0.0,4.0,7.0,6.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,5.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,9.0,99.0,99.0,99.0,9.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,47.0,247.0,7.0,7.0,3.0,4197.0
247,1.0,47.0,248.0,6.0,1.0,2.0,2.0,10.0,11.0,7.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,2.0,8.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,1.0,5.0,4.0,3.0,4.0,2.0,4.0,1.0,4.0,4.0,1.0,2.0,3.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,47.0,248.0,7.0,3.0,6.0,4235.0
248,1.0,47.0,249.0,0.0,2.0,2.0,1.0,0.0,0.0,7.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,249.0,8.0,0.0,0.0,4202.0
249,1.0,47.0,250.0,6.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,2.0,5.0,2.0,3.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,5.0,1.0,1.0,2.0,4.0,5.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,250.0,8.0,9.0,5.0,4043.0
250,1.0,47.0,251.0,6.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,9.0,99.0,99.0,99.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,251.0,6.0,7.0,6.0,4122.0
251,1.0,47.0,252.0,6.0,2.0,2.0,1.0,11.0,11.0,5.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,9.0,4.0,2.0,4.0,2.0,5.0,1.0,3.0,5.0,1.0,2.0,1.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,252.0,8.0,3.0,6.0,4022.0
252,1.0,47.0,253.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,5.0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,5.0,5.0,3.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,253.0,8.0,7.0,6.0,4257.0
253,1.0,47.0,254.0,6.0,2.0,1.0,1.0,0.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,4.0,5.0,5.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,47.0,254.0,8.0,8.0,6.0,4228.0
254,1.0,47.0,255.0,6.0,2.0,2.0,1.0,7.0,0.0,4.0,4.0,0.0,2.0,1.0,1.0,4.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,5.0,5.0,1.0,3.0,4.0,1.0,4.0,1.0,2.0,4.0,1.0,3.0,3.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,255.0,8.0,3.0,6.0,4132.0
255,1.0,47.0,256.0,6.0,3.0,2.0,2.0,7.0,7.0,5.0,4.0,4.0,5.0,1.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,3.0,10.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,1.0,1.0,3.0,1.0,5.0,1.0,5.0,2.0,2.0,2.0,2.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,256.0,8.0,4.0,6.0,4083.0
256,1.0,47.0,257.0,6.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,5.0,5.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,0.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,47.0,257.0,8.0,99.0,6.0,4095.0
257,1.0,47.0,258.0,6.0,2.0,1.0,2.0,9.0,0.0,7.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,7.0,2.0,3.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,47.0,258.0,6.0,5.0,6.0,4185.0
258,1.0,47.0,259.0,6.0,3.0,2.0,2.0,7.0,7.0,5.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,6.0,0.0,0.0,3.0,4.0,2.0,4.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,9.0,99.0,99.0,99.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,47.0,259.0,4.0,5.0,6.0,4052.0
259,1.0,47.0,260.0,6.0,2.0,1.0,2.0,5.0,4.0,6.0,5.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,6.0,4.0,1.0,4.0,2.0,5.0,1.0,5.0,5.0,1.0,3.0,1.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,260.0,8.0,7.0,6.0,4058.0
260,1.0,47.0,261.0,6.0,2.0,1.0,2.0,11.0,11.0,2.0,0.0,4.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,1.0,7.0,3.0,3.0,4.0,2.0,4.0,1.0,4.0,4.0,1.0,2.0,3.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,47.0,261.0,7.0,3.0,5.0,4110.0
261,1.0,47.0,262.0,6.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,5.0,4.0,3.0,4.0,2.0,4.0,1.0,5.0,4.0,1.0,2.0,3.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,47.0,262.0,8.0,3.0,6.0,4107.0
262,1.0,47.0,263.0,6.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,2.0,4.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,7.0,1.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,47.0,263.0,8.0,1.0,6.0,4254.0
263,1.0,47.0,264.0,6.0,2.0,1.0,2.0,0.0,0.0,4.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,5.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,11.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,9.0,99.0,99.0,99.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,47.0,264.0,7.0,5.0,6.0,4078.0
264,1.0,47.0,265.0,6.0,2.0,1.0,2.0,4.0,6.0,7.0,4.0,1.0,4.0,1.0,2.0,0.0,3.0,4.0,4.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,3.0,4.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,9.0,99.0,99.0,99.0,9.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,47.0,265.0,4.0,0.0,6.0,4198.0
